movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.30882463,0.5230885,0.28635472,0.596824,0.3786828,0.5211911,0.0,0.41529658,0.6196609,0.23699488,0.5086275,0.38152918,0.3114589,0.399018,0.24924397,0.15612732,0.29293126,0.4344043,0.04714142,0.44077593,0.34831217,0.34502554,0.0,0.4491844,0.4124561,0.4879372,0.38502136,0.50291884,0.42041335,0.08346253,0.36656365,0.26391292,0.0,0.27099568,0.5013473,0.07693243,0.36934188,0.5669802,0.0,0.3373184,0.45946488,0.5298635,0.0,0.071776435,0.43994188,0.22133127,0.6100947,0.08698726,0.5633378,0.27423382,0.13222408,0.45972666,0.36578718,0.0,0.0,0.48280817,0.27496347,0.042776104,0.4151391,0.40973654,0.60552275,0.19933856,0.24563617,0.6450425,0.0,0.3697204,0.14026044,0.0,0.42087832,0.4575809,0.64594555,0.16507077,0.5470546,0.6198565,0.3163761,0.46545643,0.44197726,0.0,0.28660244,0.26298323,0.0,0.33924818,0.34893155,0.0,0.4709234,0.5327636,0.50225866,0.19251673,0.5982636,0.40730217,0.2072347,0.67469263,0.1382069,0.4590229,0.41539556,0.0,0.0,0.11288947,0.0,0.42497012,0.0,0.3571835,0.0,0.2950138,0.0,0.08705695,0.48676354,0.41909495,0.53363323,0.25186932
47metersdown,0.5897112,0.6590684,0.44544548,0.7548876,0.47817844,0.6573424,0.0,0.66394603,0.9138986,0.15566163,0.568966,0.83743215,0.5239611,0.332306,0.26094043,0.24258046,0.3577895,0.46616113,0.14058474,0.57105535,0.6468608,0.6342104,0.0,0.57535166,0.66340464,0.69836277,0.5843206,0.5177222,0.45454502,0.23985843,0.65099335,0.17483228,0.0,0.3620129,0.56401634,0.17643832,0.63602024,0.6043226,0.0,0.13176231,0.6045889,0.7942001,0.0,0.17994651,0.5949596,0.31523427,0.8508233,0.0,0.73185146,0.48770946,0.25310856,0.6465472,0.5697713,0.0,0.0,0.63657194,0.40820214,0.090950966,0.8154795,0.5537604,0.7045264,0.24604556,0.19619805,0.63402176,0.0,0.37409472,0.0,0.0,0.5970279,0.7926433,0.84704363,0.44207865,0.6029913,0.6800429,0.50287694,0.6700093,0.49433845,0.0,0.5375756,0.5294559,0.0,0.7170332,0.5120725,0.0,0.6515858,0.6467761,0.41652018,0.2588995,1.0220876,0.66568893,0.21142353,0.79359305,0.25209385,0.7081519,0.7728906,0.0,0.0,0.16202566,0.0,0.45006707,0.0,0.5203332,0.0,0.39219946,0.0,0.24529448,0.71163136,0.55492103,0.81142724,0.19758496
abeautifuldaymovie,0.37895572,0.39989567,0.2390023,0.3523942,0.2939315,0.47706708,0.0,0.32487467,0.6014116,0.062165167,0.5404989,0.46757665,0.25022274,0.24143755,0.31216028,0.06589583,0.46901324,0.38536555,0.033700068,0.25833026,0.41476697,0.39465833,0.0,0.4315476,0.49845576,0.54239935,0.40317056,0.26678628,0.31754142,0.26872763,0.3862786,0.2769009,0.008156009,0.2904552,0.4577355,0.20999102,0.44004992,0.55592674,0.0,0.29540008,0.41298094,0.62369066,0.0,0.0,0.34382194,0.24827445,0.57385164,0.13955049,0.5183605,0.2413934,0.21867439,0.41327673,0.2950741,0.0,0.0,0.40418315,0.60101223,0.0,0.41943833,0.45982608,0.49244174,0.20937604,0.13697705,0.7041058,0.0,0.19761369,0.046908416,0.0,0.4889367,0.30692717,0.6243343,0.33511838,0.4324788,0.5472246,0.3532442,0.5103261,0.38661838,0.0,0.25734895,0.34708467,0.0,0.44829002,0.294217,0.0,0.5090969,0.3998205,0.5182908,0.08761156,0.5322523,0.3839491,0.16038188,0.5286746,0.20808661,0.46724707,0.4452871,0.0,0.0,0.07417,0.0,0.33251652,0.0,0.5225269,0.0,0.29057428,0.0,0.17011258,0.42642105,0.34938076,0.44274473,0.12249389
abominablemovie,0.6482739,0.9542617,0.48768193,0.7114149,0.57736415,0.775932,0.0,0.8131726,0.9290805,0.26757672,0.56522834,0.5670269,0.5147113,0.5543394,0.53445446,0.1624375,0.6276733,0.7755696,0.10214044,0.58162385,0.5367565,0.47231865,0.0,0.5880206,0.971472,0.9640584,0.6272033,0.6235045,0.5307119,0.5392302,0.69476044,0.580413,0.0,0.24930878,0.78532743,0.4631974,0.5875622,0.7235928,0.0,0.5134604,0.76301354,0.88857627,0.0,0.13912134,0.6413066,0.2219733,0.7243345,0.21082284,1.0811504,0.6423756,0.49231973,0.91502625,0.6984239,0.0,0.0,0.7612604,0.40431058,0.0,0.9835584,0.65096533,0.7312472,0.5230978,0.34283483,0.91153735,0.0,0.63566834,0.0,0.15245706,1.0047779,0.9200776,1.0307945,0.6753148,0.710135,0.7652096,0.7778083,1.1269827,0.7569582,0.0,0.59196615,0.5855346,0.0,0.54133725,0.6301761,0.0,0.8727828,0.77192044,0.72577256,0.4244295,1.1053025,0.8896346,0.26043296,1.1449115,0.26851556,0.8102634,0.7940848,0.0,0.0,0.42700064,0.0,0.2408487,0.0,0.7520735,0.0,0.715985,0.0,0.108407974,0.65349936,0.7988729,0.69904387,0.4524381
adastramovie,0.402253,0.41095185,0.22387019,0.41881308,0.1947951,0.40449443,0.0,0.2850189,0.4452088,0.12540893,0.43374872,0.45561478,0.38874197,0.34767747,0.25641572,0.037452556,0.26113507,0.4638262,0.097348616,0.39564925,0.3680677,0.3183299,0.0,0.3662983,0.4019909,0.48821253,0.43470052,0.3579385,0.39510024,0.036378514,0.32539406,0.24880525,0.043424614,0.22760388,0.35515133,0.039082624,0.34272784,0.4143884,0.0,0.24489559,0.15593593,0.5217842,0.0,0.0,0.4209206,0.24384165,0.42555237,0.1645373,0.6049613,0.16535665,0.1683461,0.37448138,0.3521268,0.0,0.0,0.25719622,0.37175164,0.0,0.4574344,0.38672855,0.42153335,0.24372175,0.16971293,0.49604946,0.0,0.5074321,0.0,0.0,0.30795684,0.34217393,0.47979423,0.17034358,0.25289306,0.3838628,0.17781088,0.35727364,0.42214993,0.0,0.18465565,0.3362506,0.0,0.20971793,0.2935668,0.0,0.52720344,0.35904917,0.47088417,0.19961777,0.40592366,0.33740386,0.040204383,0.42871457,0.092876874,0.4142483,0.43452492,0.0,0.0,0.28642792,0.0,0.3515692,0.0,0.35100326,0.0,0.25033772,0.0,0.11727179,0.37697387,0.22817078,0.4478111,0.1744765
adogsjourneymovie,0.90083635,1.2185456,0.6676657,1.2377583,0.5647081,1.1966242,0.0,0.95295006,1.0771322,0.062388558,0.8126387,1.3052856,0.6862641,0.6444751,0.43390378,0.1023677,0.9209458,0.75796324,0.10708151,1.2546414,1.1702107,0.7908216,0.0,0.8245024,1.0998069,1.1838477,0.6985976,0.8053256,0.6589732,0.271771,0.8402183,0.87029064,0.0,0.6360012,0.9762596,0.032444015,0.7236881,0.88289136,0.0,0.84488344,0.8853045,1.2865652,0.0,0.09881919,0.65799737,0.37061375,0.99242365,0.33564237,0.9092914,0.55989933,0.21141669,0.89983743,0.96383303,0.0,0.0,0.76711845,0.6918305,0.0,1.204043,0.73739636,0.6766156,0.40840757,0.76871765,1.2483803,0.0,0.33809647,0.3087005,0.1093781,0.7786056,1.0918746,1.4202738,0.6673955,0.6605056,1.0168386,0.50901884,0.787877,0.9732773,0.0,0.43434072,0.5377736,0.0,0.5347823,0.78993493,0.0,0.793586,0.9523859,1.003733,0.0,0.7856859,0.8359464,0.37734398,1.1121273,0.4512578,1.1652611,0.77572846,0.0,0.0,0.4993918,0.0,1.146275,0.0,0.80054855,0.0,0.6328851,0.0,0.4185482,0.94659674,0.66323596,0.8742857,0.30844966
aftermathmovie,0.2495788,0.34918702,0.25302264,0.37387967,0.30896884,0.4298734,0.0,0.23402171,0.38315704,0.06895101,0.4082352,0.3526514,0.3491183,0.16860524,0.24203175,0.09226789,0.25792155,0.3336225,0.051986165,0.31459373,0.24069047,0.35906804,0.0,0.24791619,0.36519372,0.32410502,0.26717642,0.2657916,0.23139936,0.19829643,0.28061593,0.32593367,0.0,0.1385075,0.33021227,0.1066332,0.2694572,0.3219886,0.0,0.23345214,0.30602983,0.4334149,0.0,0.0058633853,0.21546946,0.23562568,0.39376268,0.026035216,0.3897962,0.1777633,0.10550528,0.35776314,0.21279323,0.0,0.0,0.2958796,0.23905751,0.0,0.3733651,0.25552884,0.27893254,0.22041672,0.18343091,0.44491446,0.0,0.30545482,0.073008224,0.0,0.31900287,0.26092792,0.42877415,0.21550292,0.24401917,0.4188681,0.23505796,0.32837117,0.326794,0.0,0.19265942,0.2236159,0.0,0.23831937,0.28685033,0.0,0.27977738,0.3256312,0.33854312,0.15446237,0.374219,0.38542268,0.1608213,0.39173374,0.14084908,0.40701115,0.31857523,0.0,0.0,0.15057655,0.0,0.25541788,0.0,0.3272854,0.0,0.2525624,0.0,0.08624024,0.34602505,0.28525576,0.33937085,0.1357917
aftermovie,0.43516636,0.4092912,0.2878554,0.4984275,0.29904875,0.4111252,0.0,0.3427229,0.5059137,0.15205918,0.3409577,0.5411415,0.42214334,0.39252314,0.23570631,0.19424558,0.24944752,0.33848748,0.027000688,0.3962945,0.5775822,0.41780823,0.0,0.5172991,0.55100965,0.44320434,0.4316784,0.3639116,0.2699021,0.07936118,0.36187515,0.364838,0.0,0.22820872,0.34591064,0.18435277,0.20187825,0.64868087,0.0,0.3392314,0.32256895,0.63437474,0.0,0.10552333,0.442177,0.15483335,0.47679642,0.14775242,0.5488088,0.34765327,0.25932467,0.61757153,0.32460132,0.0,0.0,0.32581386,0.33584955,0.019767473,0.37581313,0.3858851,0.5977403,0.066272624,0.084049895,0.6306059,0.0,0.2574785,0.06726846,0.0,0.41471514,0.38499203,0.5764187,0.23384303,0.39478838,0.48146084,0.43746883,0.3815315,0.38698503,0.0,0.13334966,0.4107478,0.0,0.33395943,0.34126395,0.0,0.34272322,0.33090115,0.3752014,0.21682839,0.58693546,0.487843,0.16377927,0.4998966,0.16901605,0.5496105,0.30009925,0.0,0.0,0.08939059,0.0,0.49549574,0.0,0.4644625,0.0,0.3598676,0.0,0.115602575,0.32295448,0.47252283,0.3397081,0.20938566
ahiddenlifefilm,0.1224032,0.17747273,0.1020107,0.18928067,0.11799257,0.18702446,0.0,0.14025445,0.18999621,0.04179494,0.16448809,0.1903083,0.14052626,0.113201536,0.08097977,0.05708629,0.12963149,0.15272899,0.03538036,0.15993467,0.16186771,0.14729074,0.0,0.17116214,0.19774602,0.17877237,0.14504907,0.12307649,0.123527706,0.06098135,0.13251264,0.13608152,0.0,0.10968871,0.16281755,0.045867093,0.13729861,0.18361595,0.0,0.09610315,0.13900174,0.20494485,0.0,0.041667357,0.15008031,0.09743433,0.18853568,0.0466981,0.2082462,0.112392604,0.073642045,0.17150125,0.12760003,0.0,0.0,0.14901704,0.16697575,0.0,0.20196623,0.16553521,0.17405936,0.07824334,0.095105745,0.22927116,0.0,0.12812138,0.01601817,0.006455697,0.1674879,0.18553486,0.24682845,0.08032119,0.12330257,0.17850883,0.11597969,0.17687574,0.1638181,0.0,0.08054645,0.11237934,0.0,0.13274592,0.12565298,0.0,0.17292452,0.1580148,0.17556597,0.08155727,0.2284186,0.16114497,0.0785768,0.20149314,0.06378848,0.19980706,0.15048732,0.0,0.0,0.0702922,0.0,0.13502836,0.0,0.16631347,0.0,0.10284674,0.0,0.049584217,0.15550183,0.13985497,0.18317176,0.06195289
alitamovie,0.70733416,0.8534933,0.51298994,0.80479306,0.24740088,0.6214921,0.0,0.578524,0.6435524,0.2035537,0.77000475,1.02694,0.8720773,0.54362917,0.31782407,0.0108344825,0.42310184,0.7193648,0.14178625,0.61106575,0.6444239,0.484183,0.0,0.57512456,0.9187996,0.6484981,0.5087505,0.6185377,0.5735697,0.24550152,0.5025435,0.36830002,0.09522111,0.39503387,0.54385555,0.074124716,0.37196973,0.72732145,0.0,0.45314696,0.34432414,0.809318,0.0,0.094455406,0.6309044,0.38375837,0.8280927,0.12358518,1.0038326,0.36864045,0.29934725,0.6314195,0.49499518,0.0,0.0,0.43307036,0.6497455,0.0,0.7866156,0.5989908,0.72566485,0.4468974,0.19852914,0.93554693,0.0,0.90208906,0.0,0.060516216,0.65837896,0.53952765,0.773076,0.1705721,0.57660335,0.779785,0.25193366,0.67717654,0.47317436,0.0,0.3369797,0.55068237,0.0,0.44132847,0.43601784,0.0,0.65147066,0.44220257,0.62968516,0.29078957,0.6894684,0.6789158,0.16045773,0.6330803,0.112228066,0.77470875,0.58767456,0.0,0.0,0.32745773,0.0,0.46611747,0.0,0.71895254,0.0,0.43788022,0.0,0.22327027,0.6904807,0.6128372,0.7909302,0.25974348
