movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.35006273,0.46147382,0.1455779,0.37991825,0.59733,0.20944501,0.26690528,0.17344926,0.35102385,0.0,0.0,0.44178182,0.36006364,0.6078636,0.45877412,0.51656276,0.5867998,0.4151033,0.021114064,0.53100574,0.64797497,0.39692888,0.29673746,0.0,0.41001832,0.2304869,0.24150302,0.48080334,0.0,0.5541864,0.41672254,0.31125298,0.1704459,0.35475016,0.10627734,0.37622383,0.6359626,0.43101043,0.067640536,0.059912007,0.4837447,0.4513293,0.52604645,0.6236,0.38103193,0.2806888,0.6237018,0.39613807,0.371254,0.56549984,0.3424536,0.4291935,0.28500608,0.53286856,0.4458933,0.2292572,0.0,0.20967901,0.29860088,0.50070167,0.3601971,0.251967,0.29847127,0.0,0.013551491,0.5426927,0.10918249,0.35737318,0.4297995,0.44407317,0.52385414,0.3628311,0.27787295,0.46893057,0.0,0.5268228,0.45701072,0.32804835,0.32710484,0.5959918,0.45757976,0.1783069,0.48334393,0.18697566,0.6301799,0.57338196,0.35867876,0.58363366,0.13390659,0.3952862
47metersdown,0.46118045,0.8109469,0.3709059,0.56038487,0.81574595,0.43388128,0.45630735,0.12805353,0.2947169,0.0,0.0,0.65853506,0.58429325,0.80077404,0.4961972,0.612486,0.7563078,0.47680077,0.04257021,0.6860908,0.9141954,0.464001,0.4316459,0.0,0.5767551,0.028774437,0.61613923,0.6725207,0.0,0.79064304,0.70742315,0.621204,0.28791496,0.45437968,0.07595675,0.6177465,0.8038418,0.5413371,0.097631246,0.20843738,0.8636823,0.55610895,0.70853263,0.5986519,0.29714316,0.6569093,0.8484654,0.5602037,0.56888366,0.6501452,0.16966325,0.82167196,0.34906104,0.78430676,0.5834051,0.2831833,0.0,0.34464675,0.43786898,0.75408685,0.47490495,0.45619038,0.57610697,0.0,0.03421538,0.75504094,0.15167269,0.5716401,0.59878147,0.6919575,0.7601403,0.61787313,0.39587647,0.53584045,0.0,0.39679593,0.49115765,0.6026034,0.32021084,0.7638232,0.70893127,0.34132206,0.71922666,0.21375579,0.9175874,0.7607393,0.6587314,0.84571815,0.21119422,0.5526754
abeautifuldaymovie,0.20357738,0.50246197,0.27508205,0.3392184,0.5458174,0.28376707,0.45246097,0.16257958,0.2457518,0.0,0.0,0.32647344,0.46563163,0.5384135,0.512623,0.4262063,0.5862483,0.2976804,0.19899547,0.43129763,0.6485857,0.40851405,0.32632262,0.0,0.38992134,0.10492418,0.29723394,0.435624,0.0,0.6139888,0.47547108,0.31640008,0.21524033,0.287236,0.0449071,0.33123946,0.656415,0.51157844,0.04536119,0.0,0.44907272,0.35499448,0.61908525,0.60430074,0.25021094,0.36687338,0.6433994,0.41982803,0.38774857,0.4204287,0.1495662,0.44236106,0.2120258,0.61256444,0.46761566,0.17077911,0.0,0.34729934,0.2065651,0.6484222,0.28487313,0.29844615,0.30705082,0.0,0.2121488,0.4084934,0.08252901,0.21856813,0.39073676,0.48727003,0.525478,0.44807795,0.109808594,0.4457687,0.0,0.5258959,0.3630265,0.44234785,0.46565187,0.61259073,0.4451132,0.19256325,0.37960765,0.16913062,0.5272542,0.6864849,0.47364172,0.4850862,0.016654659,0.3321361
abominablemovie,0.60781425,0.70034283,0.3355598,0.7361463,0.93332654,0.40653986,0.752584,0.29621905,0.59853137,0.0,0.0,0.7946186,0.3654725,1.0074315,0.81588024,0.7282597,1.0248451,0.61390513,0.074615695,0.70185924,1.0172312,0.62495446,0.52878773,0.0,0.7345931,0.049082972,0.63993824,0.8665142,0.0,0.87561053,0.60476863,0.8614284,0.09823838,0.714059,0.20178716,0.4973703,0.63943386,0.821008,0.16672118,0.36062077,0.7730529,0.88793707,0.93764883,0.757943,0.43823975,0.40254417,1.0154387,0.52382255,0.44541153,0.7996556,0.40871185,0.53717077,0.37624064,0.73807466,0.7108602,0.07943418,0.0,0.48268145,0.59673685,1.0730253,0.396983,0.5163159,0.4499851,0.0,0.0,0.8218266,0.08887187,0.24158135,0.86081636,0.92067313,1.0102544,0.54370487,0.42901126,0.6004035,0.0,0.6996072,0.8893103,0.74798316,0.8537211,1.1189207,0.77537566,0.4460523,0.6113059,0.08048867,1.0631776,0.8718363,0.5252555,0.90139705,0.0,0.52550447
adastramovie,0.33263043,0.48353606,0.31736234,0.50416654,0.37047562,0.30068135,0.42830026,0.1008333,0.36987898,0.0,0.0,0.33327693,0.1985436,0.55655456,0.42150843,0.48230258,0.64648366,0.33859324,0.10971812,0.4367732,0.51712257,0.4079776,0.26831254,0.0,0.4848331,0.049003683,0.5813807,0.5306579,0.0,0.6475217,0.5073706,0.45575258,0.118372105,0.2900244,0.2852349,0.37865558,0.5544639,0.453634,0.053793985,0.049204007,0.57539856,0.44280842,0.67925423,0.39606288,0.3586011,0.32704523,0.5505893,0.4057066,0.35729238,0.43785477,0.15940861,0.43306035,0.16738483,0.4503681,0.4038545,0.2894769,0.0,0.31536248,0.2632251,0.49838817,0.27049142,0.26407212,0.5191498,0.0,0.100565955,0.42205298,0.23662679,0.27196088,0.43420854,0.42253584,0.5336484,0.4426842,0.3561064,0.46640292,0.0,0.5520166,0.42777187,0.30337128,0.30098492,0.6232043,0.41680756,0.17193598,0.5227666,0.18426439,0.6150835,0.5510298,0.43545875,0.5103414,0.115375176,0.17006943
adogsjourneymovie,1.1319183,0.76962835,0.513942,1.0022572,1.215457,0.5519496,0.59059286,0.47088778,0.8254314,0.0,0.0,1.0113072,1.2730153,1.4016191,0.968772,1.0258017,1.1610867,0.63716865,0.27141723,0.7994143,1.5727884,0.9203812,0.5570346,0.0,0.8044942,0.5168527,0.5054014,1.0722014,0.0,1.0973058,0.9387813,0.69991636,0.23494509,0.84670174,0.0,1.0397924,0.9908923,1.1159707,0.22912894,0.0,1.1680044,0.94147617,1.265796,1.3231665,0.9756195,0.68814915,1.0190616,1.0031067,0.88531935,1.0891261,0.68752116,0.7787646,0.4557322,0.635537,0.90045124,0.0,0.0,0.49291492,0.95241374,0.9576494,0.3012753,0.79261214,0.9003146,0.0,0.0,0.92418545,0.17493327,0.5530486,1.0441355,1.1824646,1.1604277,0.8195207,0.44696793,0.73654014,0.0,1.0935669,0.95944524,0.497154,0.7896798,1.4930899,0.96275884,0.49525318,1.3167319,0.49738076,1.5504345,1.2528802,0.6626623,1.1575556,0.064040445,0.5512681
aftermathmovie,0.31416225,0.481187,0.24160624,0.34417206,0.39265606,0.2259363,0.22992691,0.19438231,0.25518143,0.0,0.0,0.30356076,0.28854823,0.46805412,0.42482498,0.41140118,0.40329102,0.3774313,0.15623164,0.42824796,0.5549916,0.33107552,0.330874,0.0,0.41695926,0.22831272,0.34998065,0.41367692,0.0,0.41295573,0.3480141,0.2865869,0.1255953,0.34286338,0.18768604,0.34648883,0.3883841,0.23401502,0.004911311,0.09465159,0.39218643,0.35853624,0.40935478,0.43592575,0.25065547,0.31827524,0.44606414,0.34577698,0.2966256,0.4353614,0.10312347,0.33310235,0.17609008,0.37801656,0.38408506,0.20328027,0.0,0.26633686,0.32601142,0.5237604,0.25607556,0.18096636,0.2855187,0.0,0.12636968,0.35003832,0.035448927,0.25066167,0.48470828,0.41844556,0.4737813,0.43509117,0.2995744,0.2926639,0.0,0.38311154,0.36225745,0.37270355,0.28060248,0.44978008,0.35319737,0.16827448,0.36599773,0.0660655,0.53985524,0.6164603,0.33007684,0.4245732,0.11903423,0.33959365
aftermovie,0.31317747,0.39552468,0.21988444,0.32329792,0.5112675,0.2998989,0.46445942,0.019931367,0.40625012,0.0,0.0,0.38839447,0.4125043,0.5869061,0.531403,0.64543283,0.39534464,0.41368625,0.13784772,0.52932584,0.571019,0.4017785,0.16132566,0.0,0.3992146,0.09835229,0.36866432,0.43354473,0.0,0.6395372,0.45505092,0.24515457,0.019239739,0.38680932,0.063094415,0.31327635,0.48032045,0.40040728,0.11997319,0.016859666,0.43039328,0.4451291,0.58763534,0.43769136,0.3856392,0.31177706,0.6152737,0.44678235,0.31819302,0.42650223,0.3392956,0.4649797,0.25841257,0.44297892,0.3814534,0.13684589,0.0,0.26242697,0.3197136,0.46399423,0.3232206,0.3440787,0.34928465,0.0,0.10782114,0.46986002,0.07667055,0.27932882,0.562582,0.5255814,0.492163,0.35752496,0.16107978,0.42506436,0.0,0.4542564,0.4093475,0.22037756,0.4440152,0.55003566,0.441353,0.2166297,0.36176226,0.26532346,0.59977883,0.57154703,0.40744352,0.54144216,0.0,0.46686584
ahiddenlifefilm,0.12923497,0.2377798,0.11777051,0.18541667,0.22786285,0.12511793,0.15892716,0.06443352,0.1565203,0.0,0.0,0.15736759,0.156133,0.25564262,0.20254882,0.2065304,0.24347104,0.15503171,0.060115524,0.22059995,0.2672032,0.16703194,0.11056505,0.0,0.19187735,0.058810897,0.16883613,0.21768944,0.0,0.25014102,0.17833067,0.15299805,0.04861496,0.15260896,0.05728752,0.15852955,0.23387964,0.17800286,0.030542107,0.037693415,0.21271317,0.17580456,0.24676488,0.21931255,0.13453361,0.13435937,0.24289498,0.1552642,0.13779773,0.19321169,0.1090371,0.19015235,0.10405119,0.19151944,0.1958883,0.07753975,0.0,0.13633236,0.1339417,0.208513,0.13924304,0.12886354,0.15645705,0.0,0.034355555,0.18258972,0.03531231,0.13043524,0.20404956,0.20628536,0.24255943,0.1745713,0.10813513,0.1922735,0.0,0.19426648,0.17092913,0.12369355,0.16710481,0.2474219,0.19014353,0.08897892,0.20765935,0.06573014,0.25756013,0.2721234,0.153255,0.23559518,0.026820976,0.12346884
alitamovie,0.44572008,0.6063074,0.28956679,0.7601988,0.80077803,0.39551723,0.47993335,0.082516305,0.2257556,0.0,0.0,0.43116677,0.5533282,0.5989279,0.5435546,0.74024785,1.0266235,0.6945554,0.3273246,0.7166841,1.0031681,0.8114556,0.43727943,0.0,0.88225716,0.08722064,0.6958783,0.6512613,0.0,0.8673056,0.5420939,0.69639635,0.2927614,0.7195666,0.22460514,0.6427966,0.94527787,0.5434676,0.2792055,0.08513039,0.79623926,0.3558463,1.1013443,0.57299346,0.6236336,0.7128429,0.9231781,0.5124551,0.59296954,0.5440715,0.3168782,0.6488918,0.24997112,0.5479386,0.682074,0.333163,0.0,0.69205225,0.33087537,0.54062694,0.46068308,0.45309758,0.7866163,0.0,0.18423334,0.46451914,0.34654108,0.67324376,0.7989625,0.85967743,0.8098793,0.7507631,0.62400156,0.45660755,0.0,0.57134724,0.33021244,0.23491466,0.5607177,0.8967126,0.70075005,0.3923782,0.8456557,0.23484069,1.0306791,0.90355027,0.36568767,1.0482396,0.11657779,0.45969817
