movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.43016148,0.3112074,0.0,0.12579389,0.44330233,0.5014604,0.47373423,0.17173286,0.25559655,0.53364253,0.30230853,0.07912928,0.45922327,0.36605093,0.37568083,0.12499145,0.50253993,0.64648044,0.6455859,0.6905894,0.0,0.49953163,0.2813186,0.45430943,0.41501585,0.57635254,0.445412,0.53529406,0.7085341,0.0,0.5004644,0.70077753,0.37928444,0.12378356,0.48972377,0.46173003,0.45041132,0.4661571,0.37290162,0.19079384,0.6445849,0.56189394,0.4948669,0.28581163,0.22944802,0.0,0.61015165,0.7405165,0.65277964,0.58133435
47metersdown,0.4119512,0.47017983,0.0,0.17483027,0.6669934,0.39711276,0.5645793,0.4264729,0.3317797,0.70614165,0.09678106,0.30217874,0.21699631,0.5445969,0.6035882,0.13308278,0.55238146,0.5155512,0.57891643,0.6963244,0.0,0.5326131,0.18116406,0.45228165,0.5811773,0.833558,0.74376786,0.56495357,0.90641344,0.0,0.69035345,0.7973167,0.63632125,0.12206668,0.49182904,0.7807035,0.5308082,0.5043596,0.34708548,0.24105953,0.48825482,0.8874225,0.36725733,0.40129495,0.33800462,0.0,0.7501181,0.81610125,0.59887904,0.36140686
abeautifuldaymovie,0.30211574,0.4517753,0.0,0.0856471,0.47920206,0.30914158,0.6564242,0.22608775,0.50805956,0.5688523,0.064552955,0.14505808,0.6088888,0.29368234,0.2709914,0.29918537,0.5602791,0.37543124,0.5344323,0.38064903,0.0,0.2621054,0.18326499,0.35771874,0.5033234,0.6344853,0.4517122,0.48239708,0.50454545,0.0,0.42987984,0.4409481,0.17850523,0.2551306,0.4298337,0.6053043,0.4826563,0.3611895,0.15310383,0.33707815,0.4753292,0.40751213,0.5147437,0.3762818,0.25497097,0.0,0.4045964,0.5238169,0.4748332,0.32684097
abominablemovie,0.6302133,0.6464443,0.0,0.39587003,0.86117274,0.62617946,0.8035957,0.0,0.5426341,0.74079806,0.5059393,0.5179232,0.66244054,0.698344,0.4865488,0.12757227,0.94546115,0.50634855,0.56374884,0.93406373,0.0,0.6378003,0.39852747,0.719864,0.6597868,0.9691499,1.0281118,0.6343175,1.1402997,0.0,0.661668,0.94966984,0.6444413,0.19175595,0.44749936,0.95010227,0.7155642,0.8279413,0.34810388,0.4735486,0.7728189,0.74178606,0.22665304,0.48123553,0.49970615,0.0,0.7798086,0.7636933,1.0113662,0.59864414
adastramovie,0.36606205,0.23390308,0.0,0.30862364,0.6480701,0.25755358,0.3955756,0.20865744,0.27177536,0.32383993,0.3243427,0.305107,0.34657624,0.53642327,0.24473134,0.22115661,0.6441876,0.45311466,0.6039585,0.5276324,0.0,0.4187208,0.10880382,0.30089936,0.14810371,0.48564255,0.56471694,0.51715004,0.6038337,0.0,0.4010882,0.53399336,0.51666933,0.028838892,0.36542496,0.6286544,0.5353206,0.60046273,0.34333992,0.15380616,0.3961979,0.5865345,0.50305474,0.19248757,0.26753432,0.0,0.75843304,0.7489733,0.51870495,0.45314798
adogsjourneymovie,0.9615375,0.4584654,0.0,0.45925432,0.98659164,0.27999592,0.5392105,0.27173227,0.6703857,1.1075257,0.46392363,0.106439725,0.93779445,0.6812602,0.58229256,0.55387276,0.6574051,0.5809674,0.92089677,1.0895958,0.0,0.27561668,0.06320521,0.68351936,1.0353818,1.1450851,0.8346667,0.7840915,1.0175889,0.0,0.66881436,1.0933187,0.782243,0.57457006,0.90724355,1.1607517,0.8944465,0.6556756,0.35649294,0.09896991,1.0473893,1.5067687,0.6591675,0.82829887,0.6214925,0.0,1.4094477,1.4651406,0.7128444,1.2551525
aftermathmovie,0.3836659,0.22662544,0.0,0.13849771,0.521026,0.37277666,0.4742286,0.15204464,0.37173644,0.50469697,0.19705835,0.2173355,0.5487004,0.25692347,0.35359177,0.23440586,0.43535227,0.42695644,0.3177845,0.45457914,0.0,0.2679408,0.15069343,0.26912117,0.36189023,0.42849633,0.4764861,0.37132734,0.4254365,0.0,0.29662633,0.512266,0.32951707,0.22214061,0.5435559,0.4924127,0.3694411,0.41709322,0.13482514,0.30718482,0.306753,0.4382097,0.5414896,0.16795161,0.17345127,0.0,0.6548017,0.51222473,0.27137008,0.48229915
aftermovie,0.46156836,0.4165017,0.0,0.27568498,0.39184955,0.6028028,0.42943802,0.049453907,0.29412904,0.57803416,0.32811394,0.09390129,0.40510353,0.50698835,0.41686583,0.3546134,0.58514,0.49175945,0.53416634,0.624349,0.0,0.3397131,0.2270263,0.5244107,0.44838646,0.754927,0.47521588,0.5774636,0.6356534,0.0,0.60514206,0.7158328,0.5071732,0.0,0.29595304,0.5681805,0.6197924,0.4835245,0.38364822,0.33958662,0.52931494,0.6175344,0.4314274,0.33340234,0.35573557,0.0,0.6893806,0.6153514,0.6215754,0.68172073
ahiddenlifefilm,0.20388293,0.2305544,0.0,0.1718879,0.33268368,0.21456459,0.29421008,0.1329213,0.20889813,0.26601505,0.16670471,0.14151524,0.2537207,0.23967159,0.18203773,0.17304936,0.29022,0.26110703,0.27272543,0.3328634,0.0,0.17948881,0.07608935,0.24359167,0.22350755,0.29627407,0.26983196,0.276481,0.33274806,0.0,0.24667235,0.36580732,0.23895322,0.05046969,0.24117906,0.31065914,0.29151642,0.25526914,0.18115136,0.14899927,0.24319495,0.34158766,0.26677114,0.22551617,0.17291072,0.0,0.39067462,0.33298802,0.29059136,0.27609777
alitamovie,0.31355667,0.52513146,0.0,0.30836004,0.7546725,0.38380793,0.60015863,0.411524,0.5237893,0.62004197,0.37358403,0.21728672,0.16830033,0.5771351,0.19768405,0.32634825,0.68042165,0.63821614,0.8740549,0.5666596,0.0,0.4198361,0.24788223,0.6822124,0.4368298,0.6192278,0.6791835,0.64048827,0.7183194,0.0,0.5854339,0.70490044,0.6461083,0.0,0.45108268,0.84693694,0.49551153,0.7592092,0.46521735,0.14075284,0.31645533,0.5147412,0.65630066,0.3681317,0.22968027,0.0,0.9787162,0.770297,0.66081834,0.6615243
