movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169
21bridgesmovie,0.17294876,0.39201573,0.25740662,0.06395063,0.51357955,0.29243863,0.1734242,0.0,0.21207461,0.31485203,0.0,0.30292028,0.3813164,0.0,0.40693036,0.3839083,0.4174635,0.27202454,0.44307116,0.4191923,0.101632364,0.4055212,0.13232382,0.0,0.39766037,0.52212954,0.20253323,0.05592281,0.50570786,0.45980388,0.53602237,0.47115442,0.0,0.0415696,0.38628066,0.40855944,0.47389707,0.46713364,0.2174954,0.30814755,0.0,0.48918664,0.0,0.0,0.44723082,0.0,0.0,0.28497484,0.5434582,0.13396548,0.59151316,0.35592714,0.5739795,0.14572552,0.5415717,0.10148126,0.18689682,0.32793567,0.50847983,0.22734621,0.20296414,0.3403236,0.421265,0.33615157,0.39305702,0.35949895,0.48272043,0.4916954,0.2619321,0.37449405,0.12616728,0.22196446,0.0,0.3428564,0.27459988,0.33158028,0.0,0.27261713,0.5002622,0.3824118,0.0891488,0.15294902,0.5741353,0.3478947,0.555628,0.0,0.4037047,0.49399212,0.43937778,0.1863261,0.46879765,0.0,0.5388971,0.0,0.38639566,0.33968806,0.41165277,0.2010475,0.43905324,0.53670245,0.42321187,0.11551777,0.226914,0.51830643,0.45631617,0.4904682,0.18996057,0.37003472,0.14088915,0.0,0.3630634,0.2696316,0.35380903,0.034957148,0.3428905,0.0,0.32570744,0.0,0.46385235,0.13847789,0.2589614,0.24938108,0.0,0.49311104,0.47372934,0.3464917,0.31772026,0.2913649,0.3552797,0.55472356,0.29176217,0.23488513,0.45804903,0.3559631,0.3500393,0.0,0.0,0.47956663,0.4639824,0.51224923,0.32073656,0.28132433,0.38909334,0.4412635,0.24375549,0.42020765,0.5075654,0.511226,0.5017967,0.0,0.3401152,0.0,0.48943362,0.20754503,0.5686082,0.0,0.18930836,0.20616283,0.27814552,0.36173928,0.45353293,0.47191384,0.0,0.36595288,0.55475515,0.0,0.441025,0.6284447,0.5566241,0.26683187
47metersdown,0.07838546,0.31219104,0.1843485,0.18673287,0.21605055,0.39163953,0.0,0.00114928,0.39331636,0.3253329,0.0,0.48351324,0.22784679,0.0,0.6131847,0.28862283,0.35405728,0.5020274,0.28146395,0.42236274,0.0,0.3955111,0.028768959,0.08336065,0.39291054,0.5904066,0.26428497,0.0,0.3860205,0.42399308,0.6430347,0.5208059,0.0,0.17677164,0.4482144,0.58012843,0.34798947,0.67772686,0.1644229,0.4344839,0.0,0.5825588,0.0,0.0,0.5600996,0.0,0.0,0.32317927,0.68608713,0.0425374,0.5244194,0.36108533,0.7173026,0.13470244,0.5504772,0.005992532,0.23151901,0.24925926,0.6225797,0.4364067,0.56089234,0.20935352,0.44505218,0.30778646,0.2518794,0.4023511,0.64593,0.4256392,0.45705318,0.65054154,0.20427991,0.20873104,0.0,0.29857785,0.21077138,0.341357,0.0,0.2286542,0.60990447,0.47200835,0.0,0.4598865,0.4324502,0.61535203,0.29653183,0.0,0.4527884,0.50552905,0.5393588,0.42877808,0.5258314,0.0,0.5966349,0.0,0.64566076,0.6090591,0.6733363,0.31825346,0.43960157,0.35816115,0.4718154,0.17208052,0.21230105,0.54789835,0.5146612,0.35076854,0.11089221,0.46213254,0.2000145,0.0,0.42534727,0.21892944,0.33410224,0.22571333,0.6183787,0.0,0.2206524,0.0,0.35996377,0.17100185,0.4539548,0.604596,0.0,0.5677964,0.3745182,0.3222339,0.47273803,0.27838027,0.26030615,0.5589055,0.3815774,0.10801437,0.48440227,0.3338173,0.58275276,0.11857612,0.0,0.6015796,0.50317043,0.62506837,0.3794571,0.49867052,0.64351875,0.52510273,0.40740934,0.52766305,0.4814269,0.5578952,0.69462156,0.0,0.30408877,0.0,0.6464377,0.29713798,0.74432445,0.0,0.27970085,0.23950757,0.40014786,0.5074181,0.27943236,0.55811095,0.0,0.49214968,0.7576243,0.0,0.4485886,0.9171894,0.6241895,0.4643332
abeautifuldaymovie,0.06878663,0.17798999,0.15252003,0.1053897,0.35155863,0.22120522,0.0037352787,0.15687059,0.17722905,0.2595906,0.0,0.15849555,0.29167265,0.0,0.22818291,0.31257495,0.32007238,0.4140289,0.33521786,0.45577243,0.14665073,0.29825062,0.14787084,0.0,0.34235665,0.4355476,0.21223526,0.04204231,0.33001012,0.35271287,0.43698677,0.4279144,0.0,0.04853412,0.40928718,0.47079492,0.414157,0.34320888,0.060950384,0.2794546,0.0,0.34451732,0.0,0.0,0.3359629,0.0,0.0150004495,0.09034895,0.3859394,0.013342679,0.4374637,0.44188634,0.40614754,0.13469008,0.45264626,0.16074204,0.31879136,0.26156214,0.47062942,0.27637058,0.35219333,0.3151991,0.38323236,0.28437877,0.20177966,0.42440954,0.34382784,0.43284208,0.25876948,0.4419073,0.26754805,0.18342294,0.0,0.37442166,0.21750015,0.30856562,0.0,0.24366283,0.47833666,0.41667938,0.056320105,0.20696011,0.3675264,0.44048366,0.323991,0.0,0.34697896,0.450716,0.31847784,0.14248712,0.5331605,0.0,0.31894028,0.0,0.31543395,0.33381802,0.40376407,0.33994758,0.36003476,0.52099115,0.38505834,0.0,0.27932492,0.49124852,0.37782708,0.55923396,0.063594595,0.34497654,0.24335167,0.0,0.32978827,0.22467376,0.29329506,0.09612146,0.25003985,0.012749252,0.20438656,0.0,0.364999,0.2130249,0.34141132,0.45556983,0.0,0.50415224,0.36165747,0.30189532,0.3743848,0.2675926,0.3551229,0.4887697,0.16713521,0.30503872,0.39843428,0.2595413,0.41150558,0.15608808,0.0,0.33866492,0.3728822,0.4168629,0.22053567,0.24993756,0.34487584,0.4572534,0.16973409,0.51844996,0.3997017,0.3518094,0.40264264,0.17964432,0.28038305,0.0,0.46534365,0.05376295,0.34878278,0.0,0.10042663,0.20249389,0.17672709,0.37932932,0.32765913,0.40701267,0.0,0.43935934,0.4495599,0.0,0.38357157,0.50250584,0.46895528,0.30028504
abominablemovie,0.1815812,0.37471834,0.22880779,0.15335895,0.45765117,0.5462343,0.030325737,0.0,0.31123605,0.32489824,0.0,0.45459098,0.057611033,0.0,0.4382091,0.43231428,0.40432456,0.2750573,0.38951707,0.7570628,0.06920539,0.5281211,0.006551864,0.0,0.27995437,0.89435595,0.42338103,0.096760616,0.594337,0.4950046,0.4685981,0.51245546,0.0,0.0,0.55896264,0.5385788,0.57326657,0.4385654,0.0,0.31944036,0.0,0.3097314,0.0,0.0,0.56287545,0.0,0.0,0.38539082,0.37968934,0.0,0.68068635,0.5487719,0.81834424,0.23444194,0.6033358,0.12848014,0.058321677,0.32780528,0.7300872,0.2650457,0.44171014,0.6586494,0.61789227,0.43068013,0.5178453,0.6528415,0.6036193,0.6116285,0.467779,0.52877307,0.24357536,0.46634445,0.0,0.48975724,0.27701104,0.5416259,0.0,0.41993877,0.39726546,0.40217173,0.17115921,0.33345369,0.7298832,0.42942315,0.5661991,0.0,0.70896655,0.4880379,0.6391512,0.23068462,0.8446024,0.0,0.5659548,0.0,0.48733073,0.43802953,0.76477426,0.2754873,0.7348374,0.7334397,0.7852994,0.0,0.33732712,0.6843616,0.6141056,0.62887585,0.17331517,0.53823954,0.28689662,0.0,0.674306,0.21371311,0.8618186,0.15917379,0.34502706,0.0,0.31514248,0.0,0.63269794,0.18236001,0.44931304,0.73424804,0.0,0.54291004,0.65667987,0.41832697,0.6346289,0.51256686,0.67280966,0.51058763,0.4102455,0.37586907,0.74702805,0.5539207,0.4851137,0.00016343966,0.0,0.69191736,0.75894827,0.55134547,0.25326633,0.38711053,0.44996575,0.58514005,0.32417327,0.58024335,0.45979428,0.60122293,0.6361299,0.0,0.26964653,0.0,0.9371012,0.38175902,0.74911505,0.0,0.29612955,0.2330172,0.5303564,0.30012763,0.49998382,0.6591291,0.0,0.56687665,0.5744476,0.0,0.66169536,0.92658514,0.5168611,0.3421301
adastramovie,0.03427924,0.14705801,0.14335254,0.03140683,0.32566252,0.255126,0.022348087,0.0,0.2611814,0.18225138,0.0,0.3199271,0.20931911,0.0,0.29630622,0.37642226,0.3625103,0.2992235,0.28782725,0.34167707,0.10987927,0.29573023,0.104623236,0.0,0.25951296,0.52574897,0.29300225,0.0993199,0.40424123,0.40469915,0.30762774,0.3095158,0.0,0.06535316,0.43366525,0.42425483,0.3952038,0.3318901,0.10935567,0.2283101,0.0,0.22373322,0.0,0.0030476935,0.34744477,0.0,0.0,0.16364291,0.2474934,0.13567309,0.4424667,0.26142195,0.43630195,0.15456346,0.41086698,0.03539084,0.24092658,0.22597444,0.44911766,0.31409755,0.2819485,0.31846434,0.32474688,0.26677674,0.20556128,0.3388643,0.3423506,0.26189578,0.30542374,0.3154746,0.22114955,0.22037445,0.0,0.3484319,0.061639164,0.37111473,0.0,0.27345893,0.4460679,0.3076676,0.0,0.34662092,0.39013058,0.30281362,0.37579146,0.016220577,0.3891852,0.35179254,0.29866385,0.19089547,0.3148736,0.0,0.23751782,0.0,0.305196,0.2806425,0.41602314,0.149719,0.31938192,0.3854208,0.5041841,0.0,0.08825476,0.36491638,0.3160612,0.50652665,0.0,0.35939115,0.24628444,0.0,0.40967295,0.16982548,0.2790874,0.08568746,0.27681902,0.0563714,0.29350033,0.0,0.4441614,0.27670404,0.27275997,0.27799597,0.0,0.35256186,0.29621887,0.26968902,0.34257975,0.2440609,0.35834143,0.41277605,0.20633756,0.13477606,0.41279435,0.25351867,0.32991177,0.0,0.0,0.25098073,0.31277227,0.3899542,0.21632275,0.32747957,0.254416,0.313299,0.24097185,0.3472881,0.30756736,0.2713386,0.32732743,0.10805146,0.16657688,0.0,0.4615118,0.17264827,0.38717765,0.0,0.18815415,0.23330308,0.31165642,0.40196937,0.28017712,0.399873,0.0,0.2332494,0.44611904,0.0,0.3923613,0.6028286,0.37729782,0.1325153
adogsjourneymovie,0.06893137,0.50224674,0.22425324,0.078660905,0.838522,0.7323605,0.28012687,0.0,0.8321967,0.65756124,0.0,0.9337994,0.33205923,0.0,0.618131,0.8195213,1.0588053,0.6727899,0.8065847,0.91756284,0.27998608,0.5075194,0.19122043,0.0,0.7561994,0.7901286,0.69607824,0.2824754,0.99908245,1.0847869,1.0249453,0.8618464,0.0,0.26430574,0.736341,0.5067229,1.0806785,0.82399434,0.43485284,0.3904251,0.0,1.0200998,0.0,0.0,1.1398255,0.0,0.0,0.40448698,0.94158375,0.0042518615,0.95648134,0.86941713,0.92305136,0.49418297,1.0493945,0.18427022,0.4014643,0.5751229,1.1114497,0.47656626,0.7586466,0.45392329,0.672336,0.53306115,0.75387967,1.2209635,0.7907335,0.7056408,0.36464047,0.92244023,0.32654652,0.66673,0.0,0.5178716,0.3978855,0.89262426,0.0,0.61378556,1.1895726,0.8276247,0.0,0.7326599,1.1883632,1.0359607,0.9560705,0.0,0.96331626,0.8549915,1.0348816,0.5341259,0.76582825,0.0,1.0779902,0.0,0.8075902,0.9388394,1.3454645,0.42176002,1.0058646,0.7837112,1.024734,0.0055505796,0.57763404,0.6954862,0.80831295,1.0809602,0.23932901,1.0532427,0.51560664,0.0,0.54339063,0.24396165,0.71294034,0.30577883,0.6183205,0.0,0.57848513,0.0,0.80512196,0.47508672,0.5315737,0.97131383,0.0,0.9620026,0.8121362,0.5082804,0.7484262,0.6481936,0.5820252,1.0334874,0.49850723,0.52329665,0.9740105,1.0239924,0.69735825,0.055299006,0.0,1.0278237,0.72191656,1.1454463,0.43761656,0.6657866,1.1171048,1.2285525,0.37890092,1.023133,0.93224007,0.89720154,0.8754439,0.0,0.66316813,0.0,1.2181876,0.26001775,1.1135378,0.0,0.23354702,0.49572647,0.6443067,0.97128975,0.396498,0.886121,0.0,1.006204,0.95916694,0.0,1.0639029,1.269884,0.8644436,0.5268706
aftermathmovie,0.13474125,0.23684856,0.10471775,0.0,0.26698917,0.11168656,0.011898701,0.023777822,0.21191064,0.19806428,0.0,0.28704658,0.13241398,0.0,0.22265823,0.21542542,0.18316267,0.21921247,0.24151365,0.24862352,0.10189322,0.2895717,0.030955343,0.10779618,0.24428688,0.3781461,0.16524808,0.12244394,0.2886597,0.26504728,0.30517387,0.21376209,0.0,0.0,0.2806969,0.22317912,0.35705754,0.39499915,0.0795528,0.2108399,0.0,0.28089863,0.0,0.0,0.32887077,0.0,0.0,0.20943546,0.28351584,0.07329401,0.24337316,0.22342412,0.32355192,0.101313226,0.31434488,0.0,0.14929108,0.17017937,0.36632806,0.1833143,0.19278905,0.29747793,0.23977926,0.14922877,0.27415136,0.31450024,0.28549832,0.28606778,0.17136668,0.3273868,0.12619749,0.17768337,0.0,0.29832432,0.25562203,0.27921742,0.0,0.18329236,0.29331264,0.37361223,0.011166407,0.17724898,0.30980164,0.28988406,0.32385877,0.0,0.26712096,0.2760441,0.32052985,0.16950947,0.3719841,0.0,0.26412153,0.0,0.27252054,0.28099102,0.33788136,0.20891465,0.29084396,0.32095584,0.35867715,0.027448842,0.14231451,0.29804927,0.2890135,0.34358317,0.111107945,0.30840245,0.15479437,0.0,0.3527925,0.14646439,0.17373487,0.023494862,0.24395765,0.076125406,0.18513656,0.0,0.27267784,0.20611696,0.19485162,0.33275235,0.0045268754,0.33120626,0.26128402,0.34167272,0.23132023,0.22154325,0.23756233,0.3037519,0.14965414,0.16215137,0.31498736,0.21495605,0.25471076,0.0,0.0,0.33885014,0.39857107,0.3219864,0.19476204,0.27155977,0.24194616,0.28515834,0.15888414,0.32719,0.31985393,0.35809585,0.2867467,0.0,0.19031483,0.0,0.33646414,0.16947542,0.39610797,0.0,0.10300422,0.15417288,0.2392138,0.22054969,0.2235695,0.36951703,0.0,0.21797447,0.40912637,0.0,0.31458244,0.5050078,0.43042028,0.27712077
aftermovie,0.15571412,0.22315684,0.19929473,0.083734035,0.20803712,0.17896985,0.06596563,0.0,0.22196992,0.17831466,0.0,0.21858215,0.27694795,0.0,0.22033863,0.29184905,0.2800225,0.28605196,0.36455402,0.40091848,0.13112369,0.2331893,0.080291994,0.0,0.29416525,0.595032,0.16227321,0.08287925,0.3232098,0.4766217,0.3935743,0.30934355,0.0,0.0,0.35410932,0.28377014,0.36504552,0.3832265,0.07911493,0.31286332,0.0,0.41997588,0.0,0.0,0.38775212,0.0,0.0,0.2553716,0.31547955,0.08375382,0.40835056,0.25419694,0.449075,0.1262554,0.25239053,0.0,0.089877166,0.2312836,0.38663885,0.28370172,0.38296348,0.20754498,0.31126738,0.22472261,0.33380726,0.34809074,0.4325214,0.30637306,0.31838334,0.36109865,0.19699436,0.1730404,0.0,0.34261447,0.20146719,0.37193117,0.0,0.271368,0.43995658,0.38103443,0.0,0.22389649,0.4354436,0.34714177,0.3336453,0.0,0.30037606,0.37168813,0.4603203,0.16448905,0.374853,0.0,0.29989767,0.0,0.24613538,0.45554852,0.44329938,0.0191612,0.33754537,0.40656665,0.43099838,0.008739619,0.17557456,0.39311707,0.29945743,0.38283545,0.11042346,0.33916256,0.17631495,0.0,0.35655946,0.32681692,0.27746853,0.053110044,0.38495126,0.0,0.26857942,0.0,0.43767914,0.15753897,0.39367405,0.31668597,0.0,0.3510324,0.38509876,0.3610385,0.42478245,0.31894982,0.34337994,0.40389687,0.19150935,0.22515516,0.33673248,0.30771723,0.3356675,0.09267494,0.0,0.3100603,0.3159934,0.49218446,0.23425208,0.2642386,0.35501945,0.29897368,0.14756347,0.40817633,0.26784983,0.39181527,0.33239123,0.076384306,0.23884378,0.0,0.51063377,0.16339588,0.3744978,0.0,0.08073358,0.18954049,0.36160958,0.39962268,0.099448286,0.27626455,0.0,0.28141755,0.4427308,0.0,0.35391948,0.58153284,0.56278265,0.27822593
ahiddenlifefilm,0.034793664,0.098611966,0.06716795,0.047218803,0.14187236,0.108855106,0.02437111,0.00047959946,0.12123869,0.107286125,0.0,0.11139506,0.10358495,0.0,0.13430789,0.1260058,0.13660198,0.117702834,0.12602909,0.15458459,0.04778972,0.11108969,0.048629243,0.0012221858,0.13333017,0.1793325,0.11562247,0.035622776,0.15932533,0.16131613,0.17426674,0.1482191,0.0,0.016506117,0.15396976,0.11418295,0.17162009,0.15944517,0.0375169,0.09153861,0.0,0.14783393,0.0,0.0,0.1578772,0.0,0.0,0.08680636,0.15291972,0.03471311,0.14966205,0.14308819,0.19092304,0.07955377,0.1772104,0.032027535,0.08480869,0.08058506,0.18330783,0.11295723,0.12528367,0.12684458,0.13671662,0.11918353,0.1204096,0.16478145,0.15269984,0.14462072,0.10130604,0.161881,0.0665818,0.1004204,0.0,0.13054307,0.08370579,0.14128628,0.0,0.110741526,0.1639958,0.14447208,0.0038170652,0.09721452,0.16514102,0.16411832,0.14717512,0.0,0.12322311,0.14912404,0.16812927,0.0798361,0.15807062,0.0,0.14558062,0.0,0.12851037,0.14754795,0.1783145,0.086336404,0.15195476,0.15592143,0.15382506,0.0064172503,0.08486215,0.17668205,0.14320783,0.16736096,0.03610379,0.14556083,0.10149098,0.0,0.1441986,0.090836935,0.11698214,0.03253688,0.13235296,0.016845178,0.12603542,0.0,0.1575432,0.100289784,0.09647822,0.1518544,0.0,0.16094579,0.14718953,0.13471489,0.123657115,0.11508131,0.12072013,0.1609566,0.08776812,0.0988491,0.14106454,0.10426578,0.15215114,0.030188635,0.0,0.15862036,0.17031051,0.1633645,0.104600504,0.13187121,0.15347466,0.15100083,0.08899739,0.16355942,0.15423591,0.14453614,0.1591777,0.011940609,0.11036523,0.0,0.18000063,0.06286825,0.1830112,0.0,0.053845707,0.09027237,0.10710675,0.14619736,0.09736454,0.17147765,0.0,0.12532085,0.20034571,0.0,0.15510346,0.2277408,0.18988395,0.10983251
alitamovie,0.1814236,0.3741852,0.109004304,0.13190965,0.73472404,0.34695613,0.2642816,0.0,0.72538805,0.4682175,0.0,0.302687,0.54368526,0.0,0.36591196,0.31393644,0.51334673,0.5268151,0.42107585,0.68854195,0.1593378,0.46296448,0.11543795,0.0,0.60756856,0.79935336,0.38984436,0.07385732,0.53320706,0.43693903,0.6469386,0.5419558,0.0,0.027764704,0.42886993,0.47426695,0.6526355,0.5009879,0.19912012,0.5234664,0.0,0.40239525,0.0,0.0,0.5922203,0.0,0.0,0.40814742,0.7149302,0.051636893,0.5360316,0.48860306,0.6561322,0.338947,0.78185326,0.1584253,0.16581425,0.40913245,0.624999,0.46327648,0.6968442,0.56145567,0.5443505,0.47541305,0.47860616,0.58039135,0.6403111,0.4332686,0.35146648,0.4638815,0.38623556,0.24132179,0.0,0.66769177,0.32268485,0.5878202,0.0,0.37614906,0.6502248,0.6667377,0.0,0.19175166,0.566627,0.62885714,0.6673523,0.0,0.56321615,0.35010883,0.79579324,0.32278088,0.48169056,0.0,0.36645743,0.0,0.4569158,0.47527093,0.4908912,0.5798316,0.61303043,0.6271812,0.5226718,0.12174451,0.22959547,0.5777825,0.70142394,0.60992724,0.09736608,0.80610496,0.40135744,0.0,0.5457312,0.3011252,0.45857665,0.28791723,0.51981896,0.025848705,0.49253848,0.0,0.6962206,0.49112168,0.5600012,0.5897225,0.1458305,0.45589685,0.39577225,0.5926395,0.5561363,0.46129447,0.36068222,0.3378725,0.45106322,0.4965845,0.68219054,0.5442907,0.5790255,0.2566492,0.0,0.5589367,0.8475682,0.26255935,0.36647308,0.29148018,0.4605265,0.4569971,0.27419695,0.552599,0.325353,0.57179546,0.47977766,0.07425788,0.45442492,0.0,0.824793,0.22814812,0.6859107,0.0,0.26298326,0.30633435,0.4270716,0.44462872,0.40082598,0.604792,0.0,0.37126645,0.7835731,0.0,0.67065024,1.0259488,0.75264406,0.36310813
