movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.06735739,0.35981083,0.25504234,0.4212968,0.29819223,0.0,0.410917,0.38081783,0.37430266,0.4510914,0.2515417,0.30291608,0.086114295,0.25863087,0.31280074,0.37185222,0.45009145,0.3561011,0.0,0.46236837,0.2411012,0.26825142,0.0,0.47231674,0.29110286,0.41256902,0.34208584,0.23461235,0.0,0.43436673,0.4332983,0.0,0.38400555,0.35790083,0.0,0.57635015,0.51760066,0.3405292,0.0,0.30287427,0.38221747,0.4768836,0.31083512,0.049502432,0.17383492,0.0,0.33447787,0.15711905,0.5261154,0.33683515,0.0,0.0,0.35963267,0.102437705,0.49953246,0.36558804,0.4031623,0.01937294,0.0,0.15804915,0.39063132,0.27627662,0.47499156,0.37816474,0.2261417,0.0,0.53296894,0.6294638,0.53922397,0.12494882,0.18354133,0.0,0.36931995,0.2583003,0.12949067,0.35663304,0.054081075,0.0,0.100621104,0.46124694,0.2567606,0.0,0.0,0.39902994,0.0,0.0,0.32367072,0.33657116,0.0,0.5161787,0.53646165,0.21950237,0.22271442,0.26757783,0.0,0.23228571,0.40901124,0.0,0.25541818,0.0,0.2686635,0.05581484,0.19893417,0.3980071,0.26378208,0.0,0.4134612,0.24866049,0.29854202,0.25547743,0.19303048,0.14239217,0.3914541,0.40356806,0.28886816,0.5355536,0.0,0.3615039,0.29501504,0.22704872,0.0,0.0,0.40162385,0.2185362,0.405223,0.5124681,0.33837858,0.4718257,0.14837125,0.27557153,0.2564708,0.44225934,0.0,0.62742513,0.0,0.17376637,0.35707244,0.25931957,0.0,0.29846773
47metersdown,0.0,0.32527137,0.53471935,0.076062545,0.4419415,0.0,0.30007192,0.14308546,0.47866133,0.5232336,0.39921904,0.37828907,0.15857747,0.47018006,0.32901508,0.4031024,0.4457748,0.23081739,0.0,0.33276808,0.2960849,0.40594673,0.0,0.7554918,0.5623511,0.47920454,0.14839268,0.49036214,0.0,0.72010416,0.3975719,0.009412713,0.36617428,0.5350898,0.0,0.46882674,0.5670785,0.45530415,0.0,0.3624564,0.37321955,0.6151005,0.29344076,0.0,0.3663717,0.0,0.55081624,0.02973745,0.45428494,0.6350794,0.0,0.0,0.5225678,0.23765512,0.72157806,0.38671777,0.34711197,0.0,0.0,0.22269557,0.41311336,0.2588552,0.52546614,0.5949765,0.45630223,0.0,0.482729,0.6782155,0.626168,0.26120144,0.3000586,0.0,0.6426079,0.46400437,0.085477576,0.3475105,0.21618563,0.0,0.06777877,0.46127233,0.5202922,0.0,0.0,0.5402688,0.0,0.0,0.3792797,0.3183422,0.0,0.43927276,0.5180366,0.51209754,0.35050237,0.5052293,0.0,0.55765206,0.33371198,0.0,0.38380578,0.0,0.11745793,0.10051697,0.35653177,0.32515424,0.57754755,0.0,0.5533389,0.06287865,0.47814742,0.4465002,0.08268836,0.4546361,0.49393436,0.32701793,0.16445352,0.5084285,0.0,0.11807333,0.34782124,0.30840278,0.0,0.0,0.28104997,0.4136751,0.3146513,0.70613724,0.62206346,0.35180923,0.46725142,0.42604488,0.090078235,0.6114102,0.025792811,0.5279894,0.0,0.26917195,0.62025905,0.5174389,0.0,0.51655006
abeautifuldaymovie,0.07930459,0.36821944,0.2104465,0.16060454,0.38922063,0.0,0.24104796,0.3543006,0.29565936,0.31718302,0.25129575,0.33044565,0.08387863,0.11363381,0.38782206,0.30504853,0.25749364,0.42328823,0.0,0.41531053,0.1650657,0.2798327,0.0,0.48086628,0.33561975,0.3984462,0.15515277,0.19578564,0.0,0.4501867,0.22028527,0.0,0.1564597,0.4247601,0.0,0.4548093,0.48029435,0.37780488,0.0,0.24761501,0.3570752,0.39596283,0.2690694,0.014743762,0.3450402,0.0,0.31730476,0.16408019,0.33652195,0.30660385,0.0,0.0,0.3696468,0.21029417,0.5650449,0.3413179,0.3630308,0.09683334,0.0,0.1747747,0.33565834,0.1751884,0.48719427,0.48410815,0.31693524,0.0,0.53252625,0.5600072,0.44109634,0.22299218,0.21223232,0.0,0.37432703,0.28577068,0.0,0.29352555,0.03389794,0.0,0.071500845,0.275941,0.41641626,0.0,0.0,0.29665062,0.0,0.0,0.18658403,0.29466408,0.0,0.46415406,0.3900815,0.3384127,0.28116488,0.1964634,0.0,0.35697052,0.39268,0.0,0.26249135,0.0,0.11740004,0.23104584,0.3830687,0.3425823,0.18106467,0.0,0.35158467,0.23589759,0.2871702,0.18720521,0.20752269,0.1172046,0.39079762,0.38643602,0.35110456,0.410616,0.0,0.16868275,0.28292912,0.25680062,0.0,0.0,0.12209055,0.06325506,0.32330865,0.32998276,0.26649913,0.3387446,0.2482717,0.11542085,0.27906838,0.44271478,0.0,0.57702416,0.0,0.28943032,0.21046914,0.312691,0.0,0.36148822
abominablemovie,0.08078438,0.8672831,0.39133894,0.121484846,0.6842685,0.0,0.6946157,0.40522295,0.4412972,0.6096674,0.0,0.26578617,0.2230677,0.21532121,0.46124533,0.5642193,0.79467547,0.38478893,0.0,0.5124405,0.38360587,0.44997385,0.0,0.58756673,0.6438737,0.4728145,0.18334094,0.58614963,0.0,0.39207256,0.4799041,0.0,0.37826812,0.5335658,0.0,0.75405073,0.62300605,0.5687564,0.0,0.5406663,0.39838398,0.700919,0.2893318,0.12338692,0.5013132,0.0,0.4582227,0.05805841,0.7188788,0.548405,0.0,0.0,0.87147176,0.11454563,0.89755976,0.6747199,0.45050722,0.3710505,0.0,0.0,0.45223582,0.28303766,0.5549453,0.8423817,0.383083,0.0,0.8734182,0.49321067,0.63429433,0.36738667,0.19238196,0.0,0.3649551,0.49756655,0.0,0.677625,0.24481353,0.0,0.018735023,0.4774818,0.14505328,0.0,0.0,0.46969435,0.0,0.0,0.55328274,0.6156218,0.0,0.73214316,0.7074568,0.42817363,0.32691574,0.07993361,0.0,0.42403385,0.46125805,0.0,0.37138125,0.0,0.3393257,0.15183234,0.5488109,0.44040748,0.3638923,0.0,0.5014773,0.40768862,0.3820094,0.23227042,0.26983136,0.3354009,0.5845845,0.646655,0.31253248,0.62429917,0.0,0.14893422,0.26505616,0.2777722,0.0,0.0,0.72687656,0.19818701,0.2992741,0.8643031,0.5195716,0.6191957,0.24685043,0.45461446,0.60550916,0.8274901,0.0,0.57290393,0.0,0.09482861,0.5719665,0.46046862,0.0,0.4336457
adastramovie,0.0,0.39541227,0.23584816,0.12200047,0.44160178,0.0,0.26855534,0.29861978,0.30366334,0.3758552,0.17666398,0.28902462,0.09821639,0.28505424,0.37156507,0.34183288,0.37240255,0.27646106,0.0,0.46146235,0.1770846,0.35205442,0.0,0.42384177,0.31399053,0.3697514,0.24596044,0.40147218,0.0,0.28726274,0.21249971,0.0,0.2966193,0.27042988,0.0,0.39225638,0.39330122,0.3360774,0.0,0.25693366,0.21197462,0.35025465,0.32431287,0.016180662,0.25588742,0.0,0.40631533,0.0,0.39466196,0.54068494,0.0,0.0,0.45333114,0.040892538,0.40061796,0.39014828,0.29827487,0.042887673,0.0,0.13027021,0.41766664,0.15673207,0.29186618,0.48359087,0.3151911,0.0,0.37301034,0.5652796,0.43225393,0.16946542,0.21439822,0.0,0.36738583,0.29133186,0.055374205,0.34614608,0.0,0.0,0.121514626,0.34795198,0.25339052,0.0,0.0,0.42301863,0.0,0.0,0.2491281,0.31405365,0.0,0.35568875,0.3600892,0.36245504,0.08383315,0.28201032,0.0,0.24506414,0.33520234,0.0,0.2139257,0.0,0.21636626,0.1242207,0.28104365,0.19653298,0.3392151,0.0,0.43662006,0.14716126,0.27116987,0.21109127,0.10323843,0.24016672,0.47528085,0.45275787,0.21494429,0.3561743,0.0,0.12827113,0.3104756,0.13129063,0.0,0.0,0.33219847,0.19861469,0.29260522,0.48229933,0.3532714,0.28814933,0.08884776,0.22104922,0.2760568,0.43635514,0.0,0.3671684,0.0,0.14189675,0.3554037,0.49583006,0.0,0.27692005
adogsjourneymovie,0.26115283,1.0610781,0.9483635,0.4282234,0.9346685,0.0,0.8355788,0.75953287,1.1275909,0.55290526,0.61983746,0.5206339,0.20977086,0.40545,0.68359965,0.84439874,0.8141549,0.84854484,0.0,0.96854335,0.0,0.5165667,0.0,0.8507334,0.6758803,0.7798369,0.4051943,0.91494364,0.0,0.7989651,0.5085426,0.049273573,0.64942425,0.8194043,0.0,0.8971914,0.7626738,1.1423696,0.0,0.6599689,0.7264832,0.9135329,0.7537631,0.1471358,0.909827,0.0,0.5583894,0.06992527,1.130838,0.94332576,0.0,0.0,0.7249318,0.70413023,0.9573625,0.5957864,0.70947224,0.26635355,0.0,0.1729249,0.5121867,0.13217649,1.0945275,0.8697864,0.6416473,0.0,1.1063505,1.2365937,1.1734706,0.64542305,0.54855275,0.0,0.92044246,0.5006978,0.0,0.47003248,0.074915655,0.0,0.011720069,0.5496436,0.38247368,0.0,0.0,0.6977417,0.0,0.0,0.6989869,0.77559495,0.0,1.0435482,0.94225013,0.5027264,0.37730885,0.30815974,0.0,0.29252186,0.5090686,0.0,0.38699028,0.0,0.1357243,0.34874377,0.46947485,0.33146456,0.35376656,0.0,0.78162897,0.6592867,0.79175293,0.52635175,0.2530306,0.19512257,0.74647593,0.831492,0.54260963,1.2405078,0.0,0.08208843,0.57707816,0.35803804,0.0,0.0,0.3555722,0.7465328,0.68873966,0.83450127,0.5101294,0.88433343,0.23501168,0.78871495,0.577771,0.73052025,0.0,1.329755,0.0,0.41048688,0.6898746,1.1181166,0.0,0.6612849
aftermathmovie,0.04488761,0.2765137,0.22292307,0.11818957,0.31969276,0.0,0.31817806,0.24950151,0.2392678,0.30374503,0.17179,0.18085527,0.16190158,0.10249892,0.28216627,0.30885908,0.4306219,0.19703467,0.0,0.3419737,0.22224629,0.24378714,0.0,0.30642968,0.16323501,0.24112001,0.19403288,0.19897586,0.0,0.20634313,0.26861283,0.013524845,0.24188292,0.2950238,0.0,0.43550113,0.27970845,0.336262,0.0,0.21659157,0.2505683,0.29384333,0.20658207,0.07312536,0.1574701,0.0,0.31474313,0.0,0.37498477,0.28706115,0.0,0.0,0.40553573,0.15739729,0.38034892,0.29446086,0.11246592,0.0,0.0,0.1373382,0.27218673,0.19803369,0.39126176,0.36522743,0.18825318,0.0,0.39659983,0.4155642,0.29765627,0.20542327,0.16151139,0.0,0.2809388,0.1810113,0.04422319,0.16700187,0.13402307,0.0,0.044479843,0.23264511,0.14743009,0.0,0.0,0.32313088,0.0,0.0,0.19919273,0.31015217,0.0067849075,0.3416157,0.30672857,0.19944896,0.15947635,0.1260649,0.0,0.21163794,0.36192918,0.0,0.19915153,0.0,0.08545625,0.053793274,0.113541484,0.15411507,0.25227275,0.0,0.2991557,0.21434407,0.14912552,0.1016276,0.15123908,0.12214632,0.30818072,0.1677736,0.16477612,0.26695615,0.0,0.15318981,0.15954393,0.121934876,0.0,0.0,0.22214982,0.14459509,0.1455205,0.39481518,0.3149461,0.23420027,0.09133867,0.24576154,0.23317885,0.29818743,0.08860156,0.33074185,0.0,0.11376302,0.27324283,0.25101513,0.0,0.31275234
aftermovie,0.08279824,0.45656246,0.19238368,0.042071145,0.34539464,0.0,0.3476898,0.40060216,0.20241664,0.26000506,0.115954846,0.1795378,0.1585668,0.3304353,0.1757095,0.35900122,0.452759,0.23644297,0.0,0.4946739,0.28243423,0.40983734,0.0,0.38071623,0.18059905,0.22875226,0.30055037,0.23642403,0.0,0.22353631,0.2177428,0.0,0.21914838,0.3693807,0.0,0.39956918,0.3384673,0.39306104,0.0,0.30202448,0.20324494,0.34704787,0.19069085,0.027855514,0.24251634,0.0,0.49677202,0.18339893,0.40660974,0.45675647,0.0,0.0,0.37471,0.0869295,0.5272239,0.4156276,0.26365745,0.057312332,0.0,0.04161181,0.35876608,0.23224199,0.40270767,0.61443245,0.36786866,0.0,0.6271851,0.43762138,0.34644282,0.22393695,0.17456786,0.0,0.37613985,0.303648,0.0,0.3001055,0.183635,0.0,0.019142933,0.36158055,0.26810363,0.0,0.0,0.26149103,0.0,0.0,0.25769174,0.3798644,0.08279114,0.33856452,0.45865116,0.35174558,0.20733869,0.29242393,0.0,0.37448868,0.2570141,0.0,0.26467156,0.0,0.11133174,0.09554972,0.38358828,0.123596236,0.32073632,0.0,0.5594141,0.31414175,0.3760089,0.22039635,0.27830762,0.067760184,0.37214613,0.44567809,0.21432355,0.39457443,0.0,0.15823257,0.24664992,0.123053014,0.0,0.0,0.2297325,0.27029467,0.22649689,0.53339255,0.2714682,0.3966332,0.16545166,0.24217728,0.4518128,0.3616095,0.0,0.38931456,0.0065057073,0.19689915,0.30317295,0.42591652,0.0,0.33560845
ahiddenlifefilm,0.034483574,0.18794483,0.1575669,0.0599697,0.18009336,0.0,0.16798563,0.1384002,0.13923058,0.17689511,0.10295346,0.11585081,0.048979796,0.10627975,0.1531446,0.16959071,0.19419563,0.13488638,0.0,0.1866735,0.06960241,0.15442017,0.0,0.19060133,0.13654336,0.1510988,0.12456771,0.15262565,0.0,0.19435027,0.1489238,0.0,0.13063547,0.17182265,0.0,0.21537606,0.19776338,0.17613466,0.0,0.12764254,0.1655478,0.17508668,0.12757698,0.010477198,0.15171508,0.0,0.1703373,0.03589299,0.19133678,0.17757036,0.0,0.0,0.18627226,0.07669027,0.2004435,0.17879632,0.1507296,0.010727389,0.0,0.060344186,0.14712013,0.10357013,0.19197658,0.19211356,0.1227052,0.0,0.24734466,0.22779074,0.2170441,0.10088991,0.10946193,0.0,0.17259356,0.12666884,0.0,0.13673714,0.062099915,0.0,0.007942443,0.17544718,0.14475957,0.0,0.0,0.16026458,0.0,0.0,0.119084,0.17056407,0.0,0.22019735,0.2080518,0.12191069,0.090516075,0.105689526,0.0,0.132153,0.19181046,0.0,0.10893589,0.0,0.07994679,0.052296117,0.12625222,0.12459266,0.13993554,0.0,0.19295321,0.09760219,0.15059254,0.109356895,0.08701873,0.08082557,0.15989488,0.19447222,0.08890787,0.19240353,0.0,0.09233408,0.10882301,0.10481183,0.0,0.0,0.1242166,0.086584054,0.13910624,0.22064862,0.17677438,0.16657628,0.08487059,0.1273342,0.1627037,0.19119808,0.0,0.20766947,0.0,0.10037106,0.13079886,0.16415648,0.0,0.14523949
alitamovie,0.0,0.69705427,0.5774545,0.0,0.68848133,0.0,0.28029814,0.3695951,0.650282,0.76447463,0.29674911,0.6631375,0.3234676,0.41237673,0.4331748,0.51227623,0.7429465,0.61330813,0.021068446,0.782358,0.35529914,0.5312348,0.0,0.8961942,0.42680448,0.5450926,0.24117267,0.591326,0.0,0.60900104,0.42566466,0.015950888,0.64100546,0.4113202,0.0,0.6047942,0.7373145,0.6522338,0.0,0.156937,0.40822202,0.6952226,0.60329217,0.0,0.6124078,0.0,0.78912324,0.0,0.87729067,0.47699922,0.0,0.0,0.5797897,0.16363125,0.6887591,0.7008108,0.6219407,0.10460961,0.0,0.071191736,0.34149444,0.482692,0.62188786,0.9427084,0.6348523,0.0,0.73962104,0.9513915,0.94060975,0.32954407,0.47732183,0.0,0.45354745,0.4846818,0.27612823,0.41677776,0.07037091,0.0,0.17368864,0.6986075,0.57181734,0.0,0.0,0.6376053,0.0,0.0,0.3669977,0.39987373,0.07145487,0.7809961,0.48595214,0.3988696,0.18354343,0.44789183,0.0,0.29830113,0.5354122,0.0,0.3002567,0.0,0.34906417,0.027097162,0.21700817,0.42894298,0.4947546,0.0,0.72144085,0.15447451,0.5873217,0.33869672,0.0,0.41304746,0.7806188,0.7460475,0.1069769,0.5805229,0.0,0.13219085,0.40326288,0.1607256,0.0,0.0,0.2518756,0.35070434,0.26082975,0.90157104,0.918235,0.58407885,0.00602993,0.25628537,0.5960912,0.6462728,0.0,0.5861383,0.025799595,0.21802,0.59321946,0.41621807,0.0,0.48175398
