movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.25687072,0.63581693,0.78454024,0.0,0.17961065,0.23047635,0.34902364,0.42577314,0.18956652,0.57360095,0.36361575,0.25570905,0.2883501,0.22536671,0.2157404,0.6118094,0.41830078,0.43474463,0.0,0.21941784,0.49199238,0.46989626,0.5333468,0.0,0.19065966,0.39446503,0.0,0.4779348,0.5719365,0.31802672,0.0,0.219631,0.23116657,0.47627887,0.7062458,0.4419335,0.47195187,0.35846704,0.31635013,0.29371426,0.5843048,0.6390162,0.6449523,0.30752534,0.3555308,0.0868548,0.47074634,0.37194937,0.31930143,0.0,0.40105286,0.14328061,0.5910371,0.5792968,0.02150878,0.24353431,0.4128353,0.5649462,0.0,0.56363064,0.0,0.44776013,0.3628767,0.30990985,0.09200189,0.36220393,0.0,0.6948999,0.4421353,0.0,0.1916608,0.24278608,0.32433578,0.0,0.6394001,0.37781507,0.0,0.42094487,0.4258478,0.60650253,0.522758,0.5822917,0.0,0.21128772,0.07488699,0.0,0.32610738,0.3454299,0.0,0.18264735
47metersdown,0.38538948,0.4363196,0.7777538,0.0,0.18190064,0.28167108,0.3426741,0.3105685,0.34938326,0.46496284,0.2840131,0.03183216,0.23457332,0.14051704,0.17889561,0.6434287,0.44983262,0.49411413,0.0,0.36977488,0.43413258,0.50080514,0.64222795,0.0,0.26401496,0.4756401,0.0,0.7250684,0.4227466,0.6031046,0.0,0.16228008,0.28907087,0.66327924,0.65859634,0.2733418,0.5404359,0.20290112,0.44536662,0.30267087,0.62453544,0.92397666,0.6423,0.47407925,0.5820709,0.0,0.45670253,0.32069266,0.18100639,0.0,0.29625276,0.42220086,0.84248334,0.7060083,0.15305926,0.41322678,0.415362,0.62248206,0.0,0.21345454,0.0,0.7784085,0.30368322,0.25031522,0.17632923,0.41084525,0.0,0.6277937,0.2806552,0.0,0.29674456,0.41715217,0.45908874,0.0,0.4198845,0.66894025,0.0,0.37260348,0.4503422,0.3935098,0.51783323,0.47507864,0.0,0.40471846,0.33645648,0.0,0.48463157,0.3672057,0.0,0.058305882
abeautifuldaymovie,0.3320309,0.46102303,0.58365077,0.0,0.20065922,0.4257504,0.24834952,0.3194161,0.2431689,0.6724325,0.37190264,0.15861058,0.22151954,0.28245357,0.3304458,0.75219977,0.25520465,0.50174373,0.0,0.28149858,0.46271512,0.50967795,0.5135684,0.07585229,0.4246519,0.46000302,0.0,0.5053801,0.4175551,0.3692032,0.0,0.37502337,0.25169867,0.666511,0.6147309,0.2699814,0.39864835,0.409226,0.36232916,0.271369,0.57395154,0.4884698,0.5962591,0.43292123,0.6148651,0.16911142,0.34370407,0.22568826,0.34302986,0.0,0.12563154,0.43069375,0.62531054,0.5648216,0.23252663,0.44685668,0.5104406,0.5139633,0.0,0.40893227,0.0,0.57329845,0.502025,0.23014256,0.16770458,0.2979508,0.0,0.64329875,0.51742566,0.0,0.23168544,0.40816596,0.43154457,0.0153029,0.46501297,0.53428155,0.0,0.36575395,0.42467153,0.56836313,0.5625806,0.48733494,0.0,0.39841023,0.3855658,0.0,0.40163723,0.29705992,0.0,0.009518109
abominablemovie,0.48318127,0.9010914,1.2008737,0.0,0.0,0.5044984,0.4970347,0.74200195,0.3086006,0.9331023,0.56349885,0.3098469,0.44005337,0.45308244,0.42144266,0.93484604,0.40516037,0.9281276,0.0,0.6183746,0.84876263,0.9980098,0.80094594,0.06776339,0.0035304409,0.68602836,0.0,0.31452703,0.77206016,0.48240155,0.0,0.4392598,0.41065735,0.7935466,0.72539836,0.8259435,0.6439593,0.41620487,0.40215614,0.49229905,1.0613824,0.87883955,0.6659061,0.5316011,1.1367587,0.32921606,0.7305771,0.67134154,0.6181256,0.0,0.42257214,0.2507584,0.9388821,0.6565473,0.5595449,0.4537403,1.0268649,0.84585714,0.0,0.12176426,0.0,0.5557145,0.55991596,0.5559475,0.12894733,0.48072207,0.0,1.043134,0.9474027,0.0,0.21147604,0.54171973,0.6695178,0.0,0.7754172,0.86300975,0.0,0.6388048,0.52723825,0.6844927,0.8808566,0.7906177,0.0,0.4955916,0.22747897,0.0,0.17107913,0.3873545,0.0,0.32550544
adastramovie,0.31961656,0.60065347,0.6780756,0.0,0.0,0.3271144,0.23627365,0.3857494,0.100400716,0.5593278,0.34755394,0.11039381,0.29820487,0.2834364,0.18023133,0.47332507,0.32986173,0.4421469,0.0,0.14544205,0.42432687,0.43308145,0.4400423,0.0888115,0.12139595,0.3434844,0.0,0.33072346,0.53526634,0.47587615,0.0,0.22292471,0.2087315,0.5688414,0.5418077,0.3434908,0.47101438,0.16670027,0.15766041,0.40062585,0.4843127,0.79778177,0.51564145,0.31858417,0.49694085,0.13369307,0.36138874,0.34835583,0.23597324,0.0,0.33332998,0.16486591,0.55636454,0.38448745,0.042033356,0.41052473,0.43897974,0.5773215,0.0,0.32162267,0.0,0.5121914,0.47269922,0.31616637,0.30143154,0.44937688,0.0,0.44068703,0.31962034,0.0,0.15805519,0.337814,0.20228472,0.0,0.56528276,0.31838298,0.0,0.34383082,0.2759546,0.59746677,0.5706456,0.4382975,0.0,0.17159228,0.16541107,0.0,0.16385505,0.21811539,0.0,0.0
adogsjourneymovie,0.061003197,0.33513558,1.0621426,0.0,0.08228506,0.50321543,0.5530604,0.7070666,0.58867294,0.8383789,0.8661402,0.27359062,0.6235805,0.51278514,0.27266204,0.99595153,0.6734235,0.7424476,0.0,0.9103841,0.91696656,0.9358567,1.1459309,0.18033743,0.13195427,0.7314002,0.0,0.8935252,0.9472971,0.7536644,0.0,0.45915297,0.34818202,0.6757826,1.0202773,0.7643075,0.7445024,0.7563741,0.69172746,0.8981757,0.804339,1.0467544,1.0535665,0.4548374,1.2677221,0.35062346,0.878565,0.92984307,0.6729106,0.0,0.7120288,0.45894194,1.0770344,1.0163442,0.33377945,0.8007227,0.71524096,1.1629403,0.0,0.3022123,0.0,1.1324832,1.0925463,0.24485072,0.26590976,0.64782596,0.0048051514,1.0037254,0.4702277,0.0,0.14544278,0.8395222,0.6835156,0.0,0.8420136,1.08362,0.0,0.7918101,0.59469074,0.72442853,1.1031041,0.8932736,0.0,0.49363622,0.7097897,0.0,0.34781334,0.2574215,0.0,0.04072023
aftermathmovie,0.26634273,0.541144,0.623391,0.0,0.08354725,0.29718542,0.19558963,0.33406866,0.31190088,0.51001805,0.20059355,0.05943596,0.20457344,0.4059559,0.27547818,0.47964084,0.17985353,0.42998967,0.0,0.27180946,0.46776065,0.33568668,0.42332658,0.0,0.1391578,0.36647776,0.0,0.36411345,0.34945303,0.41117847,0.0,0.22285672,0.26347214,0.39036083,0.5611725,0.43283108,0.43687168,0.31747377,0.16949745,0.22470573,0.4371423,0.56575525,0.26228857,0.33968446,0.5181991,0.18914661,0.39403066,0.25547722,0.26716188,0.0,0.34641773,0.12217553,0.5608939,0.41514656,0.1344437,0.28146237,0.48436546,0.5097912,0.0,0.28491676,0.0,0.38006768,0.42538285,0.26568902,0.09083199,0.3786121,0.0,0.46917933,0.40782446,0.0,0.25104237,0.23211628,0.40258467,0.0,0.4750278,0.2577539,0.0,0.36662865,0.29915974,0.53969634,0.41545427,0.22428079,0.0,0.22601207,0.138898,0.0,0.1924878,0.17746195,0.0,0.08222176
aftermovie,0.2916476,0.6179585,0.62938786,0.0,0.1175472,0.3082795,0.3293522,0.50141543,0.24237819,0.6809888,0.32844174,0.11315678,0.26118731,0.2986596,0.21550447,0.7236755,0.30666295,0.49295527,0.0,0.511417,0.41244656,0.4909103,0.6777719,0.101128444,0.2737273,0.45200282,0.0,0.5437176,0.37901562,0.6129606,0.0,0.38572195,0.25184506,0.5980793,0.49233028,0.40626276,0.3687999,0.33490664,0.30890402,0.2178763,0.63030064,0.6714768,0.6275375,0.18773308,0.54699934,0.20482634,0.3218783,0.3816961,0.35567933,0.0,0.36262894,0.0,0.5405805,0.6256068,0.15091899,0.44881618,0.5132796,0.7133696,0.0,0.5748395,0.0,0.52758735,0.5505916,0.21062705,0.28675756,0.39615726,0.0,0.6844795,0.5537323,0.0,0.18750896,0.41677776,0.39409003,0.0,0.4865672,0.49776515,0.0,0.3850724,0.27175975,0.5242639,0.6630074,0.2554908,0.0,0.35670397,0.31481963,0.0,0.32554075,0.0,0.0,0.12282059
ahiddenlifefilm,0.1619779,0.28422135,0.31157103,0.0,0.022846874,0.15688299,0.16865157,0.22217058,0.13569294,0.29095632,0.17135127,0.0763835,0.16398093,0.1701654,0.1478681,0.298863,0.18848106,0.26520914,0.0,0.17194065,0.2647966,0.270593,0.2772578,0.030756403,0.13309322,0.23490374,0.0,0.23257276,0.24991141,0.2460499,0.0,0.13412444,0.13729124,0.276828,0.30200228,0.21801797,0.21980885,0.15258291,0.15316601,0.1772601,0.29309398,0.31081888,0.27591032,0.17275697,0.2916618,0.08799094,0.21326172,0.18271615,0.1594717,0.0,0.18060243,0.13523304,0.30310714,0.26442912,0.104506835,0.21215095,0.26312393,0.28630432,0.0,0.16226622,0.0,0.24161813,0.23520035,0.13012916,0.097393624,0.19845518,0.0,0.31282228,0.24008566,0.0,0.12465098,0.19717902,0.20070243,0.0,0.26200315,0.24519546,0.0,0.20098798,0.19576406,0.26395434,0.25066692,0.22259867,0.0,0.16973864,0.14347598,0.0,0.1691992,0.13909441,0.0,0.0449323
alitamovie,0.3828551,0.96012425,0.9707635,0.0,0.0,0.4800327,0.5615698,0.782728,0.46709594,0.93668866,0.47887942,0.28638932,0.3885111,0.7641153,0.40625164,0.84740674,0.5897635,0.87322825,0.0,0.27879006,0.9805681,0.9829453,0.8522501,0.24499817,0.13584256,0.5867748,0.0,0.4301124,0.83261967,0.64732707,0.0,0.4482541,0.6088423,0.9220634,0.78137624,0.56597745,0.63181996,0.5432721,0.106685385,0.64592046,0.7684337,1.120304,0.62821066,0.3887078,0.94315934,0.35502216,0.4239148,0.413976,0.27914765,0.0,0.58582646,0.5083411,0.79888695,0.5404026,0.27666277,0.45296007,0.66358685,0.73804337,0.0,0.28784454,0.0,0.60302603,0.600455,0.20629787,0.17234442,0.5133095,0.0,1.1663935,0.6165545,0.0,0.5564336,0.429232,0.49330738,0.0,0.670562,0.7353378,0.0,0.7368888,0.67016405,0.7579923,0.5987992,0.7079482,0.0,0.4166142,0.12175068,0.0,0.35187694,0.5654932,0.0,0.17657709
