movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.9411541,0.46855736,0.6468766,0.58373374,0.51364356,0.5552184,0.74281365,0.5791964,0.58427066,0.63724196,0.4950754,0.6846128,0.57996047,0.31379685,0.6004464,0.2893572,0.5984851,0.9301226,0.71786124,0.67474025,0.67929393,0.31183055,0.69920254,0.54860526,0.53974164,0.2731298,0.6407444,0.346802,0.4316117,0.0
47metersdown,1.1160626,0.4382778,0.61060065,0.35389858,0.59174496,0.71906126,0.6964171,0.66923755,0.81821513,0.45087537,1.1144797,0.7003957,0.800722,0.4215622,0.42493764,0.0,1.019845,1.1579164,1.2352681,0.67927456,0.5636579,0.5427932,0.77226853,0.7117109,0.7566157,0.38102514,0.66203076,0.5412186,0.4897246,0.0
abeautifuldaymovie,0.9568145,0.5717573,0.6763481,0.51962936,0.423501,0.35396814,0.29516724,0.49263158,0.4895144,0.43248942,0.62478775,0.56404394,0.5893721,0.21839012,0.34804443,0.25590932,0.4645928,0.56910396,0.68384427,0.6100659,0.49867332,0.42228216,0.76145816,0.362523,0.5312337,0.3144555,0.45007348,0.2481368,0.4177988,0.0
abominablemovie,0.9749213,0.68002737,1.162467,0.88145906,0.62123555,0.74795955,0.7747822,0.9221732,1.1629003,0.7207622,1.044861,0.8335851,0.804682,0.03063624,0.54056406,0.1323101,1.0446808,0.95830417,1.3510334,1.0010878,0.5397199,0.679983,1.0079824,0.7249009,1.1213803,0.27063188,1.1297588,0.32236543,0.63625896,0.0
adastramovie,0.6985973,0.29038912,0.57526755,0.44057086,0.4735719,0.52372074,0.4471467,0.49464306,0.5449249,0.3748589,0.7799023,0.61069006,0.67346525,0.18510392,0.50861895,0.08521624,0.6740712,0.7247689,0.71431655,0.6031142,0.5110974,0.4951037,0.7775413,0.707222,0.7523403,0.3531816,0.4199038,0.38868827,0.37398347,0.0
adogsjourneymovie,2.074448,1.2457033,1.3788012,1.3810714,0.9405179,1.0043623,1.3815643,0.7500974,1.3942881,0.9623047,1.5310677,1.0475585,1.1477493,0.27287433,0.9217285,0.13258037,1.1718239,2.2989922,1.6149309,1.3598533,1.3231552,0.6121231,1.1919234,1.2618097,1.6402538,0.6933499,1.1693257,0.19106117,1.0789939,0.0
aftermathmovie,0.7866029,0.25498903,0.41899958,0.34766594,0.38481128,0.39194375,0.31416494,0.41228104,0.50870126,0.28546542,0.585581,0.6096256,0.46128353,0.33075833,0.3598146,0.1373303,0.5435765,0.57382524,0.61996996,0.54281753,0.4507478,0.35656828,0.67022806,0.4308364,0.41878077,0.3566742,0.33022904,0.2558914,0.3507754,0.0
aftermovie,0.9944845,0.39730743,0.53926563,0.4169702,0.471812,0.62829727,0.57764983,0.36698633,0.6346771,0.45988107,0.7579846,0.66769797,0.83225733,0.20269671,0.78599656,0.10753821,0.675827,0.8586168,0.66877955,0.6808328,0.5961344,0.6666514,0.7052039,0.6611572,0.6165505,0.48143628,0.5821603,0.21091889,0.58986795,0.0
ahiddenlifefilm,0.44080296,0.2019363,0.26637214,0.21693316,0.23779118,0.22608669,0.21309827,0.25427505,0.2904601,0.21425875,0.3041623,0.3068412,0.30955562,0.1346604,0.24253881,0.06147444,0.3140864,0.3624918,0.36059082,0.3026332,0.2670258,0.23776609,0.32679352,0.23642975,0.28906772,0.14311688,0.23380682,0.13617852,0.19663271,0.0
alitamovie,1.1901025,0.38657618,0.70010346,0.47543368,0.6541469,0.75498366,0.8953003,0.7611706,0.81417173,0.46324006,1.0185486,0.93110645,0.8803749,0.21343936,0.9172472,0.22507638,1.2033291,0.9202246,1.0681949,0.70076835,0.890652,0.43781355,1.0573808,0.6362477,0.7581874,0.4123242,0.58655924,0.45230865,0.29649904,0.0
angelhasfallen,1.154176,0.9061879,0.44448262,0.5121315,0.71529025,0.60656184,0.56158197,0.76996,0.6458911,0.41350767,1.0541607,0.846573,0.69826204,0.40837508,0.52283114,0.0769135,0.9237709,0.8980071,0.8871249,1.0882422,0.724172,0.39526185,0.7557303,0.47363076,0.76939654,0.32161242,0.9989899,0.3230077,0.6215652,0.0
angrybirdsmovie,2.801453,1.1025059,1.2866983,0.98497915,1.0126523,0.7689305,0.9513651,1.2056727,1.6186857,0.8043819,0.80438226,0.97832197,1.2690847,0.2459437,0.4802647,0.3990159,1.4254526,1.8195295,2.1142461,1.5342623,1.8583293,0.91603094,1.5248612,0.90716094,1.0960121,0.5673317,1.2487395,0.5684213,1.1526519,0.0
annabellemovie,1.4230313,0.7143959,0.9045442,1.0309817,0.86877555,0.8616703,0.9426627,0.79734975,1.2804986,0.853093,1.2510667,0.9763072,0.9897388,0.5023093,0.9084768,0.02003704,1.3141835,1.2672957,1.5583808,0.8297904,0.80398065,1.007911,1.2447273,0.6541068,1.2163754,0.38504356,1.0258524,0.6345098,0.8805544,0.0
annamovie,0.92121804,0.41187623,0.5848793,0.38429794,0.5662677,0.534637,0.48518175,0.45078912,0.6376273,0.46712348,0.94336605,0.68154675,0.6368758,0.28365663,0.50456464,0.21672936,0.8324696,0.97168237,0.8021337,0.6354341,0.6175755,0.52857995,0.5386226,0.4779637,0.715299,0.38395637,0.4955883,0.2923497,0.530472,0.0
apollo11movie,0.6347728,0.19700447,0.37738946,0.2852098,0.3332016,0.3934906,0.28428566,0.28906885,0.40212417,0.3910743,0.39240125,0.4919021,0.43149838,0.22606939,0.29189393,0.0,0.42521372,0.6315328,0.53581184,0.35202903,0.48090363,0.38426787,0.4711152,0.31981465,0.41731977,0.113260746,0.33521438,0.2355329,0.26623458,0.0
arcticdogsmovie,0.7706777,0.27235,0.46612713,0.31806192,0.5356929,0.5964274,0.38677058,0.6325469,0.7277785,0.37240896,0.6329598,0.74437934,0.71430725,0.38232696,0.4550868,0.21377175,0.7532898,0.68076354,0.8787082,0.65819913,0.66290116,0.3905585,0.6820998,0.5210454,0.5989825,0.1311928,0.6318052,0.24126446,0.4257231,0.0
arcticmovie,0.7999102,0.3692705,0.65430874,0.3560454,0.4903704,0.39762193,0.34535208,0.60463285,0.65376073,0.5058975,0.6464806,0.5494139,0.57273835,0.3950525,0.3812404,0.13101923,0.68592465,0.8136332,0.6119147,0.57174385,0.6162266,0.49158865,0.6388173,0.36233202,0.40175954,0.20876178,0.48722297,0.3268171,0.4209405,0.0
artofracingmovie,1.0227771,0.36489818,0.5081822,0.6731824,0.70201886,0.7405451,0.65478367,0.71124053,0.53837043,0.37413976,0.9952464,0.7058342,0.744515,0.373048,0.65607095,0.0,0.76109314,0.9875474,0.83160925,0.7651675,0.8424628,0.5311145,0.6606415,0.86482435,0.896681,0.31519496,0.6327025,0.46664393,0.5519332,0.0
avengers,0.92783153,0.45692152,0.5528712,0.4588204,0.5162032,0.47221756,0.44430423,0.6037294,0.51609117,0.46623912,0.5160482,0.73959005,0.5556947,0.46497777,0.5389297,0.04419217,0.71459734,0.891891,0.7458071,0.6225238,0.7111007,0.40619656,0.7395894,0.56607074,0.3703021,0.29078662,0.63069814,0.32002807,0.3512758,0.0
beachbummovie,0.9100745,0.67296004,0.691298,0.36899132,0.35890704,0.52350366,0.54022974,0.5128088,0.7599738,0.44419658,0.7190761,0.6176323,0.6240994,0.25308686,0.5919286,0.019051548,0.63103044,0.92631257,0.7232042,0.5405087,0.55079997,0.55921847,0.78237283,0.39702797,0.660421,0.14722031,0.515453,0.27254677,0.46194065,0.0
bernadettefilm,0.9742676,0.57723665,0.58982635,0.48849404,0.711927,0.5982135,0.58297527,0.7106996,0.4801138,0.5976687,0.8158558,0.6376543,0.5102492,0.34586066,0.6282805,0.07765646,0.6804652,0.7812087,0.871676,0.50316715,0.66527534,0.4511129,0.5589552,0.7511879,0.7209526,0.2096598,0.5471843,0.22048259,0.47335508,0.0
blackandbluemovie,2.1348572,0.808598,1.340988,0.7534422,1.2058012,0.87291366,0.721802,0.86423075,1.1793041,1.0253652,1.3045204,1.4236847,1.4710269,0.4784625,0.8443864,0.4446103,1.145169,1.3242565,1.6455107,1.5052292,1.1251259,0.9191795,1.5080132,0.64666295,1.1485219,0.6937444,0.78224117,0.5191832,1.0127625,0.0
blackchristmas,1.086142,0.52749234,0.61684144,0.52094305,0.5725559,0.5202865,0.78459126,0.49489632,0.72509307,0.58474594,0.83440024,0.8060114,0.68996245,0.23143104,0.5576426,0.0,0.5894934,0.9867028,0.91599685,0.66898066,0.61795264,0.5473123,0.6621705,0.6890345,0.61995447,0.27808607,0.64702076,0.27725673,0.6274698,0.0
blindedbythelightmovie,0.571308,0.2044353,0.24765468,0.18599257,0.3984987,0.32921362,0.34846488,0.36883718,0.31228864,0.2166556,0.43599638,0.3722609,0.37197915,0.14671181,0.24321638,0.15300494,0.45974588,0.42583054,0.35295093,0.43815625,0.2953968,0.29850975,0.3273925,0.23887268,0.4516779,0.2305591,0.29171023,0.19752395,0.3182051,0.0
bombshellmovie,0.95884067,0.4354495,0.6789192,0.4997576,0.691385,0.3708092,0.73021567,0.31799886,0.7755307,0.5957725,0.68270326,0.85243404,0.61154974,0.24103041,0.66778314,0.19820619,0.82479537,1.2050886,0.93798953,0.7915346,0.83916414,0.4950149,0.80842066,0.5508943,0.6068195,0.38388175,0.7451644,0.28640628,0.41116723,0.0
booksmart,1.7975994,0.06789296,0.27398118,0.51364404,0.0,0.34088665,1.0558087,0.024379874,0.9667965,0.259763,0.5814983,0.8532284,0.0,0.39725423,0.35260174,0.0,1.0344851,0.5887057,1.3339398,0.0,0.5504283,0.0,1.0392174,0.17917275,1.2597693,0.0,0.0,0.0,0.0,0.0
breakthroughmovie,1.6443918,0.9964189,1.0650288,1.33443,1.2319037,0.91758597,1.4360129,1.4861449,1.1958092,0.90829927,1.4460167,1.2342656,1.3944675,0.4216065,1.2148126,0.08327115,1.3397517,1.3540155,1.8405831,1.172639,1.1989821,0.72627455,1.6829222,0.8075706,1.5046637,0.70386565,0.78313416,0.78788996,1.1551583,0.0
brianbanksmovie,1.3764185,0.58543396,1.0781122,0.5644189,0.78098506,0.35859507,0.6099354,0.82259,1.2126439,1.0248587,0.9269463,0.91514724,1.1336024,0.37992644,0.5407485,0.13243249,0.935748,1.2899915,1.2185447,1.0404404,0.7420511,0.7409952,1.1213343,0.50254756,0.63599545,0.4816023,0.87253577,0.36243865,0.4839984,0.0
brightburnmovie,1.0177621,0.63035876,0.6771758,0.5936681,0.5468071,0.43315095,0.5366096,0.5628449,0.7345674,0.5043719,0.6926281,0.6260537,0.73260564,0.3216263,0.35803077,0.16253492,0.6678748,0.75777745,0.8939749,0.7280371,0.6731967,0.57798046,0.88375086,0.27357614,0.7234422,0.3503071,0.63151264,0.21504492,0.6243405,0.0
brittanyrunsmov,0.7931521,0.32427645,0.44707102,0.4712189,0.51196665,0.40020233,0.42597994,0.3641816,0.582064,0.35687998,0.42409572,0.5176209,0.5692485,0.15224713,0.45332727,0.0,0.5310097,0.6587856,0.61630195,0.59599364,0.46565148,0.47157824,0.59243155,0.47365215,0.43302295,0.28168368,0.4748516,0.21849665,0.33502325,0.0
captainmarvelofficial,1.2127374,0.4373418,0.5528674,0.60887325,0.65391463,0.551221,0.368124,0.5736883,0.6667312,0.60549784,0.7952829,0.80831337,0.71218616,0.5400637,0.63112134,0.0,0.95940435,0.8139061,0.80335623,0.5585042,0.83761936,0.6201889,1.0198023,0.68639344,0.63857865,0.25496337,0.44451642,0.43470848,0.39030233,0.0
