movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.7154671,1.1360002,1.9008294,1.3484573,0.94230896,0.4788813,1.1634065,0.555951,1.2557676,0.6255512
47metersdown,1.6009153,1.1092933,1.543282,1.2730312,0.9821199,0.76900446,1.4913925,0.38816768,1.007757,0.9163614
abeautifuldaymovie,1.2259055,0.7145608,1.6068977,0.9343961,0.7907171,0.5188348,0.9975328,0.53897667,0.86268073,0.40187582
abominablemovie,1.2444584,1.3465168,2.1354864,1.4546442,0.99399275,0.061610505,1.1714354,1.0668048,1.552664,0.9393074
adastramovie,0.91268134,0.9092874,1.4914094,0.82649887,0.4263415,0.35422164,0.66943127,0.6166483,0.737719,0.4509525
adogsjourneymovie,2.5375202,1.9318904,3.9129734,2.148633,1.6306626,0.63298845,2.0242646,0.90588695,1.7770911,1.2716814
aftermathmovie,1.2776799,0.71943265,1.451219,0.8987088,0.5704458,0.43762612,0.971448,0.6359869,0.7286069,0.498935
aftermovie,1.4759687,0.8145828,1.6460268,1.065311,0.7472722,0.57828414,1.1104113,0.6833428,1.1534334,0.54837054
ahiddenlifefilm,0.6767835,0.4169815,0.8957391,0.537639,0.40014216,0.26124665,0.510168,0.3429219,0.49562374,0.30205426
alitamovie,1.2680447,0.7436407,1.6076316,1.1019163,0.8841756,0.5324592,1.0060647,0.534348,1.032741,0.59812903
angelhasfallen,1.9909872,1.1633672,2.292438,1.3275356,0.91986436,0.7684848,1.486224,1.185825,1.2585189,0.7356003
angrybirdsmovie,2.541833,1.4423672,4.114935,1.5627486,1.2431824,1.0508353,1.724634,1.2016969,2.1104012,1.121571
annabellemovie,2.0570831,1.2830476,3.1803868,1.9827034,1.2443856,0.9802505,1.6935819,1.3571357,1.293462,0.96267605
annamovie,1.5086337,0.8657337,1.9231955,1.4203393,0.7632628,0.5103077,1.0106444,0.6117064,1.3301986,0.6656485
apollo11movie,0.74104595,0.52300775,1.1119009,0.76861805,0.4255568,0.2844026,0.5555646,0.35837212,0.59472734,0.4408994
arcticdogsmovie,1.2666488,0.6403751,1.3867372,1.0449373,0.7901772,0.44099,1.1606818,0.6296517,0.78683233,0.6047341
arcticmovie,0.842849,0.54011714,1.3206301,0.85223,0.57166845,0.39149106,0.62197447,0.5738904,0.7033412,0.55343395
artofracingmovie,1.188795,0.9218561,1.9966564,1.0526519,0.6476432,0.38109723,0.85019344,0.7342686,1.1157339,0.6972267
avengers,1.1444741,0.51470155,1.1781236,0.7925933,0.56366986,0.2345621,0.754825,0.33940268,0.7717336,0.46242538
beachbummovie,0.99576986,0.651892,1.1512831,0.8208317,0.63685346,0.30300063,0.96513087,0.37812304,0.6001175,0.37744308
bernadettefilm,1.3239088,1.0839576,2.050749,1.2368546,0.8008028,0.49324,0.9444362,0.5349834,1.0617287,0.94202435
blackandbluemovie,2.64487,1.4212351,3.711894,1.7117709,1.6658117,0.96353596,2.049693,1.34263,1.961354,1.0311021
blackchristmas,1.5742642,0.81821746,1.9723396,1.1161107,0.86575323,0.58473486,1.1125555,0.67722166,1.1292259,0.5021533
blindedbythelightmovie,0.8373384,0.56885785,1.096017,0.77403563,0.54177684,0.3892191,0.57093775,0.38501692,0.5643127,0.44894132
bombshellmovie,1.3275057,0.83461124,1.7496781,1.4225199,0.80461854,0.4625386,1.1243982,0.7177911,1.1874592,0.75992495
booksmart,0.4075363,0.0,0.06138946,0.24705245,0.0,0.0,0.0,0.0,0.22158585,0.49766722
breakthroughmovie,2.4014437,1.5904201,3.5963693,1.5596509,0.8759578,0.7417867,1.361055,0.8788694,2.0174944,0.94494164
brianbanksmovie,1.5820023,0.9700788,2.1929588,1.3547769,0.7880329,0.6214608,1.465592,0.81502825,1.1891768,1.1876459
brightburnmovie,1.4968578,1.0706879,1.9325514,1.1907568,1.0072008,0.6118077,1.2422599,0.6727074,1.1285013,0.74539095
brittanyrunsmov,0.9550902,0.661025,1.1557152,0.6839443,0.45563012,0.2804042,0.63865477,0.26784542,0.59946305,0.15281674
captainmarvelofficial,1.2683009,0.6481822,1.2744417,0.94204783,0.4649723,0.209769,0.8396316,0.43838012,0.6375595,0.6298078
captivestatemovie,1.3816086,0.8523157,2.0110273,1.2878938,1.0180129,0.5607385,1.0269276,0.86683345,1.1325915,0.699048
catsmovie,1.7175697,0.81414264,2.7237873,1.6809856,1.175169,0.9257486,1.4846925,0.9172182,1.8681575,0.33523008
charliesangels,2.272003,1.3504514,2.7683249,1.8382149,1.2965482,0.77095485,1.4583488,1.107958,1.9903445,0.6726242
childsplaymovie,1.6817863,1.0059,2.6118312,1.6633649,0.605489,0.2881156,1.0879155,0.6911248,1.060323,0.8942706
clarathefilm,1.1200145,0.16729298,1.7006449,0.7137374,0.04818971,0.25077814,0.0,0.23358226,0.42555583,0.85896343
coldpursuitmovie,0.93852234,0.57752186,1.2654504,0.6166554,0.59110767,0.51760596,0.651851,0.4490878,0.62754697,0.3870873
countdown,2.0441587,1.7099787,2.7707956,1.6660173,1.1211722,0.7220235,1.0476385,0.940254,1.2635171,0.93516755
currentwarmovie,1.7732977,0.93064874,2.2779262,1.2414368,0.97061294,0.73787165,1.1154478,0.7470268,1.3132544,0.78897864
darkwatersmovie,1.4162318,0.9069918,3.1051989,1.7671423,1.0949194,0.7230032,1.1443783,0.93307614,1.3600363,0.60352135
detectivepikachumovie,1.567105,1.1980441,2.5915246,0.9203481,1.0164691,0.640504,1.14441,0.9602209,1.1169219,1.0645491
disneyaladdin,2.0085692,1.2173434,2.5802574,1.7683675,0.713614,0.7031514,1.287972,0.63034385,1.7877295,0.8168654
disneyfrozen,2.1734836,0.78945696,2.780861,1.6275822,0.9133605,0.83928645,1.0341624,0.2838358,1.3990242,0.39289808
disneymaleficent,1.5951283,0.88106257,2.1749806,1.4602362,0.7716636,0.666547,1.2053777,0.6622924,1.3234761,0.72072935
doctorsleepmovie,1.2751182,0.7299393,1.8209761,1.2055001,0.6784343,0.7285036,0.9998352,0.86178476,1.0377977,0.5611382
dolemiteismyname,2.3325996,1.1702679,2.6490889,1.3482722,1.2352339,0.6067635,1.7858263,1.0192814,1.6950539,1.0730393
dontletgomovie,1.8864183,0.9134076,2.2050393,1.3791767,0.9570554,0.6850146,1.3103801,0.81527126,1.3178991,0.5760761
doramovie,1.4030964,0.8052992,1.766975,1.193093,0.8670996,0.45358115,1.4019699,1.1749386,1.0936756,0.5725216
downtonabbey_official,2.3056316,1.195329,3.0084915,1.8009644,1.09142,0.94404536,1.4298264,1.2166201,1.5100127,0.5590574
dumbo,1.382723,0.6851246,1.818987,1.3213726,0.6172772,0.6299455,0.89856297,0.57678235,1.1490567,0.6051263
escaperoom,1.9756789,1.0831175,2.1767054,1.2990243,1.2333049,0.6282849,1.4085478,0.81241053,1.2849605,0.75751936
everybodyknowsmovie,0.97856045,0.59057814,1.5489122,1.0433234,0.5456866,0.44435042,0.7340621,0.50027645,0.866226,0.3909996
fastandfuriousmovie,2.565253,1.1254336,2.9682631,1.7739156,1.3569347,0.9152652,2.1994543,1.364599,1.7134075,0.8341208
fightingwmyfam,2.2271864,0.9535636,2.4968786,1.0405267,1.1404864,0.61920184,1.4237753,1.1630163,1.4078016,0.528562
fivefeetapartfilm,1.9727226,1.3272823,2.9500525,1.1983759,1.1494695,0.9001382,1.0330476,1.8352715,2.0480115,0.73460406
fordvferrari,0.7592272,0.8520724,1.1887352,0.6972441,0.46328002,0.32891035,0.34861904,0.5392978,0.59410316,0.4064034
freaksthefilm,1.1951125,0.65518665,1.4079596,0.979809,0.768675,0.41818118,0.7549102,0.63636816,1.0163242,0.44174358
geminimanmovie,1.8107427,1.354389,2.2740133,1.3135642,0.7889661,0.5906558,1.2325234,0.60133696,1.5191535,0.79498786
glassmovie,1.486786,0.79626733,1.6841329,1.2783796,0.6402451,0.5102564,1.2898712,0.5962514,1.0195222,0.62828714
gloriabellmovie,1.2485954,0.7522921,2.0277798,1.1705568,0.811518,0.3416785,1.0639793,0.5867722,0.9019359,0.6340681
godzillamovie,1.2124859,0.64932364,2.0877962,0.9010683,0.99694616,0.45512754,1.184373,0.8686969,0.8036784,0.7166844
goldfinchmovie,1.3934114,0.92806643,2.0867786,1.4948546,1.0319936,0.398559,1.1237024,1.0500221,1.4937773,0.8312435
goodboysmovie,1.6537377,0.7072842,2.05137,1.4642197,0.8357361,0.8165624,1.212542,0.7381738,1.1874665,0.96197677
goodliarmovie,1.7586931,1.1975178,2.7080784,1.5027797,1.1376835,0.5245892,1.5606668,1.2118025,1.5395643,0.8522882
