movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.48391387,0.3462234,0.5103223,0.7649979,1.0334632,0.4220567,0.043601327,0.7162223,0.0,0.47913206,0.7956486,0.49251065,0.44387704,0.7719465,0.4320462,0.5989942,0.24542491,0.0,0.49578774,0.29208386,0.8489153,0.5643159,0.57649547,0.81361306,0.72226185,0.42284337,0.801599,0.6148055,0.679138,0.39500767
47metersdown,0.60003525,0.4996586,0.11644587,0.81132144,1.4550605,0.6715898,0.018549353,0.64970946,0.0,0.7808314,0.90143555,0.49765274,0.30608886,0.7666651,0.3722964,0.63626724,0.36350954,0.0,0.5553074,0.5686272,0.93215936,0.5983471,0.5543572,0.8882847,1.1247697,0.7340446,0.92338735,1.0441246,0.9023612,0.46429193
abeautifuldaymovie,0.5495938,0.35884494,0.4668075,0.8487898,1.0205424,0.6486611,0.0,0.6826638,0.0,0.5200184,0.75866216,0.413893,0.4949723,0.70920765,0.4249949,0.606827,0.5086783,0.0,0.56056434,0.39887577,0.91451025,0.36595765,0.56304836,0.6391171,1.0290458,0.481081,0.6894672,0.5995758,0.6766861,0.47003913
abominablemovie,0.8751201,0.71645445,0.20870781,1.199652,1.7453394,0.97165656,0.07783373,1.1745472,0.0,0.46046394,1.1113393,0.5121674,0.6411247,0.81562597,0.4464497,0.8769802,0.026962005,0.0,0.73544544,0.42307073,1.2754805,0.82324266,0.8734047,0.9632628,1.697313,0.8586844,0.780301,1.0926464,1.3462603,0.6480515
adastramovie,0.32087564,0.20535466,0.29151767,0.5982977,0.9668969,0.54458505,0.0,0.67274237,0.0,0.38854632,0.62223166,0.58083886,0.56363755,0.49513894,0.4234131,0.71263176,0.21228833,0.0,0.4786943,0.274004,0.8094479,0.47977445,0.5059798,0.6258615,0.73865485,0.47564182,0.5291641,0.6022936,0.5456012,0.28363496
adogsjourneymovie,0.95108175,0.8348566,1.0597942,2.2823741,1.9174271,0.9968609,0.0,1.5024377,0.0,0.3719638,1.3916675,0.7647452,0.6549558,1.171372,1.1132715,1.0696175,1.1686659,0.0,1.3735738,0.68128484,1.9374299,0.8385341,0.75449413,1.5337272,1.4827173,1.3959037,1.237935,0.67168766,1.595299,0.9418028
aftermathmovie,0.5720886,0.36833966,0.3151038,0.6855673,0.7616466,0.6798128,0.024441322,0.6948126,0.0,0.6177026,0.66324574,0.42403886,0.45417547,0.5080304,0.4187186,0.5590579,0.33807766,0.0,0.6555639,0.5294996,0.6691706,0.2994582,0.38541675,0.5605623,0.63566446,0.5317082,0.68625414,0.6007548,0.6039281,0.40018335
aftermovie,0.5197464,0.37740213,0.32403892,1.0842608,1.1082046,0.46537855,0.04806268,0.7170427,0.0,0.44962633,0.5680005,0.47071543,0.45194575,0.6489555,0.4280086,0.7205225,0.34282452,0.0,0.5273845,0.44225454,0.9428355,0.49297822,0.4747979,0.5580088,0.7604117,0.48898703,0.64221966,0.5641384,0.632997,0.6077324
ahiddenlifefilm,0.26897016,0.24150449,0.21361396,0.45418242,0.5400688,0.3097977,0.012833919,0.3731447,0.0,0.26377982,0.32752478,0.2245389,0.21880752,0.35438585,0.24068391,0.33999005,0.1938556,0.0,0.344431,0.20641331,0.46340108,0.25180748,0.2688827,0.3952982,0.41659352,0.29089352,0.3750214,0.36723062,0.39705038,0.25600556
alitamovie,0.6412014,0.28404453,0.37346956,0.6977447,1.1414918,0.7046663,0.0,0.6330459,0.0,0.5921144,0.59851736,0.4028468,0.57242036,0.7556435,0.512412,0.7221584,0.052199144,0.0,0.53594637,0.3450529,0.9202117,0.5454331,0.6555028,0.7850332,0.7854255,0.43430766,0.5642172,0.72036314,0.88328487,0.39532185
angelhasfallen,0.6840919,0.76142377,0.5726371,0.9371436,1.4266949,0.6724994,0.0,0.73166645,0.0,0.57105845,0.53265667,0.41073152,0.35643083,1.0336388,0.7201174,0.51533,0.5273941,0.0,0.81786484,0.38176078,1.2655678,0.70149577,0.37652934,1.068665,1.1847336,0.6703408,0.783524,1.1937122,1.1589856,0.59462154
angrybirdsmovie,1.1353383,0.75004435,1.0503801,2.6909592,2.56571,1.6106944,0.0,1.7581965,0.008985671,0.99779385,0.62149805,0.7070112,0.19625555,1.4373676,0.84184945,1.5489684,0.998682,0.0,1.8044448,1.4833491,1.6831809,0.601804,1.2347845,2.1548193,1.649555,0.8656252,1.3199819,1.6007124,1.4199055,0.76736367
annabellemovie,1.0761113,0.72703016,0.63639414,1.6042837,1.9749049,0.95077163,0.0,1.2547811,0.0,0.78149617,1.2451044,0.6189408,0.9863059,1.1200966,0.8969315,0.95175654,0.3829028,0.0,1.1929164,0.8127995,1.4984548,1.0699965,1.0495169,1.3172336,1.5324824,0.8441757,1.2385164,0.979995,1.3811983,0.43062022
annamovie,0.45322466,0.44544134,0.47407034,1.0617769,1.2352256,0.6633621,0.0,0.8868155,0.0,0.55977803,0.6424596,0.37145776,0.39514136,0.89908385,0.6423562,0.79988486,0.4994787,0.0,0.7178462,0.3471581,1.0367768,0.5115537,0.6310855,0.87792534,0.8846151,0.51018614,0.81963104,0.7922281,0.84531265,0.563885
apollo11movie,0.35031077,0.3616474,0.16823365,0.56932545,0.6606824,0.3750619,0.0,0.4425656,0.0,0.17708158,0.46997258,0.29314026,0.35314238,0.4261786,0.25124714,0.32300302,0.2442362,0.0,0.4211617,0.16828257,0.6300078,0.39102232,0.39352697,0.42632863,0.57450956,0.3816658,0.43294114,0.32781643,0.39924878,0.34954882
arcticdogsmovie,0.5056177,0.38685638,0.18677028,0.81412774,1.1262832,0.58335686,0.0,0.6679243,0.0,0.6876306,0.53351414,0.4718518,0.34733963,0.85407877,0.31499764,0.840578,0.30944812,0.0,0.8256703,0.6992406,0.9233508,0.36202803,0.47753623,0.7119964,1.0869117,0.55673724,0.8871545,0.89797723,0.85070384,0.44295982
arcticmovie,0.50885475,0.37565273,0.24369636,0.68153435,0.67038167,0.44665694,0.0,0.59922576,0.0,0.42950034,0.32657856,0.21143477,0.3429101,0.62838954,0.43174675,0.5434674,0.20002228,0.0,0.5490302,0.31954604,0.6437674,0.48484483,0.38695657,0.6608522,0.5285473,0.38624808,0.5726255,0.64812565,0.5677522,0.44636327
artofracingmovie,0.45798236,0.46126115,0.4780354,0.8172743,1.1537629,0.94943553,0.0,0.71820915,0.0,0.3069001,0.6832341,0.49686754,0.48636213,0.5567624,0.52323455,0.8148325,0.2916561,0.0,0.91379887,0.5334389,1.0965204,0.39844742,0.61774284,0.9829358,0.872426,0.8785252,0.58109754,0.5620277,0.73491126,0.5454233
avengers,0.3377408,0.15613744,0.27771032,0.6371346,0.9310254,0.47119835,0.078281455,0.6492988,0.0,0.32769793,0.5606663,0.52809274,0.5680388,0.65554863,0.3201496,0.5624977,0.18281238,0.0,0.48995507,0.36681223,0.7264166,0.36113232,0.41355783,0.69289094,0.58597726,0.2561261,0.58531415,0.4463129,0.5710291,0.35395074
beachbummovie,0.21189523,0.6113168,0.21728958,0.8537051,0.7961917,0.2928055,0.0,0.6475918,0.0,0.1074364,0.49347264,0.30228654,0.42940626,0.58398926,0.28870684,0.5718455,0.10614131,0.0,0.5427365,0.30520788,0.8883712,0.4676865,0.4860918,0.55695295,0.7671572,0.47935656,0.7841351,0.5506183,0.5803339,0.5426586
bernadettefilm,0.3293096,0.49496526,0.48208162,0.9676373,1.0380837,0.86147535,0.0,0.9030906,0.0,0.65059125,0.7310203,0.550563,0.1991095,0.5174614,0.33528674,0.6354529,0.47253728,0.0,0.7072961,0.5993908,0.94400275,0.3296314,0.45356786,0.89650846,1.0226307,0.6874155,0.76856226,0.7246089,0.9334904,0.55337894
blackandbluemovie,0.79322356,0.76314443,0.7962243,1.8288541,2.2283778,0.9789253,0.0,1.4559206,0.0,1.0383943,1.0542196,0.90629315,0.44071618,1.056626,0.42750505,1.7015785,0.7342522,0.0,1.367348,1.0517701,1.8563476,0.9297074,0.94763017,1.3305061,1.8405359,0.9798413,1.6052587,1.0323541,1.3477175,0.7650159
blackchristmas,0.49684107,0.45724133,0.35563418,0.808724,0.9359685,0.4355397,0.030643053,0.6128588,0.0,0.44374338,0.60224783,0.5754568,0.29059252,0.80094236,0.47178328,0.5386693,0.48061335,0.0,0.7913812,0.35830855,0.907066,0.6519761,0.4088981,0.7721005,0.667447,0.6130158,0.70042944,0.5160166,0.9711185,0.44459057
blindedbythelightmovie,0.34597585,0.3768009,0.2490068,0.86322206,0.6269907,0.48673508,0.033129822,0.6150836,0.0,0.35282767,0.35459203,0.35193017,0.23846748,0.49796647,0.22132853,0.53404415,0.22982965,0.0,0.32926765,0.33516347,0.5474707,0.3581857,0.33405232,0.40963855,0.6286878,0.34628505,0.5093682,0.5576837,0.4149025,0.439804
bombshellmovie,0.6278756,0.74047315,0.46813598,0.92965156,0.90787274,0.63253695,0.19457248,1.1022489,0.0,0.662629,0.5389026,0.2817358,0.57411784,0.7838047,0.54555154,0.5577106,0.34562004,0.0,0.8006967,0.32918307,0.8100997,0.5959656,0.2886941,0.64139384,0.65605885,0.43409008,0.7030175,1.0553449,0.53080404,0.55999815
booksmart,0.031110547,0.12061637,0.30836365,0.30046305,0.2564718,0.34215707,0.0,0.24584237,0.0,0.0,0.0,0.017198373,0.0,0.0,0.16719633,0.15174882,0.18901157,0.0,0.32248607,0.21276307,0.14329556,0.026367586,0.0,0.49428385,0.42937613,0.40753126,0.0,0.3992036,0.0,0.0
