movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.443856,0.4044736,0.1773213,0.0,0.45587987,0.41428566,0.45277062,0.0,0.8115928,0.75687236,0.0,0.17994735,0.79227793,0.50249946,0.4077488,0.7442589,0.3214597,0.42952773,0.43311247,0.32140788,0.42664117,0.635313,0.34587714,0.63057405,0.3939186,0.5195223,0.69569767,0.56011325,0.50148296,0.44439545,0.82539386,0.44306558,0.438332,0.20875217,0.7194502,0.3955503,0.5336219,0.0,0.4930436,0.61952156,0.3541204,0.0,0.41104767,0.63333297,0.0,0.10416965,0.86939144,0.5726742,0.30019113,0.0,0.40985048,0.28915292,0.6380694,0.0,0.6170541,0.6036627,0.49662155,0.0,0.5369499,0.12437626
47metersdown,0.20916982,0.52077436,0.23877381,0.0,0.47917613,0.59495133,0.32514793,0.0,0.914411,0.85741127,0.0,0.2925641,0.7459596,0.6331789,0.3700073,0.74513143,0.46421838,0.73035884,0.8432787,0.22624734,0.40391746,0.81969744,0.2339696,0.69077647,0.44366902,0.5786464,0.8940134,0.53974426,0.45301238,0.63015133,0.837453,0.57964003,0.57509935,0.06348814,0.7784911,0.32559717,0.47249338,0.007463224,0.45156795,0.8330273,0.39844307,0.0,0.51764286,0.8740314,0.0,0.061323475,0.9643187,0.35480863,0.32980204,0.0,0.6198374,0.2818511,0.75851285,0.0,0.7587588,0.7746364,0.66592336,0.0,0.65449846,0.09043764
abeautifuldaymovie,0.33208415,0.2981744,0.34782362,0.0,0.506608,0.3346588,0.40110898,0.0,0.6998989,0.55294544,0.0,0.24090639,0.41295633,0.2628501,0.34272212,0.7270688,0.48351845,0.4721848,0.46721634,0.13368943,0.34540397,0.46346265,0.3053322,0.61511046,0.3204678,0.5902956,0.592793,0.2880592,0.5470979,0.60823625,0.6381419,0.60263216,0.55207026,0.06329946,0.47270823,0.28265834,0.49768615,0.0,0.30160543,0.5164986,0.30099738,0.0,0.566191,0.7996989,0.0,0.014623124,0.76957035,0.3324396,0.3372507,0.0,0.16701627,0.19731724,0.5556445,0.0,0.5221436,0.46454886,0.36761707,0.0,0.6221351,0.20590436
abominablemovie,0.5180419,0.75131327,0.3289029,0.0,0.6915625,0.5032056,0.25934494,0.0,1.1238545,0.9362684,0.0,0.48747355,0.8020999,0.54657096,0.30211306,1.0369552,0.8126166,0.89905643,0.54095834,0.15642554,0.5263819,0.91200733,0.06064665,0.7950864,0.4030744,0.7621883,0.65592533,0.6190351,0.4661361,0.8892935,0.86429644,0.89600563,0.8261888,0.0,1.0573221,0.6981509,0.7718404,0.0,0.29336506,0.8581834,0.6195684,0.0,0.7195691,0.87604207,0.0,0.13883734,1.0371218,0.6345773,0.38384196,0.0,0.25446752,0.26630536,0.74436784,0.0,0.7793795,0.76077735,0.47852397,0.0,0.754704,0.39269036
adastramovie,0.23439991,0.30216834,0.24297155,0.0,0.41877192,0.13965407,0.21078749,0.0,0.640113,0.47135058,0.0,0.18108326,0.49640247,0.18844087,0.29657677,0.67822564,0.34764704,0.52980846,0.34546652,0.18454167,0.20043424,0.5238035,0.14728718,0.4757516,0.22057673,0.49922982,0.5453875,0.27972996,0.35928562,0.5625691,0.6033162,0.5078973,0.57545,0.09315112,0.5259942,0.46805167,0.27039328,0.0,0.47545183,0.65971315,0.30875123,0.0,0.4950662,0.53122437,0.0,0.059748407,0.5486656,0.39307904,0.3312508,0.0,0.17696679,0.29671255,0.46705163,0.0,0.53551435,0.4373817,0.37156284,0.0,0.4187942,0.10291276
adogsjourneymovie,0.7015178,0.6833844,0.40816087,0.0,1.2556633,0.5733015,0.6092482,0.0,1.7562283,1.3086519,0.0,0.43614626,1.1986954,0.9430643,0.6610824,1.302616,0.65773535,1.013894,0.6512924,0.4281355,0.2527314,1.2385783,0.7547681,0.9733776,0.5364972,1.1082131,1.3576101,0.73495597,0.822894,1.0202037,1.6125923,0.9719921,1.0656263,0.21205644,1.0713722,0.79870164,0.90569645,0.0,0.8642407,1.6268648,0.75158066,0.0,1.2103422,1.4813813,0.0,0.1396518,1.2675198,0.48232988,0.36384368,0.0,0.527296,0.42666805,1.0567485,0.0,0.65167856,0.8586569,0.6209244,0.0,0.7836374,0.3411025
aftermathmovie,0.10806109,0.2906903,0.18189588,0.0,0.44867265,0.33489692,0.3740809,0.0,0.5611256,0.4773192,0.0,0.14269842,0.49012205,0.35057425,0.30474818,0.5072819,0.3346607,0.3298526,0.4161579,0.14974025,0.15997906,0.38921326,0.26902187,0.4999704,0.34003645,0.42582586,0.5185948,0.18520118,0.3982056,0.49619138,0.51767063,0.39350122,0.27820823,0.16658825,0.5373283,0.34169048,0.35567445,0.0,0.34611398,0.5037344,0.29892617,0.0,0.54241884,0.58286095,0.0,0.0,0.47243363,0.48996666,0.1005105,0.0,0.14166196,0.29695126,0.43218908,0.0,0.51854193,0.32413942,0.2906875,0.0,0.3201015,0.1405571
aftermovie,0.35391384,0.44930282,0.19883521,0.0,0.4119541,0.34187204,0.44022343,0.0,0.749174,0.5976808,0.0,0.07029748,0.5144168,0.5375747,0.2568948,0.7893372,0.4341603,0.4250819,0.31444398,0.15292406,0.22916225,0.49616677,0.36124358,0.48135555,0.27979544,0.5034666,0.552942,0.43779007,0.3469305,0.6991392,0.65134895,0.563943,0.289662,0.1147939,0.51686233,0.5820903,0.4867956,0.0,0.33237964,0.6093025,0.5037243,0.0,0.16909334,0.5210617,0.0,0.14395727,0.6721916,0.39957362,0.30826735,0.0,0.21625702,0.2931223,0.45202544,0.0,0.6433294,0.4891611,0.40186077,0.0,0.43461892,0.23077089
ahiddenlifefilm,0.13040613,0.17383675,0.11504342,0.0,0.22293182,0.1637007,0.17145725,0.0,0.3405475,0.29216412,0.0,0.07477933,0.28973898,0.17878646,0.13537748,0.31456622,0.16984744,0.21969771,0.19050127,0.073942125,0.13046141,0.23912075,0.11598691,0.23597911,0.15080822,0.19374785,0.2744993,0.18191572,0.21179837,0.27370366,0.2891069,0.24654667,0.19957149,0.054681696,0.28196895,0.19900228,0.17485023,0.0,0.18653242,0.2786925,0.18376026,0.0,0.21739212,0.32077727,0.0,0.018264262,0.31552708,0.20788002,0.11942461,0.0,0.11181026,0.11416723,0.24514559,0.0,0.24985993,0.22831582,0.18193835,0.0,0.22606888,0.09748202
alitamovie,0.14444588,0.53425664,0.51725894,0.0,0.8073613,0.37460995,0.18119358,0.0,0.9866698,0.87099487,0.0,0.0,0.8513585,0.5871738,0.4211216,0.77041507,0.6009553,0.7010789,0.5119653,0.08153046,0.45914423,0.8785909,0.36181155,0.7681314,0.21926442,0.9444622,0.83078325,0.42897317,0.5852823,0.9213051,0.9759176,0.8682301,0.77399874,0.10038589,0.783403,0.63162184,0.33828968,0.0,0.6531902,1.0792896,0.6561989,0.0,0.8909798,0.7799387,0.0,0.2901946,0.90159035,0.6337566,0.5908242,0.0,0.6607458,0.32191634,0.5862156,0.0,0.7982758,0.53154635,0.5665958,0.0,0.6789452,0.31636956
