movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,2.0621152,1.2928606,0.0,1.5951358,1.0251542,1.5480338,1.2180371,0.36835125,1.2387984,1.9060909
47metersdown,1.343462,1.0130755,0.0,1.0699189,0.8601824,1.5985742,0.56200916,0.47578308,0.8156998,1.3099542
abeautifuldaymovie,1.5090528,1.5151618,0.0,1.0202166,0.96651155,1.1018505,1.3237067,0.48550993,1.1357198,1.7143131
abominablemovie,1.7026235,0.7596291,0.2778734,2.1651037,0.1269761,1.0117347,0.7068567,0.0,0.36429182,1.5403614
adastramovie,1.838983,1.7066399,0.0968913,0.75905937,0.9415823,1.2182459,1.1227155,0.48441756,1.1915165,1.7557348
adogsjourneymovie,1.6222959,1.66312,0.36427242,0.2712161,0.3807866,0.78153163,0.2713793,0.37341955,1.2722441,1.1466618
aftermathmovie,1.5201337,1.0871171,0.0,1.0228531,0.9924067,1.3953245,1.0138241,0.11605567,1.2322564,1.4729803
aftermovie,1.7236147,1.6611786,0.0,0.9400267,1.0259883,1.3287858,1.2582504,0.17285913,1.4734391,1.6930689
ahiddenlifefilm,1.0203054,0.8376758,0.0,0.59629947,0.6064858,0.7645551,0.81559527,0.18049103,0.762771,0.95447206
alitamovie,1.6236653,1.2413327,0.09395003,0.8171184,0.6685135,0.9936822,0.80142057,0.6703612,1.0448755,1.8734106
angelhasfallen,1.4596736,1.8055601,0.0,0.49536407,1.0672029,1.2191249,0.8847487,0.26179832,1.1793845,1.2286664
angrybirdsmovie,2.0906582,1.1946442,0.0,1.3862742,0.0,0.6757859,0.24333864,0.4826399,0.0,1.244351
annabellemovie,2.3894951,1.5082605,0.0,1.528778,1.1714804,1.7977912,0.97808325,0.03137093,1.5942626,2.0409138
annamovie,1.9452779,1.7896303,0.0,0.85165447,0.85534567,1.111125,1.0597817,0.6056956,0.9659464,1.5194278
apollo11movie,1.25841,0.9920185,0.0,1.0605177,0.847587,1.2173176,1.4532877,0.12243007,1.0385681,1.6464273
arcticdogsmovie,1.6116269,0.9852375,0.09381942,1.1093861,0.76642436,1.1837363,0.62554604,0.6574146,1.045468,1.4476511
arcticmovie,1.1574575,1.0258282,0.16933677,0.37406665,0.58720475,0.63620013,0.654494,0.4250428,0.6245825,0.9864472
artofracingmovie,2.2659836,1.8152124,0.021074906,1.0102108,0.66796243,0.97676265,0.8605163,0.803864,1.045851,1.8740605
avengers,1.2490494,1.0313946,0.0,0.6820274,0.5121252,0.889045,0.4956233,0.39849162,0.6222186,1.1347255
beachbummovie,1.3952155,1.2942728,0.0,1.1136867,0.9669785,1.026381,1.5820127,0.09452585,0.93127525,1.6379987
bernadettefilm,1.7137085,1.5513434,0.0,1.2203909,0.7998255,1.5350027,0.5901082,0.33950302,1.4106443,1.7708532
blackandbluemovie,2.1261036,1.670988,0.0,1.1481756,0.64025176,0.31988826,0.0,0.630385,0.9808438,1.437802
blackchristmas,1.8120008,1.482348,0.0,0.8338687,0.9345189,1.3659115,1.184977,0.0,1.295641,1.4405792
blindedbythelightmovie,1.4625809,1.3026608,0.0,0.92335373,0.9642492,0.9765992,1.1619133,0.23781583,1.2033782,1.4144601
bombshellmovie,0.9384833,0.5787449,0.25943136,0.8558061,0.50222737,0.78965724,0.6605495,0.40558746,0.55208856,0.9909562
booksmart,0.0,0.0,8.486021,3.976584,2.9697607,0.0,4.838179,0.0,0.0,0.0
breakthroughmovie,2.1107154,1.0190306,0.041396707,1.49269,0.63850147,0.29514867,0.0011897832,0.95051026,0.630031,1.4936467
brianbanksmovie,2.049167,1.1727604,0.0,0.95900255,0.9855737,0.9829915,0.6120776,0.2786295,1.1404154,1.7602382
brightburnmovie,1.7948065,1.549606,0.0,1.3087624,0.89999,1.1388596,1.0037444,0.1486614,1.2168059,1.6186379
brittanyrunsmov,1.0255653,0.5857494,0.0,0.78262085,0.46265802,0.922359,1.1269605,0.0,0.7583431,0.83984375
captainmarvelofficial,1.461154,1.0473297,0.0,0.82424253,0.7174389,1.2464361,0.5336813,0.4137501,0.6613333,1.0919949
captivestatemovie,1.3029125,0.8584255,0.0,1.0220548,0.7357802,0.8272794,0.8580247,0.0,1.0847666,1.201877
catsmovie,1.7427034,1.1016551,0.1465657,1.2464061,0.46700856,0.92262244,0.21984467,0.03906236,0.9027773,1.0162842
charliesangels,1.9803897,0.9715167,0.11117251,2.0478673,0.0,0.6941917,0.02514115,0.0072711483,0.21182546,1.5032586
childsplaymovie,3.2334173,3.5262501,1.5395826,2.029623,0.18340027,0.0,0.0,1.1117219,0.0,0.0
clarathefilm,3.6055615,2.7234483,2.6985624,3.499217,0.0,0.0,0.0,0.8289617,0.0,0.0
coldpursuitmovie,1.5108854,1.2624938,0.0,0.67828417,0.8900308,1.2519941,1.1751269,0.4740854,1.0950787,1.453682
countdown,1.629494,0.8667105,0.00091536343,1.5637541,0.595396,1.1563947,0.56447726,0.0,0.8027288,1.4594718
currentwarmovie,2.0391967,1.2709464,0.0,1.3723608,0.5156036,1.4162464,0.5340972,0.14432696,1.1840471,1.7745312
darkwatersmovie,1.8570536,0.5553894,0.0,1.2552012,0.8772156,1.3460033,0.42370975,0.0,1.2246563,1.0703754
detectivepikachumovie,1.7024839,1.388254,0.0,0.7129989,0.9346471,0.91221476,0.5068599,0.0,1.5612175,1.082315
disneyaladdin,2.5547044,1.7363758,0.064858265,1.1988295,1.0345057,0.82677305,0.34804922,1.2341372,1.2328713,2.036177
disneyfrozen,2.090244,1.8255893,0.62524813,0.37320042,0.93610203,0.0,0.37925634,3.5721612,0.5752777,2.0803468
disneymaleficent,2.3179655,1.6109351,0.19487058,1.153264,1.254069,0.74844927,0.6762203,1.3067087,1.2615964,1.9472495
doctorsleepmovie,1.7961955,1.2926495,0.0,1.3387535,0.995006,1.3346419,1.0360073,0.15955165,1.2317417,1.7692473
dolemiteismyname,2.2380047,1.6047947,0.14956649,0.78044486,1.0114467,0.67506015,0.25832185,1.14494,0.80143446,1.5307893
dontletgomovie,2.2888024,1.6976029,0.0,0.9019021,1.1085902,1.3891425,1.1393938,0.02914583,1.5456407,1.6085526
