movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.55870926,0.40770143,0.5278639,0.27204323,0.63372594,0.28301406,0.0,0.36174282,0.6235836,0.13921297,0.0,0.35850486,0.43951946,0.6760372,0.48446843,0.29373908,0.4397191,0.3694541,0.7219705,0.19061063,0.5530111,0.17160803,0.34093648,0.26285997,0.21144016,0.22562496,0.35235155,0.13584405,0.37256747,0.7009395,0.31460336,0.0,0.0,0.0,0.36730534,0.374476,0.08366011,0.6029208,0.39715376,0.24066634,0.21940923,0.3202588,0.0,0.40453118,0.29951808,0.613151,0.3073198,0.14197393,0.19197969,0.35832822,0.49751818,0.60817814,0.14055443,0.21356787,0.39328587,0.46064162,0.697774,0.44371894,0.0,0.27496645,0.49613908,0.12874429,0.53911936,0.0,0.0,0.29906505,0.6438215,0.51801616,0.100657575,0.0,0.37264845,0.52711123,0.28227523,0.3706495,0.09333567,0.20529841,0.35893786,0.0,0.30062285,0.43285358,0.27705467,0.56192833,0.51364607,0.6260372,0.41980135,0.5400972,0.2061738,0.27401546,0.5172383,0.31903052,0.1810616,0.38342443,0.0,0.19382437,0.5091902,0.44325957,0.0023270166,0.21198414,0.4173398,0.42496482,0.543674,0.357274,0.45805064,0.41399604,0.0,0.33692378,0.43889827,0.4206707,0.0,0.26912344
47metersdown,0.5876629,0.52272296,0.75705653,0.19318412,0.73389405,0.22334456,0.0,0.45704898,0.6622848,0.12885791,0.0,0.33418036,0.54440016,0.7129813,0.5591661,0.5156792,0.5014362,0.44899622,0.6515092,0.29073763,0.7192741,0.38902578,0.33758777,0.11992696,0.334911,0.3627676,0.57752013,0.21388683,0.4932363,0.8821846,0.503605,0.0,0.0,0.0,0.4828167,0.4839166,0.104769796,0.71062714,0.57426995,0.33021808,0.52368444,0.42389104,0.0,0.5478664,0.39168367,0.70864785,0.4760308,0.3066692,0.17002615,0.3487832,0.58571255,0.7454532,0.40049127,0.12406908,0.4947451,0.39562452,0.82358795,0.3177554,0.0,0.42059958,0.42486638,0.49618626,0.77017826,0.0,0.0,0.5515783,0.6679693,0.82911986,0.34545183,0.0,0.48619178,0.8245216,0.3251142,0.66165566,0.23305866,0.39874864,0.61619085,0.0,0.35728884,0.50642514,0.45368597,0.7096195,0.67075646,0.8983498,0.4003731,0.7018081,0.3225908,0.19790983,0.55605704,0.38999024,0.3794456,0.39802197,0.0,0.103066966,0.53683406,0.5182342,0.08801377,0.43326667,0.5278433,0.5179286,0.6745038,0.35159022,0.6423967,0.63886607,0.0,0.32247642,0.638304,0.6174337,0.0,0.35505623
abeautifuldaymovie,0.59888375,0.34977794,0.59354824,0.24911846,0.6382147,0.26712653,0.0,0.31641153,0.5442058,0.04913725,0.0,0.3737592,0.42869383,0.62322146,0.49354005,0.3452723,0.35018128,0.3539945,0.47822225,0.2508917,0.5193371,0.23895085,0.3732205,0.26589954,0.23778029,0.19198225,0.46846658,0.10773175,0.49016124,0.6652603,0.37155378,0.0,0.0,0.0,0.32747132,0.30044773,0.004739078,0.500118,0.3597836,0.28370634,0.20750193,0.20989747,0.0,0.44544527,0.32579574,0.65180135,0.30988404,0.065172695,0.21808188,0.37401643,0.43186924,0.52923644,0.30437163,0.18905522,0.4006481,0.47170463,0.5826086,0.4626448,0.0,0.2770231,0.352812,0.17245589,0.47513905,0.0,0.0,0.33879152,0.4518199,0.5502137,0.035957314,0.0,0.5329563,0.5585037,0.22334701,0.359902,0.10567607,0.2147293,0.4259203,0.0,0.37089118,0.5632149,0.24417205,0.53644216,0.5614446,0.5202189,0.34690535,0.59042966,0.19331786,0.23833366,0.40253854,0.5566436,0.23837148,0.37233368,0.0,0.1220226,0.40845525,0.508635,0.23022313,0.31404588,0.3454181,0.33251232,0.31102327,0.45661277,0.44509295,0.2829573,0.0,0.36445805,0.54568046,0.28630215,0.0,0.2791067
abominablemovie,0.87900424,0.41862428,1.1134844,0.5503913,0.6695937,0.5910533,0.0,0.49932495,0.78417426,0.13042364,0.0,0.45069662,0.77747405,1.0696648,0.90556645,0.42253456,0.5995703,0.5635591,1.0453573,0.2599408,1.1330961,0.13811448,0.53495187,0.46283263,0.2229693,0.4400427,0.5596151,0.21684512,0.7179533,1.1703451,0.673849,0.0,0.0,0.0,0.7213165,0.59241915,0.0,0.6883985,0.6687067,0.6083694,0.60847443,0.40400746,0.0,0.7432268,0.31040013,0.76213074,0.22137387,0.15430476,0.3874268,0.58233094,0.8077751,0.9376165,0.3058576,0.3173337,0.57564676,0.65910405,1.2359641,0.8798278,0.0,0.4334389,0.7343827,0.40147477,0.7630854,0.0,0.0,0.36188772,0.8388498,0.991252,0.27373138,0.0,0.6841267,0.9388736,0.31143188,0.4200537,0.28998828,0.5868696,0.5688201,0.0,0.44913882,0.58205056,0.4174886,0.6686665,0.94880545,0.87449366,0.6213973,0.91525334,0.5692037,0.59708387,0.6178683,0.42989996,0.16157025,0.5225723,0.0,0.3289078,0.8980274,0.91388184,0.037523925,0.24195068,0.681798,0.7779024,0.73340666,0.6290928,0.85361016,0.5681903,0.0,0.75462,0.5883887,0.53988016,0.0,0.33266556
adastramovie,0.49880132,0.25497025,0.5439132,0.19009425,0.41557363,0.17818546,0.0,0.2871056,0.49877232,0.09499896,0.0,0.23102023,0.37743264,0.5312727,0.3247859,0.29043722,0.39714393,0.27836537,0.5696873,0.07522136,0.49133947,0.105937965,0.25570655,0.24050322,0.2662867,0.27508,0.3419314,0.16596144,0.42774802,0.6014214,0.2818656,0.0,0.0,0.0,0.370885,0.35969123,0.049870696,0.5729378,0.28786042,0.34489152,0.31553602,0.1824439,0.0,0.34951487,0.41185424,0.58057785,0.2901335,0.0,0.10053092,0.30227092,0.4001584,0.4716594,0.30403072,0.26010123,0.22828563,0.4332423,0.53680795,0.32620734,0.0,0.41680932,0.29669917,0.2740404,0.32736546,0.0,0.0,0.30337068,0.39255974,0.4668789,0.039959185,0.0,0.27736607,0.5554629,0.20800617,0.38006,0.18057965,0.28067267,0.32633305,0.0,0.32181445,0.30426207,0.23741286,0.35041922,0.41008064,0.4492799,0.21869925,0.5687576,0.19875263,0.16834816,0.4803363,0.3608175,0.32848302,0.30976817,0.0,0.20240013,0.44993418,0.36038193,0.10118285,0.31035274,0.40876576,0.3419037,0.33107066,0.35623235,0.5208868,0.38080895,0.0,0.24427769,0.32215974,0.4343903,0.0,0.3483745
adogsjourneymovie,1.1264341,0.23985171,1.2876512,0.4867874,1.4862378,0.24395585,0.0,0.7363007,1.293856,0.44870883,0.0,0.61819994,0.82067907,1.4088385,1.150845,0.81102353,0.86737007,1.1698488,1.3005289,0.36044744,1.0310518,0.71657026,0.78456825,0.5201698,0.55662113,0.5506956,0.66079515,0.69531333,0.5460125,1.2762226,0.5880676,0.0,0.0,0.0,0.96193403,0.56582063,0.009622002,1.5089921,0.5329814,0.7543413,0.44945207,1.0352178,0.0,1.0069633,0.9452843,0.91339576,0.27754226,0.0,0.26983356,1.0398899,1.1483077,1.0891678,0.85108095,0.55221725,0.77831787,1.1496453,1.2734879,1.0988886,0.0,1.1137031,1.1699138,0.5846258,1.1438208,0.0,0.0,0.4366693,1.0267055,1.1330659,0.2974322,0.0,0.82219386,1.0210329,0.695168,0.7794139,0.051647387,0.59934217,0.9690438,0.0,0.765571,1.1404831,0.8261534,0.8401707,1.3802258,0.9439577,1.0432187,1.7235788,0.84217834,0.35390672,1.3034954,0.6671661,0.60464853,0.84568876,0.0,0.4477614,1.0247288,1.1957655,0.34528005,0.7254121,0.78395605,1.0170984,1.024243,0.7618412,0.9937431,0.98722565,0.0,0.7211231,1.107305,1.0563973,0.0,0.4761934
aftermathmovie,0.2807098,0.14811698,0.41409075,0.19267173,0.46984568,0.15389869,0.0,0.23552535,0.44031578,0.10240843,0.0,0.2959073,0.34474596,0.47997433,0.4860967,0.23614486,0.33629015,0.3204605,0.5107374,0.20533279,0.3869422,0.15858173,0.23505324,0.14031129,0.063650966,0.17794947,0.2500107,0.22403309,0.39509958,0.36100465,0.21022806,0.0,0.0,0.0,0.25804013,0.20407265,0.050333623,0.40868255,0.26231834,0.13189904,0.17743956,0.281566,0.0,0.4113804,0.31982782,0.458848,0.13499811,0.04128386,0.17202112,0.35387912,0.31003156,0.31607914,0.24868175,0.20994431,0.21824493,0.35789582,0.47865188,0.33331525,0.0,0.32172757,0.2874502,0.12119444,0.3948353,0.0,0.0,0.173425,0.34684813,0.45063987,0.09631752,0.0,0.22055803,0.37750348,0.26032,0.2183687,0.09499694,0.19895737,0.27807844,0.0,0.2543575,0.25557092,0.21577318,0.30742043,0.39377737,0.3753911,0.27705726,0.39400598,0.0889045,0.102885135,0.27105305,0.25822908,0.22272213,0.18706861,0.0,0.13379438,0.33497822,0.42821196,0.08547246,0.22259383,0.22160137,0.3133664,0.3521389,0.2314216,0.24689823,0.36221474,0.0,0.27895072,0.36831787,0.334957,0.0,0.22012264
aftermovie,0.4007501,0.29348567,0.441944,0.1470998,0.6803243,0.27932853,0.0,0.29090637,0.4618706,0.11967597,0.0,0.296582,0.4160362,0.5038306,0.49403125,0.22685419,0.3368789,0.40291047,0.4625292,0.46087235,0.5983769,0.26403233,0.29628527,0.24320072,0.17024365,0.21354687,0.41406536,0.1971134,0.39018297,0.53308177,0.2962492,0.0,0.0,0.0,0.3738225,0.2529879,0.0,0.4226331,0.43768245,0.15830885,0.35504502,0.3148119,0.0,0.43037322,0.4401432,0.4668786,0.36007574,0.095747046,0.2850404,0.38042274,0.40460566,0.47265667,0.26165402,0.25484183,0.45854288,0.5094718,0.7267689,0.44348967,0.0,0.30613318,0.40398064,0.23646805,0.27941862,0.0,0.0,0.1838712,0.6678125,0.58304554,0.16870886,0.0,0.34423268,0.4713126,0.31554252,0.35707262,0.13767268,0.2085126,0.3602097,0.0,0.2694372,0.36226594,0.31479466,0.48985738,0.41363937,0.47269624,0.4371155,0.47679636,0.08856961,0.24847564,0.45396823,0.29237962,0.23217607,0.374469,0.0,0.209648,0.35716242,0.4850642,0.1172295,0.3521693,0.2569555,0.45758498,0.3751998,0.34795713,0.44973722,0.40712962,0.0,0.33911496,0.46364114,0.49748227,0.0,0.31871676
ahiddenlifefilm,0.19447327,0.10609007,0.23254654,0.09098719,0.22055195,0.09526941,0.0,0.113124676,0.22866352,0.058510035,0.0,0.11830841,0.16198237,0.24046518,0.17994279,0.1241725,0.15526451,0.14726302,0.2339812,0.095300525,0.21742097,0.08736693,0.12275698,0.08150916,0.072624214,0.094933294,0.14635302,0.06619251,0.16617979,0.24087897,0.13440081,0.0,0.0,0.0,0.12795502,0.13262783,0.0040062596,0.22986011,0.14897172,0.12774746,0.09837454,0.1256437,0.0,0.17101769,0.12616661,0.21344697,0.10882502,0.012800524,0.087632015,0.15282907,0.17524584,0.2160103,0.10808552,0.0710704,0.11434329,0.17683381,0.25435635,0.16764864,0.0,0.12712106,0.17342368,0.086969845,0.16538998,0.0,0.0,0.09338579,0.19012615,0.22284164,0.0607463,0.0,0.13976659,0.18514809,0.10649536,0.13653104,0.04018669,0.10061058,0.12725684,0.0,0.1023104,0.1452013,0.10329547,0.18922853,0.20292656,0.20413026,0.14617535,0.20828348,0.07325745,0.06633263,0.17196177,0.12888888,0.08362043,0.12187333,0.0,0.06644055,0.17495587,0.200714,0.047477953,0.09990318,0.13226745,0.15885192,0.15202639,0.1483385,0.18150304,0.15286821,0.0,0.1290537,0.15320502,0.14351457,0.0,0.11628042
alitamovie,0.750958,0.24912128,0.6528678,0.37298444,1.0133455,0.31749034,0.0,0.45085725,0.7556283,0.15640107,0.0,0.4875585,0.7551474,0.7140544,0.66220796,0.243111,0.54452026,0.54039794,0.8336093,0.17487863,0.70768565,0.23128718,0.471157,0.30863005,0.15169598,0.49495098,0.5675533,0.33184096,0.7007055,0.6149854,0.31147462,0.0,0.0,0.0,0.4687248,0.580078,0.10762569,0.75512266,0.65827173,0.5715323,0.30664292,0.51441014,0.0,0.72704846,0.5944088,0.6528963,0.31344667,0.1880393,0.33407214,0.59891623,0.72835845,0.592276,0.22960275,0.2425785,0.59139895,0.7758113,0.8292014,0.8153549,0.0,0.4663237,0.63848865,0.34726745,0.35951638,0.0,0.0,0.37619707,0.62181437,0.59835374,0.27502736,0.0,0.3850017,0.56439036,0.37712446,0.559712,0.12833782,0.2780826,0.46958488,0.0,0.5312971,0.48670524,0.37063465,0.6921731,0.79015994,0.74038714,0.45620263,0.70276934,0.18512926,0.46841106,0.6588073,0.58547586,0.45912924,0.45961317,0.0,0.458284,0.7112899,0.67073876,0.12912856,0.4004943,0.45221415,0.6228848,0.5086107,0.46311912,0.7805326,0.7411854,0.0,0.44196704,0.45453155,0.46171412,0.0,0.44358036
