movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.4783176,0.0,0.3073549,0.0,0.26501757,0.63652694,0.7034818,0.11355707,0.019061118,0.054804128,0.0,0.0,0.19395807,0.59140116,0.7328035,0.19432335,0.0,0.0,0.8618987,0.4457683,0.29394382,0.4127649,0.63410443,0.5365539,0.0,0.7099386,0.62129414,0.58430463,0.5598817,0.3127615,0.35562798,0.0,0.9544369,0.0,0.612769,0.619835,0.0,0.7303925,0.3879671,0.36984155,0.47782424,0.4801246,0.0,0.48837352,0.5369912,0.3781336,0.6246792,0.3193635,0.59479755,0.0,0.70118386,0.0,0.7235469,0.0,0.57759935,0.66407406,0.35844743,0.8009983,0.34365332,0.28296965
47metersdown,0.5737556,0.0,0.06328196,0.0,0.41767058,0.5639345,0.6115265,0.25823513,0.0,0.098435685,0.0,0.0,0.2643263,0.5771291,0.90460765,0.48432183,0.0,0.0,0.94230086,0.5192229,0.33213213,0.5813464,0.37229064,0.40691715,0.0,0.65992486,0.57423985,0.66996586,0.6971233,0.29309914,0.22044702,0.0,0.887715,0.0,0.68177724,0.3261165,0.0,0.5973364,0.50695455,0.35416573,0.67269903,0.54787123,0.0,0.263667,0.5052563,0.12296773,0.9663741,0.15708223,0.52832735,0.0,0.79707974,0.12588367,0.70185906,0.0,0.7746523,0.5680523,0.5750846,0.5721346,0.2832516,0.35447326
abeautifuldaymovie,0.44052067,0.05517626,0.2127355,0.0,0.3900421,0.56619704,0.7260916,0.13710791,0.07035276,0.0,0.0,0.0,0.3010642,0.3579889,0.72479206,0.21061106,0.0,0.0,0.65770274,0.57908106,0.18517111,0.49037623,0.7063671,0.4114664,0.0,0.7313538,0.45390022,0.7339638,0.62474096,0.31516922,0.043123778,0.0,0.82130814,0.0,0.542758,0.29627866,0.0,0.7540765,0.55222297,0.22663832,0.42265955,0.5868366,0.0,0.38700372,0.52987283,0.29606587,0.6734735,0.4304117,0.19543865,0.0,0.3919916,0.16314986,0.62986106,0.0,0.6977757,0.7530793,0.42606694,0.61151797,0.13362512,0.38376454
abominablemovie,0.7081981,0.0,0.67688626,0.0,0.89232624,0.84413,1.5094998,0.10970399,0.0,0.05095413,0.0,0.0,0.0,0.56388956,1.0040499,0.22653306,0.0,0.0,1.061887,0.8197155,0.18762197,0.18702061,0.7504975,0.512987,0.0,1.0375346,0.71612406,0.90657955,0.9767674,0.42751446,0.39992338,0.0,1.2899833,0.0,0.72199064,0.8689635,0.0,0.84340703,0.99420863,0.0,0.5558188,0.60751283,0.0,0.1463522,1.0744181,0.087360136,1.1678493,0.46879303,0.0,0.0,0.54421335,0.0,0.8608295,0.0,0.7472382,1.3739536,0.8600955,0.83586925,0.0,0.32881808
adastramovie,0.49494013,0.07113236,0.41627488,0.0,0.42284572,0.39795458,0.5758461,0.0,0.0,0.124863744,0.0,0.0,0.06599608,0.62869436,0.54697704,0.20321819,0.0,0.0,0.5450004,0.3272617,0.21535897,0.22610223,0.51407844,0.39060095,0.0,0.53267914,0.565042,0.4439153,0.30211142,0.41186795,0.26242152,0.0,0.62581664,0.0,0.5894626,0.4031111,0.0,0.60272706,0.5824051,0.2512615,0.34195414,0.20629656,0.0,0.21313223,0.40191615,0.118072905,0.38254577,0.22826612,0.14702815,0.0,0.44444057,0.0,0.4964134,0.0,0.48435745,0.55516183,0.29835266,0.64764756,0.26209438,0.36325654
adogsjourneymovie,1.0696715,0.19081715,0.3068495,0.0,0.97026473,1.3332516,1.4066105,0.067379296,0.0,0.6555391,0.0,0.0,0.2815007,1.1555825,1.0256622,0.32482633,0.0,0.0,1.9978303,0.7356467,0.21534671,0.32284582,1.12155,0.531615,0.0,1.4879489,1.6937997,1.4859784,0.45707864,0.88254136,0.53474325,0.0,1.9493016,0.0,1.4717515,0.51044023,0.0,1.4503784,0.87221354,0.64433676,0.7174014,0.8414184,0.0,0.3633302,1.058457,0.15132584,1.4700761,0.6210772,0.36483923,0.0,1.0087135,0.3438622,1.8229657,0.0,1.313798,1.5739048,0.49939555,1.2720001,0.43663266,0.51316345
aftermathmovie,0.40089795,0.13302074,0.1656498,0.0,0.40071043,0.47365224,0.539299,0.11315502,0.021174941,0.14050597,0.0,0.0,0.039357174,0.29028317,0.5125187,0.014062721,0.0,0.0,0.517369,0.20807736,0.20658953,0.29012567,0.30852792,0.19527611,0.0,0.42354316,0.39773336,0.3763046,0.30004442,0.17582545,0.14535196,0.0,0.6481726,0.0,0.46370912,0.29074576,0.0,0.46401447,0.2876511,0.30767816,0.27469933,0.23058361,0.0,0.19567719,0.3737597,0.21293515,0.4179667,0.24123846,0.22637239,0.0,0.37798095,0.0,0.52707916,0.0,0.51261926,0.44858348,0.19748256,0.48952177,0.2928842,0.28841388
aftermovie,0.62535465,0.008249316,0.27490863,0.0,0.42317086,0.65389097,0.7686875,0.011996537,0.0,0.0,0.0,0.0,0.019782487,0.6143982,0.597219,0.3361481,0.0,0.0,0.79874736,0.50580525,0.21113431,0.2891163,0.5614129,0.34213227,0.0,0.9133231,0.524991,0.43316954,0.58596504,0.3352603,0.26782644,0.0,0.8751593,0.0,0.5144185,0.36015725,0.0,0.820106,0.6551439,0.27739874,0.30029058,0.43989575,0.0,0.39617312,0.34687918,0.29874283,0.57925415,0.32798877,0.34580967,0.0,0.49080878,0.0,0.8315273,0.0,0.4317957,0.7764462,0.60924107,0.4597443,0.1703916,0.3897781
ahiddenlifefilm,0.25079906,0.006188802,0.1818147,0.0,0.2330069,0.2830339,0.34465337,0.04524753,0.0,0.02081881,0.0,0.0,0.038874645,0.2828413,0.3306566,0.09713477,0.0,0.0,0.37832537,0.22794582,0.10393004,0.19099672,0.26856005,0.21232744,0.0,0.36213392,0.28706506,0.30342367,0.23856378,0.17926084,0.09477113,0.0,0.41337714,0.0,0.28967404,0.20895128,0.0,0.33368114,0.26572967,0.14090517,0.20572749,0.23177925,0.0,0.1557213,0.24200094,0.10936113,0.34486297,0.15172552,0.16249797,0.0,0.2377593,0.0135013405,0.30454123,0.0,0.2911012,0.31927127,0.23340829,0.290782,0.11890429,0.19436313
alitamovie,0.63205695,0.14816207,0.47603723,0.0,0.83958507,0.40599668,0.63031924,0.021917593,0.0,0.06176922,0.0,0.0,0.0,0.6367866,0.75748724,0.13170752,0.0,0.0,0.96987283,0.43657386,0.22417572,0.46737772,0.4801874,0.42622706,0.0,0.9364187,0.65700626,0.57976174,0.52813274,0.3755244,0.1120027,0.0,0.70322967,0.0,0.90483767,0.31375128,0.0,0.63407546,0.45336682,0.50731367,0.6104004,0.35738996,0.0,0.24710438,0.63250965,0.17447017,0.5051171,0.44224447,0.28650096,0.0,0.72462785,0.0,0.6568553,0.0,0.63731974,0.5761734,0.41342556,0.54486495,0.5654151,0.6143403
