movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.27905908,0.49849653,0.3425391,0.0,0.12094638,0.83282584,0.26218218,0.28196314,0.36804178,0.6496628,0.8708437,0.53420043,0.022347553,0.7047721,0.6615661,0.47463354,0.17734525,0.5453033,0.798321,0.2807231,0.5489365,0.5133782,0.615957,0.61530787,0.06565236,0.4949126,0.5108511,0.5478658,0.5461269,0.4448941,0.37367782,0.5884962,0.5768371,0.42040718,0.41122243,0.5872464,0.42066342,0.6322258,0.5718072,0.0,0.45057544,0.51703846,0.36593616,0.46458435,0.24115156,0.63429946,0.46116307,0.020853588,0.5122486,0.62614715
47metersdown,0.38156128,0.60557795,0.5484926,0.0,0.11763723,1.0051126,0.3312468,0.60145044,0.23598309,0.55702406,0.91950387,0.65346074,0.37518278,1.087152,0.69772977,0.86839163,0.6026728,0.6725562,1.1736314,0.42342922,0.65344083,0.21814814,0.6159184,0.69348854,0.08378167,0.6442008,0.6866105,1.0473454,0.544955,0.8571487,0.55411196,0.751502,0.69937116,0.6501931,0.6181737,0.3593218,0.6710082,0.71031195,0.6725861,0.0,0.56954825,0.58405554,0.6377416,0.60476726,0.14225116,0.7740897,0.6906879,0.0,0.5493227,0.5589862
abeautifuldaymovie,0.3979695,0.4788522,0.38110825,0.0,0.22047202,0.65409034,0.46838427,0.43699855,0.35560107,0.41678813,0.6914374,0.4966633,0.12656538,0.7356619,0.8501207,0.43565798,0.28435504,0.6831213,0.6639718,0.2568458,0.46181983,0.3341848,0.348944,0.5084714,0.17807049,0.5606675,0.59508336,0.5465706,0.38423246,0.34230453,0.29723585,0.51194495,0.6614638,0.28487816,0.4917777,0.42643198,0.44980437,0.55810446,0.35440475,0.0,0.48718038,0.44732454,0.40892208,0.3648757,0.11735316,0.7040962,0.47142872,0.06213639,0.2702813,0.53462857
abominablemovie,0.57317877,0.8853185,0.29794794,0.0,0.14429107,1.0993656,0.6884225,0.5645958,0.29388896,0.80439,1.30139,0.61401445,0.24963936,1.0652171,1.1579114,0.8527789,0.6298989,0.79867285,1.1629884,0.4621771,0.92666864,0.55922514,0.72126675,0.9776801,0.10446362,0.82705534,0.7816453,0.87969965,0.7551536,1.1045854,0.572395,0.639248,0.78206193,0.6779871,0.5965807,0.30986747,0.6015002,0.7941426,0.71592236,0.0,0.9120648,1.0263915,0.57709706,0.91057277,0.15601717,1.0727409,0.59329355,0.0,0.54514706,0.7487062
adastramovie,0.3583314,0.37439957,0.2908164,0.0,0.15398024,0.57225406,0.19637823,0.28441408,0.24949737,0.37544888,0.7353641,0.5333264,0.18211822,0.55925715,0.5735003,0.46262327,0.35393387,0.6464525,0.5945531,0.355109,0.36168423,0.34292284,0.38746566,0.52320445,0.15275672,0.51913935,0.4758146,0.4390314,0.3862303,0.63220745,0.3841333,0.34004432,0.52329123,0.18173432,0.31549302,0.37594905,0.53602654,0.5139447,0.5273683,0.0,0.54627657,0.4990637,0.5054895,0.36709592,0.085880175,0.4524377,0.32723203,0.0,0.45377755,0.3442738
adogsjourneymovie,0.95028883,0.8841147,0.28456235,0.0,0.08383886,1.4542514,0.46629167,0.5094356,1.0525067,1.2565005,1.5671245,1.2740498,0.25065586,1.6968096,1.2609302,1.1184173,0.7646548,1.2434436,1.5017686,0.6559818,1.0877894,0.94166094,1.1817243,0.5898473,0.0,0.9157475,0.9873933,0.43809864,0.7176502,1.3061157,0.44038498,1.1480488,0.959322,0.4900043,0.7178003,0.9993704,0.96788013,1.3322297,0.7928478,0.0,1.2259265,0.6284838,0.8465921,0.47652242,0.46934596,0.759951,0.5165237,0.13485837,1.2816359,0.7400782
aftermathmovie,0.42346844,0.34896606,0.30311066,0.0,0.034630045,0.5313638,0.4054113,0.24761586,0.34808108,0.48872316,0.7694474,0.37786627,0.15262349,0.6181201,0.5635594,0.38901243,0.27538326,0.6227756,0.62927365,0.29194823,0.41314545,0.46953362,0.4668002,0.5288605,0.08637478,0.34588113,0.458586,0.37940148,0.21848565,0.3876105,0.30144265,0.40925246,0.61021,0.29725844,0.38333896,0.3905075,0.37416446,0.51747614,0.30715632,0.0,0.48580462,0.35278413,0.3313481,0.27725405,0.25018695,0.44554663,0.34804696,0.0,0.44802135,0.3701901
aftermovie,0.30452573,0.44544926,0.31899676,0.0,0.08594516,0.79316384,0.36882424,0.15849537,0.16312271,0.42657518,0.5458003,0.5267701,0.15826744,0.5544524,0.41362852,0.477388,0.27565536,0.6206001,0.7579794,0.57187617,0.3960095,0.45312127,0.38701355,0.6028657,0.0,0.37348074,0.47811633,0.27036893,0.41435647,0.61157256,0.23948157,0.42782104,0.52034473,0.37093443,0.37634367,0.36162642,0.6272072,0.6691198,0.5785633,0.0,0.4208839,0.61176133,0.5276326,0.41646862,0.25420797,0.51772994,0.10164276,0.0,0.20777485,0.55581623
ahiddenlifefilm,0.19474535,0.26091662,0.15881467,0.0,0.03149913,0.35316515,0.17553651,0.1598528,0.15004088,0.26061118,0.38217738,0.25107652,0.093413495,0.3420886,0.2617337,0.22330877,0.1701405,0.30549586,0.364316,0.18161847,0.21970725,0.2091269,0.20999919,0.28274527,0.056447245,0.24086088,0.29396346,0.2305081,0.19537959,0.27144924,0.19654593,0.23918577,0.2594083,0.16030814,0.21860012,0.17168102,0.24612805,0.26512644,0.27937827,0.0,0.25346446,0.2862713,0.2501957,0.2158608,0.10665533,0.28331965,0.19559488,0.0020043072,0.1984773,0.22099783
alitamovie,0.29222766,0.80521023,0.24251202,0.0,0.09777768,0.87983066,0.2341313,0.51519835,0.59512836,0.6845594,1.2224989,0.966986,0.31381822,0.6939622,0.6553766,0.88112503,0.5092724,0.95123535,0.9256389,0.4383646,0.5532384,0.29503366,0.5578765,0.8096571,0.1654613,0.65731555,0.62428594,0.8451327,0.62630445,0.6965295,0.54241806,0.9472871,0.44233322,0.3744065,0.57269466,0.44969034,0.5032412,0.6429632,0.82426625,0.0,0.8098681,0.81773245,0.6831395,0.6065435,0.30485108,0.60388803,0.45025876,0.102791384,0.61675876,0.741588
