movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.36690575,0.37206462,0.49827504,0.3898885,0.3003295,0.33217683,0.26264226,0.52287114,0.0096222535,0.089423105,0.18248154,0.62661946,0.36423054,0.3130583,0.4761476,0.6097469,0.0,0.21893454,0.5747425,0.59173334,0.50489,0.3822224,0.04247628,0.64085454,0.0,0.12106566,0.15344317,0.21431394,0.33654517,0.62247944,0.68470216,0.56269664,0.0,0.30695936,0.3287384,0.0,0.0,0.46368593,0.0,0.15751497,0.48355865,0.0,0.63584834,0.0,0.0,0.29675505,0.36677,0.48337576,0.23106393,0.26256275,0.27945685,0.67740417,0.5213201,0.26103374,0.57590854,0.4098185,0.37683713,0.24184503,0.17255358,0.18140523,0.0,0.41277677,0.31449905,0.19088766,0.32471874,0.27471852,0.49234676,0.38587964,0.4534764,0.23895153,0.31496152,0.5982346,0.41080138,0.6839132,0.35769358,0.35118157,0.19228469,0.0,0.0,0.441317,0.3277613,0.0,0.2962653,0.20567994,0.2884517,0.0,0.0,0.4233486,0.0,0.4042836,0.4178941,0.37336212,0.46081638,0.3103286,0.48481032,0.43325326,0.2861962,0.66056466,0.46525663,0.51418185,0.50135154,0.5942017,0.5703452,0.0,0.30013978,0.4262139,0.5361804,0.0,0.38102192,0.3089131
47metersdown,0.48468685,0.5869898,0.58782154,0.58563185,0.46067172,0.34679535,0.6684432,0.5143723,0.0005261898,0.3698972,0.36221364,0.7443723,0.538018,0.25194588,0.5444916,0.5297351,0.0,0.48609746,0.5382878,0.7255688,0.6257089,0.21806467,0.0,0.70697963,0.0,0.13704622,0.2226119,0.47272402,0.28154606,0.5959784,0.49495262,0.5060928,0.0,0.263311,0.18418887,0.0,0.0,0.49381644,0.0,0.0,0.45747232,0.0,0.6260282,0.0,0.0,0.15110603,0.68890405,0.5584086,0.23209208,0.35576424,0.41654205,0.6890494,0.7556071,0.26125932,0.62282246,0.4155058,0.3933966,0.62286115,0.04912877,0.18343864,0.0,0.46082318,0.30397528,0.2588938,0.4787038,0.5242357,0.6561084,0.413188,0.3384007,0.12151641,0.5278503,0.50266737,0.19618504,0.677733,0.28799212,0.5192542,0.38157308,0.0,0.0,0.5262425,0.2440562,0.0,0.06426862,0.2137541,0.05780302,0.0,0.0,0.5139271,0.0,0.46449393,0.60491955,0.3533838,0.45838195,0.42686832,0.4935888,0.4476426,0.4992347,0.5371386,0.3358634,0.37542874,0.44185928,0.8538923,0.55005425,0.0,0.45693904,0.6965402,0.36352283,0.0,0.39074183,0.49376214
abeautifuldaymovie,0.18421473,0.31612334,0.49511045,0.28861338,0.37701625,0.24350911,0.35306683,0.3363711,0.00022678077,0.25201347,0.36049968,0.5684338,0.4430742,0.1720147,0.25571343,0.47578764,0.0,0.36137515,0.44183972,0.44723383,0.6211754,0.27790278,0.0,0.54088,0.0,0.08772764,0.20797405,0.44161305,0.2374613,0.48283985,0.50219375,0.31599945,0.0,0.14765751,0.2647699,0.0,0.0,0.3866924,0.0,0.0,0.49070388,0.0,0.40480328,0.0,0.0,0.40647525,0.33655918,0.16108619,0.19318748,0.2746958,0.40602034,0.4810586,0.45240706,0.42130575,0.49878877,0.29072973,0.35074246,0.21818876,0.0,0.22030436,0.0,0.33239108,0.14611316,0.10421279,0.22671893,0.33977625,0.613064,0.21933116,0.43552223,0.19488111,0.42629743,0.41366065,0.33489305,0.5793814,0.29511237,0.43832803,0.27177575,0.0,0.0,0.23384562,0.39857137,0.0,0.24349071,0.20407492,0.2966619,0.0,0.0,0.34530336,0.0,0.21596266,0.46245757,0.30500332,0.56259155,0.2609693,0.39739844,0.30681098,0.30608016,0.490682,0.3615047,0.4907519,0.30915833,0.5157073,0.21436073,0.0,0.35352036,0.40850905,0.3935119,0.0,0.31156176,0.34760106
abominablemovie,0.56786066,0.55068904,0.5716515,0.43147427,0.4205404,0.30641434,0.65714073,0.40036702,0.026167512,0.5205448,0.49693596,0.89902,0.80553395,0.33025107,0.655176,0.8341568,0.0,0.5918067,0.6686829,0.7051958,0.6052989,0.17285883,0.0,0.915748,0.0,0.35539597,0.32739863,0.5322939,0.32059488,0.71876895,0.95542055,0.61996233,0.0,0.5478411,0.15983102,0.0,0.0,0.2157905,0.0,0.03677097,0.67061716,0.0,0.79257977,0.0,0.0,0.6005558,0.612542,0.5340978,0.35302177,0.4372005,0.7291051,0.95866644,0.6537515,0.29082498,0.7639924,0.40647,0.5621148,0.4258294,0.110534735,0.45036465,0.0,0.5553417,0.24001509,0.09514524,0.35585862,0.5699805,1.0967174,0.41774562,0.55179244,0.2906234,0.5274822,0.568363,0.3487499,0.8306269,0.4328991,0.9779666,0.41441885,0.0,0.0,0.64438987,0.38512164,0.0,0.38518497,0.44224155,0.24789512,0.0,0.0,0.63575655,0.0,0.3315169,0.6726619,0.4341858,0.9430284,0.55889136,0.60197425,0.59227276,0.30101496,0.97095764,0.4335638,0.6762627,0.41863266,0.87915826,0.24665345,0.0,0.45831805,0.5353155,0.6271305,0.057344086,0.6790049,0.5313458
adastramovie,0.2941115,0.50907135,0.40310353,0.4574401,0.28830123,0.17338583,0.33045566,0.40928793,0.0,0.23740304,0.36682564,0.5811271,0.48433265,0.22888638,0.324222,0.5642366,0.0,0.31883508,0.47943297,0.5097942,0.4652334,0.22147343,0.0,0.57668763,0.0,0.09872987,0.25049078,0.21275173,0.27893606,0.5736357,0.50018287,0.3550981,0.0,0.36173126,0.24980241,0.0,0.0,0.28397983,0.0,0.0,0.36907244,0.0,0.4150575,0.0,0.0,0.29539865,0.3064965,0.23218139,0.15846181,0.26385713,0.38259035,0.4481707,0.4811319,0.3542582,0.57796556,0.2981751,0.29668474,0.20945138,0.022652432,0.19228415,0.0,0.40233386,0.17284021,0.0,0.2835219,0.29314208,0.46996072,0.16284524,0.43224862,0.17874348,0.38373104,0.31377906,0.3062823,0.67602426,0.28295678,0.33901343,0.19273521,0.0,0.0,0.33657923,0.31756103,0.0,0.30386314,0.2556845,0.13907522,0.0,0.0,0.32213056,0.0,0.35740626,0.34910166,0.24086452,0.39987355,0.36163113,0.46004444,0.33141136,0.30650556,0.53180796,0.289233,0.45521957,0.3525881,0.5214064,0.4391877,0.0,0.3585036,0.43338296,0.42302862,0.0,0.37601656,0.38597363
adogsjourneymovie,0.88364387,0.88957185,1.1687778,0.9706743,0.36632293,0.4834486,0.5371474,0.9314145,0.0,0.7927765,0.98898846,1.3454428,1.1303136,0.71206987,0.76550573,1.1609087,0.0,0.7237556,1.1121995,1.4844431,1.4628286,0.7981965,0.0,1.1686978,0.0,0.47323507,0.38939944,0.9790496,0.5788366,1.0948645,1.4510924,1.2685308,0.0,0.58142877,0.93374145,0.0,0.0,1.2098206,0.0,0.0990572,1.2185262,0.0,1.2713697,0.0,0.0,0.7361569,0.41366354,0.5407368,0.6031586,0.36900324,0.87479335,1.2197156,1.2660091,0.74838257,1.216665,0.8498897,0.7638286,0.2335385,0.6009579,0.55093116,0.0,1.1666888,0.75438833,0.19567391,0.4913224,0.6859456,1.6015217,0.23454152,0.9208496,0.3843058,0.8142263,0.9560887,0.7587763,1.4281332,0.38086328,1.1082449,0.7411871,0.0,0.0,1.1530044,1.0436155,0.0,0.7197279,0.2915702,0.48964027,0.0,0.0,0.9121657,0.0,0.44611514,0.8571464,0.9370737,0.8658482,1.1546652,0.91594696,0.99459547,1.2396142,1.1256948,0.67084163,0.80320054,0.9377655,1.516408,0.68354917,0.0,0.9411506,0.6966827,0.582849,0.06900577,0.7201825,1.1395366
aftermathmovie,0.2523137,0.28046227,0.33602774,0.28683358,0.22957544,0.14916095,0.34466365,0.28143263,0.090893835,0.15642159,0.29046518,0.4197676,0.28772768,0.19905874,0.21021663,0.34804276,0.0,0.2482651,0.28034595,0.397975,0.36095977,0.14174068,0.0,0.4190482,0.0,0.072405346,0.10810747,0.17950715,0.319638,0.31122515,0.30926338,0.35656658,0.0,0.26497492,0.1889661,0.0,0.0,0.17869754,0.0,0.0066688918,0.30136418,0.0,0.2449155,0.0,0.0,0.34618944,0.30506825,0.09201011,0.19551873,0.18908787,0.28870517,0.3089818,0.49492472,0.27226734,0.41723675,0.27168566,0.2906817,0.15877376,0.031111427,0.18574494,0.0,0.34973025,0.25620127,0.040132303,0.17344457,0.25374517,0.48824492,0.13851309,0.30043644,0.14268473,0.35224923,0.23092546,0.26437986,0.39574197,0.21716616,0.36877948,0.16675061,0.0,0.0,0.2423159,0.29386914,0.0,0.17182605,0.12675203,0.13536398,0.0,0.0,0.18275604,0.0,0.12925375,0.29040107,0.1593882,0.2663801,0.28875065,0.3786295,0.36427677,0.17002283,0.5193309,0.23386444,0.31192338,0.33740234,0.4438938,0.2687462,0.0,0.2190378,0.38182965,0.3514691,0.092509426,0.37767744,0.31654692
aftermovie,0.2876882,0.12600744,0.33524835,0.34602907,0.12656327,0.33235312,0.42089394,0.2979594,0.0,0.23774916,0.3450965,0.5916086,0.4239417,0.23918557,0.28030443,0.5534292,0.0,0.35299265,0.57518363,0.6944973,0.5902863,0.3970214,0.0,0.5394759,0.0,0.010026271,0.2511497,0.35097283,0.14187133,0.40551385,0.52091515,0.38999304,0.0,0.21750112,0.22056109,0.0,0.0,0.25009656,0.0,0.01021098,0.41246778,0.0,0.3176212,0.0,0.0,0.3508911,0.25830358,0.15898147,0.2661035,0.2718188,0.26010364,0.53981227,0.5492166,0.19617286,0.6074393,0.27951443,0.29448518,0.16616358,0.18113,0.1808875,0.0,0.49088156,0.2833132,0.13494155,0.24666089,0.28841022,0.55336964,0.2801901,0.47190973,0.1749964,0.39942312,0.26781607,0.35746983,0.5175799,0.11709078,0.37063307,0.20138308,0.0,0.0,0.31229863,0.49714422,0.0,0.23764464,0.16502616,0.12544307,0.0,0.0,0.5082953,0.0,0.031034756,0.32691416,0.41991445,0.5427676,0.2242206,0.4864655,0.3160497,0.1744396,0.46342966,0.2924935,0.5215092,0.413417,0.5910461,0.30301124,0.0,0.42427325,0.48155785,0.44641894,0.07313347,0.43669835,0.35778695
ahiddenlifefilm,0.15821877,0.16281107,0.19406654,0.17334422,0.14144638,0.11333089,0.16489512,0.14874317,0.0,0.10994204,0.15471607,0.243024,0.18492532,0.103461064,0.15200743,0.24197178,0.0,0.15715127,0.21465781,0.25224698,0.21366651,0.11720269,0.0,0.23841192,0.0,0.040614765,0.06069774,0.12549779,0.12509309,0.2284173,0.23319283,0.20418215,0.0,0.14789814,0.115496576,0.0,0.0,0.15744863,0.0,0.032890588,0.20024532,0.0,0.18793398,0.0,0.0,0.14104931,0.1548193,0.1312808,0.08480812,0.10613802,0.13572864,0.2128339,0.21141297,0.12963687,0.21370268,0.14198406,0.16710669,0.09833052,0.031417362,0.105293505,0.0,0.18421201,0.117538996,0.051355563,0.13179062,0.15711498,0.22728686,0.08818242,0.18581057,0.085048825,0.15975773,0.16872734,0.13804719,0.24706092,0.10769965,0.20023943,0.12832691,0.0,0.0,0.14718914,0.17723301,0.0,0.13220035,0.101535514,0.088717714,0.0,0.0,0.1557764,0.0,0.11762756,0.16414858,0.13242535,0.19361538,0.16331717,0.20080675,0.17373429,0.1568178,0.23980457,0.13912529,0.17776787,0.20131493,0.26748806,0.14945596,0.0,0.12952375,0.19176741,0.16849525,0.011016437,0.17037176,0.16155633
alitamovie,0.6981841,0.5644966,0.63213986,0.7220223,0.65508014,0.43373337,0.7780554,0.39622194,0.03254521,0.07393338,0.499052,0.84669536,0.66133255,0.6003986,0.26926023,0.9664336,0.0,0.49801403,0.50320375,0.8368936,0.5589128,0.25312847,0.0,0.8687815,0.0,0.16488689,0.39055035,0.45054498,0.5326588,0.8088545,0.7061869,0.6359105,0.0,0.41850182,0.32323685,0.0,0.0,0.45562786,0.0,0.013578143,0.71494234,0.0,0.6773238,0.0,0.0,0.4655811,0.6737815,0.5616982,0.09759785,0.4208021,0.4493857,0.7894624,0.7939782,0.41942835,0.80709004,0.44464386,0.3416362,0.15516621,0.0,0.38106325,0.0,0.56193775,0.30308577,0.0,0.48044193,0.44488364,0.7566757,0.5745368,0.80904716,0.21244353,0.6293475,0.6639337,0.58309305,0.9506142,0.68031627,0.56600964,0.36029047,0.0,0.0,0.4257253,0.36222765,0.0,0.48340312,0.34006065,0.15756088,0.0,0.0,0.441976,0.0,0.39927697,0.817783,0.36404943,0.6109104,0.51370287,0.8496258,0.50445926,0.5920128,0.8617786,0.44432896,0.6873843,0.48365772,0.7345933,0.68113554,0.004357703,0.5035363,0.7367324,0.6803644,0.00522104,0.5798029,0.63238806
