movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.37797993,0.20819858,0.3377711,0.41430888,0.0,0.48334852,0.05814258,0.37684175,0.41925487,0.0849007,0.12374989,0.0,0.08657496,0.3106526,0.39991882,0.3191956,0.24181646,0.0,0.4095724,0.18900031,0.0,0.0,0.027596075,0.3536335,0.15918213,0.43719,0.44077054,0.3360356,0.3558197,0.27582318,0.22826838,0.5389861,0.2817204,0.039592005,0.34035537,0.13730836,0.4550293,0.0,0.28797522,0.325845,0.27749684,0.26352763,0.50034887,0.511925,0.27416468,0.38235858,0.32704222,0.32173634,0.417602,0.26884314,0.0,0.4145673,0.5129525,0.57659924,0.0,0.22686116,0.33520472,0.3159848,0.4125574,0.21338944,0.37476033,0.35662135,0.17547254,0.0,0.29105154,0.5740069,0.20861177,0.0,0.0,0.2825327,0.3792717,0.23266794,0.32661748,0.48395133,0.43383104,0.26598257,0.4663475,0.0,0.1315659,0.246594,0.19400264,0.3042716,0.34376007,0.4353899,0.0044300333,0.35529512,0.42204878,0.21230504,0.0,0.20603353,0.21937689,0.20333384,0.28298932,0.0,0.2023538,0.39710525,0.44183263,0.50495505,0.33055788,0.33621353,0.06845548,0.5550263,0.36555302,0.44746855,0.0,0.0,0.14263622,0.0,0.37967995,0.5957457,0.29959345,0.23004931,0.35102624,0.0,0.098050915,0.22143187,0.0,0.28167662,0.33855355,0.22718541,0.25900966,0.4618756,0.36986476,0.22798194,0.54065436,0.41067043,0.23916313,0.47088712,0.2298411,0.3594826
47metersdown,0.5120844,0.43020394,0.26386222,0.49633008,0.0,0.36640078,0.08336993,0.3335126,0.53262615,0.0019137589,0.09515906,0.0,0.20809308,0.47497052,0.748517,0.3867472,0.2864682,0.0,0.6829362,0.38283417,0.0,0.0,0.16468754,0.43576807,0.044025384,0.5251291,0.5792006,0.7080287,0.6123016,0.58732027,0.08260141,0.55423766,0.37481043,0.033369504,0.29569727,0.052785598,0.82703245,0.0,0.5319791,0.27684632,0.32712093,0.37419328,0.74657863,0.44782782,0.335611,0.5603302,0.2980598,0.3904152,0.1961635,0.3012052,0.0,0.31592464,0.7909493,0.79895383,0.0,0.13056876,0.21822433,0.61162996,0.5969974,0.100564644,0.7105505,0.6591461,0.062679514,0.0,0.39723027,0.78970873,0.045887098,0.0,0.0,0.27942204,0.51511127,0.36612356,0.41407272,0.6458881,0.6395159,0.2700388,0.6137943,0.0,0.30293214,0.19724277,0.2709013,0.511679,0.6974435,0.60676014,0.26882443,0.46057847,0.5832419,0.41528085,0.0,0.21477771,0.39569965,0.2810921,0.43485078,0.0,0.28782514,0.5273668,0.73276323,0.51110566,0.60313046,0.36883253,0.0076696407,0.5643939,0.42713296,0.48463434,0.0,0.0048002573,0.28722304,0.0,0.585894,0.56825894,0.37789753,0.3941949,0.7228648,0.0,0.081660025,0.15823342,0.0,0.25365627,0.3414103,0.34860826,0.5634737,0.54954976,0.61065906,0.50408965,0.58563524,0.7652992,0.13137843,0.56015897,0.21089849,0.2670711
abeautifuldaymovie,0.46314672,0.30029872,0.28286734,0.49015906,0.0,0.4440695,0.17455317,0.3217379,0.36896387,0.012140741,0.027727196,0.0,0.07985042,0.17274454,0.4559829,0.20592892,0.33282426,0.0,0.3437636,0.27587867,0.0,0.0,0.07742609,0.43688917,0.14771968,0.3415152,0.44790655,0.4112605,0.27427742,0.39080867,0.11174026,0.51775324,0.36364943,0.095007606,0.39630136,0.16793048,0.5624617,0.0,0.29560247,0.2777844,0.2382503,0.069011495,0.637269,0.48229945,0.4088528,0.34567472,0.39945668,0.37686214,0.2386638,0.2943478,0.0,0.34829175,0.5153668,0.6215821,0.0,0.182157,0.111470655,0.386786,0.40876737,0.12512478,0.3489352,0.4149521,0.0,0.0,0.19788148,0.56133425,0.3141935,0.0,0.0,0.2739958,0.29035896,0.32971078,0.25364202,0.27281493,0.47010362,0.36926717,0.46655914,0.0,0.27357104,0.3028379,0.25350305,0.24640295,0.34650105,0.30168855,0.06549393,0.2860272,0.28524876,0.14713165,0.0,0.16503868,0.19296199,0.077102736,0.43147916,0.0,0.3755841,0.38685438,0.42675674,0.39344874,0.3539008,0.3752921,0.07057402,0.59512043,0.37115625,0.23952962,0.0,0.0,0.14816277,0.0,0.33145425,0.473439,0.3706752,0.17754352,0.28920996,0.0,0.101479,0.23523483,0.0,0.18530166,0.270259,0.28984278,0.45206594,0.46665296,0.4485762,0.2999505,0.5058933,0.36242217,0.28762454,0.5904026,0.0,0.2863034
abominablemovie,0.64446586,0.14221658,0.33028919,0.67330813,0.0,0.63842905,0.06285189,0.39921927,0.51466745,0.0,0.1866184,0.0,0.10863845,0.36224246,0.5826784,0.43281868,0.5114716,0.0,0.78332883,0.59442526,0.0,0.0,0.18069811,0.56047964,0.2319738,0.45959735,0.79728246,0.6582741,0.3268186,0.38148627,0.35075054,0.84274393,0.63108826,0.2369193,0.37660775,0.19683082,0.7982961,0.0,0.6090691,0.6770378,0.23143728,0.32223013,0.9765308,0.32171988,0.5997382,0.796919,0.26814958,0.4898729,0.40427232,0.49053666,0.0,0.72962606,0.57029706,0.6530891,0.0,0.23928128,0.27271545,0.37280965,0.73080695,0.13020106,0.6602333,0.5877784,0.0,0.0,0.6996434,0.806428,0.24346839,0.0,0.0,0.29680318,0.62680155,0.2959881,0.5662549,0.73043466,0.6899607,0.6544721,0.97236836,0.0,0.3426112,0.29602543,0.6150731,0.5679316,0.5610512,0.688175,0.31963262,0.32606214,0.45516416,0.46443105,0.0,0.14562088,0.26741773,0.31263903,0.36912507,0.0,0.5882016,0.64858156,0.5737718,0.58770305,0.70595837,0.3487366,0.1944835,0.77313083,0.6174032,0.66668206,0.0,0.0,0.22948323,0.0,0.43166873,0.6544236,0.65371954,0.62981266,0.66490275,0.0,0.11252586,0.33824253,0.0,0.2924245,0.45867455,0.73860985,0.50882316,0.70296687,0.51450056,0.39927706,0.72660357,0.7907239,0.5694222,0.69518656,0.24875915,0.34973714
adastramovie,0.3846256,0.24018459,0.20133305,0.45820227,0.0,0.3900273,0.08717136,0.22359292,0.2715613,0.0,0.057533316,0.0,0.14732091,0.21900365,0.48263392,0.28518787,0.30738562,0.0,0.4208639,0.18947563,0.0,0.0,0.17155394,0.26606724,0.17392778,0.36103553,0.47720352,0.2524191,0.4594615,0.35495964,0.17058593,0.54320556,0.3358166,0.20816611,0.276242,0.1982215,0.5301262,0.0,0.34429213,0.20399982,0.28632304,0.21283185,0.46114737,0.34119213,0.251197,0.37568113,0.3147738,0.37348133,0.16332665,0.30406907,0.0,0.40223843,0.38862926,0.754612,0.0,0.044216935,0.18767102,0.36274993,0.47800234,0.07733037,0.4483931,0.44814202,0.026861873,0.0,0.30512074,0.40187183,0.28942913,0.0,0.0,0.2615616,0.2913151,0.3367413,0.25471565,0.33606255,0.3363105,0.25362012,0.46341476,0.0,0.18726069,0.17245226,0.14905092,0.42848086,0.22839756,0.36221611,0.20262985,0.30314147,0.33652675,0.29112092,0.0,0.17604148,0.23507118,0.15956472,0.38011616,0.0,0.3964419,0.36647108,0.4129179,0.46127975,0.30650964,0.341171,0.14775164,0.48482674,0.19723669,0.24782561,0.0,0.05463174,0.1505985,0.0,0.34269705,0.49014667,0.18957433,0.29448384,0.28582683,0.0,0.07903649,0.08180058,0.0,0.21493052,0.32758933,0.33940586,0.33322892,0.42008013,0.4692282,0.29619452,0.31442675,0.4113775,0.23924986,0.5130309,0.13002011,0.20717642
adogsjourneymovie,0.74859595,0.32488036,0.3955391,1.047323,0.0,0.92672884,0.0062172804,0.53960836,0.6189192,0.0,0.34304452,0.0,0.21431182,0.8331302,0.7079014,0.7379869,0.48291397,0.0,1.5303439,0.59772027,0.0,0.0,0.3102707,0.604285,0.52319777,0.8166498,1.0393451,1.1674736,0.84546256,0.99729425,0.92547804,1.2309234,0.8143283,0.047509708,0.48642752,0.15967298,1.3938712,0.0,0.77506614,0.74062335,0.30037686,0.47401312,1.3447933,0.9318467,0.66432136,1.1644316,1.0475154,0.84270924,0.49416134,0.6168974,0.0,0.92899,1.0202099,1.4122523,0.0,0.082400694,0.506095,0.75567186,0.68444973,0.23195575,0.8920601,0.7855156,0.13139227,0.0,0.8347553,0.9243899,0.31110275,0.0,0.0,0.42397827,0.99603873,0.58282816,1.1622475,1.0870657,0.79754025,0.70660776,0.926445,0.0,0.4078526,0.464421,0.37691486,1.0911304,0.58899355,0.9499173,0.23423938,0.6791086,1.0105808,0.44770345,0.0,0.48968518,0.32981658,0.25800747,1.2510695,0.0,0.7574594,0.85183483,0.9776634,0.8729559,0.8982469,0.6689204,0.0,1.2510068,0.707669,0.47481257,0.0,0.09106179,0.4219175,0.0,0.9320487,1.1749007,0.6111443,0.70992255,1.0754316,0.0,0.18933713,0.088828854,0.0,0.20828073,0.7375199,0.613113,1.1522108,0.9199651,1.2815883,0.7144572,1.1250379,1.0392033,0.62828153,1.0609028,0.4380003,0.7266092
aftermathmovie,0.34143105,0.13666403,0.14768644,0.32382497,0.0,0.25262046,0.042942077,0.3136425,0.32647365,0.09024918,0.109334685,0.0,0.05318034,0.16953453,0.40945426,0.2899727,0.20443141,0.0,0.30077448,0.11318941,0.0,0.0,0.02613414,0.32778132,0.11511909,0.3860314,0.36810225,0.3144173,0.14075598,0.20947793,0.18117909,0.40097842,0.23890543,0.030465921,0.27349624,0.12832695,0.35627842,0.0,0.33386752,0.32588288,0.20294775,0.1332452,0.43999028,0.26886755,0.36808,0.4237657,0.25394708,0.22305669,0.21988672,0.19187027,0.0,0.19417433,0.41786093,0.39555252,0.0,0.12549815,0.1663154,0.3524153,0.3037441,0.18371782,0.38074332,0.4443594,0.032701414,0.0,0.23488799,0.2984894,0.1515036,0.0,0.0,0.15024379,0.14504732,0.13864063,0.20381613,0.34336132,0.33517498,0.17256594,0.42173383,0.0,0.18831842,0.18501185,0.14956993,0.2907611,0.31119907,0.2891574,0.040832393,0.25541073,0.31661358,0.17690216,0.0,0.09702846,0.20099804,0.18108153,0.1608821,0.0,0.24191588,0.25056672,0.48814785,0.2176748,0.29568052,0.2660917,0.0894538,0.3963179,0.2986463,0.20864438,0.0,0.0,0.1421495,0.0,0.39900848,0.31733367,0.29701346,0.19323842,0.17690228,0.0,0.16223672,0.1634343,0.0,0.1151638,0.27122447,0.2635354,0.28253978,0.30029655,0.32765156,0.19401535,0.33446363,0.23016994,0.10296776,0.38709584,0.16241969,0.12483713
aftermovie,0.39585224,0.11061053,0.18798152,0.51319873,0.0,0.33780822,0.07682247,0.29151857,0.40906915,0.06525698,0.024991522,0.0,0.047891118,0.20431244,0.49154896,0.2887153,0.33733255,0.0,0.40118244,0.16515574,0.0,0.0,0.089091115,0.30597174,0.29069284,0.37811807,0.4628373,0.49837857,0.3683488,0.2691208,0.0758291,0.520121,0.31817105,0.2583811,0.4422216,0.0,0.60379463,0.0,0.44628707,0.24119385,0.27593243,0.16181314,0.5994476,0.49194998,0.52189124,0.5156404,0.28650898,0.35353297,0.36942083,0.294221,0.0,0.3861485,0.539169,0.68328303,0.0,0.28649816,0.1634994,0.32626763,0.65704155,0.12886828,0.3862384,0.46377996,0.06693483,0.0,0.48276955,0.60019493,0.12111086,0.0,0.0,0.27496457,0.45819157,0.36694402,0.2791768,0.46749687,0.60873306,0.1786704,0.5947268,0.0,0.3619228,0.121410824,0.33969623,0.36353636,0.25825125,0.5015553,0.10172179,0.34135625,0.30564517,0.35018918,0.0,0.11617673,0.2207843,0.3292375,0.36993074,0.0,0.35060427,0.41849527,0.5306089,0.27771804,0.3813889,0.44166824,0.12486905,0.6428685,0.28708136,0.426203,0.0,0.0,0.18304287,0.0,0.42063546,0.40531003,0.5167335,0.2926674,0.48350602,0.0,0.05498164,0.11679362,0.0,0.14953806,0.39539212,0.3225015,0.4978363,0.39641753,0.53123456,0.36754128,0.45126793,0.44679907,0.14049475,0.61655736,0.32221553,0.3041871
ahiddenlifefilm,0.18448113,0.110790856,0.12922311,0.21175468,0.0,0.15800393,0.04781906,0.1445968,0.14984225,0.02232065,0.049652793,0.0,0.050416768,0.10114275,0.20645313,0.14918484,0.12929603,0.0,0.195865,0.11468126,0.0,0.0,0.041704208,0.18841982,0.09081789,0.17378852,0.19002612,0.20892127,0.14525951,0.15904194,0.07311177,0.22230671,0.15902552,0.059333637,0.14586194,0.057765,0.2472699,0.0,0.16638443,0.13745174,0.13874939,0.08400658,0.24279869,0.16891052,0.16303068,0.21401398,0.12102723,0.1609573,0.1378096,0.13716716,0.0,0.15849903,0.21365361,0.25130552,0.0,0.10017,0.07468762,0.17534764,0.21504703,0.07803277,0.19909102,0.19959427,0.025161019,0.0,0.15651758,0.21792988,0.106071234,0.0,0.0,0.10930707,0.16533245,0.13038751,0.14008777,0.18533824,0.19539094,0.13084164,0.237163,0.0,0.11622009,0.09100807,0.11655229,0.17818755,0.15259238,0.18072338,0.05088127,0.13694224,0.16506487,0.13002037,0.0,0.07911263,0.08160841,0.103263885,0.15263908,0.0,0.1612027,0.16172189,0.21775329,0.16472585,0.16100672,0.14369543,0.030826971,0.2532377,0.14023307,0.1437268,0.0,0.0,0.067748316,0.0,0.18329822,0.21032009,0.16022637,0.11542016,0.16464897,0.0,0.061807223,0.064776964,0.0,0.10439779,0.15246263,0.13891518,0.19283727,0.16595738,0.18508722,0.12462644,0.20464616,0.19434212,0.10508479,0.2168533,0.0778376,0.11376982
alitamovie,0.3682251,0.55808765,0.329669,0.59977216,0.0,0.3641821,0.10127521,0.26464733,0.35237086,0.0,0.17625335,0.0,0.2091368,0.49713272,0.492789,0.552524,0.44264132,0.0,0.57562643,0.4609211,0.0,0.0,0.36245644,0.67784953,0.21723777,0.5413268,0.765007,0.5405815,0.55703044,0.44004372,0.0,0.6606545,0.4498317,0.38305607,0.53551126,0.1816391,0.8368665,0.0,0.5401104,0.27198634,0.5004252,0.2850369,0.622808,0.27449298,0.28641987,0.7000944,0.44462532,0.38049957,0.4198843,0.4087584,0.0,0.17616768,0.54748875,0.9231922,0.0,0.19693726,0.21500258,0.5155688,0.5954015,0.18533958,0.63992053,0.3441226,0.0,0.0,0.39979085,0.33874232,0.16246247,0.0,0.0,0.26879376,0.51652926,0.1669804,0.29754442,0.513249,0.5536535,0.45651633,0.69393337,0.0,0.3697285,0.22989404,0.3423711,0.5323342,0.47137225,0.4680574,0.27594748,0.39572313,0.49245477,0.47134146,0.0,0.08462542,0.45501584,0.09600805,0.44306016,0.01999471,0.6683486,0.36982468,0.710787,0.43960157,0.42549977,0.48860204,0.2677823,0.5796831,0.4061383,0.21087314,0.0,0.03878974,0.098634444,0.0,0.4015247,0.6348875,0.23178637,0.46060032,0.31974393,0.0,0.4341077,0.07029688,0.0,0.6284363,0.39277962,0.42665622,0.7347674,0.48025915,0.48131132,0.30154645,0.50357175,0.75480634,0.16283315,0.53467464,0.22254716,0.2746033
