movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.4988441,0.3978202,0.34150767,0.0,0.0,0.64329916,0.65498644,0.5892305,0.3523855,0.0,0.22183385,0.0,0.22686508,0.5118915,0.0,0.3597982,0.2078007,0.58658767,0.4727629,0.3966093,0.48853797,0.51875985,0.2953034,0.4819908,0.46373424,0.5224323,0.037567273,0.0,0.0,0.67156684,0.535604,0.6848253,0.0,0.3013333,0.09893609,0.40894672,0.7405262,0.49805266,0.7423302,0.0,0.2304548,0.27883646,0.6578179,0.20636229,0.52815914,0.26484486,0.0,0.5681655,0.5573311,0.11799394,0.6055536,0.24008547,0.5947629,0.27929547,0.6345005,0.34449902,0.22885981,0.55065995,0.34170806,0.725172,0.28632605,0.19064891,0.5769587,0.6207438,0.5022778,0.29413033,0.28579992,0.7162825,0.7182427,0.54907674
47metersdown,0.68704844,0.5005787,0.40847102,0.02211234,0.0,0.54434174,0.6840373,0.7282663,0.21162246,0.0,0.2908628,0.0,0.46365112,0.6957754,0.0,0.09209064,0.0,0.8245023,0.5718632,0.44749752,0.53485554,0.4428438,0.4957439,0.6942583,0.4714736,0.7713046,0.27184653,0.0,0.0,0.84033513,0.50712293,0.54529697,0.15386645,0.4187163,0.0,0.62457466,0.37301794,0.8069527,1.0473647,0.0,0.36707467,0.3320175,1.0820484,0.51692665,0.67465675,0.5097063,0.0,0.75845337,0.7784064,0.0,0.5995405,0.15889701,0.7588173,0.46699032,0.91377074,0.15657584,0.47729045,0.59990406,0.8347388,0.73387957,0.120371126,0.1745404,0.48553503,0.40585124,0.46630955,0.42728207,0.61455816,0.5245792,0.8195328,0.7758764
abeautifuldaymovie,0.42004973,0.4813676,0.38062194,0.0,0.0,0.44290113,0.48075688,0.48024943,0.33972198,0.0,0.30599082,0.0,0.24453148,0.49829727,0.0,0.24684644,0.027372282,0.72757214,0.52085507,0.49816182,0.46172515,0.5613966,0.26606056,0.5513065,0.4769244,0.49279055,0.0251223,0.0,0.0,0.57716966,0.45216426,0.6822889,0.018218564,0.4819392,0.033438496,0.6801114,0.44607478,0.5995306,0.755397,0.0,0.35561755,0.18934561,0.8161708,0.17394996,0.6007164,0.26573727,0.0,0.4021379,0.60089856,0.05219659,0.37897724,0.058802396,0.5476394,0.38120568,0.6556737,0.2444186,0.31002417,0.530674,0.44632378,0.5584587,0.14648212,0.0070637655,0.35241395,0.38294375,0.3409967,0.35830802,0.543746,0.63925505,0.7246575,0.6727817
abominablemovie,0.8480509,0.8906006,0.6830051,0.0,0.0,0.7584698,0.8241397,0.7105867,0.1385194,0.0,0.28473225,0.0,0.43743438,0.88518494,0.0,0.23795556,0.3655119,0.89409816,0.6697869,0.4119645,0.59363574,0.58249414,0.34155285,1.0427744,0.8371493,0.8145615,0.24032523,0.0,0.0,1.0323555,0.86765486,0.85644114,0.0,0.5625846,0.20506789,0.74954426,1.0213678,1.1003015,1.6497359,0.0,0.30827793,0.4687426,1.4194916,0.16861147,1.0372409,0.56464183,0.0,0.8334136,0.83770305,0.0,0.9831691,0.26483747,1.0154904,0.6867109,0.83403534,0.57760257,0.50073713,0.9261113,0.8647982,0.9723163,0.26109472,0.1656719,0.581451,1.0428889,0.62486356,0.7587393,0.4244744,1.0902427,0.89514285,0.8309276
adastramovie,0.43070942,0.32510653,0.42534995,0.0,0.0,0.5636627,0.3055441,0.46325466,0.4094437,0.0,0.28770378,0.0,0.35885474,0.37669966,0.0,0.14645424,0.20163184,0.5120926,0.4433769,0.1362889,0.37711063,0.3752686,0.25943455,0.4168207,0.30387452,0.5353507,0.1607878,0.0,0.0,0.61403894,0.3916654,0.2347297,0.0,0.31185162,0.0,0.5086367,0.49472806,0.4679402,0.6907555,0.0,0.18850921,0.18664767,0.6192881,0.3143003,0.61492944,0.05877532,0.0,0.43836737,0.37723237,0.007605072,0.26783726,0.23887134,0.5414318,0.1993118,0.6071134,0.33967885,0.26603064,0.39431047,0.24791232,0.383556,0.0,0.07716334,0.34456253,0.35327095,0.2544799,0.4070035,0.32402468,0.6028613,0.64059305,0.3636343
adogsjourneymovie,1.0185673,1.129539,0.65703267,0.0,0.0,0.8663112,1.5291866,1.320488,0.45678625,0.0,0.41873804,0.0,0.6761758,0.62356025,0.26954898,0.5074331,0.40016913,1.6269736,0.8128636,0.8624969,0.63910156,1.1813015,0.62199205,0.9470739,0.8141889,1.2998682,0.4654043,0.0,0.0,1.2458061,0.78226054,1.3076799,0.0,0.91435665,0.050331146,1.4597827,0.7383323,1.5962486,1.9499818,0.0,0.19086134,0.6513193,1.3047466,0.30099618,1.2087388,0.30892038,0.0,1.1125244,1.0752572,0.13654348,1.0194962,0.5082105,1.7591652,0.65755355,1.352759,0.5825556,0.6286366,1.2602345,1.1942396,1.4521347,0.3932912,0.10664148,0.8109729,0.74509555,0.673742,0.8696826,0.9978203,1.0380175,0.6637018,1.0048252
aftermathmovie,0.46060658,0.377767,0.31593487,0.0,0.0,0.4348763,0.38676947,0.48457327,0.36634776,0.0,0.14577223,0.0,0.24202411,0.42730886,0.0,0.16256998,0.19827873,0.42694414,0.4766733,0.18808326,0.36274043,0.3218324,0.1694495,0.49876666,0.37331262,0.503056,0.18285598,0.0,0.0,0.61003935,0.3719471,0.44703767,0.0,0.4800042,0.06757417,0.46313933,0.48262888,0.44856766,0.73271656,0.0,0.17109036,0.3937925,0.7792497,0.17538705,0.5007366,0.18830654,0.0,0.38915637,0.4738028,0.0,0.4468186,0.08051284,0.5227406,0.3408304,0.5109619,0.26873103,0.3175111,0.52450997,0.37132064,0.55667114,0.12175051,0.07765921,0.34514183,0.4287265,0.28749236,0.3402675,0.35391635,0.5674237,0.43223983,0.6313493
aftermovie,0.47033715,0.46610996,0.38225827,0.0,0.0,0.5016639,0.5019086,0.5016142,0.42405587,0.0,0.13725846,0.0,0.29498988,0.54768133,0.085141614,0.16112778,0.10023944,0.44372767,0.5007177,0.33688027,0.19528326,0.4885705,0.3013799,0.67068017,0.47690907,0.5055158,0.13397875,0.0,0.0,0.63453186,0.56627405,0.6417664,0.0,0.6034404,0.0,0.47865283,0.47609892,0.62213016,0.7548157,0.0,0.21400763,0.31673723,0.90188855,0.20304038,0.6199623,0.1446577,0.0,0.4914634,0.46820349,0.0,0.55212307,0.067638315,0.6715493,0.36307985,0.73282903,0.30764395,0.35202542,0.6082921,0.49294475,0.54939294,0.120960206,0.08222261,0.36605412,0.45844793,0.4069828,0.5188951,0.37034258,0.8571677,0.7868024,0.57373524
ahiddenlifefilm,0.20210983,0.20192418,0.17501864,0.0,0.0,0.22526866,0.22694063,0.26758477,0.13182065,0.0,0.117279775,0.0,0.113887966,0.22733611,0.0,0.11811097,0.06384404,0.26710057,0.24965559,0.15190822,0.18219534,0.1971964,0.13015196,0.22956127,0.18123925,0.23225199,0.07350923,0.0,0.0,0.27543628,0.225101,0.24541117,0.0,0.20297325,0.004808006,0.24599826,0.2406768,0.27958858,0.34287363,0.0,0.11166067,0.15132014,0.36960885,0.10924132,0.27666244,0.115178674,0.0,0.22417949,0.25469458,0.011514651,0.21476433,0.06651104,0.29767707,0.14617701,0.29750866,0.1032658,0.15480107,0.26396057,0.227846,0.26214907,0.0876505,0.009086989,0.2030199,0.21825704,0.15891747,0.18937598,0.19536383,0.2861776,0.27102128,0.2703821
alitamovie,0.5116701,0.72714734,0.5650454,0.0,0.0,0.8400371,0.8658893,0.4650056,0.5522163,0.0,0.52549815,0.0,0.58558327,0.946935,0.0,0.39789113,0.043282513,0.8980913,0.6717232,0.40983793,0.5446357,0.5132362,0.47966337,0.6130065,0.51825595,0.7621255,0.3263576,0.0,0.0,0.7406403,0.70894456,0.7555901,0.08052983,0.45668197,0.0917903,0.7810435,0.627361,0.44381592,1.0862107,0.0,0.45619497,0.34779024,1.015232,0.3538381,0.96767384,0.324418,0.0,0.81623465,0.5349303,0.0,0.83129597,0.34142217,0.8147138,0.28143784,1.0429966,0.2117163,0.40129504,0.6645418,0.64226407,0.7690479,0.023836158,0.07023108,0.6015807,0.50229204,0.5119932,0.829201,0.53496206,0.8704771,0.68857986,0.6684586
