movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.19786999,0.098728366,0.45767394,0.0,0.27226928,0.2757151,0.28933856,0.2102293,0.0,0.104975335,0.09153642,0.4620913,0.34548077,0.3823811,0.30411163,0.29935363,0.11541794,0.16716288,0.26468435,0.2976635,0.18684462,0.3181288,0.0,0.42628378,0.22538614,0.3508182,0.3023142,0.15342706,0.22850268,0.16821767,0.31523514,0.36953834,0.18561491,0.5233729,0.14098583,0.18791372,0.14945003,0.25775146,0.0,0.0,0.0,0.10998196,0.119861744,0.42618915,0.3839296,0.22995622,0.19959517,0.17559041,0.32438833,0.0,0.096451916,0.0,0.2512984,0.0,0.0,0.36179373,0.33677372,0.21996602,0.39158976,0.14110577,0.2214982,0.2965899,0.0,0.13502495,0.0,0.17299236,0.2957167,0.22751422,0.10199412,0.46086556,0.5799706,0.0,0.14827538,0.18865566,0.20270023,0.41702223,0.1672025,0.22245367,0.13596107,0.07725203,0.35409215,0.527727,0.21910052,0.0,0.24195161,0.3699982,0.26769942,0.19043396,0.0,0.102792844,0.37180036,0.36669737,0.12246448,0.03970647,0.31178305,0.30478278,0.33192357,0.35992557,0.38807702,0.20260435,0.0,0.24840173,0.4476654,0.18294722,0.09776816,0.20871507,0.3036124,0.0,0.2617219,0.35531756,0.0,0.21580274,0.35847333,0.11294734,0.18672074,0.112174034,0.4412407,0.15097,0.56149787,0.22538054,0.28943554,0.2214402,0.25670484,0.0,0.39813808,0.0,0.23577613,0.2633961,0.3665605,0.31703678,0.25161043,0.29707694,0.43183604,0.3113494,0.17991255,0.30626997,0.28304094,0.32129464,0.28060046,0.3124838
47metersdown,0.13853754,0.22783105,0.53132534,0.0,0.5587624,0.51019895,0.70326036,0.3794069,0.24704331,0.18851517,0.06664643,0.53603804,0.36830464,0.42672586,0.38087824,0.32017782,0.0,0.4289115,0.3498507,0.28665382,0.43095812,0.27559042,0.13464724,0.5852027,0.4830494,0.57405275,0.1851663,0.34225088,0.48954162,0.12480354,0.26866612,0.5668653,0.23351756,0.42396954,0.0641583,0.439418,0.25567657,0.282153,0.0,0.08598646,0.0,0.12295011,0.13438976,0.3298402,0.42166352,0.279603,0.64849246,0.5314398,0.6394683,0.0,0.12181508,0.0,0.40559214,0.0,0.022793993,0.39431155,0.69839054,0.23316854,0.49371585,0.044966117,0.3330485,0.45316625,0.0,0.0,0.0,0.42246866,0.59784055,0.14410949,0.18581465,0.5724331,0.8266396,0.042641003,0.29089737,0.30578318,0.25382942,0.4832075,0.37913644,0.20416246,0.12103679,0.16892649,0.38322094,0.65625674,0.30205685,0.0,0.37564015,0.31719664,0.19038703,0.17375325,0.0,0.061465066,0.56168264,0.15996559,0.02296219,0.092424706,0.44113126,0.5436432,0.33934394,0.44243753,0.44662616,0.2102084,0.0,0.2859987,0.8181171,0.21753792,0.20301329,0.23689729,0.38471997,0.0,0.38106045,0.34657863,0.0,0.42836007,0.55557704,0.16918173,0.00092313206,0.053965088,0.36147925,0.16942537,0.45593277,0.31558633,0.5227542,0.54398733,0.32360315,0.0,0.34314704,0.007946396,0.22014618,0.5635375,0.33628583,0.8110759,0.21698119,0.34141895,0.3652394,0.334132,0.35178638,0.1929832,0.30259967,0.47021016,0.49744022,0.48147023
abeautifuldaymovie,0.07280524,0.13637882,0.3665487,0.0,0.4647004,0.488081,0.4523836,0.36956885,0.11835311,0.11890947,0.042536814,0.3500127,0.30747,0.40653804,0.3138708,0.30478385,0.01591291,0.21830015,0.19947034,0.1915282,0.30054694,0.21813855,0.0,0.35797653,0.25737828,0.457342,0.1819802,0.18701428,0.23003481,0.23285878,0.45218703,0.5715207,0.23903555,0.47825575,0.24445756,0.3688775,0.24846122,0.17471167,0.0,0.0,0.0,0.16035149,0.10872839,0.42592087,0.2852475,0.3082914,0.34225795,0.22241038,0.5086207,0.0,0.20785888,0.0,0.21851987,0.11328687,0.0,0.30245516,0.53230035,0.05760539,0.42231974,0.16227686,0.37478667,0.35818774,0.0,0.0,0.0,0.22641395,0.49340495,0.2233763,0.37061733,0.3904032,0.641955,0.0,0.14166856,0.46409884,0.1707466,0.5060552,0.27461994,0.08161614,0.16552028,0.049558744,0.21447095,0.36840537,0.29731607,0.0,0.28272066,0.359826,0.23477331,0.06729561,0.0,0.13088916,0.4395353,0.3369066,0.02220843,0.033451103,0.46443263,0.32454762,0.3979937,0.4383237,0.4028821,0.13392618,0.0,0.20269333,0.37765646,0.24019691,0.13735595,0.2714841,0.35485664,0.0,0.31926435,0.17208757,0.0,0.3922045,0.4310967,0.1926575,0.0,0.084328644,0.3457851,0.29504102,0.36051595,0.25208738,0.4411212,0.18514712,0.26509067,0.0,0.37699378,0.0,0.17732683,0.43397546,0.32324785,0.39306965,0.19861445,0.26283494,0.3112225,0.28273946,0.41972345,0.3735448,0.28124303,0.4532141,0.28191847,0.38465697
abominablemovie,0.19915316,0.20578896,0.6544986,0.0,0.42407215,0.6624205,0.7190687,0.7296017,0.43413892,0.04050304,0.0,0.8176439,0.28940508,0.6365378,0.72301066,0.58788705,0.05905571,0.3085302,0.30631068,0.36151725,0.3540585,0.3733549,0.0,0.62717706,0.45977437,0.6259096,0.5365304,0.5650213,0.65847254,0.3670193,0.4969523,0.84135157,0.5335442,0.8384043,0.24121393,0.60118806,0.60641766,0.38555557,0.0,0.0,0.0,0.24094303,0.40896395,0.62250465,0.45736396,0.295739,0.8100158,0.4221851,0.88873035,0.025758222,0.0,0.0,0.40562376,0.10494962,0.0,0.40671465,0.73123896,0.33166808,0.6929003,0.5040317,0.6739394,0.5866685,0.0,0.15569107,0.0,0.18059728,0.87003875,0.37566552,0.5902358,0.86248505,1.2961549,0.0,0.15155661,0.35515392,0.64341205,0.8199616,0.40795735,0.45647213,0.18143232,0.06498767,0.39503554,0.9645145,0.36618865,0.0,0.41838613,0.43424386,0.58329,0.13430779,0.0,0.12914674,0.5071789,0.5498237,0.111004606,0.0,0.54926246,0.59307396,0.6859529,0.71504635,0.89357555,0.57086897,0.0,0.2659871,0.91189,0.3161651,0.32214177,0.26768234,0.57498974,0.0,0.625359,0.4149102,0.0,0.70469964,0.7827328,0.13754067,0.23490585,0.29234853,0.64292073,0.38522208,0.65003496,0.5751291,0.7110192,0.6444589,0.54943335,0.0,0.6587055,0.0,0.50591534,0.6035509,0.43468392,0.73707235,0.52394634,0.25960276,0.79772073,0.7233633,0.5892773,0.5852613,0.5859137,0.6537378,0.3514032,0.6566913
adastramovie,0.09743529,0.012467245,0.45483074,0.0,0.3892231,0.34206995,0.4182432,0.32694793,0.1658136,0.12337267,0.02890312,0.37039593,0.4647809,0.50220305,0.32091245,0.2925004,0.038643576,0.2638131,0.18401802,0.3127716,0.30736798,0.34425864,0.0,0.27925158,0.15288332,0.34674922,0.29896492,0.15990415,0.30663452,0.1896568,0.19399378,0.43850505,0.45030802,0.4425998,0.14500256,0.2930542,0.32901016,0.12995648,0.0,0.013148377,0.0,0.1527449,0.027856976,0.3977484,0.22066337,0.23364304,0.31113747,0.4578451,0.47267807,0.016529072,0.18669446,0.05346417,0.31071255,0.0,0.0,0.16129634,0.42597383,0.14741889,0.20794585,0.18159497,0.24522579,0.2361839,0.0,0.1726171,0.0,0.20593499,0.4564611,0.17236637,0.18149209,0.3455003,0.43952757,0.0,0.21236025,0.28566968,0.13858417,0.437258,0.2603211,0.14070676,0.17452362,0.13194238,0.3613824,0.39839405,0.15242968,0.0,0.2896612,0.29373643,0.32912993,0.22454888,0.0,0.040319994,0.32290235,0.38213485,0.0,0.16921061,0.43950507,0.2568818,0.32116666,0.4341504,0.5235542,0.13866802,0.0,0.25334203,0.33089262,0.2663387,0.09601496,0.21675363,0.2694286,0.0,0.117426425,0.33125737,0.0,0.23013835,0.2607986,0.2679831,0.0,0.15431507,0.42433554,0.3377843,0.38413635,0.24244106,0.4146864,0.47184908,0.17069826,0.0,0.30580634,0.0,0.15034229,0.48653805,0.42653167,0.43720886,0.27566743,0.1460191,0.5138737,0.20908207,0.48082942,0.14693679,0.2991245,0.27013004,0.2156979,0.36079162
adogsjourneymovie,0.09065404,0.071275145,0.9480868,0.0,0.6014289,0.5609367,0.98935753,1.0287659,0.25699478,0.3417838,0.04370568,0.89756787,0.6194633,0.9652086,1.0475167,0.6982678,0.10078955,0.5913947,0.37162313,1.4644777,0.578717,0.74789333,0.0,0.46762368,0.57952887,1.0534606,0.57754374,0.3052547,0.5071815,0.4436349,0.56876934,1.1465714,0.5319433,1.2976856,0.42253992,0.74948907,0.664739,0.7579945,0.0,0.03041975,0.0,0.21021047,0.37384665,1.0703698,0.8424599,0.5506165,0.45319977,0.7522348,1.091684,0.0,0.27092725,0.0,0.6953991,0.0,0.0,0.7295392,1.5459937,0.6199451,0.74189395,0.35706607,0.83347636,0.942269,0.0,0.3793585,0.0,0.3419751,0.91278577,0.62392277,0.5265045,1.1488909,1.1946075,0.0,0.19420943,0.5318391,0.65391773,0.6995442,0.4864931,0.4704923,0.2224851,0.36554605,1.166852,1.2447667,0.2606921,0.0,0.72832656,0.8303647,0.81570303,0.3063642,0.0,0.061654974,0.8640502,1.0589132,0.21374378,0.0,0.8418324,1.0792333,1.0845032,1.1615984,0.8208612,0.36303577,0.0,0.55161774,0.99714816,1.0783855,0.0,0.59020805,0.86591524,0.0,0.79862416,0.8352521,0.0,0.80228084,0.98585624,0.3583012,0.011850996,0.24507602,0.47393745,0.93744135,0.74129903,0.7089956,1.1090113,0.8313643,0.7165023,0.0,0.8488131,0.0,0.6524184,0.99509984,0.78795767,1.046867,0.46006435,0.55371135,0.9839114,0.8495812,1.1577752,0.9953498,0.77499515,0.80765164,0.93279237,1.0292926
aftermathmovie,0.17780298,0.17603968,0.3461248,0.0,0.2823944,0.29100502,0.3259727,0.23910815,0.16684291,0.15930519,0.097731486,0.4061744,0.28664628,0.3591671,0.31084803,0.2553992,0.059339263,0.23144795,0.21639352,0.30162442,0.232057,0.20715316,0.0,0.23283212,0.30658507,0.41908428,0.124507114,0.27828792,0.31932256,0.16505162,0.2349958,0.42662644,0.22746311,0.4230893,0.09318233,0.23389073,0.19461177,0.19834508,0.0,0.06273058,0.0,0.12936163,0.043633666,0.36254326,0.23972037,0.2886732,0.27025017,0.1663117,0.36042202,0.0,0.0,0.0,0.33005467,0.0,0.051407173,0.21726488,0.42777586,0.24353847,0.31269702,0.18209803,0.2444855,0.3604777,0.0,0.07240702,0.0,0.18031532,0.31114826,0.14999335,0.10915168,0.40502834,0.6027172,0.0,0.03550467,0.17431064,0.20876727,0.187897,0.23816161,0.10550569,0.13631786,0.16132528,0.28889093,0.47628167,0.20017307,0.0,0.25025287,0.2960948,0.3321535,0.062330812,0.0,0.004222855,0.32709163,0.24718544,0.033042837,0.081148565,0.3751335,0.3165873,0.49045074,0.39487693,0.36207238,0.14818212,0.0,0.14897828,0.39502323,0.27678806,0.0,0.18337001,0.32608375,0.0,0.3371935,0.1840302,0.0,0.32388666,0.4009033,0.13400656,0.13555841,0.057442095,0.2813876,0.17906474,0.3509409,0.18151969,0.35121784,0.2656174,0.22745076,0.0,0.2512405,0.0,0.17467672,0.35128862,0.13506225,0.4207543,0.21623345,0.25754538,0.28585094,0.23315176,0.33957773,0.27686462,0.19006152,0.2588287,0.24944477,0.2538333
aftermovie,0.14230555,0.14826517,0.5659496,0.0,0.43088,0.48411646,0.4221875,0.3555273,0.3323206,0.12585752,0.05446663,0.40138265,0.46570334,0.38749224,0.39701286,0.24653924,0.0,0.30795535,0.26351088,0.30498493,0.26618078,0.3689326,0.0,0.30353883,0.3270342,0.38002512,0.40497652,0.29204983,0.18216002,0.18724097,0.50457186,0.51251775,0.3956138,0.4066087,0.17761233,0.31330302,0.36245686,0.23151131,0.0,0.0,0.0,0.21234927,0.17882979,0.3160794,0.28912622,0.27411503,0.3146698,0.33327383,0.5811456,0.0,0.23030488,0.12824158,0.3608344,0.0,0.0,0.3848096,0.42308065,0.14821899,0.3954713,0.1827907,0.460926,0.49531284,0.0,0.19030105,0.0,0.14293836,0.4632156,0.15291905,0.26318556,0.3736295,0.6802613,0.0,0.12707104,0.38867158,0.2544524,0.36968684,0.32891446,0.08637664,0.08396573,0.1928433,0.2899672,0.65336967,0.21690138,0.0,0.15640645,0.5182414,0.32074508,0.20843811,0.0,0.23606388,0.45551416,0.3302818,0.15109071,0.13151368,0.49674225,0.22832583,0.42017183,0.390226,0.50378644,0.30810055,0.0,0.13441625,0.42415544,0.28838715,0.14371549,0.24821922,0.43474242,0.0,0.18354303,0.13725707,0.0,0.26836213,0.43731296,0.21936834,0.06102435,0.12580065,0.3650973,0.26722032,0.3023398,0.09175269,0.4203392,0.4706642,0.15279141,0.0,0.3614577,0.0,0.1357339,0.44803268,0.30998796,0.56011987,0.31672227,0.37200695,0.55776036,0.32298714,0.20756942,0.45314878,0.32786804,0.557009,0.36555874,0.47656912
ahiddenlifefilm,0.059147887,0.03349381,0.21938789,0.0,0.15911777,0.17011803,0.1864289,0.14682487,0.08259526,0.07260708,0.032086827,0.17270106,0.16408315,0.19389641,0.1673906,0.1308353,0.01985417,0.1060106,0.10195412,0.14848864,0.13141984,0.12559931,0.0,0.15451707,0.13596602,0.18539608,0.112747535,0.10913857,0.11974011,0.08431347,0.14241126,0.19716607,0.14336468,0.20445997,0.09187215,0.14154205,0.13622026,0.086849876,0.0,0.0,0.0,0.092109784,0.05554101,0.193064,0.15226233,0.12287509,0.15229881,0.1464763,0.21011777,0.0,0.03552571,0.0,0.14044677,0.0,0.0,0.13461947,0.20042606,0.08784891,0.17757161,0.06952711,0.11904018,0.16368221,0.0,0.021711659,0.0,0.08851699,0.19955352,0.103249736,0.10526776,0.19372039,0.24757832,0.0,0.07244967,0.15635365,0.10091478,0.17847577,0.11738622,0.07575065,0.05793771,0.050493844,0.15714651,0.23751898,0.08214119,0.0,0.13022494,0.1671076,0.14978227,0.037974216,0.0,0.037537873,0.16865322,0.16298987,0.037074234,0.03350904,0.17002097,0.14801122,0.18634187,0.18034235,0.19372676,0.106932834,0.0,0.09922313,0.19583994,0.12838064,0.037016284,0.115975246,0.1479008,0.0,0.13405044,0.12478035,0.0,0.15032412,0.17299479,0.0775178,0.016146252,0.057876155,0.1764068,0.13846275,0.20280157,0.091284014,0.21457267,0.1742227,0.11414439,0.0,0.16137256,0.0,0.09838276,0.155072,0.13713636,0.18609196,0.14500605,0.10971281,0.20559187,0.14736456,0.1634144,0.15157914,0.1270188,0.18198243,0.12819394,0.18427773
alitamovie,0.37993473,0.14985321,0.7947332,0.0,0.41146672,0.56548977,0.68549865,0.67959577,0.05891771,0.5090751,0.0,0.4922415,0.6261336,0.7324618,0.7312601,0.503504,0.120486714,0.5766528,0.17600198,0.75171524,0.6353429,0.3864855,0.0,0.4727413,0.43480182,0.7774354,0.38446388,0.4087981,0.28827167,0.3205677,0.36939555,0.7523886,0.5884606,0.92459774,0.20601948,0.43185747,0.33964482,0.24883907,0.0,0.079590544,0.0,0.07539247,0.15975395,0.66467005,0.5561883,0.32448694,0.34671178,0.60688674,0.6834832,0.0,0.25190827,0.0,0.53846776,0.0,0.0,0.39237106,0.56863976,0.16282898,0.62582946,0.3065849,0.27673686,0.7183697,0.0,0.0,0.0,0.32995796,0.8117417,0.3495708,0.19638059,0.74946284,0.73418784,0.0,0.29402095,0.7082123,0.33974603,0.53557587,0.31882212,0.18765135,0.2721281,0.20627631,0.57426053,0.75352955,0.24636967,0.0,0.3541561,0.360706,0.432866,0.14134061,0.0,0.088260755,0.64116734,0.654268,0.0,0.050258607,0.384966,0.30916342,0.47765753,0.51558447,0.74977577,0.14508437,0.0,0.42935753,0.52481836,0.45565933,0.16925757,0.34379402,0.54865676,0.0,0.2413365,0.45201844,0.0,0.40049487,0.5884058,0.40103808,0.0,0.07382116,0.5252533,0.63009,0.6767464,0.18294412,0.6536335,0.54823405,0.19489643,0.0,0.40350497,0.051685188,0.22823232,0.47095937,0.5250304,0.8140312,0.38426378,0.22721513,0.69797564,0.28481048,0.3613853,0.4487357,0.30427966,0.4048806,0.58698887,0.63620186
