movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.675895,0.51729655,0.47217634,0.51163894,0.32895213,0.33030745,0.5137713,0.0,0.54514056,0.15824094,0.72189534,0.4844439,0.9259775,0.1036755,0.0,0.0,0.44636405,0.18249851,0.42902234,0.79587334,0.28915486,0.4442061,0.4432368,0.60391456,0.7397677,0.5467925,0.43188474,0.473568,0.30935448,0.37180775,0.52519673,0.56763405,0.6648661,0.4404035,0.547609,0.853202,0.3656018,0.5286935,0.67913896,0.4974884
47metersdown,0.9939118,0.7166898,0.4567286,0.6882283,0.57050824,0.13063796,0.35933343,0.0,0.6048543,0.20374,0.874029,0.9049345,0.92304164,0.1729447,0.0,0.026978025,0.29422396,0.18645984,0.5759711,0.43016282,0.26158312,0.6077887,0.9966841,0.6523406,0.63701934,0.34664342,0.63901573,0.6888998,0.30783033,0.7515132,0.48995343,1.042175,0.911999,0.8477147,0.6307446,1.5140026,0.58309615,0.6658023,0.9521418,0.9822587
abeautifuldaymovie,0.7218194,0.56210935,0.44531208,0.29011685,0.3314818,0.23880222,0.55225724,0.0,0.4892738,0.24608096,0.82461625,0.46851012,0.619405,0.110619456,0.0,0.03218875,0.49918377,0.20068029,0.48910138,0.58717877,0.2501588,0.3892419,0.6100053,0.5396651,0.49250776,0.31767964,0.51843685,0.20341502,0.25601345,0.4392274,0.32116812,0.5674332,0.6126285,0.5274444,0.37152514,0.78887326,0.20496882,0.6870006,0.81808424,0.5570932
abominablemovie,0.974074,0.40608,1.0454222,0.4475593,0.1331622,0.21153945,0.42417657,0.0,0.6861664,0.15557596,0.8253825,0.68527037,0.7894211,0.47022298,0.0,0.0,0.35902423,0.17868042,0.26703623,0.7176152,0.34585604,0.656652,0.55203587,0.9628294,0.75124294,0.6097544,0.46406075,0.56677765,0.2625125,0.5665378,0.56743187,0.5546073,0.58353555,0.74492896,0.7885915,1.387188,0.516415,0.8817106,1.0988544,0.38224554
adastramovie,0.60238665,0.28361994,0.36334673,0.47670662,0.15015219,0.19176255,0.31603318,0.0,0.4036119,0.067178965,0.54083836,0.38622475,0.28891808,0.09286073,0.0,0.0,0.43722188,0.16145849,0.15983377,0.43325275,0.33382142,0.45481682,0.3929786,0.44197762,0.38422143,0.41959983,0.3510862,0.5378155,0.16646704,0.46865308,0.37798715,0.44927433,0.51248723,0.46732348,0.33170792,0.64696443,0.358965,0.47705528,0.6837537,0.5080883
adogsjourneymovie,1.3922135,0.9216681,0.017100807,0.959667,0.08184517,0.38535514,1.1047655,0.0,0.543618,0.2769247,1.5943288,0.7960302,1.1033142,0.0,0.0,0.0,0.5963848,0.08258609,0.28854543,0.5995977,0.6338952,1.2833961,1.0889885,1.0365709,0.93402064,0.94294685,0.42250893,0.63494104,0.0,0.5789202,0.38715848,1.1146293,1.3994204,0.53488475,1.1990592,1.3437152,0.30862606,1.0409397,1.45889,0.27533075
aftermathmovie,0.6112963,0.42607233,0.45124644,0.47479534,0.30756697,0.26208287,0.42493817,0.0,0.31197512,0.043935798,0.49984977,0.4831764,0.5004279,0.13094534,0.0,0.0,0.3348958,0.17763406,0.37870398,0.46667886,0.30558744,0.33155438,0.3697474,0.47639757,0.47347528,0.42312008,0.43178934,0.43010262,0.12697302,0.38695732,0.3518704,0.4468497,0.49951732,0.5438118,0.37308124,0.85824555,0.23288321,0.5732169,0.5785475,0.48947993
aftermovie,0.6795497,0.5152702,0.66918945,0.6329951,0.14406878,0.32900286,0.5326757,0.0,0.2997499,0.048898324,0.6510509,0.5850275,0.62805873,0.30461863,0.0,0.0,0.48836482,0.06314705,0.50095075,0.55402243,0.31698725,0.48853663,0.39952692,0.64566165,0.59238523,0.56592655,0.323863,0.5102546,0.33727157,0.5193483,0.52938336,0.52373576,0.599715,0.42793074,0.5736253,0.9620565,0.40515855,0.5985764,0.6266038,0.5437267
ahiddenlifefilm,0.37820843,0.21383123,0.25250432,0.27827466,0.17315233,0.16053127,0.2895802,0.0,0.2125757,0.082846105,0.36563382,0.2568563,0.32474357,0.067421675,0.0,0.0,0.22661716,0.12528265,0.20761654,0.3098081,0.22037363,0.27036172,0.26544592,0.31547195,0.29111254,0.26388758,0.23112765,0.23137158,0.14414302,0.28751606,0.21923986,0.31667328,0.34062266,0.29256773,0.26092133,0.4409425,0.19003116,0.30694145,0.37104556,0.31046593
alitamovie,0.8580182,0.49135342,0.5005684,0.59022737,0.5774302,0.43461898,0.8318958,0.0,0.38414234,0.0,0.70588624,0.61668634,0.5986592,0.0,0.0,0.0,0.7057003,0.2561836,0.34472543,0.32382765,0.6462215,0.4424452,0.6061924,0.8183287,0.53860253,0.55969054,0.68190485,0.6406274,0.24316935,0.78216666,0.68346393,0.662008,0.77547395,0.7503116,0.3390454,0.8116333,0.42862636,0.6153508,1.0755966,0.7562535
angelhasfallen,0.8839684,0.5844341,0.80443305,0.5656585,0.24157888,0.28979015,0.29534268,0.0,0.5017925,0.24169251,1.0214366,0.78439975,0.8570583,0.033586033,0.0,0.0,0.42450243,0.38520765,0.5302905,0.4994285,0.37789944,0.85744786,0.7006134,0.6723345,0.61668736,0.4976806,0.7317547,0.51950234,0.32802546,0.58697337,0.55128485,1.0496796,0.807899,0.5750957,0.5014867,0.8108953,0.21100584,0.77570164,0.7901744,0.727249
angrybirdsmovie,1.1969521,0.725465,0.44770828,0.8918965,0.44907972,0.2562591,1.288207,0.0,0.5469208,0.3674751,1.4163018,0.90798795,1.1583563,0.0,0.0,0.0,0.38794214,0.35869718,0.5028969,1.0782663,0.4940103,1.0007755,1.0902401,1.0917004,0.838407,0.7142952,0.49440473,0.5461241,0.5799693,0.8406533,0.4455216,1.3043066,1.51706,1.1961573,0.8537297,1.6546644,0.5049113,1.1499484,1.4221287,0.8574276
annabellemovie,1.1791792,0.8160458,0.8016682,1.0071676,0.347732,0.3635722,0.7082231,0.0,0.62114996,0.3657502,1.0583255,0.667841,1.252542,0.032877874,0.0,0.0,0.70767635,0.049700893,0.6975883,1.0078809,0.6370965,0.66706455,0.39736184,0.84971654,0.8062146,0.70088124,0.48284242,0.519382,0.28264028,0.737564,0.6672836,1.1151457,0.873791,0.5750102,0.57379884,1.3831377,0.2326569,0.8308037,0.9881327,0.45281902
annamovie,0.7326076,0.50596297,0.6757136,0.70388204,0.49893788,0.50153816,0.6692943,0.0,0.22162113,0.17075953,0.75444156,0.6764669,0.6829229,0.0,0.0,0.0,0.56203145,0.3001604,0.41514114,0.7351783,0.5408876,0.6345278,0.6594123,0.78576124,0.78269887,0.49630344,0.39850655,0.55848837,0.27560353,0.64036953,0.676659,0.64614373,0.59306115,0.6970054,0.66668457,0.93805593,0.40342885,0.56771755,0.8104877,0.60630083
apollo11movie,0.43205255,0.25041452,0.3774502,0.37258148,0.22260314,0.23257877,0.32876423,0.0,0.23336709,0.1301842,0.39921626,0.37420687,0.47366774,0.106533855,0.0,0.0,0.2692318,0.18667674,0.21852794,0.35758722,0.3333961,0.2669169,0.35897157,0.50829506,0.46621788,0.3363321,0.33541593,0.312449,0.23324347,0.42465648,0.29919,0.5036037,0.4403644,0.33130202,0.20841077,0.4160891,0.167594,0.5286177,0.46442184,0.16220641
arcticdogsmovie,0.6506271,0.58928406,0.2391332,0.56809473,0.4449003,0.28721526,0.32351753,0.0,0.543047,0.0,0.6820474,0.44408026,0.5535618,0.0,0.0,0.0,0.22977714,0.12580785,0.41076848,0.4450035,0.19338556,0.4748004,0.64847046,0.4238922,0.44434088,0.39940417,0.5252841,0.5510886,0.11319656,0.40718266,0.40405723,0.5797311,0.7017218,0.6218617,0.53452307,1.0414637,0.24702439,0.5625919,0.64980584,0.62086254
arcticmovie,0.4956904,0.40048367,0.43931478,0.42601407,0.28117064,0.30633396,0.5013929,0.0,0.24028265,0.20409024,0.36944255,0.41976783,0.4630736,0.11113536,0.0,0.0,0.23224075,0.016343892,0.27998832,0.4055114,0.20898347,0.3352342,0.35427204,0.33875632,0.44393033,0.24630384,0.31730393,0.3153166,0.061673317,0.20778656,0.47036198,0.27546102,0.2653924,0.4175636,0.3302014,0.6028797,0.34320712,0.45841783,0.41062054,0.42188516
artofracingmovie,0.66687715,0.5093367,0.3497633,0.4753031,0.21105161,0.23812479,0.54116875,0.0,0.49173278,0.105121136,0.67730826,0.33451402,0.6070915,0.107455,0.0,0.0,0.44177544,0.17966512,0.32055566,0.7597642,0.35076463,0.32501855,0.47067636,0.49443606,0.7712207,0.6440823,0.41835698,0.28594795,0.27298272,0.58635455,0.39076284,0.589788,0.60754627,0.6078888,0.37801275,0.6986598,0.4909764,0.63988364,0.80054,0.60909545
avengers,0.56840503,0.46987775,0.39624742,0.48880184,0.014766403,0.26130605,0.16842045,0.0,0.39851755,0.13539296,0.74555516,0.4453037,0.61039096,0.0,0.0,0.0,0.38642728,0.14357543,0.31253275,0.59807247,0.28485262,0.5207845,0.3577685,0.58392316,0.7004761,0.49081773,0.37942082,0.19595657,0.30090624,0.40602002,0.25759712,0.71145815,0.6664817,0.43240264,0.6186532,0.63797176,0.27490467,0.36216736,0.6532704,0.49645668
beachbummovie,0.4652036,0.42181185,0.49390385,0.4723341,0.34754312,0.26808012,0.34661016,0.0,0.3886145,0.10099347,0.68715227,0.5567273,0.5292713,0.09214215,0.0,0.0,0.37209445,0.20579726,0.4557996,0.37079933,0.2604435,0.23055279,0.47981304,0.44469643,0.5245084,0.3338409,0.27733636,0.39194933,0.24043228,0.47924832,0.44193694,0.6005592,0.5388676,0.5577581,0.39233747,0.5762114,0.18745828,0.619261,0.49013186,0.5127115
bernadettefilm,1.1468136,0.53501034,0.729508,0.40100843,0.6982401,0.34816328,0.66435647,0.0,0.71219724,0.25008467,0.8335233,0.53206396,0.62401253,0.23788065,0.0,0.0,0.4065296,0.23315538,0.37464204,0.67517704,0.47397524,0.3108748,0.68969136,0.70675355,0.64412254,0.62262815,0.5251339,0.525266,0.35833144,0.7153368,0.5136587,0.49900204,0.66103923,0.74224645,0.56266063,1.0732629,0.35625386,0.8272418,0.89606357,0.8168622
blackandbluemovie,1.3871354,0.635341,1.3650427,1.3976796,0.367803,0.24061468,0.9107219,0.0,1.0924665,0.13367927,1.3919388,0.5883711,1.4434404,0.018958963,0.0,0.0,0.93907535,0.26242825,0.79287577,1.2827619,0.40867993,0.6935022,0.73135555,1.303872,0.826974,0.79758567,0.6668701,0.709164,0.7912291,1.1431053,0.8257989,1.2438754,1.4662724,1.2551037,0.55953413,2.0429454,0.79432994,0.977864,1.2743596,1.5120069
blackchristmas,0.9699986,0.40470994,0.40888262,0.5726939,0.28716755,0.3213515,0.5546929,0.0,0.46440443,0.04937517,0.5903465,0.3993322,0.7630128,0.1868124,0.0,0.0,0.5272285,0.17748286,0.61548454,0.7170126,0.59361374,0.66761816,0.6894005,0.64446837,0.6966753,0.69444174,0.38824037,0.5539947,0.23854794,0.4613016,0.48500022,0.5281048,0.5405828,0.40235755,0.61155313,1.0249919,0.50385827,0.6111672,0.71421653,0.64455354
blindedbythelightmovie,0.55612373,0.23573042,0.39683774,0.50578827,0.19460592,0.30297342,0.32845867,0.0,0.32672662,0.13226682,0.5745882,0.3616988,0.50900656,0.0,0.0,0.0,0.28609604,0.26067603,0.29810062,0.49189952,0.308172,0.4984465,0.42453554,0.5038554,0.51982486,0.40871173,0.44157496,0.2701349,0.12998068,0.40455282,0.28310347,0.4648888,0.52114356,0.5076831,0.3163942,0.6393087,0.28815776,0.42312554,0.5621603,0.46126187
bombshellmovie,0.60706615,0.3563684,0.35605088,0.4970652,0.1854347,0.33610216,0.4930742,0.0,0.4129846,0.0,0.45766738,0.548142,0.52108186,0.0,0.0,0.0,0.6895594,0.3008464,0.4150907,0.41980192,0.5985633,0.32645738,0.354782,0.358211,0.491894,0.48526067,0.5406874,0.50521773,0.21458802,0.6234491,0.46529463,0.32675982,0.7857397,0.584825,0.41589853,0.8274772,0.27149853,0.693735,0.63445175,0.8486415
booksmart,0.12715557,0.0,0.029449057,0.0,0.053300615,0.07015596,0.21115686,0.0,0.3312073,0.0,0.05452478,0.089541495,0.30009222,0.0,0.0,0.01897866,0.020889431,0.0010025688,0.0,0.10110536,0.10310443,0.0,0.23365743,0.3418215,0.12242987,0.05949742,0.021896128,0.13059032,0.0,0.15537554,0.12592669,0.052563757,0.04585503,0.23444945,0.027611528,0.34641525,0.0017824899,0.20042926,0.32034636,0.19149546
breakthroughmovie,1.3598769,0.72444093,1.0643524,1.1186459,0.43546292,0.45358145,1.1396899,0.0,0.68533134,0.0,1.5049367,0.700284,0.8819402,0.0053817146,0.0,0.0,1.2919928,0.077344805,0.46634758,1.1889541,1.0558248,0.9331769,0.77467304,1.5631417,0.73462474,1.2097497,0.8091119,1.0185097,0.46920943,1.3440249,0.4099084,1.1739984,1.9218128,1.1618992,0.96569186,1.4859207,0.65910405,0.8987396,1.7140548,1.519441
brianbanksmovie,0.8250374,0.59907585,0.4074513,0.6704336,0.3426304,0.3099145,0.580328,0.0,0.32607493,0.24992412,0.5741452,0.7511586,0.95502645,0.0037723593,0.0,0.0,0.3859471,0.18047887,0.59652543,0.5888865,0.51081765,0.7888719,0.7891341,0.3381114,0.7309713,0.4313336,0.4097505,0.57364243,0.36721128,0.4753462,0.5706542,0.6534253,0.60223913,0.44740778,0.58309245,1.0085679,0.25369754,0.6638688,0.6927215,0.81819403
