movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.47825247,0.6559351,0.6882775,0.44036913,0.26266968,0.0,0.33695117,0.08778701,0.3133017,0.5935499,0.12571324,0.6970825,0.4500325,0.47310874,0.22646153,0.52459663,0.52224064,0.42085227,0.29044273,0.41327223,0.4926423,0.28404975,0.756528,0.69480276,0.39902544,0.6010269,0.30776632,0.5474415,0.16166571,0.0,0.0,0.5436187,0.51926,0.40354407,0.31523475,0.17800857,0.4809646,0.23615938,0.67978865,0.79141635,0.3333369,0.0,0.4281615,0.36620718,0.44021094,0.64343536,0.0,0.32560214,0.67215043,0.38531804,0.50619364,0.0,0.54344845,0.34010774,0.84911996,0.4907096,0.50068754,0.4615065,0.27509192,0.0,0.42120957,0.44609967,0.03787478,0.40582937,0.6011525,0.44665015,0.0,0.23542903,0.5080844,0.4569646
47metersdown,0.3723371,1.018757,0.8955837,0.8361142,0.26413256,0.0,0.6511904,0.0,0.3931428,0.7553094,0.0,1.0080547,0.5334007,0.67128545,0.16013521,0.6334627,0.4086572,0.4723743,0.52799773,0.4421576,0.47825855,0.5620392,0.82846344,0.70412207,0.59661645,0.7605421,0.15799636,0.74133974,0.044640694,0.0,0.0,0.87023956,0.65055954,0.47546965,0.3537955,0.09136158,0.5941715,0.38208675,0.52564853,0.70728785,0.48825014,0.0,0.45432484,0.46660292,0.34569985,0.7575919,0.0,0.29276112,0.85138434,0.5259719,0.66146755,0.0,0.9088526,0.75648093,0.9240122,0.38180226,0.52125776,0.28681117,0.15901627,0.0,0.3659042,0.33535948,0.024643987,0.35834184,0.5608982,0.6037922,0.0,0.5336394,0.6548199,0.54904896
abeautifuldaymovie,0.53119326,0.47876328,0.6524229,0.4439698,0.16869172,0.0,0.31371477,0.061346613,0.35640064,0.5490741,0.0,0.73668826,0.39012033,0.5856884,0.28557798,0.53668636,0.35513803,0.5821678,0.45693251,0.5414433,0.50027233,0.45035654,0.65862334,0.48577815,0.35818088,0.63115466,0.2062912,0.4206701,0.037700977,0.0,0.024182836,0.49584427,0.41685957,0.33756799,0.36939237,0.28304112,0.48961034,0.36459786,0.6138356,0.5253522,0.23170623,0.0,0.5173116,0.27217358,0.3038507,0.6492765,0.0,0.30777693,0.50924844,0.47405866,0.6337672,0.0,0.6308581,0.2991832,0.89148384,0.42662024,0.5029701,0.48059767,0.21744381,0.0,0.28171092,0.38772032,0.14570048,0.5840604,0.6663743,0.35319525,0.0,0.13665114,0.40791094,0.42705718
abominablemovie,0.50268084,1.0423293,1.2325163,0.7035122,0.1563647,0.0,0.5163835,0.23772295,0.5406066,0.525992,0.0,0.85141647,0.64845973,0.8520795,0.5084166,0.57670367,0.47361648,0.93957907,0.5118954,0.3886532,0.6942152,0.750655,0.82761115,0.49647114,0.5488748,0.9699336,0.34956476,0.4879664,0.42120692,0.0,0.0,0.5024656,0.5239432,0.52999175,0.3961955,0.0,0.7458873,0.3283652,0.7089197,0.9139268,0.10966042,0.0,0.6427342,0.5896922,0.6368763,0.5958959,0.0,0.69304043,0.6111627,0.56929356,0.7638654,0.0,0.9465011,0.8592696,1.1724954,0.4982223,0.5058355,0.66762733,0.46609136,0.0,0.56474113,0.4696714,0.26003844,0.47723812,0.6699492,0.5478065,0.0,0.16657108,0.7544012,0.48276928
adastramovie,0.3365572,0.60048926,0.6379937,0.42663327,0.22110967,0.0,0.3700938,0.122133754,0.31701556,0.4329484,0.05316419,0.5072553,0.28718862,0.4212257,0.31200305,0.40817237,0.31417462,0.47377318,0.27222598,0.28892925,0.44210714,0.32635635,0.36552173,0.48519698,0.4732104,0.52624196,0.35437495,0.34322196,0.060749765,0.0,0.07302844,0.49445197,0.31607294,0.23194969,0.1571069,0.13770875,0.35338902,0.35159495,0.6154823,0.45751834,0.27713102,0.0,0.38676697,0.28140235,0.49249575,0.48424143,0.0,0.42113042,0.3700462,0.34959242,0.42819506,0.0,0.54505754,0.47583023,0.70158035,0.34273493,0.36320442,0.24359939,0.28317845,0.0,0.40580586,0.3981615,0.088966355,0.21441528,0.42816082,0.34066403,0.0,0.2492743,0.5090628,0.40413523
adogsjourneymovie,1.3047966,1.2887213,1.388245,1.1394694,0.23582621,0.0,0.8742493,0.10967425,0.7277337,1.3205631,0.017245801,1.5479549,0.95151734,1.1271752,0.3189899,1.3222001,0.93077344,1.1974236,0.96467525,1.0445102,0.8997102,0.7602949,1.8699392,0.86198395,0.6543604,1.5258168,0.6706113,1.1470355,0.06223012,0.0,0.06637862,0.96388036,0.9237149,1.3045723,0.65200233,0.2464609,1.1696872,0.710915,1.1645234,1.3606828,0.49343598,0.0,0.7510031,0.48440036,1.0919868,1.1445829,0.0,0.829425,0.9571624,0.8319913,1.2217591,0.0,1.6665716,1.1452858,2.1355631,0.76023054,0.7786148,1.0676477,0.3992564,0.0,0.40144545,0.72679085,0.37371588,0.97253144,1.1922075,1.0578338,0.0,0.42704913,1.1046844,1.3192986
aftermathmovie,0.3305,0.48029512,0.467236,0.4124053,0.1763779,0.0,0.37955198,0.014632525,0.24265999,0.47017604,0.0077030137,0.5215715,0.32938066,0.44512358,0.23846987,0.3058795,0.3071755,0.434465,0.34073249,0.2972987,0.40096515,0.32135558,0.5585918,0.3588831,0.26776582,0.53608984,0.30800864,0.45675907,0.048311103,0.0,0.019079654,0.32043153,0.40500307,0.24951832,0.17073944,0.11606437,0.35840267,0.28702015,0.5347536,0.5898484,0.28748822,0.0,0.3415596,0.24268372,0.34039667,0.51356584,0.0,0.21249941,0.47261354,0.3525952,0.47638375,0.0,0.5528241,0.3143416,0.64431185,0.28085405,0.39859003,0.27757838,0.26062953,0.0,0.2497538,0.37975463,0.12736118,0.3345762,0.4292825,0.36473906,0.0,0.18587466,0.40224734,0.38567358
aftermovie,0.48633397,0.74679136,0.71016943,0.39891428,0.15509106,0.0,0.5548504,0.094023496,0.48157087,0.3833896,0.0,0.5793308,0.40095964,0.43111417,0.20597151,0.38505054,0.4961158,0.5614715,0.36671296,0.56148434,0.61362946,0.3835413,0.518314,0.39959064,0.32431543,0.62663937,0.23627275,0.60581243,0.0121286465,0.0,0.11671632,0.5731948,0.37362346,0.4410773,0.33249202,0.08523005,0.5809592,0.2735365,0.4690248,0.51823145,0.23791307,0.0,0.48725843,0.3823877,0.47822633,0.5285518,0.0,0.45542026,0.45723578,0.38075262,0.52817094,0.0,0.7031515,0.53937536,0.83628035,0.52319944,0.6462483,0.437739,0.34048176,0.0,0.27347866,0.3776511,0.27994305,0.41958433,0.33183277,0.4732051,0.0,0.21980672,0.27974746,0.49367836
ahiddenlifefilm,0.21388152,0.28191435,0.3026299,0.2101033,0.0932821,0.0,0.18310776,0.040593103,0.13640277,0.23462878,0.010145223,0.2778506,0.18686056,0.220176,0.11076749,0.21657178,0.19075988,0.21750289,0.13993299,0.185711,0.19563696,0.15696721,0.28875393,0.25191712,0.1940689,0.26980305,0.15155977,0.22369517,0.03716941,0.0,0.007589498,0.21793456,0.20401326,0.19014104,0.14617914,0.067888916,0.20567697,0.119641006,0.2490126,0.28637213,0.11467536,0.0,0.18266661,0.1303514,0.18620156,0.2582244,0.0,0.15137993,0.23123628,0.2061418,0.2351551,0.0,0.28328004,0.20253798,0.39855352,0.2035357,0.21020618,0.17956036,0.11259838,0.0,0.13398486,0.20021541,0.068129495,0.21450725,0.21408324,0.19888552,0.0,0.09514984,0.19436267,0.19731349
alitamovie,0.65194297,0.91081107,0.8391583,0.566572,0.4275226,0.0,0.5830757,0.11085565,0.48839965,0.52828115,0.2459073,0.84089065,0.3385384,0.6678134,0.0696515,0.56154007,0.41396564,0.77150583,0.56825083,0.5196081,0.45738333,0.29391968,0.6377277,0.6117307,0.5795813,0.7410054,0.22739485,0.4470568,0.05281223,0.0,0.0,0.45540565,0.65590477,0.23750594,0.23048821,0.16107677,0.5517165,0.404889,0.66168064,0.73577625,0.32660097,0.0,0.46345377,0.2493183,0.34325582,0.8560296,0.0,0.35730457,0.77631766,0.438212,0.53164077,0.0,0.86319697,0.6594109,1.179698,0.46749142,0.5722087,0.49612635,0.2442616,0.0,0.29496133,0.50674707,0.04123397,0.53030175,0.6196302,0.263202,0.0,0.26794955,0.7651573,0.66240835
