movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.69385976,0.7019134,0.7327223,0.27036875,0.9349867,0.6553616,0.804852,1.237267,0.78049904,0.4175029,0.28447208,0.90916204,0.23819911,0.8087319,0.6605005,0.762893,0.38576812,0.8782015,0.8915496,0.0
47metersdown,1.1520629,0.5699306,0.5820997,0.0,1.1698586,1.0487599,0.97255325,1.3220556,0.56753534,0.9282246,0.49934253,0.8271611,0.96500576,1.5009918,0.9039366,0.9099212,0.8206474,0.6361556,0.6843659,0.0
abeautifuldaymovie,0.72798514,0.60797805,0.405215,0.21722776,0.6077014,0.7612307,0.8133075,1.0097146,0.5687184,0.44330645,0.26540536,0.88025737,0.61320966,1.1203868,0.32813963,0.48764092,0.43807632,0.5505577,0.7909362,0.0
abominablemovie,0.68425965,0.8248101,0.71355444,0.10408006,0.6340087,1.5019954,0.8086333,1.2069273,0.6560226,0.5761235,0.5197118,1.3546728,1.0186988,1.0454359,0.36871338,0.8243424,0.79084545,0.5351654,1.5711551,0.0
adastramovie,0.48866212,0.51048166,0.61863846,0.18973738,0.4967445,0.65516096,0.5121398,0.96275115,0.3777575,0.19861685,0.5514981,0.6447159,0.40815225,0.96389014,0.24880275,0.4607941,0.37851393,0.6252702,0.66104186,0.0
adogsjourneymovie,0.9842775,0.93885535,1.4777774,0.013484165,1.3147581,1.263368,0.7087668,1.7715831,0.7110181,0.59115446,0.90336865,1.8977112,1.1607488,2.4145865,0.5079829,0.8983336,0.5505448,1.3235186,2.1667953,0.0
aftermathmovie,0.62694657,0.45350686,0.3815851,0.2006714,0.5944953,0.4695828,0.558902,0.7900563,0.6006828,0.17416844,0.35724574,0.6262028,0.2980357,0.9156349,0.43387932,0.47738296,0.6347937,0.630959,0.84902495,0.0
aftermovie,0.7131563,0.76376253,0.7082247,0.006824892,0.7683853,0.9170838,0.6668534,0.93595755,0.48170337,0.30876312,0.15093519,0.8863628,0.64940387,0.9012429,0.30333135,0.89513606,0.41347784,0.82686573,0.70167196,0.0
ahiddenlifefilm,0.34963536,0.34814236,0.35669068,0.12404224,0.40465122,0.3855186,0.39539477,0.52145624,0.3491076,0.21041691,0.19365287,0.45267835,0.30517873,0.5142604,0.2699256,0.33651328,0.30734184,0.34857255,0.5016911,0.0
alitamovie,0.6798643,0.99519557,0.7851485,0.34160694,0.6939782,0.7540609,1.0686461,1.0486724,0.9576121,0.3583005,0.3441706,1.0594059,0.62218386,1.0074995,0.43276435,0.73779386,0.6245249,0.72015494,0.45117137,0.0
angelhasfallen,0.6229754,1.2217299,0.7908462,0.78766376,0.60686624,1.1038834,1.1023751,1.0646412,0.76082075,0.63993585,0.276074,1.0750434,0.64023656,0.9460803,0.7238094,0.81080395,0.9462488,0.7530618,1.0552349,0.0
angrybirdsmovie,1.0649296,1.4129686,0.7064903,0.50795233,1.1732225,1.8350052,1.7472585,1.8216879,1.1161897,0.4511066,0.26148236,1.7264627,1.2301328,2.3943737,1.6073004,0.98008764,0.78193986,0.954547,1.4278575,0.0
annabellemovie,0.99069285,1.0735492,1.1316763,0.43536156,1.019237,1.5025288,0.82843393,1.1904664,0.97799873,0.33633238,0.42708117,1.3714064,0.4708334,1.2891561,0.5247878,0.6000105,0.9896742,1.1780409,1.6943605,0.0
