movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.47452134,1.0342644,0.7217664,0.6715005,0.55088896,1.1353314,0.58457524,0.9566387,0.7418505,0.6579013,0.39394444,1.1267644,0.9378101,0.61158925,0.9557446,0.8644419,1.0430963,0.39844367,0.6740309,0.80907047
47metersdown,0.80319965,1.2951704,0.3186077,0.78729457,0.30233622,1.1435381,0.7002428,1.1546813,0.61340666,0.6914552,0.50520027,1.1400077,0.69608593,1.0541402,0.53080094,0.63854086,1.444823,0.13112797,1.0537378,0.97705793
abeautifuldaymovie,0.5143833,0.5964969,0.5204925,0.61217624,0.32644016,0.8455879,0.59698373,0.8690965,0.48436317,0.56091416,0.5224532,0.8985288,0.69151294,0.7005573,0.50012445,0.6317421,0.8642974,0.25703645,0.5748164,0.8791814
abominablemovie,0.82298136,0.9189161,0.6886007,0.68345505,0.16581777,1.4384106,0.8933452,1.0686809,0.73601615,1.0718235,0.27128404,1.4914801,1.4345492,0.6467507,0.6800736,0.74068093,1.2986934,0.21218361,1.1014776,1.316839
adastramovie,0.34575388,0.6714965,0.43816674,0.42961314,0.46596143,0.7983709,0.44664267,0.7249091,0.34811288,0.5064291,0.34721804,0.8857185,0.63567185,0.51761264,0.76594424,0.5723564,0.66665745,0.17281543,0.7048616,0.81956065
adogsjourneymovie,0.77510893,1.4597267,1.0058968,1.3798188,0.5538328,1.8234351,0.6983758,1.2126561,0.96964914,1.0826664,0.9344576,2.8937104,1.4441999,1.8732727,1.3432465,1.2410873,1.5726714,0.33397153,1.03686,0.6376666
aftermathmovie,0.56205535,0.5980651,0.538646,0.4746537,0.27131745,0.5944208,0.51848507,0.6578049,0.5260973,0.5028594,0.34909415,0.6876689,0.5777722,0.6845057,0.6573026,0.5201596,0.52875125,0.31705812,0.7397354,0.40172985
aftermovie,0.44525468,0.69069,0.44841745,0.5249195,0.42306402,0.7022882,0.53394365,0.74052656,0.3943411,0.6984834,0.50938874,0.84696853,0.7078268,0.6880746,0.7486541,0.7312332,0.85609895,0.33544937,0.60503155,0.81511843
ahiddenlifefilm,0.25762442,0.37143525,0.2864318,0.28798887,0.18623087,0.4188819,0.2548102,0.36433247,0.2264889,0.28284258,0.22858737,0.5223918,0.3816032,0.31228337,0.3940578,0.31799582,0.42220482,0.13505933,0.35491636,0.34626767
alitamovie,0.73766387,0.7462698,0.7237428,0.5950654,0.50930816,1.0810968,0.77454203,0.92864174,0.6699664,0.70440394,0.29881603,1.3901253,1.1543316,0.6412429,0.8820491,0.66058785,1.1248704,0.39504623,0.8059747,0.83447325
angelhasfallen,0.38276476,0.8078799,0.7281852,0.9167703,0.3698351,1.0521276,0.66279346,0.86271334,0.43464953,0.677424,0.7184005,1.5246134,1.0382216,0.6789588,0.93146276,0.7601925,0.9542972,0.44878954,0.86472017,0.6911979
angrybirdsmovie,1.2014804,1.8161803,0.71061736,1.5374038,0.6510231,2.211951,1.2200094,2.395327,1.0420444,0.6392496,1.3883809,2.1567492,1.8088433,1.4623498,1.5639228,1.3390718,2.2958713,0.66312826,1.9156419,1.4103364
annabellemovie,0.96315265,1.7077675,0.97567934,0.9002436,0.5446264,1.4010334,0.92588276,1.4276673,0.92929757,0.9585112,0.51315546,1.7744256,1.3463007,0.8811273,1.3558682,0.92403156,1.4640445,0.50849974,1.268337,1.0794796
annamovie,0.88355935,0.9555375,0.7745466,0.76977754,0.396571,0.9911741,0.6013473,0.85668993,0.5278326,0.5573987,0.4749946,1.3364558,0.96181613,0.5717426,0.78466785,0.67628026,1.0161681,0.06617307,0.6540788,0.8503064
apollo11movie,0.3214772,0.42106798,0.3416126,0.34934965,0.18948919,0.5087483,0.2625928,0.43240526,0.263058,0.44249132,0.21272309,0.53748536,0.44100308,0.32693028,0.313005,0.46542573,0.47352865,0.24159072,0.35474437,0.4883428
arcticdogsmovie,0.83305156,0.9693062,0.6538831,0.5562534,0.5407739,1.0066608,0.6047094,0.7965161,0.546406,0.7915545,0.3929575,1.0429337,0.7807312,0.64970434,0.82427764,0.79230183,0.77891713,0.33783928,0.82247835,0.7913612
arcticmovie,0.551666,0.59650415,0.6651588,0.48735204,0.375789,0.66554725,0.52975065,0.64252853,0.42490253,0.511405,0.40157902,0.8645317,0.6698695,0.58060247,0.62862325,0.48540768,0.6489468,0.25509512,0.6605442,0.64541817
artofracingmovie,0.59403217,0.84586203,0.6342595,0.5579645,0.5157978,0.8307681,0.6670546,0.844437,0.56342983,0.60568887,0.5718104,1.3418471,0.9997164,0.62558824,1.1113069,0.69185704,0.8302793,0.42328137,0.74607575,1.0895377
avengers,0.47524187,0.7000279,0.602307,0.55460227,0.40623173,0.81395614,0.56552565,0.6294001,0.5367724,0.48774204,0.31279016,0.84543365,0.71474636,0.5051332,0.80702376,0.75244915,0.8383513,0.4022086,0.68763375,0.7951461
beachbummovie,0.6739818,0.6657388,0.44578353,0.5449817,0.24731104,0.71209794,0.36003342,0.6919081,0.4737688,0.7037549,0.282417,0.72784173,0.6867561,0.5401825,0.4770039,0.49948296,0.72216874,0.35558584,0.7550742,0.60892284
bernadettefilm,0.53912675,0.7810834,0.7797798,0.64001137,0.44004235,0.83870375,0.6584983,0.9431138,0.68342745,0.566648,0.5115497,1.0473915,0.76188153,0.67507046,0.8740035,0.8833119,0.81755495,0.41122788,1.0244886,0.7388934
blackandbluemovie,1.2262834,1.0813305,1.0225517,1.3306873,0.84513503,1.4825337,1.0743687,1.5950418,0.9907525,1.3820012,0.8111328,2.0153646,1.8368368,0.8899464,1.35162,1.5207642,1.894897,0.43019798,1.6391542,1.9759734
blackchristmas,0.61573803,0.9105355,0.65488225,0.60816085,0.40716568,1.0938606,0.72100073,0.7594922,0.42671877,0.5791984,0.57091147,1.3526695,0.77777135,0.85251087,0.8568039,0.7163192,1.0252242,0.1784103,0.80018824,0.6726247
blindedbythelightmovie,0.39266163,0.54851615,0.3167664,0.40843812,0.22248338,0.5246152,0.30863535,0.51983744,0.34236112,0.39344203,0.29586715,0.5814593,0.49037728,0.40259698,0.37375453,0.42651594,0.49639198,0.13519394,0.44746786,0.37172833
bombshellmovie,0.6400577,1.0000011,0.9148833,0.7685735,0.49861446,0.812031,0.7801232,0.9688089,0.6690027,0.48136485,0.44571573,1.1202192,0.8901986,0.39516923,0.7035302,0.77132535,1.1609181,0.46395382,0.9063914,0.7954092
booksmart,0.0,0.23589177,0.1832094,0.033873547,0.0,0.030234922,0.3746774,0.29248825,0.052409608,0.40924665,0.06332642,0.5454577,0.37450966,0.0,0.3585598,0.32838646,0.24959302,0.0,0.48771766,0.84735703
breakthroughmovie,0.9910462,1.906868,0.85191816,1.2851968,0.5187525,1.7800661,1.2937034,1.4068177,1.2709198,1.4957614,0.60236317,2.1587799,1.3105187,1.3196852,1.3678418,1.3798486,1.519701,0.87080204,0.9078813,1.4696263
brianbanksmovie,0.5063163,0.97055846,1.0475202,0.9758678,0.51052356,1.0931973,0.78302854,1.0599242,0.58173573,0.7113889,0.9519078,1.6385763,1.2752639,0.8999794,1.1345638,0.91878796,1.3517469,0.4560553,1.2229456,0.9740313
brightburnmovie,0.5779363,0.61912936,0.5579911,0.9182133,0.41399643,1.0544764,0.64373106,1.0957397,0.58106697,0.64172405,0.52121645,1.1744562,0.9349014,0.65622675,0.7508224,0.91681325,0.8709073,0.3565397,0.8809528,1.0566301
brittanyrunsmov,0.34049243,0.4990858,0.32275715,0.5119874,0.2008488,0.46727866,0.4057469,0.6541194,0.4003893,0.39912102,0.42038196,0.73915374,0.6234207,0.45864528,0.7411945,0.43381697,0.72062117,0.24094658,0.52565396,0.546455
captainmarvelofficial,0.61578476,0.6668312,0.79545593,0.64880985,0.3656657,0.7264493,0.78710383,0.8052708,0.44374788,0.5621378,0.6634606,1.2192227,0.88435423,0.739971,0.94493747,0.9287528,0.8819422,0.35214683,0.8852358,0.864151
captivestatemovie,0.6544237,1.0178659,0.9511775,0.79890156,0.67334205,1.0761226,0.785308,1.3424774,0.81184137,0.82307535,0.50682145,1.5292184,1.2593157,0.91214937,1.1951009,0.8234077,1.2987683,0.6125498,0.9684207,1.0301062
catsmovie,1.04196,1.4177717,1.2266418,0.87411535,0.6606446,1.6752523,1.1096088,1.1578795,0.95604426,0.9005982,0.8265052,1.7800736,1.3040093,1.1639788,1.1785899,1.604313,1.3344091,0.63938427,0.9008455,0.6568978
charliesangels,1.3327851,1.7684636,1.25394,1.3975815,0.818474,2.3232186,0.81671757,1.5331606,0.9440458,0.88378197,0.88656104,1.8347822,1.763335,1.2641819,1.2768656,1.6105037,1.2894752,0.75104296,1.487034,1.9664841
childsplaymovie,0.74193454,1.4191215,0.5214517,1.409044,0.923885,1.407156,0.41839522,1.2074023,1.0011276,1.3301926,1.0515063,2.6948977,1.7916558,1.0663925,1.5283135,0.88233924,1.8937386,0.45207027,1.2129389,1.1356175
clarathefilm,0.67093575,0.9777953,0.57170177,0.90489835,0.14671892,0.5704965,0.52695847,0.70472777,0.2619998,0.55173117,0.52970725,2.4493477,1.5353109,0.9345227,1.6337758,0.53568274,1.8482294,0.4173363,0.60744166,1.132831
coldpursuitmovie,0.3356212,0.6031346,0.35523266,0.50473005,0.1651322,0.5940214,0.27196628,0.61855364,0.37791878,0.48146033,0.2876163,0.86955047,0.7920902,0.41450605,0.4834261,0.3959045,0.6592796,0.19175108,0.56100583,0.61284614
countdown,0.67162955,1.5046399,0.8185454,0.9118245,0.64947575,1.7835145,0.9671977,1.2609459,0.81776035,0.7795679,0.6522496,1.5240164,1.202892,0.95519274,1.1171107,0.83614755,1.6421727,0.221495,1.2480098,1.0878785
currentwarmovie,0.53296864,0.9225777,0.7327288,0.55363935,0.5023971,0.9944871,0.6105062,0.93534684,0.6183426,0.7648152,0.57881653,1.2435462,0.87350106,0.7428283,0.846815,0.6346869,1.2291255,0.25201273,0.9467566,0.9253366
darkwatersmovie,0.79196656,1.2631369,1.022355,0.86171526,0.70077485,1.361837,0.84083873,1.5663389,0.8375338,0.7783024,0.49765098,1.4756082,1.3727576,0.7100647,1.4959294,1.1113142,1.4117823,0.6417364,1.0569161,1.4489467
detectivepikachumovie,0.7146257,1.1509464,1.0642042,0.8275327,0.6396307,1.1322663,0.74511,1.0665078,0.8057523,0.7773861,0.7504396,1.4975864,0.97253084,1.0160127,1.2943301,1.3558606,1.1795366,0.34485298,1.1967293,0.76933956
disneyaladdin,0.754884,1.1272385,0.9026392,0.9003408,0.622336,1.5425067,1.0520593,1.2318102,0.6158626,0.81661487,0.8768303,1.5924792,1.3121094,1.342459,1.4000502,0.81766844,1.2453861,0.24755134,1.2177157,1.1740745
disneyfrozen,0.6527846,1.1119695,0.95967865,0.7921471,1.0248942,1.466005,1.3431224,1.2400733,0.47092032,0.7301957,0.5323583,1.6157994,1.2320938,1.1170428,1.4613327,0.5412282,1.5682172,0.1332651,1.337191,0.59471965
disneymaleficent,0.55054903,0.7988042,0.9054355,0.94069076,0.53519875,1.097446,0.8398084,0.92039967,0.5417142,0.5688345,0.79161024,1.4384315,0.93131816,0.87938887,1.2120326,0.6220866,0.9199011,0.3274073,0.85591,0.84004676
doctorsleepmovie,0.7302216,0.8363278,0.7385902,0.485452,0.48765153,0.9452211,0.6023159,1.0256152,0.6750964,0.60797405,0.55397743,1.0464973,0.9366554,0.8312418,0.77761424,0.6092427,0.95189685,0.30718616,0.96125984,0.9889599
dolemiteismyname,0.7097602,1.6163635,1.0525686,0.82672733,0.57971835,1.444327,0.5377291,1.3837955,0.53310937,0.7017182,0.5904655,1.6128774,1.5929418,0.85871583,1.7252499,1.153766,1.3137965,0.5681474,1.3283457,1.1754707
dontletgomovie,0.73659635,0.97140986,0.7909798,0.81168,0.51787806,1.2677193,0.78368604,0.8490711,0.43138888,0.6241745,0.7622732,1.594667,0.8858626,0.99037194,1.0049163,0.74512696,1.2560582,0.2410827,1.0115501,0.8520739
doramovie,0.7641729,0.7398984,0.4862064,0.601952,0.43875238,0.69319606,0.87163943,0.938064,0.52470815,0.783802,0.49524212,1.0152824,0.74000514,0.60155314,0.9719689,0.63118005,1.028302,0.4009188,0.8417869,0.7830111
downtonabbey_official,0.98508775,1.1450942,1.1847435,1.0873255,0.96459335,1.1542648,0.62919545,1.2644502,0.6258472,1.0239062,0.7119997,2.2098238,1.5910407,1.2039168,1.3836424,0.8864738,2.066186,0.40979514,1.2662066,1.0751022
dumbo,0.45100033,0.662122,0.60690844,0.6532881,0.46143258,1.0082737,0.8007898,0.87883484,0.4697872,0.56496763,0.5390651,1.105978,0.8095951,0.7734284,0.9746232,0.47789016,0.8073482,0.150207,0.71056,0.72440636
escaperoom,0.8180462,0.85114884,0.7590673,0.8393081,0.48895985,1.0837797,0.673327,1.2183665,0.5301849,0.7698508,0.5179519,1.3218123,0.94368863,0.8174936,0.9435234,0.93222785,1.0095695,0.4117894,0.98527557,1.1676221
everybodyknowsmovie,0.57755613,0.64964545,0.64287925,0.65111893,0.34151003,0.69868606,0.5304564,0.768732,0.49542606,0.48514068,0.4126333,1.0450933,0.7493397,0.60480946,0.8373358,0.47998902,0.75111204,0.33613837,0.5874616,0.5933535
fastandfuriousmovie,1.3956637,1.8002577,1.0957994,0.943018,1.0191427,1.8604684,1.1153466,1.440268,0.83406,1.2931803,0.94556147,2.021783,1.3484455,1.3657987,1.5776894,1.0917873,1.2728606,0.58224255,1.8452063,1.3064
fightingwmyfam,0.97028506,1.2897668,0.9157156,0.9723099,0.8261135,1.4522059,0.8884718,1.2200367,1.0350835,1.1857464,0.63539666,1.5791787,1.4508212,0.92047256,0.99246967,0.98476666,1.3301376,0.49512494,1.0271287,1.5296555
fivefeetapartfilm,1.0374053,1.8907676,0.800174,0.9976295,0.89092195,2.1142128,0.571243,1.6102849,0.86214465,0.9138642,0.7436108,1.4495717,1.2751724,0.7790836,1.5258974,1.3341283,1.8256861,0.37162396,1.3852104,1.4393796
fordvferrari,0.35590678,0.49058887,0.51471823,0.41066876,0.38673282,0.59147495,0.5174101,0.50738287,0.3504482,0.4077422,0.2711027,0.80227613,0.70175624,0.4147956,0.6583191,0.48549584,0.79267794,0.13699861,0.54867965,0.8020023
freaksthefilm,0.73620427,1.1496352,0.754089,0.7865334,0.35592064,1.0220356,0.3886306,0.8285949,0.43994707,0.6418957,0.39975291,1.1447235,0.673505,0.80115074,1.0195535,0.80558157,0.8562962,0.2615874,0.78400666,0.6709244
geminimanmovie,0.6478665,1.1340792,0.6492767,0.6880161,0.26360098,1.0568992,0.8414148,1.1269705,0.5906109,0.71540266,0.54743534,1.0438457,1.2534188,0.98630536,0.95714235,0.9487945,1.2149866,0.461468,0.9377827,0.78088474
glassmovie,0.61424816,0.8062512,0.6583912,0.6713014,0.46038818,0.87103647,0.7394328,0.79772145,0.57441187,0.6876169,0.5319669,1.5324266,0.9891033,0.7384988,0.9184357,0.8178705,1.1361411,0.2803145,0.8921456,0.89764047
gloriabellmovie,0.5828899,0.8200034,0.61945367,0.25165752,0.35322738,0.81941295,0.7804938,0.7266332,0.5492637,0.5263846,0.52146035,0.86196256,0.8145162,0.6963447,0.7759348,0.5121684,0.77999204,0.21749513,0.6421798,0.9008882
godzillamovie,0.7854583,1.168927,0.9975308,0.8693691,0.60531545,0.95107687,0.5867921,1.1196014,0.68807906,0.67701465,0.6552338,1.247922,0.895723,0.7497004,1.0833386,0.8304239,0.9709237,0.3639314,1.2555572,0.7737707
goldfinchmovie,0.61889374,0.965062,0.79684114,0.5924911,0.5810578,1.0566494,0.7418857,0.8420627,0.8320748,0.6592202,0.30972564,1.5631175,0.99041384,0.82205486,0.9360032,1.0025018,1.2286407,0.27604693,0.77755827,0.83036137
goodboysmovie,0.8469845,0.7188597,0.988823,0.6576771,0.63175726,1.0867251,0.62864536,1.2264023,0.6671716,1.0479476,0.58076465,1.1315877,0.71826315,1.1665705,0.90998423,0.81724274,1.0007261,0.5528031,1.2361356,1.1366438
goodliarmovie,0.8663193,1.3807818,0.9316965,0.852493,0.603691,1.3941655,0.6245479,1.2214845,0.72565204,0.8578067,0.473988,1.7245533,1.2019464,0.7549504,1.4269966,1.2497979,1.3060694,0.34112635,0.91961515,1.0402957
gretafilm,0.9104183,1.0566583,1.0270758,0.8229555,0.50425535,1.0100127,0.8633913,1.1447157,0.69190884,0.8164353,0.40620053,1.2800055,0.80547404,0.89261895,1.3244307,0.6965995,1.3613411,0.4726604,0.7819954,0.7604511
