movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.10406208,0.37846315,0.18295574,0.39459696,0.5019722,0.3609403,0.1345684,0.67446554,0.0,0.49970114,0.27440143,0.3349363,0.30947408,0.19682196,0.44246042,0.0,0.36085746,0.3462804,0.24054554,0.7314385,0.17733231,0.6115466,0.31965107,0.5396527,0.0,0.5665728,0.34140947,0.049920272,0.5592289,0.15671097,0.4523367,0.36928213,0.31391492,0.0,0.029594481,0.54021305,0.7162299,0.3210008,0.35241047,0.45404017,0.1931539,0.5384779,0.0,0.20044592,0.3920889,0.49340308,0.22834861,0.2900752,0.26491272,0.38773856,0.25546598,0.0,0.57137454,0.3058301,0.39525875,0.09776966,0.43527326,0.31830564,0.52892405,0.42753544,0.46675408,0.5078293,0.32186472,0.73842156,0.33858767,0.4149368,0.40761116,0.27481773,0.27845606,0.20832199,0.67194533,0.46580294,0.4901741,0.6150613,0.0,0.0,0.12974867,0.610685,0.3492899,0.36777407
47metersdown,0.2418798,0.44165406,0.21873346,0.72872955,0.5905653,0.34098274,0.15790436,0.672441,0.0,0.32113048,0.49462494,0.29119638,0.34429103,0.18240836,0.25264946,0.0,0.55626434,0.20206478,0.37340146,0.8028914,0.3420153,0.42211682,0.61087596,0.57219,0.0,0.52809954,0.32860196,0.23266138,0.64959747,0.29318893,0.39107096,0.3244452,0.29567575,0.0,0.15247951,0.5032656,0.43806732,0.40091076,0.5961398,0.4812454,0.16185413,0.44032454,0.13287523,0.0,0.66178364,0.5382415,0.12978348,0.39949942,0.25518274,0.51072735,0.3398335,0.0,0.44142082,0.2570549,0.35777858,0.014237633,0.6729539,0.3568736,0.72855043,0.5844441,0.4850821,0.61285853,0.54803574,0.88410604,0.52012044,0.35261428,0.45873517,0.30676013,0.507069,0.05897447,0.47895887,0.51494974,0.42175215,0.3582505,0.0,0.0,0.049797654,0.5388791,0.3080344,0.4990555
abeautifuldaymovie,0.09310542,0.2895726,0.16775319,0.5557609,0.46232784,0.39475158,0.113410726,0.7174384,0.0,0.3168327,0.23316525,0.4588151,0.2716417,0.3494694,0.3322115,0.0,0.23506835,0.37452033,0.19679306,0.57328975,0.14074144,0.42931503,0.29937685,0.40742487,0.0,0.5785449,0.3384355,0.15701316,0.5720049,0.16790307,0.51742595,0.3440959,0.30604678,0.0,0.08317976,0.4636863,0.5636029,0.45897192,0.4014118,0.2937077,0.19416024,0.532583,0.07970459,0.13068412,0.45400736,0.5317816,0.32017666,0.3864382,0.18065311,0.39196932,0.41829696,0.0,0.49305695,0.28668046,0.12945053,0.0,0.5008925,0.35931367,0.53745145,0.40632337,0.43050635,0.43584496,0.42147022,0.6393099,0.33257058,0.16587475,0.20586514,0.23060472,0.5019804,0.052555814,0.56645346,0.3627353,0.3465254,0.48251933,0.0,0.0,0.0,0.43158662,0.25706172,0.20987669
abominablemovie,0.12964788,0.2749959,0.60801417,0.7379182,0.85852534,0.65212524,0.27140725,0.5781459,0.0,0.3851494,0.8506672,0.8173398,0.39900178,0.23686013,0.88953096,0.0,1.0688775,0.86520255,0.45643353,0.73825157,0.28918687,0.7088113,0.65030146,0.78958154,0.0,0.7793147,0.3181171,0.03354319,0.6713789,0.104528114,0.6226583,0.3496797,0.14166683,0.0,0.12994407,0.7087621,0.9708808,0.5570557,1.0664464,0.33915028,0.0,0.9183037,0.18527716,0.18868148,0.77415967,0.5272874,0.08251663,0.7266896,0.49148723,0.92767465,0.75381297,0.0,0.6185583,0.7968312,0.66128755,0.0,0.4516676,0.39799824,0.9684614,0.88772845,0.7008989,0.3753649,0.28069708,1.1387568,0.3805993,0.43132192,0.48826864,0.46668816,0.27755517,0.25677186,0.7718222,0.25629225,0.440044,0.8544354,0.0,0.0,0.24463783,0.7115699,0.68929124,0.83702344
adastramovie,0.053923633,0.20781088,0.25683394,0.46813685,0.5111189,0.17926891,0.10675437,0.52148193,0.0,0.2622177,0.4489239,0.44597182,0.31114674,0.29132494,0.28950846,0.0,0.19518356,0.30516034,0.15342966,0.54835373,0.18420517,0.3387736,0.42005765,0.356352,0.0,0.4440477,0.2346454,0.1997917,0.57862854,0.20955585,0.25680208,0.29731125,0.28379416,0.0,0.107206136,0.52992153,0.39626914,0.407584,0.44978985,0.28949025,0.16075206,0.5567149,0.06028977,0.07358702,0.30535528,0.49737462,0.22027683,0.45775995,0.3146774,0.28594613,0.24577582,0.0,0.34505263,0.42807102,0.31759858,0.0,0.49065956,0.4577491,0.43739536,0.46549937,0.33579612,0.5674177,0.3845462,0.4957911,0.30394512,0.12780264,0.22334853,0.34353682,0.27183777,0.12869608,0.41711536,0.4565593,0.33542505,0.5359139,0.0,0.0,0.0,0.53821844,0.25205705,0.36934623
adogsjourneymovie,0.0,0.7323617,0.4025122,1.0752393,1.0725864,0.83198404,0.8042817,1.1360195,0.0,0.50458014,1.0828251,0.80663586,0.811321,0.78165346,1.1324362,0.0,0.7005355,0.83302414,0.35119373,0.9999989,0.40496185,0.9649832,0.854939,1.3822353,0.0,0.71473545,0.6159315,0.12331172,1.0968493,0.7069037,0.87651896,0.95388097,0.96827865,0.0,0.0,1.3111314,1.0323379,0.71355456,1.08818,0.7059448,0.101305544,1.0619391,0.0,0.29606482,0.48079953,1.4944171,0.73874635,0.44049948,0.79065645,0.9624076,0.3209932,0.0,0.76819175,1.2642322,0.85476196,0.30207977,1.1199609,0.6181909,1.139173,0.9013943,0.5254133,0.9373431,0.86800003,1.3871689,0.6786979,0.47990894,0.40553105,0.547705,0.6073223,0.10226768,1.1216084,0.71927243,0.7722744,1.1698315,0.0,0.0,0.0273561,1.2827373,0.7507567,0.44176462
aftermathmovie,0.0,0.19232917,0.23447934,0.47595826,0.273313,0.32138634,0.19731444,0.39803833,0.0,0.2128616,0.31594545,0.36798418,0.2815298,0.24046162,0.30281496,0.0,0.43716002,0.22431363,0.17573456,0.37554622,0.29246157,0.39272252,0.33975816,0.31688493,0.0,0.2544111,0.22689748,0.09755859,0.39790788,0.2635767,0.36684236,0.17876393,0.22709943,0.0,0.004653265,0.36441267,0.3441319,0.2878059,0.42599565,0.27202538,0.13121958,0.34897494,0.0,0.05530277,0.3592466,0.32693484,0.13989928,0.29722708,0.34142992,0.38620493,0.3337967,0.0,0.307488,0.33680564,0.27589685,0.0,0.34919947,0.40898457,0.5059046,0.38561806,0.33642578,0.24208498,0.4008014,0.5441246,0.31717297,0.15528713,0.34929046,0.21518153,0.23515925,0.11605973,0.29641682,0.3835127,0.23253319,0.34982324,0.0,0.0,0.09570472,0.46439105,0.26442426,0.21607472
aftermovie,0.0,0.25269186,0.3783465,0.5900273,0.42698514,0.32663873,0.17126006,0.5335317,0.0,0.32214725,0.49278668,0.49819985,0.47812033,0.3383634,0.39415324,0.0,0.42650238,0.3409464,0.28064543,0.5784414,0.23180008,0.44756958,0.27695104,0.38506123,0.0,0.4558937,0.38649017,0.006256677,0.48307484,0.25649467,0.435673,0.2683404,0.30944055,0.0,0.015480575,0.54562604,0.37085623,0.35490817,0.48534355,0.36138314,0.17343165,0.31819326,0.12584244,0.1284908,0.4431631,0.35073796,0.24461359,0.18885934,0.2571025,0.200679,0.2882096,0.0,0.4226805,0.42580283,0.32243967,0.051088408,0.31494227,0.2983743,0.48268592,0.5067189,0.34582412,0.27894586,0.4303641,0.5638566,0.32410318,0.29383627,0.39738286,0.30322003,0.38161847,0.11016809,0.63224447,0.28416243,0.44934848,0.45257944,0.0,0.0,0.07031195,0.49123165,0.26427695,0.4720716
ahiddenlifefilm,0.024343532,0.1271043,0.1412039,0.24470367,0.2265532,0.18066613,0.08229788,0.26913425,0.0,0.1638661,0.19325915,0.21958496,0.19221623,0.13156211,0.23016387,0.0,0.16369505,0.18704209,0.11794236,0.25868148,0.10626582,0.24801776,0.18791631,0.22773632,0.0,0.25052804,0.14316827,0.059561808,0.26675192,0.11815345,0.21469566,0.16183543,0.15885979,0.0,0.011039193,0.2693389,0.26089954,0.17704143,0.24608114,0.15852408,0.06970085,0.24763244,0.02311941,0.067562886,0.19133578,0.256418,0.114646144,0.17480318,0.15937336,0.19073902,0.17153591,0.0,0.20783071,0.22297326,0.17913584,0.04778301,0.21516111,0.20731749,0.2500967,0.22961673,0.1977237,0.20116389,0.19398206,0.3025526,0.15459652,0.14105785,0.1554738,0.12292205,0.15779144,0.080033116,0.2557717,0.17480873,0.15955523,0.25461912,0.0,0.0,0.034795593,0.27593037,0.1565117,0.18444821
alitamovie,0.0386629,0.6014163,0.47551313,0.6555255,0.9756005,0.43393722,0.2237302,0.8166994,0.0,0.6996887,0.3308673,0.48354682,0.6179704,0.47848824,0.6812906,0.0,0.39157096,0.40563026,0.21956836,0.8554259,0.21995008,0.7116248,0.9030895,0.6069666,0.0,0.7046906,0.47849935,0.28812328,1.1028398,0.33605668,0.68024564,0.561858,0.50921285,0.0,0.0,0.7822435,0.9359283,0.6502345,0.5701176,0.48667964,0.05924076,0.8510469,0.0,0.0,0.5401298,0.7561413,0.10825335,0.73230946,0.3783389,0.38646084,0.46449316,0.0,0.43285492,0.5874211,0.543324,0.018548256,0.71527845,0.72931165,0.7602343,0.29766944,0.42172194,0.5558625,0.52957016,0.92317474,0.06507753,0.4458755,0.39789715,0.450386,0.3624622,0.0,0.866478,0.40406248,0.41714275,0.7827741,0.0,0.0,0.12058124,0.67421395,0.5329266,0.73748505
angelhasfallen,0.0,0.15924573,0.27551857,0.6037397,0.57827246,0.48932675,0.015013903,0.6220319,0.0,0.33375764,0.51410097,0.38917932,0.30554762,0.4129632,0.65342075,0.0,0.2771753,0.54595816,0.32269353,0.6438115,0.1500589,0.6448457,0.54063076,0.64809686,0.0,0.55010813,0.49048835,0.0,0.46952337,0.15835744,0.4319719,0.37774688,0.32225144,0.0,0.0,0.68946934,0.75783837,0.41274157,0.6601533,0.35277215,0.12640505,0.7608806,0.14103833,0.13029039,0.23603751,0.71298087,0.24536645,0.27716693,0.45285174,0.5438242,0.49044976,0.0,0.58608085,0.598854,0.49481735,0.23442453,0.41603163,0.51575047,0.6664429,0.45263562,0.1976222,0.3780216,0.76382625,0.6785667,0.3410927,0.3359206,0.4686984,0.296479,0.41724882,0.0,0.7137694,0.5556574,0.5480615,0.6138461,0.0,0.0,0.0,0.7849243,0.6405519,0.42486796
angrybirdsmovie,0.0,1.0636281,0.85082364,1.1804564,1.1800903,0.6815758,0.15424752,1.670035,0.0,1.3519938,0.3601041,1.3242531,0.9927551,0.81355697,0.9628546,0.0,0.2746662,0.943139,0.19343983,1.3159745,0.9421953,1.0730616,0.7064389,1.2930039,0.0,1.7213991,0.95595795,0.0,1.3427454,0.14737067,1.6739868,1.0697488,0.8696759,0.0,0.13818191,1.5714966,1.651475,1.065288,1.1339244,0.7427758,0.31882325,1.2406684,0.0014547035,0.6274554,0.9742266,1.5861012,0.57295567,1.1846368,0.6468143,0.44526047,0.79114306,0.0,0.9034452,0.9489879,0.7575668,0.04596679,1.4465315,0.95298755,1.5167276,1.318884,1.3870069,0.7471647,0.84869015,1.7693702,0.7152912,0.7085996,0.71910876,0.5004953,0.97659487,0.38031954,1.512647,0.85718954,0.8151457,1.5969954,0.0,0.0,0.20145507,1.1392862,0.7333102,0.48571086
annabellemovie,0.051575225,0.34502074,0.62106514,0.82174355,1.0096403,0.5364118,0.056375325,0.95632285,0.0,0.63780916,0.53852546,0.7839794,0.44260707,0.5870536,0.8257835,0.0,0.7003134,0.75981605,0.5472496,0.6642343,0.50244576,0.8290486,0.7545423,0.7905935,0.0,1.1433544,0.33562824,0.0648766,0.77858233,0.22846054,0.8541146,0.49074203,0.5155488,0.0,0.0,1.0893886,0.9937906,0.67668504,0.8706201,0.4842014,0.16344693,0.7505882,0.30566087,0.51393133,0.47488642,0.79805076,0.253419,0.5777326,0.50032663,0.68114114,0.65580016,0.0,0.6983408,0.91190404,0.34499604,0.070444904,0.6900334,0.8413961,0.89650804,0.7155069,0.7407722,0.65839434,0.58603936,1.0199468,0.33912644,0.7030834,0.464508,0.33093327,0.5565023,0.43231148,1.0301156,0.403605,0.3442889,0.9444909,0.0,0.0,0.103448376,1.0469317,0.7989321,0.78547794
annamovie,0.10004793,0.31641367,0.36079037,0.4614353,0.6325184,0.41897216,0.108295284,0.58984655,0.0,0.27341416,0.39745513,0.392471,0.48342752,0.35004696,0.50767183,0.0,0.3294239,0.37675655,0.23534426,0.77660215,0.13304843,0.5684768,0.38886324,0.46924993,0.0,0.7152964,0.35282737,0.1275262,0.8332707,0.16991003,0.477461,0.3335343,0.31377214,0.0,0.19913614,0.7145012,0.6428836,0.5201049,0.4786907,0.2631631,0.1486531,0.464894,0.0,0.06857369,0.34957415,0.70854855,0.28363797,0.4608485,0.29441437,0.23351756,0.3035631,0.0,0.39492834,0.48799276,0.43042806,0.0,0.5771073,0.38533917,0.44617903,0.58069205,0.42023242,0.49980715,0.28894758,0.6138427,0.33374372,0.37503704,0.15126371,0.24312052,0.3496791,0.13788372,0.4970533,0.43112138,0.287935,0.7816132,0.0,0.0,0.14225148,0.57461685,0.291327,0.34531265
apollo11movie,0.12651654,0.14494824,0.14286408,0.2965662,0.3304484,0.19518134,0.046342388,0.37549293,0.0,0.16287884,0.26743728,0.36059728,0.40528464,0.15227187,0.3021213,0.0,0.22556908,0.27871794,0.13710144,0.28459057,0.13201286,0.34695765,0.12736873,0.26057592,0.0,0.3990026,0.16924773,0.055472728,0.44102848,0.06402162,0.18446109,0.20660272,0.18607749,0.0,0.11389822,0.39312434,0.34451258,0.24781914,0.34206882,0.19595522,0.13864431,0.29949477,0.0,0.1475625,0.28288823,0.3285314,0.085154936,0.25191858,0.1552133,0.1824082,0.13147315,0.0,0.23546124,0.3134386,0.2769199,0.122150436,0.32242733,0.3022739,0.2826256,0.335722,0.31406075,0.37905705,0.18120882,0.3343511,0.25939146,0.09956503,0.23221692,0.21239394,0.1541976,0.11646553,0.26920164,0.23540321,0.2212806,0.4019544,0.0,0.0,0.09364796,0.37751144,0.18788752,0.28805023
arcticdogsmovie,0.13901687,0.27411518,0.33128065,0.51208156,0.59142333,0.3892282,0.021845862,0.6323961,0.0,0.4040888,0.048105206,0.49756914,0.0136410035,0.16727929,0.49342605,0.0,0.45681664,0.30629694,0.21024705,0.47401437,0.28819957,0.35307553,0.29493278,0.4202351,0.0,0.37450546,0.31812397,0.038691424,0.62117517,0.24505822,0.50747013,0.42071337,0.3281915,0.0,0.1461178,0.5169815,0.49378258,0.4480442,0.4983141,0.3326317,0.12137096,0.59793663,0.0,0.17175746,0.42284903,0.52445185,0.25596172,0.4217019,0.13581336,0.39431164,0.5041234,0.0,0.28424338,0.33053526,0.19353914,0.11553432,0.47729513,0.43854177,0.59727216,0.54314995,0.60662735,0.4757676,0.34061173,0.7560891,0.45021826,0.36745504,0.31993496,0.15881886,0.27545276,0.17853504,0.3795952,0.3018827,0.3427545,0.652455,0.0,0.0,0.1549108,0.56878823,0.32254893,0.44596946
