movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.1059806,0.5634259,0.12638086,0.33567113,0.3768243,0.40661055,0.63133854,0.0,0.41158128,0.39413995,0.34029573,0.39174086,0.0,0.4832062,0.24580397,0.0,0.22584873,0.3676815,0.0,0.0,0.2691917,0.19476418,0.24435407,0.0,0.22241926,0.43641427,0.3289841,0.6296842,0.39728582,0.008627921,0.28891677,0.2717752,0.3545056,0.0,0.43238592,0.27330947,0.26489004,0.29240572,0.0,0.36248085,0.0,0.026134444,0.0,0.41866714,0.36413363,0.31136048,0.0,0.4283938,0.22895952,0.31616816,0.20144981,0.17734507,0.23195362,0.357215,0.3425714,0.35102862,0.46479192,0.17222622,0.26392698,0.12404345,0.25689727,0.29053187,0.43051016,0.16622035,0.29055935,0.0,0.2875392,0.4283624,0.1402718,0.32866412,0.28599584,0.37024572,0.45275253,0.0,0.28524688,0.2106998,0.0,0.49174765,0.4010296,0.17416513,0.029322619,0.0,0.2055052,0.15196054,0.25401708,0.19624707,0.479101,0.43513015,0.3204351,0.28683767,0.249086,0.0073386766,0.30191976,0.0,0.13913392,0.31896427,0.24374187,0.0,0.24883573,0.3973798,0.0,0.0,0.20758879,0.41379446,0.45156658,0.42435315,0.26544285,0.30154443,0.20739208,0.0,0.49318314,0.06374004,0.0,0.20726113,0.45094928,0.43298808,0.118661806,0.45104498,0.6356618,0.0
47metersdown,0.006774851,0.41635823,0.093019545,0.32022634,0.37654683,0.7007005,0.59267,0.0,0.62346345,0.4815343,0.61721355,0.61740494,0.0,0.51924753,0.5290135,0.0,0.18101235,0.6314361,0.0,0.0,0.42514658,0.43312633,0.3317465,0.35845366,0.47229293,0.38513172,0.2715805,0.74048424,0.5179442,0.0,0.5622783,0.5516026,0.3315291,0.046165556,0.6717992,0.32989597,0.28336143,0.11466937,0.0,0.38118914,0.0,0.2696143,0.08661372,0.45474648,0.1998144,0.43151015,0.0,0.49888083,0.31853718,0.8043412,0.19741833,0.33021793,0.39521822,0.39790964,0.60822535,0.4425427,0.52941513,0.24843264,0.38568455,0.15603097,0.17521411,0.34935135,0.41897348,0.2654713,0.4720076,0.0,0.33853015,0.6552475,0.062401727,0.44842032,0.31720182,0.35377854,0.60850143,0.0,0.14495061,0.26186997,0.0,0.6238409,0.52541447,0.09408409,0.0,0.0,0.3075118,0.39406142,0.3262173,0.27247995,0.41471165,0.6771663,0.47815135,0.11793053,0.06635865,0.0,0.49330875,0.06287395,0.48709384,0.21358882,0.3508972,0.0,0.3475936,0.7273828,0.05352115,0.0,0.4163599,0.43742198,0.33933622,0.50549024,0.5714702,0.21591966,0.17892073,0.0,0.6955729,0.0,0.039155297,0.20744166,0.6381857,0.56419826,0.15114313,0.6379532,0.4759274,0.0
abeautifuldaymovie,0.13399759,0.52267176,0.20196922,0.43825343,0.41730955,0.40597552,0.48596662,0.0,0.4106046,0.3389269,0.32527256,0.3793397,0.0,0.39145267,0.34948072,0.0,0.25789088,0.1942171,0.0,0.0,0.27610445,0.2468843,0.2792471,0.15350536,0.20003016,0.36832762,0.34918714,0.60206705,0.40674394,0.0606329,0.44870985,0.26583815,0.503482,0.046947837,0.32616267,0.3706042,0.12952621,0.23934044,0.0,0.4437653,0.0,0.110090196,0.0,0.4944699,0.19068201,0.44070846,0.0,0.34912798,0.13222483,0.47094426,0.11978278,0.2860939,0.43956313,0.3205074,0.3360095,0.44654316,0.42838994,0.20231386,0.13832715,0.017371124,0.011272438,0.2515516,0.3139533,0.20215248,0.3781438,0.0,0.335256,0.25685945,0.14384519,0.39968267,0.40989983,0.29290769,0.39237654,0.0,0.299533,0.19022365,0.0,0.44394764,0.3978224,0.14762333,0.0,0.0,0.18850128,0.0067099435,0.11276324,0.19434804,0.32203627,0.5662883,0.43004587,0.36745474,0.22492427,0.0,0.33493045,0.05178292,0.18365957,0.24670501,0.15649465,0.06788136,0.14254549,0.44685087,0.104786724,0.0,0.36371246,0.3619528,0.33535028,0.6133332,0.3332899,0.28774133,0.28215235,0.0,0.5651587,0.0,0.0,0.20305878,0.49301264,0.48473117,0.28359687,0.30738658,0.56523436,0.0
abominablemovie,0.02198919,1.1091747,0.41158095,0.6090511,1.0392879,0.8840108,1.1874329,0.0,0.7751247,0.27741802,0.596993,0.5548328,0.0,0.7746953,0.40691018,0.0,0.37571558,0.3552132,0.0,0.0,0.50394017,0.5165824,0.73253804,0.24454984,0.20833616,0.46237046,0.53353983,0.97580343,0.7770539,0.21089767,0.40271583,0.39050418,0.90912414,0.0,0.6941876,0.5754397,0.49025285,0.44711104,0.0,0.5187794,0.0,0.2281207,0.15069687,0.9365603,0.2786204,0.3106804,0.0,0.7290901,0.5590838,0.6076948,0.21719064,0.4881365,0.5372224,0.8706896,0.58391017,0.7448429,0.65632594,0.35171896,0.29401723,0.17693383,0.19496286,0.08668503,0.8275565,0.19216827,0.7051961,0.0,0.42704436,0.5395356,0.24164763,0.5577928,0.32910505,0.45250222,0.91446805,0.0,0.8094012,0.2153825,0.0,1.176234,0.99061745,0.25457212,0.2370873,0.0,0.41333985,0.47415644,0.30381447,0.63930804,0.7905369,1.15471,0.51731235,0.39005458,0.44865492,0.0,0.7934865,0.0,0.31571546,0.5456286,0.4736207,0.0,0.26958472,0.9631328,0.0,0.0,0.36349732,0.4232895,0.60514474,1.0625446,0.66533333,0.42742568,0.24094023,0.0,0.9430487,0.0,0.0,0.61615044,0.66301596,0.76147205,0.543117,0.8439014,0.93328327,0.0
adastramovie,0.0,0.60018194,0.21112727,0.2984175,0.32466105,0.40360665,0.5077447,0.0,0.30363047,0.1750294,0.3814127,0.41650343,0.0,0.5247748,0.3419142,0.0,0.17861785,0.4021582,0.0,0.0,0.45528364,0.26844305,0.3451946,0.14443903,0.15322243,0.2959383,0.3064993,0.47040525,0.46750712,0.17272294,0.40396222,0.26234078,0.3371436,0.0,0.38473585,0.3345972,0.3623911,0.27100366,0.0,0.38905475,0.0,0.21871221,0.13757649,0.36193007,0.22044386,0.31926733,0.0,0.30598292,0.23245038,0.3928482,0.098426975,0.3846199,0.29248115,0.40838295,0.34655446,0.4785426,0.46265364,0.22520779,0.2329429,0.0616429,0.0,0.13398232,0.3595984,0.15983269,0.4470686,0.0,0.2757865,0.25146255,0.13536492,0.25500104,0.36402297,0.21844658,0.481989,0.0,0.29524115,0.22428857,0.0,0.5844356,0.5456633,0.14810729,0.022695038,0.0,0.15011941,0.11674339,0.24691382,0.15769762,0.45215768,0.6430572,0.21591824,0.4031591,0.056763448,0.0,0.395174,0.07930536,0.15091273,0.39562035,0.07533504,0.0,0.14074919,0.38217518,0.0,0.0,0.29988676,0.44405657,0.35058588,0.41128948,0.2882508,0.3232764,0.12546399,0.0,0.427069,0.0,0.0,0.18982099,0.60248476,0.53803086,0.27883503,0.541332,0.5154664,0.0
adogsjourneymovie,0.0,1.1448147,0.32712132,0.6433131,0.8511733,1.0282339,1.4607008,0.0,1.0715437,0.43950856,0.74106747,0.67057776,0.0,0.9358082,0.36666718,0.0,0.64109474,0.28421673,0.0,0.0,0.46650702,1.0688108,0.94552344,0.27157614,0.1402751,0.34810662,0.76746875,1.1714417,0.95483774,0.049184863,0.7851725,0.9364667,0.76683533,0.026423456,0.72010565,0.6868537,0.52266836,0.4567581,0.0,0.8191535,0.0,0.5182557,0.0,1.2773753,0.27839148,0.99793434,0.0,0.8749001,0.5951629,0.99943125,0.18576454,0.31621984,0.6811873,0.8958036,0.9835704,1.0761213,1.2226007,0.5758187,0.7183609,0.1824384,0.041614052,0.11333193,0.6841998,0.5191389,0.94264007,0.0,0.9163647,0.46234244,0.61782956,0.8204189,0.6419097,0.43044025,0.9212294,0.0,0.78067094,0.21387291,0.0,1.2350659,1.0388994,0.085933626,0.010878818,0.0,0.31437892,0.35645902,0.58914584,0.7697305,1.0669188,1.5811999,0.9608488,0.8434966,0.40394303,0.0,0.8195048,0.0,0.38109067,0.8083289,0.3697745,0.0,0.38230246,1.2054292,0.0038638413,0.0,0.84007144,0.33787388,0.64706004,1.3462129,0.62143147,0.7745307,0.4908561,0.0,1.0954974,0.0,0.09170609,0.46254107,1.2821947,0.8522598,0.33937192,1.0855476,0.7643829,0.0
aftermathmovie,0.0,0.3438061,0.19313957,0.2899932,0.35303918,0.39259943,0.4084131,0.0,0.3014332,0.22441156,0.23103796,0.31284845,0.0,0.37551358,0.21894643,0.0,0.19795676,0.237152,0.0,0.0,0.2507323,0.20611094,0.3119515,0.043742612,0.18689519,0.26130143,0.20878144,0.49219003,0.344099,0.119876996,0.40819868,0.18343651,0.38995224,0.026747013,0.3431618,0.28578767,0.1460711,0.16940829,0.0,0.34597164,0.0,0.17037912,0.0120005235,0.2526548,0.21153127,0.24924465,0.0,0.4041328,0.14139442,0.3794811,0.075893,0.18853348,0.28230628,0.24669126,0.3807205,0.40679938,0.22183022,0.19446929,0.21784736,0.0492889,0.065047175,0.20393962,0.34730932,0.15886275,0.29312336,0.0,0.2590606,0.39216027,0.14285548,0.37040684,0.19589548,0.27210337,0.31726667,0.0,0.18922831,0.20083082,0.0,0.3658572,0.37994304,0.024925238,0.06099797,0.0,0.08794401,0.054149233,0.34843576,0.28941542,0.25522396,0.4732539,0.2645444,0.2762672,0.19643956,0.0,0.25833994,0.069199614,0.12350841,0.2676761,0.075096264,0.0,0.20893645,0.45531803,0.053980105,0.0,0.3038876,0.38835976,0.30912924,0.479029,0.19427115,0.17019685,0.09516721,0.0,0.5036925,0.0,0.0,0.22015633,0.46443692,0.41720948,0.22769415,0.3092042,0.38721472,0.0
aftermovie,0.031344887,0.47232988,0.19706713,0.33174708,0.49970788,0.48712537,0.5127571,0.0,0.4479466,0.3911965,0.43051732,0.48213452,0.0,0.44516757,0.40765437,0.0,0.41544238,0.36662176,0.0,0.0,0.42956108,0.15465456,0.49619737,0.026653698,0.12234915,0.169554,0.31929576,0.6566259,0.45503014,0.07688005,0.42400798,0.26520216,0.31633335,0.0,0.47225487,0.390209,0.25132602,0.11889653,0.0,0.41552398,0.0,0.16617553,0.09714725,0.5637613,0.21758276,0.38882756,0.0,0.3718519,0.22572027,0.5173646,0.02884399,0.29202285,0.32313117,0.33743513,0.38261175,0.5246817,0.44405687,0.2605047,0.3640613,0.1461274,0.0,0.06705522,0.37725848,0.17952259,0.47645172,0.0,0.3454757,0.2984027,0.19422826,0.4994451,0.42108887,0.39901394,0.49043846,0.0,0.3054666,0.37907523,0.0,0.5818347,0.62997544,0.18694443,0.0,0.0,0.2712528,0.23970588,0.23346135,0.3619019,0.43932632,0.67869776,0.34603974,0.28504035,0.16143152,0.0,0.54268825,0.16471596,0.190674,0.3269087,0.47424284,0.0,0.2810207,0.73141414,0.08612353,0.0,0.22159486,0.3574608,0.37612343,0.5256084,0.25109667,0.43744805,0.32679144,0.0,0.56538564,0.0,0.0,0.18527898,0.4858887,0.39957905,0.18570651,0.51051223,0.37948745,0.0
ahiddenlifefilm,0.0,0.24832435,0.081659555,0.17916161,0.2021153,0.22117393,0.2527331,0.0,0.21136014,0.16700022,0.19693278,0.20314023,0.0,0.20758982,0.13833609,0.0,0.13500221,0.17457739,0.0,0.0,0.13683808,0.11779752,0.18621263,0.04504849,0.10678847,0.1488085,0.14659373,0.29162484,0.19848742,0.036867313,0.17453606,0.14773543,0.17322846,0.0,0.1977157,0.18650159,0.12467413,0.099998385,0.0,0.1870191,0.0,0.062076937,0.024204962,0.24054886,0.10407695,0.1653471,0.0,0.1798806,0.120629296,0.20948386,0.078021295,0.13376616,0.15718932,0.17304426,0.23355806,0.18466729,0.201805,0.11363713,0.119339034,0.0542565,0.06534743,0.08906062,0.17733562,0.08427367,0.1824459,0.0,0.16539437,0.14817974,0.089223705,0.19571254,0.15611665,0.1469121,0.19160055,0.0,0.16305207,0.114505984,0.0,0.2635349,0.23036884,0.053842492,0.01377014,0.0,0.11619328,0.06866341,0.13630006,0.11611921,0.1903726,0.30257618,0.15572917,0.11048358,0.09990615,0.0,0.19350068,0.043815605,0.117252275,0.12937626,0.10010615,0.0,0.11128119,0.23333123,0.010651964,0.0,0.14534,0.17504835,0.1928738,0.239975,0.15529993,0.13749398,0.11502089,0.0,0.23368461,0.0,0.0061516557,0.11235426,0.2489082,0.22715618,0.12134129,0.21982889,0.23253898,0.0
alitamovie,0.0,0.80132663,0.10515318,0.5931121,0.6272774,0.63860375,0.874445,0.0,0.51745975,0.5397029,0.5898898,0.31113696,0.0,0.68513834,0.38454932,0.0,0.29035032,0.5166825,0.0,0.0,0.556343,0.22680004,0.38945925,0.009041501,0.22630681,0.5863432,0.55650353,0.8646271,0.7070933,0.055170473,0.48352823,0.6674422,0.4759456,0.12929408,0.5382949,0.5062207,0.42462647,0.47575352,0.0,0.5062897,0.0,0.21128716,0.05447539,0.7541968,0.2610218,0.60288566,0.0,0.62746644,0.31524086,0.7511571,0.116861425,0.48736492,0.37732384,0.7779023,0.71840864,0.7909309,0.6788108,0.5479338,0.63987565,0.08367941,0.11410022,0.1408353,0.5152916,0.18574026,0.55633855,0.0,0.63917136,0.45309594,0.30566424,0.54154205,0.52285796,0.41967124,0.6178099,0.0,0.38698685,0.3394121,0.0,0.82615423,0.8292976,0.07482125,0.0,0.0,0.3102817,0.3652664,0.31006396,0.37196508,0.82073015,1.2305161,0.48629698,0.3707356,0.03194008,0.0,0.65161127,0.14612655,0.30663148,0.42494547,0.195475,0.0,0.3429452,0.5273684,0.0,0.0,0.72420555,0.54982436,0.5298314,0.7434382,0.6229179,0.61854804,0.5189745,0.0,0.59002936,0.0,0.0,0.35612693,0.91755193,0.8647096,0.42481107,0.7150464,0.5464286,0.0
