movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.5838876,0.2861272,0.8280076,0.48693675,0.6849217,0.3976373,0.4897115,0.811629,0.6658244,0.28552258,0.24695867,0.5909061,0.69866097,0.11290756,0.7462317,0.49191856,0.8411518,1.0153892,0.39094505,0.43870705,1.151827,0.6016505,0.7639293,0.67061436,0.54788965,0.8333927,0.8144494,0.5683769,0.3183314,0.24455383
47metersdown,0.8255096,0.5445029,1.2077138,0.31035897,1.0961218,0.41627342,0.57093126,1.1455063,0.5414101,0.58391064,0.45024112,0.59247464,0.62397236,0.45614108,0.8594599,0.48264068,0.86009365,1.0847647,0.845969,0.52794254,1.4340124,0.85744023,0.8223283,1.0003039,0.8278292,0.88532364,0.9636235,0.8141304,0.4963496,0.0013505658
abeautifuldaymovie,0.32025096,0.40410465,0.77084315,0.29808748,0.78216577,0.22542681,0.37394446,0.73879075,0.6690662,0.26455843,0.3376308,0.61429447,0.5588757,0.2258692,0.54283464,0.43825322,0.6277214,0.6923954,0.4009504,0.6112083,1.0144764,0.37060767,0.7772766,0.5755713,0.5774281,0.6618244,0.69107884,0.7463565,0.16947365,0.029576153
abominablemovie,0.86300504,0.50294864,1.3477855,0.45693508,1.3486218,0.55122745,0.77138287,1.4872895,1.2057887,0.08718684,0.49203527,0.8700311,1.440572,0.7481176,1.0116811,0.4913152,1.2454622,1.6685231,0.65789205,0.87094784,1.7079978,1.0082381,1.26321,1.0243452,0.82031435,1.125984,1.4002825,1.1033505,0.8887742,0.113943666
adastramovie,0.44060695,0.3145914,0.80143154,0.38829926,0.55392605,0.2716306,0.4310663,0.6874986,0.7112581,0.1945696,0.36405686,0.40905318,0.593958,0.33754042,0.5717303,0.27563375,0.6402274,0.6372652,0.4679845,0.43013683,0.8743591,0.36271045,0.5739192,0.6231464,0.45993266,0.7036369,0.63207513,0.4753206,0.3989788,0.0016530352
adogsjourneymovie,1.0538328,0.53735524,1.8177853,0.646743,1.4511384,0.21388197,0.71009636,1.714583,1.7739965,0.6338456,0.6371474,1.2271591,1.7882441,0.66784436,1.4372145,0.97899586,1.7888528,2.041425,1.011497,0.7487888,2.6101444,0.87952274,1.341979,1.4201652,1.0749778,1.3124737,2.0047657,1.9286001,0.95392984,0.19677389
aftermathmovie,0.4101171,0.27287492,0.6567006,0.33347803,0.67668927,0.08982384,0.38405147,0.63222075,0.5748991,0.12512763,0.32950544,0.4690219,0.57022613,0.39588007,0.5606541,0.34875214,0.6965772,0.62089735,0.40966368,0.39484817,0.814079,0.5421867,0.5023405,0.55642104,0.51055086,0.57575375,0.79956114,0.45831314,0.36096212,0.24611743
aftermovie,0.48638558,0.36774772,0.91631436,0.45800823,0.7651882,0.2471002,0.40896726,0.74854535,0.8920044,0.081569955,0.38284874,0.5273842,0.63074756,0.32361546,0.7749896,0.47237605,0.725862,0.71191174,0.69073874,0.4375998,1.1607143,0.44851917,0.76464945,0.8036362,0.5919099,0.593015,0.7255297,0.75055933,0.4255779,0.040058494
ahiddenlifefilm,0.23625118,0.168809,0.40921548,0.16884238,0.4084021,0.12358077,0.2068246,0.38533598,0.34115845,0.100675315,0.15775071,0.26993737,0.34015748,0.14933266,0.3071699,0.22898446,0.36197507,0.42109418,0.24099451,0.20327447,0.5260708,0.23523673,0.32231343,0.34030864,0.26793236,0.32851973,0.38439804,0.32982802,0.20569962,0.06347551
alitamovie,0.8265681,0.59574,1.2580614,0.48876053,1.0440582,0.2787424,0.58169997,1.3768371,0.89731896,0.1143159,0.5546479,0.8891445,1.1831743,0.6608893,0.83960974,0.65109205,1.2982346,1.3360784,0.6682636,0.591548,1.3462102,0.6285796,0.88764495,0.9549675,0.6386742,1.0695169,1.1264316,0.7205192,0.5209325,0.03363452
angelhasfallen,0.6502732,0.22716178,1.2330322,0.51942253,1.1472063,0.4524972,0.5369921,1.164395,1.0358698,0.29933047,0.4404779,0.7607714,0.61100954,0.49507207,0.71117187,0.67286056,0.8266407,1.1113732,0.7561921,0.66352457,1.35743,0.8614211,0.8416992,1.0249759,0.68138546,1.0897508,1.2019768,0.80354047,0.53989965,0.0
angrybirdsmovie,0.664885,0.46088684,1.7957332,0.6879952,1.1249363,0.65639424,0.7039259,1.7913152,1.4593447,0.44132122,0.4490161,1.4408141,1.1492426,0.3355903,1.7830287,1.4564986,1.3263507,2.3644419,1.2185168,0.7835892,2.5740614,0.9127487,1.3901547,1.1490521,1.9593164,1.5484581,1.9033569,1.8487401,1.0229555,0.16019037
annabellemovie,0.89937943,0.5731439,1.5635859,0.7088991,1.9165123,0.3905992,0.8069965,1.4067903,1.353993,0.25745112,0.26150608,0.80441695,1.4662691,0.7127578,1.2602596,0.96308166,1.4543469,1.540061,1.1211699,0.7108694,2.0588892,0.9574674,1.4720647,1.4171301,1.2841702,1.3248261,1.5028259,1.3168391,0.76003444,0.05443296
annamovie,0.42070675,0.37625527,0.7555651,0.38855672,0.8577064,0.094201475,0.35860646,0.6917063,0.5885903,0.08753298,0.23351254,0.31545678,0.80758125,0.21200083,0.6186719,0.52211833,0.8377116,0.80577976,0.6041303,0.3605997,1.094801,0.37078232,0.71311295,0.87240416,0.48814976,0.62946135,0.86223924,0.70544744,0.35594425,0.17874783
apollo11movie,0.31924963,0.2478465,0.53960687,0.19610786,0.5555868,0.15351108,0.29497606,0.54028237,0.46736658,0.162112,0.20992988,0.39284185,0.4290882,0.20294046,0.47859654,0.3208285,0.47176394,0.54492885,0.44724342,0.41603565,0.7677,0.42167014,0.4695881,0.5242717,0.44563994,0.39493507,0.47046915,0.50611186,0.36883643,0.099394426
arcticdogsmovie,0.50331897,0.4566725,1.0435367,0.3358122,1.1504774,0.1498799,0.3613984,0.8541758,0.78199637,0.4211156,0.52922046,0.42082125,0.6839331,0.37276497,0.770721,0.5321653,0.7822218,0.7893655,0.64763075,0.4447329,1.2778918,0.5747825,0.79929453,0.7533759,0.554397,0.73119086,0.70374155,0.71671855,0.53439635,0.01596535
arcticmovie,0.39096427,0.40840417,0.7327403,0.27687734,0.626279,0.3041104,0.30362827,0.7117638,0.63507783,0.19170046,0.24798834,0.45841584,0.6250178,0.2230473,0.47339308,0.32130504,0.62591594,0.62561613,0.49317428,0.41093042,0.7414801,0.46991366,0.5844189,0.48560116,0.29470706,0.42915523,0.56076384,0.5295234,0.3858655,0.0
artofracingmovie,0.50191104,0.52195174,0.7896937,0.32756874,0.8779547,0.38162103,0.49044627,1.0412701,0.76826215,0.32142037,0.32080466,0.70931274,0.8840279,0.36932403,0.62977433,0.39743626,0.9232422,0.98461497,0.5089944,0.3629771,1.3299911,0.69533646,0.6338185,0.62153363,0.6961487,0.897842,0.8113818,0.594033,0.6031288,0.18233618
avengers,0.651434,0.3366741,0.9116392,0.41332993,0.6630589,0.21004339,0.51707256,0.6740065,0.6034099,0.35519844,0.3468363,0.5515675,0.6389143,0.20047076,0.82558966,0.4568376,0.9706925,0.756553,0.39195117,0.36462504,1.0686069,0.41387945,0.70248073,0.70236564,0.6316,0.6645531,0.8291981,0.46724972,0.34726056,0.24119185
beachbummovie,0.53774714,0.31069025,0.95691717,0.27386057,0.8604379,0.15265758,0.6603734,0.9100972,0.5103552,0.28606454,0.4221228,0.4894506,0.6624853,0.24053279,0.64429945,0.50250727,0.54996955,1.0381594,0.79010206,0.6023986,0.962436,0.38602963,0.74423254,0.75066173,0.65058357,0.59256643,0.69370866,0.5669359,0.6649483,0.16170742
bernadettefilm,0.6891547,0.33848038,0.99936175,0.36895615,0.9690191,0.46236935,0.54887575,0.8693937,0.90470743,0.22369185,0.30050567,0.5003799,0.7183793,0.3474781,0.7457762,0.4035557,0.70745003,1.0738349,0.62766874,0.22257726,1.1382816,0.7818876,0.8633917,0.7302987,0.8033293,0.8483786,0.98392487,0.6327169,0.63845557,0.11309628
blackandbluemovie,0.95213974,0.71567684,1.7673461,0.6897103,1.6079346,0.41384113,1.1034049,1.6709073,1.5068806,0.36899188,0.6343579,1.2754929,1.0673014,0.3060726,1.4251289,0.7958354,1.1082007,1.8319516,1.0778937,1.134074,2.2436576,0.6846406,1.2393508,1.3619626,0.9699126,1.3139524,1.4252707,1.4069607,0.54019415,0.0
blackchristmas,0.5669282,0.36655635,0.71557164,0.372288,0.8173939,0.17469423,0.35394582,0.78650314,0.6488969,0.33163583,0.30649516,0.7755815,0.7787842,0.2759219,0.6817894,0.410066,0.8516294,0.91557324,0.45719692,0.36059746,1.1622847,0.4674632,0.523505,0.59928685,0.713069,0.7007776,0.7849825,0.7977811,0.36770493,0.110462196
blindedbythelightmovie,0.31658238,0.1677978,0.56515455,0.17028737,0.48393583,0.17649245,0.2486524,0.5294891,0.5429772,0.14119603,0.30863,0.3822991,0.47721118,0.22608377,0.4322832,0.4050541,0.5877376,0.5507679,0.30065274,0.39012027,0.717437,0.27524644,0.4004591,0.51294005,0.33283415,0.41213858,0.41978925,0.52563417,0.27375573,0.12459122
bombshellmovie,0.5632854,0.41651255,1.0530397,0.40669584,0.84661996,0.28274477,0.552216,0.86137646,0.802845,0.32602552,0.41769996,0.50344294,0.75834525,0.31101513,0.83442235,0.7560735,0.61168313,0.79755837,0.59779865,0.56066626,1.4080191,0.60017395,1.0311469,0.7975302,0.54137814,0.6492486,0.8727532,0.8956443,0.52763826,0.0
booksmart,0.12184256,0.3891759,1.5053234,0.6124775,1.2579756,0.34642085,0.21348518,1.1305683,0.503199,0.05773846,0.44359788,0.43850157,0.8204703,0.19501224,0.7571193,0.28858972,0.9828236,0.91898805,0.599719,0.021235,1.8048434,0.38117352,0.61535877,0.48317227,0.44927362,1.0696163,0.36265683,0.77982295,0.22037637,0.051233888
breakthroughmovie,1.2791538,0.6344299,1.84955,0.9065972,1.6658337,0.281578,0.870253,1.7505687,1.3739986,0.56690854,0.5244404,0.9448448,0.9203215,0.46612796,1.8042384,0.48127443,1.4253001,1.4835937,0.9470229,0.4873867,2.1066742,0.697564,1.448226,1.574831,0.99567133,1.2527483,1.3541397,0.8882171,0.6262402,0.37221202
brianbanksmovie,0.48483807,0.759759,1.1020584,0.257869,1.2040803,0.34444275,0.47472447,1.0869392,0.7684022,0.3173181,0.5495509,0.9445581,0.87334085,0.4532142,0.67432404,0.50604117,0.92427444,0.9815318,0.7134146,0.5031722,1.3429813,0.5496855,1.0383742,0.73461294,0.6002824,0.7190991,0.8405742,1.0941323,0.6007141,0.020297118
brightburnmovie,0.4360442,0.5471941,1.1061623,0.5738326,1.0739628,0.44709888,0.49566326,0.9891718,0.9134556,0.1985651,0.50787324,0.6871916,0.7229883,0.36229563,0.7954339,0.49926186,0.5348849,0.7972551,0.5503151,0.86502296,1.0987117,0.44423932,0.694273,0.7624519,0.4594453,0.76196593,0.82205546,1.0150656,0.3844929,0.0
brittanyrunsmov,0.3938789,0.31014016,0.5773468,0.19486031,0.54281867,0.15135607,0.316623,0.6740464,0.6550852,0.14325896,0.28471896,0.45525467,0.5131269,0.18575805,0.47195473,0.41993654,0.5675958,0.7157703,0.33735406,0.2405705,0.6455172,0.43580264,0.33791393,0.479103,0.42001808,0.29958,0.511452,0.54596436,0.3437652,0.19329989
captainmarvelofficial,0.61169446,0.43374205,0.9611516,0.656007,0.6752238,0.4237266,0.60272497,0.81135744,0.6640386,0.17915799,0.4062769,0.60762864,0.8508796,0.14607361,1.0025198,0.49602467,1.0036335,1.0090535,0.45051762,0.38770628,1.1862912,0.46033645,0.6898108,0.7862265,0.7298078,0.82341677,0.9342346,0.54281366,0.34497368,0.16935681
captivestatemovie,0.471048,0.37749606,1.0368351,0.34568948,1.073541,0.2804724,0.6584032,1.0030313,0.8588269,0.34245613,0.3460271,0.86383444,0.82614774,0.6069258,0.8905125,0.56197065,1.0218734,0.8422106,0.68841857,0.5582581,1.2008858,0.5798831,0.99852055,0.7299093,0.77014226,0.9014272,1.015263,0.67701054,0.46956518,0.06628206
catsmovie,0.39657006,1.0235075,1.428973,0.73302096,1.5689279,0.8035433,0.76868594,1.107462,1.3404824,0.28326878,0.41207784,0.9376813,1.4940628,0.56093735,1.079653,1.1990918,1.4348445,1.6632422,0.38680473,0.5574881,1.7838585,0.50130314,1.2956686,1.2178859,0.7742019,1.4693078,1.402579,1.1215403,0.24081796,0.10334803
charliesangels,0.82294714,0.8906979,2.1569877,1.3565646,1.7960174,0.51034844,0.50265926,2.066802,1.6197569,0.34376648,1.2178452,0.78462934,1.5718563,0.38501617,1.256709,0.91340303,1.3135593,1.5461926,1.0237907,1.0413377,2.3365033,0.55664915,1.5201163,1.1955061,0.7843334,1.1335592,1.7930187,1.5222985,0.40070292,0.12251161
childsplaymovie,0.81735766,0.6460366,1.700649,0.8056546,2.177208,0.38532975,1.0640144,1.5814767,1.440265,0.028501252,0.67901015,1.2871059,1.2286367,0.39813927,1.2446125,0.73383677,1.7953683,2.309803,1.2648171,0.50963956,2.7068892,1.6211038,1.083573,1.2445086,1.5495341,1.817617,1.7317384,1.7494181,0.4893825,0.24632874
clarathefilm,0.5513385,0.41770327,1.0410421,0.25226235,1.2069404,0.0,0.5218963,0.92992675,1.5428317,0.3363562,0.27945116,1.4896821,0.81082344,0.16183105,1.6071497,0.60103333,1.1555429,1.4230762,0.6113592,0.93579096,1.7804075,0.5363149,1.4386312,1.0153444,0.83816403,1.2946312,1.4920266,1.1345502,0.58504665,0.03300698
coldpursuitmovie,0.3367172,0.27362475,0.66984636,0.32898268,0.63830674,0.32093912,0.31693006,0.6709897,0.47514942,0.19080749,0.27140078,0.49742877,0.48338366,0.2748652,0.4637767,0.36189586,0.48441243,0.6044319,0.3189349,0.19993202,0.75919,0.35159528,0.48019713,0.6075773,0.31664523,0.4306206,0.5837933,0.41187152,0.19664201,0.07640829
countdown,1.0638294,0.40600985,1.4136263,0.7684134,1.3037198,0.5973201,0.7234103,1.2082345,1.033375,0.065058075,0.5012675,0.7354874,1.1185142,0.36611608,1.1961157,1.0689969,1.1785374,1.5924792,1.0968629,0.6593842,1.8525314,0.82616353,1.1110184,1.0637623,0.77815336,1.2702997,1.3886274,1.088363,0.7261824,0.19088493
currentwarmovie,0.61307484,0.48695564,1.0909685,0.47223806,1.1836667,0.070247486,0.46985638,1.1093215,0.91113424,0.32287744,0.55895287,0.62847406,0.72823143,0.43388417,1.0069265,0.49753302,1.0432208,1.2472427,0.5235583,0.5962484,1.3792952,0.4849598,0.7752928,1.0088346,0.6893529,1.0058243,1.1738683,0.9551945,0.56722283,0.1570104
