movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.20164616,0.35777482,0.26449627,0.14735582,0.44980857,0.34098983,0.39620855,0.2096507,0.60614014,0.27622998,0.38068926,0.39355484,0.2888397,0.06994749,0.14968772,0.31352016,0.26106477,0.37809074,0.28665894,0.20745799,0.48778358,0.39024752,0.19357805,0.3740312,0.4829832,0.5304725,0.47306475,0.41725105,0.116046704,0.28289843,0.0,0.39845058,0.2397134,0.07262433,0.0,0.0,0.3923506,0.578374,0.0,0.48442465,0.36211753,0.0,0.053622503,0.32407042,0.42282498,0.3975177,0.5062473,0.47543702,0.010212038,0.37092164,0.5806759,0.60589814,0.60536677,0.0,0.37414774,0.5882467,0.3704765,0.0,0.031733196,0.13620697,0.25176913,0.29487255,0.3428234,0.3677511,0.0,0.26524246,0.5128329,0.6837059,0.17410058,0.39232522,0.6036198,0.33936468,0.58344114,0.44544372,0.3528902,0.14195065,0.0942223,0.0,0.35876343,0.46469152,0.0,0.10692884,0.0,0.3656569,0.6840377,0.44268847,0.4669787,0.58979505,0.084886275,0.2767661,0.44948372,0.3355103,0.32983154,0.0,0.32696033,0.053408433,0.0,0.34137177,0.37178555,0.41835093,0.062267944,0.22929709,0.0,0.38505486,0.0,0.39834255,0.2332564,0.37713477,0.24746731,0.38282213,0.3420778,0.37611187,0.0,0.30584446,0.064772926,0.28078246,0.0,0.25440904,0.31607574,0.28040272,0.0,0.36500105,0.06264349,0.19916773,0.09049155,0.7133659,0.43831486,0.56636965,0.34504312,0.48060063,0.41403234,0.0,0.38469362,0.0,0.24817707,0.0,0.5416928,0.2429433,0.39997524,0.39765903
47metersdown,0.059811193,0.5912695,0.3238571,0.42508018,0.5423993,0.30064648,0.39089116,0.25125062,0.35399145,0.3132384,0.58089095,0.366984,0.20211494,0.0,0.060369473,0.606641,0.44298783,0.69599104,0.3331408,0.33553436,0.5636075,0.4727729,0.17324926,0.46674803,0.3794902,0.46702448,0.6027839,0.45987532,0.0,0.319669,0.21415322,0.60736734,0.4914526,0.14128618,0.033811532,0.0,0.3695812,0.2633967,0.0,0.72014225,0.18724579,0.0,0.0,0.2547864,0.6552428,0.44640046,0.6638382,0.4307576,0.05450167,0.36196053,0.5620425,0.7497924,0.57305926,0.0,0.50147706,0.66800785,0.66090465,0.0,0.0,0.0,0.35640955,0.28874803,0.7190857,0.37429363,0.0,0.5573301,0.5939737,0.8847934,0.2679272,0.3541441,0.6860546,0.44856647,0.5030211,0.35464054,0.61086285,0.16821733,0.39876494,0.14955598,0.4260145,0.4342348,0.0,0.106513366,0.0,0.5854968,0.49417865,0.545248,0.5696577,0.4180424,0.19094387,0.24483739,0.70596796,0.39600337,0.4107141,0.0,0.46620554,0.12527232,0.0,0.57040715,0.42349166,0.48684436,0.23830783,0.2428552,0.0,0.660538,0.0,0.36927575,0.502948,0.36419424,0.3044897,0.42906287,0.33557093,0.2791875,0.0,0.41872066,0.0,0.27721477,0.0,0.26306307,0.094358794,0.5182236,0.0,0.31312647,0.16992894,0.3749478,0.22518316,0.64597857,0.54122454,0.5572008,0.53288877,0.63927597,0.6277444,0.0,0.5254031,0.05519686,0.49884537,0.0,0.45136836,0.4091441,0.54040337,0.5343744
abeautifuldaymovie,0.18684667,0.46046147,0.26651844,0.20644185,0.43855363,0.46052474,0.106912166,0.27151,0.38911146,0.2673139,0.47440937,0.31974033,0.21348017,0.08082722,0.07376773,0.364166,0.42751905,0.5440467,0.30659002,0.33448324,0.5857802,0.3949782,0.20380242,0.35443336,0.42382202,0.4095177,0.40408465,0.31218624,0.18893705,0.27405617,0.034886688,0.31174764,0.18749341,0.26993105,0.045101173,0.0,0.26299313,0.39620492,0.0,0.51568407,0.100064464,0.0,0.025376689,0.2622681,0.44532844,0.39634487,0.50914377,0.31989077,0.07097092,0.3110104,0.42178226,0.4926197,0.6037548,0.0,0.42394292,0.45052314,0.47173128,0.0,0.0,0.13435346,0.2370818,0.24955922,0.40446922,0.2708812,0.0,0.34080392,0.45399153,0.6329794,0.085207,0.2365559,0.52224976,0.3645833,0.49692026,0.6496335,0.37124425,0.0,0.17553908,0.047863767,0.31068432,0.47738758,0.0,0.2481065,0.0,0.47020662,0.4139415,0.4432639,0.38187537,0.42972544,0.11671028,0.22873895,0.5188448,0.35348094,0.298658,0.0,0.43712193,0.082638025,0.0,0.48607183,0.3605549,0.50338864,0.12956952,0.050247125,0.0,0.40436196,0.0,0.25852227,0.30969587,0.27594748,0.28266737,0.42988592,0.2564987,0.18509519,0.0,0.27860287,0.17293079,0.20641518,0.0,0.15459438,0.054701842,0.4160915,0.0,0.28804383,0.11499764,0.18929578,0.268401,0.5753753,0.39797318,0.4309511,0.34998587,0.34750378,0.38979444,0.0,0.24564186,0.13089637,0.252473,0.0,0.48960942,0.26895815,0.26855254,0.36389583
abominablemovie,0.40601134,0.5330776,0.24882707,0.4010076,0.43430907,0.50148726,0.49550655,0.6764522,0.60721993,0.3461286,0.7926844,0.79592144,0.64026886,0.09694848,0.007276048,0.52646977,0.6965301,0.67825305,0.64773893,0.7101922,0.6592509,0.7953463,0.36627397,0.7463522,0.53165996,0.83157325,0.6814961,0.46252233,0.117096595,0.34569836,0.39140478,0.73830694,0.42142355,0.17990638,0.092897266,0.0,0.42650762,0.6703053,0.0,0.82216,0.32124698,0.0,0.13613343,0.7592687,0.58297896,0.5600036,0.91682863,0.9155814,0.0,0.46392748,0.87953943,0.79559684,0.8640222,0.0,0.61398965,0.8079528,0.85669327,0.0,0.20637606,0.13508686,0.52618045,0.33952248,0.49220434,0.6185737,0.0,0.69960874,0.98375434,1.013152,0.48311532,0.39177322,0.8473036,0.5106149,0.764752,0.60146147,0.7247787,0.38601846,0.26508835,0.0,0.65368605,0.5963024,0.0,0.2788625,0.0,0.65631306,0.90600073,0.2020262,0.6545976,0.7828954,0.35702112,0.58094156,0.7100498,0.6738885,0.5843481,0.0,0.7178672,0.033596322,0.0,0.6886857,0.7718017,0.8369021,0.43090045,0.15552054,0.0,0.79923445,0.09308334,0.49082217,0.67958397,0.1951487,0.4029948,0.45934856,0.049990565,0.2992414,0.0,0.69252884,0.21774,0.24442603,0.0,0.24675004,0.2968653,0.63294685,0.0,0.73585725,0.2810243,0.4376767,0.3783798,0.9282843,0.6532068,0.8597113,0.7876074,0.6350934,0.52547324,0.0,0.37319753,0.0,0.56294644,0.0,0.7362302,0.40257147,0.59035796,0.6655045
adastramovie,0.103484735,0.48152736,0.15001468,0.2123693,0.36227039,0.2246735,0.15672854,0.19182722,0.44305155,0.26447192,0.34729633,0.39360008,0.2818826,0.017945012,0.13799344,0.26604122,0.36706743,0.43901277,0.16831672,0.38844645,0.38920805,0.44653866,0.24632466,0.3567337,0.19944754,0.34184736,0.4568272,0.30112246,0.085014924,0.20621628,0.09472198,0.35697436,0.19832656,0.14799498,0.0,0.0,0.40617818,0.39837816,0.0,0.46917138,0.25424945,0.0,0.0,0.3758354,0.36265466,0.30940673,0.46279776,0.32325688,0.1016762,0.3056712,0.4374893,0.47742587,0.34019336,0.0,0.142747,0.5359154,0.43636352,0.0,0.036769755,0.10348933,0.22866389,0.19680367,0.42281303,0.403544,0.0,0.25184593,0.29678622,0.5619433,0.1796456,0.2588833,0.3676846,0.37874332,0.40036348,0.4830726,0.34517354,0.2719447,0.13583004,0.0,0.2780105,0.3213909,0.0,0.08587465,0.0,0.31424248,0.6563498,0.33004332,0.4033857,0.35796803,0.18147293,0.34047872,0.2744333,0.35897183,0.25827488,0.0,0.2958818,0.002850255,0.0,0.39322126,0.38356864,0.36944735,0.16310652,0.15889099,0.0,0.34481394,9.979447e-05,0.28380686,0.37464732,0.32466194,0.4180932,0.34026793,0.21319516,0.17331837,0.0,0.22388372,0.05349976,0.25055352,0.0,0.1894049,0.1332264,0.22613454,0.0,0.30247334,0.175008,0.25432742,0.20440929,0.5429851,0.40547377,0.53179145,0.39745137,0.3098884,0.41545162,0.0,0.3259577,0.13403654,0.31496367,0.0,0.47134024,0.1992343,0.35026443,0.34355354
adogsjourneymovie,0.50825995,0.57005054,0.20028293,0.5941186,0.8059598,0.9903208,0.2289841,0.31916055,1.1338896,0.5755756,0.947877,0.7616234,0.5127888,0.17988859,0.35502177,0.78875005,0.92405665,1.1814717,0.6486583,0.84083825,1.2563328,1.1722068,0.41023645,0.53133976,0.7917085,0.933499,0.6995791,1.0782651,0.6267888,0.21191591,0.0,1.013003,0.6534161,0.30908185,0.039077602,0.0,0.7842962,0.4837528,0.0,1.0022951,0.430811,0.0,0.0,0.9253411,0.94472045,0.7076374,1.5235342,0.63501555,0.17443594,0.5910706,0.9807739,0.9816887,1.2459109,0.0,0.7845699,1.1928359,1.0399023,0.0,0.0,0.36034116,0.58188856,0.48045924,0.73307073,0.61494184,0.0,1.1407264,1.0487666,1.4403023,0.30440482,0.5220682,1.0934023,0.9164227,0.99878234,0.7804424,1.0139439,0.025964063,0.0,0.14732693,1.0691408,1.0985937,0.0,0.089242265,0.0,1.1624678,1.1250588,0.6837124,0.92191744,1.461529,0.15481001,0.865583,1.1217264,0.8493219,0.7021209,0.0,0.8253632,0.08017186,0.0,0.89620614,0.675164,0.6036153,0.012136718,0.10385892,0.0,0.7671587,0.0,0.3705485,0.48460168,0.542004,0.6513891,0.73673475,0.5567357,0.8602759,0.0,0.54292566,0.20878758,0.4587308,0.0,0.061145656,0.1561334,0.8445921,0.0,0.8034215,0.22079855,0.59754455,0.19114822,1.3999078,0.8365346,1.0528228,0.87437767,0.6932587,1.0755142,0.0,0.6268472,0.21049894,0.64426994,0.0,1.0348754,0.5956568,1.0106505,0.92870706
aftermathmovie,0.19931366,0.36564362,0.23900253,0.31537315,0.22650528,0.2228234,0.21721378,0.16217679,0.3590508,0.26971722,0.2559578,0.23653303,0.14974578,0.07176058,0.14805976,0.3525901,0.38368103,0.34582776,0.29157075,0.23089248,0.31175682,0.3749828,0.19810541,0.23139808,0.1355319,0.28925547,0.4504465,0.31599274,0.12798035,0.20654409,0.04713775,0.2340612,0.1295102,0.13474098,0.08158459,0.0,0.24608661,0.17235126,0.0,0.25278595,0.23077896,0.0,0.0,0.18527232,0.32500327,0.2930553,0.36010775,0.22800882,0.10462248,0.27535546,0.37966338,0.4508493,0.23839201,0.0,0.16625199,0.41796964,0.33839193,0.0,0.053568583,0.11423423,0.18376945,0.13263917,0.30169448,0.36669093,0.0,0.19776617,0.33154407,0.44338593,0.110204734,0.19543603,0.25607717,0.31101108,0.39702,0.33157015,0.3895396,0.1906952,0.2117199,0.07219074,0.16332626,0.2927175,0.0,0.07376887,0.0,0.42677754,0.366709,0.3115906,0.31846935,0.36976123,0.102562055,0.17164858,0.3620087,0.29478604,0.2513268,0.0,0.31590676,0.009135127,0.0,0.35706204,0.22655804,0.20723952,0.13222615,0.10003558,0.0,0.30720538,0.0,0.15934378,0.21615347,0.06557678,0.1954864,0.41460446,0.18302748,0.21835524,0.0,0.29128486,0.06837675,0.12047218,0.0,0.1745043,0.08594275,0.22879437,0.0,0.20736705,0.16249707,0.23269057,0.15080732,0.45711267,0.35672155,0.42704073,0.21812803,0.30743054,0.35741568,0.0,0.20816591,0.05980381,0.28028834,0.0,0.42633492,0.18352407,0.26583147,0.27297786
aftermovie,0.22797006,0.46228942,0.18597215,0.060662255,0.41858247,0.4012782,0.35313433,0.21457767,0.3524087,0.29750985,0.34319246,0.23417866,0.28754824,0.06045668,0.13146824,0.3725812,0.2821303,0.40347165,0.4424385,0.40637165,0.42425632,0.26527697,0.26300302,0.2817969,0.25272635,0.49089324,0.47477162,0.42230743,0.24663353,0.23638321,0.0,0.47097498,0.33340457,0.0,0.017842453,0.0,0.4053185,0.2648477,0.0,0.4660547,0.24500567,0.0,0.0,0.42588654,0.30778298,0.24393864,0.5875855,0.28469697,0.06728881,0.2611474,0.41495544,0.5485923,0.2946333,0.0,0.32293588,0.53759885,0.37113744,0.0,0.04140951,0.13035776,0.26577154,0.2559754,0.34549138,0.38719547,0.0,0.33097693,0.3644303,0.5178888,0.11390952,0.27729687,0.2806229,0.36448726,0.31885532,0.3268379,0.551148,0.15733197,0.24889691,0.22212747,0.41593388,0.35629472,0.0,0.13781156,0.0,0.50905997,0.5673262,0.31275758,0.6013653,0.5151822,0.20981896,0.35584763,0.48661596,0.2222778,0.27382562,0.0,0.33788976,0.076666236,0.0,0.5451499,0.34729108,0.33916032,0.14217976,0.08970891,0.0,0.3439667,0.0,0.30757445,0.38089967,0.16571698,0.3990236,0.32626086,0.26721847,0.1982829,0.0,0.37095279,0.114210814,0.16315892,0.0,0.028411873,0.1655418,0.27144152,0.0,0.297138,0.20770432,0.2664041,0.1404001,0.5528569,0.39448217,0.48432943,0.48022917,0.56353676,0.4459607,0.0,0.16528448,0.01110294,0.38907346,0.0,0.37275502,0.19749019,0.4890911,0.41646874
ahiddenlifefilm,0.09305149,0.17398584,0.083026975,0.10155254,0.16442338,0.14891125,0.11331996,0.10854941,0.19667277,0.12003457,0.191983,0.14833967,0.11914248,0.028312566,0.046842147,0.15800127,0.16407555,0.20091839,0.13775791,0.14019209,0.21068282,0.18625544,0.08661865,0.15731582,0.14501052,0.17857544,0.20011336,0.1576976,0.06509002,0.09789282,0.011843951,0.17080677,0.107548416,0.051302418,0.008009604,0.0,0.14414527,0.15376551,0.0,0.20884666,0.09680204,0.0,0.004547883,0.1507434,0.17724906,0.15206452,0.24169716,0.15597677,0.022313971,0.1230805,0.19377854,0.22371979,0.1963753,0.0,0.15592223,0.20614164,0.18817598,0.0,0.035244536,0.044983365,0.14468369,0.09829846,0.16773194,0.12932539,0.0,0.1641879,0.19183874,0.25406593,0.07760477,0.114213295,0.1997286,0.1540818,0.20869035,0.18534024,0.18263692,0.06484185,0.07415161,0.053233873,0.15713574,0.1856035,0.0,0.061314985,0.0,0.1757003,0.21119055,0.15309793,0.18556817,0.23596899,0.07667372,0.13658378,0.2106006,0.14939411,0.1334305,0.0,0.1681814,0.049247403,0.0,0.20027731,0.16610481,0.17314142,0.050836615,0.059833467,0.0,0.16955519,0.0,0.12870637,0.11605066,0.09921385,0.1437746,0.15033618,0.11396061,0.10811046,0.0,0.13853274,0.039369993,0.08253257,0.0,0.08088159,0.06764143,0.15625027,0.0,0.14440912,0.06546621,0.11205351,0.074800044,0.24948251,0.18546987,0.22306794,0.17470428,0.17965646,0.15771118,0.0,0.10943727,0.03383425,0.13850641,0.0,0.20090209,0.104376,0.19088393,0.15653294
alitamovie,0.16899116,0.4862018,0.28287724,0.14255609,0.46383336,0.21346466,0.46123376,0.45673862,0.7920178,0.37714037,0.78494555,0.27516055,0.24233851,0.19162191,0.03397668,0.40426764,0.46696204,0.5576285,0.37176746,0.31342787,0.58241624,0.71408236,0.2855295,0.4568711,0.656062,0.5207215,0.58824056,0.41143283,0.09464359,0.29754663,0.133399,0.55481094,0.33767742,0.18132399,0.017561309,0.0,0.5385678,0.33855718,0.0,0.79575604,0.25983205,0.0,0.0,0.5244274,0.6468995,0.3242267,0.7249542,0.49700457,0.12572187,0.58755,0.42172906,0.68926334,0.53708375,0.0,0.4693362,0.70549965,0.7076757,0.0,0.0,0.16995412,0.35428786,0.21702081,0.6915008,0.20183563,0.0,0.4842941,0.53279364,0.7701578,0.38321394,0.23908085,0.546548,0.61467516,0.71779794,0.5516784,0.3205637,0.062443506,0.17546985,0.03265169,0.3104234,0.61685896,0.0,0.2028247,0.0,0.4492854,0.66799164,0.41616985,0.6110245,0.76074326,0.18493369,0.52232945,0.45531237,0.360107,0.56678116,0.0,0.49544168,0.0,0.0,0.4902109,0.20963676,0.45258713,0.07837429,0.24474809,0.0,0.6575623,0.0,0.5412075,0.6383569,0.45173278,0.60087657,0.67463267,0.30299464,0.364833,0.0,0.5005669,0.18476065,0.06966939,0.0,0.31922203,0.07587868,0.41975123,0.0,0.48645225,0.13707726,0.4126071,0.17766817,0.8138177,0.5918613,0.5832977,0.49117854,0.5254167,0.5456502,0.0,0.46361375,0.07741953,0.554008,0.0,0.6376866,0.50072366,0.46798432,0.7465835
