movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.0,0.0,0.55487674,1.2205608,0.6833676,0.28104293,0.4666183,0.70627415,0.0,0.3921161,1.2921576,1.0416162,0.96490544,0.8630426,0.3577277,0.6534904,0.984927,0.7145883,0.5656879,0.6303702
47metersdown,0.0,0.0,0.5581865,1.1467819,0.66412926,0.38459706,0.66759753,0.39787605,0.0,0.5437117,1.4921259,1.1634216,1.1965315,1.087313,0.39479545,1.3186342,1.5049893,1.0092223,0.36021844,0.18306258
abeautifuldaymovie,0.0,0.0,0.5409631,1.2009822,0.64664054,0.3350038,0.6911673,0.60934913,0.0,0.30196273,1.3891182,0.6645408,0.788732,0.8873497,0.38520658,0.67858976,1.0346212,0.59297526,0.48038834,0.76286936
abominablemovie,0.0,0.0,0.6749191,1.9313889,0.9580917,0.45660242,0.39910042,0.8114577,0.0,0.41775084,1.8386366,0.8275395,1.1156858,0.89117974,0.5020318,1.0563306,1.3580899,0.9209868,0.7582323,0.47484067
adastramovie,0.0,0.0,0.37486324,0.976952,0.36252826,0.35948625,0.5406014,0.62816256,0.0,0.26197645,0.996322,0.6733721,0.7917848,0.86394924,0.42779967,0.6512596,0.9504734,0.49550447,0.550268,0.5393818
adogsjourneymovie,0.0,0.0,0.28120255,2.0536165,0.8790039,0.66964453,0.7621878,1.1193355,0.0,0.477872,2.6500995,1.589787,1.4553403,1.364376,1.1303613,1.2877735,1.7656898,1.7858123,0.5836039,0.65783876
aftermathmovie,0.0,0.0,0.419309,1.1096623,0.5127873,0.2854812,0.55694145,0.4764779,0.0,0.3249472,1.0883285,0.51859784,0.7009066,0.63465023,0.264651,0.6433454,0.8646752,0.5290078,0.4988806,0.5674268
aftermovie,0.0,0.0,0.4463439,1.1343503,0.89328265,0.40280533,0.59430945,0.6257486,0.0,0.27588278,1.2676387,0.7453316,0.72942966,0.84700507,0.389925,0.84434044,0.90685713,0.5361345,0.6459885,0.35787514
ahiddenlifefilm,0.0,0.0,0.30395848,0.59160143,0.3323956,0.21482927,0.294899,0.36798784,0.0,0.19185768,0.6746043,0.4028746,0.42398047,0.4629565,0.24014068,0.4241413,0.5047455,0.34136036,0.3160172,0.30837077
alitamovie,0.0,0.0,0.4893923,1.1653166,0.7058791,0.36083362,0.5533445,0.5134228,0.0,0.60395217,1.2160764,0.69206077,0.963875,0.9877572,0.22920017,0.92491096,1.0325034,0.8021791,0.5458061,0.68365294
angelhasfallen,0.0,0.0,0.72837746,1.5374091,0.92136735,0.47939897,0.57467294,0.76261073,0.0,0.31575772,1.8141351,0.96223396,1.023806,1.0043983,0.5898776,1.2886996,1.0748937,0.8129231,0.6444699,0.67128235
angrybirdsmovie,0.0,0.0,0.52000934,2.5515103,0.99479616,1.0812755,1.0444549,1.6345763,0.0,0.47317716,2.6524932,1.4324796,1.7052646,1.756556,0.4399867,0.92932177,1.596467,1.3213263,1.256227,1.384133
annabellemovie,0.0,0.0,0.6545955,1.6966753,1.1296531,0.792545,0.6206583,0.9951827,0.0,0.22516063,2.0262353,1.1585995,1.2115419,0.9215139,0.9374552,1.2338228,1.5181354,1.0239475,0.6133756,0.8946026
annamovie,0.0,0.0,0.7914527,1.1846898,0.68205726,0.24370953,0.4008249,0.56650984,0.0,0.23417944,1.3660791,0.8706483,0.5256025,0.9474665,0.19744124,0.9298308,0.88513297,0.74841535,0.7626929,0.55423415
apollo11movie,0.0,0.0,0.5719158,0.7222399,0.39422536,0.1583846,0.2976492,0.6276977,0.0,0.18928514,0.88954574,0.56799746,0.51621294,0.58583736,0.3956851,0.51534516,0.6242868,0.39003906,0.335586,0.38382837
arcticdogsmovie,0.0,0.0,0.5575402,1.06283,0.63196826,0.44243786,0.42409968,0.41093168,0.0,0.35424763,1.2870376,0.8642579,0.86802274,1.0539634,0.40523648,0.9096588,1.0503485,0.6677233,0.50964427,0.3053515
arcticmovie,0.0,0.0,0.45816123,0.73915154,0.32511523,0.1423682,0.43318188,0.44168735,0.0,0.42658785,0.8406963,0.5558986,0.5385558,0.5971181,0.2783097,0.54266113,0.7258491,0.409832,0.45258316,0.39964074
artofracingmovie,0.0,0.0,0.7404221,1.1960015,0.83202285,0.38596097,0.44894475,0.937159,0.0,0.5448198,1.3936636,1.0218631,1.1251575,1.1720296,0.435488,0.8769218,1.3149949,0.61799717,0.7515026,0.64779395
avengers,0.0,0.0,0.5616041,0.9418896,0.4420046,0.33575252,0.38729173,0.75283986,0.0,0.40903187,0.9734635,0.8356481,0.76577026,0.6585271,0.20021799,0.58710533,0.6700582,0.47504115,0.37640008,0.50131965
beachbummovie,0.0,0.0,0.5592595,0.8489749,0.37621436,0.11108264,0.2758819,0.5949243,0.0,0.34159568,0.870547,0.5028905,0.65960205,0.64602077,0.24450585,0.6595999,0.5131028,0.512714,0.48324907,0.31044093
bernadettefilm,0.0,0.0,0.48028857,0.99809736,0.67780364,0.25268927,0.70320225,0.35160223,0.0,0.6058098,0.99649924,0.6717112,0.92068344,0.81524193,0.40858048,0.70652604,1.1940237,0.5526946,0.36010525,0.43837363
blackandbluemovie,0.0,0.0,0.9564874,2.2056518,1.590797,0.6864926,1.149597,1.1936074,0.0,0.6549265,2.5522897,1.1546018,1.1420044,1.6362002,0.23369187,1.4580603,1.6197945,1.1425312,1.273531,0.94409484
blackchristmas,0.0,0.0,0.50249094,1.1308829,0.5703808,0.33210412,0.76273996,0.6327234,0.0,0.40685126,1.4735477,0.63625294,0.7475148,0.83847576,0.37027472,0.8926377,1.0771106,0.80291617,0.44026974,0.5281382
blindedbythelightmovie,0.0,0.0,0.42567348,0.5787594,0.29313076,0.20397606,0.3593192,0.37766054,0.0,0.25320092,0.9135575,0.51378274,0.50369817,0.390132,0.33261323,0.5108317,0.4822946,0.4094518,0.28139302,0.26604223
bombshellmovie,0.0,0.0,0.59444666,0.8811623,0.45685273,0.1786509,0.42337495,0.5191661,0.0,0.30000845,1.2806274,0.6714815,0.76877236,1.0923634,0.21214418,0.6121176,0.8323088,0.55885994,0.56650966,0.54160696
booksmart,0.36269525,0.1354515,0.0,0.73191935,0.0,0.0,0.26814646,0.0,0.17827973,0.0,0.0647432,0.35024,0.11143842,0.0,0.0,0.043595254,0.4431487,0.29991317,0.18393207,0.0
breakthroughmovie,0.0,0.0,0.9409368,1.834403,0.93398076,0.7743582,0.6734084,1.4102732,0.0,0.6766634,2.236372,1.1139977,1.3568109,1.6843057,0.4968521,1.5883327,1.7732735,1.376951,0.93597,1.0547726
brianbanksmovie,0.0,0.0,0.82700026,1.2794806,0.8244,0.28429058,0.92237043,0.8601919,0.0,0.579029,1.5718341,0.927144,0.9631465,1.2318727,0.49216253,1.183433,1.3286284,0.7328961,0.876996,0.6518998
brightburnmovie,0.0,0.0,0.3774789,1.3036548,0.88432837,0.5238388,0.5845933,0.80791503,0.0,0.30657846,1.5221012,0.78931177,0.89250815,0.83565736,0.3697647,0.94958806,1.0447899,0.740517,0.6139781,0.5961655
brittanyrunsmov,0.0,0.0,0.53032434,0.7058152,0.09904775,0.20670877,0.38948655,0.2764295,0.0,0.3100012,0.5498447,0.46198434,0.34856215,0.37255436,0.27486253,0.3847273,0.74193084,0.40053728,0.24007624,0.38136554
captainmarvelofficial,0.0,0.0,0.5670075,1.2480435,0.75899845,0.43422446,0.40901428,0.48157796,0.0,0.28174752,1.5189006,0.84525067,0.7305643,0.75553393,0.37653485,0.9912972,0.84125274,0.51715326,0.31386462,0.5850008
captivestatemovie,0.0,0.0,0.6311662,1.4286032,0.46216938,0.24958716,0.7255517,0.62338835,0.0,0.1445169,1.3991015,0.83298224,0.7138639,1.0241615,0.42028952,0.75430334,0.86788875,0.705747,0.53148717,0.70248616
catsmovie,0.0,0.0,0.9835889,1.4179951,1.1680524,0.52639925,0.52555794,1.0103377,0.0,0.7789511,2.4755132,0.9292073,1.1149249,1.6661087,0.3461349,1.0651649,1.4652929,0.73440874,0.85083157,0.95719755
charliesangels,0.0,0.0,0.56126636,1.7830335,1.4742367,0.7093512,0.56539214,1.59928,0.0,0.4973092,2.5940046,1.1848967,1.7809818,1.2429833,0.0735029,0.97723913,1.5694577,1.1252022,1.0223536,0.86846876
childsplaymovie,0.0,0.0,0.12560979,2.425168,0.7155668,0.4504176,1.0052224,0.55572283,0.0,0.21438894,1.6302606,0.9662128,0.9954457,0.75634253,0.31324983,1.6318607,1.6839956,0.9202306,0.8733947,0.8454153
clarathefilm,0.028260957,0.0,0.0,1.6608181,0.19281802,0.48641863,0.4486152,0.14746135,0.0,0.0,0.74176234,0.110319406,0.2430695,0.02979679,0.0,1.5372597,0.71281,0.45569828,0.27743447,0.0
coldpursuitmovie,0.0,0.0,0.4802112,0.7895128,0.5818245,0.17313725,0.30949622,0.6139793,0.0,0.33891487,0.95866305,0.7387456,0.58855176,0.7638873,0.17125657,0.53807616,0.6591298,0.4670956,0.49611884,0.3838295
countdown,0.0,0.0,0.64538467,1.532016,1.3945755,0.7301049,0.37027097,0.95923597,0.0,0.1354438,2.0810595,1.0017146,1.2398884,0.9629457,0.45482373,1.2229121,1.1583918,0.84513915,0.83800066,0.6751515
currentwarmovie,0.0,0.0,0.6910792,1.2749296,0.7779666,0.49697962,0.76949215,0.8167354,0.0,0.35516477,1.5241522,0.90044445,0.75182873,1.0860847,0.6565151,1.1456951,1.4158586,0.69788,0.90759796,0.68469805
darkwatersmovie,0.0,0.0,0.7340818,1.9470553,0.9078753,0.21941712,0.8539367,0.9913077,0.0,0.50758326,1.5290289,1.2422744,1.4211702,1.416762,0.7417016,1.0743535,1.8533186,0.9089036,1.1423365,1.0302624
