movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,1.0145565,0.46995658,0.7162101,0.94335306,1.0353922,0.57130253,0.6898212,0.81628233,0.63736355,0.57826585,0.78485185,0.5823764,0.8723374,0.56537634,0.5048164,0.945535,0.068816066,0.6023284,1.2680256,0.74975693,0.0,0.8433441,0.9206662,0.58945066,0.0,0.77059686,0.26486441,0.0,0.6800465,0.0
47metersdown,1.0199537,0.53720444,0.71295613,1.1992745,1.1217139,0.8224031,0.4447327,1.1689885,0.8913375,0.80788714,1.1085925,0.5599045,1.2012044,0.9609435,0.3964332,1.2049079,0.0,0.7982085,1.0580978,0.81422865,0.0,0.9393421,1.0517405,0.6802657,0.0,0.8364781,0.38180235,0.0,0.6737017,0.0
abeautifuldaymovie,0.8639024,0.38780737,0.5485858,1.0359821,0.91511345,0.62123746,0.6711234,0.7372891,0.8999358,0.814636,0.9334141,0.56493396,0.9095915,0.5683644,0.3037893,0.9469122,0.07485357,0.81749624,0.9867455,0.57244956,0.0,0.70854425,0.7883417,0.7958165,0.0,0.70713735,0.56301165,0.0,0.6557497,0.0
abominablemovie,1.5568906,0.5707909,1.1109438,1.2660842,1.3108608,1.0787162,0.9507135,1.0714159,1.0497409,1.1330458,1.46853,0.5451261,1.2056731,1.298549,0.51568973,1.5239475,0.0,1.3355293,1.5414376,0.97278655,0.0,1.3212438,1.0884455,0.48309252,0.0,1.4457879,0.6480752,0.0,0.89228356,0.0
adastramovie,0.66303766,0.3442518,0.39773467,0.69886184,0.76851004,0.51968676,0.3623267,0.7290651,0.7101287,0.61442167,0.62245494,0.5349702,0.62823945,0.509305,0.42629123,0.9953175,0.07759729,0.6869194,1.0141621,0.6267364,0.0,0.685164,0.76205105,0.56109613,0.0,0.5987645,0.34623182,0.0,0.54965377,0.0
adogsjourneymovie,2.0793746,1.6295644,1.7123809,1.9576883,2.428851,1.2804204,1.6965421,1.879791,1.6587583,1.30086,2.1191552,0.98518544,2.2147787,1.0390885,1.0252637,1.8841276,0.0,1.30115,2.1913197,1.0810742,0.0,1.7130996,1.6914543,1.2193503,0.0,1.9732808,0.5127468,0.0,1.4613935,0.0
aftermathmovie,0.79330486,0.30598992,0.66067344,0.7200934,0.8083628,0.4449019,0.4187577,0.64242095,0.6977906,0.48822725,0.8464524,0.55095655,0.615712,0.38771942,0.45874614,0.7923867,0.005264514,0.58023363,0.8658872,0.62678576,0.0,0.6017683,0.6767064,0.5038561,0.0,0.60557216,0.2822377,0.0,0.21352604,0.0
aftermovie,0.97208965,0.4580348,0.5410013,0.9689978,0.88781065,0.75863856,0.7397376,0.677419,0.8418849,0.5223687,0.6943254,0.34796566,0.8613305,0.7495243,0.5254977,1.0802358,0.20208469,0.7248584,1.1036816,0.6739645,0.0,0.56698895,0.8084891,0.59429866,0.0,0.7054973,0.24452604,0.0,0.5693482,0.0
ahiddenlifefilm,0.43075708,0.18015213,0.28426367,0.39978832,0.42640722,0.27666864,0.30213916,0.36013263,0.33683097,0.26885924,0.3954982,0.20621145,0.38358858,0.27112183,0.19929148,0.45173755,0.007859477,0.32719874,0.5035051,0.29840386,0.0,0.31756705,0.3670199,0.2803935,0.0,0.36476177,0.14971195,0.0,0.23526636,0.0
alitamovie,1.2636733,0.61873436,0.94637394,1.1645732,1.3402151,0.9239035,0.80799973,0.8869401,1.1050404,0.93755275,1.0524683,0.82259494,1.063479,1.0274282,0.5019817,1.3108245,0.16328487,1.1331557,1.2308145,0.9741125,0.0,0.8729464,1.1985748,0.97049993,0.0,0.72501844,0.30919734,0.0,0.5042854,0.0
angelhasfallen,1.5035771,0.62953943,0.99804515,1.1887661,0.94000757,0.90670365,0.844301,1.0455918,1.3646398,0.7291097,0.86502826,0.8242418,1.2345414,0.76581717,0.66079247,1.4699976,0.0,1.0580906,1.3796954,1.1453973,0.0,0.9605212,1.2128817,0.82937694,0.0,1.0643396,0.7228177,0.0,0.71404725,0.0
angrybirdsmovie,2.1509333,0.88366103,1.3777925,2.115479,1.8913317,1.5650829,1.7819171,1.670696,1.814882,1.3934522,1.8579526,1.119437,2.1518853,1.2748108,0.38615587,2.6026433,0.19359697,1.6917666,2.5539653,1.5290087,0.0,1.2772381,1.5347061,1.3401706,0.0,1.6078405,0.7815806,0.0,1.5731729,0.0
annabellemovie,1.7791911,0.75432616,1.3256454,1.6251285,1.5659759,1.0142453,1.2229518,1.5860674,1.3995711,1.1005698,1.443935,0.7722101,1.3563726,1.4426696,1.0152738,1.8798413,0.10347677,1.2540915,1.8505468,1.0996938,0.0,1.2055901,1.372307,0.94694865,0.0,1.3337039,0.6308876,0.0,1.2140999,0.0
