movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.82322276,0.9045852,0.7437209,0.50269455,0.5640623,0.70310897,0.0,0.0,0.08007383,0.7912096,0.17346703,0.81333566,0.735281,0.6273769,0.5280846,0.57136947,0.8256153,0.8786593,0.5570466,0.29844633,0.5683787,0.880902,0.8123175,0.5874061,0.27208242,0.8052302,0.0,0.74949807,0.70719904,0.87991226
47metersdown,0.9272562,1.175326,0.8311699,0.5910402,0.64846,1.1713005,0.0,0.0,0.0,1.0389881,0.07711716,1.0324063,1.0132055,1.0012258,0.6983326,0.57057136,1.120839,1.0291343,0.44894677,0.18835649,0.5858241,1.0577663,0.87513006,0.98060405,0.30909136,0.72050464,0.0,0.8024939,0.87137735,0.76709646
abeautifuldaymovie,0.75565696,0.7265787,0.4380883,0.44091228,0.49186832,0.56994724,0.0,0.06275977,0.0,0.6691683,0.122909926,0.67427105,0.5090752,0.6169087,0.47837225,0.6623529,0.92964303,0.5289247,0.40016738,0.12639071,0.4666573,0.79185677,0.8012519,0.59388,0.3735334,0.7550403,0.0,0.5469372,0.5255355,0.8446269
abominablemovie,1.2823217,1.144152,1.1284297,0.51194334,1.1452668,0.9880787,0.0,0.0,0.0018469486,1.5522863,0.33483303,0.8933785,1.1307548,1.1549405,0.86673975,1.217766,1.3765982,1.2797298,0.8807701,0.33132342,0.7910404,1.441952,1.1158054,0.80867267,0.35014603,1.202418,0.0,1.1776872,0.69989926,0.95337677
adastramovie,0.8219125,0.5677458,0.6201592,0.4952328,0.5158012,0.61772346,0.0,0.0,0.04253669,0.52402145,0.06179194,0.50288785,0.5210888,0.57339936,0.3746595,0.6244435,0.7214267,0.77042854,0.48400274,0.13515261,0.3637153,0.7261512,0.7475351,0.5823575,0.22195798,0.71417797,0.0,0.52565217,0.546852,0.832161
adogsjourneymovie,1.5884812,1.5330415,1.612182,0.62409997,1.3919075,1.4147887,0.0,0.0,0.0,1.7925446,0.15711458,1.7944764,1.7205774,1.510547,0.70644146,1.2603517,1.2394637,1.5142392,0.64724106,0.092719376,0.7878268,1.5348561,1.6339681,1.6162088,0.641876,1.4468231,0.0,1.3297943,1.6964067,1.5272925
aftermathmovie,0.56529427,0.6606218,0.46719596,0.3693322,0.38526165,0.37024054,0.0,0.0,0.040004127,0.5920844,0.0024544094,0.49633723,0.4616003,0.5691263,0.37226263,0.497379,0.6294331,0.5624711,0.3586129,0.18774107,0.3109476,0.554081,0.62661684,0.4901907,0.24265261,0.4445822,0.0,0.55715245,0.43948254,0.72932935
aftermovie,0.7511761,0.67122054,0.84009564,0.47602528,0.9039265,0.58858585,0.0,0.0,0.09868231,0.9661044,0.0,0.7623576,0.65629834,0.5710794,0.5150763,0.67715424,0.93710333,0.906444,0.58207434,0.3064101,0.42928007,0.72177184,0.8359345,0.6318418,0.2728437,0.6236207,0.0,0.6984802,0.4642088,0.77676547
ahiddenlifefilm,0.36560476,0.3303564,0.32946506,0.19995761,0.27822387,0.27989194,0.0,0.0,0.035154726,0.34300643,0.04556574,0.3308918,0.28640783,0.2795079,0.19416529,0.3070712,0.3911047,0.372018,0.18983057,0.10983588,0.17460264,0.34306195,0.41064787,0.28665438,0.108382896,0.27134845,0.0,0.3003306,0.26826596,0.35889256
alitamovie,1.1463635,0.75863636,1.0805148,0.7626317,0.8169311,0.9488911,0.0,0.0,0.0,1.0555427,0.0,0.9457223,0.9178661,0.6397751,0.67778987,0.8576641,1.2478448,1.3943479,0.594614,0.45718065,0.6335719,0.944817,1.0231231,0.9278789,0.37566742,0.67602414,0.0,0.98438823,0.7160662,1.1435043
