movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.765719,0.8572244,0.6418785,0.769393,0.65641665,0.56665796,0.4260347,0.48385912,0.53188866,0.6603791,0.62404317,0.0,0.72190243,0.58204174,0.3988543,0.5815188,0.6287997,0.74609643,0.654984,0.36544323,0.07332981,0.0,0.42197317,0.5210774,0.32305235,0.73896146,0.5326443,0.7389002,0.6530174,0.6079596
47metersdown,0.74894595,1.0876899,0.7493651,0.724187,0.94482106,0.598129,0.6794236,0.77499276,0.45658708,0.6892068,1.0924467,0.0,0.6149089,0.9494734,0.37070444,0.6201939,0.52284235,0.5608423,0.64641505,0.23693494,0.40298006,0.0,0.31419504,0.9513631,0.5189357,0.9961612,0.44348374,0.70393753,0.77615684,0.86278975
abeautifuldaymovie,0.7524164,0.78287584,0.6295717,0.75305414,0.49690452,0.5347534,0.54902685,0.60181063,0.38383314,0.48377997,0.6484895,0.0,0.76211005,0.5632897,0.3439382,0.62516624,0.5900049,0.5459427,0.3085145,0.40036088,0.024430517,0.0,0.28719637,0.5330737,0.49331734,0.6798842,0.44504833,0.44715548,0.45921546,0.73686874
abominablemovie,0.9861611,1.0703114,1.2021203,0.89232576,1.308753,1.0402362,0.4749356,0.84759396,0.8421283,0.6655305,0.8974062,0.0,0.92852885,0.6580617,0.65959907,0.74988544,1.3718836,1.0667253,0.5285029,0.5159053,0.373366,0.0,0.7272997,1.3021696,0.14278544,1.0919513,1.0026035,0.8925984,0.64183795,0.8327789
adastramovie,0.7266327,0.5908863,0.4853857,0.5296039,0.6552309,0.4742907,0.2703159,0.46140456,0.60083544,0.3250624,0.48633674,0.0,0.5505518,0.5446718,0.29166377,0.3793741,0.46214497,0.45150477,0.4506426,0.2941314,0.102433205,0.0,0.33440742,0.46083146,0.40336102,0.76077557,0.68397367,0.5255377,0.7093414,0.43328902
adogsjourneymovie,1.0232795,1.8964261,1.4662707,1.016548,1.4100995,0.800527,0.87195146,1.3575475,1.2209035,0.7015322,1.2482413,0.3538128,1.1775736,1.1171567,0.7255305,1.7449207,1.3686408,1.0490165,0.99874616,0.4571582,0.48139414,0.0,0.6520693,1.2534373,0.78468573,1.6927851,1.3333871,1.1731877,1.5719016,1.5234464
aftermathmovie,0.5340185,0.62948436,0.526693,0.60355353,0.5733274,0.4218521,0.43385977,0.47284442,0.5426697,0.35540065,0.4647884,0.0,0.35437077,0.37155908,0.20324254,0.4576855,0.42348835,0.45264128,0.311138,0.20259444,0.24508594,0.0,0.21840245,0.36307085,0.31486887,0.69458205,0.43974996,0.5653795,0.48440468,0.56756455
aftermovie,0.67030466,0.833108,0.71180177,0.4875264,0.5689997,0.40430596,0.42079645,0.49779975,0.4490133,0.49995753,0.5018441,0.0,0.5486054,0.57932794,0.21685505,0.4873094,0.5267935,0.57948107,0.5193356,0.28111994,0.1787538,0.0,0.23023567,0.51035917,0.30092034,0.80287397,0.73194313,0.565235,0.54934,0.7057916
ahiddenlifefilm,0.29313818,0.3819811,0.2843874,0.27006263,0.27364543,0.21852434,0.23935315,0.2517496,0.23592153,0.21880803,0.28595498,0.0,0.27417108,0.28313726,0.17353427,0.25340942,0.26709804,0.28494546,0.21802783,0.13291256,0.082271576,0.0,0.15183252,0.24608313,0.18350354,0.3716359,0.313228,0.27406752,0.2790709,0.31985712
alitamovie,1.1113403,0.97543174,0.8660668,0.61300546,1.1956421,0.5186343,0.843347,0.8785683,0.8367705,0.5154863,0.9215103,0.17658976,0.8338354,0.781211,0.54718256,0.7236794,0.96106017,0.810566,0.6436716,0.36218208,0.32806557,0.0,0.38761708,0.86135834,0.7399623,0.991523,1.0291928,1.019154,1.0448141,0.93264043
angelhasfallen,0.8675176,1.1724489,0.5408711,0.8888054,0.9968773,0.7028857,0.62707746,0.58010834,0.5740549,0.74474156,1.1316296,0.0,0.7600027,1.0263138,0.45370632,0.70250887,0.73973715,1.0527205,0.68626994,0.38654947,0.070499584,0.0,0.41728327,0.75120765,0.54357624,0.9659324,0.91713077,1.0178549,0.80463874,1.0245695
angrybirdsmovie,1.764892,1.7071536,1.5943563,1.2013818,1.1072425,1.0084653,1.2039036,1.2918125,0.8958474,0.64036435,1.5141264,0.0,1.4510825,1.465505,0.75938874,1.3118443,1.805224,1.5503747,1.1596617,0.5875147,0.2817448,0.0,0.40933892,0.91776395,1.0208677,1.4033676,1.5031277,1.1730118,1.1360917,1.4337001
annabellemovie,1.1407421,1.7101493,1.1767073,0.8966234,1.0017607,0.7928113,0.8382807,1.0546681,0.93722934,0.74155045,1.0991629,0.0,0.892303,0.9631275,0.49170944,1.0907822,1.1746378,1.1423216,1.0285983,0.6021159,0.27183008,0.0,0.38952538,0.89423555,0.6978486,1.3902339,1.2293227,0.918141,0.9375977,1.4565847
annamovie,0.5916717,0.7877605,0.61125183,0.67752683,0.5808542,0.42191824,0.5177409,0.5548583,0.4705171,0.615033,0.75535786,0.0,0.5294556,0.38341272,0.34053913,0.47029886,0.50992143,0.740704,0.5700262,0.38002187,0.16579007,0.0,0.35508165,0.521799,0.55455124,0.66750485,0.6240361,0.49725795,0.54181224,0.7262515
apollo11movie,0.35852054,0.5501954,0.4405226,0.35004875,0.35332665,0.2709632,0.31959787,0.28459898,0.36135638,0.19189271,0.35616922,0.0,0.53480345,0.36506915,0.28027216,0.37907943,0.3646334,0.43719718,0.30232283,0.2946602,0.10259268,0.0,0.28455392,0.3793289,0.25752255,0.47938922,0.41575223,0.34677607,0.39675844,0.42362386
arcticdogsmovie,0.50929874,0.96430403,0.58436286,0.5679283,0.5959924,0.656467,0.5448166,0.4456798,0.43654948,0.5286783,0.5927618,0.0,0.58557874,0.6874988,0.45623598,0.6637748,0.48009378,0.5101926,0.5322032,0.29526395,0.28178388,0.0,0.4701277,0.6061935,0.6577926,0.83413196,0.3622931,0.45990306,0.67762434,0.5866094
arcticmovie,0.4699674,0.68154097,0.50792664,0.4070941,0.47198918,0.26214695,0.42490122,0.41169548,0.3336247,0.36311084,0.44907898,0.01462494,0.43604895,0.46490285,0.30330035,0.4102937,0.43773907,0.48841688,0.48045877,0.20871867,0.0,0.0,0.32061633,0.4647529,0.33514825,0.49489242,0.5908974,0.46877295,0.42586342,0.52049387
artofracingmovie,0.7717928,0.8169344,0.76729095,0.49299172,0.7360567,0.42933342,0.6204697,0.77198535,0.6976508,0.28522947,0.5835321,0.11252771,0.7041823,0.46796572,0.35721716,0.4794878,0.7408956,0.60806185,0.39018962,0.288037,0.07668898,0.0,0.320214,0.47461104,0.44709817,0.83335376,0.726371,0.53648114,0.7876206,0.6020212
avengers,0.7343143,0.6089796,0.4711091,0.3675752,0.46236017,0.421536,0.38698277,0.2782138,0.35926694,0.50172174,0.40310267,0.0,0.5146651,0.58129144,0.3390883,0.68856895,0.48059076,0.6358272,0.4921531,0.22871839,0.027776944,0.0,0.41424015,0.4418671,0.2997163,0.642574,0.47255826,0.6107385,0.37607664,0.5607518
beachbummovie,0.6451809,0.8277883,0.5653101,0.69111097,0.69588596,0.56361973,0.38676202,0.29357624,0.6468688,0.41252854,0.57214105,0.0,0.6351648,0.63088113,0.41362187,0.3621497,0.69134855,0.5877505,0.45247626,0.4577831,0.06891756,0.0,0.471069,0.629681,0.1144162,0.7254665,0.61357194,0.55576605,0.5124032,0.5717076
bernadettefilm,0.46832773,0.8352216,0.66199076,0.7138748,0.666078,0.51184994,0.65370977,0.616092,0.38886738,0.5392577,0.72996724,0.0,0.82182175,0.6366439,0.41847748,0.6223014,0.5990619,0.5238431,0.64287627,0.44545573,0.19839415,0.0,0.5029012,0.61839956,0.34434968,0.7230399,0.9209712,0.7358523,0.6553613,0.62326753
blackandbluemovie,1.4190459,1.4520715,1.2447829,1.3341663,1.0382397,1.2608019,0.87374973,1.076435,1.1709877,0.95334345,1.2446576,0.0,1.3271078,0.9441242,0.5442718,1.412029,1.2164264,0.90406007,0.75675476,0.71628517,0.0,0.0,0.7467702,0.711002,0.8023562,1.4634225,1.6201805,0.9128704,1.099066,1.2709277
blackchristmas,0.8575276,0.9612529,0.70248514,0.6186849,0.7519292,0.46894515,0.5163296,0.676348,0.607387,0.6119577,0.7623658,0.0018673204,0.6974885,0.6003264,0.3875397,0.51667255,0.5800129,0.61991733,0.44809845,0.28983307,0.13802867,0.0,0.4803196,0.5785839,0.43032002,0.8216197,0.73160094,0.727744,0.62942296,0.8316171
blindedbythelightmovie,0.3956057,0.5708743,0.41923806,0.48715192,0.3808739,0.33117205,0.38550097,0.396204,0.48028743,0.24875116,0.5684715,0.0,0.4539354,0.44926715,0.2966877,0.37039047,0.41096625,0.4454165,0.34890214,0.18401565,0.117844895,0.0,0.28213063,0.32439652,0.25054002,0.57053494,0.51618284,0.4079125,0.46747172,0.40385807
bombshellmovie,0.69787705,0.67673624,0.5835619,0.764991,0.61217016,0.77638865,0.63731194,0.6768445,0.594557,0.6927365,0.72799635,0.0,0.48577133,0.58415854,0.43201807,0.48587137,0.7837175,0.6079945,0.7150727,0.49945956,0.27368146,0.0,0.363045,0.6745263,0.5602749,0.8909112,0.6895954,0.6831821,0.7143242,0.9881396
