movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,1.0116681,0.70399636,0.94149387,0.5710085,0.91862833,0.6068082,0.47011745,1.2548475,0.0,0.8121035,0.9843116,0.45470092,0.6980174,1.063516,1.0379603,0.5982629,0.48248202,1.1022687,1.1768173,0.0
47metersdown,0.7868267,0.78102696,0.56473166,0.84383225,0.8052279,0.44612074,0.6028801,0.9594246,0.0,0.6585306,1.3037076,0.4236196,0.71261805,0.8123878,0.88217497,0.625981,0.60645413,0.9394752,1.3195598,0.0
abeautifuldaymovie,0.7758628,0.6062824,0.7329413,0.31112754,0.79811203,0.680426,0.33740923,0.88382834,0.10695761,1.0190084,0.5779407,0.4248793,0.8200899,0.86771876,0.7355428,0.67774653,0.5736489,0.748118,0.501465,0.0
abominablemovie,1.2008095,0.45629284,1.0958647,1.0372444,0.5599283,0.5345187,0.6734637,1.5710256,0.20044912,1.1883327,1.323148,0.65138155,0.79816514,1.4575025,1.0325173,1.0317919,0.45970625,1.3119719,1.2035156,0.0
adastramovie,0.77410316,0.67291135,0.8638295,0.4115466,0.89676327,0.51343226,0.16672152,0.7000905,0.13161741,0.51126957,0.65099096,0.28614727,0.6567155,0.9216231,0.64706683,0.377433,0.6219869,0.5540906,0.70267105,0.0
adogsjourneymovie,1.548304,1.1636069,1.6779605,1.4003432,1.6530008,0.92200917,0.73636544,1.7232908,0.0,1.4471326,1.2930417,0.28419104,1.8424683,2.029932,1.3233409,1.1346595,0.7806391,1.8529308,1.857789,0.0
aftermathmovie,0.76970214,0.5572058,0.78121465,0.4749504,0.6755826,0.5288068,0.32226047,0.67380387,0.0,0.56153274,0.5799149,0.21812281,0.5298445,0.7239073,0.73449594,0.37650043,0.43177706,0.55809706,0.6299442,0.0
aftermovie,0.89644265,0.71551615,0.63710535,0.39838207,0.8040884,0.39981464,0.3593987,1.1719704,0.0,0.7085744,0.6580415,0.31633303,0.5902403,0.9316985,0.8704357,0.595312,0.5454175,0.75435454,0.7643599,0.0
ahiddenlifefilm,0.4038651,0.33893922,0.38875365,0.27719525,0.45389932,0.26353675,0.18420668,0.46948525,0.0,0.34245527,0.4331986,0.19093452,0.35439086,0.4820265,0.40773094,0.30074903,0.3242007,0.37350252,0.40428367,0.0
alitamovie,1.1931778,0.85170704,0.76502633,0.83677024,1.3994551,0.78004044,0.46626654,1.0529265,0.1746644,0.7458701,0.9434538,0.31414405,0.8787238,0.93383366,1.0453975,0.7613577,0.8145362,0.6399936,1.1115837,0.0
angelhasfallen,0.90651965,0.82679445,1.0018075,0.8735815,0.9870918,0.5319184,0.5020526,1.1585721,0.0,0.69748104,1.2579709,0.62310565,0.86628145,1.0919999,1.1140425,0.68474436,0.87755185,1.1584208,0.6200075,0.0
angrybirdsmovie,1.9137784,1.44632,1.2233199,0.79334325,2.0087402,1.3050289,0.8505093,1.9414699,0.0,1.7324249,1.6213119,0.39957625,1.364239,1.6098315,1.5929966,0.51582634,1.3879303,1.8453536,0.8295413,0.0
annabellemovie,1.538457,0.8941893,1.2130454,0.89226854,1.5027282,0.597678,0.63491714,1.4118059,0.0,1.2780303,1.0154402,0.4097764,1.0370014,1.8157693,1.672265,0.9513067,0.8582532,1.3391398,1.7705028,0.0
annamovie,0.69931346,1.0227957,0.78202367,0.5891721,1.045012,0.4248856,0.372309,0.9519416,0.0,0.66865194,0.9434023,0.37312987,0.65968436,1.0521892,0.8538407,0.75917757,0.9189122,0.6967016,0.67762387,0.0
apollo11movie,0.517165,0.47753927,0.49352401,0.38676044,0.5383312,0.3016475,0.19727235,0.6687549,0.0,0.4077288,0.56320715,0.2268526,0.5065309,0.7319931,0.53712475,0.43454337,0.44836766,0.48942074,0.47675842,0.0
arcticdogsmovie,0.61913764,0.6782544,0.76301384,0.5274661,0.86765194,0.4337796,0.2687924,0.8633844,0.0,0.76408136,0.8825569,0.4419926,0.55141664,0.93654627,0.5787505,0.5901603,0.9043581,0.8196761,0.9533037,0.0
arcticmovie,0.5786723,0.3431495,0.49767023,0.36574757,0.72353685,0.34349045,0.29093307,0.5639878,0.0,0.5030456,0.611915,0.36053446,0.49593055,0.6268402,0.71672887,0.4522022,0.47245693,0.40306738,0.60070074,0.0
artofracingmovie,0.8375504,0.872983,0.8329872,0.5481421,0.9795316,0.48991182,0.40339822,1.1217306,0.018208453,0.47906303,0.91648936,0.3751646,0.79943115,1.3549467,0.84327483,0.71295756,0.56807953,0.724121,0.88095766,0.0
