movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.49132103,0.5196496,0.094539195,0.18608329,0.45871484,0.22371764,0.057902843,0.42951575,0.33873826,0.29886413,0.41129503,0.35932222,0.3720752,0.18270564,0.3916316,0.43120086,0.19947089,0.43701732,0.34484047,0.0,0.25695577,0.46760553,0.2318111,0.2524348,0.12353344,0.19139221,0.31814036,0.4107195,0.45230436,0.13729694,0.0,0.25246784,0.4985038,0.12602808,0.20617673,0.59779155,0.37406164,0.21692668,0.48434684,0.2633786,0.41203675,0.24999157,0.0,0.21117581,0.19687353,0.5018163,0.4188663,0.28813612,0.3309684,0.48623696,0.33330765,0.53186166,0.22951221,0.35772124,0.35852382,0.30455017,0.09057137,0.414411,0.0,0.30132562,0.16879563,0.27251709,0.45318452,0.1994569,0.35171658,0.38532728,0.33961812,0.4077387,0.0,0.29130203,0.5516226,0.44408774,0.0,0.38863605,0.0,0.4506911,0.46608314,0.07296673,0.1434259,0.0,0.264891,0.0,0.48314613,0.2627729,0.3681461,0.48878533,0.37349406,0.38869888,0.48951367,0.05332163,0.0,0.47349223,0.0,0.0,0.1864514,0.16444434,0.43698618,0.5254855,0.2734115,0.0,0.33675936,0.08803755,0.4944134,0.3204798,0.5146564,0.4674856,0.45987773,0.31942308,0.3291594,0.0,0.11585252,0.36110586,0.39021587,0.12171298,0.4033674,0.38100046,0.30703163,0.35643044,0.38772836,0.12735331,0.39963526,0.4837214,0.4621339,0.4638656,0.38045222,0.0,0.29828253,0.37651595,0.46341065,0.50924695
47metersdown,0.6035292,0.69029236,0.04158384,0.40023512,0.5949665,0.21254279,0.20277466,0.440066,0.4325834,0.6177483,0.37851363,0.43962535,0.40280193,0.3352506,0.5860163,0.5424759,0.24538814,0.6283808,0.40448868,0.0,0.5501492,0.44126055,0.3883985,0.29625934,0.5112403,0.42096165,0.50061667,0.4754874,0.38322333,0.25105956,0.008837579,0.38791472,0.5761464,0.17818245,0.25615793,0.6356715,0.4196384,0.38029152,0.8292689,0.1472776,0.45986256,0.5391367,0.0,0.28876978,0.23398969,0.5702694,0.64753485,0.34680173,0.41811046,0.60323524,0.06480991,0.59442043,0.39907357,0.5192918,0.301185,0.3611811,0.25880826,0.53749067,0.0,0.36640543,0.29885933,0.23706059,0.47472495,0.2959294,0.5941191,0.4408173,0.6053061,0.6033622,0.0,0.47127497,0.63512236,0.59182215,0.0,0.5766277,0.0,0.57132536,0.4470261,0.0,0.40378848,0.0,0.4832013,0.0,0.7680888,0.26566604,0.58025575,0.43750215,0.55001813,0.5987469,0.7102258,0.0,0.0,0.6011624,0.0,0.0,0.51757723,0.18414961,0.55015326,0.63663113,0.42475298,0.0,0.5390183,0.0067069437,0.56060696,0.3419961,0.6983408,0.3405831,0.41797355,0.39363346,0.496227,0.0,0.22525717,0.70836645,0.5170672,0.25623372,0.42423797,0.30581883,0.6372803,0.49237773,0.38350055,0.27154067,0.55208474,0.5921536,0.6723164,0.47868595,0.4884119,0.0,0.44287872,0.38408074,0.5852511,0.5053507
abeautifuldaymovie,0.30518377,0.5043449,0.041588567,0.29372627,0.5211227,0.36136127,0.10301682,0.32557732,0.31160155,0.48520333,0.23985316,0.4989902,0.37718695,0.30071092,0.2642312,0.34539902,0.1157606,0.39444575,0.29288068,0.0,0.30026597,0.48175454,0.34608662,0.18170825,0.16827598,0.24444829,0.250971,0.5241578,0.28637743,0.3557486,0.0,0.39304,0.6542785,0.0,0.25987822,0.48225176,0.34026754,0.25611418,0.53630584,0.24300504,0.4053082,0.5741002,0.0,0.09400448,0.22848585,0.4935227,0.43303862,0.21426906,0.2875459,0.5161029,0.225038,0.3995147,0.23076415,0.44983834,0.35965326,0.34034407,0.15380077,0.45498574,0.0,0.27958563,0.24260631,0.1518222,0.380712,0.2378892,0.41907158,0.46884403,0.30829728,0.6055932,0.0,0.1940334,0.5018123,0.3507161,0.0,0.46744102,0.0,0.42357576,0.42664868,0.022621386,0.12934445,0.0,0.4448007,0.0,0.5662578,0.31518847,0.38167998,0.37509495,0.30432782,0.42247224,0.4459199,0.0,0.0,0.40113813,0.0,0.0,0.3054425,0.031786136,0.31718656,0.52629846,0.26698935,0.0,0.40942806,0.13711058,0.53894675,0.48539647,0.54905236,0.43369678,0.3033086,0.38292718,0.2994198,0.0,0.29952767,0.4525368,0.42643952,0.10205964,0.36552143,0.33008566,0.38471135,0.5954232,0.35291713,0.11717477,0.3310302,0.43256155,0.5031055,0.3431414,0.3879046,0.0,0.34446505,0.26405683,0.36032075,0.47483045
abominablemovie,0.6434831,0.5659691,0.07659939,0.38865864,0.8920424,0.53188115,0.14334805,0.433169,0.5608678,0.46021742,0.30319706,0.7313504,0.77588916,0.40162957,0.54327136,0.47844177,0.082867965,0.55048347,0.45801255,0.0,0.629191,0.8210285,0.2063834,0.5336812,0.18520181,0.30520234,0.78391427,0.852173,0.39220843,0.44247353,0.0,0.47254732,0.78614706,0.0,0.26158118,0.61006325,0.40351224,0.63642514,0.7316349,0.2632773,0.5698124,0.5819145,0.0,0.3823422,0.4442958,0.7692481,0.69895244,0.7650018,0.48250696,0.9027527,0.26538128,0.6553402,0.47967356,0.799756,0.26789162,0.84275013,0.09568169,0.6317179,0.0,0.42695922,0.3503738,0.22587292,0.68913126,0.35189,0.74609345,0.75698847,0.5507178,0.84826654,0.0,0.44800532,0.87461936,0.694652,0.0,0.66014594,0.0,0.63897556,0.8020562,0.0,0.34794107,0.0,0.56656694,0.0,0.8152801,0.34348378,0.702735,0.36142778,0.34263787,0.5321336,0.66225755,0.0,0.0,0.78780186,0.0,0.0,0.2681215,0.15922494,0.7483392,0.8059636,0.52571785,0.0,0.55186576,0.054093152,0.41621208,0.551991,0.8492918,0.72981447,0.6586385,0.8147135,0.6137817,0.0,0.45926046,0.69834954,0.51040524,0.17144287,0.4185378,0.7023601,0.50672615,0.69697654,0.7326769,0.11926053,0.7488197,0.6614186,0.67055905,0.59813714,0.6382647,0.0,0.37474084,0.5075132,0.5698364,0.8760742
adastramovie,0.36574325,0.35244718,0.0,0.2573509,0.399647,0.27594686,0.09738361,0.24480687,0.23544796,0.2945034,0.124733016,0.25097376,0.40853554,0.09581498,0.2411162,0.34756237,0.08614191,0.28294563,0.2019198,0.0,0.22653158,0.36484683,0.24870859,0.25052357,0.049624704,0.09676443,0.19376022,0.3122245,0.09938788,0.18679231,0.0,0.2832597,0.3888982,0.0020839851,0.18647316,0.4319455,0.47013795,0.23502457,0.38244393,0.112437166,0.39018384,0.38999006,0.0,0.12550995,0.26786396,0.4122341,0.25618714,0.19185635,0.15418324,0.43965945,0.13944831,0.46899125,0.29674497,0.46632558,0.29485208,0.20480293,0.0,0.2934282,0.0,0.3640572,0.14511172,0.18711326,0.3881316,0.18027145,0.29689923,0.38656703,0.28986323,0.3809497,0.0,0.22669823,0.47309572,0.2874509,0.0,0.34884208,0.0,0.32356018,0.36610308,0.0,0.07706656,0.0,0.36750388,0.0,0.41930962,0.11621427,0.3464819,0.35736054,0.2285539,0.38732123,0.367785,0.0,0.0,0.32413173,0.0,0.0,0.15212843,0.12217355,0.3893135,0.35712856,0.24625716,0.0,0.41843754,0.08447957,0.44157025,0.23158593,0.33023947,0.36351228,0.37744224,0.3948575,0.3081299,0.0,0.23645392,0.32685074,0.4065894,0.13803893,0.30743676,0.39304703,0.38054618,0.4686395,0.34985074,0.041819274,0.3599928,0.42116842,0.3816824,0.2884925,0.3967919,0.0,0.09949495,0.25410002,0.3441012,0.3214252
adogsjourneymovie,0.54013443,0.79715407,0.112560526,0.77536565,0.9760132,0.21272081,0.19592364,0.66381323,0.6602617,0.6759405,0.7338206,0.9382758,0.813476,0.30189538,0.55351305,1.0694352,0.02452612,0.65692693,0.4189576,0.0,0.445494,0.92411065,0.44853395,0.4504594,0.41329166,0.34940735,0.18090816,1.1681516,0.50974584,0.7378721,0.0,1.1178869,1.0499008,0.3839106,0.60578835,0.7966905,0.79556596,0.8001092,0.81933606,0.2466119,0.6407342,0.928133,0.0,0.29719368,0.49989092,1.1525804,0.9347882,0.43693328,0.5091913,0.9676917,1.0492458,0.88363564,0.20459458,0.9895732,0.81251335,0.683641,0.15301232,0.47873533,0.0,0.6948673,0.58403826,0.32670695,0.8647218,0.6944098,0.78305775,0.9964574,0.7360361,1.1449426,0.0,0.7163241,1.0551776,0.7864945,0.0,0.9671791,0.0,0.80573374,1.160433,0.0,0.44561562,0.0,0.54617983,0.0,1.188803,0.20407403,0.84644806,1.1605556,0.39437404,0.92641515,1.1076716,0.0,0.0,0.97513074,0.0,0.10134448,0.2710715,0.16639335,1.1952921,1.3899299,0.9039354,0.0,0.8091001,0.004812008,0.8792089,0.7060412,0.85561305,0.77723277,0.6440323,1.001022,0.5907198,0.0,0.6399693,0.72989184,0.58379555,0.0053292457,0.4256711,0.9312088,0.54171526,0.8965088,0.7948181,0.0,0.96344554,1.0542948,1.2060906,0.7969643,0.52340764,0.0,0.36676484,0.50741994,1.2051517,0.9792139
aftermathmovie,0.28009552,0.28077447,0.033998806,0.2638099,0.31974947,0.11478288,0.08459382,0.2568216,0.22080578,0.19757988,0.17806071,0.36159936,0.23542343,0.18808258,0.2581524,0.33944142,0.05230344,0.2745578,0.2039901,0.0,0.25896978,0.3104848,0.1394848,0.22449246,0.10469382,0.11999278,0.25993916,0.27499342,0.24458998,0.18028274,0.0,0.1976013,0.3412504,0.06849944,0.1643692,0.24276133,0.32064152,0.21805573,0.32326233,0.14763118,0.28119972,0.32637993,0.0,0.22721322,0.049343493,0.3352173,0.28398857,0.18426278,0.13770354,0.29684287,0.18802989,0.31322104,0.0787044,0.34588888,0.117356315,0.2613222,0.033754945,0.33905956,0.0,0.28839153,0.1941946,0.08033822,0.2552771,0.13919982,0.34353524,0.2915537,0.31698108,0.41537482,0.0,0.18621981,0.43927187,0.29520482,0.0,0.24285522,0.0,0.24126285,0.38397533,0.05550531,0.18566336,0.0,0.27346537,0.0,0.38261077,0.18601798,0.32664448,0.3285788,0.34432086,0.28783935,0.38222256,0.0,0.0,0.26900136,0.0,0.0,0.047446907,0.09702965,0.28151217,0.33263403,0.26396668,0.0,0.3559237,0.0630819,0.4399378,0.35872617,0.39256376,0.29348838,0.31202736,0.37075672,0.1861329,0.0,0.13927981,0.28345802,0.18036105,0.15110898,0.14895022,0.25019157,0.293444,0.27889758,0.2446466,0.06539882,0.25354025,0.35878554,0.3317535,0.28749287,0.26974183,0.0,0.14086443,0.24189599,0.34985626,0.31420153
aftermovie,0.42473242,0.38874164,0.007937202,0.2656536,0.34045854,0.27008817,0.1434528,0.24511392,0.2795011,0.26681688,0.10859621,0.29170087,0.43332526,0.1388823,0.38097125,0.2825517,0.15506381,0.27869582,0.3409322,0.0,0.37155288,0.32668072,0.29824042,0.29831856,0.16798314,0.28404063,0.16598831,0.35396653,0.27966598,0.29633555,0.0,0.4447123,0.45184597,0.10423484,0.12808576,0.37125263,0.35195982,0.25329,0.3775256,0.20851038,0.42587,0.43981177,0.0,0.23045196,0.17462534,0.46391228,0.46661302,0.34365842,0.19365793,0.4525368,0.20864017,0.36481032,0.115348764,0.40421885,0.29179123,0.38717794,0.11437454,0.34808105,0.0,0.2979268,0.1748492,0.22386733,0.31563172,0.3210026,0.38714874,0.3634231,0.34883392,0.39506602,0.0,0.29280782,0.39470577,0.28641206,0.0,0.42303735,0.0,0.41211933,0.5746759,0.0385392,0.1829563,0.0,0.2201204,0.0,0.39654765,0.20896898,0.35887372,0.47007608,0.26605532,0.4623462,0.4506563,0.0,0.0,0.40968263,0.0,0.010154404,0.06852621,0.11240829,0.44289455,0.45500237,0.35881427,0.0,0.41564712,0.03403651,0.44630674,0.48250636,0.45235395,0.3872097,0.36292878,0.3441805,0.3188658,0.0,0.2576379,0.36927405,0.40638924,0.045532793,0.383134,0.5040622,0.4668833,0.587605,0.33296943,0.01351954,0.4132922,0.4453242,0.57226443,0.38653457,0.38206145,0.0,0.13705046,0.3187348,0.44777486,0.42841357
ahiddenlifefilm,0.14579475,0.15049796,0.0,0.11764102,0.17672741,0.095145516,0.03850218,0.1511472,0.124434635,0.11432543,0.10730021,0.17380312,0.16181163,0.09284013,0.1392383,0.15308464,0.05695588,0.14646716,0.09535969,0.0,0.12012799,0.17216901,0.101119146,0.104458965,0.06549494,0.08617246,0.10783145,0.16279061,0.09963175,0.0935538,0.0,0.13780041,0.19463375,0.034841515,0.06785923,0.18724631,0.15685883,0.11750876,0.19323054,0.07269288,0.16954869,0.1611217,0.0,0.10321263,0.07902944,0.18515864,0.15590431,0.09126761,0.09722877,0.18216375,0.113416195,0.16898811,0.07053566,0.15260106,0.12253277,0.13506353,0.053965315,0.15619859,0.0,0.11743112,0.07988633,0.07851535,0.16182618,0.094260134,0.15125471,0.15075314,0.14251438,0.18358552,0.0,0.1074889,0.20191696,0.14555971,0.0,0.15501581,0.0,0.16198827,0.20311075,0.022563644,0.07322772,0.0,0.13472395,0.0,0.1813956,0.08026748,0.14975402,0.16523658,0.1347536,0.16190857,0.18155834,0.0,0.0,0.15758264,0.0,0.0,0.05706591,0.045293618,0.16996565,0.18431288,0.11526332,0.0,0.1749278,0.025057409,0.19320811,0.15787065,0.19064704,0.15721911,0.16065995,0.16057372,0.1405447,0.0,0.07694404,0.16944024,0.14093307,0.047824793,0.12727919,0.14864975,0.14737181,0.20509943,0.14724973,0.034916326,0.16359675,0.1963086,0.1878134,0.14497171,0.15096575,0.0,0.0848812,0.12520894,0.17028353,0.18266337
alitamovie,0.7079347,0.79762733,0.0,0.4956617,0.74716413,0.5509508,0.2671006,0.7002884,0.6283635,0.33603582,0.4850101,0.4546081,0.5824088,0.5834975,0.67530614,0.6566021,0.02816419,0.59027594,0.1911464,0.0,0.39323848,0.70379174,0.4926176,0.46606967,0.16936162,0.31414944,0.762595,0.72101504,0.3988349,0.5133601,0.0,0.5084866,0.7373975,0.12606959,0.570321,0.7739392,0.8133378,0.55454147,0.96275556,0.3209701,0.7388891,0.5156187,0.0,0.38387105,0.34466705,0.7252635,0.5576284,0.059731297,0.4915047,0.683675,0.48308203,0.67864275,0.4025763,0.5939508,0.464967,0.640902,0.19521433,0.5219874,0.0,0.5436831,0.35424972,0.28268453,0.32045665,0.3467048,0.63226676,0.447396,0.7689664,0.8882613,0.0,0.32459956,0.67491364,0.671015,0.0,0.65920335,0.0,0.6706891,0.7262416,0.0,0.26334256,0.0,0.6125598,0.0,0.756603,0.2693226,0.8864097,0.46832976,0.5185007,0.40354335,0.71138406,0.0099456,0.0,0.98377013,0.0,0.0,0.114379324,0.1753117,0.836984,0.84810776,0.29128847,0.0,0.4269721,0.061525308,0.8997946,0.74971855,0.69709605,0.85632235,0.5266996,0.9368302,0.56781596,0.0,0.4326932,0.754538,0.5676451,0.33622497,0.46302474,0.71525246,0.8125467,0.9839976,0.80847955,0.10476129,0.81367874,0.98520726,0.7378792,0.62613815,0.71366507,0.0,0.16539821,0.45297578,0.80697286,0.76358587
