movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.531347,0.39313528,0.22681653,0.23300979,0.4395409,0.5356138,0.21283524,0.19587165,0.48766714,0.34620455,0.6669943,0.18224427,0.3558422,0.36618972,0.0,0.2694729,0.0,0.36084527,0.12452328,0.41898325,0.3200943,0.0,0.4146957,0.26363167,0.33160424,0.0,0.03815613,0.3428568,0.44972876,0.14757125,0.0796283,0.41438955,0.23219456,0.13912807,0.6172181,0.25225595,0.37166387,0.38993117,0.0,0.32922876,0.33655655,0.4514178,0.0,0.30701151,0.3545118,0.015081843,0.0,0.0,0.5231509,0.074520975,0.050314523,0.29476213,0.712212,0.43051913,0.0,0.28183305,0.0,0.35310638,0.19398989,0.0,0.22111982,0.35157183,0.14089946,0.1539633,0.61367476,0.019412104,0.32461128,0.32257327,0.42166907,0.4418883,0.0,0.43194288,0.4871575,0.4413044,0.31293884,0.0,0.38772267,0.0,0.3554072,0.50105304,0.1915155,0.546805,0.50348926,0.1282512,0.39507914,0.0,0.36195353,0.16696061,0.39376038,0.5531505,0.0,0.023992069,0.41655904,0.17346224,0.483196,0.15924458,0.3433882,0.39398262,0.13437584,0.0,0.3144274,0.38974836,0.39814314,0.23333482,0.55243903,0.40621525,0.44977424,0.3968195,0.0,0.19597629,0.5508824,0.28936574,0.0,0.55960053,0.4133606,0.13898645,0.29080778,0.24468681,0.0,0.0
47metersdown,0.5747036,0.54591346,0.41588324,0.49619612,0.30996457,0.7861503,0.06842453,0.36035854,0.625198,0.21355653,0.651421,0.34595272,0.5419685,0.61835307,0.0,0.29422897,0.0,0.4004649,0.19769141,0.54890436,0.6258973,0.0,0.6812898,0.30322298,0.4157381,0.0,0.20122238,0.60045034,0.5466125,0.015154708,0.0,0.6445663,0.11084108,0.4647923,0.55857736,0.3322943,0.5722835,0.3474724,0.0,0.4527634,0.66101617,0.5561783,0.0,0.23822567,0.4212277,0.0,0.0,0.0,0.61070955,0.48156247,0.13896997,0.08538339,0.78478867,0.6527698,0.0,0.40616316,0.0,0.44704518,0.14105098,0.0,0.50615644,0.25160936,0.08182307,0.20278676,0.7253315,0.017773438,0.8235425,0.23933397,0.34037697,0.7233163,0.0,0.6226803,0.54885125,0.34656444,0.32456884,0.0,0.32646167,0.0,0.34180057,0.6281816,0.22998455,0.6501678,0.45889515,0.33313775,0.2175152,0.0,0.6294901,0.11800206,0.31329423,0.65846723,0.0,0.3081514,0.35551947,0.22277671,0.6192092,0.044145796,0.42608348,0.4206463,0.26450253,0.0,0.10431598,0.5991828,0.6180685,0.312336,0.64274126,0.42680195,0.48425803,0.65607953,0.0,0.2891081,0.6438795,0.3726918,0.123003334,0.5371625,0.57170445,0.352883,0.535663,0.44574234,0.0,0.2135298
abeautifuldaymovie,0.48002806,0.32925248,0.3211905,0.32256815,0.3392444,0.49431217,0.2982537,0.16917321,0.37170282,0.34326535,0.52975833,0.0,0.23559615,0.45437276,0.0,0.35118306,0.039203543,0.37847516,0.122272745,0.386194,0.45543605,0.0,0.4220655,0.18056166,0.44377252,0.0,0.067009866,0.44261613,0.28607127,0.27158475,0.055964503,0.43927234,0.0,0.17969817,0.492379,0.38442552,0.42693338,0.3644737,0.0,0.28775588,0.035524,0.54765123,0.0,0.2986512,0.38180703,0.1456185,0.0,0.0,0.3329984,0.24124491,0.08223195,0.3204779,0.6028094,0.38544697,0.0,0.3031515,0.0,0.2707569,0.2237603,0.0,0.29575688,0.24694932,0.15467684,0.15991174,0.48468065,0.10266344,0.46796253,0.31959906,0.38350666,0.40772754,0.0,0.305816,0.38160792,0.272256,0.23850794,0.0,0.2508016,0.0,0.32910302,0.41176015,0.16509873,0.4444813,0.4363945,0.0,0.35269287,0.0,0.40457657,0.27543426,0.3980978,0.48393276,0.0,0.14644495,0.15953118,0.25385144,0.560223,0.0,0.35227126,0.18438387,0.15034282,0.0,0.13182154,0.49455124,0.5418562,0.2645814,0.36405197,0.42710876,0.3389757,0.3623009,0.0,0.27901602,0.44455132,0.31469625,0.0,0.5021159,0.35039094,0.2861708,0.36643714,0.2735051,0.0,0.07925033
abominablemovie,0.8981804,0.49163783,0.44202265,0.3352426,0.5261208,0.6898744,0.34396908,0.6222347,0.5538941,0.58371335,0.92808217,0.30269954,0.61098003,0.4420029,0.0,0.7050032,0.0,0.7595168,0.23361686,0.5146197,0.6051834,0.0,0.57347244,0.40526807,0.50869024,0.0,0.14080676,1.0002246,0.480957,0.079867154,0.0,0.7332355,0.12797272,0.3577966,0.8772561,0.47149882,0.5411711,0.852636,0.0,0.6280389,0.7474999,0.9946447,0.0,0.568396,0.77930576,0.079307824,0.0,0.0,0.79817253,0.5909459,0.08824489,0.21675962,0.9984441,0.56845224,0.0,0.5540688,0.0,0.7110286,0.59112406,0.0,0.5955902,0.317242,0.44068804,0.3013852,0.86034685,0.0,0.7122879,0.4939073,0.6703411,0.9632361,0.0,0.7208084,0.6057718,0.40165883,0.5813537,0.0,0.66585416,0.0,0.5263487,0.8861111,0.50086397,1.0714463,0.69215333,0.15840608,0.53918725,0.0,0.75112,0.29449072,0.7253947,0.77280515,0.0,0.063517764,0.75281686,0.22054219,0.8549564,0.3573287,0.66993135,0.59395087,0.44421214,0.0,0.27117935,0.6614734,0.96956044,0.4678005,0.70019114,0.71621037,0.61939454,0.5075391,0.0,0.2905092,0.7955404,0.6115939,0.0,0.8711979,0.7196782,0.45666453,0.5451283,0.27315506,0.0,0.07355899
adastramovie,0.35452875,0.38484937,0.36805204,0.24043202,0.2853851,0.51157045,0.20551872,0.19561386,0.45705992,0.30045745,0.5207751,0.19495985,0.43270922,0.24841222,0.0,0.32060748,0.0,0.3393103,0.09934148,0.34555683,0.43953073,0.0,0.32106552,0.12194355,0.39581007,0.0,0.0021689925,0.44318107,0.3010355,0.045392863,0.0,0.3655518,0.13032646,0.16060077,0.37439108,0.27669847,0.31017458,0.39674106,0.0,0.4384395,0.19021201,0.31744626,0.0,0.39218187,0.5490934,0.16721521,0.0,0.0,0.3074342,0.37285525,0.0,0.15007146,0.49997953,0.37038386,0.0,0.226779,0.0,0.34123594,0.20861058,0.0,0.29731807,0.3083489,0.16930935,0.24936505,0.49195617,0.015886303,0.48536384,0.2753,0.3973994,0.38254535,0.0,0.27043754,0.31089142,0.34864032,0.28221008,0.0,0.19355533,0.0,0.44684327,0.41230285,0.10247989,0.5394301,0.33873314,0.19740641,0.31295022,0.0,0.32548824,0.098054565,0.3126346,0.46093547,0.0,0.30835244,0.16006748,0.0,0.38784775,0.19425306,0.25771865,0.2673231,0.2428542,0.0,0.20325059,0.26020992,0.41684458,0.28727943,0.22208528,0.34359473,0.3734417,0.30649775,0.0,0.31554282,0.4234551,0.39927092,0.0,0.6278263,0.324387,0.2722669,0.23720339,0.21199578,0.0,0.033738885
adogsjourneymovie,0.8636582,1.4065288,0.79073244,0.6626967,0.6865754,1.3132104,1.0116577,0.76035047,0.93840784,0.72527146,1.069245,0.26908946,0.8356729,0.34973887,0.0,0.49127668,0.0,0.6749322,0.8797369,0.9172816,0.8312197,0.0,1.0326154,0.28860247,1.2054008,0.0,0.17854682,0.8521256,0.46960515,0.018983025,0.19128144,1.1865261,0.0,0.062176347,0.74128795,0.5129665,0.81232315,1.2493291,0.1964428,1.05853,0.47021937,0.7914242,0.0,0.8329866,1.1925768,0.32139134,0.0,0.0,1.1228869,0.81446564,0.0,0.38079178,1.3020197,1.0147021,0.0,0.99332756,0.0,0.4580394,0.5110378,0.0,0.65902406,0.58369076,0.19911064,0.53837854,1.2345742,0.32350582,0.5641375,0.6056076,0.65081924,0.48463336,0.0,0.5165597,0.7771488,0.8440801,0.5192021,0.0,0.614645,0.0,0.5700975,1.474326,0.52335924,1.7201017,1.2293247,0.25144732,0.62497836,0.0,0.63130534,0.3176979,0.7599242,0.88448626,0.0,0.19777533,0.610167,0.51519775,0.9887185,0.2825433,1.1041878,0.5895846,0.49567634,0.0,0.7433676,1.0782521,0.93638813,0.7855315,0.77650994,1.1824057,1.136901,0.54913974,0.0,0.5534924,1.0226895,0.5534168,0.0,1.5355619,0.7951586,0.2839995,0.94519305,0.5782833,0.0,0.09734615
aftermathmovie,0.43412355,0.35295284,0.28281197,0.29367074,0.369355,0.40830502,0.11074316,0.22644684,0.3214253,0.29018942,0.48309043,0.09163905,0.07332853,0.2563705,0.0,0.1794522,0.0,0.33080944,0.13070308,0.2746949,0.24693993,0.0,0.28187838,0.12443276,0.3403344,0.0,0.06491142,0.37953797,0.2188409,0.09426583,0.036815017,0.3138557,0.0,0.120059825,0.38898778,0.131711,0.19210243,0.28021386,0.0,0.24215083,0.27361107,0.3593595,0.0,0.20107241,0.35563684,0.060577624,0.0,0.0,0.29049963,0.2251828,0.0,0.011833206,0.3672519,0.38269174,0.0,0.18294673,0.0,0.32358402,0.24571784,0.0,0.25070018,0.17370641,0.09830677,0.17218865,0.41176432,0.04221194,0.38997874,0.1734542,0.3459981,0.427654,0.0,0.19690758,0.31668752,0.23598847,0.2370855,0.0,0.23597637,0.0,0.36169758,0.3661648,0.054720894,0.457402,0.29597062,0.07952449,0.254499,0.0,0.25804147,0.12697852,0.31303364,0.32339874,0.0,0.19535324,0.24326512,0.1741664,0.37505296,0.16454545,0.31194267,0.20337334,0.08167437,0.0,0.09303674,0.33934405,0.3971113,0.29312164,0.26075238,0.2790174,0.36327526,0.29017043,0.0,0.19093749,0.30868384,0.2747775,0.0,0.42475265,0.30549845,0.2657367,0.19253229,0.16440552,0.0,0.036714215
aftermovie,0.544944,0.41751108,0.34708646,0.33640882,0.4213648,0.64527726,0.39671594,0.2433557,0.41907623,0.37131807,0.5189536,0.06366422,0.2786287,0.26606247,0.0,0.17317213,0.0,0.3359546,0.22476433,0.6541261,0.4631908,0.0,0.58316886,0.11320424,0.514406,0.0,0.12532063,0.5386311,0.39803088,0.0,0.21213283,0.39042285,0.09338434,0.12191471,0.4686063,0.1879133,0.35465115,0.48568597,0.0,0.30733436,0.35000208,0.55240834,0.0,0.3946638,0.36398596,0.047070205,0.0,0.0,0.50551623,0.3199924,0.060722567,0.28529036,0.38524276,0.4576054,0.0,0.4042573,0.0,0.32704479,0.23441185,0.0,0.28532088,0.35608187,0.23520553,0.3408144,0.5383921,0.14106813,0.54656047,0.36972028,0.43443194,0.5920595,0.0,0.31411746,0.40023872,0.26405433,0.34701213,0.0,0.28554162,0.0,0.4303056,0.39412412,0.3764785,0.7213426,0.41740215,0.11045073,0.3077211,0.0,0.5020297,0.2106679,0.30042744,0.5048235,0.0,0.3099194,0.19995315,0.34505093,0.539678,0.20948252,0.34594035,0.22566344,0.18782613,0.0,0.1720034,0.45318094,0.5776149,0.22809015,0.28290305,0.43991166,0.47305197,0.3643082,0.0,0.19091094,0.49044248,0.2213846,0.0,0.4936009,0.52301043,0.17986974,0.37306535,0.26755825,0.0,0.0
ahiddenlifefilm,0.25157946,0.21031949,0.15120076,0.12466858,0.1575183,0.26484674,0.13784268,0.14042138,0.19730133,0.15948018,0.2792532,0.063289374,0.12956977,0.18964204,0.0,0.14008752,0.0,0.16682722,0.1091911,0.20835853,0.19273005,0.0,0.18900411,0.078054875,0.20086443,0.0,0.067653246,0.21356644,0.15480874,0.052911766,0.0024724333,0.2019499,0.061318807,0.08585895,0.20378758,0.12974435,0.19833739,0.21106037,0.0,0.17606522,0.14496464,0.22713934,0.0,0.15827899,0.20923576,0.046567425,0.0,0.0,0.19109574,0.13994241,0.04398164,0.091874264,0.27662683,0.19543388,0.0,0.15362363,0.0,0.16671793,0.12610544,0.0,0.14831829,0.15362653,0.07334238,0.10840354,0.2520164,0.027351815,0.20506153,0.14723232,0.18619451,0.22276555,0.0,0.17116074,0.188296,0.14706418,0.14800255,0.0,0.14346725,0.0,0.16418454,0.24126731,0.09511945,0.2668546,0.21496883,0.06534528,0.16351683,0.0,0.20197776,0.079137966,0.1904296,0.23243529,0.0,0.092600785,0.13907239,0.07653224,0.25097346,0.08260491,0.1875571,0.13890813,0.08125612,0.0,0.12408916,0.19846675,0.23343807,0.14610389,0.19361462,0.17546399,0.18728235,0.18529451,0.0,0.118152335,0.20634368,0.16029595,0.0,0.24262865,0.19240144,0.128396,0.15991192,0.103746064,0.0,0.04433072
alitamovie,0.643907,0.5376581,0.36245784,0.5428896,0.4646483,0.6009266,0.14546187,0.36498454,0.49588215,0.40181917,0.8330526,0.13431957,0.3024377,0.6048592,0.0,0.478817,0.040889353,0.23986396,0.19604468,0.4829281,0.49310327,0.0,0.42237332,0.21978907,0.5510594,0.0,0.1247218,0.7234704,0.6473243,0.055777404,0.0,0.63707626,0.28633416,0.35624468,0.6861536,0.3945162,0.4753747,0.5099455,0.0,0.6601189,0.28219533,0.504362,0.0,0.35515672,0.6351859,0.3320535,0.0,0.0,0.60470265,0.47598714,0.04576178,0.23160802,0.90965295,0.41456586,0.0,0.397138,0.0,0.6187523,0.2365838,0.0,0.46567202,0.5487173,0.27449003,0.3272348,0.8088512,0.0064997887,0.5253244,0.5125429,0.58935577,0.6297376,0.0,0.44649944,0.5161957,0.50414675,0.31666693,0.0,0.26396242,0.0,0.5052211,0.5997029,0.22602369,0.7717859,0.6320357,0.3207335,0.524529,0.0,0.5881543,0.19527648,0.5540629,0.574948,0.0,0.49112144,0.29163197,0.018969346,0.42147422,0.29642862,0.36139596,0.47109538,0.08552487,0.0,0.15773785,0.33320612,0.7062711,0.6209583,0.43164647,0.64992326,0.69304013,0.45486987,0.0,0.35993472,0.40125486,0.61430025,0.0,0.8980476,0.6507277,0.5019272,0.4662097,0.37976104,0.0,0.16299333
