movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.33307308,0.46995303,0.28258148,0.0,0.41275573,0.17150256,0.0,0.4102418,0.42090684,0.18472286,0.32944015,0.54315984,0.2797473,0.3727304,0.33102033,0.0,0.13955744,0.49130282,0.0306603,0.30053344,0.0,0.28370363,0.0,0.45526242,0.005664348,0.15282977,0.48436195,0.4485322,0.0,0.5057711,0.2747413,0.0,0.0,0.25943345,0.6002524,0.23910673,0.49311942,0.4054515,0.49773267,0.06072587,0.46421248,0.416268,0.282617,0.21355253,0.6364918,0.21749707,0.45478922,0.51942736,0.35023648,0.059544906,0.24661534,0.0,0.19771802,0.37482202,0.34585124,0.46569863,0.49956068,0.0,0.0,0.2116418,0.35365868,0.43776348,0.0,0.6134894,0.37852034,0.40052974,0.0,0.33595404,0.0,0.46295914,0.44241416,0.18257213,0.5791664,0.50035346,0.0,0.40880156,0.11672768,0.0,0.52771556,0.15108265,0.64920914,0.07228626,0.5937352,0.13994372,0.47287256,0.21410976,0.37364724,0.39638498,0.43394697,0.0,0.27745774,0.60648185,0.33075935,0.23958871,0.42098868,0.54656756,0.5279691,0.28161946,0.56776255,0.34544745
47metersdown,0.56363344,0.53108025,0.26953465,0.0,0.4687785,0.2683895,0.0,0.66865027,0.40600693,0.22904195,0.4006408,0.9069218,0.20321958,0.604133,0.34888828,0.12281518,0.42612123,0.57276803,0.09381008,0.44652936,0.0,0.40684825,0.0,0.49812457,0.0,0.18207166,0.106799826,0.46328822,0.0,0.6492497,0.3080468,0.0,0.0,0.3757079,0.7723463,0.5392165,0.51569283,0.40703413,0.51192415,0.0643283,0.8069153,0.58363557,0.6054834,0.55430835,0.7489573,0.41726175,0.5102797,0.53852844,0.22545932,0.12672271,0.15241626,0.0,0.22687688,0.5640353,0.5811756,0.7605168,0.53017735,0.0,0.0,0.018007806,0.21631968,0.5717664,0.0,0.47078705,0.38813832,0.5570527,0.0,0.65545326,0.0,0.38304996,0.4243956,0.06731144,0.6936271,0.6369132,0.0,0.4438778,0.36772764,0.0,0.6147057,0.21572445,0.48666027,0.017110813,0.7010661,0.0058603324,0.7128375,0.18542965,0.61489195,0.44243473,0.65476584,0.0,0.24206856,0.76902634,0.6348637,0.46430463,0.17054243,0.5992658,0.7409734,0.26227638,0.7552584,0.3958564
abeautifuldaymovie,0.274043,0.43181396,0.2277987,0.122757606,0.39387167,0.22027105,0.0,0.23412302,0.27646285,0.17450349,0.06462507,0.49016348,0.23391584,0.40140018,0.25479785,0.061971303,0.13428275,0.3741614,0.02787533,0.32200983,0.0,0.32341376,0.0,0.40606505,0.0,0.15897605,0.38066757,0.23724733,0.0,0.4240498,0.20847017,0.0,0.0,0.35295328,0.43724588,0.43257406,0.32812455,0.28158966,0.39757475,0.13579032,0.6015723,0.42220774,0.48766288,0.20655215,0.41361532,0.054692823,0.5846637,0.45700365,0.17910586,0.10507533,0.18691592,0.0,0.24429329,0.45108247,0.3703736,0.4857082,0.37387,0.09002313,0.0,0.039468568,0.30137837,0.35213113,0.0,0.33259374,0.37289324,0.43090916,0.0,0.4380088,0.0,0.34267718,0.35908127,0.13452916,0.48492917,0.2508523,0.08527675,0.31519276,0.2843793,0.0,0.3676182,0.04855073,0.412851,0.0485803,0.618716,0.0,0.46855387,0.1762185,0.41641843,0.5004595,0.39847952,0.0,0.2562505,0.4659868,0.4466889,0.25291353,0.11890386,0.41435736,0.47835636,0.32868043,0.447203,0.50883234
abominablemovie,0.54351914,0.3883799,0.27484712,0.099321805,0.648001,0.42380318,0.0,0.38046387,0.4728384,0.3334741,0.24987745,0.6410584,0.30769655,0.7665427,0.40653083,0.18003872,0.0069155674,0.6189354,0.12356304,0.50109625,0.0,0.66093415,0.0,0.68950826,0.12024209,0.32885116,0.43118775,0.6847609,0.0,0.9371271,0.24171513,0.0,0.0,0.643927,0.89288783,0.66726303,0.75709915,0.6601866,0.6632153,0.09560975,0.87543577,0.5544185,0.66772056,0.25945988,0.47009945,0.42325833,0.64709455,0.57230854,0.17731448,0.100731395,0.31729677,0.0,0.5007303,0.81968826,0.48108894,0.97384304,0.34869793,0.10161273,0.0,0.0,0.42984945,0.53500944,0.0,0.758944,0.7065872,0.6066843,0.0,0.47504577,0.0,0.56424904,0.7601892,0.21598458,0.8408868,0.46913734,0.15569207,0.6148036,0.37442124,0.0,0.869634,0.17902495,0.8368241,0.05689238,0.90357935,0.12645645,0.42832455,0.055603195,0.6451497,0.7657962,0.7568911,0.0,0.36757535,1.0140417,0.46794587,0.5140549,0.6253141,1.0787361,0.60874754,0.4464245,0.6236511,0.63714117
adastramovie,0.2814866,0.42001352,0.2564689,0.102887176,0.45309532,0.15644087,0.0,0.3345722,0.17391948,0.19407476,0.21707274,0.26749158,0.24060485,0.34685144,0.2855174,0.07819089,0.20582737,0.35978773,0.09699981,0.24315235,0.0,0.21170731,0.0,0.3190571,0.0,0.026078872,0.28603017,0.43393168,0.0,0.4093743,0.32010284,0.0,0.0,0.38899216,0.5322678,0.38064918,0.47067326,0.45477283,0.32802108,0.14543581,0.55909294,0.32596773,0.46480605,0.19743326,0.4572938,0.13374206,0.4703105,0.43489876,0.20324467,0.19140549,0.2935739,0.0,0.1437365,0.3904604,0.3633185,0.39320076,0.26388395,0.0,0.013292633,0.0,0.34161544,0.38040575,0.0,0.38807514,0.38702723,0.2859671,0.0,0.42632988,0.0,0.38513803,0.47083288,0.2196084,0.51379085,0.14580244,0.10183096,0.38914084,0.13055336,0.0,0.46310222,0.121249005,0.36398146,0.093405455,0.6197728,0.13230696,0.5245092,0.17778674,0.4612354,0.45874014,0.27772093,0.0,0.266191,0.37802315,0.43166745,0.2677654,0.19714546,0.42356506,0.47197253,0.28293183,0.26332635,0.42412508
adogsjourneymovie,0.7069124,0.7147343,0.53448695,0.30795097,1.4960151,0.31667715,0.0,1.0043586,0.61723506,0.34427646,0.66517717,1.0690131,0.4117025,1.0085789,0.91144633,0.40289104,0.39073905,0.9128751,0.0,0.63033676,0.0,0.692563,0.0,0.79226756,0.0,0.35123163,1.1667165,0.97150123,0.0,1.079125,0.46199858,0.0,0.0,0.9209107,1.0169767,0.4294403,1.1503416,0.8602192,0.9258573,0.3262106,1.1849303,0.8433413,1.0224595,0.0859407,0.87566334,0.49025238,0.6455509,1.0127869,0.31037784,0.41088694,0.66044414,0.0,0.2643484,1.1073223,1.034842,1.1140825,0.95340925,0.0,0.0,0.16187578,0.81822133,0.7737948,0.0,0.80714875,0.75243556,0.7312973,0.0,0.85574925,0.0,1.1065626,1.0350205,0.70613784,0.8170104,0.7987385,0.22320989,0.6755757,0.40869218,0.0,1.254413,0.18375683,0.903299,0.045043733,0.9543242,0.14981702,0.7929022,0.3868563,0.82492214,0.723244,0.9471413,0.0,0.52749133,1.0473229,0.35437596,0.46543497,0.964194,0.8901132,0.7553794,0.5935236,0.86727166,0.8718355
aftermathmovie,0.4594844,0.33340806,0.1210434,0.015027127,0.3869515,0.11388062,0.0,0.29866993,0.3087111,0.29346964,0.12495494,0.36601254,0.16264646,0.29298106,0.2673945,0.13580558,0.25469443,0.4149696,0.044359863,0.2746536,0.0,0.18473142,0.0,0.36339268,0.0,0.13301419,0.39568633,0.36426824,0.009209198,0.5249146,0.1882186,0.0,0.0,0.27467155,0.3792599,0.33107483,0.33910826,0.44504285,0.33936307,0.12490152,0.48065355,0.4710408,0.33042267,0.13684773,0.42463344,0.105733186,0.28631628,0.41312456,0.2130981,0.07554289,0.12574461,0.0,0.18811603,0.429764,0.33730733,0.45923308,0.2798199,0.018909331,0.0,0.06479043,0.24627954,0.3866592,0.0,0.30189842,0.32168275,0.36382186,0.0,0.35807553,0.0,0.34796143,0.39076284,0.21659622,0.46078396,0.30948627,0.037657384,0.38157788,0.32289973,0.0,0.29850972,0.2935023,0.45555833,0.016116347,0.579626,0.04071615,0.50628537,0.18055156,0.38610262,0.3475646,0.47817564,0.0,0.17042941,0.34622684,0.33554822,0.30633378,0.2500801,0.34160098,0.35909516,0.24112256,0.17699961,0.37326166
aftermovie,0.39984617,0.36795232,0.08512178,0.062839486,0.5096954,0.1696662,0.0,0.37200496,0.30008703,0.24244128,0.18261747,0.5174133,0.16594176,0.44571683,0.2661656,0.081073105,0.0119208135,0.5219076,0.025204878,0.32386672,0.0,0.2564768,0.0,0.3451789,0.0,0.15886548,0.4466787,0.33793986,0.0,0.3864713,0.4123736,0.0,0.019443156,0.30303618,0.40598503,0.35017055,0.46378762,0.41875806,0.24557608,0.22739622,0.5673021,0.4275941,0.46476057,0.20550093,0.33902344,0.09968685,0.38306978,0.29117596,0.15176456,0.24006994,0.21416965,0.0,0.3099301,0.35382465,0.32503456,0.45922622,0.24377514,0.0,0.0,0.1372905,0.36472255,0.47779617,0.0,0.45306066,0.39075717,0.43187624,0.0,0.36628792,0.0,0.39308256,0.48013493,0.12228003,0.45863277,0.19969012,0.042318087,0.4097892,0.15523636,0.0,0.47747052,0.11587446,0.5651161,0.05097749,0.57333267,0.2190801,0.43937874,0.11802094,0.42364883,0.4218749,0.47732854,0.0,0.2722092,0.36333877,0.3008743,0.32054383,0.36892527,0.43891498,0.34002382,0.32132223,0.27367377,0.43302056
ahiddenlifefilm,0.18422031,0.18400277,0.10478714,0.039743114,0.21797684,0.08896244,0.0,0.19917125,0.14425075,0.12703626,0.11208379,0.21959516,0.1032279,0.17563456,0.1638048,0.035106383,0.08303475,0.20155393,0.050173998,0.14482236,0.0,0.15953796,0.0,0.19320466,0.0,0.083484724,0.1772795,0.20618194,0.0,0.24725199,0.14839399,0.0,0.0,0.16789725,0.24074103,0.18787807,0.19633965,0.20733538,0.18787424,0.068223156,0.22662684,0.19800459,0.23510382,0.107103355,0.24188536,0.07878373,0.22312859,0.21467571,0.09424702,0.082695395,0.112100765,0.0,0.11675892,0.19382524,0.18211812,0.2585248,0.17347547,0.0,0.0,0.024958776,0.14496982,0.19590095,0.0,0.19933134,0.18413925,0.17132573,0.0,0.17026724,0.0,0.17707498,0.2020604,0.11259408,0.24953848,0.16433011,0.051184747,0.17557721,0.10424897,0.0,0.21921812,0.09538637,0.21691239,0.044784095,0.27727634,0.08688206,0.2402839,0.1110134,0.24162999,0.20936546,0.22806786,0.0,0.14240044,0.2377462,0.17516284,0.1387489,0.14563006,0.22206816,0.20543823,0.14220092,0.19625784,0.21301785
alitamovie,0.4093528,0.52963865,0.22351034,0.49990368,0.7940413,0.0,0.0,0.586577,0.27277434,0.3027428,0.20141327,0.5616323,0.44580302,0.6973783,0.68667996,0.0,0.29104525,0.56289995,0.22948173,0.44416758,0.10065714,0.39293385,0.0,0.6883459,0.0,0.3230094,0.5763132,0.66053057,0.0,0.6140615,0.44272628,0.0,0.0,0.54586416,0.9126823,0.68484783,0.60535663,0.58349985,0.44997683,0.0,0.60646284,0.484772,0.8431298,0.24784857,0.5714874,0.14369257,0.9331471,0.81017303,0.17999028,0.2897705,0.44795802,0.0,0.45105878,0.90311116,0.31186652,0.6976306,0.57639056,0.0,0.0,0.19090182,0.23711127,0.22310045,0.0,0.5657489,0.6507185,0.5829183,0.0,0.588085,0.0,0.46856132,0.49344048,0.31788474,0.91347146,0.41247204,0.19190475,0.6707049,0.40825182,0.0,0.87853974,0.32228172,0.809152,0.0,0.838704,0.22698607,0.65067244,0.35835433,0.5906046,0.5309917,0.6578354,0.0,0.6165585,0.6295563,0.56409025,0.36567396,0.7087027,0.7670114,0.55465883,0.31358036,0.5873434,0.6913292
