movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.5901781,0.6183992,0.20105177,0.2738114,0.43147144,0.54926234,0.0,0.0,0.48747048,0.2145081,0.3099767,0.6586096,0.43786478,0.4880976,0.4499434,0.41789982,0.23382753,0.5522197,0.29260522,0.37347823,0.42606273,0.66887367,0.17471847,0.56544006,0.47320879,0.0,0.43474516,0.3246748,0.0,0.7347404,0.0,0.6282387,0.4316331,0.3372885,0.3035575,0.4449215,0.70824224,0.32684425,0.0,0.60672367,0.52481854,0.6172008,0.26241484,0.52683514,0.56223077,0.5832656,0.29602605,0.0,0.5968425,0.6074032,0.3701325,0.5541035,0.3564311,0.6324501,0.053054404,0.68231875,0.3193387,0.3014275,0.5549535,0.7221085,0.77105635,0.49313474,0.183038,0.48608595,0.5722828,0.08455372,0.25854656,0.5553626,0.41571492,0.4066968
47metersdown,0.74570554,0.7716173,0.32138747,0.098359555,0.58539927,0.24718302,0.0,0.0,0.5850625,0.21234831,0.2906107,0.7804423,0.9257913,0.7605391,0.6309505,0.4816481,0.4473895,0.6219561,0.3721433,0.57216763,0.7855215,0.7621418,0.29386887,0.6759713,0.4363727,0.0,0.46500322,0.64329034,0.0,0.74521637,0.0,0.6995949,0.56876254,0.57243764,0.39253497,0.49371466,0.7748754,0.59984875,0.0,0.6797044,0.57101166,0.597076,0.3515214,0.48476434,0.7607244,0.6906532,0.26112047,0.0,0.37360057,0.64542013,0.45203966,0.492525,0.63487005,0.75058526,0.059548423,0.6445913,0.22161242,0.406715,0.8142317,0.8290686,0.93002367,0.5029374,0.0,0.6257668,0.9103644,0.0,0.30197385,0.1463513,0.7173752,0.4082969
abeautifuldaymovie,0.5060548,0.6682236,0.1416012,0.1610812,0.36172372,0.47377017,0.0,0.0,0.3906251,0.2952982,0.28665134,0.5619931,0.49458864,0.37374318,0.72614825,0.43449602,0.28957438,0.3141522,0.17443344,0.5757891,0.51431775,0.57744217,0.13928132,0.3884179,0.23904806,0.0,0.42670956,0.32695246,0.0,0.6212032,0.0,0.63813585,0.20231304,0.4954976,0.36677563,0.44098604,0.5726645,0.3725307,0.0,0.4584997,0.44408035,0.5189503,0.31204024,0.51469713,0.6689498,0.6023772,0.3989301,0.0,0.5097849,0.51263,0.4219361,0.484295,0.21969445,0.5542593,0.076621816,0.61969477,0.30350792,0.43021414,0.49184588,0.5994568,0.6084138,0.35369727,0.18478554,0.38597694,0.3970793,0.16995029,0.11303689,0.3872826,0.53507197,0.4221631
abominablemovie,0.97164416,0.85494196,0.30002242,0.091533735,0.7323048,0.77297837,0.0,0.0,0.917969,0.4417631,0.1724961,0.8570676,0.7770484,0.6064506,0.8299713,0.86952835,0.4730333,0.61990225,0.5345927,0.61086005,1.1323881,0.8837216,0.29406083,0.7891616,0.4778817,0.0,0.47407913,0.20771095,0.0,0.842394,0.0,1.0509293,0.697199,0.62631285,0.35358378,0.8825389,0.73338866,0.4112822,0.0,0.8471853,0.8424568,1.0134661,0.44777855,0.77871394,0.97485507,1.036196,0.393193,0.0,0.71108675,0.34407878,0.79354435,0.5098477,0.54049534,0.8904055,0.18131964,1.0864701,0.49583876,0.7073562,1.1791959,0.6609725,0.61030215,0.555472,0.14857021,0.5907064,0.5722484,0.2112449,0.41414258,0.33531195,0.5747384,0.53599805
adastramovie,0.5328484,0.50299674,0.21352202,0.14338563,0.44877875,0.32556605,0.0,0.0,0.39851543,0.21692397,0.14055668,0.5250389,0.49470174,0.39219978,0.6082771,0.37330812,0.33943707,0.32827625,0.34501216,0.3421793,0.34859735,0.5818237,0.20296971,0.42018694,0.416919,0.0,0.3796704,0.22084764,0.0,0.67026126,0.0,0.44520903,0.33053005,0.3109213,0.11857283,0.48370063,0.5056936,0.41269264,0.0,0.56965834,0.50685453,0.54892737,0.19558176,0.44513005,0.5584549,0.44154516,0.27470827,0.0,0.45125574,0.44503683,0.4482113,0.52574044,0.21470293,0.5589252,0.122748114,0.58097285,0.37947184,0.41512957,0.73303455,0.67018247,0.5746704,0.34849295,0.0,0.409042,0.5158458,0.012611151,0.16786838,0.42127553,0.45547113,0.42589337
adogsjourneymovie,1.0108362,1.3786805,0.39226577,0.48140302,0.9258021,1.0180395,0.0,0.0,1.3653629,0.53692544,0.3796313,1.2120572,0.70242697,1.1184529,1.5592719,0.6162598,0.61121076,0.9533175,0.49841556,1.239316,1.4382309,1.4082735,1.1095369,0.80143744,0.45648208,0.0,0.81424993,0.53630507,0.0,1.4553671,0.0,1.3279725,0.75656843,0.90402436,0.6780058,1.2054679,1.264612,1.4186354,0.0,1.3103228,1.1996467,1.5336885,0.18172795,1.1892076,1.7527934,1.3191218,0.5484607,0.0,1.0182235,0.54684335,1.3053187,1.0862659,0.61321104,1.45871,0.2359114,1.682584,0.43364933,1.0816411,1.4957566,1.6820798,1.6489342,0.6071144,0.1584848,0.8895528,1.1356506,0.053923015,0.48777103,0.56932175,1.0097635,0.5357758
aftermathmovie,0.42462993,0.462369,0.12151056,0.089305505,0.23237506,0.3188902,0.017059758,0.0,0.48196137,0.15573536,0.24385352,0.39713925,0.40844065,0.35832933,0.46793887,0.3631168,0.2227405,0.27014223,0.19892134,0.46125445,0.39410397,0.40920728,0.1897003,0.3770723,0.24029809,0.0,0.22944768,0.15917505,0.0,0.53910685,0.0,0.425311,0.26545882,0.42120868,0.27502754,0.26164824,0.526786,0.34825307,0.0,0.3474761,0.40509057,0.46529648,0.31944594,0.36569673,0.5768476,0.3963263,0.17164999,0.0,0.3035549,0.28743333,0.38453192,0.36883762,0.2790579,0.28154132,0.10729808,0.3637014,0.3152336,0.29833052,0.49479496,0.51695466,0.44428748,0.24181032,0.12370324,0.38642234,0.36184543,0.16967237,0.16215193,0.22365248,0.38371366,0.27215192
aftermovie,0.54339343,0.653808,0.18239051,0.25020808,0.44739002,0.23988932,0.0,0.0,0.45769444,0.14018515,0.24638854,0.5991228,0.3077646,0.32415837,0.53284794,0.27439347,0.33296674,0.40610304,0.29082313,0.6042603,0.509136,0.5410993,0.15377669,0.4340128,0.344744,0.0,0.4467171,0.19306692,0.0,0.61442477,0.0,0.4421069,0.500581,0.3723907,0.27013558,0.32767347,0.6204939,0.45566577,0.0,0.46931335,0.6311744,0.5924027,0.286304,0.5351106,0.6007352,0.60206014,0.3160773,0.0,0.3694705,0.40956998,0.33354464,0.38865867,0.3654458,0.40744457,0.08666157,0.55206966,0.23545851,0.42442802,0.4688913,0.7690533,0.6157397,0.18711013,0.1152184,0.39410716,0.47562814,0.11686627,0.097589806,0.33860603,0.42600802,0.310469
ahiddenlifefilm,0.24541894,0.24074972,0.09450081,0.083330125,0.17120333,0.16395718,0.0,0.0,0.21093155,0.107164845,0.09999937,0.23763248,0.21401109,0.1966376,0.24886878,0.18319632,0.1319527,0.16722524,0.10521728,0.2223756,0.22401878,0.2587902,0.09657044,0.23034781,0.13408762,0.0,0.16045584,0.13783874,0.0,0.27080008,0.0,0.24286848,0.17503962,0.17891644,0.13115188,0.1997655,0.27150664,0.2111955,0.0,0.23763955,0.21344331,0.24141815,0.12991533,0.20057563,0.28630513,0.22349894,0.120533854,0.0,0.20632207,0.19963142,0.18883674,0.21313123,0.14179932,0.24653791,0.04960168,0.26519126,0.1494787,0.16414791,0.27744326,0.31086433,0.28211874,0.15143946,0.037456352,0.20592578,0.22172336,0.044027828,0.082757995,0.13661593,0.21039614,0.14895941
alitamovie,0.7588658,0.7762072,0.109667994,0.19268738,0.650848,0.6955015,0.0,0.0,0.7900424,0.31771797,0.38190287,0.66052115,0.76762915,0.7114169,0.70177335,0.7588543,0.3977387,0.62127745,0.42747316,0.5490712,0.5911356,0.8169428,0.2885627,0.7812151,0.67518896,0.0,0.67651504,0.6431274,0.0,0.9443872,0.0,0.81031406,0.6209099,0.5090667,0.47063753,0.799862,0.97200334,0.72492707,0.0,0.76610285,0.6545993,0.9760221,0.6737493,0.807673,0.9898313,0.87646854,0.33360615,0.0,0.86227524,0.7062345,0.72338694,0.64785075,0.5149092,0.9077063,0.03092805,0.80777735,0.47178096,0.5898833,0.99273545,0.97417104,0.7428668,0.4020315,0.06569667,0.95641,0.7850258,0.0,0.20189118,0.25710922,0.8876,0.52458423
