movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.40983889,0.0,0.50829285,0.114644304,0.64042485,0.6187867,0.38337457,0.55017775,0.53738683,0.29903677,0.43344927,0.0,0.35208255,0.46144405,0.23081309,0.41151172,0.3031755,0.3064917,0.19176231,0.60362536,0.618571,0.31942606,0.12989229,0.24411325,0.5272748,0.39388373,0.0,0.53269863,0.51371163,0.4100493,0.0,0.0,0.49796802,0.3576612,0.62375355,0.3901212,0.42823368,0.31868607,0.0046522235,0.3872123,0.28630278,0.5127656,0.47155422,0.5323822,0.0,0.64197314,0.52545625,0.56460804,0.6674981,0.31792438,0.7331343,0.56105876,0.2171944,0.5876402,0.4389686,0.50382316,0.47335628,0.4610027,0.28451335,0.4746146,0.35307202,0.22468352,0.45644426,0.5342211,0.5433761,0.28649116,0.56966025,0.52438116,0.61443675,0.21862896,0.40337548,0.5741879,0.3803198,0.07525252,0.5920169,0.34322667,0.0,0.42919984,0.24101202,0.5337852
47metersdown,0.5576818,0.0,0.57492197,0.39435896,0.66844594,0.8855506,0.37250343,0.65948623,0.876548,0.40752056,0.4958315,0.0,0.36962804,0.61238754,0.53582317,0.49371764,0.5751159,0.5751858,0.22102301,0.7593165,0.5876843,0.53492236,0.02810703,0.40016782,0.7594991,0.76674205,0.0,0.79407036,0.9823047,0.4514996,0.0,0.0,0.70158994,0.5844322,1.0698626,0.59370685,0.43611726,0.48096007,0.0,0.5505779,0.54718035,0.48220313,0.6104683,0.8523034,0.0,0.7386923,0.79347616,0.9049268,0.864143,0.4336226,0.708505,0.62158406,0.31277686,0.52682567,0.55132085,0.45902488,0.46969572,0.9932072,0.51481795,0.74344766,0.6386708,0.29161212,0.8566706,0.7025511,0.57005244,0.79659235,0.9354655,1.052672,0.65535843,0.43197247,0.8343827,0.6996349,0.6494345,0.0,0.61745137,0.36902198,0.0,0.70101863,0.2749496,0.6780895
abeautifuldaymovie,0.40273386,0.0,0.36484718,0.30551913,0.5085696,0.6202843,0.1954993,0.46879536,0.5282493,0.1671491,0.4370042,0.0,0.32914913,0.3992578,0.21894193,0.3324286,0.41874045,0.40668708,0.0,0.40369502,0.7020473,0.3429147,0.1796205,0.2638585,0.40552402,0.46178755,0.0,0.45060945,0.42732534,0.32702,0.0,0.0,0.2879761,0.4012564,0.41758946,0.33651838,0.48150867,0.20651455,0.0,0.47144076,0.34851718,0.45271993,0.30210295,0.498782,0.0,0.34060368,0.53944135,0.4156021,0.55848426,0.43025082,0.5379361,0.52491224,0.16415751,0.36171213,0.42092735,0.46475202,0.46971083,0.42345428,0.23640352,0.5039987,0.36835465,0.33089092,0.48969486,0.38503757,0.39193496,0.3491804,0.4594317,0.6509154,0.48101878,0.30977917,0.6878263,0.5652361,0.48186478,0.0,0.64404947,0.50266534,0.0,0.518938,0.19499767,0.4557934
abominablemovie,0.86995757,0.0,0.57828057,0.48077378,0.6573838,0.89045966,0.278758,0.7426622,0.64343894,0.40873998,0.8244589,0.0,0.45051014,0.66473544,0.50724083,0.70896256,0.45286548,0.6296788,0.16088033,0.85253835,0.80359274,0.29196942,0.08771875,0.30042776,0.8650173,0.8745764,0.0,0.85549444,0.9732178,0.14645511,0.0,0.0,0.4558996,0.5686597,1.056321,0.44129086,0.49569082,0.34458256,0.044215593,0.60505307,0.58523136,0.54782236,0.3764654,0.87634814,0.0,0.37951842,1.0283289,0.42480177,0.64752394,0.5745357,0.884365,0.8294505,0.305412,0.46073973,0.32166484,0.5455544,0.47635496,0.89323,0.23993021,0.81608945,0.73568964,0.37676105,0.5137338,0.6175135,0.7218246,0.41677272,0.81069845,0.9055208,0.7461097,0.64909863,0.78917235,0.78356993,0.6856078,0.0,0.94645625,0.74688643,0.0,0.6274837,0.20324478,0.7289865
adastramovie,0.49963236,0.0,0.360695,0.23145132,0.5546186,0.5813925,0.19042599,0.47243565,0.30472767,0.34474254,0.49243122,0.0,0.113381244,0.37618962,0.32242987,0.40451172,0.1875805,0.34401742,0.0,0.6048793,0.49119356,0.48460537,0.0,0.2595026,0.4634807,0.30957296,0.0,0.4335075,0.5431126,0.34758872,0.0,0.0,0.3789965,0.3658138,0.54391944,0.41881427,0.55014485,0.1974824,0.0,0.4865921,0.3824227,0.49669236,0.61393327,0.4599118,0.0,0.51139563,0.4653339,0.5485854,0.6054302,0.22595935,0.54189557,0.6287874,0.33683413,0.5045471,0.48452812,0.41518506,0.26041725,0.6307581,0.27960622,0.39515963,0.28110525,0.3513361,0.39046896,0.6314196,0.3311339,0.40719604,0.5709571,0.6257203,0.3907286,0.26703948,0.48961416,0.44850552,0.33870766,0.067472026,0.58430594,0.3305289,0.0,0.4509092,0.28092107,0.5180569
adogsjourneymovie,0.928571,0.0,0.8255724,0.7260255,1.5345973,1.2265179,0.61893874,1.1231508,1.1896459,0.83482635,1.3059584,0.0,0.84936905,1.012122,0.59223115,1.0798976,1.0133892,0.802934,0.26181462,1.2941872,1.293866,0.92392725,0.3235274,1.0169108,1.3372312,1.4051244,0.0,1.3876601,1.0950185,1.0743425,0.0,0.0,1.0281402,1.1546983,1.0735319,0.68109035,0.91264147,0.56329495,0.0,1.1381898,0.87867206,1.3101234,1.0901316,1.2634513,0.0,1.0245086,1.1798503,0.9287558,1.3460082,0.42767376,1.1753175,1.3507085,0.63351643,0.6611907,1.304628,0.7749313,1.1035165,1.0296644,0.42789382,0.9288586,0.42838076,0.8569169,1.2009709,1.5291495,0.798456,1.0040023,1.1039356,0.8487348,1.0634469,0.8305483,1.3389785,0.94666874,1.0866076,0.0,1.3771193,0.9056893,0.0,0.6938369,0.48144108,1.1703085
aftermathmovie,0.28892192,0.0,0.37169623,0.15633118,0.3685877,0.46965355,0.1791135,0.2118808,0.29145512,0.25346896,0.3254023,0.0,0.25172818,0.2578448,0.20362431,0.23595501,0.16972378,0.19492894,0.01029913,0.46398613,0.3952595,0.39506918,0.12646833,0.1941806,0.38279873,0.22667418,0.0,0.38258082,0.41188332,0.33055794,0.0,0.0,0.24663815,0.3773961,0.45406923,0.2895979,0.36078292,0.1338113,0.00025955855,0.3039092,0.24741013,0.29018563,0.31604734,0.36162814,0.0,0.38895163,0.4058361,0.38677102,0.43336946,0.2695182,0.4227476,0.41457605,0.18524624,0.36478692,0.27025512,0.30138883,0.20694005,0.43103498,0.18268809,0.41702822,0.2179203,0.15335561,0.38372964,0.30423555,0.2694429,0.268827,0.26973355,0.4632933,0.37072134,0.17809196,0.37295535,0.45901358,0.37172145,0.01801886,0.4163591,0.12870818,0.0,0.22139044,0.07617496,0.33715224
aftermovie,0.35922125,0.0,0.28422084,0.2359904,0.54321706,0.5015279,0.3096617,0.55937415,0.53669554,0.26643515,0.4277131,0.0,0.2765629,0.36761186,0.42396602,0.3250659,0.35079435,0.35155708,0.0,0.5210077,0.5716169,0.38768888,0.18912853,0.16232146,0.4050402,0.3488016,0.0,0.50385934,0.46397915,0.34021524,0.0,0.0,0.48982835,0.3823379,0.52755976,0.35137624,0.36469314,0.38819432,0.01790166,0.42996907,0.30159104,0.3969193,0.3538134,0.5092878,0.0,0.46517825,0.6131806,0.45796293,0.54542536,0.2706799,0.58298486,0.48999324,0.18774448,0.42940846,0.38439345,0.45613554,0.2778615,0.54236805,0.26317602,0.5572969,0.24975382,0.22691786,0.52805126,0.41985598,0.35941586,0.3441953,0.43359995,0.59740293,0.45809323,0.450765,0.5877237,0.3496748,0.30940065,0.0,0.48988456,0.24752904,0.0,0.39363322,0.17875233,0.3808534
ahiddenlifefilm,0.17683446,0.0,0.1709982,0.10579887,0.21695219,0.21919557,0.115291655,0.19351758,0.18266925,0.11648186,0.20486043,0.0,0.12093797,0.18204206,0.121628255,0.1652291,0.1387716,0.13917258,0.03776484,0.2334183,0.20723863,0.14051878,0.029112745,0.13182025,0.19882175,0.15234204,0.0,0.20700477,0.21090454,0.14962873,0.0,0.0,0.14888121,0.16022232,0.22309375,0.11920451,0.17192453,0.09268785,0.0,0.16967988,0.14433655,0.18980682,0.15986829,0.1792661,0.0,0.17414376,0.2229989,0.17432596,0.22283843,0.13142858,0.23416898,0.20588155,0.08184959,0.1602516,0.17077163,0.16640562,0.14195788,0.24252811,0.10453336,0.18076544,0.12882105,0.13766292,0.21040308,0.21440929,0.16035773,0.14480773,0.20924194,0.23059249,0.21189906,0.14857303,0.20237893,0.22944985,0.17504676,0.0,0.23366094,0.13450979,0.0,0.1416721,0.071370095,0.18757829
alitamovie,0.7271332,0.0,0.4765889,0.48216057,0.8174083,0.57712364,0.37138766,0.952304,0.46619472,0.37131044,0.43351877,0.0,0.29618123,0.55505705,0.5661424,0.47231722,0.30945766,0.54960907,0.18442191,0.8669285,0.72476214,0.75969434,0.2239403,0.49115384,0.76359355,0.6472825,0.0,0.44454956,0.71379304,0.54864824,0.0,0.0,0.47276032,0.46753094,0.72996473,0.4553329,0.7193304,0.31203714,0.0,0.43916893,0.57988197,0.48135132,0.5776062,0.4698897,0.0,0.73572576,0.76876676,0.61384875,0.8435358,0.36252028,0.6267448,0.9204345,0.33711267,0.7720565,0.7739705,0.6511785,0.37960094,0.7299772,0.3212351,0.7506411,0.34933004,0.33717734,0.6063659,0.62982917,0.60995847,0.34519094,0.7952594,0.90404624,0.61720496,0.45639905,0.71403676,0.59721065,0.45647207,0.113647655,0.9439973,0.36864442,0.0,0.61045897,0.4544918,0.60466474
