movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.30392838,0.519983,0.41727033,0.50205845,0.21159625,0.0,0.38477558,0.0,0.535542,0.35941774,0.4710151,0.54050267,0.43707532,0.3847685,0.2891986,0.2552381,0.37204996,0.0,0.46566415,0.5118112,0.61744374,0.47729978,0.70139444,0.48374185,0.2676228,0.5375756,0.38612455,0.6348242,0.58830714,0.0,0.442825,0.18787523,0.583386,0.44438612,0.5619357,0.13355824,0.35568473,0.023569819,0.54008627,0.091362216,0.40908816,0.11699608,0.4239788,0.40612364,0.57990015,0.0,0.46785071,0.5076375,0.40302128,0.5357212,0.4296476,0.7349065,0.33341601,0.20365514,0.6334895,0.30051187,0.0,0.7321881,0.62945163,0.55416906,0.2762176,0.37761098,0.59612566,0.40814397,0.46599945,0.40719005,0.23370561,0.5748002,0.51449305,0.22412466
47metersdown,0.4754257,0.44119972,0.28302082,0.7422866,0.49006855,0.0,0.42381823,0.0,0.7454864,0.34335053,0.37541604,0.54555106,0.41239876,0.5218809,0.31273147,0.15695533,0.6414096,0.0,0.7113685,0.34284294,0.73081034,0.57727385,0.56731355,0.67824155,0.53433764,0.44070572,0.32002103,0.5192671,0.73792994,0.0,0.93372816,0.097716294,0.27749625,0.5363788,0.59280276,0.35951537,0.44875824,0.087267205,0.81696486,0.0,0.34653908,0.06390168,0.42371923,0.6901664,0.5334641,0.0,0.6971549,0.23337072,0.5505811,0.5315477,0.44210687,0.98090047,0.5777185,0.18238893,0.8340062,0.44732627,0.0,0.58655685,0.599972,0.78090113,0.22274642,0.62983936,0.6254609,0.8370723,0.46163073,0.28327313,0.057133425,0.6785628,0.53002995,0.3657385
abeautifuldaymovie,0.21707824,0.478446,0.4837614,0.47049445,0.17453492,0.0,0.38259628,0.0,0.58428997,0.22628531,0.40064162,0.5987641,0.34576502,0.4643939,0.25289816,0.2992154,0.30516025,0.0,0.47284168,0.5606135,0.57149637,0.48945805,0.6316545,0.57393795,0.42543215,0.3120829,0.30952555,0.4947365,0.5795075,0.0,0.5870502,0.18587203,0.25483924,0.32078806,0.41500717,0.26508692,0.45291534,0.1149363,0.5895172,0.0,0.5259004,0.0,0.40316004,0.50907165,0.5658039,0.0,0.44481322,0.3658578,0.5526716,0.29634342,0.2913331,0.9020168,0.3210207,0.2561489,0.7251473,0.30227768,0.0,0.41353017,0.57849425,0.482372,0.1054736,0.3601118,0.46419197,0.51041436,0.3594024,0.21963355,0.14467597,0.4937303,0.32875133,0.11843939
abominablemovie,0.40780833,0.6047386,0.5719739,0.8141057,0.42097005,0.0,0.5431907,0.0,0.86721885,0.52893144,0.8364529,0.82437927,0.7282352,0.73448366,0.4360108,0.09196684,0.812508,0.0,0.89988834,0.46285108,0.7868291,0.92044634,0.9182733,0.91927063,0.71960986,0.8009915,0.59335107,0.9815307,0.8450892,0.0,0.9659585,0.29670885,0.74290156,0.8341881,0.6398098,0.29564166,0.8865443,0.19257721,0.68252116,0.23592645,0.80301124,0.17758153,0.45305485,0.8630123,0.8388264,0.0,0.82985264,0.6801305,0.75222695,0.8675056,0.63392884,1.1645256,0.61450934,0.5110856,1.0428787,0.4785839,0.0,0.5880599,0.9223585,0.9464278,0.3504973,0.60651517,0.9623433,0.9797564,0.7369167,0.7148468,0.16040498,0.84703493,0.561853,0.08622885
adastramovie,0.14595804,0.4028475,0.3320195,0.46141264,0.31130326,0.0,0.15350345,0.0,0.48719215,0.24226177,0.40041804,0.45009932,0.31630084,0.36183122,0.2136867,0.22070049,0.46509385,0.0,0.3549204,0.4889855,0.45470944,0.3579012,0.25827622,0.4094371,0.31556463,0.37132338,0.38166338,0.56440586,0.47322974,0.0,0.4143452,0.16735522,0.43372136,0.298742,0.3883344,0.3186092,0.50847363,0.0055908654,0.46423367,0.21810728,0.41989297,0.13526048,0.39648038,0.4437579,0.42064342,0.0,0.37368354,0.28295967,0.4352642,0.35552108,0.27531075,0.60551345,0.3452225,0.21379729,0.599752,0.3617619,0.0,0.4296208,0.43007383,0.60771984,0.3120057,0.36609313,0.46101606,0.5670516,0.3977796,0.40715513,0.1245501,0.5266847,0.28736088,0.3477288
adogsjourneymovie,0.18291143,0.96496487,0.6287608,0.9401689,0.37469518,0.0,0.52644706,0.0,1.3056923,0.71384925,0.80095816,1.0322858,0.9747575,0.49878684,0.40334442,0.30592927,1.0188116,0.0,0.5854073,1.142942,1.3821588,0.84641874,0.99762607,0.79346037,0.73980737,0.6628244,0.47028536,1.1424769,1.3488411,0.0,1.18324,0.13916188,1.0784793,0.93258315,0.74145836,0.45345417,0.3251936,0.414285,1.0186942,0.0,0.85568094,0.029754173,1.1155025,0.90063465,1.271226,0.0,1.2031263,0.721963,0.86154866,0.9415092,0.8190351,1.415571,0.65895617,0.39399803,1.3790299,0.8856586,0.0,1.0144157,0.96242696,1.1422181,0.4766515,1.057112,0.7742064,0.91730195,1.1384411,0.6118596,0.3801922,1.275152,0.8003707,0.48502007
aftermathmovie,0.19044968,0.41299272,0.3259093,0.36080784,0.28784606,0.0,0.1675363,0.0,0.41834742,0.29023603,0.22664915,0.43614027,0.32993525,0.21758322,0.1813718,0.15758874,0.39585668,0.0,0.34429651,0.37688833,0.47701487,0.26658902,0.43060666,0.24476516,0.33309162,0.29196578,0.28747892,0.41923666,0.43078333,0.0,0.47601485,0.1668234,0.22501646,0.35697007,0.23822854,0.2338254,0.32492694,0.12783687,0.331147,0.04408603,0.39692068,0.14461787,0.24474141,0.41085476,0.41465813,0.0,0.37200943,0.34344873,0.4794239,0.27551928,0.29076335,0.5153527,0.32011476,0.20454279,0.51009876,0.3550266,0.0,0.29386234,0.40897757,0.5035502,0.13452373,0.32927704,0.38593352,0.3744055,0.33743927,0.2564654,0.023456253,0.5115585,0.3749958,0.2223055
aftermovie,0.4152296,0.48557886,0.43777624,0.40920982,0.3416018,0.0,0.34164682,0.0,0.5036587,0.30380416,0.43036556,0.5638813,0.39134654,0.4155179,0.3697993,0.13149087,0.56035405,0.0,0.487633,0.58036226,0.5284073,0.38972184,0.55066097,0.49226388,0.42205575,0.33467233,0.35714763,0.5026577,0.5749842,0.0,0.4627911,0.13543102,0.38157105,0.35619155,0.4036683,0.2452036,0.3784971,0.014607213,0.49771276,0.0,0.41725704,0.17927334,0.37418666,0.657813,0.5464711,0.0,0.35739675,0.4817335,0.54705995,0.33765408,0.5089816,0.70829165,0.43369612,0.28923008,0.68890625,0.21202716,0.0,0.58502555,0.61777383,0.7211868,0.17831868,0.301956,0.33232975,0.4070561,0.4885445,0.27619404,0.1380682,0.5342258,0.38960627,0.2534247
ahiddenlifefilm,0.10978722,0.1866343,0.14963771,0.19457614,0.12036043,0.0,0.1247266,0.0,0.25165164,0.13049158,0.18888216,0.22056718,0.13734052,0.16614406,0.110638276,0.076140255,0.20735973,0.0,0.21128891,0.22224672,0.23844004,0.2005324,0.2046833,0.20317146,0.14670059,0.16520493,0.15364057,0.23391356,0.23901233,0.0,0.24434516,0.063737094,0.16153874,0.14824031,0.17376895,0.09423764,0.17165379,0.04064525,0.2190934,0.02821544,0.18416736,0.058472652,0.18738565,0.22157645,0.22863647,0.0,0.2105775,0.15651697,0.22103424,0.18394738,0.14453919,0.31680122,0.13668413,0.08703046,0.2845921,0.16341156,0.0,0.21251519,0.2540866,0.26124892,0.096921586,0.17001402,0.18333593,0.21041572,0.17043181,0.1440636,0.024111483,0.20586286,0.17589928,0.08658163
alitamovie,0.42503515,0.7417305,0.31170455,0.7208628,0.4277982,0.0,0.2817688,0.0,0.84957415,0.50599146,0.64922774,0.73477495,0.5874222,0.5024921,0.41612545,0.05359484,0.46011695,0.0,0.68487304,0.47182843,0.8165619,0.6126282,0.69804657,0.49080315,0.51291144,0.6256445,0.5005977,0.99603075,0.56598973,0.0,0.5727112,0.2116771,0.35934296,0.44815767,0.6163203,0.45114842,0.3670238,0.15353039,0.5711339,0.03582158,0.40556645,0.033722315,0.6528546,0.81145716,0.79567707,0.0,0.3772323,0.61946756,0.62327135,0.6056418,0.5466211,0.84479636,0.41909912,0.28631607,0.8968938,0.42057484,0.0,0.75164527,0.965971,0.7092753,0.45068118,0.46957153,0.60512066,0.60977024,0.49681944,0.5044841,0.0,0.7805276,0.30739373,0.31720346
