movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.3312296,0.42962444,0.44683987,0.3971896,0.19731492,0.22951965,0.18340765,0.425333,0.4454309,0.038078032,0.6036594,0.47922793,0.38849673,0.0,0.55989975,0.38844573,0.0,0.47302178,0.0,0.010763705,0.06648225,0.28599966,0.28549662,0.20838845,0.5116192,0.45999724,0.0,0.21618225,0.2969627,0.33224553,0.0,0.30582303,0.38619542,0.21706285,0.11554374,0.45005003,0.0,0.33312657,0.0,0.11635603,0.0,0.41807565,0.32151377,0.3037364,0.41000846,0.21004942,0.0,0.3722493,0.048956,0.36037546,0.39686245,0.0,0.23329529,0.37551835,0.38769847,0.33480865,0.3442573,0.43160993,0.37819216,0.48935482,0.40188366,0.28459758,0.54550564,0.0,0.4855191,0.49640477,0.06023096,0.4200332,0.0,0.44967458,0.50547403,0.41013968,0.0,0.5380662,0.21617948,0.24583343,0.41848177,0.4545572,0.301161,0.23746619,0.38654193,0.0,0.08892743,0.0,0.44988126,0.44649836,0.13179208,0.18102498,0.3091345,0.4224045,0.0,0.51900864,0.40428472,0.28520972,0.4646916,0.0,0.26847854,0.42916787,0.37301105,0.41228792,0.2849815,0.17858411,0.54410356,0.0,0.6060341,0.6164698,0.28797746,0.3978345,0.0,0.0784768,0.34817636,0.31519368,0.5131337,0.14223346,0.39041272,0.23756173,0.0,0.25764093,0.0,0.44662252
47metersdown,0.38232902,0.48135018,0.20630667,0.43061844,0.42963535,0.39211488,0.35057732,0.5834771,0.76022416,0.06310715,0.6834868,0.66521907,0.39291131,0.0,0.5489911,0.58770174,0.0,0.5933784,0.0,0.29671413,0.0,0.4909352,0.42792162,0.14682215,0.84996927,0.2753406,0.0,0.58014095,0.5461465,0.511256,0.0,0.52091414,0.4500869,0.1955592,0.15697451,0.8365058,0.0,0.30842793,0.0,0.13672915,0.0,0.45088127,0.5183759,0.07931587,0.38626194,0.47898874,0.0,0.73144853,0.061932534,0.4371668,0.6283143,0.0,0.30959406,0.4447913,0.78229046,0.5674514,0.7070164,0.6348719,0.40631753,0.9280337,0.30330056,0.6551419,0.62579894,0.0,0.68527114,0.7244499,0.0,0.42620733,0.0,0.6471182,0.37172887,0.27519432,0.0,0.7194184,0.22042958,0.65651375,0.7718434,0.6545025,0.37306982,0.64484304,0.44526777,0.0,0.3046625,0.0,0.46571508,0.62462866,0.16923413,0.37333012,0.43430665,0.629654,0.0,0.7770919,0.5190182,0.11822107,0.53945154,0.0,0.3423009,0.7165304,0.4505371,0.511759,0.33507672,0.25586236,0.3848747,0.24180359,0.71725684,0.42377734,0.5532677,0.25284228,0.0,0.0,0.4441717,0.31951687,0.51078236,0.22208361,0.6251476,0.09906339,0.0,0.23577212,0.0,0.28513923
abeautifuldaymovie,0.24660212,0.41966397,0.36010733,0.29168224,0.23260519,0.21268144,0.3053375,0.5080752,0.5124372,0.03671456,0.41063204,0.44230875,0.3097907,0.0,0.24067101,0.20032735,0.0,0.56114316,0.007794869,0.0052238945,0.074425906,0.27508673,0.25501156,0.23716263,0.4957239,0.28011096,0.0,0.45468643,0.39088166,0.43871146,0.0,0.34810328,0.37901166,0.17535952,0.12156227,0.48578414,0.0,0.40520367,0.0,0.117513746,0.0,0.3777709,0.29504785,0.33493218,0.37768215,0.3822601,0.0,0.3798733,0.16031118,0.32646775,0.37123728,0.0,0.18449277,0.24782357,0.23425466,0.4368679,0.3390484,0.6286798,0.43035632,0.5355552,0.16606894,0.3955864,0.55577976,0.0,0.5126847,0.6426421,0.08369757,0.4269311,0.0,0.29711112,0.3755605,0.14153346,0.0,0.46557721,0.32986495,0.402279,0.38370192,0.47277668,0.27620226,0.4374159,0.5404994,0.0,0.18560849,0.0,0.33556604,0.35458696,0.019825732,0.24863526,0.4473782,0.49399355,0.0,0.4640296,0.37954572,0.2989257,0.3370009,0.0,0.18324591,0.44720817,0.43389124,0.32991472,0.35409093,0.22474381,0.28472555,0.12151954,0.58180654,0.5469395,0.34445012,0.32103422,0.0,0.18980812,0.2722836,0.34959581,0.2392404,0.28822073,0.4871855,0.14434965,0.0,0.4055389,0.0,0.3899879
abominablemovie,0.5266557,0.7318418,0.6677487,0.542899,0.5622649,0.5037997,0.3555085,0.5085091,0.7571296,0.18029404,0.916749,0.5223745,0.5389852,0.0,0.65152895,0.22224131,0.0,0.80418074,0.0,0.14973415,0.36490533,0.6787149,0.42931184,0.12950715,1.0372682,0.3383851,0.0,0.7563877,0.54633474,0.46912295,0.0,0.64848876,0.5717737,0.32326236,0.25396731,0.68556684,0.0,0.49968192,0.0,0.13851452,0.0,0.55848587,0.41815832,0.16964424,0.7319725,0.8690585,0.0,0.54592705,0.007212581,0.84062177,0.8026525,0.0,0.3251863,0.54468435,0.53395927,0.3101437,0.72014314,0.77411586,1.0041956,0.7803059,0.4988241,0.66230994,0.75294036,0.07790079,1.1008863,0.68512785,0.09547732,0.6627992,0.0,0.6947972,0.61275154,0.45543322,0.0,0.6864386,0.48381194,0.40160108,0.7021815,0.9972541,0.45777613,0.38605973,0.68621206,0.0,0.26065385,0.0,0.49602106,0.78983325,0.4481308,0.15959688,0.6474407,0.78417706,0.040092714,0.74855995,0.58886784,0.2744549,0.86621636,0.0,0.24743807,0.69931704,0.41027874,0.67860675,0.33820462,0.4642484,0.5052843,0.12410697,0.72269523,0.7244327,0.5776292,0.09347556,0.0,0.0,0.40238008,0.47513852,0.83680195,0.5978914,0.8137293,0.25748277,0.0,0.43289948,0.0,0.2991098
adastramovie,0.30934465,0.35731757,0.3311266,0.3063079,0.31665102,0.32888356,0.28462934,0.32089317,0.44276175,0.0,0.4923527,0.35322544,0.19974603,0.0,0.51605415,0.32801455,0.0,0.4816018,0.0,0.12902157,0.12523527,0.3999002,0.375009,0.18478267,0.50734496,0.4074839,0.0,0.3552522,0.22615977,0.37145537,0.0,0.37780055,0.23131748,0.17101125,0.16750628,0.43245378,0.0,0.32803813,0.0,0.092819706,0.0,0.48067698,0.17460907,0.22305313,0.48837003,0.43042687,0.0,0.38620147,0.08021815,0.3430333,0.35741544,0.0,0.18810079,0.3699598,0.43482807,0.35310215,0.4104957,0.5653493,0.49594852,0.654793,0.2601905,0.31248122,0.40220857,0.0,0.40894064,0.47938955,0.10556093,0.36622044,0.0,0.4034341,0.27571607,0.2960555,0.0,0.6075891,0.28474468,0.24246329,0.37868953,0.4667417,0.3196097,0.1985259,0.42502192,0.0,0.18153422,0.0,0.38065517,0.34480062,0.04366976,0.18884675,0.4092832,0.34676984,0.0,0.5925247,0.3716802,0.21937937,0.49821642,0.0,0.32915065,0.34261122,0.27732098,0.3097226,0.3133983,0.22825174,0.19697908,0.053392854,0.5681779,0.5314121,0.3774187,0.2717276,0.0,0.09012467,0.15294343,0.4641385,0.49350238,0.34229487,0.32140782,0.09908723,0.0,0.17017472,0.0030337176,0.372467
adogsjourneymovie,0.6137676,0.8029971,0.88725567,0.2836535,0.46742377,0.25057262,0.59493077,0.6885208,0.9509199,0.2784794,1.1112733,1.0852392,0.66165936,0.0,0.82676375,0.8948495,0.0,1.0385382,0.032474626,0.122704595,0.0041777473,0.9768849,0.28908992,0.47076005,1.8456466,0.607892,0.0,0.87688243,0.6443969,0.6359547,0.0,0.6237332,0.77356166,0.56465846,0.059681896,1.2197313,0.0,0.64907587,0.0,0.2526701,0.0,0.38551646,0.5807518,0.32169327,0.53433424,0.92265546,0.0,0.7841776,0.0,0.59581304,1.0389613,0.0,0.53357494,0.77387124,0.7247868,0.6171785,0.88879687,0.9122405,0.9297808,1.4094352,0.52743757,0.68621,1.2582715,0.0,0.84825325,1.3798269,0.0,0.7615782,0.0,0.792358,0.87022793,0.6007412,0.0,1.1099681,0.37936348,0.60464686,0.880769,0.84406346,0.7523665,0.5380834,1.2910162,0.0,0.69464815,0.0,0.7398709,1.0138612,0.06621305,0.25910687,0.68132776,1.148651,0.0,1.351945,0.91654205,0.5256208,1.2266142,0.0,0.3742505,0.6855106,0.67543083,0.9794483,0.58543706,0.18507574,0.9485999,0.18317743,1.3766901,1.2994283,0.4560308,0.85958713,0.0,0.0,0.5289522,0.4215997,0.59257233,0.64601403,0.844623,0.534471,0.0,0.7975223,0.0,0.78902376
aftermathmovie,0.23916893,0.4176005,0.2833802,0.29410008,0.2654284,0.1720107,0.25725,0.28061116,0.41656452,0.20028213,0.4269257,0.36730057,0.26895326,0.0,0.42271686,0.27105078,0.0,0.41509667,0.0,0.119844764,0.14585727,0.42927337,0.24684879,0.18817006,0.46067888,0.40743202,0.0,0.23331264,0.263105,0.3199813,0.0,0.35337865,0.22959709,0.19073845,0.12274629,0.2190105,0.0,0.30266577,0.0,0.05526927,0.0,0.3183669,0.16413656,0.26259038,0.2389013,0.30820885,0.0,0.27215898,0.0,0.20296246,0.37060112,0.0,0.22057262,0.22589463,0.47188836,0.36405972,0.35173014,0.46970874,0.45967126,0.39379176,0.28531387,0.2959984,0.3907425,0.0,0.3474663,0.47918868,0.09203931,0.34829572,0.0,0.32347557,0.33766392,0.21277185,0.0,0.47074378,0.15363485,0.14783245,0.35846978,0.37594095,0.33199963,0.27612358,0.3325274,0.0,0.10664403,0.0,0.3582609,0.4742913,0.058545634,0.22935764,0.33477232,0.3759837,0.0,0.50362575,0.41045648,0.25807905,0.42943436,0.0,0.205987,0.3437413,0.40943962,0.34689784,0.2905831,0.28301683,0.32891268,0.07493275,0.47822702,0.45122164,0.24563882,0.11689903,0.0,0.0523065,0.18509042,0.2241288,0.33743116,0.16059121,0.30529332,0.110075615,0.0,0.20171283,0.0,0.28610492
aftermovie,0.27006033,0.2750247,0.43562758,0.39103386,0.28042907,0.30595702,0.25856242,0.46920338,0.4864779,0.0,0.5976746,0.4076193,0.41251364,0.0,0.41923472,0.24466829,0.0,0.41598693,0.0,0.15032642,0.07486095,0.41852695,0.35403416,0.23685718,0.57855326,0.32339865,0.0,0.22889596,0.3473392,0.39982575,0.0,0.49528342,0.33616462,0.19220273,0.15612161,0.40350962,0.0,0.45665303,0.0,0.20373388,0.0,0.53913885,0.38600427,0.30267867,0.34704795,0.35312024,0.0,0.61112714,0.13534996,0.4084673,0.36901158,0.0,0.3950875,0.32770362,0.5250266,0.43082482,0.4782447,0.35213512,0.5139185,0.61303043,0.28356263,0.40537363,0.43799865,0.0,0.42993897,0.6093345,0.005263862,0.40214917,0.0,0.45478645,0.3918988,0.3897246,0.0,0.60517067,0.27381712,0.36170024,0.39975482,0.44594774,0.26638395,0.29706663,0.51898175,0.0,0.27794972,0.0,0.37226808,0.42643747,0.25295356,0.21790613,0.36759874,0.4634742,0.0291675,0.53178483,0.45680714,0.19241995,0.61739963,0.0,0.200276,0.39954394,0.43369102,0.41793543,0.27471182,0.12382572,0.33612552,0.00871134,0.67238224,0.29321462,0.49971306,0.1946706,0.0,0.024321537,0.21867277,0.32544437,0.31463695,0.4333096,0.47901016,0.08551558,0.013229934,0.27416873,0.0,0.20499103
ahiddenlifefilm,0.1141693,0.1573186,0.15802851,0.1468376,0.123989955,0.10665338,0.14038679,0.15915218,0.20835495,0.04008416,0.25354066,0.17731401,0.14861666,0.0,0.18523465,0.1375279,0.0,0.2021531,0.0,0.0777405,0.065301776,0.20420526,0.14621224,0.08885618,0.26736194,0.13354982,0.0,0.14713293,0.19025552,0.2065518,0.0,0.17372139,0.14808027,0.10278451,0.064386964,0.1773864,0.0,0.18962784,0.0,0.0784234,0.0,0.17030244,0.12977509,0.09528995,0.16841605,0.14351825,0.0,0.17160262,0.010916118,0.17207132,0.18645337,0.0,0.118157245,0.1560876,0.17548475,0.1593022,0.21661167,0.22756894,0.20604767,0.27351394,0.13159168,0.19368021,0.22056621,0.0,0.20830414,0.253956,0.041690644,0.16730115,0.0,0.18561131,0.18700138,0.1419863,0.0,0.23934263,0.12288121,0.13269785,0.1773056,0.20100519,0.16505079,0.1494287,0.21491818,0.0,0.09309436,0.0,0.15865384,0.16905437,0.044293307,0.0826762,0.16398302,0.19270265,0.0,0.23295192,0.17939755,0.12277471,0.2218128,0.0,0.09799879,0.18976232,0.1744908,0.1880473,0.12663609,0.08321279,0.15476811,0.01994961,0.2646497,0.22542967,0.1695385,0.12259119,0.0,0.034782033,0.12632768,0.14120075,0.17988646,0.11576519,0.20553702,0.044846073,0.0,0.13235545,0.0,0.13730654
alitamovie,0.29898235,0.6714069,0.53511524,0.66386735,0.51758987,0.5280143,0.5260579,0.40358236,0.7979788,0.06790453,0.7470357,0.53976834,0.28325894,0.0,0.6234368,0.2637067,0.0,0.68672955,0.0,0.14988138,0.36357334,0.6886663,0.5463225,0.011176309,0.80068123,0.80912906,0.0,0.5948541,0.6863486,0.6776157,0.0,0.64522713,0.32967508,0.30771777,0.33112782,0.6470077,0.0,0.612349,0.0,0.101006195,0.0,0.49873146,0.40962973,0.43428397,0.6581505,0.6152666,0.0,0.6786777,0.0,0.6168865,0.4766705,0.0,0.49462613,0.74381346,0.49687716,0.4363414,0.6318313,0.98152536,0.7062284,0.8578077,0.3484149,0.43995023,0.6891159,0.0,0.7518793,0.6856882,0.18846668,0.46677986,0.0,0.6138938,0.5362938,0.42931736,0.08521606,0.62831724,0.6566175,0.40006688,0.6986932,0.81120604,0.48794216,0.28212142,0.5634292,0.0,0.29906878,0.0,0.46569052,0.50753933,0.16506517,0.44772696,0.50678164,0.846473,0.0,0.82734585,0.45918012,0.40661827,0.7325955,0.0,0.5083949,0.5528782,0.41563895,0.66126037,0.3402588,0.50461245,0.47821137,0.26452327,0.73261636,0.88167876,0.7753093,0.24485393,0.0,0.14113379,0.40161145,0.5843518,0.5950048,0.32786795,0.6302131,0.06254887,0.0,0.34968814,0.15798025,0.25632516
