movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.22759499,0.4319127,0.0,0.69078773,0.59745246,0.46625355,0.0,0.44324592,0.17526463,0.39480552,0.06265235,0.39474782,0.18378915,0.36400065,0.0,0.0,0.39014766,0.4533756,0.4781911,0.0,0.2188,0.36648497,0.41404086,0.4437623,0.43629676,0.3581395,0.0,0.48970872,0.6315418,0.6518897,0.5621113,0.40761447,0.59737676,0.45786533,0.0,0.6210543,0.7918499,0.04402431,0.40526468,0.08455625,0.5367079,0.52340895,0.5999264,0.32236922,0.18243569,0.34914497,0.52290493,0.61995745,0.61792964,0.60469365,0.028456207,0.0,0.52242273,0.0,0.23113808,0.53072864,0.3670481,0.38433334,0.31773674,0.2583026,0.21215712,0.65618515,0.3305138,0.0,0.42449284,0.45967394,0.44523436,0.75010014,0.28257054,0.0,0.0,0.0,0.44234073,0.0,0.42688122,0.2420106,0.39216352,0.0,0.379923,0.046045106,0.5943601,0.19122252,0.06675158,0.4605208,0.04186037,0.35023057,0.48499128,0.5125897,0.0,0.0
47metersdown,0.331976,0.44994304,0.0,0.67970353,0.683342,0.46176773,0.0,0.5735686,0.3038246,0.7337904,0.0499255,0.5516392,0.33977222,0.5112294,0.0,0.0,0.39692214,0.63792557,0.5236978,0.0,0.5007956,0.4420114,0.4111494,0.7041411,0.42566794,0.49590328,0.0,0.8692972,0.91970354,0.5968616,0.5307567,0.5650853,0.62752926,0.60677063,0.0,0.7470691,0.9320077,0.0,0.35908592,0.11861974,0.63108325,0.38400358,0.79394156,0.5413808,0.25004545,0.54593736,0.80138254,0.78196126,0.68760884,0.7420218,0.0,0.0,0.7556893,0.0,0.15392333,0.79055756,0.39819995,0.5446271,0.34137166,0.30355552,0.34027818,0.66232574,0.29259047,0.0,0.7882988,0.70861375,0.60500985,0.76493967,0.671235,0.0,0.0,0.0,0.63841444,0.0,0.85517406,0.043756455,0.4062251,0.0,0.3169523,0.13816532,0.83010465,0.15248221,0.02845963,0.5175008,0.22812523,0.93651396,0.64294815,0.5789866,0.0,0.0
abeautifuldaymovie,0.28111297,0.39090744,0.0,0.5439968,0.325994,0.33634865,0.0,0.48286065,0.12310563,0.25129375,0.010502582,0.4724654,0.34293902,0.3747763,0.0,0.0,0.50509363,0.5336533,0.3582735,0.0,0.42600003,0.45035642,0.4580348,0.29562092,0.5197441,0.37121928,0.0,0.43942976,0.54781735,0.5447071,0.6078188,0.31692567,0.5881056,0.4739494,0.06661333,0.5251236,0.57916105,0.15799066,0.42899448,0.2997257,0.5452831,0.5314559,0.3047768,0.2220998,0.41502997,0.34077263,0.3759282,0.5077681,0.5049681,0.5047214,0.28780428,0.0,0.39836758,0.0,0.38974965,0.61263585,0.392146,0.25024718,0.46606487,0.42559746,0.25348786,0.4694856,0.36536777,0.0,0.52588546,0.3618045,0.29155564,0.45794955,0.40590185,0.0,0.0,0.0,0.6533654,0.0,0.25214395,0.22205031,0.26404095,0.0,0.100602716,0.087122895,0.57311434,0.17415132,0.117743984,0.3813532,0.0632871,0.4991734,0.24401051,0.46598977,0.0,0.0
abominablemovie,0.45549473,0.39652458,0.0,0.77680874,0.7732252,0.7528032,0.0,0.5116576,0.2484224,0.82250416,0.0,0.42358115,0.30755198,0.35673478,0.0,0.0,0.4393378,0.75583863,0.6591247,0.0,0.4870471,0.64622873,0.37932774,0.7826374,0.33071154,0.6050342,0.0,0.9058371,0.9795995,0.9217784,0.76941764,0.68201315,0.7821427,0.5469576,0.0,0.66360414,0.90172887,0.24517494,0.3039837,0.136787,0.79379183,0.8333892,1.0938357,0.19993927,0.31092033,0.33885154,0.88435364,1.0314444,1.2472734,0.8472115,0.18394728,0.0,1.0478908,0.0,0.19672546,0.4668093,0.42973346,0.37838885,0.41595113,0.20910686,0.34653005,0.6518432,0.39073893,0.0,0.9103572,0.58241564,0.73824793,1.0772029,0.54243165,0.0,0.0,0.0,0.66778404,0.0,0.53298676,0.25004533,0.59782326,0.0,0.2636146,0.008935772,0.9575974,0.3490991,0.08791685,0.68058425,0.3437085,0.6770271,0.7622374,0.66978097,0.0,0.0
adastramovie,0.2412075,0.31573784,0.0,0.5366514,0.4270984,0.36536682,0.0,0.44473362,0.0133118,0.38645285,0.06838589,0.3024973,0.14254431,0.45301077,0.0,0.0,0.3796064,0.5395657,0.25841025,0.0,0.24577098,0.42232177,0.5149239,0.37322325,0.34462434,0.24858518,0.0,0.6101484,0.49662945,0.5254913,0.40646052,0.24385257,0.38635266,0.19895884,0.0,0.36460647,0.5532999,0.22130334,0.2901852,0.27223927,0.44881123,0.45059276,0.5669014,0.24909453,0.18458465,0.45514873,0.6059687,0.53449047,0.51441014,0.47443172,0.14052796,0.0,0.58331406,0.0,0.05172724,0.26483768,0.3165155,0.3228154,0.45489693,0.29121408,0.352936,0.5162662,0.31275955,0.0,0.5626167,0.34586442,0.47586673,0.57999706,0.27542445,0.0,0.0,0.0,0.33360195,0.0,0.37537447,0.2015306,0.34344327,0.0,0.26905698,0.059602123,0.57288855,0.17360175,0.07989615,0.4420771,0.03424049,0.4461921,0.31210724,0.46632564,0.0,0.0
adogsjourneymovie,0.8305248,0.97119486,0.0,0.9634313,0.7937796,0.2620151,0.0,0.82769775,0.6466581,1.20805,0.0,0.54825556,0.55809855,0.7406327,0.0,0.0,0.8390033,0.58537686,0.7231569,0.0,0.055922166,0.8596881,0.98791265,0.64965594,0.94443935,0.62468725,0.0,0.9657704,1.0971817,1.285369,0.88648236,0.98234564,1.0857939,0.3686483,0.0,1.1820602,0.91575754,0.0,0.6637984,0.18159622,0.87321246,0.9274676,1.343734,0.6666014,0.21982253,0.49673185,1.1621242,0.8728743,1.5127697,0.8450424,0.5571444,0.0,1.2380539,0.0,0.83807564,0.39974776,0.89197016,0.6077079,0.56062627,0.51550585,0.360229,1.0889316,0.39652327,0.0,0.90008503,0.678067,0.37888858,0.6916307,0.34271356,0.0,0.0,0.0,0.7033286,0.0,0.4978175,0.8318489,0.4172505,0.0,0.90267086,0.0,0.87427855,0.54491127,0.040135883,0.9126963,0.018777484,0.33625087,0.43663028,0.6780193,0.0,0.0
aftermathmovie,0.22497521,0.3786752,0.0,0.52213866,0.3224609,0.29710555,0.0,0.35780922,0.17809848,0.35956326,0.1132105,0.41304,0.24340563,0.3444472,0.0,0.0,0.42001677,0.430245,0.32607716,0.0,0.27962103,0.43199974,0.36020812,0.34406552,0.3179698,0.22452782,0.0,0.3965729,0.39386538,0.41942495,0.32366073,0.34689882,0.4833533,0.3231647,0.0,0.38073036,0.5082375,0.07604829,0.35843354,0.20170932,0.4097255,0.5318943,0.5301628,0.3168301,0.24092323,0.4123786,0.44604602,0.34666616,0.49008268,0.42608908,0.11833501,0.0,0.41809323,0.0,0.1853387,0.3719842,0.34169143,0.29909146,0.27853516,0.27484572,0.26891896,0.44741988,0.26504457,0.0,0.28746578,0.39060548,0.432867,0.5579134,0.3056207,0.0,0.0,0.0,0.3790152,0.0,0.3735527,0.19107595,0.42746466,0.0,0.13439724,0.0104081,0.45068014,0.20971557,0.19040719,0.38932014,0.047501102,0.36810338,0.24065752,0.5533241,0.0,0.0
aftermovie,0.29180726,0.4191362,0.0,0.6602809,0.3567844,0.3939632,0.0,0.5209627,0.19342047,0.38084748,0.0010887375,0.42313072,0.3963425,0.45531976,0.0,0.0,0.39588276,0.4504701,0.36155885,0.0,0.34906235,0.4893222,0.6232789,0.38896394,0.5662337,0.3326473,0.0,0.5576265,0.70827734,0.436648,0.4214471,0.29690307,0.5191843,0.4323036,0.0,0.60099053,0.6028596,0.20876205,0.4606331,0.16265148,0.48725092,0.4850489,0.618906,0.38062215,0.1759271,0.35135615,0.33898404,0.5194712,0.5219437,0.54309624,0.22462559,0.0,0.6251572,0.0,0.4914735,0.4638882,0.48718715,0.3707784,0.43007883,0.3610619,0.23396017,0.5627905,0.18954752,0.0,0.4763341,0.49111256,0.4858609,0.46325275,0.3911341,0.0,0.0,0.008080592,0.5385938,0.0,0.30388585,0.29325998,0.3286658,0.0,0.17409608,0.20922327,0.63207954,0.2459426,0.17068814,0.35061538,0.01169665,0.47314072,0.38508183,0.4690539,0.0,0.0
ahiddenlifefilm,0.15725635,0.22073987,0.0,0.2960679,0.23870073,0.20704415,0.0,0.2066839,0.11956367,0.2121793,0.0,0.19203198,0.13708162,0.217561,0.0,0.0,0.19343375,0.24704106,0.17742127,0.0,0.13670802,0.23879464,0.2284065,0.20910451,0.19855244,0.17796588,0.0,0.27098653,0.29515874,0.25114202,0.2598272,0.19673565,0.2575324,0.20372811,0.0,0.26927972,0.3202134,0.0722361,0.1956888,0.09765315,0.2708272,0.22613956,0.27701303,0.15803637,0.14171588,0.17759742,0.25399342,0.27023286,0.28994516,0.26306972,0.092857406,0.0,0.2777333,0.0,0.1323502,0.21965769,0.2239356,0.18068068,0.22443715,0.15001366,0.13830519,0.28325477,0.1571239,0.0,0.26429245,0.23784749,0.22150066,0.3068657,0.2014633,0.0,0.0,0.0,0.22920461,0.0,0.16384701,0.13581383,0.16036646,0.0,0.13504478,0.039648376,0.30378994,0.11235293,0.087451056,0.20635906,0.01721608,0.24169464,0.20545304,0.23430434,0.0,0.0
alitamovie,0.32878608,0.65397143,0.0,0.85688883,0.78349954,0.84886026,0.0,0.8338273,0.23547654,0.82069695,0.0,0.59497976,0.49272844,0.6249497,0.0,0.0,0.5563608,0.5658601,0.35417837,0.0,0.48135567,0.7381516,0.4058271,0.5021511,0.43917215,0.14301237,0.0,0.7258766,0.54611737,0.7080127,0.86598206,0.785999,0.6458292,0.6250361,0.0,0.68508595,1.0565025,0.020644153,0.6871817,0.18049683,0.7012249,0.7133423,0.6742396,0.044231407,0.4277241,0.49511498,0.6835432,0.9462203,0.76900387,0.7439021,0.32445708,0.0,0.7342896,0.0,0.31131485,0.46874633,0.5556709,0.540397,0.46831226,0.25068763,0.34090787,0.910023,0.40808955,0.0,0.82945055,0.38019097,0.56163746,0.77917594,0.44351116,0.0,0.0,0.0,0.74442375,0.0,0.28202125,0.14439037,0.3797682,0.0,0.3387704,0.22286034,0.8428226,0.4041732,0.0876409,0.62453836,0.09088796,0.77875704,0.4421338,0.73270774,0.036890697,0.0
