movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.30102742,0.25628576,0.38401344,0.37882936,0.0,0.3400502,0.7065049,0.42646378,0.0,0.0,0.4297123,0.0,0.5777334,0.09008982,0.13608253,0.48706368,0.6507604,0.70425177,0.39855197,0.27486753,0.69501495,0.29723155,0.6448364,0.17437476,0.37384892,0.46393478,0.39855283,0.49178585,0.56467634,0.42039806,0.51471406,0.5720295,0.41080466,0.7927256,0.4449434,0.6372971,0.54386795,0.61645633,0.51936907,0.4304047,0.13928373,0.75540555,0.6742729,0.6095991,0.57002485,0.44301477,0.4019863,0.4255002,0.72752863,0.6564973,0.54811877,0.52054423,0.45676285,0.80963606,0.0,0.30490887,0.0,0.15919542,0.059164237,0.0
47metersdown,0.14744622,0.53791094,0.23490092,0.48835832,0.0,0.38653508,0.8121417,0.38541138,0.0,0.0,0.43417084,0.0,0.7477102,0.18840319,0.37691507,0.21578044,0.52384096,0.89673114,0.5817985,0.2502234,0.7845416,0.44737497,0.5447275,0.33173513,0.6711938,0.6606892,0.52404076,0.39714253,0.564636,0.43755972,0.47732425,0.5979663,0.38152066,0.7198245,0.15710768,0.8718455,0.6738053,0.79673904,0.45712873,0.50123316,0.0,0.662111,0.514885,0.49905613,0.23276556,0.49584103,0.49620315,0.53676975,0.8046553,0.44714704,0.63796806,0.7577553,0.28251207,0.5550156,0.0,0.42962226,0.0,0.50669146,0.33592728,0.0
abeautifuldaymovie,0.48887044,0.4218129,0.3360223,0.31372792,0.0,0.42487863,0.89206386,0.34085217,0.0,0.0,0.4565617,0.0,0.59491026,0.08651636,0.231114,0.27771935,0.7776521,0.76222855,0.45981017,0.348264,0.6912172,0.36342967,0.4406993,0.27569705,0.5241229,0.5545252,0.44094956,0.2875643,0.5555716,0.34015557,0.5637697,0.61692613,0.2830135,0.56624395,0.31924444,0.6301014,0.4964465,0.5515777,0.5128497,0.417776,0.05464363,0.7255637,0.66493726,0.3421645,0.31089887,0.24312213,0.25970176,0.48615012,0.4646378,0.5101609,0.3972887,0.4653217,0.46643758,0.61313516,0.0,0.25554398,0.0,0.22768551,0.26408634,0.0
abominablemovie,0.57961935,0.5078956,0.63951504,0.5873413,0.0,0.82663083,0.5935747,0.49850786,0.0,0.0,0.690976,0.0,1.2510525,0.054353636,0.64726716,0.78008956,0.83437806,0.7827686,0.5619367,0.24263611,1.0068389,0.23648728,0.78766483,0.5407701,0.58991104,0.64279133,0.3268528,0.8519384,0.6105683,0.55413514,0.5581734,0.95913297,0.3492283,1.1943351,0.38660896,0.9691752,1.0592349,0.8725884,0.70908135,0.672852,0.014248842,1.2488608,0.40875787,0.74054193,0.8290967,0.37535378,0.39802,0.46918613,0.7091247,0.5223832,0.46208218,0.93332845,0.50081867,1.0722075,0.0,0.4670987,0.0,0.5578331,0.32764053,0.0
adastramovie,0.27315623,0.3517675,0.47273496,0.41659263,0.0,0.38839236,0.57814765,0.4736687,0.0,0.0,0.37119564,0.0,0.6622461,0.034366596,0.3680173,0.47113377,0.6819008,0.63560236,0.32495213,0.2484963,0.7322595,0.32372406,0.62230396,0.24888414,0.446255,0.40797064,0.3203716,0.5164123,0.607483,0.5815975,0.40469885,0.49462557,0.25095707,0.7611516,0.41552463,0.653205,0.5259691,0.6052271,0.53888005,0.42335188,0.25722322,0.7404085,0.5709232,0.6378147,0.49274603,0.36720076,0.1743519,0.33330968,0.46516892,0.6864732,0.33178687,0.5547172,0.46256393,0.6279964,0.0,0.3575938,0.0,0.24618892,0.10599874,0.0
adogsjourneymovie,0.0,0.25654253,0.24992451,1.3641385,0.0,0.6133747,1.2642567,0.7680484,0.0,0.0,0.37877503,0.0,1.2011697,0.4800957,0.4422693,0.81922406,0.84802747,1.3599656,0.9719258,0.65329987,1.3456659,0.69486904,1.0124979,0.26639456,0.7483077,0.70634526,0.58766675,0.923299,0.9462664,0.6086358,0.31662938,0.8660012,0.42590925,1.4916487,1.1501876,0.9919187,0.7717065,1.1571703,0.71253103,0.5704016,0.27228928,1.1043973,0.7583954,1.3064401,1.1679846,0.71865094,0.36435387,0.3151603,1.1721066,1.2957779,0.7428347,0.89568925,0.33986902,0.83050954,0.0,0.74169654,0.0,0.95994234,0.2715915,0.0
aftermathmovie,0.27630603,0.15232058,0.28407672,0.44523284,0.0,0.40215918,0.4557386,0.37071964,0.0,0.0,0.44491053,0.0,0.5322303,0.04738062,0.28655475,0.32361746,0.47800758,0.56628346,0.22800827,0.19842902,0.6007254,0.31797206,0.4672321,0.2871772,0.40915802,0.54626936,0.305289,0.35070738,0.3344815,0.43571603,0.44021547,0.5239971,0.24732468,0.55202174,0.193996,0.54255897,0.4215853,0.5332779,0.42078173,0.33604002,0.18489827,0.47056335,0.4138401,0.29690075,0.28226733,0.27162325,0.27050146,0.30649108,0.31683835,0.48221192,0.32145163,0.47031432,0.25088152,0.49589038,0.0,0.23062077,0.0,0.36875075,0.26146477,0.0
aftermovie,0.1411007,0.21161036,0.17034546,0.37846833,0.0,0.42439836,0.7369754,0.40414852,0.0,0.0,0.33629096,0.0,0.60431695,0.19808379,0.3129939,0.25396463,0.6567763,0.6150847,0.50665975,0.23708239,0.6068196,0.32567236,0.69275403,0.28042254,0.46655777,0.3685689,0.38105062,0.41541657,0.49613595,0.44222605,0.5030709,0.47509867,0.42760214,0.58519846,0.44327706,0.6545102,0.40088087,0.518701,0.39464998,0.55159444,0.14802822,0.61869645,0.49534714,0.5306883,0.4322311,0.43566617,0.42804465,0.23287855,0.47331825,0.65111893,0.41358384,0.48085445,0.32978827,0.58014953,0.0,0.3614929,0.0,0.29913625,0.16933726,0.0
ahiddenlifefilm,0.15516481,0.14639215,0.21120268,0.22763366,0.0,0.23448959,0.3282861,0.24939561,0.0,0.0,0.22082725,0.0,0.3090597,0.0458369,0.16000868,0.20527112,0.33582515,0.35280493,0.22240338,0.15166318,0.38448974,0.161019,0.2842566,0.1643956,0.28718063,0.2912511,0.17312518,0.2219961,0.29405814,0.24195413,0.30244923,0.2815992,0.18326795,0.34368208,0.21501982,0.3390913,0.2927867,0.3132226,0.25013292,0.2260582,0.07738792,0.33625513,0.32439125,0.24803545,0.20423836,0.1858531,0.20225714,0.19732289,0.2805361,0.3186548,0.25057212,0.25963056,0.20194462,0.32167876,0.0,0.18592346,0.0,0.18226509,0.1375359,0.0
alitamovie,0.29562098,0.6657027,0.55883014,0.6115599,0.0,0.63414437,0.76570624,0.5358044,0.0,0.0,0.43926886,0.0,0.88192123,0.21968846,0.64289385,0.5842185,0.6661716,0.7461793,0.46247292,0.1955894,1.0205489,0.45169452,0.6392101,0.33225685,0.48684472,0.49739307,0.5890593,0.4593878,0.64400166,0.6277833,0.5659473,0.7008001,0.29087532,0.90818375,0.7014608,1.0655733,0.9104349,1.0524817,0.5912306,0.5455877,0.22312245,1.091387,0.72877085,0.7537472,0.5375595,0.48806807,0.18490462,0.5969722,0.6063878,0.7308514,0.7106535,0.80303085,0.56641805,0.6891013,0.0,0.70414406,0.0,0.42358255,0.3249191,0.0
