movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.5169927,0.52130747,0.0,0.143833,0.516299,0.5171373,0.37471732,0.13667779,0.36140156,0.51104075,0.71135986,0.46308944,0.44382125,0.34963587,0.33395118,0.5003381,0.3883925,0.221864,0.3992336,0.09748316,0.2968914,0.5081269,0.0,0.0,0.5713254,0.36499673,0.631413,0.3641184,0.48601872,0.44614962,0.47889653,0.3829483,0.0,0.45621806,0.024743613,0.36348894,0.22432292,0.40621027,0.41876483,0.5710122,0.3801993,0.5261377,0.37666595,0.5801361,0.28742108,0.31353888,0.0,0.031054802,0.24749018,0.6201044,0.49246347,0.37472385,0.33135036,0.67883277,0.04886869,0.73333883,0.21705326,0.10978815,0.48562774,0.6110078,0.36420554,0.5429336,0.061107263,0.0,0.0,0.49581748,0.23583071,0.3068324,0.24011138,0.17555913,0.2269228,0.47046077,0.21502358,0.24765046,0.34789413,0.3791239,0.40422496,0.48979035,0.47356477,0.33795637
47metersdown,0.50354046,0.67672956,0.0,0.0,0.5575456,0.5555485,0.5759785,0.12742448,0.479337,0.5403685,0.8141923,0.58988357,0.3863609,0.6085645,0.41212028,0.3223812,0.40127513,0.32710513,0.3416217,0.19519587,0.30027702,0.6650014,0.0,0.18192971,0.61302215,0.3440576,0.5406669,0.35025156,0.7363543,0.40906945,0.670756,0.6605001,0.0,0.5989461,0.0,0.17509228,0.3069877,0.36722016,0.51025337,0.8360569,0.29388005,0.54116017,0.42813402,0.59339005,0.3026573,0.6318552,0.0,0.0,0.1468703,0.5910315,0.6973227,0.36689338,0.6019261,1.0382861,0.0053048353,0.94833744,0.35069662,0.1913378,0.6140231,0.77891994,0.58599055,0.6870624,0.20182902,0.0,0.0,0.7386166,0.14268386,0.098734505,0.45965508,0.19515438,0.5603688,0.6718982,0.5390669,0.37589067,0.24055898,0.52248174,0.31936035,0.5564238,0.6971505,0.6334143
abeautifuldaymovie,0.5566536,0.36010396,0.0,0.10919823,0.55655366,0.47966722,0.4490248,0.16657303,0.33920732,0.46699226,0.56640434,0.4598464,0.40893662,0.48567796,0.34768242,0.27292418,0.3434043,0.27659383,0.3126977,0.09224324,0.18345939,0.45539734,0.0,0.028732417,0.5011641,0.26672488,0.5000527,0.375996,0.50284624,0.43854687,0.39557293,0.5078232,0.0,0.44289953,0.024235811,0.18848158,0.23457545,0.34455225,0.28320783,0.548189,0.25954217,0.48880845,0.33757377,0.3748661,0.24100947,0.4031368,0.0,0.028561898,0.29305655,0.46141005,0.43131942,0.3179284,0.4211703,0.75352883,0.01302053,0.6447277,0.27970523,0.02755864,0.509538,0.6363981,0.38120604,0.49074316,0.19325098,0.0,0.0,0.5367738,0.08350199,0.20797643,0.117441356,0.1467069,0.27590016,0.41230497,0.27857542,0.20331149,0.23868668,0.33740082,0.33563772,0.3702579,0.46284747,0.4176969
abominablemovie,0.7289007,0.78849506,0.0,0.33253345,0.77831054,0.89687234,0.683819,0.2485743,0.70652854,0.7154019,1.2300907,0.2697457,0.7206374,0.74943817,0.64481795,0.7042515,0.45828384,0.901488,0.64341676,0.17410357,0.2389535,0.76393914,0.0,0.026279388,0.9570224,0.33288637,0.5802889,0.6266426,0.9028189,0.5700287,0.8386317,0.88033825,0.0,0.9336592,0.0,0.27893245,0.6336563,0.32568008,0.6458927,1.142113,0.33180135,0.9051527,0.3648465,0.9149643,0.4804768,0.82888865,0.0,0.11255244,0.22371556,0.7933941,0.92623353,0.51322746,0.6532459,1.2413116,0.082031675,1.2401619,0.5532492,0.11309451,0.7086372,0.9275973,0.66171724,0.4403922,0.05297882,0.0,0.0,1.0171282,0.20466138,0.27443826,0.17501594,0.2724018,0.23202275,0.45058045,0.3886006,0.35540047,0.4726249,0.81110066,0.35963863,0.7615272,0.6553364,0.59109324
adastramovie,0.4719536,0.5704911,0.0,0.13034591,0.36689326,0.44464713,0.37951708,0.13667355,0.39461705,0.38982457,0.5327464,0.32337245,0.5108529,0.33816487,0.41931334,0.31904504,0.22778228,0.28859532,0.44231328,0.11339368,0.067025505,0.5186073,0.0,0.0,0.45042455,0.20452254,0.4066494,0.3182873,0.51826984,0.38418034,0.43772134,0.43296334,0.0,0.37610596,0.0,0.26597318,0.24186173,0.3423496,0.38775218,0.49510562,0.28731507,0.5100569,0.3716249,0.43284675,0.21816957,0.46200067,0.0,0.12616599,0.18314625,0.5601675,0.40132478,0.25531754,0.5025306,0.7793568,0.08309844,0.6625711,0.21698934,0.015705064,0.4730768,0.5252451,0.3943137,0.53334755,0.065336764,0.0,0.0,0.41887376,0.186815,0.28531876,0.1752908,0.2273851,0.3033131,0.4557236,0.32396498,0.16020058,0.18006557,0.38144732,0.3266356,0.5657823,0.4303908,0.4034688
adogsjourneymovie,1.0048983,1.4628669,0.0,0.44566074,0.99376184,1.1214353,1.1857126,0.5778908,0.93672746,1.1533968,1.460603,0.9871609,0.9426853,0.8727517,0.8004455,0.67207974,0.7860849,0.77984875,1.389323,0.5266596,0.3953471,1.205019,0.0,0.0,1.274956,0.39155632,1.0416523,0.650973,1.2603297,0.87533695,1.034303,1.2899498,0.0,0.8620293,0.0,0.3927171,0.8115182,0.58648616,0.8247703,1.340555,0.42301524,1.2138575,0.85384625,1.111781,0.3206939,1.242136,0.0,0.1821071,0.087394096,1.4663949,1.3096148,0.84568775,0.9400009,1.7674793,0.0,1.6874037,0.85383636,0.0,1.0058253,1.4516327,0.9081144,0.7798414,0.18656084,0.0,0.0,1.3016082,0.4627267,0.37444636,0.5556397,0.37096193,0.23835498,0.77809185,0.530798,0.677793,0.8002385,1.0929401,0.8818315,1.1258143,1.3364905,1.0635146
aftermathmovie,0.4471339,0.30414653,0.0,0.16592456,0.33708066,0.4356936,0.35466215,0.19551437,0.2733616,0.44637477,0.41837862,0.35551926,0.30446905,0.29591504,0.2552344,0.30295318,0.20214117,0.24457662,0.3542751,0.17420809,0.30061802,0.25896403,0.0,0.0,0.37743235,0.23776858,0.3357771,0.24673276,0.41316202,0.3850461,0.36077625,0.2834491,0.0,0.317454,0.0,0.23516393,0.07904177,0.20905325,0.25942397,0.41128445,0.22320916,0.37934297,0.3200351,0.36226425,0.17581114,0.31607062,0.0,0.10910981,0.2632318,0.36554074,0.31227598,0.34736654,0.29851982,0.4043401,0.029371664,0.550423,0.1724039,0.09146778,0.3247217,0.42175862,0.24419865,0.40326154,0.06046122,0.0,0.0,0.3402924,0.23823841,0.21135321,0.23484902,0.10244124,0.18633252,0.354346,0.20976374,0.16154787,0.23731829,0.30390325,0.26594287,0.34909433,0.45328188,0.29290938
aftermovie,0.5327176,0.4300481,0.0,0.110193804,0.40942004,0.42471406,0.40279055,0.22332136,0.46991092,0.38548318,0.61097527,0.30174235,0.6124694,0.55863434,0.40234488,0.34440663,0.23722324,0.4007996,0.36010385,0.24656929,0.1596227,0.51007617,0.0,0.084664844,0.5769234,0.30308625,0.33448005,0.34061718,0.6047517,0.46271172,0.51818013,0.56794506,0.0,0.48566335,0.0,0.2969893,0.22882345,0.29957518,0.31079078,0.45833027,0.30458325,0.5392142,0.44604248,0.48254246,0.2624297,0.56289095,0.0,0.056913435,0.20408629,0.5461962,0.45197392,0.2881718,0.5261831,0.7616064,0.05689127,0.8017607,0.2220203,0.017100072,0.59123045,0.6058235,0.37922314,0.49739677,0.10211968,0.0,0.0,0.53671265,0.15422784,0.22090209,0.18725792,0.16384088,0.2322155,0.4437268,0.29239914,0.12160272,0.32911545,0.39783072,0.21344078,0.38198942,0.36896336,0.40168536
ahiddenlifefilm,0.20936093,0.18739478,0.0,0.054104537,0.18791206,0.1918254,0.1705231,0.07040774,0.15689698,0.20501675,0.25289363,0.15869778,0.17505588,0.16330396,0.16579351,0.1414322,0.13192329,0.13852158,0.16794166,0.07214789,0.089254886,0.1880969,0.0,0.0,0.21990797,0.10052912,0.17256045,0.12352513,0.21870247,0.15701291,0.19934334,0.2069822,0.0,0.17969222,0.0,0.09783153,0.098058894,0.12081258,0.14174806,0.24173743,0.12008035,0.20927492,0.15001065,0.196144,0.09876859,0.18654837,0.0,0.02690966,0.09005738,0.22013342,0.20123665,0.14395235,0.17496705,0.30292788,0.021502096,0.31927204,0.11894151,0.029953808,0.2216158,0.23969503,0.15434194,0.19303212,0.04123326,0.0,0.0,0.2186255,0.067459725,0.081878826,0.10871428,0.049339287,0.09688701,0.16907433,0.12681189,0.06933243,0.10849984,0.1512349,0.12174517,0.1736459,0.1929639,0.16386007
alitamovie,0.6847826,0.7796258,0.0,0.34710738,0.6774429,0.7397378,0.5836178,0.49713847,0.79254454,0.7294127,0.9628054,0.55665773,0.85922384,0.6428476,0.69835377,0.31785953,0.4839383,0.454498,0.3641711,0.19651203,0.073486775,0.8139086,0.0,0.0,0.8567904,0.2792784,0.74598753,0.7085162,0.8778639,0.9022594,0.6971452,0.5810202,0.0,0.7339696,0.0,0.40804762,0.29164818,0.41828173,0.66039556,0.95534456,0.57490504,0.6929835,0.5136633,0.663633,0.6210703,0.80490077,0.0,0.0,0.3397153,0.68260723,0.5511124,0.27865496,0.6374969,1.2764788,0.16128919,0.8797667,0.2172589,0.0,0.5147528,0.59986985,0.62141544,0.83897126,0.12330892,0.0,0.0,0.87160426,0.16055688,0.3877913,0.020002745,0.21161726,0.3709153,0.8260003,0.5359452,0.42912623,0.23255232,0.72602946,0.3452563,0.84426415,0.4654274,0.7308261
