movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.7945262,0.4019941,0.33631048,0.31228498,0.8065307,0.2884421,0.3341661,0.34482074,0.0,0.6285379,0.62814605,0.3757031,0.0,0.43314642,0.3932467,0.6650985,0.612043,0.0,0.24805114,0.819896,0.6222322,0.34681988,0.62051404,0.6374186,0.4450946,0.5927852,0.61532104,0.708303,0.48945594,0.8273625,0.4576896,0.12487066,0.4641716,0.7147157,0.0,0.58893496,0.7482739,0.9502203,0.50118136,0.45464948,0.21900345,0.78204095,0.0,0.74822056,0.0,0.49548164,0.7759926,0.56396955,0.06543082,0.48838586
47metersdown,1.093527,0.5189213,0.49319583,0.44905743,0.7323393,0.68211657,0.34219533,0.25084308,0.5532164,0.6964109,0.19845937,0.5462976,0.0,0.85869175,0.42570093,0.6155345,0.7678924,0.0,0.3926056,1.040585,0.55871844,0.3067358,0.18300581,0.60245717,0.46700394,0.44084886,0.7428427,0.5676311,0.47808248,0.80088246,0.78109527,0.013124959,0.18941097,0.63711995,0.0,0.5661058,0.70327497,0.7693357,0.6286856,0.55207974,0.044429183,0.60228217,0.0,0.87497485,0.0,0.34041598,0.6075481,0.67200565,0.30561283,0.3076194
abeautifuldaymovie,0.5809469,0.41483676,0.36653483,0.44941345,0.6429316,0.39186075,0.2482031,0.41136456,0.11542105,0.6487292,0.4137329,0.30283314,0.0,0.4352756,0.3567415,0.44760674,0.62795,0.0,0.3272126,0.7819301,0.52154493,0.26932892,0.17918584,0.5234632,0.33217868,0.39283538,0.70452243,0.63519067,0.3121094,0.58358485,0.39671466,0.0,0.5292565,0.596978,0.0,0.41413823,0.68809664,0.5725202,0.47225845,0.52931803,0.30336136,0.6021016,0.0,0.5090408,0.0,0.35928214,0.6043636,0.4981233,0.19868082,0.35738117
abominablemovie,1.0494341,0.66892964,0.5559014,0.50855446,1.4404677,0.54973376,0.28319943,0.4012315,0.26744476,0.959334,0.19671732,0.5350011,0.0,1.0146875,0.6579476,0.6743026,1.0506263,0.0,0.34529415,1.5258148,0.7903633,0.8426513,0.7116951,1.0612891,0.34237766,0.40439478,1.2441864,0.98980033,0.5602515,0.9737707,1.0841539,0.0,0.6237467,1.0454859,0.0,0.78084326,1.1757652,1.1494628,0.65046096,0.64265513,0.5494286,0.96258354,0.0,1.0507481,0.0,0.9182416,0.8345899,0.6239755,0.045444258,0.37759078
adastramovie,0.62674224,0.18797716,0.31586245,0.3433678,0.73945594,0.17582946,0.25671998,0.37866592,0.11979913,0.43952668,0.22032197,0.34114772,0.0,0.5723203,0.45239955,0.44471782,0.5347882,0.0,0.32603815,0.694204,0.4563213,0.16274887,0.29945585,0.58404815,0.42157805,0.31771463,0.73909503,0.33092487,0.275739,0.6318262,0.3542964,0.0,0.4079078,0.51328087,0.0,0.42574129,0.6159387,0.70056003,0.34778678,0.34834757,0.13757321,0.52466094,0.0,0.40474156,0.0,0.3304039,0.50058305,0.33242437,0.0,0.22552015
adogsjourneymovie,0.97248054,1.3635569,0.530698,0.6573857,1.8399224,0.7521682,0.62125486,0.67041,0.24570373,1.5858724,0.6672365,0.5139545,0.0,1.2334157,0.9814738,1.2349629,1.0633705,0.0,0.2778578,2.1849883,1.1082302,0.6184711,0.48693147,1.3263806,0.38006696,0.57282573,1.1096025,0.99972355,0.5890977,1.6371821,0.62121993,0.06533392,0.73777777,1.0305681,0.0,0.75524944,1.3776355,1.0484493,0.8956078,1.2891293,0.6083063,1.0934356,0.0,1.5035815,0.0,0.7541829,1.0399102,0.6546257,0.6937286,1.0354613
aftermathmovie,0.49282318,0.37252432,0.41277426,0.26571536,0.48482528,0.2780248,0.25615692,0.26471183,0.098607205,0.44340402,0.3384532,0.17074518,0.0,0.40172243,0.27612925,0.38846827,0.40964854,0.0,0.07059568,0.56541705,0.58110476,0.23081003,0.1518017,0.4602018,0.3376648,0.18938845,0.42302826,0.31471726,0.28123516,0.49621138,0.39734825,0.0,0.34024516,0.35021114,0.0,0.30930963,0.37592563,0.27765313,0.21376367,0.4640811,0.15755473,0.39542705,0.0,0.45106328,0.0,0.19179855,0.2908324,0.43465546,0.122542664,0.1405234
aftermovie,0.5842689,0.41993803,0.31437024,0.41016412,0.61377203,0.23465277,0.2037731,0.11688369,0.15228364,0.5200493,0.18913494,0.38218164,0.0,0.59020334,0.22321486,0.37145668,0.3460077,0.0,0.32201287,0.70181936,0.4663063,0.26592875,0.27341694,0.56619453,0.34209558,0.5116697,0.6314419,0.3149593,0.6086949,0.9067488,0.53286207,0.0041739577,0.52016926,0.5646778,0.0,0.39189723,0.513697,0.6582116,0.21059196,0.42441663,0.28481722,0.5000704,0.0,0.6053695,0.0,0.3265089,0.27314946,0.6200311,0.0,0.27239072
ahiddenlifefilm,0.32688308,0.20137689,0.19840181,0.16635957,0.33695474,0.16467848,0.13505514,0.13993801,0.036730945,0.2965489,0.17189656,0.16485633,0.0,0.25680324,0.19859093,0.23490724,0.29257634,0.0,0.11754043,0.41995317,0.28413734,0.13023405,0.13513888,0.26889673,0.18473698,0.17896059,0.30793807,0.22677766,0.18565999,0.36057922,0.24038605,0.0,0.20436323,0.28474647,0.0,0.22803237,0.3042774,0.29033986,0.18830858,0.19756316,0.13635954,0.25175926,0.0,0.2833201,0.0,0.16958898,0.25696823,0.24473542,0.06574026,0.14028712
alitamovie,0.8382635,0.41309774,0.396438,0.8415627,0.63198954,0.5770628,0.3621943,0.5112714,0.017046971,0.8939946,0.59058374,0.6045899,0.0,0.64720815,0.9150882,0.17188515,0.7863945,0.0,0.6168289,0.9971821,0.7630347,0.509482,0.36393458,0.96259457,0.6152,0.38429174,1.08686,0.21373485,0.5359975,1.1314352,0.7595374,0.0,0.21218675,0.6006768,0.0,0.8200487,0.8035484,1.0924873,0.5624737,0.7915407,0.24609892,0.5218496,0.0,0.5811657,0.0,0.4352974,0.57550335,0.61899364,0.1698345,0.4415061
