movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.39660087,0.49997756,0.0,0.5185075,0.11369372,0.58382636,0.24920487,0.3876829,0.37329185,0.0,0.46833152,0.48587254,0.30380064,0.21570255,0.5159892,0.49767205,0.0,0.27982035,0.0,0.51058954,0.0,0.14034018,0.62064767,0.19680189,0.12668742,0.48418388,0.26671654,0.46943027,0.27715585,0.0,0.2347837,0.31196052,0.22322196,0.17102122,0.5231088,0.16143544,0.5814102,0.32584393,0.31288445,0.60950094,0.59217876,0.44821668,0.47596243,0.28024632,0.055507794,0.37221375,0.33078805,0.0,0.43845803,0.6592749,0.0,0.37830725,0.22575821,0.59666944,0.5111899,0.60808015,0.140181,0.5462683,0.07130539,0.0,0.51307666,0.17622368,0.21060522,0.35065407,0.5880343,0.41553313,0.3508217,0.0,0.22934802,0.4302938,0.32399073,0.0,0.55914396,0.31584284,0.35486633,0.19352606,0.0,0.3845837,0.15755573,0.23610896,0.47252297,0.044115447,0.47580487,0.62866384,0.44151956,0.5084184,0.26044658,0.20540364,0.070708424,0.31209916,0.5380532,0.0,0.47869366,0.3613199,0.25600076,0.54345465,0.0,0.40894818,0.57884413,0.0,0.40943715,0.25338814,0.15059763,0.18822168,0.104565285,0.41154847,0.3229367,0.2960773,0.0,0.42011294,0.5771628,0.2700148,0.0,0.1570494,0.13761027,0.31297374,0.16716473,0.0,0.39674145,0.40721238,0.4002574,0.32210758,0.0,0.36666206,0.34790543,0.4113324,0.60917366,0.44794184,0.36050195,0.5306918
47metersdown,0.5352937,0.69995826,0.0,0.7576005,0.33322725,0.55954504,0.16392122,0.64626217,0.61407393,0.0,0.2937531,0.5834303,0.72823435,0.309247,0.45339137,0.62529254,0.0,0.558573,0.0,0.47867808,0.007417358,0.2418475,0.6858262,0.45442715,0.42617348,0.5268774,0.575168,0.65276295,0.2666532,0.0,0.29601058,0.38511282,0.30970833,0.22303405,0.5971606,0.16017692,0.8461798,0.7597941,0.3032777,0.6737563,0.65056115,0.796814,0.6357105,0.48864517,0.0,0.8128073,0.589866,0.0,0.4923536,0.72143537,0.0,0.644533,0.5666697,0.79738563,0.74245304,0.67300767,0.19284956,0.706035,0.07238086,0.0,0.4445275,0.31980395,0.43426192,0.30136114,0.8509017,0.6022246,0.39004922,0.0,0.21431744,0.54444766,0.26256743,0.0,0.62138015,0.6008937,0.4490634,0.3792204,0.0,0.29117864,0.061686173,0.30611736,0.4938469,0.11554274,0.4629346,0.634697,0.68015444,0.5421271,0.35319608,0.29782456,0.0,0.32714027,0.47278717,0.0,0.36342108,0.47193336,0.2665341,0.53409004,0.0,0.47796476,0.60290587,0.0,0.41000202,0.43681422,0.29666787,0.014863058,0.0,0.5948433,0.3753429,0.51525503,0.0,0.48461717,0.9046333,0.375311,0.0,0.0,0.3879366,0.6368575,0.21448079,0.0,0.4719789,0.3369134,0.6305415,0.5056974,0.0,0.37055913,0.5505201,0.86303747,0.7479927,0.4211181,0.52945435,0.5005222
abeautifuldaymovie,0.42469218,0.32396367,0.0,0.37930542,0.1406323,0.3073007,0.36023247,0.16130367,0.28379017,0.0,0.36117166,0.41136354,0.34408218,0.2405227,0.41085616,0.42390355,0.0,0.39469266,0.0,0.36855242,0.0,0.021151867,0.49103063,0.20692979,0.0911779,0.42904872,0.40907645,0.4595974,0.2573534,0.0,0.19171573,0.24791642,0.15669392,0.22962223,0.46297634,0.009609184,0.48509035,0.39661315,0.29890805,0.5680291,0.4036923,0.40819538,0.44477752,0.24807508,0.11082442,0.4063101,0.31758058,0.0,0.3407847,0.41144705,0.0,0.29857805,0.36320406,0.46927142,0.41726094,0.38383377,0.10878164,0.51662296,0.048237614,0.0,0.41314188,0.22906762,0.20600465,0.23760818,0.3863915,0.4608438,0.31847745,0.0,0.20191891,0.31245705,0.07430138,0.0,0.35693794,0.45011488,0.34836602,0.3653626,0.0,0.31806,0.122579664,0.31902528,0.4773994,0.07493585,0.32162732,0.4427219,0.5682303,0.3280618,0.24202645,0.22736894,0.01301038,0.26551244,0.41882485,0.06301675,0.28050175,0.35505706,0.22176854,0.36326241,0.0,0.29436624,0.46010032,0.0,0.27742332,0.25922218,0.37995455,0.065197125,0.0,0.4387227,0.2548856,0.26796147,0.0,0.38049978,0.36779666,0.3113403,0.0,0.15258552,0.021816025,0.33092946,0.23732571,0.0,0.3805433,0.33064532,0.43587655,0.21384932,0.0,0.3441668,0.25474176,0.30958807,0.46318027,0.40631646,0.282114,0.31909552
abominablemovie,0.6990347,0.6221028,0.0,0.64563614,0.0843623,0.64259315,0.49083143,0.55562514,0.54186815,0.0,0.64746517,0.869465,0.6856696,0.37319928,0.66788954,0.543512,0.0,0.62894666,0.0,0.6088763,0.0,0.06387213,0.99704266,0.57532686,0.32071057,0.5949484,0.7678871,0.65141684,0.4347129,0.0,0.26073217,0.43444812,0.284287,0.16251771,0.8371909,0.09811061,0.787127,0.6587455,0.5705931,0.6369713,0.73226494,0.82411677,0.9014605,0.61683357,0.009959886,0.5248364,0.71722347,0.0,0.6645692,1.1613894,0.0,0.6031405,0.7497834,0.8328123,0.95559824,0.6786271,0.018611185,0.9576679,0.21643338,0.0,0.65117514,0.67757696,0.34181795,0.44620484,0.74367213,0.7942916,0.54179305,0.0,0.35783994,0.5570732,0.26019537,0.0,0.86923254,0.7181866,0.51945525,0.3978955,0.0,0.34201002,0.48815817,0.74875927,0.50123876,0.08364405,0.5173889,0.82839304,0.76236624,0.58014786,0.5513196,0.1802635,0.0,0.59446883,0.5911053,0.0,0.61471695,0.5386287,0.3772167,0.67599976,0.0,0.5703508,0.9666008,0.0,0.4053969,0.3728225,0.0670889,0.11890303,0.0,0.73501,0.5134045,0.6154351,0.0,0.69199353,0.88665277,0.30835566,0.0,0.0965703,0.061329104,0.62866306,0.3116116,0.0,0.76662683,0.5129348,0.6573732,0.4112633,0.0,0.6562839,0.7650245,0.806232,0.6437711,0.5883125,0.57612973,0.7444648
adastramovie,0.24573313,0.19337319,0.0,0.3155491,0.061957,0.41076612,0.1438963,0.27836096,0.24959244,0.0,0.40527877,0.47209862,0.4025057,0.20242824,0.35385874,0.39100516,0.0,0.32125053,0.0,0.2413351,0.0,0.034223855,0.45675159,0.16145286,0.09958656,0.2836295,0.28494036,0.4121244,0.4181996,0.0,0.14060268,0.20736168,0.1283102,0.11629931,0.40948322,0.0,0.35668004,0.33508492,0.2829494,0.44744733,0.37990975,0.36145452,0.42174435,0.19223106,0.0,0.45991975,0.3454969,0.0,0.29794827,0.35442483,0.0,0.25406614,0.20373616,0.46695548,0.42262468,0.47236216,0.14448418,0.4644479,0.07568356,0.0,0.30576047,0.24794298,0.21642488,0.24056046,0.4499354,0.37014428,0.3298329,0.0,0.22123212,0.4401086,0.0892198,0.0,0.49102777,0.44884744,0.43289587,0.23463196,0.0,0.26237696,0.23342349,0.18086852,0.32124,0.09203484,0.30097002,0.36552566,0.41048753,0.31083277,0.27801958,0.2305143,0.04901773,0.23183006,0.33573848,0.09840994,0.30110124,0.21947321,0.31235862,0.4061449,0.0,0.29084986,0.5488909,0.0,0.24376771,0.16890687,0.20077205,0.1837873,0.0,0.42354515,0.29641512,0.3100014,0.0,0.3592494,0.42552176,0.22923984,0.045243684,0.0,0.12981477,0.30852628,0.18062992,0.0,0.42887574,0.58146,0.28475058,0.36218596,0.0,0.37358788,0.36988038,0.35770208,0.39681268,0.3642007,0.32459563,0.37196574
adogsjourneymovie,1.0719562,0.4575495,0.0,0.71635777,0.37419835,0.90605974,0.35595277,0.39076418,0.89080936,0.0,0.6283902,1.1642281,0.8047925,0.4625541,0.8719232,1.2745107,0.0,0.5269991,0.0,0.7018283,0.0,0.36290044,1.2973018,0.54995936,0.5090965,1.0845424,1.1296366,0.6552696,0.5901701,0.0,0.5235646,0.6574366,0.38536158,0.12805843,1.1873207,0.010912011,1.268688,0.53700894,0.7487665,1.0420587,0.95956707,0.93240494,0.5104568,0.84322906,0.17561734,0.57862496,0.57347196,0.0,0.73995614,1.0496829,0.0,0.6197979,0.815627,1.4921259,1.229973,0.9267717,0.23198016,1.1624297,0.5605218,0.0,0.8258957,0.95682174,0.7207478,0.605478,1.1442971,0.74698657,0.5693945,0.0,0.49592125,1.1039497,0.15854636,0.0,0.73964936,0.85319036,1.076504,0.67784345,0.0,0.40535614,0.49855757,0.56691366,0.6606412,0.04998953,0.84311265,1.1942191,0.94612134,0.7915672,0.64018816,0.5114378,0.033984818,0.37041804,0.83667076,0.0,0.523114,0.8366029,0.5659678,0.7330309,0.0,0.7264168,1.3610904,0.0,0.8860569,0.42357016,0.3770753,0.20935139,0.0,1.0464563,0.50354755,0.4882322,0.0,0.37141985,1.1888416,0.6330112,0.0,0.028399339,0.32351452,1.0171167,0.0,0.0,0.91889,0.75504315,0.68400615,0.7710304,0.0,0.77675885,1.0497105,1.2287784,1.206034,0.7603064,0.6011451,1.0124781
aftermathmovie,0.36681816,0.31528533,0.0,0.3905544,0.052469254,0.261651,0.15772301,0.26847726,0.25680152,0.0,0.3008288,0.28810066,0.32642505,0.22457387,0.37275183,0.39393368,0.0,0.34747648,0.0,0.21660861,0.0,0.015021343,0.4569397,0.21738274,0.17663008,0.4276378,0.28788167,0.3426959,0.2579663,0.0,0.21573602,0.24036856,0.22966737,0.117186174,0.33394107,0.052386466,0.4673531,0.384163,0.2475229,0.3875284,0.26503214,0.4004339,0.35615823,0.28235373,0.0928997,0.30129424,0.28735626,0.0,0.3333531,0.477254,0.0,0.26072067,0.19261055,0.42377514,0.5146258,0.36963105,0.12281972,0.4698941,0.14352243,0.0,0.3051025,0.25030285,0.23821902,0.20873617,0.38241825,0.22841945,0.3515041,0.0,0.25180638,0.36739337,0.11207571,0.0,0.29540643,0.3846158,0.3154366,0.19687428,0.0,0.20404568,0.08899136,0.22010086,0.33475614,0.038983993,0.26975662,0.4362007,0.2759496,0.44877735,0.26960653,0.14139797,0.0072312662,0.14718561,0.31642053,0.0,0.27840012,0.30105233,0.20623007,0.34320927,0.0,0.22769615,0.43423945,0.0,0.24554247,0.16784886,0.19258912,0.08010436,0.0,0.44559008,0.32531804,0.27960843,0.0,0.2836938,0.44155914,0.123539045,0.0,0.04109927,0.16233929,0.29096478,0.1694426,0.0,0.30605137,0.40459955,0.2541366,0.20531355,0.0,0.28128958,0.40581885,0.36999333,0.39666763,0.2953953,0.25330478,0.2615647
aftermovie,0.38280317,0.36811724,0.0,0.19988221,0.038837843,0.29559776,0.18957883,0.4139492,0.4138028,0.0,0.4798283,0.49155945,0.29010794,0.20756517,0.41594565,0.4443021,0.0,0.4265048,0.0,0.1977837,0.0,0.0,0.480403,0.17791542,0.12882623,0.4415117,0.3590433,0.38008296,0.40563953,0.0,0.22189806,0.36449367,0.26026234,0.0,0.4021599,0.0,0.54816085,0.20955256,0.09336883,0.39525837,0.39320108,0.56061727,0.42112306,0.20722227,0.07156592,0.3438803,0.2867983,0.0,0.45488223,0.5793975,0.0,0.43465194,0.2890678,0.5288473,0.5462896,0.49992624,0.09370478,0.5514022,0.16878326,0.0,0.3195841,0.23215201,0.18180852,0.21540631,0.513631,0.48193228,0.32100546,0.0,0.29585147,0.40646285,0.16621497,0.0,0.44628224,0.4290221,0.42628616,0.2186983,0.0,0.23464584,0.20981607,0.28573757,0.33038095,0.07136504,0.33784235,0.44170892,0.570617,0.4169058,0.3590427,0.16306278,0.18653457,0.19473821,0.23399341,0.0,0.29853046,0.26339072,0.17221722,0.39228284,0.0,0.40757644,0.58400524,0.0,0.3481306,0.24318874,0.28794515,0.06864021,0.0,0.44175115,0.33668327,0.30039483,0.009189008,0.32899934,0.448803,0.19604467,0.0,0.23521245,0.18485324,0.39279926,0.12519553,0.0,0.46301818,0.536782,0.4840517,0.21722832,0.0,0.30371922,0.3978106,0.35479552,0.4956688,0.22505827,0.32569087,0.41324317
ahiddenlifefilm,0.14762816,0.12744705,0.0,0.15802377,0.04487238,0.1497752,0.0775672,0.1208791,0.14878508,0.0,0.16237392,0.19173847,0.14119689,0.08603005,0.16121872,0.16430077,0.0,0.1387657,0.0,0.13080756,0.0,0.006439819,0.21941239,0.07418004,0.069492035,0.17532627,0.1405029,0.1522263,0.11162113,0.0,0.088538334,0.11069515,0.08976652,0.04084696,0.18817255,0.027486827,0.2162328,0.17109278,0.09421929,0.18728375,0.1419422,0.17878354,0.15834984,0.1329342,0.03961373,0.17009607,0.16110407,0.0,0.14312236,0.21655719,0.0,0.13793243,0.12102564,0.20024994,0.20995529,0.18064997,0.03558148,0.18477806,0.044120565,0.0,0.14597271,0.09252113,0.09665947,0.09339832,0.20116904,0.16381465,0.118339576,0.0,0.10782442,0.17292085,0.039295852,0.0,0.18400764,0.17576131,0.1443672,0.10125697,0.0,0.10334053,0.063225605,0.12509543,0.14297105,0.036670424,0.13783851,0.17744297,0.17725492,0.16710316,0.118697286,0.09330615,0.016050408,0.10156227,0.12759042,0.0,0.12872492,0.111751966,0.09235475,0.14889884,0.0,0.16831562,0.20832436,0.0,0.112887464,0.10312078,0.0960331,0.023111416,0.0,0.16515023,0.13017914,0.13474247,0.0,0.15856457,0.17846029,0.093351826,0.0,0.038325977,0.06434328,0.14989306,0.051279187,0.0,0.15754779,0.1661966,0.15691367,0.12627514,0.0,0.13046527,0.15800719,0.15557005,0.18169832,0.1264923,0.13762239,0.16179895
alitamovie,0.5872627,0.6235204,0.0,0.6201555,0.0,0.73891807,0.6075429,0.4482872,0.8157857,0.0,0.9653249,0.7699628,0.66826266,0.39578134,0.68573046,0.74898565,0.0,0.6674304,0.0,0.71151733,0.0,0.0,0.85254216,0.42552528,0.3601701,0.9132026,0.4786655,0.94715774,0.6246708,0.0,0.33538547,0.44756758,0.28685406,0.06887524,0.9602245,0.0,0.7982989,0.85760593,0.18551841,0.8283913,0.705287,0.6499667,1.0538076,0.7690247,0.08204532,0.9216807,0.6676404,0.0,0.6147298,0.7889239,0.0,0.30152667,0.7407141,1.0134114,1.0194734,0.8189226,0.110833734,0.84252006,0.04261726,0.0,0.6351217,0.5925972,0.629458,0.37681738,0.6655146,0.51901996,0.52274716,0.0,0.5144738,1.0578569,0.11117469,0.0,0.9524912,0.51781833,0.76929384,0.46156228,0.0,0.44892275,0.4221698,0.41004857,0.6179219,0.05976604,0.47969598,0.58804435,0.71908826,0.8054737,0.24375476,0.63921076,0.0,0.49426845,0.6242334,0.076543875,0.7360127,0.59121644,0.55019426,0.72707677,0.0,0.6729471,0.9405344,0.0,0.3865029,0.8702377,0.35325357,0.08013869,0.013131762,1.0323297,0.59029704,0.6802155,0.0,0.8247898,0.7711903,0.17941059,0.0,0.043532394,0.0,0.619787,0.44807297,0.0,0.6871302,0.8017739,0.5748681,0.8019724,0.0,0.6943999,0.61200684,0.81724447,0.9016779,0.51779014,0.93235385,0.5793567
