movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.2697866,1.6281868,1.563723,1.0969615,2.4621363,0.85066414,1.5462011,0.1871058,1.7613745,1.0607845
47metersdown,1.0336609,1.2922889,0.922547,1.0238793,1.3466029,0.93259335,0.80248606,0.0,1.7217176,0.7635226
abeautifuldaymovie,1.016147,1.3526351,1.3317122,1.0106215,2.0786602,0.7791586,1.4596597,0.12947705,1.4691648,1.1108314
abominablemovie,1.1029468,0.91337335,1.0533494,1.6474602,1.8777527,0.0,0.7387457,0.10606423,1.9347895,0.0
adastramovie,1.2242069,1.3156825,1.6893187,1.0421647,1.9474636,0.67478824,1.408161,0.22457883,1.2746706,0.9529673
adogsjourneymovie,0.35005465,1.4026102,0.70721525,0.74741435,1.4370915,0.737875,0.00021667778,0.0,1.6920073,0.45161977
aftermathmovie,1.1795787,1.4547951,1.3385351,0.6827891,1.6810906,0.9846984,1.0957185,0.1596368,1.19011,0.9429934
aftermovie,1.4802632,1.3724808,1.6363927,0.94201684,2.209408,0.8086121,1.2372265,0.24341428,1.6238308,0.6721926
ahiddenlifefilm,0.7756731,0.8259502,0.9139959,0.5983262,1.1477053,0.52276295,0.7464012,0.09558283,0.8570561,0.62636685
alitamovie,1.0949879,1.0937045,1.0043793,0.9962399,1.4414598,0.5503119,0.6842265,0.15565795,1.2840995,0.55258197
angelhasfallen,1.1490344,1.1430823,1.2753332,1.2124414,1.7188237,0.6092901,1.0276706,0.4261111,1.7987546,0.68883014
angrybirdsmovie,0.46657705,1.2077459,0.7561746,0.6861923,0.8760002,0.90821147,0.04302474,0.0,1.545794,0.53519094
annabellemovie,1.1410062,1.1252719,1.4337907,1.6237563,2.5434434,0.8790711,1.1319574,0.24073723,2.1750283,0.6135088
annamovie,1.2838645,1.3278273,1.6282392,0.9940939,2.2196388,0.6661116,1.2880106,0.21326584,1.5050955,1.1409782
apollo11movie,0.9213332,1.243427,1.3126769,0.70665383,1.5743638,0.66423833,1.115618,0.056163117,1.1266599,0.92731273
arcticdogsmovie,0.7412352,0.75864196,0.79440063,0.8913896,1.4379772,0.34383917,0.91260254,0.005283393,1.3035622,0.5450767
arcticmovie,0.87192583,0.789747,0.9439312,0.5741461,0.9177838,0.31901163,0.43710333,0.0,1.0330098,0.39643937
artofracingmovie,1.410997,1.1977297,1.6694458,1.0280133,2.0671031,0.9483861,1.11722,0.44051817,1.4307135,0.8858119
avengers,0.90008533,1.3111674,1.2117555,0.41775152,1.5526416,0.309385,0.70702124,0.119630724,1.0482606,0.96165466
