movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.45394963,0.19702426,0.0,0.7837068,0.5894432,0.56830114,0.36029655,0.4528914,0.6286867,0.8835266,0.5426691,0.7448677,0.0,0.68849504,0.65502197,0.0,0.73817205,0.7406643,0.9295108,0.65216714,0.31845897,0.912952,0.6170203,0.3112237,0.44633922,0.0,0.50463974,0.6465066,0.53220654,0.4651085,0.1805195,0.24842201,0.22656801,0.5935497,0.66440487,0.51550186,0.5832569,0.32182938,0.2668264,0.70029944
47metersdown,0.66131335,0.21555397,0.0,0.71206367,0.8350594,0.54734975,0.3263421,0.6266201,0.47073567,0.87112767,0.8648202,0.7443091,0.0,0.8749301,0.55867964,0.0,0.7974903,1.077031,0.659812,0.52486557,0.47237295,0.84404093,0.72174054,0.45995274,0.38594782,0.0,0.5389877,0.42610914,0.4388765,0.64542234,0.587425,0.40869224,0.53838295,0.68194914,0.5597999,0.7443845,0.35181642,0.5302122,0.27974078,0.8383158
abeautifuldaymovie,0.2633419,0.20504382,0.0,0.7116375,0.62684786,0.620771,0.27228224,0.46315134,0.65598416,0.7852934,0.6328587,0.52737457,0.0,0.7110177,0.6572167,0.0,0.68094647,0.6754896,0.6953857,0.6274875,0.38521948,0.85994416,0.59877557,0.24793157,0.47828212,0.0,0.40834135,0.36826158,0.5877625,0.5827825,0.34740132,0.3224935,0.13006347,0.51635045,0.52050066,0.5762306,0.5930273,0.4245619,0.28185433,0.38649598
abominablemovie,1.0095481,0.6028639,0.0,0.91195583,0.78348875,1.0260061,0.29451346,0.68358034,0.9721331,0.8172174,1.0351183,0.7096038,0.0,1.4106559,0.92785805,0.0,1.0888082,1.1971115,0.66858375,0.77412754,0.74718463,1.4891132,0.8769446,0.2966206,0.37822863,0.0,0.9401959,0.8379601,0.7095063,0.75851107,0.74567336,0.47565302,0.5822116,0.8827646,0.79341686,1.0084839,0.8958329,0.90348256,0.35112774,0.58591455
adastramovie,0.45157117,0.20059845,0.0,0.48119923,0.67666376,0.639589,0.23337522,0.51935315,0.69583064,0.4889793,0.6403519,0.69341165,0.0,0.6897547,0.47596225,0.0,0.55425876,0.56446457,0.5290466,0.50555426,0.3774073,0.7376136,0.49603018,0.22710602,0.24688144,0.0,0.43091923,0.3290355,0.5098972,0.41906652,0.3192516,0.16758715,0.29829317,0.5478703,0.48842305,0.5899909,0.42254066,0.29311168,0.40248755,0.531674
adogsjourneymovie,0.8203307,0.6135376,0.0,1.443199,1.3016679,1.332317,0.5464221,1.2716986,0.71601117,1.6586746,1.861289,1.5395386,0.0,1.5655317,1.1679646,0.0,1.5935451,1.2463144,1.0654826,1.5094652,1.0527893,2.0886765,1.1315358,0.55558664,0.99623704,0.0,0.95191216,1.4332942,1.507718,0.60233784,0.464375,0.94994074,0.81200314,1.0947793,1.045672,1.0418253,1.1851815,1.0103835,0.5105112,0.9477042
aftermathmovie,0.3645466,0.18004477,0.0,0.41059068,0.48335576,0.42550683,0.302738,0.42290395,0.47785068,0.41929364,0.598852,0.5451232,0.0,0.615097,0.549811,0.0,0.678397,0.5951913,0.37295192,0.46852586,0.2700017,0.55629283,0.6171713,0.29413855,0.25042835,0.0,0.35930336,0.49044758,0.43470687,0.27422038,0.2571485,0.2263483,0.20926605,0.51233375,0.52395684,0.36604273,0.43822676,0.25679666,0.18017699,0.5343022
aftermovie,0.26761854,0.30905786,0.0,0.6517217,0.6561687,0.6541399,0.35538244,0.6185002,0.50838,0.61315393,0.88588566,0.5572606,0.0,0.6989223,0.56426585,0.0,0.80089897,0.77356,0.5743554,0.5281223,0.32437637,0.9885966,0.5196527,0.44156227,0.42235345,0.0,0.48959792,0.55323064,0.48721036,0.5968355,0.3275793,0.32038033,0.34075055,0.64032876,0.5993408,0.61553216,0.575135,0.3472805,0.22132108,0.60363036
ahiddenlifefilm,0.19074793,0.1392539,0.0,0.30026138,0.27990413,0.28844655,0.14306885,0.22065061,0.2762409,0.36870754,0.35141107,0.30833536,0.0,0.3626362,0.31099275,0.0,0.34139606,0.35929123,0.29121816,0.27981192,0.16213493,0.41539246,0.26987872,0.1614209,0.16862644,0.0,0.20698911,0.24561375,0.24673565,0.24110976,0.14315403,0.13998462,0.14721937,0.26084268,0.27701324,0.2602746,0.25393784,0.18018919,0.122626096,0.26011488
alitamovie,0.68575,0.45390126,0.0,0.4503398,0.88581526,0.5589302,0.31472766,0.8110245,0.9907651,0.955811,1.0166562,0.80791605,0.0,1.1978638,0.680023,0.0,0.9179133,1.0501343,0.61392915,0.7813222,0.42356193,1.2484014,0.8062678,0.34701744,0.65220505,0.0,0.60884583,0.52389854,0.7315941,0.9109304,0.38826573,0.33374354,0.4590584,0.94057715,0.77662224,0.8484216,0.58647037,0.4394047,0.5203419,0.7920508
