movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.0,0.59563506,0.41443238,0.0,0.20061933,0.5100703,0.034023892,0.4089417,0.20758256,0.48341814,0.30669546,0.4249324,0.0,0.5684804,0.28964671,0.5920353,0.3922564,0.489669,0.0,0.24431156,0.39003903,0.52058816,0.28113383,0.7100714,0.5028522,0.31020653,0.05453888,0.7641867,0.4208487,0.3900559,0.37569118,0.27109155,0.0,0.44551086,0.0,0.0,0.6616983,0.14870536,0.28116706,0.0,0.17590922,0.6716253,0.5061811,0.20767328,0.0,0.0,0.4525852,0.32762682,0.19279066,0.40855998,0.610234,0.0,0.20117478,0.60226715,0.4574651,0.12852532,0.0,0.3198122,0.4344056,0.0,0.26245493,0.5825877,0.47542882,0.49232206,0.4235579,0.3127006,0.0,0.0,0.2924922,0.5172408,0.2848019,0.22683172,0.5335788,0.42836723,0.47140145,0.33251584,0.77719456,0.6001419,0.30244824,0.46036598,0.5288544,0.5247323,0.3226033,0.23965211,0.37584907,0.38686103,0.13783938,0.28722548,0.4014689,0.035924114
47metersdown,0.0,0.31004074,0.77556556,0.0,0.3708135,0.6818712,0.20663613,0.75351924,0.25811574,0.3942066,0.43438405,0.70969754,0.520939,0.6632234,0.58676517,0.66262126,0.4778076,0.31285807,0.013682665,0.47666165,0.5967455,0.65833265,0.22603695,0.7813938,0.575456,0.38213345,0.12350601,0.8617342,0.332552,0.32148403,0.43084124,0.2658804,0.0,0.526455,0.0,0.0,0.5278947,0.17242087,0.40809026,0.0,0.4385447,0.7526837,0.7786453,0.6558153,0.0,0.17674464,0.59792376,0.25375766,0.4622801,0.33659014,0.7627371,0.0,0.5611841,0.93735886,0.2894228,0.0036684982,0.0,0.39718524,0.5564332,0.118358746,0.37369618,0.7525706,0.8862662,0.571844,0.7479659,0.026058786,0.0,0.0,0.42610678,0.65494555,0.48377284,0.5019714,0.5412168,0.5347963,0.4928461,0.17760444,0.7196335,0.51437676,0.33989203,0.53815603,0.74044,0.7289643,0.40962887,0.34586623,0.7832949,0.30844843,0.3046525,0.39763248,0.5801963,0.13572198
abeautifuldaymovie,0.0,0.42252776,0.5551214,0.0,0.16761577,0.4956897,0.085219264,0.679499,0.120588236,0.46860802,0.3150459,0.4730108,0.13192967,0.5403527,0.43520904,0.40604553,0.26453674,0.40402466,0.039482437,0.16465168,0.34073654,0.34009257,0.22602618,0.5938695,0.48972118,0.26663953,0.19204631,0.59446615,0.44470736,0.27840662,0.445353,0.23654923,0.0,0.4089911,0.0,0.0,0.54137087,0.15678898,0.42167854,0.0,0.14264458,0.31285864,0.5157698,0.3850603,0.0,0.0,0.46022427,0.2951886,0.24803728,0.41046232,0.42077336,0.0,0.30969247,0.45177856,0.28495368,0.14859225,0.0,0.28980717,0.16460486,0.06775704,0.19656119,0.48773742,0.61400765,0.32452747,0.42736402,0.3433413,0.0,0.0,0.2785071,0.40298003,0.26698503,0.24298619,0.50765026,0.40695,0.41707623,0.37606317,0.56431794,0.5493555,0.24972832,0.51563394,0.49472123,0.39192438,0.16912392,0.34408474,0.35780725,0.30674875,0.0,0.38474542,0.35385954,0.16884786
abominablemovie,0.0,0.96582687,0.9845844,0.0,0.305757,0.5895735,0.45318723,0.83493024,0.46604896,0.90886855,0.6679754,0.56277764,0.0,0.934319,0.6730505,0.69333434,0.4143358,0.7923548,0.0,0.4347144,0.3891556,0.80214983,0.5800423,1.2007943,0.6355363,0.20085233,0.27152526,0.729571,0.79390943,0.3547482,0.33177975,0.55333596,0.0,0.79838353,0.0,0.0,1.035082,0.48303044,0.64235145,0.0,0.16282752,0.957684,0.6443309,0.40174082,0.0,0.0,0.7817355,0.11567542,0.19957197,0.99599177,0.41887534,0.0,0.6730561,0.3284989,0.5856725,0.22170319,0.0,0.5408361,0.3080503,0.20444842,0.61476314,0.7950938,0.6893297,0.65148693,0.49171963,0.58606946,0.0,0.0,0.48351365,0.7620444,0.32203346,0.34196874,0.8578435,0.33569488,0.6828275,0.4173962,0.80301434,0.74454087,0.3500665,1.0124882,0.9112072,0.4029435,0.3767551,0.62061536,0.40033376,0.59982324,0.04565054,0.50843287,0.5692968,0.17202097
adastramovie,0.0,0.48642287,0.35842094,0.0,0.20639697,0.43017605,0.12114757,0.38897035,0.23220101,0.42378587,0.278535,0.36432728,0.029835897,0.42999336,0.27282408,0.31650022,0.1873056,0.30805936,0.0,0.19523221,0.24047029,0.21773422,0.25626633,0.54918575,0.49531096,0.18695891,0.31799588,0.5883836,0.27592295,0.30595136,0.1728696,0.2832119,0.0,0.29056907,0.0,0.0,0.5060785,0.10680652,0.43661118,0.0,0.27210155,0.31918517,0.51674736,0.40589687,0.0,0.0,0.22843124,0.23797646,0.18063897,0.35376307,0.4289695,0.0,0.14939262,0.31533137,0.13750532,0.09928797,0.0,0.25654757,0.23038727,0.0,0.34636045,0.32380044,0.4356519,0.32515362,0.4191071,0.21078844,0.0,0.0,0.15797855,0.2756617,0.14372711,0.27752322,0.4753904,0.2414756,0.30969813,0.251967,0.48491925,0.4553143,0.16898984,0.30069205,0.40278256,0.25059974,0.30083486,0.20263357,0.4243323,0.27816015,0.0,0.27392986,0.24824224,0.1488212
adogsjourneymovie,0.0,0.6863248,0.36342362,0.0,0.4447178,0.48674104,0.21494967,0.76792175,0.26951024,0.53558743,0.6440648,0.5404142,0.0,1.17516,0.42253557,0.70122117,0.50535303,1.0977701,0.04968182,0.4647752,0.5608291,0.55520064,0.16690171,1.2395977,0.8594497,0.41212708,0.22573526,1.1105917,0.9865141,0.8230522,0.19425768,0.28691864,0.0,0.8575087,0.0,0.0,1.333889,0.021002471,1.1518244,0.0,0.56419885,0.7304255,1.1613873,0.8441811,0.0,0.0,0.78679526,0.28514516,0.42960793,1.0732868,0.5046168,0.0,0.5562822,0.8014309,0.7371731,0.25264913,0.0,0.45273462,0.7398778,0.0,0.4018473,0.90423286,1.0179055,0.48494956,0.6459169,0.7007895,0.0,0.0,0.6357055,1.1260687,0.47749838,0.39591983,0.6267373,0.6893491,0.8544507,0.6032667,0.7325153,1.2363147,0.3384595,0.6353693,0.9506426,0.97495097,0.6804929,0.4685543,0.6030344,0.515846,0.0,0.52542186,0.5211901,0.0
aftermathmovie,0.0,0.4438598,0.38424066,0.0,0.22725137,0.36138207,0.17023067,0.29060885,0.27146208,0.41679567,0.07266683,0.35021272,0.0,0.2512757,0.3482098,0.29794064,0.23764153,0.2665613,0.05545207,0.19024135,0.2703607,0.36603877,0.14684388,0.4514408,0.3689748,0.19693092,0.066303745,0.4278451,0.38772106,0.114537776,0.13994056,0.13087809,0.0,0.3144553,0.0,0.0,0.41378963,0.12792347,0.29916462,0.0,0.11997021,0.34914348,0.38933587,0.30413613,0.0,0.0,0.37440628,0.111579835,0.24082938,0.2517843,0.26346284,0.0,0.10842206,0.27890268,0.32218042,0.03885851,0.0,0.3051219,0.209468,0.0,0.22402477,0.36339152,0.31162548,0.2946455,0.28706902,0.24801745,0.0,0.0,0.26780543,0.27765805,0.1432136,0.21213637,0.3801197,0.2738934,0.32124797,0.27187508,0.36648515,0.29636982,0.24460033,0.2549325,0.36735338,0.36453503,0.31575885,0.19129333,0.3445148,0.28964937,0.0,0.20292117,0.27910185,0.01879202
aftermovie,0.0,0.51913255,0.44368896,0.0,0.19962421,0.522966,0.18586949,0.63178915,0.22407341,0.42249975,0.15380315,0.44231656,0.02841332,0.5638046,0.33893955,0.2710758,0.24403194,0.27473626,0.049967468,0.24817044,0.19823721,0.38781798,0.17208573,0.56950754,0.29188472,0.25324044,0.12996577,0.43289495,0.4109644,0.30373612,0.1918599,0.15560952,0.0,0.40940315,0.0,0.0,0.4232673,0.26830277,0.4124372,0.0,0.16817558,0.49915114,0.5519677,0.22305454,0.0,0.0,0.40939835,0.1452876,0.28390858,0.31497538,0.25386146,0.0,0.3077325,0.2404801,0.40549475,0.10636856,0.0,0.28805345,0.23971045,0.022188405,0.37564677,0.29865617,0.5499595,0.5536945,0.44780174,0.3711426,0.0,0.0,0.2657527,0.5141301,0.2824233,0.3082942,0.36554495,0.25542596,0.2728447,0.30574322,0.5269497,0.5885013,0.15542826,0.68879855,0.22059104,0.42126954,0.26509634,0.22257751,0.39346737,0.4825046,0.0,0.34890807,0.3998432,0.0
ahiddenlifefilm,0.0,0.23222446,0.20829195,0.0,0.10229124,0.20980376,0.06734258,0.22383323,0.10237355,0.21200703,0.10922676,0.18055809,0.011162979,0.22312291,0.16465922,0.21058902,0.13871957,0.1911945,0.0,0.10807505,0.15415269,0.18213245,0.11606678,0.27059293,0.21156073,0.124695614,0.07547662,0.2551004,0.20865765,0.13405786,0.11690471,0.12275744,0.0,0.21017662,0.0,0.0,0.2609788,0.07477935,0.18990299,0.0,0.08380209,0.22847962,0.23687704,0.1749794,0.0,0.0,0.21248563,0.105088696,0.09497716,0.19792533,0.19177233,0.0,0.12377209,0.19396953,0.16315694,0.08466453,0.0,0.1429435,0.11170478,0.0,0.14970335,0.21690442,0.22293195,0.18379259,0.19307888,0.13399807,0.0,0.0,0.143528,0.20745277,0.110737026,0.15863767,0.24425073,0.18669407,0.18580963,0.15585552,0.24614878,0.23356041,0.114542715,0.19482163,0.22691907,0.18673575,0.14563623,0.11024195,0.17273599,0.16811,0.0,0.12683433,0.15268616,0.06272529
alitamovie,0.0,0.8707054,0.47824973,0.0,0.48383865,0.66001403,0.106802806,0.31357569,0.2670079,0.5781506,0.4167148,0.5867355,0.12472795,0.7287892,0.652441,0.49367866,0.4199071,0.48699576,0.0,0.14332445,0.25144967,0.24973959,0.4244216,0.6819953,0.6414363,0.56625015,0.31697562,0.6595599,0.6288843,0.16459279,0.23302099,0.31790134,0.0,0.5807454,0.0,0.0,0.59198207,0.07297112,0.6629347,0.0,0.2817456,0.73264474,0.84206,0.65172374,0.0,0.0,0.5674471,0.22497043,0.26862988,0.7216014,0.26904994,0.0,0.20111139,0.52015084,0.5565497,0.28507257,0.0,0.35529467,0.4121695,0.0,0.32954755,0.502609,0.6223487,0.47212812,0.67593956,0.4357405,0.0,0.0,0.4408849,0.56865335,0.48905894,0.42062944,0.569172,0.6578007,0.89679915,0.40234548,0.7194949,0.5656709,0.24611443,0.6827301,0.73183215,0.37517995,0.47420415,0.29604402,0.58537054,0.5593668,0.0,0.41172016,0.46481043,0.14208837
