movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.23039661,0.39893302,0.32637334,0.0,0.39019218,0.3481462,0.2154238,0.114142135,0.0,0.11629153,0.35806817,0.40142375,0.0,0.22646165,0.39645064,0.37650087,0.0,0.57222295,0.3619772,0.0,0.53636664,0.7221524,0.0,0.0,0.53743666,0.3150266,0.10597634,0.5390599,0.19500595,0.7342287,0.0,0.4740951,0.2521658,0.15653542,0.29833287,0.3194051,0.0,0.43941694,0.1790711,0.50589657,0.4349311,0.23967302,0.5830521,0.27900875,0.0,0.37172937,0.269404,0.5290979,0.5535224,0.4881226,0.0,0.0,0.0,0.0,0.0,0.3629004,0.0,0.0,0.6493467,0.34642458,0.51220727,0.498262,0.7184668,0.45354062,0.4320354,0.31918848,0.55681133,0.51361036,0.6006218,0.07940144,0.4655034,0.22922511,0.0,0.39707536,0.0,0.25933665,0.41013515,0.54403055,0.3941707,0.2905176,0.40995947,0.24941063,0.5317115,0.39824197,0.63372546,0.1505072,0.6578943,0.4452076,0.429007,0.08951074,0.68568933,0.41261107,0.7337494,0.50143194,0.3999713,0.32741523,0.4673858,0.4622457,0.4503497,0.17327122
47metersdown,0.035960846,0.37904105,0.64464045,0.0,0.44978756,0.4318162,0.27046376,0.004240931,0.0,0.07804127,0.5767546,0.420373,0.0,0.48568067,0.7616836,0.34237298,0.042700123,0.4989784,0.34256992,0.0,0.48528925,0.45621327,0.0,0.0,0.5831655,0.5736205,0.0,0.756224,0.2649984,0.46623647,0.0,0.399551,0.29635248,0.24306928,0.47587255,0.24559763,0.11407261,0.6846161,0.53267574,0.51556027,0.5838365,0.31417102,0.6015747,0.28094018,0.0,0.40455034,0.2921579,0.47278586,0.5212725,0.3342287,0.0,0.0,0.0,0.0,0.0,0.35839075,0.0,0.0,0.74193,0.6682685,0.48859143,0.41824886,0.7940087,0.533203,0.46934777,0.27962846,0.6341949,0.6052856,0.56553054,0.010636207,0.53064346,0.22270106,0.0,0.5364846,0.0,0.10609119,0.4125114,0.5856298,0.37456623,0.7728169,0.5912867,0.17933202,0.4354479,0.4858145,0.6059373,0.0198599,0.6594788,0.48336312,0.6127899,0.4447121,0.56956136,0.18769734,0.7123213,0.5136256,0.38656697,0.5334472,0.54401606,0.34292272,0.4033097,0.032738484
abeautifuldaymovie,0.0,0.33326727,0.47628188,0.0,0.2093037,0.37830454,0.39867076,0.00927435,0.0,0.018900098,0.42472565,0.53636867,0.0,0.3870173,0.49607557,0.18400526,0.15226482,0.5525901,0.29418463,0.0,0.43563798,0.47405893,0.0,0.0,0.5545866,0.26671994,0.11300408,0.609134,0.25210473,0.48387536,0.0,0.38079372,0.17144078,0.09150521,0.27505195,0.30467385,0.0,0.51114887,0.35700125,0.52545536,0.3857959,0.22481106,0.47163385,0.27187982,0.0,0.45221463,0.22129215,0.30330068,0.5102253,0.41010228,0.0,0.0,0.0,0.0,0.0,0.37453666,0.0,0.0,0.5032672,0.232292,0.47400168,0.5361916,0.83865106,0.40136456,0.5162682,0.32965457,0.49496934,0.5003116,0.44507754,0.03963238,0.4170778,0.15835609,0.0,0.48708034,0.0,0.10849641,0.48624182,0.37643123,0.38221872,0.29493973,0.30430165,0.05623974,0.44736525,0.32933757,0.6787462,0.09047353,0.41983506,0.41882992,0.62793714,0.1491993,0.7672975,0.18791142,0.7815278,0.40774903,0.40023008,0.39135668,0.38624874,0.29007402,0.34327435,0.27891383
abominablemovie,0.0,0.5736464,0.6315062,0.0,0.68070555,0.3474502,0.6181757,0.021274466,0.0,0.0,0.75808173,0.8008766,0.0,0.5101242,0.5949565,0.14455274,0.21398877,1.0870003,0.45235342,0.0,0.47404113,0.8305141,0.0,0.0,1.0217454,0.67934227,0.0,1.0134562,0.7315978,0.76356673,0.0,0.32679024,0.25732112,0.09086362,0.5819921,0.16714488,0.042719346,0.6303866,0.32117793,1.0236694,0.57977474,0.32053173,0.85142016,0.42170802,0.0,0.43459576,0.48565143,0.68409556,0.7430221,0.5570545,0.0,0.0,0.0,0.0,0.0,0.657517,0.0,0.048050307,0.83017445,0.40336627,0.7007452,0.61373836,1.2280343,0.7933732,0.6750713,0.54124683,0.82549596,0.9323201,0.9243715,0.0,0.8454144,0.70843357,0.0,0.6461279,0.0,0.5135206,0.6626778,0.7505283,0.5712862,0.29335508,0.40083233,0.15144646,0.4508064,0.59948057,1.0268177,0.21235833,0.51019233,0.54873174,0.5738171,0.0,0.90556335,0.15415542,1.0949912,0.5498203,0.6930557,0.6909157,0.53989524,0.64696044,0.57414424,0.63664997
adastramovie,0.07054989,0.2269344,0.2897372,0.0,0.21997061,0.2120423,0.27784696,0.019495014,0.0,0.16379644,0.4325924,0.43732727,0.0,0.22681633,0.5262358,0.14414528,0.0,0.43266037,0.49172854,0.0,0.35243562,0.5314939,0.0,0.0,0.43805093,0.34789106,0.0,0.3599749,0.18018651,0.46509558,0.0,0.21522667,0.3709741,0.072705775,0.2999161,0.21569818,0.0,0.5219746,0.25923356,0.34729034,0.37583533,0.299758,0.39665106,0.19228548,0.0,0.39949206,0.26186514,0.38411272,0.5449289,0.4209576,0.0,0.0,0.0,0.0,0.0,0.41487467,0.0,0.0,0.4685266,0.33953762,0.4134914,0.27278602,0.5434985,0.28221816,0.46488345,0.28540853,0.5027079,0.47557992,0.58983946,0.07833143,0.3000404,0.33335578,0.0,0.39746317,0.0,0.24825533,0.23324707,0.5951253,0.43906987,0.52381986,0.36481348,0.054768607,0.373393,0.25782704,0.5313451,0.0539224,0.44520435,0.39883688,0.24538685,0.069481954,0.5137011,0.27117074,0.5387305,0.3513162,0.48229814,0.3357548,0.17455485,0.30408025,0.44537428,0.27914706
adogsjourneymovie,0.0,0.8941236,0.9480344,0.0,0.96940297,0.4698903,0.72987306,0.21994635,0.0,0.15015179,1.2481841,0.7294404,0.0,0.6072907,1.0885917,0.34664825,0.053067748,1.2855856,0.32240552,0.0,0.93486434,1.2504758,0.0,0.0,1.5295625,0.8980427,0.0,1.261757,0.86843294,1.3572568,0.0,1.2066984,0.45435452,0.22909728,1.023496,0.48510316,0.052886683,1.0845827,0.55695665,1.3872181,1.1645787,0.6494549,0.90099376,0.31434914,0.0,0.9493733,0.6507331,1.0137728,1.0132464,0.63185024,0.0,0.0,0.0,0.0,0.0,1.0520695,0.0,0.0,1.348831,1.0086311,1.1294847,1.017815,1.9083073,1.4682773,0.7398769,0.9300333,0.9373831,0.8608843,1.3704965,0.4426672,1.3556256,0.56120086,0.0,0.8818625,0.0,0.5667227,0.9053969,1.1293142,0.9361297,0.7713613,0.7413965,0.08143222,0.8161419,0.9774112,1.5981086,0.2864191,1.317483,0.7938995,0.95515347,0.11926699,1.4402577,0.27069053,1.6306965,0.9481465,0.7968787,0.59921473,0.7300354,0.82600963,0.62692434,0.32135242
aftermathmovie,0.021254536,0.22213632,0.33715057,0.0,0.25284475,0.26472422,0.25381666,0.00921023,0.0,0.05087407,0.41596174,0.1772453,0.0,0.24398574,0.38375905,0.22750103,0.107914194,0.3570635,0.21665369,0.0,0.2238956,0.47001752,0.0,0.0,0.445227,0.3203949,0.0,0.35706833,0.33578217,0.36461505,0.0,0.24682128,0.16075972,0.11771098,0.20952484,0.16857207,0.0,0.31867474,0.23268871,0.37000507,0.31165272,0.14082378,0.337866,0.23313445,0.0,0.2522594,0.23063165,0.22743523,0.3661001,0.3107525,0.0,0.0,0.0,0.0,0.0,0.30379823,0.0,0.0006938558,0.35483637,0.3008514,0.35170254,0.2767454,0.49381575,0.26129216,0.36128187,0.18621211,0.36575332,0.36589748,0.35437822,0.00954452,0.35633573,0.27549982,0.0,0.37452137,0.0,0.22319578,0.33239037,0.4453247,0.3068921,0.29735374,0.2751187,0.16455758,0.28156817,0.26481783,0.40350398,0.19890246,0.1751019,0.30831656,0.28698525,0.056143966,0.47075602,0.15684341,0.44865212,0.35880154,0.33409637,0.21882439,0.29640815,0.30920693,0.17037699,0.22989567
aftermovie,0.0,0.3976679,0.26953584,0.0,0.22650003,0.23679067,0.3571835,0.04834664,0.0,0.023854764,0.63171977,0.30562264,0.0,0.22523686,0.50260127,0.3253206,0.05758186,0.4926692,0.44235265,0.0,0.41743514,0.645059,0.0,0.0,0.56807464,0.42731383,0.11859645,0.6805592,0.4078278,0.489929,0.0,0.50447774,0.22123644,0.22850952,0.37890223,0.3226814,0.0,0.4478157,0.32023928,0.56086254,0.46116176,0.41101557,0.47995955,0.23480365,0.0,0.3678886,0.23044181,0.422361,0.5508313,0.3988757,0.0,0.0,0.0,0.0,0.0,0.38724717,0.0,0.0,0.4316456,0.36827263,0.49271968,0.54490954,0.77225184,0.4310035,0.44651127,0.38711062,0.3901617,0.5612244,0.5057328,0.019713486,0.42154452,0.22627746,0.0,0.5186761,0.0,0.21564111,0.32629338,0.4501365,0.45167497,0.44810653,0.28911337,0.12986726,0.48101982,0.3469998,0.53021884,0.17391619,0.44189227,0.36397785,0.4528028,0.0,0.6677468,0.3039327,0.7594137,0.56845874,0.5300221,0.41299567,0.5692968,0.37481293,0.2654609,0.47396046
ahiddenlifefilm,0.022697564,0.14474975,0.16026132,0.0,0.12109598,0.109191135,0.13318819,0.018502425,0.0,0.029768711,0.21401566,0.1451711,0.0,0.124759324,0.1920442,0.10470259,0.034451913,0.22549705,0.14421625,0.0,0.17287652,0.23821862,0.0,0.0,0.21734706,0.13847135,0.02890908,0.2255535,0.124352865,0.24755363,0.0,0.1505629,0.09283573,0.052892826,0.16303188,0.098045714,0.0025344929,0.20266356,0.15638328,0.20413505,0.18368813,0.1287678,0.20919588,0.079963714,0.0,0.16145045,0.09810758,0.16634512,0.2082638,0.15990734,0.0,0.0,0.0,0.0,0.0,0.17046487,0.0,0.0,0.21555711,0.14941004,0.18816164,0.18350273,0.31730583,0.19032213,0.19618683,0.13528785,0.19245118,0.21484374,0.20016664,0.039215725,0.18238682,0.12194967,0.0,0.19166245,0.0,0.11289936,0.1759612,0.2022856,0.17370987,0.16533266,0.12986909,0.06776766,0.1655421,0.15175161,0.24337766,0.066147916,0.22202294,0.19024405,0.18513122,0.042893343,0.27028456,0.09877801,0.2856529,0.18815246,0.20609272,0.14933446,0.1704171,0.14565201,0.13228375,0.119859986
alitamovie,0.04694841,0.5438474,0.6211128,0.0,0.49899477,0.44707406,0.65746975,0.0,0.0,0.20764595,0.8403788,0.54067796,0.0,0.3595889,0.6598401,0.43847418,0.030704785,0.6469885,0.5605482,0.0,0.9030562,0.94127494,0.0,0.0,0.6163726,0.37958875,0.07401738,0.813035,0.4080066,0.92989576,0.0,0.63299793,0.34515172,0.10917978,0.7995992,0.36470768,0.0,0.89313376,0.44853878,0.5363658,0.5493827,0.4166772,0.60048723,0.19235228,0.0,0.49030706,0.45398387,0.87207425,0.64605737,0.49490342,0.0,0.0,0.0,0.0,0.0,0.5933849,0.0,0.0,0.7470906,0.50546765,0.80703425,0.6570024,0.92852205,0.51186234,0.7092692,0.5447834,0.7426185,0.77966744,0.8418241,0.040275875,0.50241745,0.48383752,0.0,0.8439261,0.0,0.63335025,0.59029317,0.88085103,0.62241817,0.6330281,0.5438566,0.21877879,0.46869546,0.4124278,0.9886475,0.08855914,0.63606733,0.49586335,0.5692936,0.23981781,0.8685005,0.5910873,0.8942257,0.38654554,0.6192117,0.52732706,0.6171361,0.5938368,0.5102516,0.5313957
