movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.0,0.27526468,0.0,0.0,0.6034773,0.70517105,0.07448321,0.7182464,0.5921229,0.62299764,0.7112296,0.33146408,0.74118185,0.4904551,0.5477314,0.26466063,0.55822194,0.3549121,0.5779766,0.46965855,0.6649195,0.68090606,0.34574032,0.14490615,0.3516214,0.7560712,0.30472177,0.51568425,0.6393502,0.46959987,0.28058898,0.39686775,0.6740347,0.37952682,0.64019245,0.42266524,0.62530726,0.6147256,0.55220693,0.5182525,0.45617247,0.44544932,0.5819923,0.40260708,0.20308413,0.60716647,0.8668102,0.0,0.7836321,0.0,0.6636677,0.70200056,0.4548633,0.760752,0.5502039,0.029560262,0.46808386,0.47149014,0.43196332,0.341461
47metersdown,0.0,0.25159943,0.0,0.0,0.7367626,0.7956104,0.10782344,0.39036855,0.4950821,0.6466266,0.54887676,0.61239976,0.98073554,0.60569894,0.62631893,0.57804537,0.63931584,0.5666708,0.44901216,0.7470499,0.82534814,0.5971396,0.36178973,0.15052208,0.38674578,0.67071366,0.18000282,0.60921127,0.83087486,0.5956047,0.42590395,0.24425182,0.6429178,0.3653764,0.8156515,0.66641057,0.37930956,0.40958524,0.5974706,0.6240851,0.5217889,0.6803216,0.7833863,0.4770434,0.019092133,0.82899547,0.81545687,0.0,0.7245148,0.0,0.6779369,0.33040845,0.61671907,0.92142844,0.73155034,0.051424257,0.70159835,0.867446,0.40373987,0.19224823
abeautifuldaymovie,0.0,0.17512691,0.0,0.0,0.49398327,0.73790234,0.0,0.65227616,0.44399998,0.49324688,0.59836227,0.40362698,0.69434464,0.36666155,0.49501902,0.32820606,0.49529865,0.4341336,0.5427219,0.514834,0.615469,0.6425365,0.18510313,0.23702945,0.35421926,0.6818689,0.25761384,0.50378835,0.50409377,0.4807151,0.24763632,0.18195377,0.61562675,0.39369592,0.7425966,0.4932364,0.31015664,0.57407445,0.34697193,0.35042533,0.3036074,0.27837402,0.65254766,0.39644676,0.16837074,0.6089243,0.7043097,0.0,0.62813824,0.0,0.7409917,0.58239627,0.416431,0.75295734,0.5033398,0.041466236,0.49201366,0.38183767,0.2998451,0.3463995
abominablemovie,0.0,0.137051,0.0,0.0,0.8038228,1.0031341,0.05958067,0.9449359,1.0684128,0.6670484,1.1007569,0.78661233,0.88268876,0.59235877,0.71250343,0.29295588,0.5628482,0.6467044,0.83102244,0.6770375,1.0016145,0.8108038,0.664012,0.0,0.54022074,0.94711185,0.24471693,0.6857464,0.8836465,0.89828396,0.23491967,0.47459963,1.2253711,0.6363277,0.9233469,0.62226975,0.8925334,0.9395984,0.7802197,0.5583164,0.3954736,0.68524504,0.7256109,0.5969213,0.26432934,0.765942,1.2518469,0.0,0.84387004,0.0,0.83460087,1.027566,0.6513417,1.3357095,0.7246008,0.1290969,0.55961746,0.92311245,0.53956056,0.4420597
adastramovie,0.0,0.20885932,0.0,0.0,0.4374579,0.6579166,0.0,0.6678353,0.50648916,0.46131447,0.54312354,0.5123112,0.63607514,0.45880178,0.40822205,0.19512218,0.57017684,0.2846175,0.573398,0.4764935,0.5832783,0.5523875,0.3892768,0.1491628,0.23981473,0.5157648,0.32154155,0.36240047,0.38737056,0.36173585,0.36107025,0.41347507,0.60594565,0.39771727,0.66402024,0.43831047,0.42801023,0.59210914,0.32632256,0.31961343,0.3197557,0.37149644,0.40669325,0.33389854,0.25210464,0.6517995,0.5750408,0.0,0.5717792,0.0,0.6332663,0.42923248,0.5958899,0.73242396,0.35404217,0.1512425,0.5891833,0.28205976,0.25656083,0.31423247
adogsjourneymovie,0.0043294337,0.5049193,0.0,0.0,1.2790451,1.7065867,0.021572802,1.2472062,1.4578655,1.0886123,1.4082129,0.7436145,1.4798696,0.58599466,1.0151644,0.76927876,1.0093565,1.0909079,1.2037076,1.0130694,1.2140481,1.4214755,0.6839263,0.2252016,0.693327,1.4352076,0.51474875,0.99792945,1.3048002,1.1842308,0.67321193,0.62505853,1.304503,0.995692,1.182471,0.84532845,1.1652731,1.5797766,0.80772144,0.70860994,0.9592602,0.8007714,1.17505,0.79185987,0.33376285,1.2754738,1.8773154,0.0,1.4543378,0.0,1.2608123,1.3174102,1.0540786,1.9841086,0.85421777,0.16290963,0.850751,0.9028983,0.5005157,0.468432
aftermathmovie,0.0,0.2323799,0.0,0.0,0.4428457,0.4914174,0.0,0.42812756,0.39450854,0.37685195,0.528567,0.31120458,0.44501302,0.3268255,0.39599177,0.12579128,0.349117,0.3930895,0.48461717,0.36476094,0.41980803,0.39052516,0.27005,0.0869812,0.26949245,0.54037356,0.1793307,0.47880247,0.473404,0.44075525,0.1710206,0.22695892,0.58940566,0.32220224,0.6191575,0.2683077,0.3076736,0.35778472,0.43348515,0.31497565,0.30001527,0.30126694,0.4205207,0.35672677,0.19427153,0.39335608,0.58333683,0.0,0.5124182,0.0,0.54272985,0.4433992,0.39956492,0.6265681,0.39173913,0.0,0.31496137,0.40940905,0.20431086,0.16895193
aftermovie,0.0,0.43085134,0.0,0.0,0.5181861,0.5949458,0.07629307,0.48914632,0.53528166,0.50233173,0.49142835,0.5196137,0.59634733,0.48120448,0.47041526,0.21947382,0.46630135,0.44842386,0.5515764,0.39430994,0.63556564,0.5657885,0.33747244,0.13687453,0.29981664,0.6461669,0.36708546,0.49813312,0.5768546,0.65224993,0.15532814,0.2504149,0.68588567,0.26852882,0.564763,0.36771166,0.29332522,0.40458253,0.50744057,0.27516493,0.26388103,0.46547276,0.5395997,0.43796092,0.14493717,0.6155985,0.6529944,0.0,0.6918389,0.0,0.65831435,0.552553,0.46615505,0.734356,0.377567,0.045896277,0.44147742,0.35357457,0.39431712,0.30311412
ahiddenlifefilm,0.0,0.10305965,0.0,0.0,0.2509191,0.29633653,0.0,0.24537084,0.22393316,0.21173461,0.2586798,0.16082962,0.26780957,0.19117472,0.19053331,0.12937523,0.21624312,0.17761058,0.22398488,0.22087619,0.26885623,0.23665354,0.1203263,0.046374075,0.13795157,0.2788687,0.11925555,0.22937876,0.23989546,0.1929716,0.11763403,0.14231399,0.25502285,0.164195,0.2949745,0.18310097,0.19064769,0.22608161,0.2080354,0.14823715,0.13617209,0.18587178,0.23961028,0.1747214,0.101713344,0.23403543,0.33640385,0.0,0.30555707,0.0,0.28531078,0.23596574,0.24900927,0.34638247,0.19811867,0.018820956,0.17990038,0.19612908,0.12865813,0.11595513
alitamovie,0.23506771,0.45663956,0.0,0.0,0.7852669,0.8221791,0.12810382,0.89762074,0.8923205,0.79609644,1.0724521,0.6370562,1.0367681,0.7968963,0.77947974,0.39746743,0.6981851,0.50104624,0.6822395,0.7410336,1.0297247,0.94168234,0.5574986,0.20771669,0.4818083,0.6776856,0.51325786,0.7527795,0.72530264,0.66573286,0.43243968,0.6186238,1.0683718,0.7686977,0.8785275,0.5304074,0.7295392,0.9559176,0.8785774,0.5509742,0.29329264,0.6417756,0.47637376,0.6485914,0.34724137,0.9193103,1.0897366,0.0,0.99107116,0.0,0.8856057,0.95421356,0.8727956,0.99155766,0.47886884,0.23606017,1.0385828,0.29106325,0.44575125,0.41794443
