movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169
21bridgesmovie,0.41086206,0.0,0.33071113,0.13712108,0.13950011,0.4130914,0.120992325,0.36687434,0.49671063,0.0,0.20685393,0.0,0.26633543,0.0,0.38920918,0.16876814,0.3321512,0.27840728,0.02300349,0.39621243,0.0,0.2664128,0.53654087,0.0,0.4138311,0.24427979,0.0,0.29218942,0.27222675,0.13588263,0.2839964,0.0,0.0,0.23110731,0.45279258,0.11810762,0.24287544,0.13976505,0.47131398,0.27976477,0.3583164,0.46986738,0.35767204,0.45369846,0.0,0.42220327,0.27412212,0.48455244,0.52952945,0.23280059,0.10059976,0.1201431,0.0,0.33171022,0.23977621,0.035014037,0.30819696,0.0,0.411282,0.2776706,0.27181542,0.2714827,0.008631594,0.29434454,0.20803069,0.36507446,0.23139614,0.2638604,0.41762325,0.08619729,0.44298992,0.17646618,0.0,0.07714361,0.31584826,0.4331168,0.30008465,0.45671296,0.37201717,0.38524556,0.53619456,0.19992286,0.2853798,0.18133003,0.37368965,0.3522739,0.12914713,0.13569154,0.3265573,0.19105352,0.35957134,0.13222142,0.41601396,0.44926128,0.0043760333,0.39512298,0.1819257,0.37726736,0.3064284,0.0,0.0,0.42084646,0.46301365,0.14942467,0.50209236,0.0,0.25584596,0.0,0.23442179,0.35750848,0.1811097,0.15292758,0.10979727,0.39643377,0.2153826,0.34003365,0.35986966,0.2623829,0.38589782,0.22605667,0.47712424,0.31411916,0.1927217,0.31398636,0.147112,0.18789873,0.27217874,0.023685241,0.10857571,0.2854879,0.0,0.15377116,0.47295484,0.15109257,0.0,0.300337,0.020643516,0.32752815,0.0,0.22595699,0.5890597,0.28000244,0.3305725,0.3892631,0.41572285,0.34892422,0.49479255,0.23621768,0.3012845,0.40574315,0.4424774,0.43029928,0.0,0.16769317,0.31332487,0.5215811,0.2740992,0.31312096,0.12600079,0.25370482,0.41302487,0.0,0.0,0.0,0.03933522,0.32115784,0.3416426,0.0,0.36528748,0.2832745
47metersdown,0.32987803,0.0,0.3156206,0.28094044,0.26623464,0.48396388,0.3641622,0.4654854,0.40352747,0.0,0.2523454,0.0,0.27072257,0.0,0.48758256,0.39656875,0.46359578,0.5083011,0.015075324,0.49129766,0.0,0.43343514,0.5150898,0.0,0.4415778,0.30429283,0.0,0.3367449,0.28974482,0.1990754,0.26669484,0.0,0.0,0.47636613,0.46766463,0.16665618,0.24663344,0.482286,0.41907668,0.5095292,0.22533411,0.32910982,0.48256418,0.67365503,0.0,0.5177624,0.63999027,0.5117409,0.5654958,0.43566787,0.12894693,0.1787759,0.0,0.5436372,0.36471066,0.0,0.51786095,0.0,0.60657346,0.48561767,0.43569764,0.34515586,0.1987018,0.24612468,0.3171734,0.45533204,0.35376468,0.43453246,0.6261987,0.17417854,0.22964078,0.31245723,0.0,0.25311333,0.41279593,0.4107862,0.72747815,0.44490808,0.15809922,0.6389675,0.6647346,0.07250579,0.46926823,0.32667223,0.4538548,0.49224296,0.20020668,0.056920454,0.4499511,0.32201403,0.6601021,0.04642147,0.6276807,0.5720186,0.0,0.7091584,0.065522335,0.6578424,0.3709475,0.0,0.103199795,0.55032676,0.5484008,0.14638805,0.6478738,0.0,0.20297724,0.09483321,0.3391615,0.3734563,0.2141055,0.23894805,0.19599164,0.6001716,0.3276943,0.49568686,0.5109132,0.34715512,0.5602011,0.41473794,0.51552916,0.20128101,0.2960441,0.10101053,0.057696864,0.32765093,0.19400902,0.0,0.18145706,0.42966086,0.0,0.24855721,0.7211895,0.080344364,0.0,0.41139302,0.0,0.3150191,0.0,0.30938795,0.7082478,0.4878502,0.5673712,0.34787905,0.530318,0.37220234,0.73511016,0.27949664,0.31060407,0.6097194,0.45752558,0.46346238,0.0,0.15373877,0.38276976,0.7892931,0.5507761,0.35308546,0.12583804,0.37516344,0.29888585,0.020418191,0.0,0.0,0.028843537,0.44809857,0.5704114,0.0,0.507038,0.11748076
abeautifuldaymovie,0.22117536,0.0,0.25765792,0.24457756,0.20855898,0.47943953,0.12048469,0.35240856,0.23107469,0.0,0.3710032,0.0,0.22763324,0.0,0.36663628,0.1439894,0.34646073,0.2544726,0.007146517,0.2632725,0.0,0.32122487,0.4214837,0.0,0.3831007,0.18423791,0.0,0.18284774,0.24876553,0.14133987,0.13068587,0.0,0.0,0.38346806,0.4083376,0.14937043,0.1505128,0.052643947,0.21169709,0.31108186,0.14165485,0.30649993,0.35260165,0.42262405,0.0,0.45947346,0.42256656,0.34215945,0.33666983,0.3261906,0.051181503,0.050889827,0.0,0.31283882,0.16143812,0.026326366,0.3420598,0.0,0.4170196,0.4389644,0.34490028,0.18192723,0.0,0.31144625,0.11448679,0.20216285,0.20581748,0.25099516,0.44446248,0.12488254,0.30593494,0.4207074,0.0,0.11047129,0.24923801,0.34146202,0.34000677,0.44011572,0.27996847,0.4531026,0.37514648,0.1878289,0.21835135,0.15475193,0.15676384,0.20494269,0.13788974,0.040852457,0.3240435,0.26552787,0.40631276,0.012765297,0.3112439,0.21219672,0.05300819,0.34589764,0.20841835,0.3452231,0.14465725,0.07305904,0.14245321,0.44668642,0.40302068,0.18776664,0.36657923,0.0,0.16353019,0.17577252,0.096611276,0.32173607,0.15037698,0.12558421,0.17516583,0.3988145,0.33315894,0.33409384,0.39035064,0.3713475,0.26845342,0.20013984,0.36053723,0.2927838,0.10605321,0.29737204,0.13304448,0.20040847,0.087713204,0.0,0.0,0.25749117,0.0,0.12659095,0.44197527,0.09255085,0.0,0.33756202,0.0,0.34746325,0.0,0.143967,0.4669528,0.19955164,0.37635428,0.21143712,0.23610461,0.26725134,0.41785648,0.2382381,0.14315447,0.39532176,0.32056543,0.35342753,0.0,0.23192532,0.12715967,0.36777318,0.27421278,0.17315748,0.059558682,0.30751377,0.32634822,0.0,0.0,0.0,0.0,0.28093618,0.21279016,0.0,0.4033712,0.2587516
abominablemovie,0.4534438,0.0,0.6347341,0.22922117,0.40275323,0.5484357,0.0,0.6971565,0.5977217,0.0,0.4118171,0.0,0.07961088,0.0,0.59610295,0.409776,0.62287885,0.4868062,0.12675636,0.6944079,0.0,0.66294414,0.7341056,0.0,0.31728643,0.41510907,0.0,0.61533785,0.2306705,0.26947305,0.4166711,0.0,0.0,0.6773622,0.73435247,0.36575973,0.15104938,0.37963057,0.45052662,0.6686952,0.24328163,0.6222206,0.7701282,0.67377293,0.0,0.5939581,0.7618394,0.6778436,0.70502657,0.38416326,0.04637257,0.32678407,0.0,0.81109005,0.1837367,0.03745753,0.6229603,0.0,0.79702437,0.42008132,0.34250724,0.48637503,0.1498321,0.3687845,0.12403363,0.4843852,0.26753777,0.39099407,0.64940363,0.004994668,0.566989,0.44570538,0.0,0.118142374,0.51732534,0.67232597,0.40162396,0.45959017,0.38183045,0.8270496,0.93862474,0.43743646,0.45095792,0.25451803,0.53126514,0.75357985,0.353295,0.0,0.69513935,0.42124158,0.8052734,0.1139556,0.762613,0.7392313,0.011057338,0.8333539,0.0,0.7751856,0.57274824,0.0,0.0,0.6643769,0.79874295,0.19653255,0.5824529,0.0,0.32442564,0.22686635,0.53438574,0.61394143,0.38813734,0.16005942,0.24845745,0.5929284,0.37048742,0.78553325,0.373253,0.48830298,0.43414477,0.46811306,0.58515096,0.3802708,0.30192283,0.32450545,0.2624311,0.29234594,0.38365862,0.0,0.056489937,0.37528056,0.0,0.31660804,0.7562899,0.11850625,0.0,0.41004154,0.0,0.75922334,0.0,0.24783616,0.7851609,0.63924545,0.7545065,0.5256765,0.7225303,0.35230315,0.7332719,0.3599528,0.58039206,0.62939775,0.7028776,0.593973,0.0,0.17644338,0.16266418,0.6488146,0.6640004,0.28130618,0.44323182,0.44517323,0.53053194,0.06854349,0.0,0.0,0.0,0.3552357,0.5930741,0.0,0.6062046,0.498492
adastramovie,0.17848474,0.0,0.3401344,0.20910391,0.19276133,0.23328577,0.110201485,0.3669532,0.38158444,0.0,0.40842453,0.0,0.29889005,0.0,0.38972515,0.13755801,0.32292217,0.2235572,0.071734235,0.36758345,0.0,0.21870543,0.3846926,0.0,0.19676684,0.17086793,0.0,0.2727223,0.15433319,0.08025834,0.26727945,0.0,0.0,0.34213403,0.2868445,0.26839474,0.13444035,0.15230566,0.32358542,0.38704035,0.10018405,0.25918338,0.29252383,0.45131838,0.0,0.3778331,0.45368683,0.23350252,0.39557144,0.3607297,0.054831773,0.12418267,0.0,0.40282667,0.16905598,0.065577984,0.3625756,0.0,0.2786669,0.34219414,0.22674139,0.34116197,0.004245272,0.15048653,0.15331268,0.28283948,0.17641556,0.20188461,0.37335122,0.0,0.34461263,0.25841215,0.0,0.18275166,0.13420546,0.3509556,0.14021753,0.25605467,0.2707325,0.477828,0.48821643,0.24951103,0.2983106,0.18635789,0.4052741,0.4251398,0.028002797,0.056866802,0.35194975,0.17985928,0.31520557,0.013480212,0.30253708,0.28366566,0.0,0.33643293,0.20088308,0.30493164,0.2745106,0.0,0.018289808,0.34811437,0.39604342,0.21098185,0.37927806,0.0,0.22486116,0.057255097,0.26100406,0.29521108,0.29058373,0.243249,0.09314242,0.23147394,0.2921265,0.21558538,0.31968787,0.3243458,0.44292018,0.36162993,0.32787356,0.19354038,0.13845494,0.18520334,0.24625002,0.2446722,0.16574834,0.0,0.043887008,0.33716345,0.0,0.13108556,0.41274995,0.15923825,0.0,0.28386253,0.0,0.3423953,0.0,0.20650296,0.46864417,0.41927665,0.22399281,0.20049846,0.28040886,0.321221,0.42370313,0.08365635,0.20188436,0.35431138,0.28941217,0.3152644,0.0,0.13153225,0.14732136,0.4622422,0.27983427,0.07460974,0.10899919,0.30600956,0.31051245,0.0732883,0.0,0.0,0.0,0.28050393,0.3245217,0.0,0.26878536,0.3653048
adogsjourneymovie,0.98356503,0.0,0.99672973,0.37721375,0.4872429,0.8616431,0.053210735,0.9169319,0.7845192,0.0,0.67975855,0.064147204,0.52348584,0.0,0.4523875,0.6027366,0.95334995,0.8545995,0.14117672,0.8058662,0.0,0.50152296,1.115186,0.0,0.53222793,0.6376856,0.0,0.6139658,0.5309731,0.41512164,0.8438316,0.0,0.0,0.74919945,0.81989294,0.69254816,0.39851904,0.21669784,0.7997054,0.44098812,0.36822307,0.9752035,0.6777078,0.845442,0.0,1.1091185,0.819694,0.8897099,0.93665385,0.62547266,0.0,0.27225074,0.0,1.3560877,0.69344825,0.10974454,0.5425411,0.0,1.1196686,0.33973247,0.93389183,0.8640516,0.035140138,0.8177706,0.22130626,0.7882985,0.49612078,0.50064194,0.6668085,0.20030853,1.0093367,0.90063053,0.0,0.24088633,0.707667,0.99534523,0.54596734,1.1872505,0.8332671,0.7958182,0.9800736,0.5945437,0.75466484,0.70236874,0.79145503,0.75718236,0.19094795,0.121671006,0.84094524,0.59938365,0.79620516,0.0,0.66537493,0.48556536,0.32694748,0.9284849,0.5494608,1.0497817,0.4057585,0.0,0.0,1.1357148,1.2228402,0.08968698,0.5478115,0.0,0.5217226,0.11426752,0.8151947,0.9195357,0.87069273,0.15644589,0.34470913,0.8253674,0.5887933,0.5929572,0.5369766,0.84133446,0.6532653,0.87388504,0.8700024,0.8627694,0.32418385,0.59211296,0.45905215,0.3864989,0.35822853,0.0,0.24309659,0.2806546,0.0,0.5291661,0.74767774,0.70222235,0.0,0.8137517,0.0,1.1982349,0.0,0.51103836,1.1975298,0.58002985,0.94856983,0.5826247,0.5849106,0.89708126,1.0628483,0.58929026,0.3953843,1.1138384,0.76961416,1.0564258,0.24462336,0.33943868,0.23207821,1.0207721,0.6943122,0.07481387,0.28691894,0.6424304,0.93668145,0.36876833,0.0,0.0,0.0,0.3576151,0.5718621,0.0,0.6358125,0.85091066
aftermathmovie,0.20611818,0.0,0.28900278,0.0747886,0.1548243,0.38292795,0.07366018,0.291291,0.26598918,0.0,0.2685795,0.0,0.18248013,0.0,0.21598646,0.15513173,0.21774715,0.3115594,0.0,0.23230541,0.0,0.324416,0.2876632,0.0,0.25389016,0.19426183,0.0,0.24032082,0.14059073,0.10632,0.25396213,0.0,0.0,0.2407315,0.26639327,0.14549126,0.11682035,0.16532522,0.21876122,0.2562762,0.15899363,0.2981122,0.2252956,0.30836403,0.0,0.308632,0.33676133,0.32419544,0.45553407,0.163694,0.019764898,0.04703275,0.0,0.26929018,0.17713025,0.0,0.25029728,0.0,0.36175233,0.2675607,0.24294293,0.12409684,0.0,0.18456253,0.1227459,0.35141754,0.1582407,0.28821212,0.38282087,0.09126375,0.23689525,0.19988877,0.0,0.07473667,0.17864667,0.3623252,0.20721649,0.28177553,0.32382518,0.3237364,0.27837756,0.2298728,0.16542381,0.09293748,0.2687323,0.2930966,0.09119362,0.057953216,0.28615072,0.13125844,0.33425093,0.0,0.22904819,0.20362687,0.032786183,0.21520703,0.08155259,0.35836428,0.20652579,0.036748137,0.14047185,0.29545215,0.3522884,0.1986277,0.2721612,0.0,0.17570387,0.0,0.23132902,0.26182544,0.22291963,0.08157674,0.019473294,0.3797477,0.23029178,0.24667452,0.20281337,0.21427359,0.25818697,0.16155429,0.33743718,0.36432374,0.06268137,0.23480299,0.13133332,0.1112912,0.10075415,0.0,0.06770439,0.16550092,0.0,0.12259333,0.4152784,0.15068768,0.0,0.33229032,0.0,0.21253091,0.0,0.12476624,0.32123485,0.24391511,0.34774572,0.1402271,0.25771087,0.17893589,0.38598463,0.20834203,0.07956937,0.33018205,0.3368289,0.2834795,0.0,0.07922708,0.24601783,0.3161404,0.31270525,0.23891847,0.15198953,0.22170676,0.2132393,0.0131170135,0.0,0.0,0.018959109,0.20345633,0.141801,0.0,0.29734313,0.24258362
aftermovie,0.23827703,0.0,0.21549784,0.2766274,0.25730488,0.259124,0.21650642,0.32771045,0.2965074,0.0,0.11333221,0.0,0.30679277,0.0,0.4117892,0.10473438,0.34483114,0.33411422,0.00411666,0.3775151,0.0,0.362302,0.36340335,0.0,0.36075634,0.20552978,0.0,0.3082317,0.16915078,0.21808894,0.13216525,0.0,0.0,0.27734074,0.3143584,0.24895705,0.09299472,0.22798169,0.30531564,0.34545165,0.26992923,0.36013764,0.28647712,0.4637618,0.0,0.3522233,0.3361931,0.3874547,0.4055952,0.1702869,0.0,0.10206367,0.0,0.3826034,0.100170165,0.0,0.26616022,0.0,0.48998725,0.4264814,0.3169352,0.31762663,0.0074685877,0.32533008,0.23095468,0.31900615,0.25145948,0.21173115,0.41234064,0.1426687,0.2014319,0.23132767,0.0,0.13824439,0.29853997,0.35574222,0.3373354,0.3669875,0.24468713,0.4679666,0.45062473,0.24480405,0.31106535,0.20573765,0.27554595,0.22469065,0.21931988,0.0,0.37391734,0.11657846,0.35378164,0.09865774,0.3820669,0.3176683,0.062430885,0.34340718,0.08332358,0.4311111,0.25003326,0.0,0.17774403,0.44094285,0.3406445,0.09777177,0.37113076,0.0,0.050018154,0.053879492,0.28586712,0.30961597,0.24660867,0.14116755,0.22590685,0.398584,0.19280915,0.26416594,0.39222223,0.42098674,0.3494367,0.29546127,0.378695,0.14293939,0.098563835,0.3108296,0.08028981,0.1617487,0.19898471,0.0,0.056074936,0.25248295,0.0,0.25067496,0.37828717,0.098892935,0.0,0.2797495,0.0,0.4320697,0.0,0.049975745,0.42530295,0.34073514,0.42964,0.22357738,0.48507378,0.266152,0.5605373,0.18970782,0.19419254,0.4154643,0.44936445,0.41211015,0.0,0.2143493,0.2138728,0.5157606,0.3277702,0.2662027,0.123438686,0.3751874,0.3913652,0.0,0.0,0.0,0.0,0.2329863,0.32537705,0.0,0.4061064,0.41833872
ahiddenlifefilm,0.13328439,0.0,0.13166358,0.082842484,0.10364704,0.18652259,0.085559554,0.1474167,0.15203142,0.0,0.10992673,0.0,0.11286709,0.0,0.16734058,0.10714843,0.17615235,0.1401999,0.044273153,0.154452,0.0,0.15960635,0.18615724,0.0,0.13100488,0.1013464,0.0,0.13263328,0.09782442,0.08193659,0.10884454,0.0,0.0,0.1572557,0.15658315,0.079894885,0.06645958,0.078331016,0.1460804,0.16429114,0.09022514,0.13932592,0.15799266,0.20436876,0.0,0.18840243,0.17457989,0.1885851,0.18658051,0.14072299,0.061702043,0.07414125,0.0,0.19185984,0.07906596,0.0100398585,0.14806148,0.0,0.18067053,0.13457806,0.14170869,0.13370697,0.008862221,0.13102488,0.056740187,0.14038154,0.103158586,0.12279782,0.1764111,0.035305183,0.14739572,0.1426963,0.0,0.05984293,0.13462688,0.17232363,0.126358,0.15684173,0.12425105,0.18151551,0.18780418,0.08199438,0.12531847,0.09064687,0.14131169,0.16664156,0.07166174,0.009796186,0.15708798,0.10715788,0.18412697,0.016070046,0.1707021,0.15757307,0.010078734,0.16972566,0.0532571,0.17542177,0.12022413,0.0,0.034984127,0.18277086,0.18566152,0.06659255,0.14093292,0.0,0.0755903,0.03920909,0.1030906,0.14039926,0.11034043,0.07809555,0.064257145,0.17836007,0.1210766,0.13338901,0.15195487,0.1554213,0.14532499,0.13360907,0.18016264,0.12238299,0.062763065,0.11291234,0.07942545,0.09358522,0.09060382,0.0,0.015133082,0.10802972,0.0,0.06531203,0.19738214,0.04229579,0.0,0.16295016,0.0,0.16606508,0.0,0.09768025,0.21453816,0.13365585,0.17808455,0.113644324,0.1794599,0.12949564,0.21084113,0.09499303,0.072772145,0.19006157,0.16394342,0.1656193,0.0,0.09734696,0.084591895,0.20806941,0.15176532,0.09288396,0.074657544,0.1173139,0.16049957,0.026852535,0.0,0.0,0.00033128075,0.1234701,0.14951766,0.0,0.16587502,0.15545519
alitamovie,0.3322852,0.0,0.60496455,0.25882196,0.2880899,0.9543104,0.047583148,0.61115295,0.52225065,0.0,0.65899223,0.0,0.4394182,0.0,0.5659603,0.45219603,0.45695165,0.63383573,0.12989235,0.768072,0.0,0.5457861,0.8206974,0.0,0.48862416,0.5880578,0.0,0.56097555,0.13159308,0.20509084,0.2815805,0.0,0.0,0.5038258,0.3275931,0.15248674,0.39253896,0.27147105,0.7476026,0.66559064,0.502043,0.40633225,0.5677664,0.48024562,0.0,0.73474014,0.77435136,0.68192595,0.86266845,0.44140643,0.105782695,0.0,0.0,0.70682603,0.4132975,0.2095053,0.33631513,0.0,0.48210043,0.47937232,0.7188089,0.5904356,0.0,0.2097097,0.15231588,0.73337775,0.385857,0.38846242,0.75740683,0.33986583,0.34728575,0.7301485,0.0,0.26076254,0.46133927,0.41605735,0.32044998,0.554524,0.52481335,0.63396865,0.7454455,0.42622456,0.32606456,0.46151486,0.5756509,0.8272846,0.27879015,0.338629,0.6298428,0.4664781,0.7900424,0.0,0.7291805,0.38901466,0.39000952,0.36466035,0.28390864,0.7141862,0.5204497,0.032745987,0.09157017,0.8974132,0.78159076,0.40337357,0.6638215,0.0,0.30090964,0.062664576,0.5930677,0.50009954,0.38321865,0.1463004,0.27675292,0.5686624,0.35454795,0.35932323,0.51962215,0.36015072,0.65754044,0.58309877,0.4450398,0.5402059,0.46300262,0.60975397,0.32924443,0.3918259,0.53894675,0.0,0.034967624,0.7049377,0.0,0.33846548,0.5232342,0.2064022,0.0,0.5678251,0.0,0.5546404,0.0,0.51662314,0.70587087,0.49178654,0.54866976,0.3557489,0.6183693,0.70217824,0.7150413,0.28954542,0.13228463,0.7379146,0.59551775,0.75307846,0.0,0.10157313,0.3490132,0.70835376,0.5932404,0.27786848,0.2848631,0.25243556,0.5695417,0.06504894,0.0,0.0,0.0,0.2741816,0.5058029,0.0,0.5686974,0.5147566
