movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.40513134,0.48063105,0.0,0.31382218,0.419193,0.34406576,0.38801986,0.20331019,0.40847662,0.0,0.19073786,0.4367489,0.19485265,0.588588,0.19704977,0.0,0.3908215,0.0,0.4117829,0.0,0.24749258,0.0,0.42942965,0.31527162,0.5165435,0.19245335,0.0550338,0.26523674,0.530469,0.41374657,0.64227426,0.34187835,0.0,0.08822018,0.29376265,0.11172625,0.100079626,0.51655734,0.258548,0.5109165,0.5363014,0.6754097,0.32279536,0.21728902,0.26706508,0.0,0.48570222,0.36395004,0.27473903,0.44732696,0.4054286,0.33376044,0.34254894,0.35059208,0.54802537,0.2081444,0.3548544,0.51741344,0.0,0.45415974,0.44239625,0.45325282,0.0,0.22306176,0.36274403,0.0,0.44408545,0.0,0.45380002,0.2756368,0.39329273,0.5023864,0.25526735,0.26782364,0.3494388,0.0,0.36089152,0.19062296,0.38051954,0.07756092,0.0,0.37126333,0.24516161,0.0,0.0,0.45835808,0.33364826,0.0,0.263841,0.082211025,0.41330045,0.4717016,0.3187768,0.34126055,0.0,0.45892903,0.5695982,0.5222899,0.3135172,0.42850116,0.47394738,0.44371122,0.4273441,0.41101027,0.47292954,0.44547638,0.32911596,0.35562268,0.4038001,0.3874304,0.20567766,0.19641379,0.29840273,0.293783,0.013663935,0.30269843,0.29800126,0.113714024,0.57264507,0.34598243,0.33696613,0.408025,0.48821655,0.4038605,0.27181512,0.40336335,0.30122554,0.0,0.6898996,0.26696104
47metersdown,0.60677755,0.3514202,0.0,0.45048305,0.4504115,0.408785,0.5227402,0.1698187,0.42402926,0.0,0.20521756,0.47935656,0.1783835,0.60997945,0.5202726,0.0,0.27546418,0.0,0.42020458,0.0,0.33020452,0.0,0.6034634,0.6240971,0.5440773,0.34536028,0.25491917,0.3034211,0.78044873,0.5181602,0.86382025,0.49665177,0.0,0.22218014,0.3040327,0.2360975,0.15249492,0.527772,0.37375823,0.4962256,0.6210207,0.56279594,0.5389555,0.54416627,0.23958758,0.0,0.44686836,0.5152606,0.22137102,0.38646585,0.5216168,0.5578253,0.19390334,0.6577701,0.5757671,0.14038305,0.8008794,0.83962005,0.0,0.50275046,0.5106727,0.6267297,0.0,0.09020685,0.48051727,0.0,0.4866138,0.0,0.49661958,0.28486598,0.46343282,0.5632578,0.3662431,0.23068069,0.4801558,0.0,0.35736975,0.16844141,0.6860042,0.31352127,0.0,0.14505218,0.34069827,0.0,0.0,0.6459733,0.28802615,0.0017526285,0.16601798,0.14401957,0.6257893,0.5094841,0.49783558,0.3832442,0.0,0.4887713,0.5276592,0.6220155,0.73568976,0.5054582,0.57547814,0.619997,0.33305883,0.516126,0.5533661,0.72479296,0.37663218,0.59277844,0.45397028,0.46322447,0.14829078,0.33783847,0.44724923,0.5308142,0.21173823,0.2513312,0.49045905,0.05159218,0.64724356,0.39217398,0.42503574,0.36245966,0.5304896,0.61790776,0.45254824,0.32473767,0.25226778,0.043844722,0.5188455,0.34601533
abeautifuldaymovie,0.20010452,0.43283123,0.0,0.30528757,0.28951532,0.18666254,0.26598144,0.061478615,0.38082817,0.0,0.11637084,0.3307788,0.09285601,0.6311173,0.24564436,0.0,0.3680573,0.0,0.28649402,0.0,0.21797368,0.0,0.42812562,0.25290668,0.35286358,0.1732205,0.10564945,0.16758752,0.37985453,0.5176778,0.45878488,0.2704928,0.0,0.037424408,0.13933022,0.08527578,0.12032886,0.44339895,0.39238575,0.29182526,0.41303694,0.24115601,0.19804366,0.23287232,0.12208582,0.0,0.45125034,0.3423857,0.28454864,0.21779466,0.3907689,0.41282612,0.27353293,0.36668554,0.28775862,0.33755213,0.40210134,0.55632496,0.0,0.30715102,0.32482788,0.38405553,0.0,0.103859946,0.36584565,0.0,0.48888597,0.0,0.294668,0.17844842,0.3500636,0.456438,0.2863881,0.21905287,0.37163252,0.0,0.20456704,0.24580657,0.42253795,0.0,0.0,0.22824326,0.31059808,0.0,0.0,0.3562561,0.17266104,0.0,0.20598926,0.06372888,0.31287894,0.3907816,0.27223733,0.2934031,0.0,0.32877925,0.41239935,0.47583666,0.40636998,0.30700326,0.46964404,0.43864128,0.20758723,0.45490116,0.36559114,0.35992128,0.21309099,0.32358378,0.4895677,0.38442355,0.2202193,0.20221236,0.31248546,0.31960902,0.0,0.29362923,0.16575651,0.037850216,0.47207686,0.2233856,0.36146984,0.34821823,0.3880131,0.38911456,0.17297892,0.3235929,0.20418179,0.0,0.39739746,0.40389383
abominablemovie,0.3355549,0.33815604,0.027887667,0.5514775,0.7600457,0.6471692,0.64712036,0.51393056,0.71687365,0.0,0.3011806,0.4463641,0.42592385,0.7527443,0.33171114,0.0,0.5379106,0.0,0.55107147,0.0,0.19488713,0.0,0.9050714,0.39403334,0.9629388,0.19701977,0.33964214,0.6294706,0.8218458,0.6162572,0.8186305,0.7896942,0.0,0.29576528,0.31681895,0.27199274,0.20803037,0.6436137,0.24647483,1.0872337,1.0157849,0.9202779,0.5739395,0.52788043,0.30930272,0.0,0.8102793,0.8483576,0.45065972,0.4489742,0.5566861,0.6340182,0.3733909,0.44898415,0.91842467,0.2113998,0.46370733,0.83938277,0.0,0.44108364,0.36708713,0.6236723,0.0,0.0,0.74100655,0.0,0.6063054,0.01774126,0.56027913,0.5686356,0.71843123,0.8333155,0.6565292,0.58311546,0.4620508,0.0,0.65598613,0.8643081,0.7562134,0.15734856,0.0,0.5655874,0.44466883,0.0,0.0,0.79597324,0.3995906,0.19788593,0.5378283,0.118024886,0.66879344,1.0180591,0.7651249,0.6081327,0.0,0.86680466,0.98328954,0.93112856,0.41510904,0.7164076,0.6691345,0.9272917,0.64959115,0.67786735,0.7163601,0.6569573,0.59690636,0.70732206,0.7183813,0.6624227,0.34629157,0.54510856,0.3795756,0.6611563,0.0,0.6720464,0.5656167,0.29613623,0.8043541,0.4625275,0.5035238,0.4060435,0.47887835,1.0331261,0.362761,0.32361227,0.3825843,0.0,0.68819624,0.45629922
adastramovie,0.3037196,0.51316494,0.0,0.39208344,0.32360625,0.15640461,0.3331207,0.1581929,0.32499728,0.0,0.087383166,0.3990775,0.14918622,0.5870304,0.21460281,0.0,0.31701332,0.0,0.42755038,0.0,0.26135254,0.0,0.41322815,0.1405788,0.5716639,0.22411747,0.06161178,0.19006914,0.32628256,0.4604501,0.52734655,0.26201805,0.0,0.14632782,0.10195114,0.10770293,0.13647453,0.42640388,0.32246783,0.3305164,0.40722588,0.47848445,0.33037803,0.28240606,0.121782094,0.0,0.45554268,0.34931722,0.3931975,0.40690678,0.24390087,0.4043492,0.2825106,0.3973059,0.36501893,0.17507087,0.3752178,0.48448223,0.0,0.28574908,0.3875776,0.496134,0.0,0.0737122,0.469689,0.0,0.4488436,0.0,0.3632261,0.13613582,0.30970237,0.44393808,0.35811734,0.31869859,0.47109863,0.0,0.3104514,0.18442875,0.43398154,0.1590224,0.0,0.20547692,0.4108799,0.0,0.0,0.32332048,0.20067719,0.0,0.28082478,0.085213445,0.21841265,0.40408275,0.33377105,0.2692051,0.0,0.28421172,0.37044632,0.3348574,0.3404848,0.38154316,0.48598427,0.42625758,0.2955282,0.41041222,0.34105548,0.47286445,0.3298295,0.3113432,0.4130454,0.44381446,0.12977044,0.36784816,0.2825721,0.33068892,0.024318585,0.28296423,0.19501396,0.148556,0.3677164,0.28265238,0.44046384,0.36135614,0.38295177,0.45388132,0.291899,0.46271873,0.30164883,0.0,0.4960027,0.39619017
adogsjourneymovie,0.61296225,0.8669038,0.0,0.9143556,1.0587423,0.59340525,1.1683006,0.42913437,0.5800646,0.0,0.15261506,1.224829,0.54379374,0.9608275,0.7102076,0.0,0.48418185,0.0,0.8506661,0.0,0.5849514,0.0,1.0208263,0.48932,1.0312591,0.75258714,0.17700562,0.3353862,0.9252978,0.76510704,1.0913001,1.0650939,0.0,0.26099053,0.074114606,0.34103134,0.45628482,0.9635897,0.6866634,0.95164526,1.1086912,1.0197599,0.80715734,0.81595397,0.44591808,0.0,1.3934877,1.0410415,0.47931483,0.70399904,1.1911408,1.1283636,0.5550167,0.9042496,0.9758319,0.71771425,1.0672915,1.1160111,0.0,0.6872412,0.8282418,0.8713395,0.0,0.34413454,0.963581,0.0,0.8004578,0.0,0.70717347,0.38028035,0.38723078,1.1513356,0.8455624,0.4799101,0.8318596,0.0,0.7118491,0.2756111,1.1734562,0.0,0.0,0.33751363,0.3955113,0.0,0.0,0.8713075,0.40513363,0.0,0.45359033,0.0,0.635021,1.1247205,1.1083088,0.6536078,0.0,1.1483902,0.830106,1.3086891,0.8765375,0.672824,1.0713019,1.2372553,0.813819,0.8184447,1.4460621,1.0647502,1.0355314,0.9762534,1.362331,0.6776177,0.1334836,0.54105765,0.28509378,1.20905,0.47802705,0.83475935,0.6050882,0.347476,1.0581696,0.5923256,0.83421963,0.8684851,0.89628536,1.1233273,0.39760402,0.97848946,0.5664287,0.0,1.5027251,0.7557754
aftermathmovie,0.21364416,0.38638514,0.0,0.2831001,0.37280533,0.26657018,0.3154857,0.21699543,0.36538336,0.0,0.14178698,0.27356604,0.18432894,0.4205154,0.24746528,0.0,0.34160903,0.0,0.21543027,0.0,0.25445753,0.0,0.3710515,0.25850192,0.35642996,0.184193,0.059796236,0.27257848,0.36200944,0.4350006,0.41984808,0.26011133,0.0,0.055841006,0.17664903,0.17889597,0.110330075,0.3582803,0.30909708,0.39333454,0.4335316,0.35482424,0.28778583,0.28262475,0.10616411,0.0,0.44727176,0.39198118,0.28746718,0.23603451,0.27913857,0.385895,0.123873316,0.35442907,0.3544753,0.2850021,0.3782062,0.4097195,0.0,0.26244435,0.27918455,0.45730284,0.0,0.085656255,0.31386387,0.0,0.3253327,0.0,0.32539463,0.21835628,0.37189928,0.4198267,0.3074129,0.2956266,0.30018833,0.0,0.27052155,0.18170604,0.42196208,0.019965343,0.0,0.3429842,0.22558463,0.0,0.0,0.46421507,0.1963953,0.0,0.149632,0.09819885,0.25492793,0.4941312,0.2270561,0.26509163,0.0,0.31965446,0.41082013,0.27808142,0.3713042,0.3896296,0.39242744,0.3654711,0.18742254,0.33163232,0.28796703,0.38865402,0.28239754,0.29916257,0.39173695,0.3128672,0.16002515,0.24169847,0.2146122,0.3899571,0.07988097,0.26731452,0.24405947,0.110740274,0.39469737,0.27939585,0.44398418,0.3037769,0.38101882,0.39517146,0.19757147,0.3139907,0.19465844,0.0,0.4309125,0.33274215
aftermovie,0.29962075,0.30536345,0.0,0.34802574,0.35618627,0.3150452,0.28723413,0.18462105,0.41879627,0.0,0.15859833,0.36491352,0.21343432,0.44497663,0.2884454,0.0,0.41424543,0.0,0.37257478,0.0,0.16831085,0.0,0.38322604,0.1585188,0.40731058,0.16221012,0.08799259,0.33335987,0.3155194,0.38802224,0.4463665,0.3446395,0.0,0.010462945,0.0964074,0.2235642,0.07689917,0.5190635,0.40115175,0.37626812,0.33018962,0.42777938,0.31403205,0.32881913,0.09896927,0.019529173,0.51934165,0.34714872,0.28089482,0.29455894,0.30463356,0.30406833,0.25795168,0.28727424,0.3428564,0.23265871,0.43917555,0.4229337,0.0,0.37460345,0.30033964,0.48692814,0.0,0.0,0.3439818,0.0,0.2645308,0.0,0.34695366,0.21602456,0.33645847,0.39184946,0.21257696,0.16174191,0.44222462,0.0,0.15222576,0.20451483,0.41497633,0.115828425,0.0,0.30170867,0.3393728,0.0,0.0,0.42076597,0.21883203,0.010051971,0.39058065,0.116310455,0.38069135,0.42160237,0.2915308,0.29030222,0.0,0.39675176,0.45140415,0.4328462,0.40921992,0.2971977,0.34240204,0.35339975,0.44445962,0.4800179,0.3535073,0.31273815,0.22573507,0.34870553,0.31881577,0.35012054,0.1516423,0.23963547,0.307441,0.3078914,0.13758239,0.14775279,0.22138898,0.089759946,0.39688474,0.27756703,0.36877036,0.30041006,0.4199265,0.45788062,0.30446315,0.40298098,0.17697999,0.0,0.48302388,0.42709148
ahiddenlifefilm,0.13388452,0.17370223,0.0,0.12953159,0.16589373,0.1232311,0.1518802,0.064250425,0.13025649,0.0,0.052674457,0.13922754,0.06523819,0.1922108,0.11925459,0.0,0.14264387,0.0,0.12775344,0.0,0.08864902,0.0,0.16655347,0.108541936,0.18259466,0.077762775,0.059287157,0.10747953,0.17155147,0.16423759,0.20679693,0.12894145,0.0,0.024030983,0.06507482,0.057187416,0.05380463,0.16689372,0.11959941,0.15996926,0.18214901,0.1958895,0.13580056,0.11375551,0.06920051,0.0,0.19875658,0.14781076,0.11823053,0.13535638,0.14221951,0.16177501,0.102457166,0.13710764,0.1647701,0.10019199,0.16676806,0.20855422,0.0,0.1326025,0.14158283,0.19375986,0.0,0.036976915,0.15361671,0.0,0.1363489,0.0,0.14089814,0.091190495,0.14953682,0.19795479,0.12811643,0.112742946,0.15261999,0.0,0.100535914,0.09753955,0.17302652,0.050707303,0.0,0.109841526,0.11284059,0.0,0.0,0.18434551,0.07548521,0.0,0.08809873,0.030802105,0.14091897,0.2015992,0.15152965,0.10791822,0.0,0.16880962,0.17957942,0.18422037,0.16740564,0.14438023,0.15960471,0.17970891,0.12458883,0.15120144,0.16842826,0.16128555,0.1161083,0.12863255,0.17501496,0.14259078,0.0643549,0.11273147,0.10468124,0.15655337,0.0049909856,0.115337506,0.10515278,0.034960188,0.1788994,0.10989143,0.15193646,0.12584844,0.14773451,0.17752859,0.09657347,0.13232782,0.09055114,0.0,0.18283272,0.13493568
alitamovie,0.4655444,0.6806341,0.0,0.737585,0.67036647,0.4330432,0.6981165,0.39331052,0.5217369,0.0,0.0,0.48686597,0.13672839,0.9817791,0.51119363,0.0,0.26769438,0.0,0.5821095,0.0,0.30193838,0.0,0.6442379,0.3921002,0.88272494,0.30877525,0.039707836,0.20958251,0.59242105,0.61153936,0.6496314,0.5985629,0.0,0.051607147,0.180417,0.22232725,0.0915612,0.64061594,0.49695227,0.52142054,0.6389556,0.7874804,0.49119082,0.21233106,0.18413551,0.0,0.74127644,0.8704053,0.47078148,0.6042937,0.6502437,0.43841398,0.40350494,0.752818,0.56368524,0.33952957,0.6362187,0.94711065,0.0,0.35929805,0.554139,0.5702565,0.0,0.10809675,0.52914065,0.10352042,0.651429,0.0,0.404466,0.23338355,0.58210135,0.9146609,0.5293785,0.41065556,0.54292387,0.0,0.58201176,0.21624553,0.6534186,0.0,0.0,0.3093276,0.47396335,0.0,0.0,0.7117976,0.23378618,0.23703559,0.33598882,0.140991,0.5477551,0.8366539,0.7649335,0.3155628,0.0,0.44391552,0.7569661,0.6980225,0.5191092,0.48542547,0.560748,0.77248925,0.5408988,0.6038523,0.5974478,0.7026059,0.48572543,0.3917604,0.4252823,0.6543955,0.1433863,0.5222054,0.28156173,0.5976456,0.067025185,0.38225865,0.22647414,0.07739611,0.65504336,0.39307696,0.49785694,0.6234714,0.5057408,0.6760126,0.64643705,0.48152256,0.39533252,0.030502738,0.6060952,0.5418744
