movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.428116,0.20771109,0.21641308,0.3172965,0.23843478,0.28665704,0.41754827,0.38137224,0.38315022,0.52765745,0.47231564,0.53936994,0.0,0.0,0.26672572,0.0711684,0.0,0.3901513,0.304141,0.36716998,0.0,0.47491717,0.0,0.24673633,0.46827805,0.24596809,0.64682287,0.3286989,0.6062683,0.28764793,0.3803203,0.1448035,0.0,0.4755084,0.37025744,0.53232944,0.4874869,0.108339444,0.31966138,0.5143819,0.43396178,0.43375906,0.10448934,0.40350562,0.5277529,0.5388417,0.25344166,0.4380872,0.088334255,0.3867532,0.41280144,0.0,0.45509928,0.11166255,0.19072345,0.16935569,0.3334825,0.5143637,0.0,0.10595209,0.41517347,0.0,0.22240834,0.3506174,0.4004199,0.41348317,0.0,0.5913129,0.0,0.39171362,0.38368753,0.0,0.40321952,0.5435049,0.31717208,0.17252195,0.0,0.34222946,0.4357303,0.3385995,0.28057128,0.22632785,0.23578556,0.43373218,0.2621526,0.0,0.0,0.24311534,0.34119302,0.36675903,0.42094955,0.42041367,0.3459968,0.40315378,0.010362042,0.0,0.04035821,0.47542045,0.3002708,0.34722587,0.0,0.39129305,0.49597722,0.43998602,0.45365745,0.40424657,0.27219814,0.53614265,0.35405505,0.39212182,0.0,0.46982938,0.4516045,0.4764226,0.0,0.2938315,0.0,0.44815195,0.4109823,0.19430555,0.26811466,0.4350208,0.060844753,0.4480053,0.2425952,0.4009475,0.27192333,0.5355921,0.0,0.47875684,0.35022196,0.26776335,0.43278235,0.30315167,0.37598404,0.26469916,0.24534597,0.3841551,0.3265811,0.3673881
47metersdown,0.7002795,0.12018598,0.29715103,0.2613128,0.38528207,0.26307547,0.42678496,0.43290362,0.48011845,0.77595025,0.6647842,0.6535661,0.051035527,0.0,0.3446397,0.31218514,0.0,0.31627348,0.41286808,0.5841069,0.0,0.46258068,0.0,0.2543971,0.4523123,0.5066304,0.8219088,0.7077627,0.59738654,0.36367694,0.42620867,0.30294576,0.0,0.49403918,0.65349185,0.38975847,0.28966445,0.16775368,0.47140944,0.66143423,0.44219953,0.5507432,0.09682078,0.5592104,0.7026758,0.7160449,0.29227155,0.5658821,0.26498577,0.49958462,0.72160536,0.0,0.66280514,0.08117726,0.28512803,0.4695727,0.5688435,0.5030911,0.0,0.3762343,0.45001507,0.0,0.14817354,0.39123884,0.5044712,0.43161234,0.0,0.7173848,0.06575548,0.66977996,0.6780198,0.0,0.33698082,0.77516156,0.46371445,0.08031937,0.017694067,0.41674975,0.4403021,0.63666904,0.4335374,0.44024208,0.39552754,0.35627443,0.17243154,0.0,0.0,0.29829696,0.45084235,0.3992861,0.27720597,0.6451247,0.43090776,0.69890684,0.0,0.0,0.15394504,0.5429917,0.51753384,0.3442768,0.0,0.6213832,0.56428903,0.34614283,0.8432913,0.41861722,0.326182,0.75193226,0.4071542,0.5876185,0.0,0.63549536,0.93926907,0.67901206,0.0,0.56109977,0.0,0.5787761,0.6302371,0.018145904,0.36960557,0.6292221,0.010716677,0.6105958,0.31914183,0.6587017,0.31443787,0.6851539,0.0,0.7426605,0.6125355,0.35806242,0.42883968,0.45857233,0.5154667,0.49947098,0.33782327,0.194312,0.39930108,0.2913265
abeautifuldaymovie,0.22638486,0.18165909,0.14472972,0.24190769,0.20788294,0.2408458,0.30417642,0.3103191,0.3763568,0.4287132,0.4894122,0.25629395,0.10671071,0.0,0.32159442,0.1646584,0.0,0.43687546,0.31679606,0.38637152,0.0,0.35811692,0.0,0.263315,0.33279672,0.44287246,0.5297937,0.32003236,0.4051456,0.29912964,0.2923466,0.14602819,0.0,0.3734663,0.48326573,0.33495528,0.35488784,0.082322836,0.2876494,0.49596462,0.3441094,0.42738658,0.11369982,0.24480465,0.5215254,0.5422172,0.10559332,0.27756783,0.045256216,0.4725847,0.4620476,0.06860696,0.5186298,0.11799548,0.16618863,0.2420591,0.28601432,0.46348393,0.0,0.08704935,0.4144806,0.0,0.0,0.37048444,0.32237408,0.35738584,0.0,0.45014173,0.044754144,0.31455934,0.36810952,0.0,0.26167315,0.46969572,0.29049483,0.16120574,0.0947686,0.2303306,0.29811427,0.29376096,0.29001427,0.17515153,0.2438838,0.23438165,0.22346877,0.0,0.0,0.16495208,0.29500827,0.21491964,0.19269839,0.43345743,0.30974782,0.29084793,0.0,0.0,0.053230032,0.37855724,0.310779,0.35614312,0.0,0.3729554,0.43766743,0.22722927,0.5081151,0.34399,0.29340875,0.58749086,0.3232995,0.43512714,0.0,0.39001125,0.5769276,0.2919535,0.0,0.29173172,0.0,0.363837,0.4931917,0.19779947,0.19605874,0.42683893,0.11808826,0.32786182,0.20120071,0.32793075,0.26256588,0.39353767,0.0,0.41055855,0.38591307,0.24737841,0.3824094,0.25119394,0.35788286,0.38915822,0.25686508,0.3923305,0.24119914,0.34936416
abominablemovie,0.61806786,0.4986064,0.35296488,0.5713505,0.5629892,0.3252629,0.5865271,0.5502111,0.5785354,0.7863847,0.7587594,0.7756125,0.0,0.0,0.6109981,0.1216927,0.0,0.51738703,0.72285134,0.7965403,0.0,0.49503428,0.0,0.58624923,0.5691219,0.75552523,0.7587143,0.372426,0.51567143,0.7009072,0.4400016,0.4018338,0.0,0.76360583,0.6966421,0.6715528,0.51813376,0.103755414,0.4565362,0.7027636,0.5537706,0.63523495,0.15983999,0.57281435,0.6620991,0.3988949,0.23141736,0.5098767,0.35793343,0.5345382,0.8624044,0.11413265,0.5317352,0.27064955,0.18125306,0.4113905,0.46051228,0.7591875,0.0,0.09981798,0.635545,0.0,0.0,0.3921089,0.7637373,0.4133676,0.0,0.9167314,0.0,0.38019532,0.4566848,0.0,0.6235789,0.56902266,0.3731351,0.14805022,0.0,0.34916604,0.5186645,0.5807546,0.632978,0.58697337,0.40442485,0.500581,0.052843764,0.0,0.0,0.25570026,0.4855096,0.817284,0.48325536,0.73163754,0.391194,0.5921407,0.045183666,0.0,0.2763098,0.6428247,0.76236093,0.64255893,0.0,0.6652492,0.7258694,0.44027677,0.9026288,0.51294756,0.46301618,0.8462979,0.4851954,0.6886091,0.0,0.56567705,0.82013893,0.6718698,0.0,0.45517933,0.0,0.21924064,0.24443437,0.3261389,0.3544214,0.8688646,0.0,0.6717312,0.22102094,0.50071204,0.44767672,0.67103004,0.0,0.6795329,0.8414299,0.33214274,0.47965813,0.6044185,0.51122653,0.41442025,0.42217037,0.71198326,0.6519582,0.34556916
adastramovie,0.35778347,0.36424708,0.3873343,0.3675627,0.36843368,0.1977949,0.37307316,0.39607316,0.42589477,0.439791,0.4393844,0.40053424,0.0,0.0,0.21440987,0.17346217,0.0,0.37418607,0.19449297,0.2662588,0.0,0.41730297,0.0,0.17737779,0.42836905,0.3617391,0.49211678,0.29072914,0.47986627,0.31463692,0.29442975,0.2550796,0.0,0.55190474,0.42162076,0.22673193,0.4430443,0.0408455,0.24729738,0.43510565,0.45108733,0.45084578,0.13816616,0.39842102,0.4048309,0.4810423,0.090967,0.36749056,0.095444895,0.36804476,0.39129716,0.0314189,0.3842035,0.14215603,0.064018406,0.28568697,0.36125183,0.37085652,0.0,0.12152348,0.26962733,0.0,0.04870619,0.4573268,0.30340052,0.33512616,0.0,0.3467325,0.09749623,0.3010227,0.46307117,0.0,0.36461127,0.45502472,0.2916864,0.2500876,0.0,0.268534,0.2860026,0.30413353,0.3760677,0.2268577,0.3134254,0.2509731,0.18646087,0.0,0.0,0.028446319,0.25031877,0.44389492,0.20396426,0.4732039,0.3619511,0.26591453,0.0,0.0,0.083093785,0.38843322,0.44257057,0.24917172,0.0,0.4168234,0.3369078,0.3784115,0.5422496,0.255135,0.3050495,0.3876226,0.38105816,0.4466851,0.0,0.4163257,0.459506,0.39473963,0.0,0.31935212,0.0,0.32162923,0.44188604,0.20318253,0.27639976,0.45488262,0.0,0.35371518,0.13884252,0.40240133,0.19542474,0.46402732,0.0,0.44488204,0.48064145,0.2600369,0.37018389,0.2365096,0.4315538,0.28138408,0.22754027,0.34090683,0.32609448,0.26625854
adogsjourneymovie,0.69040847,0.4407679,0.6795176,0.57312006,0.730187,0.7309469,0.8968197,0.9408574,0.5520344,0.96695906,1.3238354,0.79404134,0.18473426,0.0,0.471809,0.34840754,0.0,0.5635993,0.32547668,0.66515046,0.0,0.5802779,0.0,0.57382387,0.67845994,0.89327395,1.4247409,0.5664468,1.0339631,0.4599737,1.0742874,0.5133951,0.0,0.77252257,0.64335763,0.7690402,0.30656898,0.32787433,0.35933697,0.950201,0.81966734,0.94088423,0.4194269,0.92433333,1.4694864,0.9749905,0.5373015,1.0532454,0.3648538,0.61334884,1.1753038,0.0,0.8367894,0.48031968,0.3218093,0.58280367,0.7620493,0.8470134,0.0,0.35518062,0.47766924,0.0,0.108546376,0.68740076,0.657478,0.33077976,0.0,1.1537596,0.030526597,0.73697615,0.9274897,0.0,0.33949637,1.0095077,0.61155546,0.6706211,0.004693028,0.38488486,0.77326494,1.0695055,1.1407813,0.394904,0.77328455,0.7558669,0.13279034,0.0,0.0,0.25534678,0.9417353,1.0466588,0.7512935,0.6728708,0.8607001,0.53002346,0.0,0.0,0.2605961,1.2660253,0.5133334,0.84328866,0.0,0.71294063,1.1157324,0.53974843,1.0457684,0.8729127,0.5917699,0.9958212,0.7278979,0.7350298,0.0,1.109051,1.1487085,0.7726926,0.0,0.79192466,0.0,0.5928775,0.90715593,0.20485224,0.46502244,0.7903215,0.0,0.8760776,0.6066065,0.6715621,0.31972954,0.89496,0.0,0.8009079,0.7558874,0.30742475,1.0136627,0.85721827,0.85617864,0.4132326,0.45347252,0.78882366,0.6561872,0.6472337
aftermathmovie,0.3105754,0.16534439,0.16465737,0.22402844,0.2493275,0.20336393,0.3166736,0.3086622,0.21334934,0.3410091,0.34649646,0.27570212,0.0,0.0,0.226712,0.12202324,0.0,0.31791928,0.19644296,0.27778327,0.0,0.2059449,0.0,0.29529303,0.27775228,0.4152335,0.39248595,0.30955234,0.4054985,0.18972822,0.3331241,0.16267976,0.0,0.32004339,0.39317378,0.32086292,0.31365353,0.12698244,0.14210993,0.37167457,0.3413356,0.29856405,0.12534526,0.24948522,0.30888283,0.39985892,0.1253276,0.3068703,0.10168625,0.3588783,0.35118958,0.12247804,0.3489206,0.104643695,0.16736194,0.2551913,0.23190497,0.38240868,0.0,0.21053235,0.26200855,0.0,0.05477213,0.3266165,0.29649404,0.2975411,0.0,0.39236277,0.07921303,0.24191153,0.33074817,0.0,0.27930796,0.39258394,0.20500667,0.14870307,0.0,0.1855389,0.21082638,0.34572494,0.23872025,0.2452874,0.32799757,0.10786784,0.12974077,0.0,0.0,0.04772239,0.2488727,0.3043733,0.2384232,0.40924075,0.2820558,0.15294363,0.0,0.0,0.10248397,0.4006357,0.31127304,0.19731256,0.0,0.38154632,0.43702218,0.2590811,0.41823417,0.2285791,0.26878288,0.4017857,0.25274372,0.23281416,0.0,0.31280404,0.37094903,0.3684153,0.0,0.3154387,0.0,0.24487486,0.34589052,0.17960282,0.122183494,0.34725416,0.0,0.24858119,0.14172077,0.33753425,0.343959,0.3621494,0.0,0.38662013,0.33494002,0.21595126,0.29464495,0.2832582,0.2997288,0.32823882,0.1764309,0.28712878,0.23069942,0.19498211
aftermovie,0.39825305,0.25735474,0.20094827,0.28725415,0.24731776,0.3170266,0.32493922,0.30751178,0.32400697,0.30218372,0.4223681,0.47321844,0.0,0.0,0.21852647,0.2003266,0.0,0.25828657,0.28564945,0.30784187,0.0,0.32733226,0.0,0.2421702,0.34682447,0.28817722,0.48260576,0.43936166,0.287661,0.26677114,0.31190464,0.10983955,0.0,0.3561585,0.49786332,0.4828278,0.30379868,0.12647463,0.16916844,0.3999823,0.3564677,0.4678429,0.14905041,0.35524032,0.42327392,0.52128285,0.12806247,0.3591232,0.012031914,0.31510893,0.32808667,0.06393302,0.3966942,0.16589347,0.07555184,0.38547918,0.28895068,0.4101168,0.0,0.10768446,0.24921277,0.0,0.048529923,0.37254563,0.34068665,0.26638716,0.0,0.46409404,0.0,0.3547694,0.43091044,0.0,0.3763343,0.41309136,0.3088993,0.11645142,0.0,0.30221325,0.16531247,0.34692705,0.30753583,0.27654928,0.3507357,0.22373845,0.1533537,0.0,0.0,0.18208675,0.31722888,0.40547675,0.10505579,0.30108088,0.26117244,0.3480933,0.010043172,0.0,0.060174122,0.25601208,0.39190626,0.26611143,0.0,0.32378072,0.32059187,0.27399763,0.4436202,0.3581371,0.3261436,0.3775989,0.360995,0.23644988,0.0,0.4772676,0.41473532,0.3289594,0.0,0.34972513,0.056330845,0.28879455,0.2897375,0.113299236,0.24740459,0.44344378,0.022156578,0.31366012,0.22395092,0.26015472,0.32034674,0.45012936,0.0,0.46874127,0.3953535,0.29287675,0.34197623,0.2607056,0.22552642,0.251701,0.2073941,0.3855411,0.18474448,0.32640806
ahiddenlifefilm,0.12624867,0.088572,0.10628994,0.11136804,0.10788041,0.118213,0.13435514,0.12723333,0.12410739,0.18840688,0.1777268,0.13835016,0.001912714,0.0,0.12120679,0.05409685,0.0,0.124657646,0.11889806,0.13617006,0.0,0.12946314,0.0,0.12511387,0.13942192,0.16163534,0.21935806,0.13723624,0.16981912,0.12680922,0.13578443,0.07821403,0.0,0.1606046,0.19445784,0.15884751,0.15857816,0.037168756,0.111884505,0.19578646,0.16161253,0.16770884,0.057961717,0.1351559,0.18232177,0.18539855,0.06466332,0.1573423,0.046645746,0.16207662,0.19297165,0.012579493,0.18505716,0.07035168,0.08647501,0.11565717,0.14925413,0.17468008,0.0,0.054958247,0.1308808,0.0,0.03504353,0.1367333,0.13802026,0.12117314,0.0,0.19457695,0.018037986,0.15163219,0.16180792,0.0,0.13628823,0.18764058,0.10320045,0.081813805,0.0,0.11194038,0.13210408,0.14159775,0.13351144,0.10173275,0.14139587,0.11489618,0.057018906,0.0,0.0,0.061958887,0.13830295,0.1586235,0.11523325,0.17214353,0.13247952,0.135978,0.009185334,0.0,0.03718502,0.14527299,0.16431014,0.15188026,0.0,0.15977107,0.18658742,0.10619655,0.1884889,0.109186016,0.12829128,0.17968082,0.13101247,0.15166846,0.0,0.15961418,0.20363009,0.15736447,0.0,0.1371012,0.0,0.14362729,0.16971785,0.06108276,0.081493296,0.17743842,0.006216854,0.14132334,0.073995896,0.14232041,0.12026884,0.1811602,0.0,0.18708459,0.16244252,0.07911906,0.1528119,0.12434213,0.13501525,0.13416576,0.0829581,0.1327458,0.110419065,0.11571103
alitamovie,0.5015833,0.21899901,0.3978794,0.5338252,0.45688647,0.47662574,0.4434934,0.6239282,0.5799745,0.5598668,0.74653924,0.5788188,0.06297275,0.0,0.24938919,0.24852283,0.0,0.700401,0.3674764,0.48196575,0.0,0.3683326,0.0,0.37335727,0.3897642,0.5926113,0.87714237,0.34162605,0.5011969,0.4180791,0.6099428,0.1649469,0.0,0.7208338,0.6337905,0.50964755,0.53595096,0.0728127,0.22192141,0.66868675,0.4606396,0.49190435,0.26683292,0.5366792,0.58295393,0.74846077,0.2892842,0.47187456,0.3694653,0.6542516,0.43757415,0.0,0.60674626,0.22726265,0.09210921,0.52638924,0.34968817,0.62759167,0.0,0.35078007,0.48579124,0.0,0.0808748,0.65033305,0.50336933,0.48076174,0.0,0.7264251,0.16573055,0.7518748,0.90566194,0.0,0.40645176,0.8139211,0.31415156,0.35421672,0.0,0.24270475,0.7305761,0.336383,0.5337246,0.27168643,0.61960816,0.40937743,0.14301606,0.0,0.0,0.22493601,0.49933067,0.7085566,0.44950977,0.5464841,0.4587868,0.4083163,0.12858334,0.0,0.07073247,0.47152737,0.73595864,0.53068584,0.0,0.6669922,0.47179043,0.48071286,0.81896365,0.52230126,0.28480622,0.5533493,0.4817052,0.6053317,0.0,0.5202083,0.63092554,0.6728772,0.0,0.63664126,0.0,0.53846294,0.6659383,0.17869434,0.40146324,0.54615796,0.0,0.63365287,0.24103662,0.5376166,0.35170802,0.705342,0.0,0.70594066,0.6129986,0.55045897,0.46058095,0.46053696,0.7005923,0.3018734,0.46156678,0.5027052,0.58064497,0.21958971
