movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.4551343,0.35307413,0.35638103,0.0,0.6135817,0.4579261,0.47493592,0.43026903,0.0,0.3218386,0.36664987,0.2709164,0.44181216,0.49702546,0.4464141,0.68478686,0.48060822,0.44665316,0.6573982,0.63173914,0.16883558,0.45756444,0.0,0.0,0.26231357,0.701097,0.6205664,0.029995402,0.36205572,0.462508,0.6200057,0.6921599,0.0,0.52296245,0.286339,0.4493041,0.34414056,0.3107241,0.63291365,0.51452196,0.63575,0.0,0.5129843,0.36973915,0.8972015,0.2873388,0.0,0.6869332,0.37216088,0.40534288,0.15562788,0.4708754,0.38910556,0.30506876,0.16680005,0.3880409,0.70381236,0.43858597,0.55625737,0.47697872,0.6377571,0.28042048,0.6571139,0.1641579,0.46648228,0.4492639,0.0,0.46168095,0.5130087,0.41499558,0.41972145,0.0,0.5614584,0.0,0.2564292,0.015066158,0.49323383,0.071715675,0.29169765,0.5200548
47metersdown,0.32220206,0.29137725,0.32784757,0.0,0.65736026,0.3449267,0.4938774,0.551518,0.0,0.2891407,0.4223674,0.31769294,0.5134584,0.34967986,0.7567681,0.34124294,0.36994755,0.6521481,0.45118088,0.5666476,0.15876316,0.56222206,0.0,0.0,0.3935951,0.55103475,0.69446945,0.0,0.4376801,0.3933973,0.4449774,0.83095133,0.0,0.8018038,0.8161824,0.54898536,0.24466084,0.4953313,0.68340975,0.63283783,0.6172771,0.0,0.44712505,0.22840455,0.7985699,0.45059565,0.0,0.53563464,0.6457493,0.44849488,0.27935442,0.747005,0.40183753,0.36327568,0.07888563,0.5273521,0.87070835,0.44908294,0.61925304,0.34441006,0.43669027,0.32023215,0.8759382,0.38567504,0.6548335,0.7098008,0.0,0.465892,0.63040733,0.38097394,0.39022398,0.0,0.50578904,0.0,0.17363091,0.18595508,0.5672016,0.20816763,0.24863306,0.7225552
abeautifuldaymovie,0.36158034,0.28795603,0.22732565,0.05348186,0.64352894,0.25911474,0.69011635,0.38252634,0.0,0.3952109,0.5095633,0.24929783,0.28893232,0.47580427,0.46069193,0.58520645,0.5864412,0.43666676,0.6145244,0.4113248,0.18027364,0.5222023,0.0,0.0,0.38263795,0.7839603,0.67514396,0.0,0.43215704,0.37876323,0.5265301,0.44525144,0.0,0.40846574,0.36011103,0.45627794,0.2999511,0.26353252,0.48674768,0.60999686,0.6157592,0.0,0.5358973,0.36528882,0.8369461,0.53326094,0.0,0.6018058,0.40771252,0.5850869,0.24723853,0.6603094,0.5304397,0.4450489,0.114879884,0.4227143,0.79150295,0.61687756,0.708773,0.35633826,0.5132582,0.3076128,0.80334246,0.44764408,0.78646314,0.6506298,0.0,0.4365386,0.53324497,0.39569956,0.3821959,0.0141784735,0.6034206,0.0,0.061700817,0.009453017,0.43899128,0.046607967,0.19622332,0.61435235
abominablemovie,0.49871448,0.10197261,0.56546736,0.34910008,1.198985,0.28027362,0.8182684,0.79027015,0.0,0.5282405,0.56204635,0.21574771,0.71342754,0.82851803,0.91770303,0.7551869,0.74686605,0.5539492,0.93605494,0.49615258,0.11693961,0.58843815,0.0,0.0,0.37981942,0.8713595,1.14219,0.0,0.60331416,0.40057418,0.9871806,1.1325877,0.05770173,0.6730778,0.53643787,0.86270684,0.31738463,0.5421602,0.90261036,0.62618,0.6495684,0.0,0.40317315,0.29152307,0.83299094,0.7231891,0.0,0.8471163,0.48744518,0.63471377,0.3835815,0.54791164,0.39175028,0.5368496,0.0,0.8275434,0.9477347,0.6833711,0.84085846,0.5670405,0.8098892,0.5913694,1.1135732,0.2960889,1.0317847,1.1144357,0.0,0.7716634,0.7480536,0.724642,0.48131564,0.0,0.414461,0.0,0.21223007,0.09067148,0.7018605,0.5073019,0.7503228,0.6736522
adastramovie,0.21349975,0.27387995,0.22942196,0.02275297,0.5924622,0.22216725,0.5620892,0.45271802,0.0,0.19277751,0.31593895,0.38276815,0.47995082,0.2797966,0.48395902,0.37547532,0.47171444,0.47878385,0.496257,0.40272492,0.14485233,0.40271088,0.0,0.0,0.27120468,0.5250233,0.6163512,0.0,0.279155,0.3149743,0.37622362,0.5354583,0.0,0.28422505,0.47434834,0.59038746,0.16652422,0.14075394,0.43814862,0.32723513,0.4331454,0.0,0.37889066,0.27617857,0.34852043,0.4476241,0.0,0.55372864,0.24834388,0.5437008,0.08820775,0.4438722,0.33316725,0.26635435,0.07288564,0.4217943,0.62456393,0.41798323,0.42578098,0.23817995,0.25625265,0.3185231,0.6855532,0.2795011,0.516017,0.50425047,0.0,0.3808387,0.4316619,0.3047951,0.3034232,0.0,0.33265823,0.0,0.15198854,0.0,0.287298,0.16130997,0.32089645,0.4840112
adogsjourneymovie,1.3261887,0.2322346,0.8443051,0.18570319,1.2138841,0.9751634,1.2441859,1.392884,0.0,0.6603288,0.7644455,0.48899618,0.95958495,0.8550387,1.3087516,1.3983873,1.4650948,1.4669791,1.1118827,0.6412469,0.289644,0.7305849,0.0,0.0,1.283886,1.5451659,1.7225213,0.0,0.5697694,0.5253345,0.94256,1.4824493,0.0,0.82991695,1.170666,1.4370184,0.4833321,0.6780813,1.2288392,1.1817498,1.331086,0.0,0.99173933,0.85848236,1.6658802,0.92212045,0.0,1.2482897,0.98082584,1.1622947,0.12153736,1.4713396,0.703874,0.9408852,0.18902546,0.94726396,1.434704,0.91152894,1.2005813,0.7921716,0.9273846,0.6249868,1.4848475,0.7769731,1.5103984,1.2988591,0.0,1.0566701,0.76717263,0.7382938,0.69891936,0.0,1.0142682,0.0,0.0,0.12137319,1.0685886,0.23662466,0.64732605,1.2652539
aftermathmovie,0.36524886,0.25099856,0.20091139,0.0669158,0.42112237,0.2885933,0.4060594,0.35766563,0.0,0.2257171,0.3460806,0.2686723,0.24779809,0.39144865,0.45385632,0.37473837,0.3115904,0.281844,0.44960147,0.32090268,0.19518816,0.2767625,0.0,0.0,0.34734553,0.33723304,0.43082947,0.0,0.25545222,0.23880175,0.4474792,0.516419,0.0,0.31744602,0.3210258,0.29823524,0.16606678,0.36691695,0.35200417,0.34190056,0.42712438,0.0,0.41304764,0.19959538,0.43180096,0.25621206,0.0,0.3998973,0.32432175,0.4207935,0.17234927,0.4141361,0.32510936,0.24160865,0.14542405,0.36807847,0.51097625,0.37693533,0.31648248,0.2580972,0.45030046,0.16838902,0.47768384,0.2476948,0.4596168,0.51861274,0.0,0.35632277,0.3739357,0.31056282,0.30120558,0.0,0.3135795,0.0,0.04763222,0.055053372,0.35639754,0.11964754,0.22766215,0.48889235
aftermovie,0.2534169,0.29222596,0.17069072,0.027311962,0.53763574,0.46295184,0.44893214,0.29640627,0.0,0.41782087,0.48974526,0.3042398,0.39849713,0.41437957,0.45955408,0.41982785,0.36424267,0.4228994,0.6547848,0.44595313,0.10625175,0.65908486,0.0,0.0,0.4873923,0.4932041,0.7126266,0.0,0.34757262,0.42586318,0.579502,0.57448435,0.0,0.45838106,0.29910505,0.45904222,0.31492203,0.39723316,0.49562603,0.4433141,0.54065424,0.0,0.5021688,0.24649101,0.6175893,0.41455117,0.0,0.46174946,0.123968616,0.5037682,0.26621205,0.6732739,0.37644303,0.34978843,0.0,0.50875586,0.5698119,0.3909009,0.48793972,0.39083502,0.3542155,0.23662475,0.6314354,0.26913992,0.6701566,0.5130377,0.0,0.7443402,0.44047427,0.44857347,0.42085448,0.0,0.57317775,0.0,0.292347,0.0,0.5621643,0.08770064,0.30837345,0.47387058
ahiddenlifefilm,0.17217642,0.122747205,0.12784152,0.0041567734,0.27876016,0.17562847,0.23372218,0.18364862,0.0,0.1273404,0.1793731,0.14046812,0.19161402,0.21820602,0.2281484,0.21067567,0.21212344,0.22048272,0.25948963,0.21383844,0.07803595,0.20202035,0.0,0.0,0.17253926,0.24552625,0.27826345,0.0,0.15239143,0.1651077,0.23287876,0.2559154,0.0,0.20191404,0.17812611,0.21856731,0.11276222,0.1292882,0.20551924,0.20595592,0.22948237,0.0,0.21615297,0.14149866,0.2826902,0.19500487,0.0,0.23252712,0.14816178,0.2574774,0.09977077,0.2456938,0.20827065,0.15541913,0.048231415,0.2140586,0.2984963,0.19296217,0.21274763,0.15883978,0.1890382,0.111453466,0.3031745,0.13858254,0.26534662,0.24947749,0.0,0.19063632,0.19828986,0.18048146,0.17286891,0.0,0.22445928,0.0,0.07924172,0.0129714385,0.18262807,0.07103111,0.115017205,0.22326165
alitamovie,0.5940796,0.4790109,0.41029224,0.08498977,0.8413257,0.4086848,0.77694356,0.8012889,0.0,0.21913216,0.47381443,0.34960735,0.781352,0.46086195,0.48340327,0.7701569,0.57678324,0.5413407,0.78071517,0.83999944,0.30625343,0.51232445,0.0,0.0,0.41132534,0.8069121,0.99442625,0.0,0.5295073,0.5529153,0.8122273,0.9327507,0.0,0.5126588,0.5799477,0.7890452,0.10231065,0.28469926,0.92622846,0.56584984,0.5980792,0.0,0.27753255,0.25390574,0.65953237,0.5971943,0.03015181,0.62396187,0.5289787,0.84706074,0.043599773,0.8000423,0.532361,0.1496354,0.105304115,0.5320477,0.96191305,0.60641116,0.6412418,0.32799858,0.4462433,0.3343532,0.797227,0.32036158,0.7246496,0.86660945,0.0,0.48405087,0.3903383,0.51540565,0.6993086,0.0,0.6849075,0.0,0.4172319,0.0,0.4194246,0.3313275,0.33545592,0.6874707
