movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.3029831,0.21204488,0.09290592,0.2972855,0.29706493,0.0,0.15790583,0.29895872,0.2932982,0.27558357,0.31535202,0.39922687,0.32787576,0.07191621,0.15459411,0.20386606,0.19808654,0.06200231,0.06222015,0.25541914,0.25789425,0.28478113,0.34099716,0.0,0.19375734,0.09945318,0.3818073,0.4651055,0.31314805,0.24306001,0.09818645,0.113517776,0.0,0.0,0.36622167,0.50793,0.4389568,0.5349483,0.3117245,0.18187094,0.0,0.06783941,0.4955411,0.0,0.37824863,0.16626813,0.35297006,0.15824856,0.23144099,0.34791702,0.35817212,0.25828943,0.4120481,0.23562862,0.19028747,0.21062933,0.109447606,0.3878505,0.2494187,0.3571755,0.0,0.0499184,0.2315404,0.09278464,0.072333254,0.0,0.18281637,0.23696317,0.10588614,0.39543837,0.31313986,0.12765756,0.0,0.28280523,0.5048465,0.33947778,0.45340866,0.0,0.24422227,0.0,0.36790207,0.23657228,0.25226408,0.27813566,0.24336028,0.30343676,0.17568292,0.34867737,0.31969315,0.12167145,0.15238695,0.37752724,0.44690472,0.0,0.35622895,0.33054182,0.06249577,0.0,0.26231027,0.30982447,0.30180323,0.33210203,0.23654474,0.18898132,0.41183126,0.35949972,0.4692659,0.29650205,0.3354304,0.4971266,0.27391168,0.0,0.3701088,0.0,0.37968564,0.18152955,0.0,0.2818744,0.3344053,0.2146371,0.55823547,0.29144457,0.36868155,0.31193122,0.24672668,0.25870705,0.21280542,0.26179832,0.41565567,0.0
47metersdown,0.28333294,0.21097781,0.20301218,0.5090712,0.50443065,0.11570007,0.30511585,0.13784617,0.35264322,0.5762755,0.47490397,0.44522193,0.4813358,0.18152781,0.0,0.05235754,0.37780085,0.11301241,0.19664086,0.27180636,0.3498165,0.58534765,0.5543027,0.0,0.24295156,0.24575903,0.7796209,0.53892374,0.5100224,0.3419534,0.0654546,0.0826393,0.0,0.0,0.55060846,0.6173715,0.5523237,0.56629246,0.35292298,0.43189168,0.0,0.076188646,0.72291565,0.10503036,0.5204377,0.111991495,0.5704153,0.27885944,0.6211946,0.26604548,0.68675095,0.3984193,0.57471645,0.44807982,0.3357982,0.51413715,0.07133264,0.5862329,0.43215814,0.49352676,0.0,0.18398297,0.3626441,0.21355967,0.0,0.0,0.4268959,0.38657564,0.22340904,0.63427037,0.3692024,0.022246063,0.0,0.39151162,0.48622438,0.6109569,0.5409614,0.0,0.478654,0.014682369,0.5791062,0.48176137,0.46142998,0.31193733,0.19033936,0.43019986,0.4297377,0.57217336,0.37824956,0.20719415,0.21168846,0.6321,0.4753177,0.0,0.3603137,0.47891927,0.23215556,0.0,0.41331193,0.44129056,0.21181895,0.5502118,0.31291008,0.16311811,0.38686678,0.5324065,0.73504597,0.38051453,0.54458815,0.47883725,0.5805157,0.0,0.52511126,0.0,0.4682388,0.11440137,0.0,0.22065762,0.5619079,0.2677124,0.62824935,0.84592813,0.5119912,0.41122904,0.22875468,0.68498695,0.40248924,0.3331959,0.5059948,0.0
abeautifuldaymovie,0.3093257,0.2553971,0.15454994,0.48768178,0.2642405,0.11434619,0.21682554,0.24576758,0.25180054,0.38520506,0.28434464,0.3352652,0.50154024,0.10615314,0.086624645,0.16827917,0.30170944,0.20513114,0.1810201,0.33983308,0.2640792,0.32474008,0.3330056,0.0,0.20156829,0.31712627,0.33378437,0.550704,0.42327967,0.26876858,0.17941697,0.10921951,0.0,0.0,0.45867974,0.4474337,0.37122458,0.4693504,0.38113242,0.25206137,0.0,0.07929989,0.38762924,0.06230247,0.33975428,0.1396467,0.36718425,0.22100808,0.4572172,0.32112622,0.42914054,0.29140934,0.36028588,0.31303596,0.20921892,0.28343934,0.110982336,0.3705815,0.16033156,0.35986376,0.0,0.0,0.27575672,0.16645831,0.106419,0.06219433,0.1902621,0.15464953,0.04953886,0.2152528,0.18044621,0.0649618,0.0,0.28464988,0.443889,0.3898443,0.29796663,0.0,0.26870865,0.0,0.36270797,0.40453872,0.21203718,0.39480808,0.24007359,0.4337719,0.2883028,0.45925176,0.45241296,0.17322233,0.06777255,0.4363837,0.29270786,0.0,0.36411655,0.33592516,0.07856603,0.0,0.36557993,0.3171033,0.17862493,0.36168173,0.1885918,0.19893433,0.37081856,0.35252416,0.46032616,0.39760426,0.37935787,0.18258385,0.45737997,0.0,0.37692758,0.0,0.32781938,0.21219784,0.0,0.33576253,0.18455586,0.2694082,0.43630576,0.4235547,0.38015744,0.34221146,0.31437165,0.33876467,0.23470381,0.22651039,0.50547636,0.0
abominablemovie,0.32533982,0.13971008,0.3190018,0.49892715,0.6239802,0.0,0.20145425,0.5037348,0.31824204,0.65236336,0.3226658,0.3394713,0.62065864,0.24711719,0.15220594,0.30376488,0.6420493,0.19433516,0.4720269,0.21315141,0.40677872,0.6504384,0.74194324,0.0,0.1360404,0.0065756096,0.9197556,0.7012547,0.607363,0.32651067,0.3458057,0.0,0.0,0.0,0.88016295,0.666778,0.8210004,0.9300075,0.68129396,0.29319876,0.0,0.04270803,0.33840063,0.0,0.5667027,0.3567235,0.6666549,0.27733296,0.55879295,0.68290174,0.9149506,0.35340974,0.39359856,0.6616597,0.33193272,0.6999802,0.13376293,0.9601561,0.47778252,0.78100014,0.0,0.14641747,0.37711447,0.17405109,0.0,0.03181161,0.3360758,0.5095471,0.17231026,0.5318542,0.6512052,0.10943774,0.0,0.49470013,0.7528347,0.5630368,0.38227326,0.0,0.60267496,0.0077313017,0.80290747,0.619347,0.55545175,0.43235555,0.35360748,0.58692706,0.57153857,0.7782473,0.8197621,0.25057524,0.2670024,0.691889,0.6952467,0.059706483,0.63520426,0.78183556,0.2966279,0.0,0.3749351,0.5246745,0.24785478,0.8747031,0.30289975,0.3836764,0.55740285,0.5683693,0.6772273,0.5321419,0.6514699,0.67137295,0.8330566,0.0,0.49797893,0.0,0.738827,0.4071395,0.0,0.37798965,0.5677791,0.46918547,0.65641445,0.6502989,0.38679436,0.3745511,0.54225564,0.6025115,0.5452783,0.5030849,0.7772906,0.0
adastramovie,0.3413066,0.09952193,0.26242363,0.38358912,0.2891875,0.12862849,0.22445269,0.38142332,0.31916684,0.5199623,0.3005016,0.4383801,0.35918546,0.20402837,0.0,0.14948411,0.23462036,0.20010373,0.21321018,0.228103,0.18887325,0.36154214,0.21218523,0.0,0.18246508,0.058454238,0.509675,0.5339229,0.4502321,0.25847337,0.16458915,0.1507661,0.0,0.0,0.3632722,0.4434551,0.39650342,0.4127586,0.266646,0.22652617,0.0,0.07340251,0.44495186,0.0045407237,0.44348273,0.27577198,0.39091223,0.16131584,0.37737212,0.40718165,0.44806013,0.15738021,0.368349,0.6206469,0.39610922,0.46194062,0.23208122,0.42088243,0.38290492,0.3339719,0.0,0.15876634,0.24703774,0.053714853,0.122312695,0.0,0.2473007,0.3341647,0.26000732,0.38417828,0.26054803,0.15104723,0.0,0.25879812,0.5140436,0.45826873,0.4275813,0.0,0.43145218,0.0,0.43911684,0.40333983,0.39704892,0.33751392,0.367686,0.3487175,0.2567572,0.5135852,0.49823153,0.18175724,0.20148179,0.36327386,0.39688247,0.0,0.35522187,0.41172203,0.11061694,0.0,0.35250816,0.32220978,0.2425641,0.43006802,0.263131,0.15969226,0.3914659,0.33758035,0.37261587,0.28888464,0.32862213,0.48628187,0.44483095,0.0,0.39237034,0.0,0.24822682,0.30907467,0.0,0.22801684,0.5149877,0.29407126,0.5659229,0.5683312,0.32161885,0.27353126,0.35872373,0.4537069,0.29748923,0.31329185,0.50707835,0.0
adogsjourneymovie,0.50125444,0.18862028,0.36107922,1.0420848,0.7093871,0.0,0.53968114,0.66749316,0.5702599,1.3006666,0.6556027,1.03442,0.86594105,0.0,0.2385967,0.40017927,0.46346372,0.34844834,0.23531176,1.0930095,0.54998714,0.96316606,1.1269364,0.0,0.36722237,0.441684,0.9868493,1.246245,0.88363683,0.52659744,0.52393496,0.30784166,0.0,0.0,1.0830446,0.8157265,0.97193944,1.0824674,0.90157676,0.9537794,0.0,0.0,1.007683,0.12916794,0.6918352,0.41537628,1.178122,0.27568012,0.9698845,0.2903877,1.47679,0.8645301,0.7105571,1.210316,0.66783637,0.7003142,0.1541934,1.0576642,0.8936267,0.88644534,0.0,0.30870816,0.92817974,0.37737364,0.0869167,0.0,0.5848984,0.595562,0.40855062,1.0397044,0.6704664,0.47731763,0.12661041,0.3648166,1.2833323,1.0079311,0.9503768,0.0,0.6591838,0.0,0.7355507,0.7672655,0.9193768,0.6212938,0.5973376,0.7972033,0.24455634,1.3481872,1.1495855,0.46432763,0.5914326,1.0746523,0.8137682,0.0,0.7944706,1.1735264,0.2507632,0.0,0.7031139,0.7700064,0.6354613,0.937339,0.63529253,0.33838326,0.7223756,1.21426,1.3730185,0.7605505,0.8517711,0.62959194,0.6359974,0.0,0.9638463,0.0,0.4447938,0.36940882,0.0,0.58330894,0.96529484,0.6653985,1.1828809,1.3240675,0.8616472,0.66772306,0.641372,1.0686252,0.9111177,0.40847877,1.1343703,0.0
aftermathmovie,0.25805947,0.19985387,0.114566155,0.2524234,0.28179562,0.0,0.1863034,0.29619044,0.18662474,0.26004174,0.29023328,0.30597773,0.28176707,0.051633038,0.22388513,0.21646015,0.13208097,0.1477791,0.16595112,0.23788768,0.21545874,0.2595102,0.38429826,0.0,0.1508167,0.13815397,0.42831784,0.46353748,0.3107957,0.17877053,0.17191513,0.12802897,0.0,0.0,0.36038673,0.4075631,0.29828438,0.45332983,0.3145796,0.30271745,0.0,0.0,0.39768085,0.037064344,0.31815305,0.12890224,0.3297302,0.19434457,0.25592086,0.29884893,0.3406177,0.30477652,0.21431339,0.3450609,0.22021131,0.25147146,0.030959986,0.3494608,0.15090053,0.28803194,0.0,0.052054692,0.19368286,0.1742147,0.07340557,0.042677052,0.19597094,0.24071556,0.051492415,0.26823273,0.20254232,0.037717063,0.0,0.16332991,0.36953047,0.34247488,0.338664,0.0,0.27205005,0.0,0.35522,0.24840152,0.2977266,0.21329072,0.14991757,0.31902885,0.13042058,0.32079273,0.33192146,0.09904666,0.11412337,0.27591708,0.3680758,0.0,0.2928584,0.34951228,0.07367874,0.0,0.2138349,0.2581976,0.23020227,0.32551745,0.18272528,0.13029055,0.33140308,0.34890646,0.36508825,0.26144537,0.22721665,0.22476871,0.29360613,0.0,0.32065403,0.0,0.30495232,0.15684597,0.0,0.16200604,0.20196691,0.21264365,0.40789068,0.30013257,0.28734478,0.2864442,0.27960175,0.26406085,0.19912131,0.18787183,0.31672037,0.0
aftermovie,0.3187907,0.11153538,0.20675269,0.5134579,0.3675512,0.14609903,0.2249193,0.2520844,0.2354581,0.4590025,0.3690236,0.16896433,0.3885153,0.08416739,0.10824668,0.1858696,0.2544955,0.17579648,0.11229587,0.32627362,0.34515616,0.4841421,0.3318315,0.0,0.19349276,0.21793279,0.50931907,0.5300348,0.46168688,0.30884165,0.20313297,0.0,0.0,0.0,0.47772112,0.4539634,0.49078053,0.37833157,0.49056658,0.2706356,0.0,0.0,0.5422121,0.08646201,0.41529566,0.19161513,0.40143108,0.32363522,0.23971677,0.2576765,0.5264575,0.45940584,0.40474477,0.5142142,0.26595962,0.32586557,0.03663261,0.38960955,0.30028394,0.5130309,0.0,0.06316553,0.26439512,0.08046444,0.0,0.0,0.17069596,0.33544987,0.1260525,0.3587338,0.26417923,0.12158136,0.0,0.28085604,0.52515686,0.3720306,0.51732767,0.031009927,0.47435573,0.0,0.4666189,0.41121766,0.43943238,0.2811693,0.24710979,0.42540678,0.23831937,0.3839863,0.52992785,0.23125945,0.03623753,0.43502566,0.45644546,0.0,0.22771126,0.3495821,0.22424221,0.0,0.280081,0.4015735,0.38953105,0.39026192,0.3047747,0.1997363,0.25889248,0.45775387,0.45475176,0.26342213,0.33985218,0.42052293,0.43211052,0.0,0.47670358,0.0,0.33623937,0.25037268,0.0,0.23012248,0.39039376,0.20870376,0.34089327,0.5202981,0.40500274,0.22221906,0.27440417,0.46946087,0.22848918,0.23380959,0.43678465,0.0
ahiddenlifefilm,0.12175164,0.04250843,0.06619229,0.18738727,0.149247,0.02373891,0.11824207,0.13939399,0.12104209,0.16760182,0.14361683,0.13789134,0.17783897,0.048703015,0.04891345,0.07152785,0.099180564,0.07428753,0.07807499,0.13087066,0.12689403,0.15315406,0.19049278,0.0,0.0825775,0.06625066,0.20502955,0.22908935,0.19002996,0.09587286,0.09314453,0.043388918,0.0,0.0,0.21317789,0.21039025,0.18409076,0.20801005,0.16219975,0.114072,0.0,0.021605471,0.20748094,0.021077543,0.17986742,0.088042945,0.19197434,0.09051828,0.15729648,0.12353182,0.1982888,0.14576967,0.14181909,0.18581033,0.10633659,0.16985841,0.054170154,0.18379201,0.13136192,0.1693627,0.0,0.045886092,0.110741496,0.055067178,0.035523944,0.0,0.081520215,0.12187685,0.06534855,0.14946193,0.12972455,0.034004107,0.0,0.1241193,0.21990803,0.20070094,0.16303165,0.0,0.15236828,0.0,0.16747132,0.1581769,0.13280724,0.12821223,0.105577275,0.1816205,0.11065443,0.19223987,0.20022607,0.07116206,0.078809984,0.17626686,0.16828845,0.0,0.16171423,0.17220965,0.067665994,0.0,0.13695398,0.12997022,0.11188834,0.16676463,0.08954461,0.075810544,0.18096364,0.1693404,0.21717983,0.14340852,0.16327907,0.15927438,0.1586988,0.0,0.17610812,0.0,0.14067946,0.08970669,0.0,0.11036527,0.15215942,0.11287109,0.2060585,0.19830376,0.15703398,0.114814706,0.15284576,0.1606487,0.14900108,0.116748706,0.20323208,0.0
alitamovie,0.55071974,0.2621325,0.55628616,0.75760263,0.5835338,0.14158347,0.6633309,0.55396134,0.40844986,0.7138587,0.52220905,0.6708032,0.7743021,0.31203175,0.1204862,0.21509522,0.6020932,0.3899063,0.11308746,0.30801964,0.25403953,0.5680999,0.6698859,0.0,0.52647847,0.23297061,0.82078564,0.99456036,0.7923829,0.38763845,0.3492403,0.4054346,0.0,0.0,0.5289082,0.942942,0.867219,0.56742436,0.72466755,0.52258444,0.0,0.1238206,0.5330347,0.13902579,0.6588424,0.39266387,0.7005802,0.37287068,0.58244985,0.64456236,0.777954,0.6131891,0.6395699,0.7793079,0.40313822,1.0060275,0.18647319,0.9372846,0.4368161,0.6961216,0.0,0.22077705,0.4728607,0.033120733,0.13652891,0.0,0.32418123,0.5695747,0.5309069,0.43452936,0.7060609,0.0,0.0,0.28875434,0.953704,0.7999743,0.6493395,0.0,0.83726096,0.0,0.9501335,0.85318196,0.49645832,0.7253715,0.62255746,0.633619,0.40945092,0.69459605,0.85152864,0.46879098,0.37446645,0.49633875,0.64917463,0.0,0.64896107,0.6373813,0.26099294,0.0,0.557463,0.5506938,0.35523948,0.69837874,0.42628062,0.30386394,0.5479323,0.5992934,0.6400553,0.49667683,0.7064372,0.83370537,0.6619676,0.0,0.781756,0.0,0.6429432,0.6065557,0.0,0.4018296,0.8506145,0.43701917,0.81310064,0.5900261,0.3474053,0.66991675,0.58875966,0.81957614,0.43665397,0.33070892,0.66373515,0.0
