movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.4021604,0.48918313,0.0,0.040264484,0.35645625,0.14517179,0.31232047,0.0,0.0,0.56949556,0.39005473,0.41094986,0.0,0.0,0.39387843,0.39122805,0.44968078,0.29777175,0.1499055,0.16429539,0.51911604,0.4551402,0.4127831,0.26697156,0.20697065,0.20788231,0.1113287,0.0,0.5809693,0.34298906,0.14669761,0.29666337,0.0,0.36043337,0.54239094,0.0,0.24238956,0.32932323,0.33435944,0.3042075,0.36899307,0.0,0.0,0.4091357,0.46363077,0.0,0.25507504,0.0058457097,0.05706747,0.47034073,0.28494695,0.30569068,0.377059,0.4772497,0.313889,0.4776229,0.26924235,0.0,0.21353757,0.0,0.0,0.27908638,0.31099182,0.30199674,0.27877277,0.09570364,0.5295576,0.4335386,0.27599943,0.5324104,0.46122438,0.4158501,0.0,0.40723482,0.5331815,0.38637507,0.40590513,0.28851405,0.44713163,0.57543004,0.036821894,0.0,0.06194252,0.41961032,0.19686803,0.18411268,0.0,0.49967062,0.16223978,0.5145451,0.115253136,0.5416878,0.5563804,0.4624021,0.0,0.5150776,0.1938575,0.16020572,0.5595817,0.352988,0.33399543,0.0,0.5727302,0.36356413,0.23952319,0.0,0.41182843,0.4673124,0.17174564,0.176113,0.4019419,0.34936807,0.10538568,0.33455423,0.4345711,0.5031283,0.26219645,0.0,0.47283655,0.24496904,0.3842699,0.0,0.0,0.17460783,0.17191097,0.22447532,0.39593682,0.6712529,0.51549953,0.22968452,0.35741556,0.33676183,0.10034928,0.3425233,0.08442442,0.30178002,0.6310491,0.459269,0.11622255,0.0,0.0,0.0,0.17985165,0.34234795,0.30842885,0.33534417,0.17335658,0.5380413,0.0,0.44215307,0.3306107,0.34278387,0.022662658,0.25744313,0.0,0.4285426,0.0,0.5580982,0.41606358,0.24226108
47metersdown,0.4548537,0.41792557,0.0,0.3110457,0.6896358,0.4171041,0.3213894,0.0,0.0,0.8126602,0.6033759,0.3217008,0.0,0.0,0.5366821,0.6904936,0.50709796,0.30996323,0.3904463,0.36475497,0.23892938,0.4244404,0.5765943,0.37072757,0.4952228,0.27385426,0.26472056,0.0,0.7277501,0.45071584,0.34268132,0.53534544,0.0,0.5759543,0.47028998,0.11902507,0.4966874,0.4090765,0.32019922,0.29778522,0.57153505,0.0,0.0,0.5739673,0.53146154,0.0,0.3639826,0.0,0.07182029,0.6205545,0.26553217,0.37965983,0.68369645,0.6265694,0.341452,0.5007318,0.5258888,0.0,0.14489652,0.0,0.0,0.49350175,0.40266427,0.49251023,0.45138305,0.06995034,0.67849684,0.6425301,0.45935312,0.7613467,0.4692779,0.63658494,0.0,0.51050824,0.5739453,0.35634357,0.72771156,0.26163658,0.40392643,0.8227195,0.001699463,0.0,0.05414561,0.57773304,0.22063386,0.4801008,0.0,0.710082,0.18417613,0.78111476,0.30467683,0.6594598,0.38069916,0.63258195,0.12139198,0.64760196,0.17517842,0.40993363,0.5921423,0.276084,0.25333902,0.0,0.5919631,0.5783517,0.45074034,0.0,0.55216163,0.42986578,0.0,0.11244473,0.2722045,0.37583488,0.35116494,0.45728338,0.6376646,0.66326326,0.38966367,0.0,0.66574585,0.3228048,0.3221471,0.04550112,0.0,0.13941896,0.4755451,0.3195795,0.39567503,0.66617936,0.7308092,0.30547538,0.48617148,0.38503486,0.14788395,0.68786436,0.2985094,0.40111715,0.8326249,0.43422425,0.16297822,0.038729023,0.0,0.0,0.318725,0.4030321,0.45031124,0.52932644,0.14018919,0.6421862,0.0,0.62205577,0.36925542,0.54258883,0.0,0.28802907,0.0,0.6978726,0.0,0.71240985,0.4871043,0.4195656
abeautifuldaymovie,0.35893068,0.45726305,0.0,0.16519523,0.4363435,0.1643494,0.32712176,0.0,0.0,0.51082814,0.33329746,0.30219418,0.0,0.0,0.34791437,0.4653677,0.19493625,0.34302172,0.27190387,0.11651142,0.42932007,0.34854054,0.34421116,0.23762591,0.20477162,0.06842452,0.09971029,0.0,0.51623225,0.41326928,0.09998896,0.33950987,0.0,0.38541925,0.39852524,0.12822336,0.16335166,0.24292289,0.25527686,0.29496095,0.3444559,0.0,0.0,0.4138313,0.380911,0.0,0.41594002,0.048331622,0.13421127,0.556074,0.3772897,0.43883425,0.21296974,0.37215775,0.28654748,0.4476792,0.2617981,0.0,0.17871645,0.0,0.0,0.34910032,0.21942899,0.28365448,0.44033986,0.0,0.53087616,0.5097916,0.26205528,0.44665447,0.34113222,0.5179654,0.0,0.24780779,0.5393107,0.41319585,0.37686762,0.20128185,0.32179952,0.4536341,0.015234543,0.0,0.16389735,0.36449,0.21349525,0.3023866,0.0,0.3851357,0.1646608,0.3944419,0.2014102,0.40597036,0.43922967,0.25700623,0.0,0.3208854,0.27534258,0.14831734,0.6390331,0.34739658,0.15309276,0.0,0.40864685,0.4042761,0.32198694,0.0,0.33808973,0.38002744,0.066593036,0.25785708,0.33557627,0.21818827,0.16264294,0.29981518,0.40551832,0.23749277,0.22876805,0.0,0.38880634,0.15857261,0.4037929,0.0,0.029911406,0.16041154,0.32382625,0.264392,0.44181457,0.4418076,0.43704605,0.31078705,0.43044114,0.33418158,0.12337271,0.29528242,0.15044615,0.28574273,0.43398336,0.35196504,0.015741924,0.087032504,0.0,0.0,0.12834996,0.4109749,0.34978986,0.173971,0.19946904,0.46440712,0.0,0.33826557,0.32444635,0.3041767,0.0,0.32419246,0.012577254,0.47525007,0.0,0.4567856,0.20810282,0.3662634
abominablemovie,0.69891953,0.8103685,0.0,0.20804818,1.047404,0.42145273,0.42995766,0.0,0.0,0.8178328,0.3416529,0.6436172,0.0,0.0,0.8590654,0.40969276,0.47489405,0.5311968,0.5889716,0.30317014,0.70694035,0.6139395,0.46887052,0.5088386,0.69264406,0.20805067,0.0,0.0,1.0048847,0.56016654,0.3485401,0.4965427,0.0,0.83553326,0.64966804,0.0,0.5832448,0.44433367,0.88491017,0.3978132,0.52391446,0.0,0.0,0.75374734,0.9831466,0.0,0.9152792,0.0,0.0,0.9396741,0.52929384,0.7402441,0.63368165,0.5369039,0.4921163,0.6733664,0.34134102,0.0,0.19873285,0.0,0.0,0.3980804,0.60100055,0.71573806,0.6571763,0.0,0.9378823,0.6176529,0.5960876,0.88201225,0.6884221,0.777704,0.0,0.5832658,0.64644676,0.5877023,0.79265994,0.39457178,0.44251737,0.7740686,0.15080565,0.0,0.060388252,0.709426,0.31384894,0.4477427,0.0,0.741102,0.0012331214,0.90522027,0.43458962,0.7259499,0.78199446,0.30541578,0.0,0.740716,0.49577907,0.44389787,1.0987655,0.57130027,0.56181705,0.0,0.80770504,0.6873265,0.53491324,0.0,0.6980871,0.7175812,0.4842513,0.4399592,0.6742706,0.4464773,0.22364348,0.50208956,0.73968667,0.6968246,0.7041585,0.0,0.62169063,0.316267,0.6710338,0.0,0.0,0.15134913,0.31542033,0.33764356,0.83228105,0.7778707,0.7845943,0.4540666,0.8018087,0.4656535,0.0058295447,0.94864935,0.49057266,0.5871882,0.7884798,0.7363412,0.2166364,0.0,0.0,0.0,0.3700976,0.45643422,0.63952464,0.4279245,0.25065577,0.60037893,0.0,0.77256256,0.3278251,0.59261703,0.0,0.5918299,0.0,0.9989419,0.0,0.91981184,0.6042627,0.60454875
adastramovie,0.39407635,0.46744987,0.0,0.1058167,0.42535302,0.104811996,0.35572237,0.0,0.0,0.5001905,0.3530259,0.395927,0.0,0.0,0.4160537,0.40411136,0.19475651,0.09898728,0.12565276,0.0661216,0.27076885,0.38209116,0.24390835,0.27218938,0.21510158,0.1971896,0.0042431448,0.0,0.35162854,0.34589532,0.2074778,0.24849363,0.0,0.465063,0.24550183,0.039476376,0.24850403,0.27630275,0.43069798,0.19245088,0.30262884,0.0,0.0,0.32619768,0.34641463,0.0,0.23553969,0.0,0.062420987,0.5360127,0.121915795,0.3559481,0.4320982,0.16856796,0.2160459,0.4926227,0.26953554,0.0,0.18471782,0.0,0.0,0.34733173,0.24203928,0.3030921,0.33891052,0.0,0.42311236,0.32847497,0.27179623,0.4835815,0.30434835,0.38825828,0.01602178,0.3073926,0.47476217,0.3895246,0.272158,0.35999337,0.25471345,0.42508444,0.0,0.0,0.092573695,0.34095988,0.25256768,0.32421878,0.0,0.3100229,0.19450395,0.4010747,0.19806506,0.21972711,0.3249889,0.3143217,0.0,0.38814038,0.23171653,0.12758255,0.3573628,0.28713226,0.10386833,0.0,0.47300968,0.28309038,0.22524647,0.0,0.39223436,0.51762104,0.17832015,0.22585872,0.2920544,0.19619893,0.09387522,0.35356548,0.43279362,0.224531,0.15514919,0.0,0.2906242,0.15635858,0.36487514,0.0,0.0,0.093031086,0.2790814,0.2926132,0.40837112,0.43441018,0.4098284,0.34592918,0.38489056,0.42780632,0.07246352,0.3911738,0.213137,0.28327495,0.34217465,0.29694772,0.016754279,0.1023783,0.0,0.0,0.10677338,0.23110816,0.22489592,0.2865642,0.053538032,0.3590649,0.0,0.28050423,0.2020908,0.31768572,0.0,0.41711318,0.026178118,0.47801107,0.0,0.37560198,0.4880328,0.3002927
adogsjourneymovie,0.99842936,0.92639494,0.0,0.34358454,1.4544125,0.41301325,0.7013596,0.08863073,0.0,1.4257072,0.8602292,0.7698488,0.0,0.0,1.2047899,0.9066442,0.93163425,0.6765512,0.46971473,0.5517465,1.0949714,1.0237654,0.5797906,0.5516974,0.7801492,0.42982295,0.18725474,0.0,0.8548014,0.99836904,0.5250071,0.90587485,0.0,1.1932791,0.8563607,0.10468202,0.43335178,0.6902158,0.9423106,0.7744109,0.673176,0.0,0.0,1.0355647,1.1545898,0.0,0.99397475,0.0,0.44736198,0.71137995,0.8723164,0.7321953,0.70790464,1.2560245,0.36085486,0.6994406,0.57488346,0.0,0.29160964,0.0,0.0,0.91756773,0.81719303,0.98305947,1.031852,0.1454645,1.1203853,0.8460649,0.64143276,1.2539021,0.9232924,1.4147013,0.21309026,0.54876393,0.8767826,0.8817019,0.7019548,0.65326273,0.69258034,1.2327137,0.17063153,0.0,0.13842556,0.8536109,0.5100474,0.67863584,0.0,0.86998206,0.1684673,1.1131951,0.7069655,0.76317674,1.0281817,0.97357893,0.0,1.182751,0.38563943,0.4478768,1.5676702,0.7967051,0.76568985,0.0,0.86999136,0.6146254,0.88567156,0.0,0.61670965,0.75484854,0.19385989,0.45749342,0.74839497,0.72541684,0.2573152,0.8926954,0.556542,0.6780339,0.44108868,0.0,0.9106923,0.5093051,1.0699402,0.0,0.0,0.40025303,0.87754625,0.6915684,0.96518075,1.3037895,0.8749983,0.47214535,1.1508428,0.93325794,0.0,0.7029526,0.3112255,0.68400604,1.3171631,0.6997126,0.31826293,0.11045449,0.0,0.0,0.36702847,0.90511,0.7003367,0.37947065,0.28716543,1.0675274,0.0,0.9415937,0.7014157,1.0355902,0.09783374,0.36027056,0.0,1.3035876,0.0,1.1857773,1.0575635,0.88714415
aftermathmovie,0.21723042,0.44488046,0.0,0.08233657,0.3755902,0.12192638,0.27175373,0.0,0.0,0.4388242,0.38468257,0.24718755,0.0,0.0,0.31198594,0.30779493,0.33371046,0.22000115,0.15970045,0.04527626,0.44024023,0.30611765,0.27517593,0.19009173,0.23692444,0.13995497,0.0,0.0,0.3608615,0.3450274,0.13107873,0.30307865,0.0,0.34299484,0.3205827,0.10390415,0.18930115,0.29298162,0.27080852,0.23551726,0.3406197,0.0,0.0,0.3273514,0.3658379,0.0,0.2795933,0.0,0.02785613,0.42507273,0.18292218,0.22164476,0.28351796,0.20482396,0.1705909,0.2225767,0.273911,0.0,0.09317961,0.0,0.0,0.27701214,0.2232191,0.23544984,0.31890243,0.0,0.41011924,0.31742802,0.18619126,0.43142053,0.36555505,0.329449,0.0,0.13411044,0.4129546,0.3230388,0.21227163,0.24572751,0.21905673,0.46167338,0.052944258,0.0,0.087808624,0.36029756,0.13791192,0.21329145,0.0,0.29049647,0.10994668,0.46001208,0.17771699,0.33539873,0.39183754,0.25896582,0.0,0.27796912,0.26385534,0.107087076,0.5056802,0.28335667,0.12190461,0.0,0.435698,0.33613962,0.36611393,0.0,0.27106163,0.2645978,0.121889964,0.25112313,0.31277993,0.14049695,0.042894885,0.16123003,0.2195611,0.273825,0.2698471,0.0,0.26067528,0.16520002,0.3737002,0.0,0.0,0.22567315,0.25118682,0.23541784,0.34347838,0.47690055,0.36220604,0.2655309,0.35231328,0.22105725,0.15096009,0.33066952,0.1678627,0.23208208,0.4193755,0.36044067,0.09846219,0.07348897,0.0,0.0,0.05946416,0.24722126,0.20815311,0.11840109,0.103944615,0.2895793,0.0,0.32581905,0.27402073,0.3065049,0.11053303,0.20404793,0.0,0.40462697,0.0,0.4105458,0.31199256,0.16198754
aftermovie,0.33821183,0.3631075,0.0,0.08846105,0.45546913,0.12673222,0.18483335,0.0,0.0,0.37530646,0.3463424,0.40489924,0.0,0.0,0.29874894,0.38510787,0.29165864,0.35132426,0.2328398,0.20249765,0.28694692,0.35012764,0.2703749,0.30436078,0.1476991,0.24842584,0.14848304,0.0,0.5213115,0.31786063,0.16923355,0.2808599,0.0,0.3055654,0.36966664,0.1123382,0.26677653,0.33322722,0.37186176,0.20871651,0.36538365,0.0,0.0,0.43369716,0.47351635,0.0,0.30952263,0.03540877,0.06076703,0.4752732,0.22318543,0.31117934,0.4082729,0.45435157,0.27527052,0.50428784,0.27318364,0.0,0.15201943,0.0,0.0,0.35883608,0.29776892,0.2753707,0.36148632,0.0,0.33869615,0.47326708,0.3041492,0.43201318,0.4574462,0.44531244,0.0,0.2524076,0.4681438,0.3528021,0.41048518,0.21778867,0.28853935,0.35922062,0.060160965,0.0,0.07437131,0.46456558,0.29779303,0.24363922,0.0,0.322882,0.12904558,0.49781263,0.24203835,0.40322354,0.39730477,0.24891521,0.013389592,0.37517327,0.20297731,0.28098932,0.59627765,0.34990966,0.24362394,0.0,0.45649755,0.21632728,0.36328265,0.0,0.35050946,0.32586014,0.12935217,0.15975003,0.36925256,0.26763615,0.04730188,0.24916111,0.33469024,0.40030426,0.30311772,0.0,0.31538403,0.13533828,0.4382866,0.0,0.0,0.07151545,0.23809281,0.26357305,0.3834745,0.4378969,0.4414748,0.31131217,0.39553067,0.2861008,0.0,0.46996868,0.2574836,0.21579109,0.43335685,0.4365477,0.1861428,0.0368379,0.0,0.0,0.1254078,0.39004493,0.2869832,0.26572332,0.08782495,0.3851429,0.0,0.36745483,0.17545313,0.4475099,0.0,0.28061584,0.0016599689,0.46130922,0.0,0.32521385,0.46476716,0.2716824
ahiddenlifefilm,0.1338131,0.1768101,0.0,0.06113873,0.1971649,0.067875236,0.101310804,0.0,0.0,0.21385056,0.14698169,0.14458388,0.0,0.0,0.1505564,0.15432876,0.13312684,0.11583586,0.087640665,0.070638165,0.14539947,0.13508171,0.13355336,0.0936141,0.093494385,0.081330925,0.034925967,0.0,0.18652502,0.1458371,0.08232282,0.11896077,0.0,0.16970672,0.14273031,0.037781987,0.0940324,0.12807222,0.16402441,0.10434736,0.14237234,0.0,0.0,0.15766655,0.17379105,0.0,0.12960102,0.008210554,0.0015325225,0.19420347,0.095485084,0.13733213,0.15962498,0.14907047,0.104518525,0.16374093,0.122744605,0.0,0.06180651,0.0,0.0,0.13821712,0.11239792,0.11877462,0.13766599,0.0065269046,0.19689137,0.15726566,0.12292518,0.19664627,0.16048168,0.18490098,0.0,0.11497179,0.19262101,0.16406694,0.14508039,0.08961947,0.11218876,0.17332593,0.01884635,0.0,0.048913497,0.18326698,0.07016346,0.08880303,0.0,0.15511031,0.07055392,0.18603167,0.08927882,0.16543542,0.17067908,0.12581097,0.0,0.18155953,0.09818218,0.093165115,0.23597269,0.14358258,0.09049896,0.0,0.19052625,0.13348414,0.12281634,0.0,0.14959492,0.15692058,0.05667296,0.07010122,0.15702304,0.109089695,0.041196883,0.11832219,0.15352657,0.13955742,0.118125945,0.0,0.1414525,0.09864418,0.16000167,0.0,0.0,0.05238992,0.12366978,0.10407518,0.16224402,0.20944168,0.17963079,0.09945996,0.18909355,0.12666711,0.034466714,0.15343648,0.06834853,0.11012187,0.20346215,0.13463071,0.049761638,0.038561646,0.0,0.0,0.052309822,0.13255508,0.12929454,0.083414845,0.0668853,0.17030804,0.0,0.15327539,0.1254118,0.154488,0.0,0.09932236,0.0,0.177912,0.0,0.1890631,0.14948082,0.1345175
alitamovie,0.6871583,0.471727,0.0,0.19319072,0.6878948,0.23838793,0.30972123,0.0833975,0.0,0.82610327,0.5614776,0.6214589,0.0,0.0,0.6087903,0.5473297,0.5954249,0.5228275,0.35232946,0.2937529,0.6446523,0.32770687,0.4368556,0.3657504,0.4381398,0.1972,0.06500268,0.0,0.70754826,0.61611015,0.2609809,0.49106032,0.0,0.8366553,0.47939396,0.19501221,0.48948532,0.40799928,0.72651094,0.37467796,0.48147565,0.0,0.0,0.70153517,0.81485206,0.0,0.5496123,0.0,0.0,0.7694414,0.40508816,0.54590064,0.73049635,0.49443045,0.40949243,0.59885764,0.49983358,0.0,0.37712488,0.0,0.0,0.42970666,0.30806896,0.4701343,0.5053912,0.11307912,0.6264508,0.46477687,0.5294778,0.7277064,0.6479609,0.631934,0.058048487,0.4071407,0.62001073,0.6039774,0.5567832,0.33591756,0.39231417,0.8756604,0.024601964,0.0,0.044508696,0.63206613,0.31864733,0.502318,0.0,0.4769584,0.25464934,0.77590424,0.36523455,0.73767996,0.63013685,0.63240576,0.0,0.775983,0.26117384,0.36238208,0.55884343,0.52018666,0.26025316,0.0,0.59054875,0.62696475,0.37442243,0.0,0.48526675,0.53809756,0.28409395,0.27246845,0.52847785,0.3267608,0.23070501,0.43242115,0.7166739,0.46245065,0.30270034,0.0,0.41903025,0.330141,0.660398,0.0,0.0,0.3269352,0.20740554,0.33427876,0.4161085,0.70132077,0.6647434,0.65402406,0.59646845,0.44087648,0.09397159,0.6968469,0.17573893,0.4652885,0.46427807,0.51088715,0.00049472786,0.0,0.0,0.0,0.29059878,0.5296478,0.39416134,0.1960168,0.10948049,0.47812447,0.0,0.44503477,0.3731244,0.66558933,0.0,0.40131345,0.0,0.6606162,0.0,0.5686662,0.57045627,0.4150824
