movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.7358035,0.5918222,0.7957143,0.6742624,0.5049285,0.6465664,0.1772276,0.70737517,0.7936938,0.96487033,0.83342665,0.70309174,0.0,0.69668645,0.9657465,0.68295324,0.78822404,1.0345767,0.17950045,0.67394507,0.7325031,0.43181106,0.95744836,0.60960674,1.0770793,0.6958989,0.20993078,0.0,0.68603516,1.0643797
47metersdown,0.9989211,0.7018979,0.8673912,0.5444143,0.8051431,0.5153681,0.32691115,0.5799573,0.7113869,0.95382,0.8302894,0.4620538,0.0,0.77179223,1.0339059,0.52135944,0.7258884,1.1094575,0.3035796,0.7014223,0.6706796,0.37715745,0.88710517,0.60487276,0.9060024,0.7466091,0.38725576,0.0,0.6517124,0.9474473
abeautifuldaymovie,0.7638216,0.82967186,0.636259,0.6456124,0.42623484,0.61550784,0.37240332,0.47195262,0.8682062,0.91830283,0.78072906,0.6844587,0.0,0.64505416,1.0499777,0.49313784,0.8797705,1.1130848,0.35081583,0.68988585,0.7991138,0.33938026,0.6229551,0.66445225,0.9972261,0.5795815,0.27612525,0.0,0.725822,0.7837017
abominablemovie,1.2037262,1.4373225,1.2210271,0.7063707,1.0736153,0.85370636,0.6475748,1.0663611,0.7971552,1.2276009,1.6241629,1.0174328,0.0,1.211574,1.5801092,0.817435,1.3002917,1.3528113,0.22938104,1.2241831,1.0215132,0.6281377,1.0635101,1.1373907,1.7362698,1.3037658,0.29545152,0.0,1.0280551,1.1531615
adastramovie,0.6424865,0.78286535,0.5735395,0.43203554,0.56351393,0.3788454,0.38678467,0.5005782,0.4761168,0.8610779,0.57433593,0.5518596,0.0,0.39747986,0.7009493,0.44013378,0.50321335,0.8404219,0.34712717,0.56913054,0.6272446,0.3005828,0.77138174,0.43127722,0.7463367,0.713465,0.104500555,0.0,0.6573594,0.7968402
adogsjourneymovie,1.1016324,1.3501722,1.2684529,1.1250994,1.1576064,1.1643449,0.69233596,1.2305924,1.7035731,1.9490093,1.3166668,1.4847432,0.0,1.2033516,2.0337334,1.0578654,2.0265079,2.017302,0.335237,1.5233189,1.6550083,0.84563977,1.482098,1.3828386,2.0615835,1.2924552,0.5859845,0.0,1.4192437,1.9164869
aftermathmovie,0.44444713,0.57749957,0.65046567,0.3620531,0.5012029,0.36636657,0.34365696,0.45288533,0.4271395,0.6873535,0.57856363,0.4340306,0.0,0.49796245,0.79509056,0.21390349,0.55438626,0.6888342,0.16161786,0.53526044,0.46465963,0.3900172,0.7222192,0.4620021,0.67506456,0.50297517,0.21156132,0.0,0.44272935,0.64287007
aftermovie,0.5474422,0.61002475,0.7566214,0.51455975,0.5786231,0.6860275,0.19739583,0.5565724,0.5052433,0.79926234,0.5787398,0.69728994,0.0,0.6673493,0.9749036,0.43682137,0.6245463,0.88798666,0.34670013,0.62458944,0.5627088,0.30958104,0.8714844,0.5679867,0.8287537,0.6365573,0.21490844,0.0,0.6837495,0.808561
ahiddenlifefilm,0.27714142,0.34679523,0.3295036,0.26901418,0.25641415,0.26782367,0.15976699,0.2702527,0.28760263,0.3823255,0.3243174,0.2764722,0.0,0.28159857,0.40926063,0.20508991,0.31687254,0.395943,0.09323947,0.2921606,0.30784965,0.20003292,0.36037216,0.28388867,0.4223316,0.3053723,0.09984176,0.0,0.29958993,0.37077636
alitamovie,0.7499296,0.959217,0.933556,0.7929984,0.614482,0.73652816,0.46537626,1.0086836,0.7034477,1.3490865,0.9609537,0.62668914,0.0,0.84680504,0.89259696,0.51944447,0.769685,0.9793518,0.37711325,1.1771748,0.6601086,0.5542847,1.3633815,1.0360237,1.4018772,0.9789679,0.4263966,0.0,0.90075034,0.9996865
angelhasfallen,0.7793282,1.0303841,1.043442,0.90179086,0.808821,1.1188197,0.36146033,0.9268532,0.7426882,1.1040074,1.0756729,0.9824208,0.0,1.0853122,1.3124545,0.3154782,0.6723298,1.0080262,0.080734625,1.134923,0.75977296,0.654664,0.9660878,0.8692626,1.3837242,0.8107892,0.34696245,0.0,0.9460223,1.1834575
angrybirdsmovie,1.050837,1.7689935,1.4809053,1.4182434,1.2084851,1.0407783,0.66581726,1.4809194,1.911748,2.3228424,1.5226588,2.022725,0.0,1.3516982,2.6477945,0.662797,2.0795324,2.2218986,0.42200398,1.4102176,1.4697944,1.0311824,0.8577435,1.254654,2.207735,1.4829379,0.58597714,0.0,2.1422117,1.5755317
annabellemovie,0.8556919,1.1936971,1.0190636,0.81412876,0.9533392,0.89430964,0.6060961,0.87549806,0.827505,1.026164,1.0786494,1.1014298,0.0,0.82157904,1.5076196,0.6830592,0.93497103,1.3779122,0.4624107,0.9477983,1.4295663,0.4471312,1.2629396,0.7415178,1.3698485,0.89217395,0.14355521,0.0,1.1958941,1.3740357
annamovie,0.7427836,0.7952917,0.8089302,0.52492297,0.53057176,0.616634,0.4171375,0.6827064,0.66381186,1.0457085,0.8316507,0.64260876,0.0,0.6786116,1.0327584,0.58354485,0.80977905,0.9052031,0.18837576,0.6140632,0.737776,0.319931,0.82019836,0.6541512,0.8598031,0.6300489,0.36437708,0.0,0.78594697,0.845432
apollo11movie,0.39669466,0.45622924,0.54547805,0.38048384,0.39687678,0.41524342,0.30757856,0.33057094,0.5595261,0.57484627,0.45773447,0.46733746,0.0,0.41470698,0.5992085,0.3468731,0.4715876,0.5484991,0.13510358,0.3461831,0.45495385,0.22104236,0.49985293,0.50810266,0.6230515,0.41733456,0.22720821,0.0,0.49256578,0.5882471
arcticdogsmovie,0.71108866,0.64543766,0.64935476,0.515944,0.5423091,0.42339134,0.40096283,0.5336466,0.57216525,0.6988543,0.73317415,0.43157297,0.0,0.5068114,0.88343745,0.34298238,0.4921903,0.84778106,0.2432632,0.6961235,0.6002621,0.34944972,0.738417,0.52450746,0.8541827,0.6273688,0.2475439,0.0,0.623281,0.82199156
arcticmovie,0.48129475,0.57343084,0.334065,0.44037905,0.44169214,0.36979464,0.28744096,0.5399142,0.48593715,0.67035943,0.6589122,0.5104645,0.0,0.57216537,0.8081001,0.4411575,0.4726364,0.6455165,0.16181393,0.46015677,0.5417996,0.2600445,0.72442096,0.4337464,0.72347236,0.5393958,0.20758255,0.0,0.528046,0.65225405
artofracingmovie,0.68982065,0.9290463,0.6975486,0.61784136,0.740971,0.5834094,0.4287495,0.6094107,0.62172073,0.9754442,0.8374818,0.59572065,0.0,0.7459356,0.9961287,0.48834836,0.6627328,0.9049819,0.2917642,0.6484678,0.650118,0.40435803,0.9984209,0.7580052,0.89382166,0.85582566,0.2623433,0.0,0.8820381,0.8329858
avengers,0.73347664,0.61283046,0.8002541,0.5804579,0.39709908,0.62815404,0.2658672,0.49341148,0.70699984,0.9506941,0.70278597,0.6038101,0.0,0.57867914,0.92724216,0.63792086,0.8023646,0.8144729,0.33436924,0.5019175,0.5972616,0.35582802,0.7403422,0.5227897,0.91636646,0.6609056,0.10965581,0.0,0.7103305,0.8504105
beachbummovie,0.5760707,0.86100173,0.6855709,0.3899141,0.63051337,0.6567768,0.3617338,0.63613206,0.7039864,0.87020487,0.672971,0.7445089,0.0,0.68388647,1.0232654,0.5554699,0.7468649,0.9770126,0.27423695,0.58770543,0.6597877,0.36417237,0.74172056,0.6255805,0.94167686,0.7369802,0.42909673,0.0,0.7123325,0.9725698
bernadettefilm,0.70502377,0.66410726,1.0136037,0.7197227,0.5771514,0.649207,0.4596368,0.81972903,0.6004325,1.0123707,0.8658752,0.6037395,0.0,0.7502829,0.824461,0.53114957,0.8083185,1.0109676,0.37155575,0.7036774,0.696426,0.46707705,1.012333,0.513599,0.95277953,0.8200412,0.2683041,0.0,0.8790205,0.9951145
blackandbluemovie,1.35071,1.7772292,1.5953746,1.1196992,0.8947091,1.218711,1.1417925,1.2491685,1.5108851,2.0015893,1.9132693,0.99563134,0.0,1.4587406,1.8117741,1.0315716,1.7590306,1.691313,0.2933951,1.4539068,1.3543278,1.2938093,1.2567974,1.4318383,2.108123,1.2631602,0.29219145,0.0,1.5107121,1.8904392
blackchristmas,0.6081394,0.7827148,0.64506847,0.55172557,0.6638822,0.6720859,0.43371326,0.5215155,0.730531,0.7258289,0.57956743,0.63519025,0.0,0.5917521,0.98991084,0.4226797,0.70812714,0.93275476,0.21053384,0.73834956,0.84860235,0.30202794,0.6879461,0.7782644,0.8500459,0.7617389,0.416276,0.0,0.6792531,0.88451064
blindedbythelightmovie,0.36057773,0.5070577,0.37416938,0.38652682,0.3226787,0.26646766,0.29409283,0.27703753,0.4157494,0.61140394,0.4810908,0.30412713,0.0,0.3650448,0.47660917,0.35257894,0.41718,0.50383025,0.23956878,0.38075653,0.43085745,0.25476867,0.48009136,0.51567364,0.5905897,0.5168927,0.121737,0.0,0.4433864,0.46421874
bombshellmovie,0.45493707,0.65424174,0.77292997,0.73534274,0.85159343,0.77523327,0.31048185,0.75757045,0.7959442,0.8427157,1.0324619,0.81756604,0.0,0.86985797,0.973771,0.48601812,0.8783381,0.7875042,0.32213378,0.843207,0.6865016,0.3397195,0.95406795,0.78237265,1.1684003,0.74066114,0.40833813,0.0,0.9335038,0.9630681
booksmart,0.74769765,0.12348124,1.4601272,0.6225464,1.3415849,0.55265415,0.27418643,0.72909105,1.0580055,1.1919152,1.3178332,0.49151224,0.0,0.63537973,1.2271358,0.54632664,0.7227064,1.3016644,0.11152804,0.5447507,1.1695173,0.4083604,0.88894427,0.54610866,1.0448666,0.4540061,0.0,0.0,1.0471792,0.97192854
breakthroughmovie,1.6677808,1.6353189,1.3197751,1.2912748,1.3297077,1.1518899,0.9591946,1.1154376,1.0634457,1.8987857,1.6575496,0.6797832,0.0,1.2820691,1.781529,0.80806035,1.357754,1.5660512,0.030237485,1.4223974,1.1470371,0.91815054,1.8453263,1.4485091,1.7466202,1.2051239,0.49238324,0.0,1.324885,1.6870751
brianbanksmovie,0.6916297,0.9614516,0.75481635,0.78338885,0.70718706,0.65472984,0.597415,0.882131,0.7662053,1.2181987,0.92724276,0.7895818,0.0,0.84695,1.1818491,0.8101671,0.90313804,1.2101884,0.28156647,0.90865487,0.9656978,0.6794733,1.1217829,0.7489509,1.0275992,0.96760523,0.16628222,0.0,1.0023246,1.0433979
brightburnmovie,0.7279066,0.840162,0.90792066,0.7725973,0.56103176,0.8281578,0.43102074,0.6442449,0.8429016,1.0973234,1.0130458,0.8232014,0.0,0.7262796,0.9373466,0.54006803,0.93520415,1.1178582,0.32503176,0.7634783,0.83657,0.4389958,0.73130286,0.7810871,1.2012949,0.7869524,0.07409297,0.0,0.78669095,0.9057665
brittanyrunsmov,0.5064713,0.6234445,0.5188098,0.413811,0.55190337,0.30453727,0.2419516,0.6139536,0.52657855,0.66538954,0.63894296,0.54738766,0.0,0.54203373,0.7557473,0.4259038,0.56158924,0.67556214,0.3108817,0.41430485,0.5808808,0.29093927,0.6001312,0.49189514,0.71919036,0.5454658,0.17896509,0.0,0.62506217,0.8347274
captainmarvelofficial,0.79596364,0.8867785,0.7636206,0.50726694,0.4282031,0.58003557,0.5069424,0.5735336,0.8013741,1.053357,0.7966089,0.6904588,0.0,0.53645885,0.99703556,0.5868621,0.8812133,0.8801444,0.1850002,0.5114436,0.7597042,0.54534173,0.8173785,0.65194815,0.8988685,0.76098895,0.059822984,0.0,0.9457047,0.9446783
captivestatemovie,1.0640632,0.78785616,1.0623877,0.8161787,0.8804501,0.69724023,0.4927668,0.7058987,0.7235794,0.929138,0.9317252,0.75083804,0.0,0.6790628,1.0314618,0.7641554,1.0188966,1.1209061,0.33378726,0.877797,0.83313316,0.5300096,0.86116886,0.80004054,1.0550512,0.6236849,0.28977555,0.0,0.8911584,1.0618758
catsmovie,1.1388966,1.439417,0.9645416,0.6742468,1.1279677,0.92389536,0.5278983,0.526299,1.3834789,1.1382565,0.8676842,1.09668,0.0,0.679699,1.5152464,0.45282373,1.0917674,1.4573737,0.28168908,1.1627636,1.4511462,0.6684874,1.1397473,0.8185389,1.4939868,1.1448084,0.41395184,0.0,0.8980833,1.3757409
charliesangels,1.3580269,1.4221827,1.8087025,1.1870285,0.8318396,1.1707219,0.4683094,1.1139604,1.678165,1.9196757,1.436157,1.6571678,0.0,1.0000025,1.5352961,1.3022207,1.7968994,1.8477277,0.32460457,1.1365631,1.7074999,0.9451002,1.2853202,1.2284791,1.907295,1.6366701,0.19974627,0.0,1.1584594,1.6894774
childsplaymovie,1.1723777,1.9845984,1.3962085,1.3288761,1.2066706,1.4346472,0.5252887,1.2581547,1.6592904,2.20564,1.8918598,1.3788795,0.0,1.6414558,1.9961593,0.7528702,1.9293846,1.6572837,0.0,1.1108283,1.4850625,1.045757,1.9372158,1.5896312,2.059566,1.8513157,0.9339264,0.0,1.3741595,2.2663143
clarathefilm,1.1294448,1.6803101,1.4600534,0.9130185,0.94570774,1.4925518,0.65551144,1.382847,1.1477078,2.0343974,1.3055344,1.1968881,0.0,1.6157527,1.263477,0.51192474,1.6338632,1.5134537,0.26094782,1.302173,1.3761309,0.9062629,1.2852215,1.0450352,1.736523,1.81626,0.09285152,0.0,1.5468348,1.4937096
coldpursuitmovie,0.37227416,0.5114086,0.48832065,0.42177823,0.502796,0.31885895,0.2357582,0.48227468,0.47765324,0.5963086,0.4763536,0.47079834,0.0,0.4301983,0.60849136,0.42911053,0.512077,0.60331035,0.1305127,0.46881452,0.5272068,0.24259895,0.53752756,0.3757053,0.5943289,0.4533732,0.15957867,0.0,0.47646493,0.59014434
countdown,1.0734619,1.1357665,0.8826937,0.8383317,1.1892123,0.95835114,0.50506556,0.8989624,1.1861755,1.4038368,1.3619288,1.1563209,0.0,1.265866,1.5777671,0.75559556,1.1563758,1.6005511,0.18458252,0.80306125,1.4944717,0.93613565,1.5743985,0.9863466,1.498881,1.1193869,0.3838242,0.0,1.0332545,1.6438947
