movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.4778154,0.52070266,0.5012636,0.12508598,0.7262858,0.5025834,0.17028952,0.5754911,0.4787383,0.6238564,0.0,0.6334271,0.0,0.23180033,0.0,0.4833694,0.27586976,0.67653865,0.38618398,0.3686969,0.44022,0.08889942,0.27387053,0.49880603,0.1659751,0.47444978,0.5281858,0.3102845,0.34446543,0.0,0.17920557,0.57866716,0.66211545,0.55217963,0.37804332,0.49153966,0.55614233,0.4407276,0.32203138,0.14611097,0.2345485,0.38826612,0.5554577,0.39478144,0.5188349,0.43017903,0.69062805,0.44409353,0.21302928,0.0
47metersdown,0.7398744,0.6454483,0.99644697,0.20590147,0.5389293,0.68154377,0.28702742,0.57377183,0.59900033,0.8840578,0.0,0.6632352,0.0,0.1931278,0.0,0.79995406,0.39947233,0.8011116,0.5767141,0.57507706,0.45908213,0.44090185,0.40950152,0.7076891,0.20120732,0.74104166,0.6874719,0.27778804,0.4891232,0.0,0.606032,0.8626138,0.8200496,0.74960977,0.5688808,0.4614423,0.91877973,0.3544845,0.4081415,0.19082949,0.6406222,0.48342663,0.36579677,0.31219673,0.8605943,0.37200806,0.6416484,0.5654479,0.5268643,0.0
abeautifuldaymovie,0.65118426,0.62335867,0.6468457,0.13464668,0.630679,0.5220552,0.38587853,0.63434273,0.5077653,0.5767697,0.0,0.5554826,0.0,0.21699132,0.0,0.62145495,0.3933314,0.6364644,0.18232274,0.3305293,0.39053082,0.31321096,0.2974343,0.7462437,0.23633142,0.39692536,0.59666866,0.28108796,0.5127895,0.0,0.28282425,0.6031927,0.5345197,0.3905461,0.46702152,0.4653267,0.50246364,0.32088798,0.4857279,0.08454571,0.27137378,0.46069807,0.51269263,0.19144467,0.63423926,0.35365716,0.61130375,0.376882,0.16328691,0.0
abominablemovie,0.6695726,0.84171444,0.96268356,0.39778337,0.85534817,0.6296877,0.49036703,0.7330426,1.0587882,0.80107474,0.0,0.91585886,0.0,0.47439522,0.0,0.7777022,0.51420915,1.1050562,0.4518878,0.6163679,0.6491226,0.41508785,0.44714075,1.0205864,0.33701414,0.46342948,1.0381287,0.2741284,0.5315405,0.0,0.49061278,0.9482785,0.93736655,0.8827556,0.32789168,0.6192688,0.83285356,0.5270972,0.33678687,0.1401212,0.41564786,0.726067,0.791223,0.2779918,0.9370096,0.49411142,0.9046053,0.2363293,0.3303388,0.0
adastramovie,0.52478075,0.45747736,0.5171347,0.2902676,0.48379347,0.4324006,0.2896919,0.5591425,0.24215952,0.49626952,0.0,0.6008429,0.0,0.21179235,0.0,0.3456356,0.36917493,0.68151134,0.3022914,0.22058295,0.54334724,0.2903876,0.26281595,0.5754503,0.0,0.3435202,0.34395084,0.05317778,0.3198834,0.0,0.26531357,0.40213048,0.5374806,0.44163164,0.60642064,0.30402917,0.5180468,0.4748543,0.25001577,0.06870978,0.34071445,0.5247508,0.3466079,0.3122716,0.5292277,0.34986946,0.4901747,0.31294832,0.07759234,0.0
adogsjourneymovie,0.7789255,1.777661,1.2536727,0.41902432,1.0794318,0.90116537,0.5240338,1.1051595,1.1282636,1.3342248,0.0,1.6789495,0.0,0.38029277,0.0,0.9684526,0.9296068,1.6481531,0.90366644,0.88047254,0.6238336,0.44987208,0.8669989,0.7295075,0.27253768,0.89840215,1.0203841,0.09888917,1.134739,0.0,0.43916532,1.4429445,1.2013118,1.3523315,0.8680065,0.74571764,1.6623939,0.8197518,0.88876325,0.22673139,0.6867168,1.1190615,0.73466605,0.6682265,0.92261255,0.6307147,1.0048146,0.93453,0.37830034,0.0
aftermathmovie,0.36909682,0.48923942,0.49914384,0.1939255,0.38573802,0.45320883,0.21459177,0.4160206,0.24997225,0.29864296,0.0008417682,0.4056553,0.0,0.16488309,0.0,0.4104889,0.23985997,0.5833194,0.31725258,0.20172414,0.16923676,0.26618582,0.370819,0.40480724,0.09026575,0.42944643,0.43040356,0.11145571,0.29287338,0.0,0.24425727,0.4990405,0.44908985,0.4330993,0.37140104,0.38176855,0.48621076,0.35472846,0.3110576,0.14640917,0.27386612,0.37065998,0.34898898,0.23893195,0.55324155,0.32481027,0.39453632,0.44210777,0.16207017,0.0
aftermovie,0.4334885,0.6140994,0.5153328,0.21767211,0.61839366,0.47503427,0.26977354,0.5029264,0.476191,0.419124,0.0,0.5986993,0.0,0.3878217,0.0,0.6042584,0.38192716,0.67854947,0.44768184,0.26694027,0.40289205,0.4019005,0.22907704,0.48097527,0.1375853,0.44379166,0.26449332,0.28931382,0.29959977,0.0,0.22948241,0.3938383,0.47626942,0.57783204,0.39383692,0.46128857,0.5814549,0.3885034,0.30797616,0.07854205,0.40962157,0.41662338,0.5557336,0.34339648,0.63157356,0.4015211,0.4852623,0.3436036,0.21362261,0.0
ahiddenlifefilm,0.24729832,0.28913435,0.2847525,0.12549028,0.26686648,0.2503276,0.14099659,0.2589977,0.19261773,0.26307905,0.0,0.31931156,0.0,0.10688618,0.0,0.24220046,0.1531462,0.34065753,0.16885696,0.17218924,0.17956945,0.1457412,0.14267142,0.2726637,0.07640902,0.2321254,0.23798475,0.09236602,0.1892738,0.0,0.12439378,0.26591554,0.28050214,0.24048154,0.19840974,0.21242791,0.30456978,0.18835765,0.20030017,0.052189656,0.16577043,0.23168173,0.2328895,0.13716993,0.2990345,0.17223448,0.2709076,0.19718653,0.102067694,0.0
alitamovie,0.74326074,0.6596744,0.7065294,0.38851666,0.7592846,0.49931702,0.35673225,0.85750747,0.7070384,0.77033496,0.0,0.8771866,0.0,0.39195764,0.0,0.50075257,0.40458152,0.8036733,0.658206,0.7012249,0.7962133,0.6588354,0.34271684,0.49174815,0.056925967,0.62941027,0.3351643,0.3057346,0.60764825,0.0,0.22014031,0.6128891,0.5936704,0.79745454,0.5417758,0.3662644,0.49668318,0.65392685,0.11328417,0.0,0.25019604,0.695774,0.48907295,0.3058889,0.75489545,0.19701052,0.7188511,0.5977702,0.24027322,0.0
