movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.8723332,0.7070474,0.3923067,0.7102685,0.68347925,0.61683786,0.0,0.680151,0.0,0.6178394,0.34297606,0.7901415,0.7924381,0.7066266,0.39785403,0.75528604,0.84238696,0.6799762,1.1043162,0.37492546,0.48712203,0.6789604,0.0,1.0655313,0.0,0.70729077,0.70886934,0.7171115,0.3739512,0.8091221
47metersdown,0.95679826,0.7537888,0.6517467,0.92947644,0.7418584,0.8346141,0.0,0.707703,0.0,0.94171757,0.47839722,1.0873096,0.6568014,0.49129492,0.53004783,0.5981218,0.73855364,0.5749701,0.8165978,0.10163856,0.7481926,0.9984357,0.4117286,1.1233222,0.0,0.6004748,0.76750815,0.3728791,0.76096326,1.244005
abeautifuldaymovie,0.5390247,0.6637315,0.35145968,0.82467824,0.55022514,0.5802957,0.0,0.69796425,0.0,0.63381463,0.29215232,0.7984724,0.7313953,0.70657235,0.199175,0.8021646,0.59915686,0.93812084,0.6738063,0.26981625,0.5564887,0.8420738,0.26749936,0.8884932,0.0,0.7311795,0.65766567,0.5953273,0.47733432,0.8046778
abominablemovie,1.0791986,1.1410823,0.7461853,0.8319749,0.80620617,0.6062413,0.0,0.7191198,0.0,0.6707954,0.338473,1.1367669,0.94318336,0.8176723,0.732463,1.2811388,0.6721258,1.0626773,1.3018608,0.40287033,0.6494488,0.9952601,0.607282,0.5578462,0.0,1.1127462,1.55681,0.8306295,0.89391875,1.1440208
adastramovie,0.4959911,0.6110644,0.51023394,0.5919954,0.49510968,0.20252986,0.0,0.43377188,0.0,0.38856098,0.30396372,0.5548246,0.5363883,0.5072027,0.303695,0.50543356,0.44620055,0.5939771,0.5424307,0.24111064,0.42725393,0.6413378,0.24423337,0.80800325,0.0,0.69028825,0.62103075,0.71457165,0.6289461,0.78687495
adogsjourneymovie,0.9816809,2.2476828,0.8316656,1.0904778,1.3252231,1.103694,0.0,1.3131751,0.0,1.0258725,0.092641726,1.369712,1.1317035,1.1725842,0.7704872,1.606763,1.1580325,1.0966125,1.1840639,0.23634209,0.686453,1.8151715,0.0,1.3689233,0.0,0.3294924,1.105673,1.1525608,0.5099741,1.2241867
aftermathmovie,0.73768836,0.8049559,0.38424146,0.392582,0.39985806,0.40722996,0.0,0.3014716,0.0,0.25566667,0.0863135,0.6182792,0.66122115,0.49494433,0.5679313,0.5318967,0.5770629,0.59289074,0.6083089,0.249175,0.4257734,0.61239856,0.027575389,0.76876485,0.0,0.666166,0.6561656,0.5067452,0.46147695,0.55613047
aftermovie,0.5444818,0.8159828,0.40776992,0.8214641,0.5187773,0.4769791,0.0,0.54831094,0.0,0.66724634,0.27133742,0.8653216,0.7327824,0.46885878,0.6397479,0.6119165,0.64060915,0.7385926,0.957342,0.31691924,0.6208723,0.81294256,0.40041983,0.79408026,0.0,0.7052652,0.7764217,0.6320031,0.67494977,0.7811733
ahiddenlifefilm,0.41285208,0.42825773,0.26571345,0.3479026,0.2791384,0.25168225,0.0,0.2745723,0.0,0.3011183,0.11885311,0.4353435,0.37645477,0.3095529,0.27176815,0.34227917,0.3406706,0.3877576,0.4303066,0.14844616,0.27527687,0.43530023,0.11571619,0.45734462,0.0,0.35818392,0.37884474,0.2961315,0.31601706,0.40413678
alitamovie,0.74607486,0.89187676,0.5028882,0.7323482,0.63517636,0.5928148,0.0,0.69775933,0.0,0.49150947,0.16786736,0.66794276,0.84130025,0.74711114,0.6531503,0.5215647,0.91140354,0.8665142,1.1452367,0.09318185,0.5416648,0.8886824,0.6264369,1.011044,0.0,0.8681023,0.57502306,0.6673699,1.0054746,0.6653357
