movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.25994477,0.47165883,0.5643516,0.0,0.4333647,0.4370329,0.4769656,0.33398736,0.9095362,0.7071492,0.22065437,0.21537033,0.5206172,0.6352333,0.56529725,0.59133077,0.47920984,0.4488198,0.45745248,0.6030197,0.0,0.8175902,0.5905948,0.5138686,0.0,0.7514621,0.28452307,0.32902285,0.35300416,0.061058395,0.0,0.46922413,0.5799715,0.6836793,0.23061183,0.3954063,0.7087949,0.74163604,0.6202222,0.5537777,0.6604325,0.055235043,0.27241245,0.076608896,0.48132616,0.35917386,0.04136268,0.41129944,0.3978171,0.0
47metersdown,0.4080335,0.55557436,0.64945006,0.0,0.5938443,0.5885071,0.68940336,0.2434574,1.184342,0.5077242,0.38894683,0.45033222,0.86644506,0.6608144,0.82067865,0.8667724,0.92399055,0.6198857,0.83052313,0.4739535,0.0,0.93926865,0.6660359,0.6202047,0.0,1.2299315,0.5714952,0.23202597,0.36815012,0.107416525,0.0,0.47635293,0.49979016,0.8090554,0.15362781,0.61041695,0.48117107,0.8333862,0.7982839,0.6074754,1.058692,0.14133312,0.5951569,0.52457345,0.5487693,0.5895214,0.095295854,0.5573955,0.5340434,0.0
abeautifuldaymovie,0.20950064,0.4993766,0.57769954,0.0,0.44310072,0.46929997,0.35594124,0.50700426,0.89593583,0.6040488,0.13488269,0.29951882,0.53211707,0.6000258,0.6341647,0.4579087,0.69386554,0.59153664,0.27577487,0.6126435,0.0,0.8832368,0.5827419,0.5309823,0.0,0.8772096,0.32378867,0.48688117,0.48268038,0.049421523,0.0,0.6622688,0.34834573,0.76446575,0.23466575,0.47083116,0.38603225,0.5935318,0.7805202,0.48084447,0.57141465,0.09303799,0.3470133,0.24258928,0.52994925,0.4513189,0.091724515,0.5013587,0.35288924,0.0
abominablemovie,0.04591495,1.1117792,0.957991,0.0,0.7831692,0.5790978,0.65470654,0.31276655,1.7169122,1.0014851,0.78542507,0.2955754,1.0566678,0.9315392,1.0621332,0.7866814,1.0097753,0.90746546,0.6103933,0.9273189,0.0,1.1779158,0.840741,0.74986845,0.0,1.0612725,0.16807432,0.5863532,0.7182024,0.0,0.0,0.9034806,0.9332213,1.1630263,0.19604877,0.6682797,1.2981663,1.2928737,1.2599547,0.7313819,1.0573282,0.0,0.43851346,0.22356075,0.60849804,0.8012292,0.04354743,0.39027023,0.6471832,0.0
adastramovie,0.18585795,0.19889441,0.4229581,0.0,0.32293233,0.37751523,0.33296636,0.331163,0.88747394,0.52352905,0.24271595,0.29833972,0.67128026,0.59923995,0.4316706,0.40519154,0.60164964,0.42385474,0.42924476,0.6404589,0.0,0.511894,0.51451045,0.44724137,0.0,0.6488561,0.2441603,0.348687,0.2857321,0.0,0.0,0.6588933,0.5356258,0.687153,0.2502858,0.36272743,0.5297304,0.5931483,0.60102016,0.40821472,0.54054844,0.11502987,0.40759027,0.21543817,0.34030414,0.55635965,0.0,0.47093445,0.26415557,0.0
adogsjourneymovie,0.29067364,0.69812524,1.0422286,0.0,1.0523727,0.2915254,1.0241721,0.3622214,2.2253997,1.0313207,0.76114887,0.826751,1.5164337,1.3834835,1.3771759,1.2323639,0.9460396,1.077512,1.0902339,1.1407977,0.0,1.7008795,1.1055604,1.4736176,0.0,1.6118536,0.754804,0.43642488,0.7779546,0.45264405,0.0,0.9807826,1.1158892,1.7778964,0.2617432,1.0428399,0.98848754,1.1784064,1.078278,0.9578992,1.3190639,0.14298888,0.8423253,0.58603275,0.7324168,0.8484104,0.07644387,0.55111295,0.2997045,0.0
aftermathmovie,0.040074207,0.37960523,0.38906002,0.0,0.42193797,0.30570957,0.40580878,0.17748292,0.80652165,0.5957398,0.25457883,0.2386626,0.5223695,0.34316552,0.56591666,0.43696445,0.39725655,0.32798272,0.35940325,0.5241313,0.0,0.61069435,0.41252962,0.43501717,0.0,0.4804661,0.23837785,0.1715818,0.24207047,0.036044896,0.0,0.32732454,0.30234465,0.6420715,0.07623729,0.31247455,0.36296412,0.5254267,0.41563833,0.36560866,0.5979933,0.12305911,0.21764527,0.1291941,0.26398677,0.46262282,0.109153576,0.2799139,0.3812279,0.0
aftermovie,0.26029584,0.44971997,0.5481838,0.0,0.35189185,0.44022384,0.38628897,0.36323982,0.88176435,0.517317,0.24756321,0.17263594,0.5544941,0.5348011,0.51918733,0.35825676,0.5649162,0.29763764,0.29815555,0.6669505,0.0,0.62268543,0.63100773,0.5109307,0.0,0.6111034,0.34915397,0.30838916,0.32561475,0.164487,0.0,0.50703377,0.45847845,0.6535526,0.11430472,0.50886726,0.48426527,0.64523053,0.6526265,0.41631132,0.57760525,0.06527556,0.33894476,0.15624768,0.45254624,0.31103942,0.027924886,0.47329727,0.25122193,0.0
ahiddenlifefilm,0.08064651,0.23451942,0.26324347,0.0,0.2362553,0.1928679,0.20283543,0.13533531,0.43064958,0.2677915,0.13135651,0.15439072,0.2869199,0.2644982,0.28505483,0.24828245,0.26121265,0.21067458,0.17630354,0.27364144,0.0,0.35206023,0.2600026,0.26998845,0.0,0.34195304,0.14630772,0.14563857,0.16537683,0.041144356,0.0,0.24742745,0.2245088,0.34280613,0.079351425,0.20720983,0.2422437,0.31739694,0.3011846,0.22875474,0.27895746,0.04549089,0.16841267,0.10514748,0.19277115,0.23182303,0.02372433,0.16997226,0.16871314,0.0
alitamovie,0.12395842,0.62202567,0.76739657,0.0,0.46113756,0.43010333,0.39845368,0.47289574,1.5474336,0.5910128,0.36228275,0.32898706,0.9482776,0.8438988,0.78819084,0.6021061,0.9506572,0.2553846,0.55154765,0.866941,0.0,0.83707964,0.8360693,0.8969723,0.0,0.820367,0.3213424,0.3397123,0.5480039,0.0,0.0,0.8363483,0.38980016,0.85714024,0.1630065,0.7144834,0.7013554,0.9074096,0.9802262,0.6971797,0.9764318,0.0,0.50362927,0.28809187,0.7630883,0.81882006,0.076970264,0.7201085,0.5284283,0.0
angelhasfallen,0.23743495,0.7470738,0.8656247,0.0,0.7655189,0.42467096,0.6674631,0.302036,1.0653195,0.7792776,0.47267485,0.40824395,0.8310848,0.79149175,0.6611765,0.68757343,0.7437049,0.6969,0.41950315,0.96143234,0.0,0.8607556,0.7388488,0.53975606,0.0,1.1273993,0.52441335,0.3949326,0.42057186,0.0,0.0,0.9457597,0.6976227,1.0906308,0.25012398,0.6407182,0.5798943,0.96781015,1.002606,0.56079173,0.88205266,0.083530985,0.66126645,0.3718723,0.33676305,0.87978226,0.16197005,0.5992581,0.35475022,0.0
angrybirdsmovie,0.5223316,0.87711006,1.999136,0.0,1.0580885,1.0009911,0.695278,0.9499247,2.1941984,0.921985,0.7959925,0.6853476,1.435646,1.3617965,1.1695086,1.0696204,1.7365236,0.8221289,0.91704917,1.6133463,0.0,1.6967771,1.565403,0.9919493,0.0,1.8538347,0.7633712,0.9552767,1.2414794,0.087387234,0.0,1.3930665,0.8398406,1.5761311,0.56175363,0.9271885,1.5202817,1.301495,1.5932517,1.230442,1.31871,0.0,0.8827153,0.49077317,0.9742021,1.3387989,0.13629934,0.7757107,0.730821,0.0
annabellemovie,0.050265245,0.95111716,1.0708439,0.0,0.78861403,0.48087934,0.69720775,0.5579653,1.731405,0.8099845,0.39820772,0.27001104,0.9368366,1.0586149,1.2129989,0.91867715,1.045266,0.86990154,0.463482,1.101269,0.0,1.6140473,1.0081601,1.0409529,0.0,1.2872957,0.4428387,0.56363535,0.7584819,0.027383965,0.0,0.9940753,0.65937716,1.1406558,0.18245018,0.63405174,1.1590359,1.2970419,1.2111622,0.8622156,0.9111387,0.3911819,0.51141906,0.38168043,0.631741,0.7280661,0.10317294,0.4160307,0.40344894,0.0
annamovie,0.16799496,0.4951616,0.668838,0.017337851,0.61842406,0.5328182,0.3020848,0.34426564,1.0169549,0.67856055,0.3500164,0.38426018,0.7040757,0.53754663,0.6609558,0.5133067,0.584619,0.53145945,0.39770684,0.77539825,0.0,0.9958966,0.6354036,0.5979679,0.0,0.8673125,0.34039983,0.35563055,0.4600292,0.06920983,0.0,0.6230267,0.47522214,0.776923,0.18971205,0.53884214,0.5678593,0.6155823,0.76469195,0.6002069,0.6182108,0.18157841,0.3818118,0.16045897,0.6079312,0.45092568,0.017255561,0.37569183,0.17039816,0.0
apollo11movie,0.10500894,0.24988572,0.37158668,0.0,0.37570748,0.25939968,0.29064035,0.19011548,0.60304326,0.32695812,0.21140511,0.18228409,0.3669661,0.36191386,0.34301952,0.27127022,0.46348956,0.17884767,0.187021,0.36347133,0.0,0.41602096,0.26504827,0.3748157,0.0,0.48887601,0.1701303,0.16745433,0.19764137,0.12098369,0.0,0.33008713,0.18645477,0.5215602,0.20803861,0.27427226,0.32414475,0.35798788,0.45392457,0.36280978,0.4550849,0.08639909,0.093526475,0.0697003,0.30224997,0.26167285,0.0,0.26913723,0.1524778,0.0
arcticdogsmovie,0.22106813,0.3708014,0.6407498,0.0,0.5478849,0.5723664,0.5138965,0.47371823,0.9109757,0.5647941,0.27491271,0.3268205,0.49867186,0.43782198,0.6188103,0.5694268,0.7088382,0.39273593,0.4051401,0.6113026,0.0,0.69995564,0.60409015,0.5606122,0.0,0.82164836,0.40919262,0.258254,0.46368077,0.038212452,0.0,0.50751233,0.41337702,0.8178174,0.19585511,0.5130646,0.51555026,0.49245042,0.72828627,0.55096084,0.5857667,0.076599404,0.3398164,0.16802149,0.57624596,0.53655535,0.0,0.48144308,0.27193803,0.0
arcticmovie,0.1429809,0.39058763,0.45077798,0.0,0.46225914,0.31728628,0.2668752,0.3973183,0.7883627,0.56970656,0.259543,0.23190856,0.45907298,0.38185847,0.50164527,0.42791063,0.43099287,0.3745332,0.2895939,0.5014643,0.0,0.55531365,0.46909794,0.39232296,0.0,0.4835918,0.23051044,0.31304744,0.27685,0.0,0.0,0.3264734,0.4942941,0.6238343,0.17509061,0.44102737,0.36536548,0.6453801,0.48494685,0.35788795,0.6129677,0.0932557,0.36049375,0.03886965,0.38255155,0.33884874,0.075397134,0.3453972,0.309432,0.0
artofracingmovie,0.11810283,0.5618575,0.489275,0.0,0.56042296,0.27977952,0.41860396,0.3921026,1.1440341,0.59256935,0.22580776,0.29766223,0.7637346,0.71104276,0.61045605,0.6565435,0.71749216,0.5984553,0.61325085,0.8523397,0.0,0.6522968,0.72142774,0.70445347,0.0,0.7482889,0.27368182,0.37399298,0.3932628,0.0,0.0,0.5529292,0.7640269,0.8192006,0.2985737,0.52935684,0.60248244,0.7035757,0.7292106,0.5383669,0.58516353,0.12619713,0.5507475,0.2253508,0.5142357,0.6485054,0.09149154,0.44673654,0.38082096,0.0
avengers,0.16220103,0.44726866,0.4741738,0.0,0.63122606,0.3041416,0.46688527,0.27594262,1.010939,0.63512737,0.28768727,0.19414747,0.60997516,0.43154266,0.5424104,0.4716953,0.3910337,0.4113784,0.36146656,0.50438523,0.0,0.5769302,0.47310284,0.48391297,0.0,0.6285331,0.18423629,0.24477218,0.30951914,0.024239074,0.0,0.52494687,0.4847143,0.7553132,0.25919682,0.3750571,0.4063357,0.60364056,0.55132306,0.37706098,0.64727604,0.017677194,0.30749178,0.14397012,0.51627004,0.42316362,0.016337948,0.45792556,0.30155167,0.0
beachbummovie,0.0,0.42404586,0.50428295,0.0,0.4692866,0.3837755,0.3400604,0.11784874,0.9186257,0.57654196,0.42270738,0.3114517,0.5952499,0.52679324,0.49616778,0.45411795,0.5312283,0.29453328,0.21457043,0.66892564,0.0,0.4313194,0.48477623,0.54739517,0.0,0.7582657,0.18829873,0.4018164,0.17942283,0.038482185,0.0,0.59711033,0.3617306,0.67562443,0.33910388,0.4328094,0.37663695,0.69946194,0.683136,0.38159776,0.7139519,0.1960602,0.34386605,0.15014815,0.47578156,0.38899514,0.044113055,0.34883493,0.23027287,0.0
