movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.09806342,0.26742768,0.38902372,0.416718,0.3696111,0.46197537,0.0,0.0,0.3681383,0.49176043,0.17891847,0.5050872,0.4294477,0.2742312,0.4420741,0.23187207,0.0,0.2399738,0.44487765,0.45315042,0.25798497,0.17858467,0.39660892,0.31197855,0.0,0.4072881,0.38073123,0.29727656,0.0,0.37958378,0.0,0.49826658,0.30730847,0.0,0.5730935,0.4304141,0.28147498,0.30397078,0.47950763,0.27876508,0.4654769,0.41545114,0.4676718,0.0,0.09868662,0.3549142,0.0,0.0,0.4170118,0.0,0.5621551,0.071011215,0.0,0.34359458,0.41712356,0.0,0.2917149,0.0,0.24293733,0.0,0.51655686,0.51294667,0.2359494,0.45911458,0.3210226,0.29717484,0.1763813,0.0,0.16662076,0.29066026,0.38628066,0.2813296,0.2051911,0.39849287,0.4405138,0.11000382,0.15019216,0.29800868,0.4546151,0.5793596,0.33064622,0.29863927,0.4678947,0.24764751,0.0,0.0,0.3213174,0.4407757,0.31504807,0.0,0.3797666,0.36476237,0.34701264,0.04883291,0.0,0.21249945,0.55509454,0.16736834,0.3324128,0.48013607,0.27676383,0.0,0.5618192,0.4461844,0.2879545,0.3977366,0.41890967,0.0,0.33572766,0.070707045,0.29613927,0.19015518,0.44625825,0.20785558,0.24356501,0.4080551,0.3491359,0.2518596,0.23274443,0.3172881,0.21981505,0.16837004,0.0,0.40148392,0.15782848,0.31873327,0.50337285,0.37464082,0.251253,0.0,0.1689586,0.34720293,0.43354642,0.2542494,0.44023183,0.5491278,0.3306551,0.0,0.2941985,0.110526405,0.31641525,0.3232597,0.39160034,0.30941936,0.49053162,0.29632947,0.47489086,0.43593338,0.0,0.48743206
47metersdown,0.07673985,0.5719241,0.51903605,0.69581443,0.93270427,0.48098218,0.0,0.16869421,0.5374506,0.62482977,0.37377104,0.6021998,0.3975,0.31310755,0.48089042,0.3213517,0.0,0.48466644,0.5864083,0.4295389,0.34544548,0.0,0.5493754,0.23868577,0.0,0.55810624,0.3192848,0.47641897,0.0,0.45685163,0.0,0.7927872,0.38179263,0.0,0.7144198,0.4511284,0.25727412,0.32364282,0.2748238,0.42665485,0.44065118,0.3254018,0.6459684,0.0,0.23832256,0.35380223,0.0,0.0,0.5578806,0.0,0.6755358,0.03403271,0.0,0.33484542,0.64784384,0.0,0.33804387,0.0,0.3071415,0.0,0.9558548,0.3328697,0.11613347,0.6281778,0.29553446,0.5368645,0.2996949,0.0,0.18177621,0.6681953,0.4810795,0.4482792,0.3348126,0.4688549,0.6890615,0.12435056,0.27521384,0.46129292,0.74259996,0.7713071,0.39571872,0.42257196,0.38511178,0.44481477,0.117424466,0.0,0.55922407,0.54282457,0.49432582,0.0,0.5088306,0.362451,0.4260855,0.03989492,0.0,0.29733583,0.71666276,0.17641692,0.38542527,0.75286496,0.5167208,0.0,0.65081024,0.40707648,0.6682269,0.38975573,0.4859091,0.0,0.49753714,0.08299932,0.37611058,0.2871003,0.5307046,0.048092835,0.46300417,0.39983517,0.25737542,0.5499021,0.3261535,0.3080754,0.5097832,0.14453249,0.0,0.64690304,0.10349498,0.21435569,0.3764554,0.49056944,0.61255664,0.0,0.23170422,0.51910436,0.36691138,0.34170452,0.2351135,0.82459927,0.30195692,0.0,0.37113473,0.07322999,0.4648949,0.44334322,0.46428397,0.3119894,0.65639275,0.51009834,0.6370779,0.66498363,0.0,0.6099667
abeautifuldaymovie,0.22256334,0.38255703,0.3192361,0.5011902,0.5263589,0.3100675,0.0,0.12926857,0.2807973,0.44829822,0.26011792,0.360854,0.2433505,0.2610093,0.2625141,0.22129303,0.0,0.3861414,0.41060594,0.33530885,0.26784804,0.13164258,0.35049194,0.2845129,0.0,0.3791615,0.37846568,0.45014045,0.0,0.28108144,0.0,0.47839716,0.36727667,0.0,0.5467093,0.35753635,0.23861703,0.14092135,0.3283664,0.3613836,0.38894758,0.31765807,0.5351887,0.0,0.1953898,0.3028577,0.0,0.0,0.24942482,0.0,0.4836695,0.08367799,0.0,0.2789341,0.2597103,0.0,0.20715238,0.0,0.20195176,0.0,0.5809073,0.21282946,0.13434958,0.3155509,0.25738218,0.17273611,0.25545165,0.0,0.13858002,0.49000305,0.38204357,0.24587317,0.22429088,0.4726425,0.47801647,0.103257075,0.17167145,0.44877508,0.43243855,0.48193172,0.30375662,0.24857326,0.4402138,0.3031955,0.12762365,0.0,0.3160541,0.33807793,0.39905342,0.0,0.38026458,0.39607894,0.21408688,0.0011873594,0.0,0.24684516,0.38721707,0.20915276,0.34908545,0.5318387,0.31751856,0.0,0.45508882,0.41085184,0.29142317,0.21819754,0.37406325,0.0,0.26187375,0.28818133,0.21476702,0.111981176,0.39297378,0.21206093,0.24340862,0.23139922,0.0519826,0.32454908,0.16676682,0.23124771,0.28721312,0.1827459,0.0,0.46761763,0.18057236,0.21655162,0.4424984,0.2341817,0.40586618,0.0,0.2050337,0.17516373,0.39052993,0.28499925,0.3871182,0.51324904,0.25969344,0.0,0.24570914,0.072908506,0.25643048,0.23692837,0.48492846,0.2539411,0.48746222,0.22966267,0.44234678,0.26917228,0.0,0.35469228
abominablemovie,0.42130733,0.7308183,0.8094331,0.8162876,1.0431012,0.74736935,0.0,0.26680917,0.7973493,0.9477466,0.46392626,0.64039165,0.6324903,0.59772086,0.4748665,0.44291678,0.0,0.550166,0.71701616,0.582994,0.5437925,0.15518236,0.68541074,0.28754288,0.0,0.8739632,0.46456116,0.7965679,0.0,0.5237244,0.0,0.8428831,0.43707135,0.0,0.8109962,0.662377,0.5208212,0.5211688,0.5793369,0.63031024,0.8086979,0.37909585,0.9046646,0.0,0.35388136,0.52425736,0.0,0.0,0.816621,0.0,0.7093277,0.072516054,0.0,0.5518017,0.46744293,0.0,0.5854841,0.0,0.34099492,0.0,0.9266844,0.40629062,0.2363321,0.7692496,0.36140805,0.55140394,0.6697159,0.0,0.26305908,0.64690304,0.42894608,0.5997035,0.20576681,0.6331805,0.69199914,0.0,0.31302536,0.43593594,1.2320769,0.9212589,0.48966265,0.6564732,0.467493,0.5776301,0.0,0.0,0.76096034,0.60241663,0.50513697,0.0,0.73391384,0.7471183,0.19938515,0.0,0.0,0.6391411,0.6780427,0.31891733,0.44639307,1.3100978,0.4886507,0.0,0.776544,0.75387627,0.69322836,0.81868917,0.4922091,0.0,0.65941095,0.25152916,0.41225296,0.08293731,0.87044585,0.41841143,0.3860945,0.39997137,0.19201599,0.48184678,0.43989182,0.28388184,0.43346292,0.28853595,0.0,0.66059846,0.22638074,0.2823779,0.8656592,0.47140202,0.6413575,0.0,0.46627787,0.35406545,0.73863673,0.7962608,0.7437331,0.99528,0.2907698,0.0,0.41929027,0.11904189,0.50674844,0.5803079,0.8729746,0.6030748,0.70011455,0.73183554,0.73449886,0.7915713,0.0,0.72867185
adastramovie,0.29192805,0.3396061,0.37315512,0.37315235,0.68944126,0.3486111,0.0,0.11060715,0.35643858,0.4199704,0.39886427,0.3465819,0.2800652,0.18096851,0.2894995,0.20031834,0.0,0.3978106,0.43235564,0.3888164,0.26536694,0.20335117,0.2820927,0.19876619,0.0,0.34619313,0.36991072,0.36814108,0.0,0.23817602,0.0,0.42299032,0.21597815,0.0,0.54238445,0.33819172,0.20994365,0.10730725,0.36261845,0.21021363,0.32655212,0.17406914,0.41391864,0.0,0.10851749,0.3910663,0.0,0.0,0.30818895,0.0,0.49661955,0.04436176,0.0,0.24922936,0.28097588,0.0,0.21208556,0.0,0.2434969,0.0,0.48306537,0.4024359,0.32696688,0.31302008,0.4100304,0.4691269,0.2593355,0.0,0.1236567,0.28328845,0.27599427,0.27101403,0.15320335,0.4404541,0.39896926,0.0,0.19509903,0.32741782,0.57781845,0.5666224,0.26289165,0.28954157,0.23708002,0.34298727,0.06497412,0.0,0.46238798,0.23094995,0.35187024,0.0,0.35264853,0.3640613,0.2946018,0.032361392,0.0,0.25877932,0.3204873,0.11192861,0.29707742,0.62562644,0.38245717,0.0,0.3651584,0.39280275,0.3545963,0.39116138,0.27637625,0.0,0.26738146,0.095139906,0.14195551,0.25583848,0.4110225,0.13305832,0.25115287,0.24071558,0.17424537,0.33311436,0.27627403,0.19248721,0.28206998,0.12907857,0.0,0.38441715,0.15441912,0.15525067,0.5262526,0.21405077,0.3159442,0.0,0.118468955,0.3268696,0.36805034,0.27557805,0.2948471,0.38250142,0.13426118,0.0,0.24458455,0.10315971,0.34162837,0.31560308,0.30954075,0.2834371,0.46976948,0.3033753,0.5203199,0.49658749,0.0,0.29870528
adogsjourneymovie,0.536985,0.99155605,0.7653285,1.2599607,1.4277872,0.97861165,0.0,0.5212865,1.3882408,1.2332143,0.79792345,0.50901437,0.7416755,0.5845579,0.39766315,0.2766952,0.0,0.8608366,1.4567962,0.6257132,0.5334239,0.0,0.76765907,0.44504058,0.0,1.2390875,0.6764706,0.8266857,0.0,0.77382606,0.0,1.2572705,0.91567236,0.0,1.0322772,0.6799533,0.5146525,0.64006704,0.7620334,0.63719517,0.6351096,0.33470207,0.81881577,0.0,0.5162681,0.5171522,0.0,0.0,0.63132685,0.0,1.0791942,0.23699681,0.0,0.50702876,0.68233025,0.0,0.5690282,0.0,0.61266655,0.0,1.3585731,0.77567273,0.7402,0.89816695,0.78071123,0.8633177,0.49040294,0.0,0.14130162,0.88499165,0.6869722,0.87515503,0.32492152,0.95778555,1.0040574,0.20676729,0.36091578,0.7712269,1.5256191,1.3881586,0.7882724,0.72773486,0.45728695,0.4849911,0.2768949,0.23714209,0.8644448,0.64636445,1.1507624,0.0,1.0112941,0.7609795,0.8610332,0.0,0.0,0.6566483,0.8482994,0.19286749,0.63053405,1.233139,0.7722076,0.0,1.158262,0.53366226,1.1044931,0.6265918,0.9775809,0.0,0.51671207,0.23615715,0.14858615,0.5707473,0.7669441,0.072622836,0.28799242,0.74170566,0.24205597,0.76954603,0.36589974,0.3234656,0.96864325,0.2722112,0.0,1.0613436,0.26929304,0.48273194,1.1763853,0.5916288,0.84972286,0.0,0.37590694,0.8074373,0.71655124,0.66498584,0.6639011,1.2215532,0.28762096,0.0,0.8070785,0.30940393,0.616005,0.21514237,0.91672325,0.9051461,1.2152157,0.6469297,1.1152309,0.8222477,0.0,1.077659
aftermathmovie,0.21086353,0.28256512,0.20794563,0.4438905,0.43239114,0.28235808,0.0,0.11810961,0.2459661,0.3566084,0.27384982,0.2578832,0.26401514,0.25827476,0.24067363,0.18465829,0.0,0.35956413,0.22728203,0.27716312,0.23241134,0.1800147,0.22522953,0.15974277,0.0,0.3083635,0.2689372,0.32851428,0.0,0.2503623,0.0,0.35072452,0.19703263,0.0,0.4448951,0.25448635,0.16255875,0.18151885,0.407075,0.23367426,0.29836243,0.2721943,0.27688172,0.0,0.056149613,0.25799555,0.0,0.0,0.26124603,0.0,0.33986035,0.09269751,0.0,0.1571269,0.19290774,0.0,0.27463466,0.0,0.20349732,0.0,0.37713325,0.20424552,0.13443516,0.2954667,0.22508591,0.20147105,0.24719061,0.0,0.1337519,0.31140906,0.24651602,0.15854156,0.16475418,0.31811428,0.24189444,0.05737526,0.13796428,0.29183188,0.42231876,0.4107796,0.24728727,0.24064614,0.38048473,0.21799608,0.0,0.0,0.40756363,0.27449203,0.24223167,0.0,0.339141,0.30485088,0.18661691,0.0,0.0,0.18567058,0.38644767,0.120180346,0.21621734,0.36806846,0.22298343,0.0,0.3593302,0.3017758,0.36309746,0.25002137,0.18360423,0.0,0.12319185,0.10295909,0.091382526,0.17390138,0.32984206,0.18156375,0.25435132,0.21280833,0.13438612,0.17191827,0.1624511,0.15517299,0.28414994,0.10554859,0.0,0.2484003,0.053670663,0.25871378,0.37981963,0.26300249,0.24888557,0.0,0.14516382,0.20932156,0.44543666,0.2762477,0.32389036,0.39916515,0.24157032,0.0,0.13157047,0.11130659,0.15313776,0.11709283,0.3487899,0.26847735,0.2748789,0.2499508,0.33828792,0.2981923,0.0,0.21319741
aftermovie,0.24887575,0.46167302,0.2940274,0.5581257,0.5547077,0.27808464,0.0,0.06724848,0.3173002,0.46171373,0.3405457,0.40157232,0.35976726,0.20921756,0.37360898,0.21827242,0.0,0.34780607,0.30848762,0.18834989,0.43220654,0.15450218,0.45211384,0.2483133,0.0,0.38013837,0.29794866,0.4198519,0.0,0.23419711,0.0,0.45441058,0.25411138,0.0,0.6202714,0.3204121,0.19908442,0.21785942,0.44737938,0.26324356,0.37076578,0.32187536,0.39795974,0.0,0.21725497,0.33543372,0.0,0.0,0.403032,0.0,0.43435636,0.054733083,0.0,0.24003741,0.3398463,0.0,0.38179517,0.0,0.27672133,0.0,0.53086543,0.37087202,0.17013185,0.45659196,0.2593996,0.32502642,0.2107749,0.0,0.08572696,0.42144364,0.3142878,0.37664568,0.16827708,0.33586836,0.39356574,0.1031433,0.2429503,0.32838997,0.5800254,0.5280925,0.27871844,0.3982121,0.36448142,0.3210834,0.0,0.0,0.46451604,0.25189552,0.302429,0.0,0.44151664,0.41042888,0.37497592,0.0,0.0,0.19535904,0.41140455,0.20767869,0.2831414,0.5368644,0.23368143,0.0,0.33164918,0.3792547,0.4377439,0.29980472,0.35689816,0.0,0.14174403,0.20981814,0.10158743,0.17926821,0.5542835,0.17148565,0.21015953,0.27263921,0.15647767,0.2380727,0.20440178,0.23962006,0.36966616,0.1901557,0.0,0.2550982,0.1532476,0.24535026,0.345854,0.16290218,0.39630103,0.0,0.22153613,0.27935824,0.4296495,0.29214916,0.37338808,0.52226657,0.19078983,0.0,0.3532873,0.017779974,0.25442123,0.27205765,0.35801643,0.32811254,0.42501435,0.26283386,0.54785264,0.51959455,0.0,0.41507503
ahiddenlifefilm,0.08528254,0.1369919,0.14709245,0.20423132,0.21809164,0.13857375,0.0,0.052061584,0.15612021,0.20748214,0.11606729,0.13848087,0.13135472,0.10955142,0.1227482,0.0863819,0.0,0.1578255,0.16260396,0.14038017,0.10464079,0.050823778,0.1423996,0.06380091,0.0,0.1539557,0.15259537,0.14849833,0.0,0.109388344,0.0,0.1850319,0.11987749,0.0,0.223323,0.13895309,0.095046535,0.10091778,0.13714862,0.11044295,0.16791674,0.09721034,0.18428452,0.0,0.057095483,0.13536397,0.0,0.0,0.13178416,0.0,0.19852205,0.02914808,0.0,0.099377364,0.114431426,0.0,0.10554926,0.0,0.07585153,0.0,0.2010715,0.1325032,0.09683548,0.16185898,0.12020363,0.122289084,0.10208317,0.0,0.0423057,0.14083531,0.11890596,0.09041533,0.0790844,0.15872273,0.16699366,0.037011065,0.08191022,0.14126498,0.21813756,0.23748328,0.11389691,0.10565205,0.1376217,0.11687234,0.038466185,0.0,0.16841418,0.13765197,0.14451963,0.0,0.15433204,0.13098453,0.10520283,0.0,0.0,0.0815798,0.18945363,0.0630963,0.12039439,0.21227825,0.11993213,0.0,0.18226026,0.14529073,0.12814645,0.13361269,0.13926926,0.0,0.0980378,0.06841839,0.0605186,0.06767568,0.16444023,0.0681312,0.09562637,0.09983772,0.060931772,0.10252917,0.09703072,0.07451836,0.105355784,0.077194236,0.0,0.1521208,0.058617212,0.07845831,0.18101315,0.11739909,0.14456074,0.0,0.081536256,0.107114725,0.16063564,0.11405315,0.15783568,0.1821439,0.099530384,0.0,0.088199474,0.03576558,0.11068,0.09951385,0.17886399,0.11877619,0.18525311,0.118433684,0.18830946,0.1650536,0.0,0.15743467
alitamovie,0.4969671,0.70087713,0.43026203,0.5968303,0.78692096,0.8198244,0.0,0.18809104,0.6202994,0.388991,0.76222193,0.61154646,0.4915185,0.31120378,0.44474098,0.6151835,0.0,0.86938286,0.59544235,0.7673496,0.27471918,0.12027048,0.6886274,0.18982755,0.0,0.44945404,0.4751224,0.54662955,0.0,0.53506094,0.0,0.66516703,0.51894695,0.0,0.99686384,0.68729824,0.2625906,0.51069844,0.5317657,0.40721303,0.64185935,0.11277323,0.6070923,0.0,0.100317545,0.5720382,0.0,0.11904514,0.5127411,0.0,0.6456013,0.0,0.0,0.4449373,0.33879492,0.0,0.3678791,0.0,0.1461886,0.0,0.71163166,0.49488056,0.47350797,0.58901966,0.58485353,0.607384,0.406619,0.0,0.10954747,0.48506296,0.7291484,0.4421755,0.423749,0.6722741,0.7769628,0.009320116,0.4324819,0.49056873,0.7812472,0.94344676,0.34285343,0.41101047,0.52626777,0.6621796,0.0,0.0,0.6630709,0.5443773,0.8571013,0.0,0.6518642,0.62595147,0.51544917,0.031932317,0.0,0.5519451,0.69759387,0.27359688,0.38025653,0.8612416,0.42757067,0.0,0.5657029,0.6135505,0.7925495,0.40096992,0.5372304,0.0,0.5393063,0.16588719,0.32530198,0.30385312,0.5857103,0.10888052,0.34651482,0.45097977,0.26482078,0.506613,0.29027468,0.2629434,0.60670465,0.27088404,0.0,0.64853805,0.18791959,0.31016964,0.66813284,0.5688918,0.6699055,0.0,0.2536881,0.5262561,0.84520996,0.5560503,0.59621143,0.93343234,0.3443902,0.0,0.22296138,0.14950079,0.46476704,0.51590097,0.44095084,0.45263332,0.6527365,0.6050338,0.85151607,0.8267316,0.0,0.7274035
