movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.0,0.7660074,0.56576705,0.6395944,0.85196954,0.49112448,0.42052194,0.54082274,0.54632956,0.044267714,0.47258413,0.57500905,0.028051946,0.7735865,0.41673237,0.65470904,0.353604,0.701813,0.53380734,0.31882298,0.41325492,0.8120422,0.46004197,0.60466594,0.6537614,0.7627458,0.0,0.5075825,0.84362525,0.0,0.6896435,0.17998922,0.58707565,0.3630947,0.17247646,0.3916286,0.6843212,0.7452184,0.65643597,0.4433229,0.34595603,0.3621215,0.40792567,0.52224636,0.68824303,0.25793114,0.7843433,0.8011729,0.66281396,0.1359636
47metersdown,0.0,0.88960165,0.52260715,0.6934047,0.84636235,0.7173208,0.76402617,0.64172834,0.5343875,0.13621719,0.5328532,0.42497757,0.0,0.60730547,0.5269718,0.49795622,0.57363206,0.6835867,0.621239,0.65501946,0.5762811,1.2192007,0.5561911,0.8433348,0.59223735,0.8942365,0.0024627466,0.94668967,0.89903826,0.0,0.7651652,0.2500591,0.6651999,0.3941786,0.1379692,0.18794198,0.6823076,0.8336746,0.70169735,0.65546584,0.43486917,0.3629846,0.71865827,0.5007414,0.85223085,0.6846642,0.73440486,0.6641936,0.70946336,0.13186955
abeautifuldaymovie,0.0,0.68138015,0.22611193,0.5652444,0.7518248,0.4848856,0.3814852,0.55331975,0.46343735,0.17672274,0.6244038,0.47428185,0.0,0.5633404,0.402793,0.48415422,0.49205163,0.5997191,0.6789237,0.5030953,0.43688074,0.6707295,0.4741647,0.7038865,0.5882516,0.91037923,0.0,0.71055835,0.657871,0.0,0.62171024,0.16713694,0.59963644,0.23537189,0.1700734,0.4740386,0.6574723,0.4366373,0.6402548,0.42117885,0.2712705,0.58533245,0.5074576,0.5624713,0.6419034,0.35599798,0.6990971,0.708088,0.5187699,0.16521992
abominablemovie,0.0,0.95285124,0.42104566,0.9815014,0.9782523,0.7443372,0.44362825,0.6502844,1.2686543,0.21329583,0.7307874,0.7480345,0.0,0.958251,0.51549053,0.76472086,0.76883024,0.48168263,0.66505617,0.59975505,0.46903262,0.81476724,0.6571512,0.83678764,1.0377952,0.94639903,0.0,0.96665096,0.7649012,0.0,0.4764881,0.17541453,0.6717627,0.056730628,0.4804188,0.46116418,0.9186702,1.0043645,1.0639914,0.5867877,0.4479112,0.7694554,0.5975145,0.5653005,1.0556204,0.72620356,0.5429895,1.0573708,0.52142775,0.16240738
adastramovie,0.0,0.636688,0.25957564,0.58588225,0.5294226,0.24872307,0.38587394,0.3660031,0.4234119,0.10043455,0.4295315,0.43834382,0.0,0.4550933,0.29947525,0.48316002,0.45936516,0.48338968,0.6609723,0.4272444,0.41733393,0.6032035,0.4864921,0.5388397,0.46562344,0.7302475,0.040817447,0.5160364,0.72343475,0.0,0.47323358,0.26437375,0.48885903,0.18215403,0.12243094,0.42106974,0.34391785,0.5153088,0.4892364,0.31316924,0.33951166,0.30257964,0.40517592,0.4061889,0.5697806,0.39378223,0.6908929,0.7131186,0.43820694,0.2090481
adogsjourneymovie,0.0,1.488679,0.9616612,1.6199044,1.4770141,1.3202341,1.2749157,0.7271137,1.3981432,0.3082791,1.151671,1.489696,0.0,0.97116077,0.9347693,1.2803249,0.8462226,1.269125,1.3971446,0.6587502,1.0445415,1.7225672,1.2905293,1.6278068,1.063384,1.4248359,0.19263552,1.1739354,1.2846212,0.0,1.706698,0.554607,1.0508354,1.1149466,0.0,1.1239142,1.5322354,1.0369194,1.1333413,0.8855223,0.62583137,0.6691301,1.1216054,1.0938314,1.4144909,1.0925742,1.4982373,1.1808549,1.5709442,0.23174985
aftermathmovie,0.0,0.51684177,0.26930863,0.5079567,0.47794414,0.43004495,0.3696802,0.18853226,0.4890386,0.06166076,0.29877752,0.24864177,0.0,0.37439498,0.27350283,0.35462093,0.45364523,0.32188162,0.3652139,0.3694294,0.3391185,0.45867085,0.32873756,0.51480407,0.4405268,0.6242512,0.09980799,0.3750778,0.3560999,0.0,0.46315423,0.16500708,0.4683859,0.16779786,0.18105866,0.37228733,0.46001327,0.4055769,0.5232397,0.44950068,0.20731385,0.33570582,0.33613858,0.29482597,0.5240534,0.3035025,0.4097362,0.45256126,0.5017103,0.11142013
aftermovie,0.0,0.8670841,0.4895273,0.4765677,0.68487614,0.51132774,0.5649159,0.3963432,0.6372424,0.23075062,0.5498094,0.45752633,0.0,0.60208243,0.3881929,0.47266033,0.3485324,0.53583586,0.50721806,0.3856215,0.46117076,0.71513915,0.5380736,0.54754996,0.67786014,0.510413,0.0,0.44976273,0.6214647,0.0,0.66001004,0.21809754,0.53760016,0.17461433,0.07387524,0.30285937,0.51158506,0.61318904,0.63538843,0.63034123,0.36309823,0.40906367,0.3442206,0.5823123,0.6098935,0.3656924,0.62556976,0.6167955,0.5969167,0.30427104
ahiddenlifefilm,0.0,0.3053833,0.16620433,0.26699477,0.29730758,0.21056692,0.19642076,0.16428474,0.24101658,0.026796624,0.1929827,0.19856533,0.0,0.2410492,0.19733751,0.24694876,0.18063441,0.24134614,0.25591862,0.19383997,0.19416824,0.30715156,0.21857889,0.28023955,0.2554646,0.33938685,0.012547816,0.25677726,0.28054628,0.0,0.24291807,0.12270518,0.27572024,0.13193391,0.05757313,0.19087811,0.26520368,0.28020525,0.25577614,0.20348239,0.12738016,0.16593674,0.18749696,0.19022454,0.28360644,0.18072909,0.27905855,0.33159626,0.2520524,0.08660605
alitamovie,0.0,1.004309,0.6916895,0.74410325,0.9639396,0.52838796,0.44127232,0.33839878,0.9913597,0.0,0.6031134,0.6155259,0.0,0.9662118,0.6736646,0.61958724,0.68968683,0.71198577,0.8096101,0.4116108,0.5667308,0.93281394,0.62117106,1.0300872,0.8623533,0.9587089,0.14559545,0.6468339,1.0210161,0.0,0.9230332,0.17977878,0.6092326,0.24487893,0.17792381,0.57511467,0.60961086,0.89911216,0.683753,0.553595,0.64938337,0.42630067,0.49706978,0.5905332,0.81452376,0.399142,0.74624586,1.0076889,0.76260704,0.2709855
angelhasfallen,0.0,0.99373406,0.59603906,0.9555589,0.6172518,0.6043237,0.46491656,0.5459919,0.54514384,0.0,0.41505238,0.53647983,0.064185426,0.71924776,0.52898717,0.7174224,0.62101465,0.69849324,0.93394715,0.7177537,0.3755025,0.89123034,0.54698247,0.5972627,0.6052705,0.8205262,0.0,0.7498526,0.62245363,0.0,0.7368694,0.31458014,0.71771365,0.39379144,0.23142008,0.38536635,0.79583204,0.7497254,0.79592395,0.6847465,0.29129001,0.31996632,0.76587903,0.49636757,0.76703525,0.5873283,0.6582884,0.8564356,0.86186653,0.17806059
angrybirdsmovie,0.0,1.6798208,0.61165404,1.2547479,1.6411444,1.1201242,0.7025037,1.0072924,1.1536915,0.4701115,0.7349656,0.8812267,0.0,1.1174928,0.7831383,1.5354234,1.1068103,1.2409978,1.2670262,1.1102049,1.2666656,1.5085416,0.891372,1.7873163,1.316258,1.4170134,0.0,1.2340102,1.4943864,0.0,1.1644175,0.69681567,1.4857295,0.25612763,0.2102695,1.097784,1.0473294,1.3595556,1.1825929,1.1190629,0.5188915,0.81587255,0.9007238,0.99443364,1.3068815,1.2104546,1.5030082,1.3982991,0.9800633,0.2642346
annabellemovie,0.0,1.1691295,0.764809,0.8815939,1.0371301,0.46640822,0.57210696,0.618002,0.8731616,0.027457116,0.7832502,0.4640471,0.02289094,0.8724392,0.9023346,0.910155,0.6780421,0.7640732,0.7743031,0.8040211,0.5466636,1.2229065,0.94645053,0.87073946,1.0223544,1.0287204,0.0,0.8714523,1.2483504,0.0,0.82485145,0.3066502,0.7406382,0.63092226,0.15732339,0.6750774,1.0261827,1.1033217,0.9598731,0.8361632,0.5848515,0.64674497,0.7336723,0.66598314,1.040183,0.59327763,0.83400905,1.2142895,0.76558644,0.12619624
