movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.47057837,0.08883535,0.5221277,0.0,0.5667821,0.39153555,0.4440141,0.5637659,0.0,0.35487556,0.0,0.09000085,0.44535285,0.5651178,0.63890505,0.0,0.45821616,0.2101189,0.050961386,0.0,0.35748708,0.65237784,0.43395147,0.5883103,0.60015446,0.43868962,0.1491522,0.5616921,0.1794474,0.28973386,0.0,0.0,0.49064964,0.39089456,0.063923314,0.39150092,0.6002973,0.32009175,0.048731886,0.18327291,0.32771778,0.55049765,0.4298318,0.49497256,0.67926204,0.41897702,0.49065357,0.3903018,0.27248645,0.4142172,0.15858996,0.24164592,0.0,0.4068822,0.42692417,0.4407112,0.3199558,0.19071731,0.0,0.29275027,0.3939552,0.83501315,0.51743674,0.5754265,0.0,0.39567894,0.514193,0.3303289,0.54797393,0.48339432,0.23552306,0.0,0.3017072,0.4967818,0.55020726,0.5772201,0.3997657,0.0,0.59101146,0.0,0.40708303,0.0,0.0,0.63667756,0.5127824,0.45239374,0.6333516,0.4643988,0.46697468,0.34273237
47metersdown,0.5539228,0.1893409,0.78904676,0.0,0.6413315,0.6699612,0.5066017,0.8410965,0.0,0.38630122,0.0,0.23648196,0.47369343,0.47680098,0.5651813,0.004669131,0.44567662,0.1815142,0.18056507,0.0,0.4982057,0.5667589,0.4285884,0.98051107,0.5184272,0.34981474,0.080921926,0.7823916,0.10031254,0.39695165,0.0,0.0059297346,0.47130057,0.57063997,0.054577533,0.33648217,0.41136223,0.66165906,0.22087151,0.22294877,0.44657412,0.6491431,0.21728265,0.617991,0.691292,0.55535716,0.4717197,0.5058064,0.43105394,0.5860113,0.23899186,0.28324887,0.0,0.5321327,0.7909841,0.71676743,0.4655316,0.34691846,0.0,0.22366495,0.6845032,1.1284524,0.88001627,0.4265839,0.0,0.62381256,0.68894136,0.3677639,0.7456141,0.54546547,0.39478546,0.0,0.47420126,0.6693481,0.5931107,0.6130191,0.5206814,0.0,0.69908506,0.0,0.5669746,0.0,0.0,0.70498323,0.74005544,0.744694,0.77772725,0.42839694,0.48741034,0.5811768
abeautifuldaymovie,0.26323226,0.007870345,0.42125335,0.1772151,0.45054486,0.31529036,0.51498747,0.58807313,0.0,0.45397934,0.0,0.09479518,0.524721,0.28934336,0.46242708,0.0,0.26838377,0.325526,0.101616755,0.0,0.36764473,0.42605403,0.3614167,0.5123359,0.4520195,0.20395997,0.2879222,0.55646765,0.06918615,0.15219997,0.0,0.0,0.31838956,0.2934216,0.06423686,0.3262102,0.6089419,0.30057058,0.034958515,0.17924498,0.42814314,0.4544433,0.41168368,0.4809065,0.64407843,0.42328408,0.34198922,0.3446671,0.191535,0.42228547,0.14633095,0.19020812,0.0,0.42860183,0.37435532,0.3245831,0.2599328,0.093967415,0.0,0.26429343,0.40708753,0.7797563,0.49444258,0.4154035,0.0,0.42276973,0.3663527,0.49682018,0.49654362,0.610723,0.35694617,0.0,0.31630585,0.4298515,0.2573944,0.50517917,0.25184017,0.0,0.4725843,0.0,0.40428278,0.0,0.0,0.48251614,0.31115296,0.33814493,0.50552523,0.38532495,0.4192426,0.33430704
abominablemovie,0.8215838,0.56756383,0.8246887,0.0,0.4138985,0.41579273,0.66905195,1.0497937,0.0,0.5895467,0.0,0.1248716,0.7966956,0.49887997,0.644889,0.0,0.37413758,0.5635477,0.04273972,0.0,0.44153863,0.61290324,0.8174828,0.8909835,0.88067263,0.4805812,0.45470452,0.96286964,0.25655946,0.27315623,0.0,0.087516725,0.6362277,0.38876212,0.17682697,0.5605009,0.7261741,0.78684217,0.13554734,0.43711704,0.46417195,0.79010236,0.29442444,0.79447114,0.7560381,0.49956027,0.5894902,0.37507418,0.39918643,0.40631178,0.08417643,0.4431718,0.0,0.5163967,0.9000402,0.6830051,0.53006434,0.11221282,0.0,0.29637244,0.52387595,0.95063055,0.87536037,0.68715817,0.0,0.598396,0.78235036,0.52706814,0.7149737,0.9431353,0.53347707,0.0,0.4664908,0.84995043,0.6720941,0.7932167,0.64294225,0.0,0.5953135,0.0,0.60635173,0.0,0.0,0.7473883,0.56602794,0.5954474,1.0295855,0.55226594,0.78674275,0.5248905
adastramovie,0.33365917,0.18703233,0.53896135,0.0,0.44171402,0.26666713,0.3938299,0.54002917,0.0062456923,0.4077007,0.0,0.16426308,0.46414512,0.38334972,0.5017255,0.0,0.30798116,0.3757235,0.031170655,0.0,0.33984774,0.4999253,0.42469805,0.5623742,0.47330445,0.32578564,0.16762002,0.5266908,0.08621425,0.32756248,0.0,0.0,0.3414753,0.38771218,0.0,0.3553571,0.51080716,0.31772548,0.0112344995,0.20725505,0.39077,0.27411228,0.3922791,0.5055665,0.5887057,0.4317458,0.39952162,0.3746242,0.22529198,0.4760805,0.07565196,0.16782641,0.0,0.36361566,0.51642823,0.39007026,0.41878465,0.13776676,0.0,0.19904755,0.2902905,0.78766584,0.55677795,0.5001522,0.0,0.31136283,0.46650106,0.46850312,0.46700004,0.39816645,0.3299685,0.0,0.2676295,0.5404311,0.4372867,0.48085275,0.36847547,0.0,0.354269,0.0,0.26496112,0.0,0.0,0.62504613,0.452916,0.418796,0.642128,0.31638026,0.4180718,0.23135273
adogsjourneymovie,0.8010277,0.11082045,1.1497487,0.0,1.1606665,0.8265955,1.1955402,1.6109287,0.0,0.90123105,0.0,0.55248284,1.1903459,1.034828,1.2572405,0.0,0.6952552,0.5437504,0.0,0.0,0.80605155,1.1129606,1.5968777,1.2535106,0.97135323,0.6465375,0.54859823,1.5487746,0.0,0.50321054,0.0,0.0,1.1791346,0.76327497,0.46633974,0.7866037,1.2828975,0.6562444,0.059922613,0.6639802,0.70033264,1.1971095,0.6297821,1.1603723,1.3319733,1.1839364,1.0581924,0.9823352,0.69932765,0.82268476,0.0,0.2562656,0.0,1.2286445,1.5315952,1.1229069,0.7769177,0.15020591,0.0,0.6998483,1.2115468,1.9398867,1.339441,0.70838636,0.0,1.1202973,0.9907408,0.7658945,1.3911568,1.2154679,0.62956923,0.0,0.80846214,1.0481893,0.7272254,1.3034478,1.2813014,0.0,1.3546792,0.0,0.6610492,0.0,0.0,1.1460779,0.8242909,1.3434736,1.2995709,0.97399884,0.5599232,0.78665817
aftermathmovie,0.46506056,0.0,0.46439034,0.0,0.35978436,0.3815907,0.41809812,0.57578135,0.0,0.35432237,0.0,0.12847824,0.4603872,0.36642393,0.45801973,0.0,0.34208724,0.32844958,0.10078649,0.0,0.3427158,0.33969882,0.51541543,0.5058761,0.40516937,0.14873064,0.20369563,0.51735246,0.025873551,0.13780887,0.0,0.0,0.33875895,0.34404412,0.090660565,0.22540471,0.49074146,0.27485332,0.0,0.06367847,0.24476138,0.43970194,0.35224214,0.40752786,0.55954623,0.36492836,0.39199662,0.25985667,0.25994062,0.3862238,0.15081653,0.15231372,0.0,0.38523135,0.43564942,0.4139804,0.2721006,0.18776393,0.0,0.1881613,0.3519718,0.64235294,0.36059204,0.2897616,0.0,0.26545775,0.32172343,0.25638288,0.43752173,0.5883905,0.26485783,0.0,0.23363748,0.48316473,0.30178633,0.52904546,0.35275492,0.0,0.33184755,0.0,0.33790126,0.0,0.0,0.42367822,0.28430372,0.36615655,0.47602105,0.2625078,0.33066887,0.35276675
aftermovie,0.38624102,0.18967532,0.5937815,0.0,0.40690583,0.3010177,0.4592218,0.4891877,0.0,0.26860294,0.0,0.13717544,0.2367472,0.34452644,0.38928688,0.0,0.30481124,0.2694591,0.117198735,0.0,0.29844666,0.37756386,0.5070404,0.6555508,0.41508746,0.27637655,0.11638362,0.49158093,0.0,0.19254841,0.0,0.0,0.3970304,0.34159392,0.19255793,0.30775502,0.39728102,0.5040685,0.046208087,0.13787198,0.22616297,0.26635164,0.20049076,0.5298973,0.5086161,0.41217938,0.32373795,0.4161069,0.23215644,0.41372547,0.1243185,0.2603791,0.0,0.4001216,0.54096085,0.30028608,0.21582606,0.009474093,0.0,0.19194995,0.26776397,0.6143333,0.5135826,0.39321294,0.0,0.22455922,0.42731282,0.27915984,0.4626775,0.5615117,0.2591469,0.0,0.28042725,0.49702734,0.31964839,0.42048973,0.3673874,0.0,0.43895438,0.0,0.215848,0.0,0.0,0.50127035,0.47723362,0.43908158,0.4247994,0.30134463,0.4910307,0.30602843
ahiddenlifefilm,0.18619753,0.026846893,0.21235092,0.0,0.17599766,0.16026144,0.20580187,0.23743641,0.0,0.15938747,0.0,0.0430712,0.19805461,0.18534599,0.20155777,0.0,0.12644483,0.12093125,0.044911813,0.0,0.16061947,0.18867871,0.19249326,0.25868642,0.19883536,0.119086325,0.0766518,0.24952966,0.035260454,0.10396466,0.0,0.0,0.1522248,0.16846123,0.036368042,0.14456251,0.21756448,0.13586634,0.03269487,0.076366246,0.1682392,0.15564437,0.13073029,0.21603954,0.25201848,0.17612733,0.19872534,0.13066043,0.10567271,0.16718969,0.03833883,0.08793709,0.0,0.17065543,0.21786775,0.16396457,0.13877064,0.06346481,0.0,0.11193225,0.17643216,0.30756655,0.20534173,0.1850773,0.0,0.15079342,0.18747243,0.17060317,0.226963,0.24138038,0.12738127,0.0,0.13210864,0.2175215,0.18068148,0.22013927,0.15751033,0.0,0.1724106,0.0,0.14332318,0.0,0.0,0.22599672,0.17685884,0.17538342,0.24507467,0.12792635,0.16831753,0.14605913
alitamovie,0.70310354,0.32318392,0.9117704,0.0,0.73068887,0.5765055,0.8341416,0.99952424,0.0,0.5989027,0.0,0.15681833,0.7471678,0.68232536,0.8397083,0.060861602,0.7483408,0.3130581,0.045120623,0.0,0.67816,0.719964,0.8305197,1.0827521,0.8981402,0.5616719,0.29508007,0.85184306,0.35500836,0.37162775,0.0,0.0,0.6935723,0.67980754,0.01203546,0.65228045,0.6850405,0.7572112,0.3831568,0.36818317,0.41186726,0.6901922,0.57847625,0.79670036,0.8991142,0.5280991,0.80760336,0.803966,0.39592522,0.7071912,0.19812292,0.26513523,0.0,0.6175383,0.77657574,0.54212695,0.5270307,0.18664461,0.0,0.4828862,0.5117217,1.1788195,0.91019434,0.60967946,0.0,0.7987241,1.0507318,0.6207123,1.0560431,0.9940879,0.5695315,0.0,0.69814396,0.9764344,0.5471109,0.87225723,0.44333613,0.0,0.7827546,0.0,0.4354839,0.0,0.0,0.9382285,0.72498447,0.6199312,1.1923624,0.6672235,0.70468545,0.6402232
