movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.40982333,0.29131648,0.47668973,0.24076231,0.28906137,0.088138,0.40129432,0.12880561,0.39613694,0.1880697,0.16764492,0.0,0.31224817,0.26617998,0.30116713,0.0,0.13095935,0.37807912,0.0,0.34879225,0.39251274,0.4333281,0.33302733,0.19613662,0.320757,0.46161252,0.32712898,0.20684108,0.31576017,0.21145853,0.17333364,0.3263938,0.3463804,0.4173069,0.29560983,0.0,0.20244117,0.09063315,0.28750995,0.29131278,0.23395264,0.5227482,0.32505965,0.17072582,0.0,0.1412874,0.23743545,0.31505412,0.0,0.31682923,0.11027931,0.49417055,0.1627755,0.0,0.19987941,0.12112424,0.26396197,0.23668574,0.34254885,0.27988976,0.42046267,0.31638956,0.013598768,0.06782021,0.4497816,0.0,0.1553256,0.18997154,0.31418827,0.034666147,0.1235654,0.0,0.40371934,0.0,0.38649666,0.0,0.39724284,0.17989425,0.34880838,0.25522137,0.18903148,0.24592924,0.0,0.27740258,0.17459966,0.3279677,0.27560684,0.25226352,0.3788766,0.0,0.1416798,0.0,0.42352417,0.2567014,0.4935228,0.17372695,0.14427441,0.31994247,0.33759567,0.0,0.22752224,0.24218048,0.41026324,0.21392427,0.32078305,0.34071946,0.16232482,0.4270269,0.2698546,0.4181649,0.31750032,0.32669187,0.23137097,0.3246521,0.23947242,0.31831494,0.3152475,0.2840606,0.0,0.1022362,0.3873959,0.18166892,0.18905623,0.2900406,0.41221708,0.0,0.0,0.0856982,0.28225693,0.32477862,0.084222086,0.30865204,0.22456919,0.11873421,0.37525517,0.407999,0.43168274,0.0,0.393142,0.28942558,0.1923139,0.27994743,0.4056428,0.3899704,0.5065655,0.3905472,0.40837747,0.15580837,0.43569136,0.2183909,0.3297175,0.14755419,0.53223383,0.26562232,0.4102611,0.09630753,0.19246602,0.35952714,0.10596288,0.16145033
47metersdown,0.8199297,0.34352607,0.7792682,0.47920528,0.5913104,0.29272884,0.31467664,0.4163123,0.45958957,0.37034205,0.3785056,0.1465784,0.5127408,0.22490525,0.51901287,0.0,0.09514892,0.5658218,0.05434635,0.22815137,0.6192952,0.4027181,0.52536744,0.3359628,0.53298545,0.5720524,0.36573517,0.4587933,0.43198207,0.48025817,0.46693853,0.26591074,0.40349782,0.4526135,0.5319145,0.0,0.2760474,0.10408045,0.49854445,0.38266736,0.51444095,0.8113416,0.3213337,0.35301083,0.0,0.10906571,0.25591293,0.63929236,0.0,0.51168746,0.21860506,0.5914616,0.17018922,0.17349802,0.18714237,0.28063342,0.6402505,0.48746192,0.48899117,0.35477036,0.5850246,0.7531117,0.0,0.10721109,0.5080093,0.0,0.17824271,0.4045053,0.58055836,0.2812649,0.1746879,0.0,0.39155132,0.0,0.5357091,0.0,0.45747426,0.07090892,0.6344808,0.37940407,0.20878762,0.38329545,0.0,0.3734349,0.5527291,0.4864863,0.31587958,0.49538445,0.6432238,0.0,0.07483843,0.0,0.76052445,0.33232278,0.67006665,0.20605734,0.12365136,0.4186929,0.45422295,0.0,0.3399583,0.25343642,0.44026223,0.25473046,0.62644905,0.70408475,0.39843905,0.6677089,0.45296124,0.72395915,0.5915979,0.5658846,0.3921452,0.3404243,0.4290424,0.5420479,0.6339174,0.368459,0.0,0.21705037,0.5354113,0.34594128,0.121965036,0.4252876,0.29760706,0.0,0.24143834,0.36844888,0.20602651,0.26230118,0.26895827,0.46161237,0.22891104,0.3250636,0.5087861,0.5318676,0.63554275,0.0,0.10338317,0.6166358,0.5523071,0.34055355,0.7651232,0.556277,0.6890064,0.44083446,0.6903315,0.20370135,0.66116756,0.56297344,0.41201165,0.2707081,0.70150286,0.37684554,0.290665,0.32748434,0.16099244,0.3189881,0.097162224,0.4371874
abeautifuldaymovie,0.44830626,0.35848156,0.4233166,0.236019,0.39836726,0.19886833,0.381497,0.2866584,0.31403667,0.17536467,0.3331123,0.0,0.44570166,0.3450038,0.26630217,0.0,0.0927292,0.4622091,0.15171993,0.29347664,0.52816874,0.31727666,0.54257303,0.25928012,0.24188426,0.44808954,0.32333407,0.29959345,0.454944,0.32746604,0.31316265,0.27569035,0.31352228,0.33468875,0.37927082,0.0,0.20160519,0.052144468,0.48286903,0.2377356,0.4012313,0.5531556,0.32470757,0.25139236,0.0,0.16035345,0.332531,0.3800611,0.0,0.32044664,0.22798978,0.4202288,0.1956477,0.23191671,0.18775837,0.13545614,0.39622766,0.27490634,0.28099558,0.4303885,0.42802462,0.5475871,0.047926463,0.051087137,0.42279437,0.0,0.14058411,0.22397664,0.40552565,0.20245229,0.19897406,0.0,0.36341742,0.0,0.39924556,0.0,0.4240609,0.22087683,0.2961822,0.3359313,0.21321487,0.26949295,0.0,0.32598597,0.19859983,0.43448138,0.22537112,0.205696,0.39212918,0.0,0.16042355,0.0,0.420042,0.2759401,0.6010027,0.27772722,0.2330853,0.26925144,0.29776075,0.0,0.29520485,0.2844872,0.46205625,0.24851605,0.3052063,0.39977396,0.24265914,0.36896822,0.2929191,0.38981727,0.3663754,0.36927256,0.18009998,0.18083167,0.23478082,0.40922502,0.30615678,0.26750857,0.0,0.22408475,0.29993385,0.2278613,0.05123937,0.37597066,0.3032657,0.0,0.11920534,0.16627373,0.1777336,0.34628397,0.10402383,0.2548857,0.28598404,0.21748169,0.46246397,0.29154468,0.4831536,0.0,0.1745766,0.34644118,0.23851974,0.4158754,0.28283548,0.4275058,0.40603995,0.44983873,0.3437605,0.18177761,0.49483383,0.2832852,0.20538515,0.25750062,0.5117125,0.36328098,0.3587804,0.31160444,0.1946014,0.25919652,0.11099105,0.2873318
abominablemovie,0.7243804,0.818347,0.8027845,0.4502482,0.46003953,0.20653543,0.5481874,0.43017334,0.678865,0.38456294,0.39081508,0.14448161,0.6256999,0.2296829,0.66362697,0.01412166,0.19108969,0.6436755,0.0,0.44455034,0.84642893,0.5899858,0.70258015,0.611809,0.4858461,0.80427605,0.09886244,0.36260912,0.606909,0.40549576,0.7007245,0.29648876,0.4128324,0.6886748,0.67169577,0.0,0.40773886,0.14915325,0.46488485,0.85973996,0.52618486,1.0844908,0.5721038,0.47118026,0.0,0.41637075,0.32115,0.46025175,0.0,0.4117636,0.28274462,0.9643064,0.34304142,0.0,0.47234902,0.10683821,0.6884362,0.3682281,0.6691711,0.5842582,0.48115182,0.8940936,0.18173794,0.0,0.6038798,0.0,0.28950843,0.7212848,0.6555602,0.0,0.2799364,0.0,0.7575888,0.0,0.58871096,0.0,0.6959832,0.25431675,0.6613523,0.41856503,0.3468954,0.55185086,0.0,0.49781123,0.18444574,0.4829278,0.70687914,0.40394953,0.7053053,0.0,0.21823922,0.0,0.8443149,0.460357,0.83515143,0.21329582,0.53120977,0.6825953,0.5114918,0.0,0.42629743,0.20372558,0.4400223,0.46318245,0.63041335,0.5853084,0.3611036,0.63282824,0.769763,0.7839915,0.6553408,0.7398035,0.43820444,0.36396626,0.58080107,0.552975,0.49980465,0.48443574,0.0,0.1295583,0.55590314,0.50879854,0.3795308,0.37437904,0.5936128,0.0,0.26131546,0.24746175,0.17648841,0.4550105,0.35891622,0.35797277,0.41236788,0.28391337,0.9471986,0.75226474,0.6696454,0.0,0.2173038,0.82421327,0.21994467,0.44119087,0.6033954,0.999425,0.55011797,0.66964173,0.65358204,0.36281273,0.48810488,0.44717276,0.39371696,0.37319845,0.8578282,0.65321153,0.4757964,0.38639435,0.16663174,0.4486494,0.29127324,0.47801006
adastramovie,0.4392073,0.21724361,0.43624327,0.2358946,0.22111794,0.06502989,0.3797907,0.21077669,0.3386159,0.19228326,0.30962667,0.13978006,0.36664802,0.2729417,0.34875357,0.0,0.08223743,0.402865,0.0,0.39530656,0.3502012,0.39851743,0.34168413,0.23202126,0.3863673,0.37335813,0.20425893,0.24729805,0.3544136,0.28256285,0.25050786,0.11308362,0.17467058,0.19199488,0.33330914,0.0,0.27061105,0.16304708,0.32368365,0.23430505,0.31510186,0.5431952,0.252947,0.3488955,0.0,0.13504447,0.2287265,0.30319992,0.0,0.29301646,0.09710994,0.3122417,0.1520464,0.2076933,0.16667974,0.11454661,0.35048792,0.41835907,0.3033346,0.23059723,0.29406783,0.53198475,0.0,0.08843643,0.34402972,0.0,0.26673627,0.20892525,0.23059563,0.19172408,0.2121941,0.0,0.38671306,0.0,0.4055141,0.0,0.32238975,0.1498672,0.43242744,0.22121042,0.22934863,0.24300662,0.0,0.36197162,0.16689885,0.3449249,0.19994873,0.3452593,0.3188638,0.0,0.17028952,0.0,0.36886105,0.04943394,0.4594498,0.18067457,0.28191525,0.33322296,0.30465007,0.0,0.2873711,0.2057959,0.36071265,0.40219587,0.20443852,0.39579225,0.23525584,0.47680148,0.41570905,0.48571742,0.4406255,0.37916395,0.2119209,0.13009118,0.22404258,0.37202814,0.23592846,0.3324359,0.0,0.262606,0.39318386,0.27093914,0.17523684,0.274925,0.30988398,0.0,0.17912577,0.27105036,0.17000866,0.12563594,0.09516755,0.18419906,0.2060202,0.08937873,0.37074062,0.43421048,0.43893704,0.0,0.16685021,0.38434198,0.43857902,0.24080247,0.23655611,0.4707606,0.43745574,0.44477397,0.3084576,0.25621793,0.41255307,0.28087008,0.3229252,0.16724539,0.41661984,0.39974904,0.25687525,0.14174479,0.048788995,0.12772968,0.1781928,0.31150198
adogsjourneymovie,1.0035822,1.0148318,0.64212966,0.88987446,0.66638434,0.1451487,0.6511371,0.7375275,0.9888902,0.6141163,0.49328312,0.25314724,0.9965073,0.54534256,0.7777829,0.0,0.13522811,0.95582443,0.0,0.39438683,1.0421185,0.8510715,0.83635294,0.94087136,1.0278187,0.8301727,0.51622784,0.6579849,0.85521144,0.61045295,0.9118798,0.24618918,0.68193954,0.61741835,0.7405315,0.0,0.21107402,0.06629752,0.7552539,0.54659015,0.70324033,1.1533694,0.6962469,0.4593733,0.0,0.22280647,0.4053353,0.99675965,0.0,0.58134925,0.28628293,0.73781896,0.3269983,0.58456945,0.4447255,0.3445388,1.0892587,0.63165885,0.6954221,0.41934907,1.0021944,1.4652343,0.0,0.2129615,0.5824951,0.0,0.1726568,0.76615155,0.60124165,0.17851509,0.30073556,0.0,1.061869,0.0,0.5999551,0.0,1.1542286,0.41638026,0.6864504,0.8440327,0.6189999,0.8051708,0.0,0.6286594,0.6631387,0.86210644,0.6096044,0.64790386,1.1751764,0.0,0.44732898,0.0,1.0143633,0.5249992,1.2555668,0.34865895,0.49720013,0.80825406,0.84735507,0.0,0.41128886,0.39780784,0.64787334,0.7002956,0.6772972,0.72312135,0.26099867,0.93497336,1.0008569,1.2949404,0.93916714,0.79062766,0.41370356,0.6394422,0.8660775,0.84535533,0.7153899,0.5310958,0.0,0.25361308,1.0450975,0.37701797,0.3694205,0.8421154,0.6480232,0.0,0.26649213,0.451508,0.10286781,0.6741333,0.48954362,0.5591621,0.7755601,0.29392046,0.8687174,1.0078682,0.7481239,0.0,0.34958836,0.9037876,0.5476222,0.7847147,0.71659863,1.0241168,1.0811772,1.0278898,1.0193863,0.4207923,1.2711791,0.68301547,0.8201226,0.4432348,1.0041722,0.58266217,0.78927654,0.30582482,0.47586647,0.544679,0.02093903,0.70612377
aftermathmovie,0.34114695,0.23826088,0.38857728,0.2615455,0.30633435,0.06517987,0.25308567,0.18223569,0.28051445,0.06074684,0.22905305,0.063100465,0.27943587,0.1949209,0.275833,0.0,0.07739395,0.43074453,0.022489117,0.27298072,0.2337564,0.2429433,0.35787526,0.27368346,0.20941499,0.24716683,0.09625441,0.20232873,0.3600282,0.21084684,0.3457296,0.23111723,0.28096944,0.29397747,0.3400419,0.0,0.16633125,0.10137182,0.27841043,0.19354187,0.28893784,0.42620635,0.30513543,0.26238814,0.0,0.048570555,0.10201124,0.31267035,0.0,0.22558711,0.17483765,0.25450236,0.046636935,0.15902135,0.13984255,0.07098464,0.25452313,0.192128,0.25138858,0.2900498,0.41110766,0.3951559,0.0,0.0070188614,0.25382316,0.0,0.1782549,0.27865672,0.3257682,0.12177624,0.15554671,0.0,0.34128365,0.0,0.28857964,0.0,0.3360468,0.12578331,0.28743124,0.2560104,0.25020123,0.24873704,0.0,0.1493916,0.15650892,0.4093788,0.21238607,0.2822591,0.29826874,0.0,0.14930955,0.0,0.3703964,0.11252619,0.45499948,0.12915702,0.09307163,0.24839324,0.15466443,0.0,0.17606865,0.15479638,0.34798145,0.27260137,0.27563632,0.38713765,0.21508998,0.38155743,0.31404555,0.40809062,0.29495144,0.27681985,0.21803574,0.19974844,0.23342232,0.3188083,0.21473102,0.24548031,0.0,0.14479461,0.2410726,0.17118816,0.14835283,0.26594603,0.24211308,0.0,0.044220448,0.20914908,0.16707209,0.20721903,0.16598848,0.25709984,0.23393907,0.10585667,0.28454018,0.2527277,0.3624452,0.0,0.13866806,0.27452117,0.32017398,0.2143431,0.26388755,0.34339446,0.34659573,0.4157967,0.40241385,0.13095589,0.3595644,0.17679371,0.2664181,0.12443599,0.47292912,0.19010241,0.27795967,0.19784094,0.16347778,0.2377904,0.08024133,0.23151752
aftermovie,0.3590904,0.38733658,0.4369112,0.3373991,0.38288525,0.07940459,0.3829218,0.34514925,0.5126483,0.21850055,0.18792939,0.12556528,0.17176135,0.2925996,0.35890383,0.0,0.19380546,0.37526047,0.016073583,0.1997966,0.31208006,0.35786825,0.31237507,0.2990042,0.35787275,0.35381377,0.12874003,0.30005616,0.3314627,0.36724597,0.34594,0.25752196,0.25155702,0.38331655,0.41827145,0.0,0.15787287,0.16520219,0.28756618,0.27070802,0.22488317,0.6076347,0.23473412,0.24922091,0.0,0.0,0.1073503,0.3628924,0.0,0.2106078,0.16013245,0.41427252,0.19750918,0.16174917,0.13158602,0.019732457,0.3703665,0.2588664,0.29853433,0.19341648,0.41272563,0.30419034,0.09553272,0.08223217,0.29711485,0.0,0.04175148,0.15161377,0.23747243,0.06792381,0.1913086,0.0,0.40184647,0.0,0.34873605,0.0,0.31372508,0.12678741,0.3506146,0.3991784,0.24395838,0.27811077,0.0,0.33445132,0.19671668,0.3030946,0.27016696,0.35108715,0.4432116,0.0,0.09740981,0.0,0.34444994,0.1473994,0.49581513,0.070648454,0.25825676,0.2873885,0.2683942,0.0,0.2424755,0.15086459,0.20871945,0.15489785,0.29802915,0.33952403,0.12132496,0.3538254,0.34113896,0.45365414,0.24498521,0.35515794,0.2674983,0.14331758,0.37099996,0.4515293,0.3870201,0.40561533,0.0,0.08630259,0.23579817,0.22647028,0.21548285,0.22306372,0.26171872,0.0,0.09107733,0.16061217,0.104151115,0.22508952,0.11707713,0.1897563,0.2902094,0.15851147,0.29665804,0.4340729,0.4163248,0.0,0.35878876,0.36268237,0.21618424,0.21938509,0.3211367,0.37477052,0.40135136,0.35395563,0.31813955,0.12694569,0.40456498,0.27186024,0.3109155,0.25328934,0.38377786,0.2095108,0.36886197,0.21347812,0.10042598,0.3073009,0.06127431,0.26428932
ahiddenlifefilm,0.18373448,0.13385695,0.18563664,0.14274569,0.13835649,0.05408563,0.14263156,0.103226215,0.14790916,0.07503964,0.11533374,0.048546467,0.13526249,0.08930346,0.13899556,0.0,0.04454446,0.16663505,0.0076103206,0.1318214,0.16745251,0.1456993,0.17959717,0.11595806,0.13954224,0.16486813,0.068486154,0.119589366,0.15141767,0.10685631,0.1278572,0.1062218,0.12543829,0.14106633,0.16679549,0.0,0.111395605,0.04920341,0.16528639,0.10538781,0.14323659,0.21574022,0.13842197,0.109559074,0.0,0.061581437,0.07664398,0.15307355,0.0,0.11062639,0.076113,0.1758071,0.07098625,0.065625876,0.06352104,0.06473656,0.15107085,0.103735946,0.14512298,0.104764424,0.18072034,0.20593123,0.0,0.04232247,0.16743864,0.0,0.07093792,0.10906897,0.1427442,0.059846938,0.0602395,0.0,0.16568927,0.0,0.1591268,0.0,0.17664637,0.06574783,0.13930565,0.13905522,0.10946977,0.11933791,0.0,0.11946966,0.081095695,0.16350396,0.12382385,0.13017835,0.17405948,0.0,0.0518989,0.0,0.18047419,0.07329802,0.2320977,0.06614196,0.081199594,0.14180009,0.116599895,0.0,0.12506998,0.075484484,0.14317463,0.13351646,0.14849831,0.16587692,0.07045211,0.18895656,0.14032625,0.18386269,0.14077419,0.14676891,0.099883534,0.08396408,0.12304129,0.1485964,0.11858539,0.13725483,0.0,0.07556485,0.14662707,0.097549364,0.09158004,0.11979807,0.13126257,0.0,0.04464228,0.09191906,0.08610524,0.12660855,0.061686847,0.10008159,0.10530781,0.07372412,0.155159,0.14726707,0.18083793,0.0,0.0963358,0.1610474,0.09750317,0.13486257,0.15703872,0.16785745,0.17691308,0.17720823,0.18155095,0.091958284,0.18414477,0.11913225,0.12558636,0.086282626,0.2247208,0.123698376,0.11999594,0.089488685,0.04458066,0.11773004,0.044578243,0.10003632
alitamovie,0.67267984,0.4811194,0.7891231,0.62141615,0.53731894,0.18493079,0.6687748,0.49980375,0.37796104,0.2569418,0.5249291,0.16546282,0.49030453,0.5079606,0.469402,0.0,0.18573476,0.582333,0.0,0.50726837,0.60499644,0.467921,0.53290683,0.33227748,0.48375413,0.57232594,0.16933976,0.530563,0.5019541,0.44520432,0.5822561,0.33124408,0.35305822,0.41165996,0.5497532,0.0,0.47619075,0.20303398,0.6126412,0.314161,0.43282527,0.7896547,0.48185804,0.7260987,0.0,0.2656112,0.24342926,0.5722405,0.0,0.4386926,0.20518796,0.61453384,0.42311686,0.12806118,0.39579308,0.3025313,0.5070407,0.54498863,0.49759388,0.34860393,0.5171178,0.8311679,0.0,0.13910979,0.52549076,0.0,0.25735447,0.3953428,0.44343242,0.24312931,0.2975596,0.0,0.5050063,0.0,0.47302216,0.0,0.45531473,0.19891216,0.6104632,0.41867346,0.45390186,0.46947804,0.0,0.4824382,0.08964731,0.43266994,0.36084792,0.3646576,0.5980952,0.0,0.22563091,0.0,0.7262672,0.17497969,0.79520416,0.27636096,0.49104914,0.3731403,0.5080286,0.0,0.52883476,0.41755462,0.437424,0.3291396,0.5209214,0.52362335,0.13533741,0.6375458,0.7564476,0.70750713,0.87364805,0.49141985,0.38183314,0.2895448,0.37754536,0.4497665,0.45630935,0.46283567,0.0,0.18149355,0.36358812,0.38673866,0.46588334,0.42130452,0.38883808,0.0,0.41526806,0.33711228,0.28598654,0.32328403,0.28681725,0.21330243,0.40251988,0.29769456,0.42822585,0.5072966,0.6700599,0.0,0.37924084,0.6738955,0.36230862,0.54770267,0.61310834,0.63816714,0.6971089,0.92491007,0.52830094,0.26753342,0.6683863,0.36795914,0.38234225,0.30555433,0.7783503,0.45281252,0.32087445,0.16605006,0.01700303,0.42204088,0.29723793,0.43626726
