movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.29428887,0.48593163,0.6598127,0.53480065,0.70520306,0.41631272,0.0,0.3538184,0.6731864,0.0,0.3658397,0.6215901,0.50433666,0.39099702,0.4794229,0.24079625,0.67330796,0.4760738,0.63239485,0.55500853,0.35538423,0.524568,0.7496967,0.8390926,0.0,0.71834844,1.0574219,0.5405035,0.4853623,0.46985078,0.0,0.3633724,0.7860402,0.45572117,0.5438072,0.66065323,0.45968375,0.8085753,0.790455,0.0
47metersdown,0.32218978,0.41778815,0.9207323,0.50017935,0.9272876,0.65179706,0.0,0.5123479,0.89086306,0.061506987,0.52670574,1.0141265,0.454272,0.568608,0.5276619,0.0,0.79075354,0.9350478,0.90424794,0.59113014,0.6916084,0.96284086,0.61967766,0.7569678,0.0,0.71320224,1.0046446,1.0445324,0.4215039,0.63954276,0.0,0.22616678,0.8592822,0.80643344,0.62422657,0.6606078,0.8929558,0.8465982,0.62302494,0.0
abeautifuldaymovie,0.08922261,0.3233025,0.71016604,0.44552618,0.57873845,0.33425304,0.0,0.3429042,0.584536,0.0,0.5070221,0.6919077,0.37036595,0.23808104,0.4678224,0.0,0.6112816,0.47149336,0.42295095,0.5507405,0.2675456,0.53747493,0.6458593,0.7634851,0.0,0.52171123,0.734514,0.44669276,0.28333122,0.49584705,0.0,0.1608429,0.39001042,0.3854278,0.58590925,0.5207632,0.4826111,0.5383213,0.5952655,0.0
abominablemovie,0.3504779,0.4031837,0.9339693,0.95509285,0.9793512,0.9109714,0.0,1.258682,0.7214931,0.0,0.4841864,1.0728875,0.48310694,0.8003345,0.7324332,0.0,1.5064002,0.900065,0.70413005,0.68577516,0.8987489,0.5734059,0.9930434,1.0852212,0.0,0.6986146,1.1008132,0.86012614,0.5216052,0.72144586,0.0,0.2692751,1.1231277,0.99231344,0.5657442,0.97135174,0.91678715,0.94975334,1.1014024,0.0
adastramovie,0.08226657,0.45134625,0.5039297,0.38491017,0.66255045,0.5687642,0.0,0.6134763,0.5318286,0.0,0.20910807,0.53421164,0.33967385,0.451758,0.44581935,0.0,0.63864714,0.4013297,0.3523087,0.593064,0.46365887,0.42631125,0.5620864,0.8024402,0.0,0.5561559,0.96866214,0.53886926,0.42878333,0.3604601,0.0,0.09253414,0.60337883,0.57114244,0.44640896,0.6715872,0.50288737,0.658304,0.6957594,0.0
adogsjourneymovie,0.21438758,0.73847383,0.9956494,1.3225029,1.6007512,1.0073181,0.0,1.1053257,0.8319386,0.1726983,0.84070057,1.5342134,0.23999943,1.1758872,0.89491034,0.0,1.5935669,1.1238966,1.1878091,1.3921071,0.9658011,1.0143864,1.017522,1.4465984,0.0,0.94203013,1.7858044,1.3043522,0.65379035,0.87769395,0.0,0.7326188,1.182695,0.9036858,1.0237913,0.9293496,0.99962664,1.5892545,1.1284355,0.0
aftermathmovie,0.18445387,0.39231324,0.43363735,0.4631831,0.51790416,0.43061236,0.0,0.52942103,0.566532,0.0,0.37115976,0.33780625,0.34086272,0.34971794,0.37614316,0.0,0.62509894,0.50893885,0.47071543,0.4950146,0.43535703,0.2467485,0.4040909,0.5284818,0.0,0.47180402,0.6488049,0.39809132,0.42619798,0.33692753,0.0,0.3010229,0.41218373,0.4020954,0.26172054,0.46451068,0.35324255,0.431372,0.61690295,0.0
aftermovie,0.2502125,0.27552626,0.41146234,0.49452987,0.6789411,0.4219113,0.0,0.42600292,0.3455679,0.0,0.2594785,0.54223424,0.37249175,0.33066687,0.4443806,0.004974883,0.5900764,0.5009095,0.35257214,0.6053748,0.31843892,0.47866943,0.62169814,0.76648885,0.0,0.3352769,0.9553199,0.4884556,0.47878626,0.5105069,0.0106035415,0.38527584,0.4681204,0.6384469,0.61858165,0.55079526,0.65321326,0.5337312,0.6436374,0.0
ahiddenlifefilm,0.10223794,0.15440434,0.2654847,0.24464634,0.27620256,0.27311957,0.0,0.25964645,0.2382181,0.0,0.17319341,0.29551837,0.15236664,0.19445957,0.22731327,0.0,0.30946514,0.2542237,0.26525933,0.25923696,0.20433216,0.22518392,0.26379293,0.34801295,0.0,0.25497994,0.40097228,0.26004833,0.1989232,0.20238844,0.0,0.14596269,0.27946812,0.27111566,0.23185565,0.28419575,0.2603684,0.3003929,0.34969977,0.0
alitamovie,0.114976496,0.54823834,0.9608001,0.51790464,0.806995,0.7013355,0.0,0.9988314,1.100892,0.0021550972,0.4466829,1.1174155,0.6430926,0.66360176,0.6024677,0.093448535,0.74586165,0.7107381,0.78320426,0.8222631,0.48594725,0.8649462,0.756322,1.1173505,0.0,0.6980687,1.3474073,1.0482773,0.7082082,0.5885031,0.0,0.36642998,0.90629846,0.8753023,0.7781446,0.86897296,0.99415314,0.9467375,0.99956393,0.0
