movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.58148795,0.41013297,0.0,0.37475005,0.47463346,0.456565,0.0,0.57737345,0.6143397,0.44144416,0.3066963,0.14145939,0.451463,0.51485384,0.4807298,0.26154923,0.46145144,0.34030977,0.0,0.6133996,0.68571573,0.5745971,0.5441867,0.507391,0.0,0.22200319,0.63289785,0.72021455,0.57488906,0.0,0.0,0.4084881,0.0,0.5033368,0.22971782,0.1870535,0.5625894,0.0,0.0,0.13569102,0.44657218,0.58016515,0.36576837,0.79199976,0.5122475,0.0,0.840921,0.7046076,0.57058716,0.89340806
47metersdown,1.0967664,0.50297326,0.0,0.081736594,0.6470604,0.5822254,0.0,0.360702,0.78243536,0.5972213,0.6615126,0.19319932,0.58721584,0.8281751,0.5058195,0.4757413,0.6538742,0.6264655,0.0,0.6721872,0.7954573,0.4662167,0.5539849,0.55390835,0.118974134,0.5970767,1.023778,0.9257247,0.89567554,0.0,0.0,0.66551864,0.0,0.6669718,0.35089156,0.38361207,1.03625,0.0,0.0,0.19733055,0.6793714,0.8800938,0.55377394,0.7547,0.5616492,0.0,0.7572434,0.7961968,0.8297869,0.75569266
abeautifuldaymovie,0.61175144,0.3018944,0.0,0.2773434,0.4934265,0.4543361,0.0,0.4214063,0.38571528,0.4403305,0.2578275,0.10679376,0.47057226,0.4645493,0.59244895,0.26621816,0.47496495,0.2237887,0.0,0.7700527,0.80440664,0.57709825,0.4885063,0.48938385,0.053074345,0.36730605,0.57952344,0.7556213,0.66960704,0.0,0.0,0.27474767,0.0,0.36292347,0.21007118,0.31293854,0.8082803,0.0,0.0,0.1979515,0.62065,0.6134535,0.46059194,0.63221854,0.41982988,0.0,0.47432876,0.79629284,0.81764746,0.5995607
abominablemovie,0.48089468,0.5012356,0.0,0.6128485,0.6989583,0.46966922,0.0,1.0061743,0.82368916,0.5112117,0.36963704,0.27524635,0.7701336,0.6314413,0.6041652,0.0,0.71297884,0.32869154,0.0,1.188273,0.9869733,0.76701677,0.670705,0.41030893,0.1939631,0.33702508,0.86394227,1.0331514,0.6116829,0.0,0.0,0.82880616,0.0,0.61733276,0.6496199,0.28304473,0.73871726,0.0,0.0,0.21094488,0.6800016,0.9865228,0.6092954,1.1742415,0.45847034,0.0,0.77176446,1.0822328,1.1904287,1.1358773
adastramovie,0.48130026,0.3198629,0.0,0.09744664,0.49668545,0.30953315,0.0,0.375088,0.57322556,0.49626324,0.15656056,0.16547622,0.3912578,0.4568105,0.49536777,0.07664101,0.23246503,0.20321988,0.0,0.6087175,0.51385224,0.5848532,0.5058195,0.3640497,0.15848209,0.30496565,0.51671255,0.5574787,0.47584566,0.0,0.0,0.3520841,0.0,0.28791368,0.24220827,0.09716383,0.58491325,0.0,0.0,0.16812885,0.36120927,0.5306277,0.5496426,0.7526403,0.45772776,0.0,0.5315187,0.2898683,0.7496769,0.80600697
adogsjourneymovie,0.8964285,0.6795981,0.0,0.6629782,1.3460344,0.6337217,0.0,1.1549698,1.6826078,0.6625611,0.2600264,0.73576844,0.8565252,1.1089038,0.8702353,0.28525472,0.81862,0.70610636,0.0,1.5464394,1.4500579,1.0727974,0.9084729,0.93134737,0.15002264,0.6515545,1.7162225,0.98773205,1.4270668,0.0,0.0,1.1726322,0.0,0.79519105,1.3449795,0.36286506,1.5769963,0.0,0.0,0.52794033,1.4286423,1.400149,1.4966729,2.190456,1.4777218,0.0,1.1675262,2.274597,1.6574901,1.7266092
aftermathmovie,0.5047202,0.38299894,0.0,0.17330477,0.33292833,0.3650715,0.0,0.4171147,0.55450684,0.39006057,0.16170052,0.14868583,0.42250398,0.38270426,0.47196844,0.1831111,0.32394072,0.28677186,0.0,0.5920936,0.49020115,0.49682805,0.3156044,0.3702571,0.05323261,0.28017405,0.5295497,0.49964583,0.58346736,0.0,0.0,0.36348683,0.0,0.32444632,0.14722319,0.16377732,0.57765377,0.0,0.0,0.10809145,0.4268576,0.5617708,0.49528244,0.4853412,0.45651287,0.0,0.42187768,0.4533836,0.50727934,0.56546944
aftermovie,0.52245283,0.30877456,0.0,0.25597906,0.5203555,0.3073016,0.0,0.6878154,0.68506783,0.52900875,0.17792657,0.0458112,0.6767138,0.6595151,0.44550022,0.18689702,0.5220968,0.4309415,0.0,0.660592,0.78025645,0.7070664,0.40727323,0.6569119,0.0,0.4846761,0.65454984,0.6756341,0.4919545,0.0,0.0,0.42242602,0.0,0.48224944,0.2749973,0.16386172,0.65870255,0.0,0.0,0.05149073,0.66218144,0.54729295,0.5238227,0.91721994,0.49972585,0.0,0.71524376,0.8413944,0.8082694,0.93578786
ahiddenlifefilm,0.26974875,0.19269532,0.0,0.17370005,0.2501568,0.19885375,0.0,0.2577947,0.32717124,0.20982543,0.12504698,0.08383545,0.2591842,0.2550323,0.26028812,0.12440638,0.20279244,0.14284573,0.0,0.35279998,0.3306999,0.28522828,0.22319035,0.22348638,0.07404265,0.1868768,0.32592145,0.33650193,0.29213142,0.0,0.0,0.23921151,0.0,0.2040745,0.17353833,0.12720613,0.31681246,0.0,0.0,0.09115811,0.27186668,0.32538152,0.24145749,0.35810077,0.22029045,0.0,0.27006084,0.33047208,0.34239846,0.3855496
alitamovie,0.6828392,0.5606216,0.0,0.20287684,1.0365846,0.635699,0.0,0.6624885,0.9641885,0.7290167,0.20650437,0.4295128,0.83922756,0.6580455,0.7752663,0.42152065,0.6055967,0.31425187,0.0,1.1128626,1.1003324,0.8185065,0.5189765,0.8004962,0.10351681,0.5801152,0.92905223,0.9866467,0.941527,0.0,0.0,0.65619355,0.0,0.5250587,0.5840854,0.5514783,0.99688023,0.0,0.0,0.4317417,0.8740489,1.1814706,0.8639108,0.88427013,0.84577894,0.0,0.76171595,0.916306,0.93824273,0.90302056
angelhasfallen,0.84810174,0.54060256,0.0,0.50519425,0.5324077,0.536668,0.0,0.78350145,0.9248433,0.4088496,0.40134782,0.21316582,0.4439772,0.81722003,0.6120781,0.30778658,0.720677,0.5398844,0.0,0.79439914,1.0869724,0.73155355,0.77290046,0.6310474,0.17684747,0.5273166,0.94592226,0.5905457,0.80796075,0.0,0.0,0.5038469,0.0,0.39759538,0.49783853,0.32131642,0.76380664,0.0,0.0,0.12519622,0.63911086,0.74475455,0.5886527,0.5666379,0.42796454,0.0,0.72751164,0.8515203,0.71023184,0.7911152
angrybirdsmovie,1.2270623,0.53811324,0.0,0.495558,1.2674241,0.7229136,0.0,1.362573,1.6256922,1.4016955,0.077671856,0.23570555,1.0172446,0.9863257,1.5134323,1.058131,0.4096354,0.79608953,0.0,1.9702907,1.5561429,0.9098251,0.5955756,1.1753249,0.0,0.48839414,1.5429662,1.355981,1.029361,0.0,0.0,0.9347422,0.0,0.89536524,0.69835,0.4331268,1.6233296,0.0,0.0,0.31024054,1.2822993,1.1725237,1.2962637,1.7954657,1.3653009,0.0,1.3286657,1.7663442,1.4546103,1.9951982
annabellemovie,0.9221041,0.7024559,0.0,0.38517776,0.75872433,0.65397966,0.0,0.96752423,1.107875,0.4449301,0.30664328,0.2881757,0.8694825,0.72003454,1.0644765,0.83028394,0.85375166,0.5833294,0.0,1.6742909,1.3499045,0.8328638,0.733684,0.6589205,0.28331515,0.59645337,1.2895595,1.4779394,0.87205887,0.0,0.0,1.1847405,0.0,0.5828369,0.6908135,0.6861447,1.2287031,0.0,0.0,0.33882388,1.2464916,1.1576841,0.82422775,1.6149595,0.6241489,0.0,0.97923636,1.5527374,1.4863904,1.0557009
annamovie,0.6499857,0.46225512,0.0,0.32962164,0.45068276,0.47076774,0.0,0.51906365,0.79021066,0.3978267,0.2206797,0.31120217,0.5313658,0.5651254,0.69972557,0.16786845,0.3348112,0.24202411,0.0,0.676177,0.706299,0.45057675,0.22562309,0.46733695,0.11412569,0.23665449,0.7700161,0.7903879,0.8145435,0.0,0.0,0.5769029,0.0,0.4633821,0.35307744,0.251021,0.7196996,0.0,0.0,0.35346848,0.5804781,0.71224034,0.57350045,0.6720723,0.5444483,0.0,0.42972583,0.73626196,0.8696796,0.84031683
apollo11movie,0.33788487,0.27027157,0.0,0.24825825,0.4014799,0.3027194,0.0,0.32633168,0.327121,0.25783142,0.068073004,0.10329975,0.36217126,0.2474294,0.36172554,0.29324612,0.2805878,0.28736457,0.0,0.582772,0.41176236,0.44401455,0.40673766,0.20726664,0.07604561,0.31705016,0.40537354,0.5124671,0.32957086,0.0,0.0,0.35497835,0.0,0.26339138,0.21836379,0.1714957,0.39030522,0.0,0.0,0.106073506,0.34414738,0.4021037,0.29646555,0.4018388,0.27580255,0.0,0.3157295,0.4268991,0.42572775,0.62333256
arcticdogsmovie,0.5025716,0.34823534,0.0,0.13703367,0.5143777,0.37338686,0.0,0.43680102,0.6493563,0.43380955,0.29525843,0.1479951,0.5432765,0.56750304,0.568859,0.36488572,0.5887397,0.3117544,0.0,0.7232256,0.61254203,0.5135905,0.38171098,0.584319,0.12594731,0.3181006,0.8122021,0.5837119,0.60841197,0.0,0.0,0.6345249,0.0,0.40674517,0.34213212,0.34815207,0.8339334,0.0,0.0,0.28882572,0.5735553,0.6351162,0.6442551,0.56967294,0.56695265,0.0,0.5395783,0.79003036,0.702096,0.572876
arcticmovie,0.5521213,0.28036743,0.0,0.3447682,0.3896911,0.35212293,0.0,0.40979216,0.45130023,0.42670897,0.20674586,0.069719285,0.5124408,0.47962636,0.44556692,0.22039703,0.29461974,0.085290454,0.0,0.60821223,0.5789968,0.49112964,0.44009757,0.37898868,0.04729972,0.3079054,0.6973592,0.5198389,0.5549308,0.0,0.0,0.3363381,0.0,0.42957994,0.35207865,0.29116383,0.53676796,0.0,0.0,0.052779198,0.26554734,0.63656664,0.458223,0.5889148,0.40021628,0.0,0.45472986,0.56308746,0.5228038,0.75723785
artofracingmovie,0.55595195,0.51946855,0.0,0.15315415,0.67285526,0.62932473,0.0,0.39960024,0.753714,0.53936744,0.20803523,0.09392716,0.59175926,0.22637743,0.4355364,0.33564326,0.38969415,0.3411269,0.0,0.7666701,0.62359715,0.50219154,0.51105845,0.54943585,0.11137234,0.4179866,0.59370196,0.9312255,0.4669686,0.0,0.0,0.4430145,0.0,0.45818657,0.26972076,0.38484856,0.6531393,0.0,0.0,0.1731976,0.5893997,0.7008585,0.6015577,0.8721418,0.64517945,0.0,0.6260618,0.45321646,0.94546795,0.797882
avengers,0.52786875,0.41044015,0.0,0.3027194,0.40506327,0.38259673,0.0,0.35161218,0.5630558,0.37042356,0.17811349,0.14491434,0.44538778,0.42044812,0.24998191,0.10656418,0.41868916,0.2788563,0.0,0.77577925,0.67169964,0.57050824,0.46924677,0.4970365,0.0,0.36682397,0.5855956,0.6666524,0.5996788,0.0,0.0,0.38887313,0.0,0.3851998,0.35979328,0.009186979,0.56587374,0.0,0.0,0.26359433,0.51425683,0.55720127,0.4758063,0.6358575,0.61533433,0.0,0.5477906,0.6390475,0.54482216,0.6401215
beachbummovie,0.68333447,0.3645874,0.0,0.26077905,0.4054166,0.41315466,0.0,0.617807,0.7138429,0.45541438,0.21134382,0.14251095,0.63863915,0.7727315,0.5836421,0.43568936,0.32001013,0.28877443,0.0,0.8796087,0.47228107,0.6482532,0.4310316,0.35675526,0.16290285,0.2982294,0.6895714,0.53224057,0.527133,0.0,0.0,0.49682897,0.0,0.3356179,0.27518788,0.3094354,0.60327655,0.0,0.0,0.13259345,0.60226923,0.78110754,0.42687133,0.5214541,0.5751191,0.0,0.581792,0.6769159,0.7740416,0.83751756
bernadettefilm,0.6275306,0.39728776,0.0,0.07235051,0.35650384,0.49301103,0.0,0.64793605,0.7014902,0.42419004,0.20251735,0.1341937,0.5220597,0.57726854,0.60541856,0.2848467,0.6406266,0.24653675,0.0,0.8579197,0.7073692,0.678838,0.42537504,0.36185053,0.23031847,0.43655097,0.75408673,0.75236005,0.8239504,0.0,0.0,0.7985981,0.0,0.43400234,0.41565126,0.41289124,0.5567413,0.0,0.0,0.0,0.69892395,0.92711306,0.5307913,0.7997503,0.3989981,0.0,0.45962366,0.7222311,0.8530189,0.72867775
blackandbluemovie,1.4478809,0.30173287,0.0,0.6131232,0.82836497,0.81864727,0.0,1.0450097,1.1708225,0.80083865,0.5527247,0.122991934,1.2919227,1.2548696,0.9989309,0.8350977,0.78559333,0.3852602,0.0,1.6906688,1.6307936,1.1030663,0.76132905,1.3075465,0.39488408,1.0742502,1.5570765,1.5985006,1.3024807,0.0,0.0,0.7441337,0.0,0.567834,0.67562234,0.5662696,1.6638774,0.0,0.0,0.12978478,1.0345885,1.4996095,0.5965675,1.4270458,0.7204823,0.0,1.1537135,1.654281,1.7129393,1.4902772
blackchristmas,0.5174156,0.36430398,0.0,0.4984929,0.50984174,0.32217264,0.0,0.5857702,0.7087793,0.27489516,0.1451196,0.13594303,0.59404486,0.56465715,0.6149818,0.37230226,0.49915552,0.32443675,0.0,0.95071083,0.75586545,0.5948535,0.38898835,0.5470673,0.14229868,0.31716082,0.7384466,0.7339875,0.69998944,0.0,0.0,0.45263645,0.0,0.4330714,0.4892054,0.24925923,0.57012916,0.0,0.0,0.18893746,0.5628994,0.7666644,0.5192888,0.8360697,0.4534584,0.0,0.53767014,1.0429422,0.88021594,0.99639857
blindedbythelightmovie,0.43055555,0.2606117,0.0,0.18117633,0.23729818,0.18362772,0.0,0.32063407,0.556627,0.30872697,0.1653472,0.0961429,0.28441024,0.39589587,0.3604817,0.12349053,0.3123299,0.1375421,0.0,0.38650134,0.40618846,0.40371272,0.35674748,0.3049579,0.11462388,0.24303342,0.38566545,0.3860163,0.4043425,0.0,0.0,0.40404934,0.0,0.27981442,0.2557296,0.054742947,0.32791948,0.0,0.0,0.04663048,0.4195004,0.41281113,0.34250796,0.4885916,0.31355914,0.0,0.30867404,0.4145765,0.5193575,0.41550082
bombshellmovie,0.5278841,0.42703828,0.0,0.24962199,0.5246431,0.6057238,0.0,0.64622504,1.0746213,0.5736844,0.23486654,0.15165131,0.9518582,0.8536611,0.6671052,0.07326327,0.4717421,0.29380694,0.0,0.8271171,0.53668183,0.8351387,0.7115685,0.74151134,0.1349682,0.44633412,0.7334788,0.584132,0.74242353,0.0,0.0,0.7522589,0.0,0.27395365,0.34872746,0.47442597,0.7795122,0.0,0.0,0.0,0.7813482,0.83443606,0.6721416,0.94218576,0.80341953,0.0,0.86698025,0.830732,1.048029,0.8092486
booksmart,0.12761876,0.21649718,0.0,0.24770178,0.4229557,0.59787065,0.0,1.104685,0.59740627,0.0,0.0,0.13222848,0.65004265,0.46540833,0.42063537,0.033582527,0.0,0.4405413,0.0,0.82371384,0.20332149,0.08865808,0.0,0.7627735,0.0,0.2057125,0.97645533,0.4005894,0.47854355,0.0,0.0,0.8188661,0.0,0.0,0.26777634,0.34794372,0.48875803,0.0,0.0,0.0,0.38121986,0.36620107,0.22241908,0.55547506,0.0021374486,0.0,0.15178731,0.09190415,0.7138831,0.6671975
breakthroughmovie,1.1503747,0.9276202,0.0,0.40053397,1.1962515,1.0051991,0.0,0.48569432,1.3632227,0.7771143,0.03044052,0.54454786,1.0461274,0.562968,1.0915403,0.4609638,0.7950291,0.48166803,0.0,1.597804,1.0773152,0.76628053,1.4865834,0.99351937,0.053341284,0.7120506,1.3866038,1.635468,1.1057595,0.0,0.0,0.72234124,0.0,0.65074927,0.62867266,0.6370222,1.1976322,0.0,0.0,0.2483729,0.8255894,0.964046,0.9575121,1.6016896,0.9430354,0.0,1.2220821,1.2072065,1.5486388,1.9169617
brianbanksmovie,0.9423918,0.5735768,0.0,0.4097955,0.7755636,0.43459657,0.0,0.7710314,0.7145842,0.7514164,0.18483809,0.0,0.9485223,0.83288974,0.6072727,0.2691475,0.5453473,0.5455881,0.0,0.8945798,1.1252183,0.7810247,0.46300343,0.6217334,0.16026913,0.66440547,0.89333224,0.9780799,0.6739874,0.0,0.0,0.6280934,0.0,0.63277596,0.72622126,0.26370335,0.97420263,0.0,0.0,0.0,0.50087625,0.7680503,0.7442314,1.0378696,0.66628146,0.0,0.74388474,1.1856545,0.94023466,1.0647193
brightburnmovie,0.7076185,0.44643396,0.0,0.36180514,0.5247966,0.57791543,0.0,0.63987535,0.6716749,0.53474283,0.3173773,0.14251998,0.74296993,0.704014,0.78278077,0.40365532,0.29725328,0.3748289,0.0,0.9392775,0.8733732,0.6383674,0.5472777,0.60219157,0.20443688,0.48668572,0.77832127,0.7613143,0.75614303,0.0,0.0,0.5658379,0.0,0.4417715,0.3918244,0.4039957,0.99761,0.0,0.0,0.19955163,0.73935586,0.79038465,0.5294521,0.72396094,0.6104029,0.0,0.6196719,0.8862486,0.99467707,0.8711455
brittanyrunsmov,0.43858394,0.24993849,0.0,0.20773917,0.458673,0.27002317,0.0,0.26291227,0.39145777,0.39316964,0.05530873,0.027349105,0.368117,0.40178275,0.47240266,0.30521348,0.17959675,0.22172593,0.0,0.5673835,0.33795053,0.4365454,0.21689807,0.31197768,0.106883556,0.22984073,0.6965523,0.33300868,0.4850156,0.0,0.0,0.5158507,0.0,0.45420346,0.26767027,0.23440713,0.61687034,0.0,0.0,0.10867922,0.51847225,0.42450336,0.41323525,0.5612799,0.57439995,0.0,0.5526001,0.5241792,0.49350533,0.52671003
captainmarvelofficial,0.6068399,0.67242503,0.0,0.4050074,0.56605816,0.49037695,0.0,0.5640758,0.7919133,0.5073247,0.21125448,0.17239574,0.5476519,0.6347105,0.4920203,0.27810612,0.5172105,0.48329228,0.0,0.97951806,0.7931308,0.7388314,0.5006847,0.4071702,0.021973697,0.4458639,0.69634163,0.8032823,0.75074226,0.0,0.0,0.5717482,0.0,0.4520067,0.49353033,0.1650807,0.68547255,0.0,0.0,0.22699626,0.92229414,0.5067476,0.69591564,0.72803026,0.6929441,0.0,0.5195278,0.7750439,0.7587162,0.6706175
captivestatemovie,0.6041697,0.46005592,0.0,0.10095212,0.6631416,0.47846833,0.0,0.69081956,0.7684874,0.53850275,0.20333259,0.23362526,0.8866955,0.6567494,0.80949366,0.5256027,0.53463453,0.35992622,0.0,0.94651425,0.90865296,0.7020588,0.6138251,0.5753764,0.296714,0.42092115,0.8971132,0.7828759,0.72295725,0.0,0.0,0.7875142,0.0,0.75172627,0.7783817,0.31337756,0.92570895,0.0,0.0,0.12484938,0.5781945,0.70593286,0.755312,1.1373549,0.7455349,0.0,0.7480132,1.0177846,0.8443035,0.9887265
catsmovie,0.84988105,0.0988052,0.0,0.75464094,0.65912706,0.49299976,0.0,0.87372035,1.1441017,0.5391573,0.07861355,0.31900668,0.5881085,0.5539783,0.8244635,0.30485278,0.50037324,0.57638216,0.0,1.3755515,1.1586838,0.8198099,0.43687227,0.6678717,0.21175174,0.9208353,1.1221228,0.75289494,1.21165,0.0,0.0,0.8288093,0.0,0.357943,0.44002256,0.35666463,1.0426117,0.0,0.0,0.4439997,0.8949156,0.91787934,0.7651522,1.070193,0.6324525,0.0,0.95200604,1.5680506,0.9846976,1.5502305
charliesangels,0.9823213,0.875852,0.0,0.72711813,0.8977896,1.0220411,0.0,0.64056903,0.9057991,0.6748914,0.27144027,0.36933833,1.010624,0.53916436,1.270011,0.5111091,0.4815579,0.3922978,0.0,1.472667,1.6199287,0.6199889,0.6563256,1.0159825,0.11164938,0.49646884,1.1031308,1.2318697,1.2989397,0.0,0.0,0.928497,0.0,0.7217911,0.51010317,0.3146364,1.3828026,0.0,0.0,0.17852336,0.85375196,1.0393819,0.72827524,1.5334682,1.1299896,0.0,0.772325,1.1626592,1.7328427,1.6035109
childsplaymovie,0.864117,0.2515357,0.0,0.0,0.75582147,0.9269746,0.0,1.2055738,0.86547965,0.5711874,0.0,0.018709075,1.4699851,0.8161194,0.95142347,0.99878913,0.63377273,1.0309271,0.0,1.6963438,0.75207275,0.806841,0.31884035,0.79589844,0.0,0.60162216,1.7732229,1.5190927,1.3741384,0.0,0.0,0.92514306,0.0,0.46146533,0.74059623,0.8563685,1.6341047,0.0,0.0,0.039677978,0.32808506,1.4225483,0.31461412,1.1749117,0.60249317,0.0,0.993586,0.79832256,0.9872644,1.6894219
clarathefilm,0.6676738,0.12157737,0.0,0.3175077,0.34047568,0.2282791,0.0,1.2463783,0.7062796,0.286503,0.0,0.18186584,0.03119053,0.8356661,0.39926583,0.603977,0.2440522,0.44491562,0.0,1.2557287,1.162448,0.2089201,0.52511305,0.5754705,0.0,0.10499512,1.196418,0.7824517,1.0411439,0.0,0.0,0.80433756,0.0,0.35551536,0.39036512,0.28884307,0.9808499,0.0,0.0,0.09131149,0.4248088,1.0405397,0.053006213,0.59776264,0.40087494,0.0,0.7606353,0.9094914,0.9156823,1.1489019
coldpursuitmovie,0.29757154,0.18864846,0.0,0.33692384,0.40544745,0.29389927,0.0,0.38129047,0.5193529,0.19825797,0.3375393,0.13679552,0.5223102,0.27148086,0.40942076,0.21821184,0.38804004,0.21130627,0.0,0.52451575,0.4624599,0.31066364,0.29562876,0.2742835,0.17748691,0.20608586,0.4712204,0.56673294,0.43495098,0.0,0.0,0.3031185,0.0,0.17510837,0.28047353,0.20313191,0.47399288,0.0,0.0,0.114003465,0.31452036,0.5607407,0.23842412,0.54063296,0.28231734,0.0,0.33394638,0.524598,0.48311663,0.5188712
countdown,0.66316974,0.4131137,0.0,0.42547765,0.76126957,0.69861156,0.0,1.1270937,0.9548581,0.56670773,0.51982343,0.1897901,1.2863346,0.66985947,0.7031863,0.576652,0.53073967,0.6614856,0.0,1.0443859,1.1300658,0.9114976,0.6539254,0.8456372,0.12563552,0.59093916,1.1954324,0.93258125,0.97002286,0.0,0.0,1.1593995,0.0,0.4875906,0.70392126,0.5232632,1.1278931,0.0,0.0,0.0,0.8268063,1.0467073,0.52870727,1.7128756,0.39470822,0.0,1.2318802,1.4852289,1.4088275,1.1755421
currentwarmovie,0.820494,0.5225055,0.0,0.2650904,0.51199526,0.6286635,0.0,0.78215176,0.8360258,0.6316065,0.18478546,0.08682048,0.67323166,0.53159606,0.66835517,0.24716267,0.6027559,0.38287696,0.0,0.9315402,1.0283549,1.0276388,0.5358307,0.40445787,0.36362833,0.45282188,0.7863562,0.99803764,0.8002958,0.0,0.0,0.49303755,0.0,0.54994935,0.48560157,0.29884577,0.8158813,0.0,0.0,0.17135435,0.670675,0.9005072,0.5247605,0.8932904,0.4038315,0.0,0.67499584,0.5765639,0.8236033,1.0577745
darkwatersmovie,0.9620229,0.57554054,0.0,0.36961785,0.64087427,0.4431425,0.0,0.9688862,1.1408849,0.6434557,0.23418443,0.13902682,0.825055,0.9445706,0.7581786,0.46146825,0.754989,0.3707845,0.0,1.2253149,1.2682848,1.0506334,0.761881,0.4164144,0.45992124,0.56599325,0.95305264,1.1837304,1.1532887,0.0,0.0,0.8392022,0.0,0.8753049,0.8436542,0.17260003,0.96044797,0.0,0.0,0.20525688,0.865524,1.1777109,0.95915264,1.4025044,0.71170723,0.0,1.0753133,1.2738482,1.0630281,1.4169159
detectivepikachumovie,0.6538811,0.36653244,0.0,0.45484468,0.9385739,0.6364261,0.0,0.78637284,0.80516404,0.6319871,0.14446102,0.18015829,0.6385191,0.7176314,0.90872955,0.5066316,0.40307388,0.42896375,0.0,1.043067,1.2386976,0.79379797,0.626139,0.8060595,0.115773916,0.7331678,0.87239647,1.0686538,0.8061263,0.0,0.0,0.57452124,0.0,0.12987533,0.6338205,0.040951617,1.0373167,0.0,0.0,0.0,0.884863,0.59090924,0.5967007,1.1371107,0.8421475,0.0,0.7390421,1.069089,0.82607514,1.1292112
disneyaladdin,0.8327631,0.40722147,0.0,0.54598737,0.5220146,0.49513122,0.0,0.71098775,0.90300995,0.49792627,0.026704717,0.16376638,0.5183376,0.8294665,0.8419726,0.2916,0.56034255,0.5744659,0.0,1.0096681,1.0120488,0.65660095,0.4249071,0.61454785,0.3291247,0.36249837,0.82133317,1.2189481,0.7427169,0.0,0.0,0.74710965,0.0,0.517951,0.37033588,0.45624924,0.76049745,0.0,0.0,0.038845494,1.0111575,0.9506787,0.7315391,1.0582678,0.6725715,0.0,0.39238364,0.9481173,1.0336298,1.1989397
disneyfrozen,0.3618532,0.42943814,0.0,0.17473915,0.5951429,0.45489424,0.0,0.8933434,1.0320407,0.71426237,0.14573088,0.70732856,0.48939508,1.2837259,0.6442224,0.10564409,0.57437235,0.8252262,0.0,1.3218501,1.1009507,0.55775416,0.48444304,0.64325744,0.13284361,0.66530293,1.2074614,0.7830233,0.75823843,0.0,0.0,0.6111882,0.0,0.42792553,0.86840427,0.32198927,0.97231907,0.0,0.0,0.32998225,1.2473167,0.8917818,0.69547325,1.0641868,0.8237136,0.0,0.38591993,0.937527,1.023938,1.0878835
disneymaleficent,0.54984105,0.28627044,0.0,0.4715325,0.44267577,0.51265955,0.0,0.57333195,0.7494002,0.45817405,0.0043293387,0.18590207,0.55407673,0.5491409,0.5727773,0.10814516,0.4528966,0.4284,0.0,0.86175996,0.7434596,0.5889019,0.36480317,0.31820264,0.2750057,0.45301086,0.9464915,0.91061,0.66579115,0.0,0.0,0.59720093,0.0,0.51323676,0.3449829,0.30968466,0.6210398,0.0,0.0,0.1027706,0.6619032,0.81155586,0.5926296,0.8913611,0.54445785,0.0,0.43519276,0.7313457,0.7282708,0.9371653
doctorsleepmovie,0.6768952,0.45101365,0.0,0.25835854,0.5220212,0.55331117,0.0,0.49342063,0.65822166,0.40592426,0.07610631,0.15540694,0.59712976,0.52227014,0.36013696,0.1314236,0.47524846,0.2083513,0.0,0.61838615,0.45360017,0.45424074,0.53263015,0.52541894,0.039392784,0.27397183,0.75230396,0.69574815,0.6878718,0.0,0.0,0.55299765,0.0,0.4158883,0.28732893,0.3553063,0.5949061,0.0,0.0,0.23024231,0.54269505,0.77407193,0.5353492,0.6519549,0.47620448,0.0,0.50326145,0.6382165,0.720435,0.7661186
dolemiteismyname,0.93643045,0.48894522,0.0,0.42925212,0.697775,0.9005043,0.0,0.73930717,1.1040713,0.7119868,0.31185237,0.09666349,0.87577367,1.1840397,1.0342528,0.5796953,0.5067452,0.4231653,0.0,1.4089816,1.3105551,1.1400908,0.9373033,0.80082655,0.2021066,0.76012295,1.1000394,1.4361556,1.0623484,0.0,0.0,0.74047416,0.0,0.69892865,0.5477795,0.30396894,1.4711438,0.0,0.0,0.31153262,0.8899547,0.993183,0.798969,0.82011074,0.9504553,0.0,0.9321075,1.123901,1.1055127,0.76862955
